season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,redCardsAgainst,redCardsFor,result,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,wonContest,wonCorners,wonTackle,yellowCard,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,fwdPass,leftsidePass,overrun,rightsidePass,unsuccessfulTouch,attOneOnOne,contentiousDecision,ptsGainedLosingPos,attLgRight,attemptedTackleFoul,blockedPass,putThrough,subsGoals,successfulPutThrough,ptsDroppedWinningPos,attPenMiss,fiftyFifty,keeperGoals,successfulFiftyFifty,winningGoal,attLgLeft,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,expectedGoalsFreekick,totalDistance
2018-19,987795,21.0,2019-01-02 19:45:00,8,Chelsea,Home,284.0,28.0,2.0,5.0,3.0,4.0,,355.0,7.0,1.0,7.0,3.0,18.0,28.0,634.0,,3.0,26.0,18.0,14.0,11.0,2.0,,2.0,,,,,2.0,,,,,12.0,,,,,,1.0,1.0,5.0,10.0,7.0,,75.0,1.0,9.0,7.0,,7.0,10.0,6.0,,10.0,1.0,52.0,65.0,1.0,20.0,12.0,,1.0,92.0,8.0,11.0,,,2.0,,2.0,,,,,,,9.0,,,,,,,,,12.0,,4.0,4.0,,7.0,68.0,55.0,2.0,,1.0,12.0,6.0,726.0,,,1.0,,105.0,95.0,39.0,,,,,,179.0,179.0,5.0,25.0,38.0,71.6,,1.0,0.0,,,,,2.0,2.0,,,2.0,2.0,,2.0,183.0,614.0,13.0,321.0,53.0,20.0,32.0,7.0,23.0,16.0,2.0,242.0,12.0,450.0,,1.0,11.0,19.0,51.0,5.0,748.0,,0.0,17.0,18.0,10.0,28.0,1.0,984.0,27.0,22.0,7.0,8.0,0.0,103.0,,,,226.0,236.0,3.0,183.0,17.0,,1.0,,,3.0,30.0,30.0,,9.0,,,,,,,,,,,,,
2018-19,987805,22.0,2019-01-12 17:30:00,8,Chelsea,Home,293.0,18.0,1.0,3.0,2.0,2.0,1.0,306.0,6.0,,7.0,2.0,4.0,23.0,596.0,,3.0,16.0,11.0,20.0,6.0,1.0,,,,1.0,,,1.0,,,,,8.0,,,,,,1.0,7.0,2.0,8.0,2.0,,68.0,2.0,2.0,7.0,,8.0,7.0,,,16.0,,46.0,65.0,2.0,15.0,10.0,,,46.0,6.0,13.0,2.0,,3.0,1.0,1.0,2.0,,1.0,2.0,,,6.0,,,2.0,1.0,,,,,10.0,,13.0,13.0,2.0,7.0,77.0,59.0,5.0,,1.0,8.0,6.0,677.0,,,1.0,,112.0,82.0,33.0,,,,,,161.0,161.0,6.0,23.0,32.0,65.9,,,0.0,,,,,1.0,1.0,,,,2.0,,3.0,142.0,575.0,9.0,320.0,35.0,15.0,20.0,7.0,15.0,8.0,,184.0,8.0,393.0,1.0,,8.0,7.0,40.0,5.0,698.0,,0.0,10.0,18.0,7.0,22.0,1.0,893.0,23.0,14.0,8.0,13.0,0.0,90.0,3.0,2.0,1.0,171.0,234.0,1.0,203.0,13.0,2.0,,,,2.0,20.0,20.0,,5.0,,,,,,,,,,,,,
2018-19,987813,23.0,2019-01-19 17:30:00,8,Chelsea,Away,259.0,42.0,2.0,3.0,1.0,3.0,,309.0,9.0,,4.0,2.0,15.0,53.0,565.0,,1.0,21.0,11.0,15.0,10.0,2.0,,,,,,,,,,,,11.0,,,,1.0,,,10.0,3.0,9.0,4.0,,71.0,1.0,3.0,8.0,,6.0,12.0,5.0,,21.0,1.0,69.0,54.0,1.0,9.0,2.0,,2.0,48.0,15.0,13.0,,,2.0,2.0,,,,,,,,9.0,,,,,,,,,2.0,1.0,14.0,14.0,2.0,4.0,54.0,37.0,5.0,,8.0,4.0,1.0,621.0,,,1.0,,95.0,76.0,52.0,,,,,,156.0,156.0,11.0,25.0,31.0,64.3,1.0,2.0,0.0,,,,2.0,1.0,3.0,,,,9.0,,3.0,190.0,539.0,12.0,284.0,60.0,9.0,27.0,5.0,24.0,19.0,,233.0,3.0,387.0,,,7.0,16.0,69.0,,647.0,,0.0,13.0,13.0,6.0,22.0,2.0,867.0,45.0,13.0,6.0,8.0,0.0,97.0,1.0,1.0,,196.0,193.0,5.0,161.0,12.0,1.0,,,,12.0,18.0,18.0,,10.0,,,,,,,,,,,,,
2018-19,987822,24.0,2019-01-30 19:45:00,8,Chelsea,Away,235.0,23.0,,3.0,3.0,3.0,,412.0,2.0,,3.0,,7.0,31.0,644.0,1.0,1.0,18.0,12.0,9.0,11.0,,,,,,,,,,,,,9.0,,,,,,,9.0,3.0,7.0,4.0,,61.0,1.0,2.0,4.0,,7.0,20.0,6.0,,3.0,2.0,32.0,41.0,1.0,7.0,3.0,1.0,1.0,86.0,6.0,8.0,,,5.0,2.0,,,,,,,,2.0,,,,,,,,,3.0,1.0,9.0,9.0,1.0,3.0,54.0,39.0,3.0,,2.0,9.0,7.0,700.0,,,3.0,,92.0,140.0,49.0,,,,,,131.0,131.0,12.0,14.0,31.0,67.9,,,0.0,,,,2.0,1.0,3.0,,,,2.0,,3.0,251.0,628.0,12.0,246.0,47.0,7.0,18.0,5.0,33.0,28.0,,303.0,5.0,503.0,,,2.0,7.0,48.0,6.0,716.0,1.0,0.0,11.0,13.0,5.0,20.0,0.0,901.0,29.0,11.0,7.0,6.0,0.0,115.0,2.0,2.0,,187.0,200.0,,214.0,11.0,1.0,,,,2.0,20.0,20.0,,9.0,,,,,,,,,,,,,
2018-19,987835,25.0,2019-02-02 15:00:00,8,Chelsea,Home,310.0,19.0,4.0,6.0,3.0,4.0,,347.0,5.0,,3.0,,23.0,23.0,651.0,,3.0,17.0,8.0,8.0,12.0,3.0,,,,,,,,,,,,18.0,1.0,,,,,,4.0,1.0,16.0,7.0,,74.0,1.0,8.0,11.0,,11.0,9.0,1.0,1.0,9.0,1.0,39.0,64.0,1.0,7.0,5.0,,,60.0,8.0,5.0,4.0,,1.0,,,4.0,1.0,4.0,3.0,1.0,,5.0,,,3.0,,,,,,5.0,,7.0,7.0,,3.0,66.0,52.0,2.0,,7.0,12.0,7.0,723.0,,,2.0,,82.0,83.0,41.0,,,,,1.0,131.0,131.0,11.0,33.0,27.0,65.0,,,0.0,,,,1.0,1.0,2.0,,1.0,,8.0,,3.0,185.0,637.0,19.0,330.0,26.0,7.0,28.0,9.0,18.0,10.0,,231.0,6.0,425.0,,,2.0,26.0,30.0,2.0,737.0,1.0,0.0,23.0,27.0,4.0,18.0,0.0,933.0,43.0,24.0,11.0,21.0,0.0,106.0,3.0,1.0,3.0,218.0,208.0,7.0,205.0,10.0,,,,,5.0,32.0,32.0,,12.0,,,,,,,,,,,,,
2018-19,987847,26.0,2019-02-10 16:00:00,8,Chelsea,Away,249.0,25.0,,1.0,1.0,1.0,,225.0,6.0,,5.0,2.0,2.0,20.0,473.0,,,12.0,10.0,3.0,10.0,,,,,,,1.0,1.0,,,,,11.0,,,,,,,10.0,5.0,6.0,6.0,,43.0,,5.0,11.0,,2.0,5.0,2.0,,9.0,2.0,45.0,49.0,,11.0,4.0,1.0,,50.0,13.0,9.0,,,2.0,1.0,1.0,,,,,,,6.0,,,,,,,,1.0,4.0,,6.0,6.0,1.0,5.0,38.0,28.0,2.0,,2.0,8.0,4.0,512.0,,,1.0,,61.0,45.0,23.0,1.0,1.0,1.0,,,94.0,94.0,6.0,15.0,17.0,44.2,,,0.0,,,,1.0,2.0,3.0,,1.0,,3.0,,3.0,130.0,451.0,10.0,274.0,40.0,11.0,18.0,2.0,10.0,8.0,,159.0,3.0,271.0,1.0,,5.0,2.0,34.0,1.0,535.0,,0.0,12.0,22.0,3.0,12.0,2.0,688.0,20.0,15.0,2.0,15.0,0.0,92.0,1.0,1.0,,140.0,156.0,2.0,147.0,8.0,,,,,6.0,14.0,14.0,,5.0,,,,,,,,,,,,,
2018-19,987856,27.0,2019-04-03 19:45:00,8,Chelsea,Home,228.0,38.0,2.0,7.0,5.0,3.0,,464.0,5.0,,3.0,,12.0,25.0,685.0,,,14.0,15.0,17.0,10.0,1.0,,1.0,,,,,1.0,,,,,15.0,,,,,,,1.0,2.0,14.0,3.0,,59.0,,5.0,8.0,,7.0,12.0,2.0,,12.0,1.0,45.0,55.0,,8.0,5.0,,,71.0,5.0,9.0,2.0,,2.0,,1.0,3.0,,1.0,3.0,,,5.0,,,3.0,,,,,,5.0,,8.0,8.0,2.0,3.0,55.0,47.0,1.0,1.0,6.0,8.0,4.0,735.0,,,,,151.0,83.0,32.0,,,,,,120.0,120.0,11.0,18.0,27.0,68.3,,1.0,0.0,,,,,1.0,1.0,,,1.0,8.0,1.0,3.0,249.0,668.0,14.0,240.0,52.0,8.0,15.0,6.0,20.0,14.0,1.0,296.0,7.0,533.0,,,2.0,14.0,34.0,,753.0,1.0,0.0,17.0,19.0,1.0,15.0,0.0,926.0,36.0,10.0,7.0,10.0,0.0,111.0,4.0,3.0,1.0,186.0,240.0,1.0,216.0,20.0,,,,,2.0,15.0,15.0,,5.0,,,,,,,,,,,,,
2018-19,987867,28.0,2019-02-27 20:00:00,8,Chelsea,Home,185.0,21.0,,2.0,2.0,4.0,,208.0,5.0,,4.0,1.0,7.0,33.0,391.0,,,17.0,10.0,13.0,6.0,,,,,,,,1.0,,,,,9.0,,,,,1.0,,4.0,5.0,4.0,7.0,,75.0,4.0,2.0,10.0,,2.0,7.0,2.0,,18.0,,50.0,60.0,4.0,21.0,9.0,,,40.0,7.0,13.0,1.0,,3.0,1.0,1.0,1.0,,,1.0,,,8.0,,,1.0,1.0,,,,,9.0,1.0,13.0,13.0,1.0,4.0,59.0,36.0,2.0,,5.0,2.0,1.0,458.0,,,4.0,,100.0,66.0,23.0,,,,,,142.0,142.0,10.0,35.0,26.0,46.5,1.0,1.0,0.0,,,,,,,,,,8.0,,3.0,102.0,377.0,7.0,216.0,40.0,21.0,12.0,2.0,12.0,10.0,,141.0,7.0,276.0,1.0,,13.0,7.0,62.0,1.0,480.0,,0.0,11.0,27.0,3.0,18.0,1.0,680.0,16.0,7.0,2.0,17.0,0.0,79.0,1.0,,1.0,150.0,132.0,2.0,119.0,16.0,,,,,,18.0,18.0,,7.0,,,,,,,,,,,,,
2018-19,987876,29.0,2019-03-03 14:05:00,8,Chelsea,Away,319.0,24.0,1.0,3.0,2.0,2.0,,312.0,5.0,,7.0,4.0,9.0,40.0,628.0,,2.0,12.0,3.0,9.0,15.0,,,,,,,,,,,,,18.0,,,,,,2.0,5.0,7.0,15.0,5.0,,61.0,3.0,8.0,10.0,,4.0,5.0,1.0,,11.0,4.0,36.0,41.0,3.0,11.0,6.0,,,65.0,10.0,11.0,1.0,1.0,2.0,1.0,,2.0,,2.0,2.0,,,7.0,,,2.0,1.0,,,,1.0,6.0,,10.0,10.0,2.0,7.0,66.0,52.0,5.0,1.0,4.0,13.0,7.0,672.0,,,3.0,,75.0,104.0,31.0,,,,,,108.0,108.0,4.0,19.0,28.0,64.0,,,0.0,,,,2.0,2.0,4.0,,1.0,,5.0,,3.0,149.0,609.0,17.0,339.0,32.0,11.0,9.0,4.0,11.0,7.0,,179.0,4.0,366.0,2.0,,11.0,11.0,58.0,,694.0,,0.0,20.0,15.0,6.0,15.0,1.0,860.0,33.0,6.0,4.0,11.0,0.0,113.0,,,,179.0,191.0,1.0,211.0,15.0,,,,,5.0,15.0,15.0,,8.0,,,,,,,,,,,,,
2018-19,987884,30.0,2019-03-10 14:05:00,8,Chelsea,Home,233.0,23.0,2.0,7.0,5.0,1.0,,515.0,2.0,1.0,2.0,1.0,12.0,32.0,741.0,,,32.0,12.0,8.0,13.0,2.0,,,,,,,2.0,,,,,16.0,,,,,,,1.0,1.0,10.0,12.0,,59.0,1.0,14.0,4.0,,13.0,14.0,8.0,,19.0,,58.0,56.0,1.0,,,,,81.0,8.0,13.0,1.0,,6.0,4.0,2.0,1.0,,,,1.0,,2.0,,,,,,,,,,,5.0,5.0,,2.0,65.0,53.0,,,1.0,15.0,6.0,805.0,,,,,187.0,126.0,51.0,,,,,,171.0,171.0,10.0,19.0,28.0,75.6,,,0.0,,,,,,,,,,2.0,,3.0,272.0,726.0,16.0,242.0,41.0,,36.0,12.0,38.0,26.0,,331.0,2.0,616.0,,1.0,2.0,13.0,41.0,1.0,820.0,,0.0,22.0,14.0,1.0,34.0,1.0,1049.0,27.0,21.0,13.0,11.0,0.0,129.0,,1.0,,196.0,242.0,4.0,253.0,20.0,,,1.0,,5.0,27.0,27.0,,12.0,,,,,,,,,,,,,
2018-19,987895,31.0,2019-03-17 16:30:00,8,Chelsea,Away,277.0,28.0,1.0,4.0,3.0,3.0,,285.0,5.0,,4.0,4.0,11.0,39.0,558.0,1.0,1.0,26.0,13.0,18.0,14.0,1.0,,,,,,,1.0,,,,,14.0,,,,,,,12.0,3.0,10.0,7.0,,64.0,1.0,7.0,6.0,,4.0,6.0,1.0,,7.0,4.0,39.0,67.0,1.0,11.0,4.0,,1.0,72.0,9.0,17.0,,,3.0,,1.0,,,,,,,6.0,,,,,,,,1.0,4.0,1.0,11.0,11.0,,4.0,77.0,56.0,3.0,,4.0,11.0,5.0,641.0,,,2.0,,92.0,86.0,28.0,,1.0,1.0,1.0,,152.0,152.0,3.0,28.0,29.0,67.3,,,0.0,,,,4.0,2.0,6.0,,,,5.0,3.0,3.0,150.0,534.0,15.0,299.0,47.0,11.0,18.0,4.0,11.0,7.0,,215.0,7.0,378.0,,,13.0,11.0,62.0,3.0,666.0,1.0,0.0,17.0,21.0,2.0,30.0,2.0,866.0,33.0,12.0,4.0,11.0,0.0,95.0,2.0,2.0,,190.0,196.0,3.0,185.0,14.0,,,,,2.0,20.0,20.0,,7.0,,,,,,,,,,,,,
2018-19,987905,32.0,2019-03-31 14:05:00,8,Chelsea,Away,218.0,19.0,1.0,3.0,2.0,6.0,,278.0,7.0,,7.0,3.0,12.0,23.0,493.0,,,19.0,21.0,25.0,14.0,2.0,,1.0,,1.0,,,1.0,,,,,16.0,,,,,,1.0,4.0,4.0,11.0,10.0,,66.0,1.0,9.0,10.0,,7.0,6.0,2.0,1.0,19.0,,72.0,60.0,1.0,20.0,8.0,,,54.0,14.0,8.0,,,3.0,,1.0,2.0,,1.0,1.0,1.0,,9.0,,,1.0,,,,,,8.0,,9.0,9.0,1.0,8.0,59.0,43.0,2.0,,8.0,10.0,3.0,568.0,,,1.0,,53.0,64.0,32.0,,,,,,151.0,151.0,2.0,23.0,32.0,71.1,,,0.0,,,,,2.0,2.0,,1.0,1.0,9.0,,3.0,132.0,472.0,18.0,257.0,37.0,20.0,25.0,5.0,13.0,8.0,1.0,174.0,10.0,348.0,,,15.0,13.0,46.0,1.0,592.0,,0.0,21.0,10.0,3.0,20.0,3.0,787.0,26.0,17.0,7.0,7.0,0.0,84.0,3.0,1.0,2.0,201.0,157.0,2.0,150.0,10.0,,,3.0,,9.0,12.0,12.0,,4.0,,,,,,,,,,,,,
2018-19,987913,33.0,2019-04-08 20:00:00,8,Chelsea,Home,154.0,25.0,1.0,2.0,1.0,4.0,,259.0,6.0,,4.0,1.0,7.0,18.0,411.0,,2.0,16.0,11.0,11.0,12.0,,,1.0,,1.0,,,2.0,,,,,14.0,,,,,,,6.0,3.0,12.0,4.0,,62.0,4.0,3.0,7.0,,7.0,7.0,,,11.0,2.0,50.0,48.0,4.0,9.0,7.0,,,44.0,8.0,7.0,2.0,,2.0,,2.0,2.0,,1.0,2.0,,,8.0,,,2.0,,,,,,7.0,1.0,12.0,12.0,,4.0,53.0,39.0,4.0,,5.0,9.0,7.0,469.0,,,4.0,,70.0,72.0,36.0,,,,,,127.0,127.0,6.0,27.0,24.0,54.0,,,0.0,,,,1.0,1.0,2.0,,,1.0,6.0,1.0,3.0,134.0,397.0,14.0,173.0,38.0,9.0,31.0,7.0,14.0,7.0,1.0,169.0,6.0,326.0,,,6.0,8.0,32.0,3.0,485.0,,0.0,16.0,12.0,4.0,16.0,2.0,685.0,36.0,18.0,7.0,8.0,0.0,68.0,3.0,2.0,1.0,175.0,122.0,2.0,120.0,12.0,,,,,4.0,21.0,21.0,,10.0,,,,,,,,,,,,,
2018-19,987927,34.0,2019-04-14 16:30:00,8,Chelsea,Away,160.0,24.0,,1.0,1.0,2.0,,163.0,7.0,,7.0,2.0,5.0,26.0,322.0,,1.0,13.0,14.0,7.0,5.0,,,1.0,,,,,,,,,,5.0,,,,1.0,,,11.0,4.0,4.0,2.0,,70.0,2.0,1.0,8.0,,2.0,5.0,2.0,,13.0,3.0,49.0,59.0,2.0,32.0,17.0,,1.0,41.0,9.0,5.0,,,,,,,,,,,,10.0,,,,1.0,,,,,17.0,1.0,10.0,10.0,1.0,8.0,48.0,28.0,9.0,,2.0,3.0,3.0,379.0,,,5.0,,73.0,24.0,21.0,,,,,,131.0,131.0,3.0,37.0,19.0,38.2,1.0,2.0,0.0,,,,5.0,,5.0,,,1.0,2.0,,3.0,97.0,306.0,5.0,189.0,54.0,32.0,23.0,1.0,8.0,7.0,1.0,125.0,3.0,220.0,1.0,1.0,12.0,5.0,52.0,2.0,401.0,,0.0,6.0,30.0,2.0,17.0,1.0,618.0,19.0,17.0,2.0,15.0,0.0,60.0,2.0,2.0,,145.0,105.0,3.0,91.0,16.0,1.0,,,,5.0,16.0,16.0,,10.0,,,,,,,,,,,,,
2018-19,987935,35.0,2019-04-22 20:00:00,8,Chelsea,Home,245.0,21.0,2.0,5.0,3.0,3.0,,357.0,5.0,1.0,5.0,3.0,9.0,21.0,597.0,1.0,1.0,24.0,18.0,25.0,14.0,,,,,,,,,,,,,19.0,,,,,,,4.0,2.0,12.0,10.0,,69.0,1.0,5.0,5.0,,10.0,28.0,5.0,,8.0,,45.0,56.0,1.0,12.0,9.0,,,53.0,9.0,4.0,1.0,,1.0,,,2.0,,2.0,2.0,,,5.0,,,2.0,1.0,,,,1.0,9.0,,3.0,3.0,,5.0,64.0,48.0,1.0,1.0,5.0,11.0,9.0,667.0,,,1.0,,119.0,100.0,60.0,,,,,,153.0,153.0,7.0,31.0,26.0,76.4,,,0.0,,,,1.0,,1.0,,1.0,,8.0,,3.0,232.0,583.0,16.0,263.0,36.0,12.0,19.0,10.0,43.0,33.0,,281.0,6.0,461.0,1.0,1.0,13.0,10.0,38.0,1.0,681.0,3.0,0.0,22.0,15.0,2.0,25.0,2.0,899.0,65.0,12.0,10.0,9.0,0.0,83.0,1.0,1.0,,193.0,217.0,1.0,188.0,13.0,1.0,,1.0,,4.0,25.0,25.0,,11.0,2.0,,,,,,,,,,,,
2018-19,987948,36.0,2019-04-28 16:30:00,8,Chelsea,Away,153.0,21.0,2.0,4.0,3.0,1.0,,213.0,3.0,,9.0,4.0,7.0,27.0,362.0,1.0,1.0,13.0,12.0,11.0,9.0,2.0,,,,2.0,,,2.0,,,,,11.0,,,,,,,6.0,1.0,8.0,8.0,,61.0,2.0,6.0,9.0,1.0,6.0,14.0,3.0,1.0,9.0,2.0,50.0,44.0,2.0,19.0,12.0,,,32.0,14.0,9.0,,,3.0,1.0,2.0,,,,,,,4.0,,,1.0,,,,,,12.0,,14.0,14.0,3.0,9.0,37.0,25.0,6.0,,5.0,6.0,3.0,402.0,,,1.0,,78.0,57.0,27.0,,,,,,109.0,109.0,2.0,26.0,24.0,48.3,,,0.0,,,,3.0,1.0,3.0,,,,7.0,1.0,3.0,132.0,347.0,11.0,178.0,35.0,19.0,15.0,4.0,21.0,18.0,,151.0,2.0,265.0,,,16.0,7.0,48.0,5.0,422.0,1.0,0.0,16.0,15.0,2.0,13.0,2.0,617.0,25.0,9.0,6.0,9.0,0.0,70.0,1.0,1.0,1.0,131.0,127.0,1.0,94.0,11.0,1.0,,1.0,,11.0,24.0,24.0,,12.0,,,,,,,,,,,,,
2018-19,987955,37.0,2019-05-05 14:00:00,8,Chelsea,Home,188.0,19.0,1.0,4.0,3.0,2.0,,270.0,6.0,,5.0,5.0,3.0,24.0,454.0,,3.0,8.0,17.0,18.0,13.0,,,1.0,,,,,,,,,,15.0,,,,,,1.0,11.0,5.0,16.0,3.0,,65.0,,4.0,11.0,,6.0,10.0,5.0,1.0,7.0,2.0,47.0,66.0,,26.0,13.0,,,44.0,6.0,12.0,1.0,,2.0,1.0,,3.0,1.0,3.0,1.0,2.0,,12.0,,,1.0,,,,,,13.0,,13.0,13.0,1.0,5.0,67.0,44.0,6.0,,4.0,12.0,9.0,508.0,,,2.0,,81.0,73.0,37.0,,,,,,128.0,128.0,5.0,26.0,26.0,58.4,,,0.0,,,,2.0,1.0,3.0,,1.0,1.0,6.0,,3.0,151.0,433.0,17.0,210.0,33.0,26.0,22.0,4.0,20.0,16.0,1.0,188.0,8.0,347.0,,,11.0,3.0,46.0,1.0,537.0,,0.0,19.0,22.0,8.0,9.0,0.0,747.0,42.0,15.0,6.0,13.0,0.0,67.0,4.0,4.0,2.0,179.0,149.0,1.0,142.0,12.0,1.0,1.0,,,4.0,20.0,20.0,,11.0,,,,,,,,,,,,,
2018-19,987966,38.0,2019-05-12 15:00:00,8,Chelsea,Away,214.0,28.0,,2.0,2.0,,,249.0,7.0,,5.0,,9.0,29.0,461.0,1.0,1.0,19.0,5.0,9.0,13.0,,,,,,,,,,,,,14.0,,,,,,,3.0,6.0,6.0,8.0,,63.0,2.0,3.0,17.0,,5.0,7.0,2.0,,12.0,,44.0,42.0,2.0,16.0,7.0,,1.0,56.0,8.0,9.0,,1.0,2.0,1.0,,,,,,,,8.0,,,,1.0,,,,1.0,7.0,,10.0,10.0,3.0,5.0,45.0,35.0,4.0,,6.0,7.0,4.0,513.0,,,2.0,,72.0,68.0,26.0,,,,,,117.0,117.0,8.0,22.0,25.0,53.1,,,0.0,,,,1.0,2.0,3.0,,,,7.0,,3.0,141.0,445.0,13.0,234.0,41.0,16.0,16.0,4.0,14.0,10.0,,178.0,1.0,313.0,1.0,,4.0,9.0,44.0,2.0,533.0,1.0,0.0,14.0,12.0,2.0,19.0,1.0,711.0,25.0,12.0,5.0,10.0,0.0,88.0,2.0,2.0,,136.0,156.0,2.0,153.0,12.0,,1.0,,,5.0,20.0,20.0,,9.0,,,,,,,,,,,,,
2019-20,1059710,1.0,2019-08-11 16:30:00,8,Chelsea,Away,208.0,8.0,2.0,4.0,2.0,1.0,,238.0,1.0,,2.0,3.0,3.0,15.0,442.0,,,21.0,13.0,9.0,12.0,3.0,3.0,,,,,,,,,,,14.0,,,,2.0,,1.0,7.0,4.0,9.0,9.0,,61.0,3.0,4.0,14.0,,5.0,9.0,4.0,,5.0,1.0,55.0,58.0,3.0,11.0,4.0,,1.0,48.0,13.0,15.0,,,1.0,1.0,,,,,,,,2.0,,,,,,,,1.0,4.0,2.0,15.0,15.0,,2.0,51.0,40.0,3.0,,6.0,9.0,7.0,500.0,,,4.0,,87.0,58.0,27.0,1.0,1.0,1.0,,,133.0,133.0,7.0,21.0,31.0,53.8,2.0,1.0,0.0,,,,,1.0,1.0,,,,7.0,1.0,3.0,109.0,421.0,15.0,237.0,29.0,11.0,24.0,5.0,19.0,14.0,,144.0,1.0,305.0,,,13.0,3.0,38.0,,523.0,,0.0,18.0,21.0,1.0,23.0,4.0,730.0,15.0,13.0,5.0,9.0,0.0,88.0,,1.0,,129.0,161.0,,145.0,19.0,,1.0,,,10.0,23.0,23.0,,12.0,,,,,,,,,,,,,
2019-20,1059715,2.0,2019-08-18 16:30:00,8,Chelsea,Home,178.0,27.0,1.0,7.0,6.0,2.0,1.0,188.0,9.0,3.0,5.0,2.0,9.0,21.0,359.0,,,17.0,13.0,23.0,11.0,,1.0,,,1.0,,,1.0,,1.0,,,11.0,,,,,,1.0,6.0,6.0,9.0,5.0,,71.0,2.0,2.0,13.0,,4.0,5.0,9.0,,20.0,1.0,64.0,72.0,2.0,23.0,9.0,,,47.0,9.0,14.0,,,2.0,2.0,1.0,,,,,,,9.0,,,1.0,1.0,,,,,9.0,,10.0,10.0,1.0,5.0,51.0,33.0,5.0,1.0,5.0,6.0,5.0,429.0,,,1.0,,76.0,58.0,32.0,,,,,,167.0,167.0,3.0,27.0,36.0,50.2,,,0.0,,,,2.0,,2.0,,,,7.0,,3.0,89.0,337.0,11.0,217.0,45.0,23.0,19.0,4.0,20.0,16.0,,123.0,6.0,257.0,1.0,3.0,16.0,9.0,46.0,3.0,454.0,,0.0,14.0,25.0,1.0,25.0,1.0,692.0,19.0,10.0,4.0,14.0,0.0,71.0,1.0,1.0,,152.0,126.0,1.0,105.0,18.0,,,,,4.0,31.0,31.0,,13.0,2.0,,,,,,,,,,,,
