season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,hitWoodwork_h,hitWoodwork_a,expectedAssists_h,expectedAssists_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,bigChanceScored_h,bigChanceScored_a
2009-10,284228,23,2010-01-27 19:45:00,"Stamford Bridge, London",41293.0,Chelsea,Birmingham,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,29.0,6.0,9.0,1.0,9.0,3.0,11.0,2.0,,,,,1.0,,,,3.0,,26.0,6.0,18.0,3.0,24.0,12.0,68.0,78.0,601.0,442.0,516.0,340.0,57.6,42.4,,,22.0,19.0,18.0,13.0,18.0,17.0,16.0,35.0,9.0,19.0,1.0,10.0,1.0,,,,7.0,10.0,12.0,17.0,138.0,164.0,,,,3.0,,,1.0,,,,57.0,40.0,40.0,57.0,14.0,3.0,3.0,14.0,8.0,3.0,8.0,3.0,,,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2009-10,284229,23,2010-01-27 20:00:00,"Goodison Park, Liverpool",32163.0,Everton,Sunderland,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,11.0,8.0,6.0,3.0,4.0,5.0,1.0,,,,,,,,,,2.0,,9.0,6.0,6.0,2.0,22.0,29.0,106.0,101.0,427.0,350.0,297.0,215.0,54.2,45.8,,,26.0,23.0,20.0,20.0,29.0,25.0,48.0,47.0,27.0,27.0,,2.0,,,,,4.0,5.0,21.0,18.0,203.0,223.0,,,,2.0,,,1.0,,,,70.0,55.0,55.0,70.0,20.0,18.0,18.0,20.0,3.0,8.0,3.0,8.0,1.0,1.0,12.0,19.0,19.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2009-10,284230,24,2010-01-31 16:00:00,"Emirates Stadium, London",60091.0,Arsenal,Man Utd,1,3,3,1,L,W,0,2,2,0,0,0,0,0,1.0,3.0,20.0,13.0,3.0,4.0,13.0,6.0,4.0,3.0,,,,,,,,,,3.0,17.0,10.0,6.0,7.0,26.0,18.0,64.0,90.0,485.0,425.0,392.0,318.0,53.7,46.3,,,18.0,36.0,17.0,28.0,25.0,21.0,26.0,31.0,10.0,15.0,3.0,4.0,,1.0,1.0,,9.0,18.0,24.0,16.0,178.0,171.0,,,3.0,1.0,,,,,,,63.0,62.0,62.0,63.0,15.0,8.0,8.0,15.0,8.0,5.0,8.0,5.0,1.0,,9.0,12.0,12.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-10,284231,24,2010-01-30 15:00:00,"St. Andrew's @ Knighthead Park, Birmingham",27238.0,Birmingham,Spurs,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,14.0,22.0,3.0,3.0,6.0,9.0,5.0,10.0,,,,,,,,,1.0,1.0,10.0,14.0,5.0,8.0,24.0,28.0,77.0,78.0,396.0,353.0,280.0,240.0,52.4,47.6,,,19.0,19.0,12.0,12.0,16.0,19.0,60.0,33.0,33.0,18.0,9.0,5.0,,,,,10.0,6.0,6.0,11.0,194.0,189.0,,,1.0,1.0,,,,,,,51.0,66.0,66.0,51.0,18.0,24.0,24.0,18.0,5.0,8.0,5.0,8.0,1.0,2.0,13.0,10.0,8.0,13.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2009-10,284232,24,2010-01-30 17:30:00,"Turf Moor, Burnley",21131.0,Burnley,Chelsea,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,5.0,18.0,2.0,4.0,2.0,11.0,1.0,3.0,,,,,,,,,,2.0,1.0,14.0,1.0,5.0,23.0,40.0,73.0,76.0,324.0,550.0,205.0,435.0,36.7,63.3,9.0,42.0,24.0,26.0,21.0,17.0,19.0,16.0,34.0,21.0,26.0,10.0,3.0,1.0,,,,1.0,10.0,3.0,16.0,14.0,163.0,172.0,2.0,1.0,2.0,1.0,,,,,,,52.0,64.0,64.0,52.0,13.0,16.0,16.0,13.0,2.0,9.0,2.0,9.0,,2.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,,
2009-10,284233,24,2010-01-30 15:00:00,"Craven Cottage, London",25408.0,Fulham,Aston Villa,0,2,2,0,L,W,0,2,2,0,0,0,0,0,,2.0,19.0,13.0,4.0,6.0,5.0,4.0,10.0,3.0,,,,,,,,,,2.0,15.0,11.0,11.0,7.0,23.0,26.0,92.0,85.0,464.0,384.0,360.0,275.0,54.1,45.9,,,21.0,19.0,19.0,18.0,17.0,20.0,33.0,38.0,19.0,15.0,3.0,9.0,1.0,1.0,,,6.0,4.0,11.0,14.0,163.0,184.0,,,2.0,,,,,1.0,,,56.0,51.0,51.0,56.0,15.0,17.0,17.0,15.0,9.0,3.0,9.0,3.0,,,10.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0,,
2009-10,284234,24,2010-01-30 15:00:00,"The MKM Stadium, Hull",24957.0,Hull,Wolves,2,2,2,2,D,D,1,0,0,1,0,0,0,0,2.0,2.0,10.0,13.0,5.0,3.0,5.0,8.0,,2.0,,,,,,,,,1.0,,8.0,9.0,3.0,4.0,27.0,27.0,95.0,81.0,308.0,316.0,198.0,204.0,50.1,49.9,,,16.0,27.0,13.0,23.0,6.0,8.0,49.0,60.0,29.0,38.0,2.0,,1.0,,2.0,,,2.0,18.0,13.0,205.0,186.0,,,2.0,2.0,,,,,1.0,,46.0,61.0,61.0,46.0,18.0,19.0,19.0,18.0,4.0,7.0,4.0,7.0,2.0,3.0,16.0,11.0,10.0,15.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,1.0,,
2009-10,284235,24,2010-01-30 15:00:00,"Anfield, Liverpool",43413.0,Liverpool,Bolton,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,19.0,8.0,4.0,1.0,6.0,5.0,9.0,2.0,,,,,1.0,,,,1.0,,12.0,3.0,8.0,1.0,31.0,33.0,74.0,82.0,459.0,241.0,347.0,152.0,65.0,35.0,,,14.0,19.0,11.0,16.0,21.0,18.0,27.0,47.0,12.0,27.0,3.0,9.0,,,,,9.0,4.0,11.0,8.0,186.0,165.0,,,,2.0,,,1.0,,,1.0,44.0,55.0,55.0,44.0,15.0,15.0,15.0,15.0,11.0,3.0,11.0,3.0,2.0,2.0,12.0,13.0,11.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,,,
2009-10,284236,24,2010-01-31 13:30:00,"Etihad Stadium, Manchester",44015.0,Man City,Portsmouth,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,13.0,13.0,5.0,4.0,6.0,8.0,2.0,1.0,,,,,1.0,1.0,,,2.0,,9.0,6.0,4.0,3.0,15.0,20.0,68.0,71.0,499.0,393.0,412.0,306.0,55.7,44.3,,,19.0,14.0,15.0,11.0,26.0,20.0,25.0,29.0,17.0,20.0,1.0,2.0,1.0,,,,3.0,9.0,9.0,13.0,139.0,150.0,,,,2.0,,,1.0,,,,50.0,33.0,33.0,50.0,6.0,7.0,7.0,6.0,10.0,7.0,10.0,7.0,1.0,,9.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,,
2009-10,284237,24,2010-02-01 20:00:00,"Stadium of Light, Sunderland",35078.0,Sunderland,Stoke,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,7.0,6.0,3.0,3.0,1.0,1.0,3.0,2.0,,,,,,,,,,,6.0,6.0,5.0,5.0,49.0,22.0,109.0,93.0,385.0,303.0,255.0,162.0,57.2,42.8,,,26.0,19.0,19.0,13.0,23.0,15.0,52.0,54.0,27.0,32.0,3.0,3.0,,,,,3.0,4.0,16.0,19.0,224.0,220.0,,,,,,,1.0,1.0,,,66.0,50.0,50.0,66.0,21.0,21.0,21.0,21.0,7.0,3.0,7.0,4.0,,2.0,8.0,17.0,15.0,7.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2009-10,284238,24,2010-01-30 15:00:00,"Boleyn Ground, London",33093.0,West Ham,Blackburn,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,10.0,10.0,3.0,3.0,3.0,4.0,4.0,3.0,,,,,,1.0,,,,,4.0,6.0,2.0,3.0,28.0,32.0,76.0,100.0,400.0,307.0,288.0,177.0,56.4,43.6,,,15.0,23.0,11.0,17.0,20.0,14.0,63.0,54.0,34.0,33.0,4.0,4.0,,,,,4.0,5.0,10.0,10.0,199.0,197.0,,,,,,,1.0,1.0,,,53.0,78.0,78.0,53.0,19.0,34.0,34.0,19.0,10.0,7.0,10.0,7.0,,2.0,18.0,17.0,14.0,17.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2009-10,284239,24,2010-01-30 15:00:00,"The Brick Community Stadium, Wigan",16869.0,Wigan,Everton,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,8.0,11.0,2.0,6.0,5.0,4.0,1.0,1.0,,,,,1.0,,,,,1.0,3.0,10.0,2.0,6.0,14.0,21.0,76.0,72.0,396.0,335.0,297.0,246.0,53.4,46.6,,,29.0,22.0,21.0,12.0,13.0,34.0,35.0,34.0,20.0,23.0,1.0,1.0,,,,,12.0,9.0,13.0,17.0,161.0,162.0,,,1.0,,,,,1.0,,,61.0,71.0,71.0,61.0,13.0,18.0,18.0,13.0,4.0,7.0,4.0,7.0,,1.0,19.0,12.0,10.0,19.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,,
2009-10,284240,25,2010-02-07 13:30:00,"St. Andrew's @ Knighthead Park, Birmingham",24165.0,Birmingham,Wolves,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,17.0,15.0,6.0,4.0,7.0,6.0,4.0,5.0,,,,,,1.0,,,2.0,,13.0,10.0,9.0,4.0,27.0,25.0,114.0,75.0,366.0,303.0,227.0,179.0,55.1,44.9,,,9.0,21.0,8.0,18.0,14.0,21.0,29.0,58.0,13.0,31.0,4.0,5.0,,,,,2.0,6.0,11.0,7.0,227.0,195.0,,,1.0,2.0,,,,,,,50.0,57.0,57.0,50.0,17.0,22.0,22.0,17.0,10.0,4.0,11.0,4.0,,2.0,12.0,18.0,18.0,12.0,0.0,0.0,0.0,0.0,,,,,6.0,2.0,,
2009-10,284241,25,2010-02-06 15:00:00,"Toughsheet Community Stadium, Bolton",22289.0,Bolton,Fulham,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,21.0,7.0,8.0,,5.0,4.0,8.0,3.0,,,,,1.0,,,,,,14.0,3.0,10.0,2.0,41.0,17.0,115.0,72.0,436.0,437.0,303.0,315.0,50.1,49.9,,,24.0,18.0,19.0,14.0,23.0,18.0,39.0,56.0,26.0,28.0,3.0,8.0,,,,,8.0,6.0,9.0,17.0,196.0,200.0,,,,,,,1.0,1.0,,,68.0,47.0,47.0,68.0,24.0,11.0,11.0,24.0,2.0,5.0,2.0,5.0,2.0,,9.0,14.0,14.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2009-10,284242,25,2010-02-06 15:00:00,"Turf Moor, Burnley",21001.0,Burnley,West Ham,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,8.0,23.0,2.0,8.0,4.0,10.0,2.0,5.0,,,,,,2.0,,,1.0,,6.0,19.0,2.0,12.0,25.0,27.0,100.0,62.0,342.0,338.0,234.0,241.0,50.2,49.8,,,17.0,19.0,13.0,15.0,18.0,22.0,36.0,31.0,20.0,14.0,6.0,2.0,,,,,14.0,6.0,14.0,12.0,173.0,163.0,,,1.0,2.0,,,,,,,59.0,60.0,60.0,59.0,23.0,12.0,12.0,23.0,3.0,5.0,3.0,5.0,,1.0,15.0,14.0,13.0,15.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,
2009-10,284243,25,2010-02-07 16:00:00,"Stamford Bridge, London",41794.0,Chelsea,Arsenal,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,13.0,14.0,5.0,2.0,7.0,8.0,1.0,4.0,,,,,1.0,,,,2.0,,12.0,10.0,6.0,3.0,12.0,29.0,53.0,85.0,369.0,519.0,296.0,422.0,41.3,58.7,,,36.0,29.0,25.0,25.0,38.0,15.0,40.0,17.0,21.0,11.0,3.0,1.0,,,,,21.0,11.0,21.0,28.0,144.0,178.0,,,,2.0,,,1.0,,,,69.0,72.0,72.0,69.0,8.0,10.0,10.0,8.0,4.0,8.0,4.0,8.0,2.0,2.0,12.0,15.0,14.0,12.0,0.0,0.0,0.0,0.0,,,,,7.0,1.0,,
2009-10,284244,25,2010-02-06 15:00:00,"The MKM Stadium, Hull",24959.0,Hull,Man City,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,10.0,16.0,3.0,5.0,5.0,5.0,2.0,6.0,,,,,,,,,1.0,,7.0,12.0,3.0,8.0,28.0,18.0,88.0,79.0,293.0,414.0,177.0,297.0,42.1,57.9,,,16.0,36.0,14.0,30.0,27.0,19.0,38.0,45.0,16.0,22.0,6.0,2.0,,,,,6.0,6.0,25.0,13.0,209.0,186.0,,,1.0,2.0,,,,,,,54.0,78.0,78.0,54.0,18.0,22.0,22.0,18.0,4.0,8.0,4.0,8.0,1.0,,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,,,,,5.0,6.0,,
2009-10,284245,25,2010-02-06 12:45:00,"Anfield, Liverpool",44316.0,Liverpool,Everton,1,0,0,1,W,L,0,0,0,0,1,1,1,1,1.0,,11.0,6.0,3.0,3.0,4.0,3.0,4.0,,,,,,1.0,,,,1.0,,5.0,4.0,3.0,2.0,21.0,23.0,78.0,99.0,268.0,415.0,175.0,327.0,39.6,60.4,,,20.0,15.0,12.0,11.0,18.0,23.0,54.0,36.0,29.0,16.0,,4.0,,,,,6.0,3.0,9.0,13.0,166.0,162.0,,,,1.0,,,1.0,,,,62.0,44.0,44.0,62.0,16.0,12.0,12.0,16.0,8.0,8.0,8.0,8.0,1.0,,11.0,24.0,23.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,,
2009-10,284246,25,2010-02-06 15:00:00,"Old Trafford, Manchester",74684.0,Man Utd,Portsmouth,5,0,0,5,W,L,2,0,0,2,0,0,0,0,5.0,,21.0,8.0,5.0,3.0,12.0,2.0,4.0,3.0,,,,,,,,,1.0,,18.0,6.0,7.0,5.0,41.0,10.0,89.0,56.0,536.0,386.0,457.0,307.0,58.8,41.2,,,21.0,14.0,19.0,13.0,16.0,17.0,15.0,40.0,11.0,18.0,4.0,4.0,,,,,5.0,11.0,9.0,12.0,132.0,139.0,,,,5.0,,,1.0,,,2.0,54.0,36.0,36.0,54.0,11.0,8.0,8.0,11.0,14.0,1.0,12.0,1.0,,,9.0,11.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2009-10,284247,25,2010-02-06 15:00:00,"bet365 Stadium, Stoke",27386.0,Stoke,Blackburn,3,0,0,3,W,L,2,0,0,2,0,1,1,0,3.0,,16.0,9.0,6.0,1.0,5.0,4.0,5.0,4.0,,,,,,,,,2.0,,12.0,4.0,9.0,3.0,30.0,28.0,61.0,64.0,225.0,243.0,150.0,140.0,49.3,50.7,,,11.0,15.0,8.0,14.0,15.0,4.0,54.0,58.0,35.0,27.0,5.0,6.0,,,,,3.0,5.0,11.0,7.0,147.0,172.0,,,,3.0,,,1.0,,,,65.0,47.0,47.0,65.0,29.0,15.0,15.0,29.0,12.0,7.0,12.0,7.0,,1.0,14.0,20.0,20.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2009-10,284248,25,2010-02-06 15:00:00,"Stadium of Light, Sunderland",38350.0,Sunderland,Wigan,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,14.0,16.0,4.0,3.0,4.0,9.0,6.0,4.0,,,,,1.0,,,,1.0,,9.0,11.0,5.0,5.0,34.0,13.0,101.0,87.0,350.0,310.0,234.0,195.0,54.5,45.5,,,22.0,19.0,15.0,15.0,19.0,17.0,35.0,47.0,19.0,22.0,4.0,5.0,,,,,10.0,8.0,15.0,13.0,192.0,188.0,,,1.0,1.0,,,,,,,73.0,53.0,53.0,73.0,28.0,13.0,13.0,28.0,2.0,2.0,2.0,3.0,2.0,,12.0,17.0,15.0,11.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2009-10,284249,25,2010-02-06 17:30:00,"White Hart Lane, London",35899.0,Spurs,Aston Villa,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,34.0,11.0,5.0,4.0,11.0,5.0,18.0,2.0,,,,,,,,,,,25.0,6.0,17.0,4.0,40.0,16.0,79.0,84.0,397.0,321.0,300.0,214.0,56.2,43.8,,,24.0,26.0,16.0,19.0,11.0,14.0,31.0,39.0,14.0,20.0,2.0,17.0,,,,,3.0,9.0,13.0,15.0,182.0,177.0,,,,,,,1.0,1.0,,,73.0,57.0,57.0,73.0,27.0,18.0,18.0,27.0,12.0,4.0,12.0,4.0,3.0,,11.0,14.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,,,
2009-10,284250,26,2010-02-10 19:45:00,"Emirates Stadium, London",60045.0,Arsenal,Liverpool,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,11.0,10.0,3.0,4.0,5.0,3.0,3.0,3.0,,,,,,,,,1.0,,7.0,9.0,3.0,6.0,21.0,25.0,71.0,104.0,431.0,472.0,325.0,348.0,47.5,52.5,,,20.0,30.0,17.0,22.0,27.0,33.0,45.0,26.0,23.0,11.0,3.0,3.0,,1.0,,,12.0,10.0,21.0,10.0,182.0,190.0,,,,1.0,,,1.0,,,,61.0,80.0,80.0,61.0,17.0,18.0,18.0,17.0,3.0,6.0,3.0,6.0,2.0,1.0,21.0,15.0,14.0,20.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,
2009-10,284251,26,2010-02-09 20:00:00,"Craven Cottage, London",23005.0,Fulham,Burnley,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,17.0,11.0,8.0,3.0,4.0,8.0,5.0,,,,,,,1.0,,,1.0,,11.0,9.0,8.0,2.0,30.0,21.0,65.0,98.0,463.0,465.0,350.0,354.0,50.9,49.1,,,34.0,20.0,23.0,14.0,19.0,23.0,25.0,39.0,14.0,25.0,,5.0,,1.0,,,6.0,7.0,10.0,24.0,181.0,178.0,,,,3.0,,,1.0,,,,64.0,48.0,48.0,64.0,14.0,11.0,11.0,14.0,6.0,2.0,6.0,2.0,,1.0,12.0,10.0,9.0,11.0,0.0,0.0,0.0,0.0,,,,,6.0,3.0,,
2009-10,284252,26,2010-02-09 19:45:00,"Fratton Park, Portsmouth",16242.0,Portsmouth,Sunderland,1,1,1,1,D,D,0,1,1,0,1,2,2,1,1.0,1.0,17.0,11.0,5.0,2.0,6.0,6.0,6.0,3.0,,,,,,1.0,,,1.0,,12.0,9.0,8.0,4.0,38.0,19.0,80.0,66.0,387.0,316.0,307.0,241.0,55.2,44.8,,,15.0,23.0,9.0,19.0,14.0,11.0,32.0,59.0,22.0,32.0,3.0,6.0,,,,,8.0,10.0,9.0,13.0,157.0,158.0,,,1.0,1.0,,,,,,,56.0,59.0,59.0,56.0,16.0,18.0,18.0,16.0,8.0,4.0,8.0,4.0,3.0,,10.0,17.0,15.0,10.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,7.0,,
2009-10,284253,26,2010-02-10 19:45:00,"Boleyn Ground, London",34458.0,West Ham,Birmingham,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,14.0,11.0,8.0,2.0,4.0,7.0,2.0,2.0,,,,,,,,,1.0,,10.0,8.0,7.0,4.0,22.0,28.0,57.0,93.0,355.0,388.0,251.0,286.0,47.2,52.8,,,25.0,28.0,21.0,16.0,15.0,12.0,47.0,41.0,29.0,21.0,2.0,2.0,,,,,16.0,5.0,20.0,17.0,180.0,192.0,,,,2.0,,,1.0,,,,56.0,83.0,83.0,56.0,18.0,26.0,26.0,18.0,3.0,6.0,3.0,6.0,,1.0,14.0,9.0,8.0,13.0,0.0,0.0,0.0,0.0,,,,,3.0,4.0,,
2009-10,284254,26,2010-02-09 19:45:00,"The Brick Community Stadium, Wigan",16033.0,Wigan,Stoke,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,16.0,13.0,2.0,4.0,5.0,5.0,9.0,4.0,,,,,1.0,1.0,,,1.0,1.0,12.0,10.0,10.0,6.0,14.0,19.0,70.0,83.0,413.0,296.0,305.0,189.0,57.5,42.5,,,18.0,37.0,11.0,32.0,19.0,39.0,46.0,44.0,23.0,38.0,4.0,9.0,,,,,6.0,14.0,23.0,11.0,196.0,163.0,,,1.0,1.0,,,,,,,63.0,79.0,79.0,63.0,24.0,24.0,24.0,24.0,9.0,5.0,9.0,5.0,1.0,1.0,12.0,8.0,7.0,12.0,0.0,0.0,0.0,0.0,,,,,,2.0,,
2009-10,284255,26,2010-02-10 19:45:00,"Molineux Stadium, Wolverhampton",27992.0,Wolves,Spurs,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,10.0,13.0,2.0,3.0,5.0,7.0,3.0,3.0,,,,,,,,,1.0,,5.0,10.0,2.0,6.0,22.0,21.0,90.0,78.0,308.0,436.0,200.0,329.0,41.8,58.2,,,17.0,20.0,12.0,16.0,14.0,10.0,43.0,42.0,19.0,22.0,2.0,3.0,,,,,11.0,6.0,13.0,10.0,182.0,186.0,,,,1.0,,,1.0,,,,41.0,66.0,66.0,41.0,8.0,19.0,19.0,8.0,5.0,6.0,5.0,6.0,,2.0,17.0,13.0,10.0,16.0,0.0,0.0,0.0,0.0,,,,,,4.0,,
2009-10,284256,26,2010-02-10 19:45:00,"Villa Park, Birmingham",42788.0,Aston Villa,Man Utd,1,1,1,1,D,D,1,1,1,1,0,1,1,0,1.0,1.0,10.0,14.0,2.0,3.0,5.0,7.0,3.0,4.0,,,,,,,,,,,8.0,12.0,4.0,6.0,21.0,12.0,88.0,82.0,426.0,475.0,318.0,370.0,47.8,52.2,,,27.0,26.0,22.0,19.0,20.0,17.0,19.0,31.0,10.0,14.0,4.0,3.0,,,,,10.0,5.0,16.0,23.0,172.0,170.0,,,1.0,1.0,,,,,1.0,,57.0,58.0,58.0,57.0,15.0,13.0,13.0,15.0,1.0,8.0,1.0,7.0,1.0,,9.0,11.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2009-10,284257,26,2010-02-10 20:00:00,"Ewood Park, Blackburn",23518.0,Blackburn,Hull,1,0,0,1,W,L,1,0,0,1,0,1,1,0,1.0,,18.0,7.0,6.0,2.0,7.0,3.0,5.0,2.0,,,,,1.0,,,,1.0,,9.0,5.0,6.0,3.0,33.0,17.0,71.0,79.0,350.0,265.0,237.0,131.0,56.1,43.9,,,16.0,18.0,13.0,16.0,20.0,19.0,40.0,53.0,17.0,21.0,2.0,5.0,,,,,4.0,7.0,10.0,9.0,202.0,215.0,,,,1.0,,,1.0,,,,63.0,53.0,53.0,63.0,26.0,17.0,17.0,26.0,6.0,6.0,6.0,6.0,4.0,3.0,14.0,15.0,14.0,14.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,
2009-10,284258,26,2010-02-10 20:00:00,"Goodison Park, Liverpool",36411.0,Everton,Chelsea,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,10.0,21.0,5.0,3.0,3.0,11.0,2.0,7.0,,,,,,1.0,,,2.0,1.0,9.0,15.0,6.0,8.0,23.0,30.0,64.0,76.0,306.0,515.0,213.0,419.0,38.5,61.5,,,20.0,19.0,13.0,17.0,21.0,18.0,45.0,28.0,16.0,18.0,7.0,2.0,,1.0,,1.0,8.0,3.0,13.0,15.0,176.0,156.0,,,1.0,2.0,,,,,,,50.0,57.0,57.0,50.0,12.0,17.0,17.0,12.0,5.0,6.0,5.0,6.0,1.0,1.0,13.0,16.0,15.0,13.0,0.0,0.0,0.0,0.0,1.0,,,,4.0,1.0,,
2009-10,284259,26,2010-02-09 19:45:00,"Etihad Stadium, Manchester",42016.0,Man City,Bolton,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,10.0,13.0,3.0,4.0,5.0,8.0,2.0,1.0,,,,,1.0,1.0,,,1.0,,6.0,9.0,4.0,3.0,17.0,34.0,59.0,83.0,462.0,322.0,363.0,220.0,58.6,41.4,,,16.0,17.0,11.0,11.0,17.0,24.0,42.0,32.0,20.0,18.0,1.0,2.0,,1.0,,,7.0,6.0,9.0,10.0,179.0,162.0,,,,2.0,,,1.0,,,,52.0,54.0,54.0,52.0,11.0,19.0,19.0,11.0,6.0,3.0,6.0,3.0,1.0,2.0,12.0,20.0,19.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,6.0,1.0,,
2009-10,284260,27,2010-02-20 15:00:00,"Emirates Stadium, London",60083.0,Arsenal,Sunderland,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,24.0,7.0,7.0,3.0,9.0,3.0,8.0,1.0,,,,,1.0,,,,1.0,,15.0,3.0,9.0,1.0,31.0,14.0,94.0,69.0,559.0,259.0,455.0,164.0,67.8,32.2,,,18.0,23.0,14.0,16.0,10.0,26.0,27.0,44.0,16.0,27.0,1.0,7.0,1.0,3.0,,,2.0,17.0,17.0,13.0,173.0,150.0,,,,2.0,,,1.0,,,,52.0,52.0,52.0,52.0,7.0,18.0,18.0,7.0,7.0,1.0,7.0,1.0,2.0,1.0,9.0,12.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,3.0,,
