season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickMiss,attFreekickTarget,attFreekickTotal,attLgCentre,attLgLeft,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attCorner,attFreekickPost,attIboxOwnGoal,attObxdRight,attPenMiss,attemptsIbox,attemptsObox,goalFastbreak,ownGoals,ptsDroppedWinningPos,ptsGainedLosingPos,secondYellow,touchesInOppBox,attFreekickGoal,attPenPost,fiftyFifty,subsGoals,successfulFiftyFifty,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,rescindedRedCard,totalDistance,attLgRight,keeperGoals,winningGoal
2024-25,2444731,27.0,2025-02-25 19:30:00,91,Bournemouth,Away,186.0,12.0,5.0,8.0,3.0,3.0,,194.0,6.0,,4.0,12.0,5.0,23.0,372.0,,1.0,18.0,18.0,26.0,11.0,5.0,2.0,,,,,,,,12.0,,,,,,1.0,7.0,7.0,4.0,,74.0,51.0,1.0,2.0,,,7.0,7.0,16.0,,,9.0,6.0,6.0,,14.0,,69.0,76.0,,26.0,14.0,,1.0,62.0,14.0,12.0,,,3.0,2.0,,174.0,1.0,,,1.0,,7.0,,,1.0,,,,,,14.0,,12.0,12.0,,4.0,110.0,66.0,39.0,1.0,1.0,7.0,10.0,5.0,445.0,,,2.0,2.0,94.0,47.0,33.0,1.0,1.0,1.0,,,157.0,157.0,7.0,25.0,12.0,56.7,,1.0,16.0,0.0,,,,109.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,4.0,97.0,353.0,7.0,17.0,219.0,34.0,26.0,21.0,8.0,22.0,14.0,2.0,143.0,10.0,270.0,,,32.0,6.0,61.0,4.0,467.0,,0.0,19.0,25.0,1.0,18.0,1.0,701.0,21.0,14.0,9.0,13.0,0.0,6.0,,,,,12.0,7.0,,,,,,42.0,,,,,,0.996482,1.4573,,1.1327,1.6309,,111446.69,,,
2024-25,2444747,28.0,2025-03-09 14:00:00,91,Bournemouth,Away,129.0,20.0,1.0,5.0,4.0,4.0,,133.0,3.0,,4.0,5.0,6.0,25.0,257.0,,1.0,8.0,14.0,14.0,6.0,1.0,3.0,,,1.0,,,,1.0,11.0,,,,1.0,,2.0,10.0,8.0,4.0,,71.0,57.0,3.0,3.0,2.0,,19.0,5.0,7.0,,1.0,6.0,7.0,2.0,,6.0,,49.0,65.0,,28.0,13.0,,,41.0,16.0,15.0,1.0,,1.0,,1.0,125.0,2.0,,2.0,2.0,,3.0,,,2.0,,,,,,13.0,2.0,15.0,15.0,,4.0,67.0,52.0,23.0,3.0,1.0,3.0,6.0,8.0,315.0,,,4.0,,64.0,44.0,25.0,1.0,1.0,1.0,,,125.0,125.0,8.0,22.0,21.0,39.1,1.0,,23.0,0.0,,,,73.0,2.0,,2.0,,3.0,4.0,,4.0,59.0,241.0,19.0,9.0,152.0,40.0,28.0,13.0,5.0,14.0,9.0,4.0,94.0,8.0,198.0,,,24.0,7.0,60.0,3.0,336.0,1.0,0.0,17.0,29.0,2.0,13.0,3.0,549.0,17.0,7.0,6.0,18.0,0.0,3.0,,,,,15.0,2.0,1.0,,2.0,,,27.0,,,,,,0.876601,2.201,0.1102,2.544,1.1041,,108978.51,,,
2024-25,2444750,29.0,2025-03-15 17:30:00,91,Bournemouth,Home,130.0,16.0,1.0,9.0,8.0,1.0,,272.0,8.0,1.0,3.0,3.0,6.0,19.0,393.0,,1.0,17.0,22.0,21.0,16.0,,,,,,,,,,16.0,,,1.0,,,,4.0,7.0,3.0,,68.0,55.0,3.0,3.0,,2.0,4.0,5.0,7.0,,,4.0,11.0,8.0,,8.0,,60.0,50.0,2.0,33.0,23.0,,,71.0,13.0,7.0,,,1.0,1.0,,150.0,,,,,,8.0,,,,,,,,,23.0,1.0,9.0,9.0,,3.0,138.0,65.0,25.0,3.0,,7.0,9.0,5.0,469.0,,,1.0,2.0,69.0,71.0,42.0,,,,,,147.0,147.0,7.0,21.0,22.0,58.7,1.0,,12.0,0.0,,,,132.0,2.0,,2.0,,,7.0,,5.0,163.0,376.0,4.0,16.0,154.0,40.0,33.0,16.0,4.0,24.0,20.0,,211.0,3.0,358.0,,1.0,30.0,6.0,63.0,4.0,488.0,3.0,0.0,17.0,16.0,1.0,20.0,3.0,693.0,10.0,6.0,4.0,11.0,0.0,1.0,,,,,13.0,4.0,,,3.0,,,44.0,,,,,,1.81303,1.6652,,1.0171,2.2227,,108727.45,,,
2024-25,2444760,30.0,2025-04-02 19:45:00,91,Bournemouth,Home,180.0,18.0,,8.0,8.0,1.0,2.0,254.0,6.0,,3.0,1.0,8.0,29.0,426.0,,1.0,16.0,16.0,19.0,13.0,1.0,,,,,,,,,17.0,,,,,,3.0,4.0,7.0,3.0,,88.0,59.0,1.0,1.0,1.0,4.0,13.0,7.0,8.0,,1.0,8.0,4.0,23.0,,5.0,,51.0,54.0,4.0,18.0,12.0,,1.0,98.0,14.0,15.0,1.0,,5.0,4.0,,168.0,,,,,,6.0,,,1.0,1.0,,,,,12.0,,9.0,9.0,,3.0,134.0,69.0,40.0,3.0,,5.0,9.0,7.0,500.0,,,2.0,1.0,103.0,70.0,51.0,,,,,,160.0,160.0,7.0,25.0,24.0,64.1,,1.0,18.0,0.0,,,,132.0,,,,,,10.0,,4.0,134.0,406.0,13.0,14.0,193.0,42.0,18.0,13.0,6.0,37.0,31.0,,197.0,3.0,366.0,1.0,,19.0,10.0,66.0,,522.0,,0.0,24.0,16.0,3.0,19.0,1.0,735.0,17.0,4.0,8.0,12.0,0.0,4.0,,,1.0,,11.0,13.0,,,,,,28.0,,,,,,0.702469,1.8739,,1.0059,0.8037,,112792.83,,,
2024-25,2444779,31.0,2025-04-05 15:00:00,91,Bournemouth,Away,151.0,13.0,3.0,7.0,4.0,2.0,,122.0,5.0,1.0,7.0,3.0,5.0,19.0,266.0,,,10.0,18.0,23.0,6.0,2.0,1.0,,,,,,,,7.0,,,1.0,,,2.0,5.0,6.0,3.0,,59.0,47.0,1.0,,2.0,2.0,10.0,3.0,11.0,,,7.0,10.0,5.0,,4.0,1.0,52.0,62.0,2.0,28.0,13.0,,,52.0,13.0,13.0,2.0,,2.0,2.0,,139.0,1.0,,1.0,,1.0,6.0,,,1.0,,,,,1.0,13.0,1.0,7.0,7.0,,7.0,92.0,60.0,26.0,4.0,,4.0,5.0,4.0,337.0,,,1.0,1.0,50.0,55.0,30.0,,,,,,142.0,142.0,,13.0,27.0,44.1,1.0,1.0,15.0,0.0,,,,71.0,,1.0,2.0,1.0,1.0,4.0,,5.0,54.0,246.0,10.0,9.0,175.0,28.0,28.0,11.0,7.0,24.0,17.0,1.0,99.0,7.0,210.0,,1.0,20.0,6.0,51.0,1.0,361.0,1.0,0.0,11.0,22.0,,17.0,2.0,546.0,10.0,4.0,7.0,10.0,0.0,2.0,,,,,7.0,4.0,,,2.0,1.0,,21.0,,,,,,0.944781,2.1242,,2.0994,1.4547,,109167.14,,,
2024-25,2444780,32.0,2025-04-14 20:00:00,91,Bournemouth,Home,126.0,9.0,1.0,5.0,4.0,3.0,1.0,119.0,3.0,,5.0,4.0,8.0,16.0,240.0,,,11.0,19.0,28.0,6.0,1.0,2.0,,,,,,,,7.0,,,1.0,,,3.0,7.0,7.0,5.0,,57.0,54.0,2.0,2.0,,4.0,6.0,4.0,9.0,,,6.0,6.0,3.0,,11.0,2.0,51.0,62.0,4.0,46.0,23.0,,1.0,52.0,11.0,10.0,,,,2.0,,149.0,,,,,,7.0,,,1.0,1.0,,,,,23.0,1.0,4.0,4.0,,5.0,58.0,73.0,32.0,9.0,1.0,3.0,4.0,3.0,308.0,,,4.0,3.0,56.0,52.0,22.0,,,,,,137.0,137.0,2.0,20.0,20.0,40.8,1.0,2.0,16.0,0.0,,,,65.0,4.0,3.0,7.0,,2.0,5.0,,3.0,54.0,232.0,6.0,7.0,144.0,21.0,46.0,11.0,5.0,16.0,11.0,2.0,90.0,10.0,201.0,1.0,,27.0,8.0,55.0,2.0,329.0,,0.0,12.0,15.0,1.0,21.0,3.0,532.0,10.0,10.0,6.0,6.0,0.0,2.0,,,,,8.0,4.0,1.0,,,,,15.0,,,,,,0.801096,1.4555,,1.5388,0.9129,,111395.09,,,
2024-25,2444792,33.0,2025-04-19 15:00:00,91,Bournemouth,Away,157.0,10.0,1.0,7.0,6.0,1.0,,349.0,5.0,,6.0,1.0,5.0,19.0,499.0,,,16.0,11.0,19.0,11.0,2.0,,,,,,,,,12.0,,,,,,,6.0,3.0,2.0,,98.0,40.0,,1.0,,,6.0,5.0,2.0,,,4.0,15.0,8.0,,6.0,,32.0,50.0,,34.0,22.0,,,61.0,10.0,13.0,,,2.0,3.0,,167.0,,,,,,5.0,,,,,,,,1.0,22.0,,6.0,6.0,,6.0,166.0,60.0,46.0,5.0,,6.0,7.0,4.0,551.0,,,3.0,1.0,121.0,114.0,38.0,,,,,,119.0,119.0,4.0,14.0,16.0,72.9,,1.0,15.0,0.0,,,,139.0,,,,3.0,,6.0,,4.0,184.0,481.0,6.0,13.0,170.0,26.0,34.0,11.0,2.0,28.0,26.0,,228.0,1.0,428.0,,,8.0,7.0,36.0,1.0,570.0,1.0,0.0,15.0,12.0,,18.0,4.0,761.0,13.0,7.0,4.0,10.0,0.0,2.0,,,,,9.0,6.0,,,,,,30.0,,,,,,0.711768,0.7248,,0.4417,,,103664.65,,,
2024-25,2444800,34.0,2025-04-27 14:00:00,91,Bournemouth,Home,77.0,11.0,,4.0,4.0,1.0,1.0,134.0,4.0,1.0,7.0,5.0,9.0,15.0,207.0,,,17.0,14.0,11.0,4.0,2.0,,,,1.0,,,,,4.0,,,,,1.0,3.0,5.0,17.0,8.0,,49.0,45.0,1.0,1.0,,1.0,15.0,1.0,9.0,,1.0,5.0,8.0,4.0,,9.0,1.0,49.0,34.0,1.0,34.0,10.0,,,35.0,11.0,11.0,,,2.0,1.0,1.0,120.0,1.0,,1.0,1.0,,7.0,,,1.0,3.0,,,,,10.0,1.0,11.0,11.0,2.0,7.0,64.0,53.0,24.0,10.0,1.0,5.0,2.0,1.0,262.0,,,12.0,2.0,66.0,37.0,25.0,,,,,,135.0,135.0,7.0,20.0,9.0,38.2,1.0,,24.0,0.0,,,,52.0,4.0,1.0,5.0,3.0,,6.0,,4.0,65.0,192.0,15.0,8.0,102.0,28.0,34.0,9.0,4.0,17.0,13.0,,92.0,4.0,200.0,4.0,1.0,23.0,9.0,45.0,2.0,285.0,,1.0,8.0,9.0,2.0,24.0,4.0,496.0,18.0,3.0,5.0,4.0,0.0,,1.0,,1.0,,5.0,3.0,,,2.0,,,14.0,,,,,,0.72914,0.5273,0.0369,0.6939,1.8353,1.0,101850.52,,,
2024-25,2444810,35.0,2025-05-03 17:30:00,91,Bournemouth,Away,189.0,15.0,2.0,6.0,4.0,3.0,,162.0,8.0,2.0,2.0,4.0,3.0,18.0,345.0,,1.0,12.0,9.0,9.0,6.0,1.0,,,,,,,,,5.0,,,,,,,9.0,12.0,1.0,,91.0,44.0,2.0,1.0,2.0,,4.0,2.0,10.0,,,3.0,7.0,5.0,1.0,6.0,1.0,47.0,35.0,,17.0,9.0,,1.0,46.0,16.0,7.0,1.0,,,,,145.0,1.0,1.0,1.0,,1.0,11.0,,,,,,,,,9.0,,9.0,9.0,1.0,2.0,99.0,70.0,35.0,2.0,,5.0,3.0,2.0,394.0,,,4.0,1.0,76.0,46.0,21.0,,,,,,108.0,108.0,3.0,16.0,22.0,49.7,,,13.0,0.0,,,,82.0,3.0,,3.0,,,5.0,,4.0,53.0,328.0,4.0,8.0,205.0,28.0,17.0,13.0,3.0,15.0,12.0,,83.0,11.0,227.0,,2.0,18.0,5.0,51.0,,417.0,,0.0,9.0,12.0,2.0,13.0,2.0,564.0,13.0,7.0,3.0,6.0,0.0,3.0,,,,,6.0,3.0,,,,3.0,,10.0,,,,,,0.725594,0.9662,,1.5213,1.6638,,110639.82,,,
2024-25,2444820,36.0,2025-05-10 17:30:00,91,Bournemouth,Home,165.0,15.0,,5.0,5.0,1.0,,265.0,3.0,1.0,4.0,3.0,9.0,23.0,425.0,,,10.0,13.0,9.0,7.0,,,,,,,,,,7.0,,,,,,1.0,10.0,4.0,2.0,,99.0,51.0,1.0,2.0,,,3.0,3.0,3.0,,,10.0,17.0,6.0,,8.0,1.0,48.0,46.0,,33.0,14.0,1.0,,79.0,19.0,12.0,,,1.0,1.0,,156.0,,,,,,4.0,,,,1.0,,,,,14.0,,4.0,4.0,1.0,4.0,121.0,45.0,27.0,,,1.0,6.0,4.0,469.0,,,,3.0,122.0,59.0,42.0,,,,,,128.0,128.0,3.0,25.0,15.0,66.2,,,13.0,0.0,,,,113.0,2.0,,2.0,2.0,,3.0,1.0,5.0,149.0,407.0,3.0,7.0,172.0,31.0,33.0,14.0,7.0,31.0,24.0,,189.0,1.0,348.0,2.0,1.0,10.0,9.0,42.0,2.0,489.0,1.0,0.0,10.0,16.0,2.0,15.0,4.0,676.0,15.0,9.0,10.0,8.0,0.0,2.0,,,,,8.0,2.0,,,,,,27.0,,,,,,0.624196,0.8011,,0.7006,1.3274,,110367.81,,,
2024-25,2444838,37.0,2025-05-20 20:00:00,91,Bournemouth,Away,183.0,16.0,,6.0,6.0,,,201.0,4.0,,5.0,5.0,3.0,24.0,378.0,,,12.0,4.0,7.0,5.0,,,,,,,,,,8.0,,,,,1.0,,4.0,5.0,7.0,,82.0,45.0,1.0,1.0,1.0,,11.0,2.0,3.0,,,1.0,9.0,7.0,,5.0,1.0,27.0,28.0,,25.0,7.0,1.0,,57.0,13.0,7.0,,,1.0,1.0,,134.0,,,,,,4.0,,,1.0,,,,,1.0,7.0,1.0,5.0,5.0,1.0,6.0,117.0,53.0,33.0,3.0,,3.0,2.0,2.0,425.0,,,2.0,,95.0,46.0,22.0,,,,,,103.0,103.0,4.0,15.0,19.0,42.7,1.0,1.0,19.0,0.0,,,,108.0,1.0,1.0,2.0,,,4.0,,4.0,84.0,363.0,11.0,5.0,201.0,30.0,25.0,7.0,1.0,18.0,17.0,,119.0,6.0,258.0,,1.0,12.0,3.0,46.0,3.0,441.0,,1.0,8.0,10.0,2.0,14.0,3.0,601.0,14.0,4.0,1.0,5.0,0.0,,,,,,6.0,2.0,,,,,,17.0,,,,1.0,,0.381852,1.1234,,0.8504,1.4839,,110035.85,,,
2024-25,2444840,38.0,2025-05-25 16:00:00,91,Bournemouth,Home,169.0,11.0,,7.0,7.0,1.0,1.0,247.0,2.0,,3.0,1.0,7.0,16.0,409.0,,1.0,21.0,13.0,22.0,10.0,1.0,,,1.0,1.0,,,,,11.0,,,,,,3.0,11.0,2.0,1.0,,87.0,44.0,3.0,2.0,1.0,,4.0,6.0,5.0,,,6.0,12.0,5.0,,9.0,,55.0,62.0,,11.0,7.0,,,63.0,19.0,16.0,,,5.0,2.0,1.0,160.0,2.0,,1.0,1.0,1.0,3.0,,,1.0,1.0,,,,,7.0,,7.0,7.0,,3.0,138.0,63.0,35.0,1.0,2.0,5.0,8.0,7.0,475.0,,,1.0,1.0,93.0,69.0,35.0,,,,,,140.0,140.0,4.0,13.0,22.0,62.7,,,14.0,0.0,,,,112.0,,,,1.0,,7.0,2.0,5.0,135.0,390.0,4.0,13.0,196.0,27.0,11.0,19.0,3.0,22.0,19.0,,183.0,4.0,323.0,1.0,,22.0,9.0,48.0,2.0,497.0,1.0,0.0,20.0,15.0,1.0,23.0,0.0,681.0,14.0,10.0,6.0,9.0,0.0,4.0,,,,,10.0,10.0,,,,,,52.0,,,,,,1.91859,1.6219,0.0465,2.0998,,,103493.19,,,
2025-26,2561895,1.0,2025-08-15 20:00:00,91,Bournemouth,Away,132.0,14.0,1.0,5.0,4.0,2.0,,82.0,5.0,2.0,5.0,7.0,1.0,24.0,209.0,2.0,,10.0,29.0,18.0,5.0,1.0,3.0,,,1.0,,,,,8.0,0.0,,,,,,3.0,15.0,4.0,,48.0,54.0,3.0,2.0,1.0,,9.0,3.0,8.0,,,7.0,8.0,6.0,0.0,5.0,1.0,63.0,52.0,,45.0,14.0,,,45.0,10.0,6.0,,,2.0,,1.0,123.0,2.0,,1.0,2.0,,11.0,,,2.0,2.0,,,,,14.0,,11.0,11.0,3.0,5.0,63.0,66.0,19.0,6.0,2.0,4.0,4.0,3.0,275.0,,,2.0,,29.0,40.0,30.0,,,,,,143.0,143.0,3.0,19.0,24.0,38.8,,1.0,19.0,0.0,,,,65.0,4.0,2.0,6.0,,3.0,4.0,,4.0,48.0,194.0,9.0,8.0,149.0,31.0,45.0,19.0,6.0,20.0,14.0,5.0,92.0,7.0,170.0,2.0,2.0,32.0,2.0,70.0,2.0,299.0,4.0,0.0,10.0,20.0,,17.0,2.0,519.0,13.0,8.0,7.0,12.0,0.0,1.0,,,,,8.0,2.0,2.0,0.0,,,,28.0,0.0,,,0.0,,0.649442,1.6986,0.0367,0.8149,3.0464,,110189.5,,0.0,0.0
2025-26,2561905,2.0,2025-08-23 15:00:00,91,Bournemouth,Home,155.0,7.0,,3.0,3.0,3.0,,235.0,5.0,1.0,3.0,4.0,10.0,23.0,387.0,,1.0,14.0,25.0,8.0,11.0,1.0,1.0,,1.0,2.0,,,,,10.0,0.0,,1.0,,,1.0,6.0,3.0,3.0,,79.0,34.0,2.0,2.0,1.0,1.0,7.0,5.0,5.0,,,8.0,8.0,6.0,0.0,9.0,1.0,64.0,45.0,1.0,32.0,15.0,,,70.0,13.0,16.0,,,3.0,,2.0,142.0,1.0,,1.0,1.0,,7.0,,,1.0,1.0,,,,,15.0,1.0,6.0,6.0,,3.0,108.0,55.0,33.0,3.0,1.0,5.0,8.0,4.0,420.0,,,2.0,1.0,86.0,82.0,36.0,,,,,,120.0,120.0,4.0,11.0,16.0,58.8,1.0,1.0,17.0,0.0,,,,118.0,1.0,,1.0,,1.0,5.0,,5.0,114.0,365.0,7.0,13.0,163.0,21.0,32.0,22.0,6.0,20.0,14.0,1.0,146.0,4.0,304.0,1.0,1.0,19.0,10.0,51.0,2.0,447.0,,0.0,14.0,12.0,2.0,24.0,2.0,651.0,9.0,10.0,8.0,9.0,0.0,,,,,,8.0,6.0,,0.0,,,,30.0,0.0,,,0.0,,1.13469,1.2912,0.2056,0.9297,0.2372,,106280.67,,0.0,0.0
2025-26,2561923,3.0,2025-08-30 15:00:00,91,Bournemouth,Away,104.0,9.0,1.0,5.0,4.0,2.0,1.0,109.0,5.0,,3.0,2.0,4.0,19.0,208.0,,1.0,7.0,17.0,16.0,11.0,1.0,,,1.0,1.0,,,,1.0,11.0,0.0,,,,,1.0,8.0,3.0,2.0,,43.0,57.0,2.0,3.0,,1.0,7.0,5.0,10.0,,,8.0,3.0,7.0,0.0,8.0,,56.0,69.0,1.0,31.0,18.0,,,61.0,13.0,17.0,1.0,,4.0,1.0,1.0,138.0,1.0,,1.0,1.0,,9.0,,,1.0,3.0,,,,,18.0,1.0,9.0,9.0,,3.0,58.0,66.0,24.0,,0.0,5.0,8.0,6.0,267.0,,,1.0,1.0,46.0,35.0,38.0,,,,,,145.0,145.0,6.0,19.0,25.0,38.6,,1.0,17.0,0.0,,,,57.0,1.0,,1.0,,,9.0,,5.0,61.0,187.0,7.0,13.0,118.0,27.0,31.0,16.0,7.0,18.0,11.0,,109.0,5.0,196.0,3.0,,17.0,4.0,57.0,3.0,296.0,1.0,0.0,20.0,28.0,2.0,15.0,4.0,517.0,16.0,8.0,8.0,13.0,0.0,2.0,,,,,15.0,5.0,,0.0,,,,29.0,0.0,,,0.0,,0.799562,1.5863,0.0352,1.4839,0.2161,,112755.02,,0.0,0.0
2025-26,2561925,4.0,2025-09-13 15:00:00,91,Bournemouth,Home,148.0,16.0,1.0,4.0,4.0,1.0,,165.0,7.0,1.0,4.0,3.0,3.0,25.0,309.0,,,13.0,9.0,17.0,7.0,1.0,,1.0,1.0,2.0,,,,,7.0,1.0,,,,,,10.0,5.0,1.0,,62.0,50.0,,,1.0,2.0,12.0,4.0,10.0,,,4.0,11.0,4.0,0.0,12.0,1.0,55.0,51.0,2.0,35.0,19.0,1.0,,65.0,16.0,10.0,,,3.0,1.0,2.0,153.0,1.0,,,1.0,,12.0,,,1.0,,,,,,19.0,,3.0,3.0,,4.0,88.0,63.0,30.0,4.0,2.0,3.0,6.0,5.0,372.0,,,2.0,,56.0,56.0,31.0,,,,,1.0,138.0,138.0,3.0,24.0,19.0,51.3,,,24.0,0.0,,,,90.0,1.0,,1.0,2.0,,4.0,1.0,5.0,88.0,297.0,12.0,9.0,165.0,38.0,35.0,14.0,4.0,19.0,16.0,,136.0,8.0,247.0,,1.0,15.0,3.0,56.0,1.0,393.0,,0.0,13.0,18.0,,17.0,4.0,589.0,14.0,6.0,4.0,14.0,0.0,2.0,,,,,7.0,6.0,,0.0,,,,28.0,0.0,,,0.0,,0.93455,1.4475,0.0736,1.4936,1.2767,,112134.38,,0.0,0.0
2025-26,2561935,5.0,2025-09-21 14:00:00,91,Bournemouth,Home,219.0,10.0,1.0,1.0,,4.0,,190.0,3.0,,4.0,3.0,8.0,17.0,409.0,,,16.0,16.0,19.0,6.0,,,,1.0,1.0,1.0,,,,6.0,0.0,,,,,1.0,3.0,1.0,3.0,,72.0,60.0,,,,1.0,12.0,6.0,12.0,,,5.0,5.0,9.0,0.0,8.0,,54.0,47.0,1.0,28.0,15.0,,,71.0,7.0,8.0,,,4.0,2.0,1.0,162.0,,,,,,5.0,,,0.0,1.0,,,,,15.0,,16.0,16.0,2.0,4.0,134.0,69.0,32.0,2.0,0.0,1.0,5.0,2.0,483.0,,,,2.0,72.0,51.0,30.0,,,,,,159.0,159.0,7.0,26.0,22.0,56.1,,1.0,20.0,0.0,,,,130.0,1.0,,1.0,,,3.0,,4.0,90.0,398.0,12.0,6.0,245.0,33.0,28.0,17.0,5.0,21.0,16.0,,136.0,6.0,274.0,1.0,,25.0,8.0,61.0,3.0,498.0,,0.0,11.0,15.0,3.0,21.0,2.0,699.0,20.0,6.0,5.0,8.0,0.0,1.0,,,,,4.0,7.0,,0.0,,,,16.0,0.0,,,0.0,,0.273144,0.4617,0.1102,0.259,0.0971,,109204.04,,0.0,0.0
2025-26,2561950,6.0,2025-09-27 15:00:00,91,Bournemouth,Away,179.0,13.0,1.0,3.0,2.0,1.0,1.0,260.0,5.0,,7.0,1.0,6.0,24.0,436.0,,,23.0,18.0,19.0,7.0,1.0,1.0,,,1.0,,,,,7.0,0.0,,,,,2.0,4.0,16.0,3.0,,90.0,52.0,1.0,,1.0,,11.0,3.0,8.0,,,4.0,7.0,9.0,0.0,13.0,3.0,65.0,63.0,,30.0,19.0,,,60.0,13.0,11.0,,,1.0,1.0,1.0,147.0,1.0,,1.0,,1.0,5.0,,,0.0,,,,,,19.0,,7.0,7.0,2.0,7.0,150.0,69.0,48.0,7.0,1.0,2.0,6.0,5.0,491.0,,,6.0,,85.0,83.0,43.0,,,,,,132.0,132.0,2.0,23.0,19.0,58.6,,,22.0,0.0,,,,122.0,5.0,1.0,6.0,,1.0,4.0,,5.0,134.0,419.0,11.0,8.0,194.0,25.0,30.0,25.0,4.0,21.0,17.0,1.0,174.0,3.0,336.0,1.0,,13.0,7.0,46.0,2.0,509.0,,0.0,12.0,23.0,1.0,28.0,2.0,747.0,7.0,11.0,4.0,11.0,0.0,1.0,,,,,7.0,5.0,,0.0,2.0,1.0,,21.0,1.0,,,1.0,,0.705088,0.8219,0.2065,1.3132,2.044,,111098.2,,0.0,0.0
2025-26,2561955,7.0,2025-10-03 20:00:00,91,Bournemouth,Home,193.0,15.0,,1.0,1.0,1.0,,268.0,2.0,1.0,6.0,8.0,12.0,25.0,460.0,,2.0,23.0,6.0,11.0,4.0,,1.0,,,,,,,1.0,10.0,0.0,,,,,,2.0,5.0,7.0,,93.0,60.0,1.0,1.0,1.0,2.0,11.0,3.0,9.0,,,4.0,12.0,8.0,0.0,4.0,1.0,33.0,40.0,2.0,23.0,11.0,,1.0,89.0,8.0,9.0,,1.0,2.0,1.0,,189.0,3.0,,1.0,3.0,,6.0,,,3.0,,,,,1.0,11.0,,8.0,8.0,,6.0,125.0,69.0,44.0,3.0,2.0,1.0,6.0,6.0,517.0,,,4.0,1.0,116.0,87.0,32.0,,,,,,137.0,137.0,8.0,18.0,27.0,53.5,,1.0,22.0,0.0,,,,129.0,1.0,2.0,3.0,,1.0,2.0,,5.0,137.0,445.0,11.0,7.0,202.0,26.0,23.0,17.0,4.0,25.0,21.0,2.0,188.0,4.0,359.0,,1.0,19.0,14.0,51.0,2.0,536.0,1.0,0.0,11.0,10.0,5.0,28.0,0.0,731.0,17.0,10.0,4.0,7.0,0.0,1.0,,,,,6.0,5.0,1.0,0.0,,3.0,,30.0,0.0,,,1.0,,1.20977,1.121,,1.808,1.0641,,117617.63,,0.0,0.0
