season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,expectedAssists_h,expectedAssists_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,totalDistance_h,totalDistance_a
2024-25,2444762,30,2025-04-02 19:45:00,"American Express Stadium, Falmer",31230.0,Brighton,Aston Villa,0,3,3,0,L,W,0,0,0,0,0,0,0,0,,3.0,11.0,8.0,4.0,5.0,5.0,3.0,2.0,,0.8958,1.2476,0.6648,1.8866,,2.0,,2.0,,,1.0,,0.76474,0.69068,,3.0,8.0,7.0,5.0,5.0,32.0,9.0,57.0,42.0,464.0,383.0,397.0,321.0,55.7,44.3,27.0,18.0,16.0,26.0,11.0,15.0,7.0,7.0,13.0,33.0,13.0,33.0,7.0,8.0,,2.0,,,,,5.0,6.0,10.0,10.0,129.0,109.0,2.0,4.0,3.0,,1.8866,0.6648,,1.0,,,49.0,53.0,53.0,49.0,16.0,7.0,7.0,16.0,4.0,,4.0,,,2.0,16.0,11.0,11.0,15.0,0.0,0.0,0.0,0.0,,,,,1.0,,112025.54,109784.9
2024-25,2444763,30,2025-04-01 20:00:00,"The City Ground, Nottingham",30249.0,Nott'm Forest,Man Utd,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,8.0,23.0,2.0,6.0,4.0,9.0,2.0,8.0,0.4753,1.6322,0.9684,0.4077,,1.0,,,,3.0,,1.0,0.657893,1.54604,1.0,,7.0,19.0,4.0,12.0,19.0,56.0,62.0,59.0,310.0,649.0,227.0,558.0,31.8,68.2,17.0,41.0,16.0,19.0,7.0,15.0,6.0,3.0,42.0,18.0,42.0,18.0,8.0,7.0,9.0,2.0,1.0,,,,11.0,15.0,9.0,4.0,134.0,156.0,5.0,1.0,,1.0,0.4077,0.9684,1.0,,,,59.0,56.0,56.0,59.0,17.0,21.0,21.0,17.0,3.0,10.0,3.0,10.0,1.0,,5.0,12.0,12.0,5.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,110390.83,109680.05
2024-25,2444764,30,2025-04-01 19:45:00,"Molineux Stadium, Wolverhampton",30537.0,Wolves,West Ham,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,9.0,10.0,2.0,1.0,6.0,7.0,1.0,2.0,1.1812,1.337,0.6915,0.2159,2.0,3.0,,,2.0,4.0,1.0,1.0,0.567615,0.862444,,,7.0,6.0,2.0,2.0,17.0,27.0,46.0,60.0,406.0,572.0,328.0,488.0,41.4,58.6,16.0,18.0,23.0,27.0,13.0,18.0,12.0,13.0,34.0,26.0,34.0,26.0,9.0,8.0,2.0,1.0,1.0,,,,2.0,8.0,16.0,12.0,135.0,131.0,1.0,1.0,,1.0,0.2159,0.6915,1.0,,,,52.0,56.0,56.0,52.0,9.0,11.0,11.0,9.0,1.0,2.0,1.0,2.0,1.0,,16.0,12.0,12.0,16.0,0.0,0.0,0.0,0.0,,,,,1.0,,108316.89,110901.54
2024-25,2444765,30,2025-04-03 20:00:00,"Stamford Bridge, London",39852.0,Chelsea,Spurs,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,11.0,8.0,5.0,2.0,4.0,3.0,2.0,3.0,1.0992,0.8734,1.7742,1.6978,4.0,1.0,1.0,,3.0,2.0,1.0,,0.682797,0.775646,1.0,,9.0,4.0,5.0,3.0,32.0,21.0,71.0,46.0,437.0,438.0,374.0,386.0,50.0,50.0,34.0,25.0,16.0,16.0,15.0,8.0,2.0,9.0,25.0,29.0,25.0,29.0,6.0,5.0,3.0,2.0,2.0,,,,7.0,6.0,8.0,10.0,120.0,108.0,2.0,4.0,,1.0,1.6978,1.7742,1.0,,,,43.0,44.0,44.0,43.0,5.0,14.0,14.0,5.0,4.0,6.0,4.0,6.0,,,7.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,,,,,5.0,5.0,109358.31,113425.82
2024-25,2444766,30,2025-04-02 20:00:00,"Anfield, Liverpool",60331.0,Liverpool,Everton,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,17.0,5.0,3.0,,5.0,2.0,9.0,3.0,1.4678,0.665,0.2695,,1.0,2.0,,,1.0,2.0,,1.0,1.07384,0.197088,1.0,,13.0,4.0,11.0,2.0,41.0,31.0,95.0,30.0,609.0,206.0,532.0,130.0,73.9,26.1,34.0,17.0,14.0,17.0,5.0,12.0,8.0,12.0,18.0,47.0,18.0,47.0,4.0,13.0,3.0,9.0,,,,,3.0,10.0,9.0,8.0,142.0,126.0,,3.0,,1.0,,0.2695,1.0,,,,49.0,51.0,51.0,49.0,15.0,24.0,24.0,15.0,11.0,5.0,11.0,5.0,,1.0,7.0,11.0,11.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,105245.2,110191.87
2024-25,2444767,30,2025-04-02 19:45:00,"Etihad Stadium, Manchester",51983.0,Man City,Leicester,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,18.0,2.0,5.0,,5.0,2.0,8.0,,2.244,0.0729,2.717,,1.0,,2.0,,,,,,2.12012,0.1082,1.0,,13.0,2.0,10.0,,34.0,11.0,76.0,26.0,784.0,300.0,735.0,242.0,72.0,28.0,46.0,4.0,9.0,19.0,6.0,9.0,3.0,6.0,16.0,26.0,16.0,26.0,4.0,4.0,,8.0,,,,1.0,4.0,12.0,10.0,4.0,102.0,89.0,,3.0,,2.0,,2.717,1.0,,,,39.0,41.0,41.0,39.0,10.0,8.0,8.0,10.0,5.0,,5.0,,4.0,,11.0,8.0,8.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,106694.04,108500.83
2024-25,2444768,30,2025-04-02 19:45:00,"St. James' Park, Newcastle",52021.0,Newcastle,Brentford,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,21.0,12.0,4.0,3.0,9.0,3.0,8.0,6.0,1.287,1.6039,1.5957,1.2776,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.1861,0.676643,2.0,,16.0,8.0,8.0,7.0,25.0,32.0,62.0,67.0,402.0,427.0,304.0,329.0,48.4,51.6,34.0,37.0,21.0,11.0,18.0,6.0,7.0,7.0,32.0,20.0,32.0,20.0,9.0,8.0,6.0,7.0,,4.0,,1.0,9.0,10.0,8.0,6.0,132.0,159.0,2.0,2.0,1.0,2.0,1.2776,1.5957,,,,,57.0,48.0,48.0,57.0,15.0,17.0,17.0,15.0,4.0,5.0,4.0,5.0,,,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,,1.0,,1.0,2.0,,114516.06,113310.7
2024-25,2444769,30,2025-04-02 19:45:00,"St. Mary's Stadium, Southampton",29366.0,Southampton,Crystal Palace,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,8.0,9.0,2.0,3.0,3.0,5.0,3.0,1.0,0.6724,0.7433,1.2782,0.9755,1.0,,1.0,,,1.0,,1.0,0.610956,0.562501,1.0,1.0,6.0,7.0,4.0,3.0,20.0,32.0,45.0,62.0,382.0,526.0,299.0,446.0,42.3,57.7,21.0,21.0,14.0,18.0,4.0,13.0,9.0,7.0,29.0,29.0,29.0,29.0,6.0,8.0,1.0,3.0,1.0,1.0,,,5.0,10.0,9.0,9.0,136.0,133.0,2.0,1.0,1.0,1.0,0.9755,1.2782,,,,,48.0,48.0,48.0,48.0,16.0,13.0,13.0,16.0,2.0,2.0,2.0,2.0,1.0,,14.0,9.0,8.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,110722.75,112015.78
2024-25,2444770,31,2025-04-05 17:30:00,"Villa Park, Birmingham",42743.0,Aston Villa,Nott'm Forest,2,1,1,2,W,L,2,0,0,2,0,0,0,0,2.0,1.0,17.0,19.0,8.0,3.0,6.0,14.0,3.0,2.0,3.0275,1.4806,2.8762,0.7509,4.0,,2.0,,2.0,,,1.0,1.29051,0.611163,2.0,1.0,14.0,17.0,10.0,5.0,26.0,25.0,62.0,55.0,429.0,389.0,363.0,327.0,52.1,47.9,29.0,23.0,14.0,21.0,7.0,12.0,5.0,9.0,12.0,20.0,12.0,20.0,3.0,7.0,2.0,3.0,1.0,1.0,,,5.0,9.0,11.0,8.0,118.0,108.0,2.0,6.0,1.0,2.0,0.7509,2.8762,,,,,45.0,45.0,45.0,45.0,7.0,12.0,12.0,7.0,4.0,4.0,4.0,4.0,,1.0,7.0,15.0,15.0,7.0,0.0,0.0,0.0,0.0,,,,,,5.0,108111.75,102687.94
2024-25,2444771,31,2025-04-06 14:00:00,"Gtech Community Stadium, Brentford",17183.0,Brentford,Chelsea,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,9.0,21.0,2.0,5.0,5.0,9.0,2.0,7.0,1.1849,1.2319,0.4758,1.0881,3.0,2.0,,,3.0,3.0,,,1.78859,0.69095,,,8.0,18.0,4.0,11.0,26.0,30.0,49.0,66.0,330.0,488.0,251.0,409.0,40.9,59.1,25.0,31.0,23.0,11.0,11.0,8.0,9.0,11.0,20.0,25.0,20.0,25.0,7.0,6.0,7.0,1.0,,1.0,,,5.0,6.0,7.0,12.0,132.0,129.0,6.0,2.0,,,1.0881,0.4758,1.0,1.0,,,49.0,43.0,43.0,49.0,8.0,15.0,15.0,8.0,3.0,6.0,3.0,6.0,,2.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,106781.82,104242.93
2024-25,2444772,31,2025-04-05 15:00:00,"Selhurst Park, London",24564.0,Crystal Palace,Brighton,2,1,1,2,W,L,1,1,1,1,2,1,1,2,2.0,1.0,8.0,11.0,3.0,5.0,1.0,3.0,4.0,3.0,0.6046,1.002,1.0828,1.595,,1.0,,1.0,,1.0,,,0.367641,0.890529,2.0,1.0,7.0,9.0,7.0,6.0,16.0,35.0,41.0,78.0,325.0,542.0,245.0,462.0,37.6,62.4,12.0,21.0,24.0,21.0,17.0,11.0,9.0,6.0,33.0,21.0,33.0,21.0,2.0,8.0,3.0,4.0,,,,,8.0,5.0,11.0,15.0,129.0,140.0,4.0,1.0,1.0,2.0,1.595,1.0828,,,,,51.0,58.0,58.0,51.0,10.0,19.0,19.0,10.0,2.0,4.0,2.0,4.0,1.0,1.0,12.0,13.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,107018.05,107558.25
2024-25,2444773,31,2025-04-05 12:30:00,"Goodison Park, Liverpool",39316.0,Everton,Arsenal,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,5.0,14.0,2.0,5.0,2.0,3.0,1.0,6.0,1.0886,1.7916,0.9572,0.65,1.0,1.0,1.0,,1.0,1.0,,,0.549513,0.85363,,1.0,4.0,10.0,2.0,7.0,27.0,26.0,38.0,38.0,189.0,459.0,130.0,398.0,29.7,70.3,19.0,43.0,17.0,22.0,11.0,9.0,5.0,3.0,31.0,29.0,31.0,29.0,11.0,4.0,6.0,1.0,,,1.0,,9.0,7.0,12.0,4.0,109.0,114.0,3.0,1.0,1.0,1.0,0.65,0.9572,,,,,44.0,65.0,65.0,44.0,7.0,18.0,18.0,7.0,3.0,8.0,3.0,8.0,,,17.0,13.0,13.0,17.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,1.0,100556.65,101405.58
2024-25,2444774,31,2025-04-06 14:00:00,"Craven Cottage, London",27770.0,Fulham,Liverpool,3,2,2,3,W,L,3,1,1,3,0,0,0,0,3.0,2.0,12.0,14.0,6.0,6.0,4.0,5.0,2.0,3.0,0.7434,1.499,1.3425,2.0156,2.0,2.0,2.0,1.0,1.0,2.0,,1.0,0.783065,0.79113,1.0,2.0,7.0,11.0,4.0,7.0,15.0,38.0,42.0,59.0,337.0,556.0,261.0,466.0,37.9,62.1,22.0,29.0,25.0,16.0,19.0,7.0,8.0,7.0,44.0,22.0,44.0,22.0,7.0,10.0,3.0,2.0,2.0,2.0,,2.0,4.0,7.0,9.0,12.0,134.0,159.0,4.0,3.0,2.0,3.0,2.0156,1.3425,,,,,61.0,42.0,42.0,61.0,21.0,12.0,12.0,21.0,4.0,4.0,4.0,4.0,,1.0,10.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,113334.62,109121.04
2024-25,2444775,31,2025-04-05 15:00:00,"Portman Road, Ipswich",29549.0,Ipswich,Wolves,1,2,2,1,L,W,1,0,0,1,0,0,0,0,1.0,2.0,6.0,22.0,2.0,7.0,2.0,9.0,2.0,6.0,0.7973,2.7098,0.6211,2.1517,1.0,4.0,1.0,1.0,,3.0,,1.0,0.700669,2.12944,1.0,1.0,4.0,16.0,3.0,10.0,26.0,34.0,52.0,47.0,323.0,407.0,244.0,333.0,44.2,55.8,16.0,40.0,12.0,13.0,6.0,7.0,4.0,5.0,33.0,30.0,33.0,30.0,6.0,7.0,7.0,2.0,,1.0,,,9.0,4.0,5.0,6.0,133.0,125.0,4.0,1.0,2.0,1.0,2.1517,0.6211,,,,,53.0,54.0,54.0,53.0,21.0,22.0,22.0,21.0,4.0,8.0,4.0,8.0,1.0,2.0,12.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,105022.2,102088.02
2024-25,2444776,31,2025-04-07 20:00:00,"King Power Stadium, Leicester",30403.0,Leicester,Newcastle,0,3,3,0,L,W,0,3,3,0,0,0,0,0,,3.0,7.0,16.0,2.0,5.0,4.0,8.0,1.0,3.0,0.4756,3.2541,0.38,2.939,,1.0,,3.0,,1.0,,1.0,0.575632,0.797284,,1.0,6.0,7.0,2.0,4.0,37.0,18.0,61.0,35.0,547.0,413.0,458.0,332.0,57.6,42.4,16.0,22.0,16.0,19.0,10.0,14.0,15.0,7.0,11.0,32.0,11.0,32.0,3.0,9.0,3.0,1.0,3.0,1.0,,,8.0,9.0,12.0,6.0,158.0,120.0,2.0,2.0,3.0,,2.939,0.38,,1.0,,,48.0,47.0,47.0,48.0,14.0,13.0,13.0,14.0,12.0,2.0,12.0,2.0,,,8.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,110652.48,114389.0
2024-25,2444777,31,2025-04-06 16:30:00,"Old Trafford, Manchester",73738.0,Man Utd,Man City,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,13.0,9.0,2.0,5.0,5.0,3.0,6.0,1.0,0.9122,0.4874,0.159,0.2856,,,,,,1.0,,,1.3123,0.457287,,,8.0,5.0,6.0,3.0,26.0,21.0,35.0,69.0,381.0,564.0,322.0,497.0,41.3,58.7,29.0,15.0,32.0,21.0,16.0,13.0,15.0,8.0,18.0,21.0,18.0,21.0,6.0,4.0,1.0,6.0,,1.0,,,5.0,6.0,18.0,18.0,110.0,123.0,6.0,2.0,,,0.2856,0.159,1.0,1.0,,,54.0,45.0,45.0,54.0,7.0,7.0,7.0,7.0,5.0,3.0,5.0,3.0,2.0,1.0,13.0,9.0,9.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,106858.78,107847.98
2024-25,2444778,31,2025-04-06 14:00:00,"Tottenham Hotspur Stadium, London",60984.0,Spurs,Southampton,3,1,1,3,W,L,2,0,0,2,0,0,0,0,3.0,1.0,13.0,12.0,8.0,4.0,2.0,2.0,3.0,6.0,2.1161,1.0378,3.4655,0.4472,3.0,3.0,2.0,1.0,2.0,2.0,,1.0,1.10797,0.458877,2.0,1.0,12.0,9.0,10.0,8.0,26.0,26.0,60.0,46.0,477.0,470.0,424.0,416.0,50.8,49.2,24.0,25.0,16.0,30.0,10.0,19.0,9.0,7.0,13.0,16.0,13.0,16.0,8.0,4.0,6.0,3.0,,2.0,,,10.0,9.0,15.0,11.0,112.0,101.0,3.0,5.0,1.0,3.0,0.4472,3.4655,,,,,49.0,60.0,60.0,49.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,1.0,1.0,3.0,16.0,20.0,19.0,15.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,1.0,116196.34,108032.88
2024-25,2444779,31,2025-04-05 15:00:00,"London Stadium, London",62459.0,West Ham,Bournemouth,2,2,2,2,D,D,0,1,1,0,0,0,0,0,2.0,2.0,9.0,11.0,3.0,4.0,5.0,4.0,1.0,3.0,0.6899,2.1242,1.4547,2.0994,1.0,1.0,1.0,2.0,,,,1.0,0.511982,0.944781,2.0,1.0,7.0,9.0,3.0,5.0,25.0,30.0,58.0,52.0,470.0,361.0,372.0,266.0,55.9,44.1,16.0,21.0,11.0,22.0,10.0,10.0,7.0,7.0,30.0,28.0,30.0,28.0,3.0,10.0,3.0,1.0,,,1.0,,4.0,11.0,13.0,4.0,155.0,142.0,4.0,2.0,2.0,2.0,2.0994,1.4547,,,,,52.0,62.0,62.0,52.0,18.0,23.0,23.0,18.0,4.0,7.0,4.0,7.0,,2.0,13.0,13.0,12.0,13.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,108641.03,109167.14
2024-25,2444780,32,2025-04-14 20:00:00,"Vitality Stadium, Bournemouth",11195.0,Bournemouth,Fulham,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,12.0,12.0,3.0,7.0,5.0,1.0,4.0,4.0,1.4555,1.0658,1.5388,0.9129,2.0,1.0,,,2.0,1.0,1.0,,0.801096,0.876343,,,7.0,8.0,4.0,8.0,22.0,40.0,52.0,77.0,329.0,473.0,240.0,385.0,40.8,59.2,15.0,37.0,15.0,12.0,6.0,10.0,4.0,9.0,46.0,24.0,46.0,24.0,6.0,9.0,4.0,4.0,1.0,1.0,,1.0,9.0,10.0,11.0,7.0,137.0,148.0,7.0,2.0,,1.0,0.9129,1.5388,1.0,,,,62.0,51.0,51.0,62.0,28.0,19.0,19.0,28.0,6.0,9.0,6.0,9.0,3.0,1.0,11.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,111395.09,112559.05
2024-25,2444781,32,2025-04-12 17:30:00,"Emirates Stadium, London",60184.0,Arsenal,Brentford,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,14.0,3.0,3.0,2.0,5.0,1.0,6.0,,0.9648,0.2437,0.4181,0.2974,1.0,1.0,1.0,1.0,,,,,0.944075,0.562541,1.0,1.0,11.0,2.0,8.0,2.0,38.0,28.0,61.0,38.0,480.0,280.0,418.0,219.0,63.6,36.4,38.0,16.0,4.0,17.0,2.0,10.0,7.0,8.0,14.0,35.0,14.0,35.0,2.0,8.0,,6.0,,,,,2.0,14.0,11.0,1.0,114.0,94.0,1.0,2.0,1.0,1.0,0.2974,0.4181,,,,,38.0,40.0,40.0,38.0,11.0,14.0,14.0,11.0,13.0,5.0,13.0,5.0,1.0,,7.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,106933.88,103658.69
2024-25,2444782,32,2025-04-12 15:00:00,"American Express Stadium, Falmer",31330.0,Brighton,Leicester,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,21.0,15.0,7.0,6.0,9.0,6.0,5.0,3.0,3.9056,1.4998,3.1661,1.5273,4.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.89565,0.719396,,1.0,16.0,11.0,9.0,7.0,33.0,24.0,59.0,42.0,530.0,358.0,460.0,281.0,59.3,40.7,47.0,24.0,15.0,13.0,11.0,10.0,7.0,5.0,14.0,26.0,14.0,26.0,9.0,12.0,3.0,3.0,1.0,1.0,1.0,,6.0,9.0,2.0,8.0,110.0,113.0,4.0,5.0,2.0,2.0,1.5273,3.1661,,,,,48.0,40.0,40.0,48.0,14.0,12.0,12.0,14.0,3.0,6.0,3.0,6.0,,2.0,9.0,11.0,10.0,9.0,0.0,0.0,0.0,0.0,2.0,,2.0,,1.0,1.0,108544.49,108768.48
2024-25,2444783,32,2025-04-13 14:00:00,"Stamford Bridge, London",39805.0,Chelsea,Ipswich,2,2,2,2,D,D,0,2,2,0,0,0,0,0,2.0,2.0,34.0,13.0,9.0,4.0,15.0,8.0,10.0,1.0,2.2724,1.0748,3.2416,1.3355,4.0,3.0,,2.0,4.0,1.0,2.0,,2.09527,0.742211,1.0,2.0,30.0,10.0,18.0,5.0,56.0,13.0,70.0,43.0,581.0,214.0,507.0,154.0,73.5,26.5,56.0,9.0,13.0,11.0,7.0,9.0,5.0,10.0,6.0,47.0,6.0,47.0,4.0,10.0,1.0,9.0,1.0,1.0,,,8.0,4.0,5.0,7.0,127.0,94.0,2.0,8.0,2.0,2.0,1.3355,3.2416,,,,1.0,39.0,54.0,54.0,39.0,15.0,24.0,24.0,15.0,15.0,4.0,15.0,4.0,1.0,,11.0,7.0,7.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,107120.74,110777.22
2024-25,2444784,32,2025-04-13 14:00:00,"Anfield, Liverpool",60376.0,Liverpool,West Ham,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,15.0,11.0,6.0,4.0,4.0,6.0,5.0,1.0,1.7771,1.5021,1.7243,0.5894,2.0,4.0,1.0,,1.0,4.0,2.0,2.0,1.63771,0.677731,2.0,,12.0,9.0,9.0,4.0,48.0,21.0,68.0,48.0,498.0,407.0,425.0,348.0,55.2,44.8,37.0,18.0,18.0,10.0,11.0,3.0,4.0,12.0,17.0,38.0,17.0,38.0,5.0,3.0,1.0,5.0,1.0,1.0,,,10.0,6.0,3.0,10.0,115.0,101.0,4.0,4.0,1.0,2.0,0.5894,1.7243,,,1.0,,43.0,47.0,47.0,43.0,11.0,12.0,12.0,11.0,10.0,3.0,10.0,3.0,,,15.0,8.0,8.0,15.0,0.0,0.0,0.0,0.0,,,,,5.0,4.0,106554.28,105764.02
2024-25,2444785,32,2025-04-12 12:30:00,"Etihad Stadium, Manchester",52489.0,Man City,Crystal Palace,5,2,2,5,W,L,2,2,2,2,0,0,0,0,5.0,2.0,21.0,8.0,9.0,3.0,7.0,5.0,5.0,,3.8112,1.8173,4.0106,2.1573,9.0,3.0,2.0,2.0,10.0,1.0,1.0,,1.83733,0.761423,3.0,2.0,12.0,5.0,8.0,3.0,31.0,19.0,68.0,18.0,741.0,341.0,673.0,278.0,68.0,32.0,32.0,10.0,10.0,12.0,7.0,5.0,7.0,13.0,11.0,23.0,11.0,23.0,6.0,4.0,,6.0,,,,,6.0,13.0,8.0,5.0,104.0,98.0,1.0,3.0,2.0,5.0,2.1573,4.0106,,,,,47.0,33.0,33.0,47.0,9.0,6.0,6.0,9.0,1.0,4.0,1.0,4.0,1.0,,10.0,16.0,15.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,108474.01,111189.11
2024-25,2444786,32,2025-04-13 16:30:00,"St. James' Park, Newcastle",52252.0,Newcastle,Man Utd,4,1,1,4,W,L,1,1,1,1,0,0,0,0,4.0,1.0,13.0,9.0,6.0,5.0,6.0,2.0,1.0,2.0,2.17,0.7204,3.8072,1.2947,4.0,2.0,4.0,,2.0,2.0,,,1.52265,0.335124,3.0,1.0,10.0,6.0,4.0,5.0,33.0,17.0,50.0,35.0,420.0,472.0,339.0,382.0,48.2,51.8,39.0,12.0,20.0,20.0,9.0,11.0,9.0,5.0,13.0,23.0,13.0,23.0,6.0,11.0,1.0,1.0,,1.0,,2.0,11.0,11.0,9.0,13.0,131.0,128.0,4.0,2.0,1.0,4.0,1.2947,3.8072,,,,,59.0,47.0,47.0,59.0,19.0,9.0,9.0,19.0,7.0,2.0,7.0,2.0,,,7.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,111798.75,107628.15
2024-25,2444787,32,2025-04-12 15:00:00,"The City Ground, Nottingham",30199.0,Nott'm Forest,Everton,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,10.0,13.0,5.0,5.0,2.0,4.0,3.0,4.0,0.5165,1.3565,0.7796,1.3467,,2.0,,1.0,,1.0,,,0.349029,1.17531,,1.0,8.0,9.0,7.0,6.0,20.0,36.0,50.0,74.0,333.0,444.0,249.0,362.0,42.4,57.6,8.0,29.0,15.0,9.0,9.0,6.0,5.0,1.0,43.0,29.0,43.0,29.0,8.0,4.0,3.0,3.0,,,1.0,,5.0,1.0,4.0,7.0,122.0,140.0,4.0,5.0,1.0,,1.3467,0.7796,,1.0,,,48.0,47.0,47.0,48.0,19.0,24.0,24.0,19.0,1.0,7.0,1.0,7.0,1.0,,9.0,13.0,13.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,99677.76,104022.77
2024-25,2444788,32,2025-04-12 15:00:00,"St. Mary's Stadium, Southampton",30673.0,Southampton,Aston Villa,0,3,3,0,L,W,0,0,0,0,0,0,0,0,,3.0,7.0,25.0,2.0,10.0,4.0,9.0,1.0,6.0,0.3105,3.0275,0.25,3.2949,1.0,3.0,,3.0,1.0,3.0,,,0.138904,1.3894,,2.0,5.0,17.0,1.0,11.0,19.0,45.0,34.0,67.0,354.0,537.0,307.0,497.0,39.9,60.1,8.0,48.0,18.0,25.0,10.0,11.0,11.0,10.0,37.0,19.0,37.0,19.0,3.0,2.0,5.0,1.0,1.0,,,,4.0,2.0,12.0,11.0,98.0,94.0,7.0,2.0,3.0,,3.2949,0.25,,1.0,,,32.0,45.0,45.0,32.0,8.0,6.0,6.0,8.0,2.0,13.0,2.0,14.0,1.0,3.0,11.0,4.0,4.0,11.0,0.0,0.0,0.0,0.0,,2.0,,,,,100732.88,106803.73
