season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,blockedPass_h,blockedPass_a
2011-12,360690,23,2012-01-31 20:00:00,"Old Trafford, Manchester",74719,Man Utd,Stoke,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,12.0,9.0,2.0,2.0,2.0,5.0,8.0,2.0,1.0,,2.0,,1.0,,,,,,10.0,7.0,8.0,3.0,21.0,14.0,84.0,50.0,836.0,265.0,753.0,193.0,75.0,25.0,,,15.0,12.0,13.0,7.0,10.0,16.0,24.0,39.0,9.0,21.0,2.0,8.0,,,,,1.0,14.0,9.0,8.0,155.0,125.0,,,,2.0,1.0,,,,44.0,34.0,35.0,44.0,1.0,12.0,12.0,1.0,9.0,2.0,9.0,2.0,1.0,,10.0,15.0,14.0,9.0,0.0,0.0,0.0,0.0,2.0,,2.0,,1.0,,,
2011-12,360691,23,2012-02-01 20:00:00,"Stadium of Light, Sunderland",34476,Sunderland,Norwich,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,12.0,14.0,5.0,2.0,3.0,8.0,4.0,4.0,1.0,,1.0,,1.0,,,,1.0,,11.0,9.0,8.0,4.0,19.0,24.0,83.0,81.0,395.0,412.0,283.0,305.0,49.1,50.9,,,26.0,19.0,19.0,11.0,18.0,9.0,35.0,47.0,18.0,33.0,4.0,4.0,,,,,2.0,10.0,11.0,23.0,188.0,190.0,,,,3.0,1.0,,,1.0,62.0,58.0,58.0,62.0,12.0,31.0,31.0,12.0,3.0,6.0,3.0,6.0,1.0,4.0,6.0,14.0,14.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2011-12,360692,23,2012-01-31 19:45:00,"Liberty Stadium, Swansea",20526,Swansea,Chelsea,1,1,1,1,D,D,1,0,0,1,0,1,1,0,1.0,1.0,8.0,19.0,5.0,4.0,2.0,9.0,1.0,6.0,,,,,1.0,,,,,,3.0,15.0,2.0,9.0,9.0,17.0,51.0,90.0,443.0,491.0,360.0,413.0,46.2,53.8,,,28.0,24.0,21.0,19.0,16.0,16.0,34.0,9.0,15.0,5.0,6.0,3.0,,,,,5.0,11.0,16.0,17.0,159.0,162.0,,,1.0,1.0,,,1.0,,66.0,44.0,44.0,66.0,5.0,5.0,5.0,5.0,1.0,11.0,1.0,11.0,3.0,,10.0,22.0,22.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,,,
2011-12,360693,23,2012-01-31 19:45:00,"White Hart Lane, London",35801,Spurs,Wigan,3,1,1,3,W,L,2,0,0,2,0,0,0,0,3.0,1.0,20.0,9.0,10.0,3.0,7.0,4.0,3.0,2.0,2.0,,1.0,,1.0,1.0,,,2.0,1.0,18.0,6.0,12.0,5.0,12.0,13.0,63.0,51.0,692.0,409.0,628.0,344.0,62.3,37.7,,,13.0,17.0,7.0,10.0,19.0,16.0,11.0,16.0,5.0,10.0,1.0,4.0,1.0,,,,4.0,8.0,11.0,8.0,119.0,114.0,,,1.0,3.0,,,,,35.0,33.0,33.0,35.0,7.0,4.0,4.0,7.0,5.0,,5.0,,,,8.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2011-12,360694,23,2012-01-31 19:45:00,"Molineux Stadium, Wolverhampton",27447,Wolves,Liverpool,0,3,3,0,L,W,0,0,0,0,0,0,0,0,,3.0,6.0,24.0,1.0,13.0,4.0,8.0,1.0,3.0,,1.0,,1.0,,,1.0,,,3.0,6.0,21.0,2.0,14.0,16.0,12.0,83.0,64.0,492.0,557.0,389.0,459.0,47.3,52.7,,,21.0,20.0,14.0,17.0,16.0,12.0,23.0,27.0,10.0,17.0,3.0,1.0,,,1.0,,6.0,4.0,16.0,15.0,178.0,166.0,,,3.0,,,1.0,,,45.0,49.0,49.0,45.0,12.0,17.0,17.0,12.0,5.0,4.0,5.0,4.0,1.0,,6.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,,,,,,3.0,,
2011-12,360695,23,2012-02-01 19:45:00,"Villa Park, Birmingham",32063,Aston Villa,QPR,2,2,2,2,D,D,1,2,2,1,0,0,0,0,2.0,2.0,26.0,4.0,12.0,3.0,6.0,,8.0,1.0,2.0,1.0,2.0,,,1.0,2.0,,2.0,,21.0,3.0,16.0,3.0,37.0,10.0,88.0,66.0,637.0,283.0,534.0,185.0,68.5,31.5,,,12.0,13.0,8.0,9.0,34.0,18.0,24.0,56.0,7.0,28.0,1.0,8.0,,,,,7.0,7.0,3.0,2.0,177.0,182.0,,,2.0,2.0,,,1.0,,44.0,29.0,29.0,44.0,12.0,6.0,6.0,12.0,9.0,3.0,9.0,3.0,4.0,,3.0,13.0,13.0,3.0,0.0,0.0,0.0,0.0,,,,,4.0,3.0,,
2011-12,360696,23,2012-02-01 20:00:00,"Ewood Park, Blackburn",20817,Blackburn,Newcastle,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,26.0,9.0,5.0,3.0,13.0,3.0,8.0,3.0,4.0,1.0,,1.0,9.0,,,,,1.0,13.0,8.0,7.0,5.0,24.0,14.0,79.0,65.0,377.0,275.0,273.0,203.0,58.5,41.5,,,14.0,15.0,8.0,10.0,11.0,11.0,20.0,38.0,10.0,18.0,3.0,9.0,,,,,8.0,7.0,6.0,12.0,177.0,145.0,,,2.0,,,1.0,1.0,,53.0,53.0,53.0,53.0,15.0,20.0,20.0,15.0,14.0,2.0,14.0,2.0,1.0,1.0,10.0,19.0,17.0,10.0,0.0,0.0,0.0,0.0,1.0,,,,4.0,6.0,,
2011-12,360697,23,2012-01-31 20:00:00,"Goodison Park, Liverpool",29856,Everton,Man City,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,11.0,21.0,3.0,3.0,5.0,8.0,3.0,10.0,1.0,,,,1.0,,,2.0,1.0,,9.0,17.0,5.0,10.0,12.0,24.0,57.0,81.0,282.0,608.0,195.0,515.0,32.4,67.6,,,26.0,29.0,21.0,19.0,17.0,17.0,38.0,17.0,15.0,4.0,10.0,4.0,,,,,4.0,4.0,18.0,15.0,181.0,183.0,,,,1.0,1.0,,,,43.0,61.0,61.0,43.0,4.0,16.0,16.0,4.0,3.0,9.0,3.0,9.0,1.0,1.0,12.0,9.0,9.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,,
2011-12,360698,23,2012-02-01 20:00:00,"Craven Cottage, London",25689,Fulham,West Brom,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,15.0,14.0,4.0,5.0,7.0,5.0,4.0,4.0,1.0,,,,1.0,,,,1.0,1.0,11.0,12.0,6.0,7.0,30.0,19.0,93.0,53.0,653.0,385.0,552.0,298.0,62.3,37.7,,,17.0,18.0,14.0,14.0,17.0,11.0,24.0,46.0,14.0,25.0,4.0,4.0,,,,,6.0,10.0,10.0,10.0,174.0,174.0,,,1.0,1.0,,,,,40.0,41.0,41.0,40.0,6.0,11.0,11.0,6.0,8.0,7.0,8.0,7.0,,,6.0,8.0,7.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2011-12,360699,24,2012-02-04 13:00:00,"Emirates Stadium, London",59643,Arsenal,Blackburn,7,1,1,7,W,L,3,1,1,3,0,1,1,0,7.0,1.0,19.0,5.0,7.0,2.0,9.0,1.0,3.0,2.0,4.0,,3.0,,2.0,,1.0,,6.0,,14.0,3.0,8.0,2.0,28.0,9.0,77.0,53.0,590.0,264.0,510.0,195.0,68.4,31.6,,,14.0,16.0,10.0,11.0,12.0,17.0,7.0,37.0,4.0,18.0,2.0,3.0,,,,1.0,10.0,11.0,10.0,4.0,133.0,133.0,,,1.0,7.0,,,,1.0,53.0,41.0,41.0,53.0,13.0,5.0,5.0,13.0,11.0,1.0,11.0,1.0,,1.0,11.0,16.0,15.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2011-12,360700,24,2012-02-05 16:00:00,"Stamford Bridge, London",41668,Chelsea,Man Utd,3,3,3,3,D,D,1,0,0,1,0,0,0,0,3.0,3.0,20.0,16.0,8.0,9.0,9.0,4.0,3.0,3.0,,1.0,,3.0,1.0,,,,2.0,1.0,17.0,12.0,9.0,9.0,20.0,25.0,67.0,71.0,346.0,440.0,275.0,348.0,44.2,55.8,,,8.0,29.0,7.0,21.0,28.0,13.0,33.0,31.0,17.0,24.0,3.0,3.0,,,,,9.0,6.0,19.0,5.0,152.0,150.0,,,3.0,3.0,,,,1.0,40.0,63.0,63.0,40.0,12.0,9.0,9.0,12.0,6.0,6.0,6.0,6.0,1.0,,16.0,15.0,14.0,16.0,0.0,0.0,0.0,0.0,,2.0,,2.0,,4.0,,
2011-12,360701,24,2012-02-06 20:00:00,"Anfield, Liverpool",44461,Liverpool,Spurs,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,17.0,10.0,4.0,3.0,6.0,4.0,7.0,3.0,1.0,1.0,,,1.0,1.0,,,,,15.0,6.0,10.0,4.0,28.0,4.0,78.0,51.0,492.0,467.0,405.0,376.0,52.0,48.0,,,24.0,16.0,20.0,15.0,16.0,29.0,14.0,32.0,8.0,15.0,3.0,6.0,,,,,5.0,5.0,11.0,13.0,154.0,165.0,,,,,1.0,1.0,,,49.0,39.0,39.0,49.0,9.0,12.0,12.0,9.0,7.0,4.0,8.0,4.0,2.0,,8.0,14.0,11.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2011-12,360702,24,2012-02-04 17:30:00,"Etihad Stadium, Manchester",46963,Man City,Fulham,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,16.0,13.0,4.0,5.0,5.0,5.0,7.0,3.0,1.0,,2.0,,,,,1.0,1.0,,10.0,9.0,7.0,7.0,17.0,14.0,50.0,39.0,507.0,572.0,442.0,505.0,46.9,53.1,,,18.0,20.0,10.0,14.0,23.0,17.0,18.0,16.0,10.0,6.0,3.0,6.0,,,,,7.0,7.0,10.0,10.0,124.0,124.0,,,,3.0,1.0,,,1.0,40.0,39.0,39.0,40.0,8.0,4.0,4.0,8.0,4.0,6.0,4.0,6.0,,,10.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,1.0,,
2011-12,360703,24,2012-02-05 13:30:00,"St. James' Park, Newcastle",48569,Newcastle,Aston Villa,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,18.0,14.0,3.0,7.0,7.0,5.0,8.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,,,1.0,1.0,11.0,13.0,7.0,8.0,30.0,19.0,87.0,72.0,435.0,425.0,311.0,317.0,51.0,49.0,,,24.0,39.0,19.0,18.0,16.0,23.0,22.0,41.0,15.0,17.0,2.0,8.0,,1.0,,,11.0,12.0,31.0,15.0,215.0,199.0,,,1.0,2.0,,,,,64.0,71.0,71.0,64.0,17.0,15.0,15.0,17.0,4.0,4.0,4.0,4.0,1.0,1.0,6.0,11.0,11.0,6.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
2011-12,360704,24,2012-02-04 15:00:00,"Carrow Road, Norwich",26358,Norwich,Bolton,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,24.0,13.0,6.0,2.0,14.0,4.0,4.0,7.0,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,18.0,9.0,6.0,7.0,13.0,19.0,95.0,76.0,423.0,370.0,332.0,278.0,52.3,47.7,,,11.0,11.0,8.0,7.0,9.0,18.0,31.0,24.0,16.0,16.0,6.0,4.0,,,,1.0,8.0,3.0,9.0,7.0,152.0,163.0,,,,2.0,1.0,,,,27.0,37.0,37.0,27.0,4.0,12.0,12.0,4.0,4.0,7.0,4.0,7.0,1.0,,6.0,10.0,9.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2011-12,360705,24,2012-02-04 15:00:00,"Kiyan Prince Foundation Stadium, London",17351,QPR,Wolves,1,2,2,1,L,W,1,0,0,1,1,0,0,1,1.0,2.0,13.0,13.0,6.0,5.0,5.0,8.0,2.0,,1.0,,1.0,,,,,1.0,1.0,2.0,11.0,10.0,7.0,4.0,21.0,20.0,60.0,84.0,302.0,492.0,216.0,403.0,39.0,61.0,,,19.0,19.0,11.0,14.0,16.0,17.0,36.0,32.0,15.0,20.0,,2.0,,,,,5.0,7.0,13.0,13.0,177.0,163.0,,,2.0,1.0,,,,,47.0,41.0,41.0,47.0,8.0,9.0,9.0,8.0,7.0,3.0,7.0,3.0,,,9.0,13.0,13.0,8.0,0.0,0.0,0.0,0.0,,,,,,2.0,,
2011-12,360706,24,2012-02-04 15:00:00,"bet365 Stadium, Stoke",27717,Stoke,Sunderland,0,1,1,0,L,W,0,0,0,0,1,0,0,1,,1.0,9.0,6.0,3.0,1.0,3.0,3.0,3.0,2.0,,2.0,,1.0,,1.0,,,,1.0,7.0,4.0,5.0,2.0,27.0,13.0,83.0,65.0,359.0,367.0,241.0,248.0,48.9,51.1,,,20.0,26.0,13.0,20.0,9.0,23.0,66.0,38.0,41.0,19.0,2.0,3.0,1.0,,,,4.0,3.0,20.0,16.0,214.0,219.0,,,1.0,,,1.0,,,44.0,53.0,53.0,44.0,15.0,12.0,12.0,15.0,5.0,5.0,5.0,5.0,1.0,,11.0,7.0,6.0,11.0,0.0,0.0,0.0,0.0,,,,,,2.0,,
2011-12,360707,24,2012-02-04 15:00:00,"The Hawthorns, West Bromwich",24274,West Brom,Swansea,1,2,2,1,L,W,0,0,0,0,0,0,0,0,1.0,2.0,21.0,16.0,7.0,2.0,11.0,7.0,3.0,7.0,,2.0,,2.0,1.0,2.0,,,,2.0,12.0,9.0,7.0,5.0,19.0,16.0,47.0,42.0,348.0,634.0,270.0,547.0,36.6,63.4,,,17.0,23.0,12.0,16.0,17.0,22.0,22.0,39.0,17.0,27.0,7.0,4.0,,,,,2.0,9.0,17.0,13.0,166.0,154.0,,,2.0,1.0,,,,,31.0,44.0,44.0,31.0,1.0,8.0,8.0,1.0,8.0,6.0,8.0,7.0,1.0,,12.0,5.0,4.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2011-12,360708,24,2012-02-04 15:00:00,"DW Stadium, Wigan",18340,Wigan,Everton,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,10.0,10.0,2.0,4.0,2.0,5.0,6.0,1.0,,,,,,,,,,1.0,6.0,7.0,5.0,4.0,13.0,17.0,68.0,64.0,447.0,404.0,333.0,320.0,52.3,47.7,,,17.0,15.0,15.0,12.0,13.0,22.0,18.0,33.0,13.0,22.0,1.0,6.0,,,,1.0,3.0,3.0,9.0,11.0,179.0,152.0,,,1.0,1.0,,,,1.0,47.0,41.0,41.0,47.0,18.0,9.0,9.0,18.0,4.0,3.0,4.0,3.0,1.0,2.0,15.0,12.0,9.0,14.0,0.0,0.0,0.0,0.0,,,,,2.0,7.0,,
2011-12,360709,25,2012-02-12 16:00:00,"Villa Park, Birmingham",35132,Aston Villa,Man City,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,9.0,18.0,3.0,7.0,3.0,8.0,3.0,3.0,1.0,2.0,,1.0,2.0,1.0,,1.0,,1.0,8.0,15.0,5.0,9.0,16.0,15.0,59.0,78.0,313.0,581.0,205.0,474.0,36.1,63.9,,,20.0,18.0,14.0,12.0,22.0,9.0,37.0,26.0,25.0,11.0,3.0,3.0,,,,,12.0,4.0,8.0,13.0,183.0,183.0,,,1.0,,,1.0,,,51.0,63.0,63.0,51.0,21.0,18.0,18.0,21.0,5.0,8.0,5.0,8.0,1.0,1.0,15.0,6.0,6.0,15.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2011-12,360710,25,2012-02-11 15:00:00,"Ewood Park, Blackburn",20252,Blackburn,QPR,3,2,2,3,W,L,3,0,0,3,0,0,0,0,3.0,2.0,8.0,29.0,2.0,7.0,3.0,10.0,3.0,12.0,,2.0,,1.0,,1.0,1.0,,2.0,2.0,7.0,22.0,4.0,14.0,17.0,19.0,88.0,79.0,379.0,518.0,271.0,409.0,41.9,58.1,,,24.0,17.0,17.0,16.0,28.0,17.0,51.0,25.0,24.0,12.0,12.0,3.0,,,1.0,,10.0,6.0,6.0,18.0,197.0,185.0,,,2.0,3.0,,,,1.0,49.0,46.0,46.0,49.0,9.0,8.0,8.0,9.0,5.0,6.0,5.0,6.0,2.0,,11.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,,,,,,2.0,,
2011-12,360711,25,2012-02-11 15:00:00,"University of Bolton Stadium, Bolton",23450,Bolton,Wigan,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,13.0,13.0,4.0,6.0,5.0,5.0,4.0,2.0,,1.0,,1.0,,1.0,,,1.0,1.0,11.0,11.0,7.0,7.0,26.0,22.0,65.0,62.0,262.0,371.0,150.0,274.0,43.0,57.0,,,19.0,5.0,13.0,5.0,5.0,12.0,27.0,31.0,15.0,25.0,2.0,4.0,,,,,3.0,2.0,4.0,13.0,175.0,176.0,,,2.0,1.0,,,,,46.0,41.0,41.0,46.0,13.0,13.0,13.0,13.0,7.0,8.0,7.0,7.0,3.0,1.0,20.0,12.0,12.0,20.0,0.0,0.0,0.0,0.0,,,,,1.0,6.0,,
2011-12,360712,25,2012-02-11 15:00:00,"Goodison Park, Liverpool",33924,Everton,Chelsea,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,9.0,14.0,4.0,4.0,2.0,1.0,3.0,9.0,2.0,,2.0,,1.0,,,,1.0,,4.0,6.0,2.0,5.0,15.0,27.0,53.0,87.0,281.0,570.0,195.0,502.0,33.1,66.9,,,21.0,10.0,16.0,7.0,17.0,15.0,39.0,22.0,22.0,9.0,9.0,3.0,,2.0,,,6.0,9.0,5.0,15.0,148.0,149.0,,,,2.0,1.0,,,,48.0,33.0,33.0,48.0,6.0,4.0,4.0,6.0,2.0,4.0,2.0,4.0,,1.0,16.0,13.0,12.0,13.0,0.0,0.0,0.0,0.0,,,,,6.0,1.0,,
2011-12,360713,25,2012-02-11 15:00:00,"Craven Cottage, London",23555,Fulham,Stoke,2,1,1,2,W,L,2,0,0,2,0,0,0,0,2.0,1.0,10.0,13.0,3.0,2.0,5.0,8.0,2.0,3.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,9.0,11.0,5.0,5.0,17.0,40.0,55.0,113.0,446.0,384.0,311.0,280.0,53.2,46.8,,,14.0,14.0,11.0,11.0,17.0,9.0,35.0,51.0,16.0,26.0,3.0,2.0,,1.0,,,3.0,5.0,8.0,10.0,203.0,200.0,,,1.0,2.0,,,,1.0,42.0,49.0,50.0,43.0,16.0,20.0,21.0,17.0,5.0,4.0,5.0,4.0,2.0,2.0,13.0,9.0,7.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
2011-12,360714,25,2012-02-11 12:45:00,"Old Trafford, Manchester",74844,Man Utd,Liverpool,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,11.0,10.0,6.0,3.0,5.0,4.0,,3.0,3.0,1.0,2.0,1.0,2.0,1.0,,,1.0,,9.0,6.0,4.0,3.0,12.0,15.0,54.0,70.0,593.0,480.0,522.0,393.0,54.9,45.1,,,23.0,21.0,18.0,16.0,21.0,18.0,28.0,18.0,14.0,12.0,2.0,,,,1.0,1.0,5.0,7.0,17.0,17.0,145.0,150.0,,,1.0,2.0,,,,,48.0,49.0,49.0,48.0,7.0,13.0,13.0,7.0,4.0,3.0,4.0,3.0,,2.0,10.0,11.0,11.0,10.0,0.0,0.0,0.0,0.0,,,,,,3.0,,
2011-12,360715,25,2012-02-11 15:00:00,"Stadium of Light, Sunderland",40312,Sunderland,Arsenal,1,2,2,1,L,W,0,0,0,0,0,0,0,0,1.0,2.0,10.0,14.0,3.0,4.0,4.0,4.0,3.0,6.0,,1.0,,1.0,,,,,,1.0,2.0,10.0,1.0,7.0,9.0,24.0,53.0,90.0,290.0,679.0,219.0,603.0,30.6,69.4,,,21.0,24.0,15.0,17.0,14.0,11.0,34.0,15.0,14.0,8.0,6.0,2.0,,,,,9.0,5.0,6.0,13.0,157.0,146.0,,,2.0,1.0,,,,,36.0,57.0,57.0,36.0,2.0,15.0,15.0,2.0,7.0,3.0,7.0,3.0,1.0,,9.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2011-12,360716,25,2012-02-11 15:00:00,"Liberty Stadium, Swansea",19927,Swansea,Norwich,2,3,3,2,L,W,1,0,0,1,0,0,0,0,2.0,3.0,17.0,16.0,4.0,9.0,6.0,6.0,7.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,12.0,12.0,7.0,8.0,22.0,17.0,84.0,85.0,509.0,401.0,421.0,289.0,55.3,44.7,,,13.0,17.0,8.0,14.0,18.0,10.0,26.0,47.0,16.0,30.0,1.0,6.0,,1.0,,,3.0,5.0,16.0,12.0,165.0,188.0,,,3.0,2.0,,,,,43.0,42.0,42.0,43.0,14.0,16.0,16.0,14.0,6.0,8.0,6.0,8.0,,2.0,6.0,12.0,11.0,6.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,,,
2011-12,360717,25,2012-02-11 17:30:00,"White Hart Lane, London",36176,Spurs,Newcastle,5,0,0,5,W,L,4,0,0,4,0,0,0,0,5.0,,18.0,8.0,7.0,2.0,9.0,4.0,2.0,2.0,5.0,1.0,4.0,,1.0,2.0,,,5.0,,14.0,5.0,8.0,4.0,19.0,17.0,65.0,52.0,676.0,347.0,600.0,272.0,65.4,34.6,,,17.0,20.0,15.0,15.0,15.0,23.0,20.0,13.0,14.0,7.0,2.0,2.0,,,,,5.0,7.0,14.0,14.0,148.0,137.0,,,,5.0,1.0,,,,41.0,37.0,37.0,41.0,8.0,5.0,5.0,8.0,4.0,3.0,4.0,3.0,,,7.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,,,,,5.0,,,
2011-12,360718,25,2012-02-12 13:30:00,"Molineux Stadium, Wolverhampton",27131,Wolves,West Brom,1,5,5,1,L,W,1,1,1,1,0,0,0,0,1.0,5.0,12.0,29.0,5.0,14.0,1.0,11.0,6.0,4.0,,2.0,,2.0,,2.0,1.0,1.0,1.0,5.0,8.0,24.0,7.0,16.0,12.0,18.0,74.0,57.0,412.0,359.0,323.0,281.0,54.0,46.0,,,18.0,11.0,14.0,11.0,16.0,7.0,16.0,36.0,5.0,20.0,5.0,7.0,2.0,,1.0,,7.0,7.0,10.0,13.0,173.0,152.0,,,5.0,1.0,,,,,48.0,35.0,35.0,48.0,12.0,11.0,11.0,12.0,12.0,8.0,12.0,8.0,,,6.0,12.0,11.0,6.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,
2011-12,360719,26,2012-02-26 13:30:00,"Emirates Stadium, London",60106,Arsenal,Spurs,5,2,2,5,W,L,2,2,2,2,0,1,1,0,5.0,2.0,23.0,11.0,8.0,5.0,8.0,6.0,7.0,,5.0,,3.0,1.0,2.0,,1.0,,4.0,1.0,17.0,6.0,12.0,2.0,22.0,15.0,72.0,58.0,489.0,368.0,408.0,279.0,56.9,43.1,,,27.0,33.0,19.0,22.0,16.0,22.0,23.0,22.0,10.0,14.0,,7.0,,,,1.0,5.0,11.0,23.0,20.0,162.0,167.0,,,2.0,5.0,,,,,61.0,63.0,63.0,61.0,11.0,9.0,9.0,11.0,7.0,5.0,7.0,5.0,,,16.0,12.0,12.0,16.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,2.0,,
2011-12,360720,26,2012-02-25 15:00:00,"Stamford Bridge, London",40999,Chelsea,Bolton,3,0,0,3,W,L,0,0,0,0,0,0,0,0,3.0,,26.0,11.0,13.0,1.0,9.0,6.0,4.0,4.0,,,,,,,2.0,,2.0,,20.0,8.0,13.0,3.0,22.0,10.0,71.0,56.0,458.0,314.0,379.0,235.0,59.1,40.9,,,22.0,16.0,16.0,9.0,26.0,32.0,32.0,39.0,21.0,25.0,4.0,4.0,,,,,6.0,6.0,8.0,20.0,155.0,168.0,,,,3.0,1.0,,,,51.0,40.0,40.0,51.0,11.0,11.0,11.0,11.0,14.0,7.0,14.0,7.0,1.0,,8.0,14.0,12.0,7.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,
2011-12,360721,26,2012-03-13 20:00:00,"Anfield, Liverpool",44921,Liverpool,Everton,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,16.0,8.0,9.0,1.0,5.0,4.0,2.0,3.0,3.0,1.0,1.0,,2.0,1.0,,,2.0,,11.0,6.0,7.0,3.0,27.0,24.0,76.0,80.0,425.0,403.0,334.0,298.0,51.1,48.9,,,18.0,17.0,11.0,14.0,17.0,9.0,31.0,32.0,15.0,15.0,3.0,2.0,,,,1.0,5.0,7.0,10.0,14.0,166.0,179.0,,,,3.0,1.0,,,,52.0,39.0,39.0,52.0,20.0,11.0,11.0,20.0,4.0,4.0,4.0,4.0,,,6.0,9.0,7.0,6.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0,,
2011-12,360722,26,2012-02-25 17:30:00,"Etihad Stadium, Manchester",46782,Man City,Blackburn,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,28.0,5.0,9.0,1.0,12.0,,7.0,4.0,3.0,,3.0,,2.0,,,,2.0,,25.0,3.0,14.0,3.0,25.0,15.0,81.0,48.0,748.0,208.0,692.0,147.0,77.7,22.3,,,13.0,12.0,10.0,10.0,17.0,16.0,19.0,24.0,9.0,17.0,4.0,6.0,,1.0,,1.0,1.0,7.0,6.0,10.0,115.0,117.0,,,,3.0,1.0,,,,42.0,26.0,25.0,41.0,12.0,7.0,6.0,11.0,10.0,3.0,10.0,3.0,,3.0,8.0,10.0,10.0,6.0,0.0,0.0,0.0,0.0,,,,,2.0,,,
