season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickGoal,attLgLeft,attPenTarget,penaltySave,secondYellow,attCorner,attFreekickPost,attOneOnOne,attPenMiss,contentiousDecision,attLgRight,attObxdRight,attemptedTackleFoul,blockedPass,putThrough,successfulPutThrough,ptsDroppedWinningPos,ptsGainedLosingPos,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,fiftyFifty,keeperGoals,subsGoals,successfulFiftyFifty,winningGoal,totalDistance
2018-19,987942,36.0,2019-04-27 17:30:00,4,Newcastle,Away,193.0,17.0,1.0,1.0,,,,204.0,2.0,1.0,5.0,3.0,2.0,27.0,396.0,,1.0,13.0,30.0,15.0,5.0,2.0,,,,,,,,6.0,,,,,1.0,7.0,2.0,4.0,5.0,,78.0,57.0,,,,5.0,5.0,8.0,,4.0,3.0,2.0,,7.0,,58.0,54.0,5.0,31.0,15.0,,,54.0,10.0,7.0,,,1.0,1.0,,147.0,1.0,,1.0,1.0,,,7.0,,,1.0,3.0,,,,1.0,15.0,,7.0,7.0,,5.0,133.0,72.0,30.0,7.0,1.0,2.0,6.0,1.0,469.0,,,2.0,1.0,,60.0,67.0,25.0,,,,,125.0,125.0,3.0,23.0,21.0,50.2,,1.0,0.0,,,,130.0,1.0,,1.0,1.0,,3.0,1.0,3.0,69.0,388.0,8.0,211.0,41.0,31.0,13.0,4.0,10.0,6.0,,115.0,4.0,287.0,3.0,1.0,27.0,3.0,76.0,,488.0,,0.0,9.0,23.0,2.0,15.0,3.0,669.0,17.0,10.0,9.0,4.0,16.0,0.0,,,,,,,,,,,,,8.0,13.0,13.0,10.0,2.0,,,,,,,,,,,,
2018-19,987959,37.0,2019-05-04 19:45:00,4,Newcastle,Home,110.0,20.0,,4.0,4.0,3.0,,98.0,3.0,,2.0,10.0,4.0,27.0,204.0,,,15.0,26.0,20.0,8.0,,1.0,,,1.0,,,,12.0,,1.0,,,,10.0,1.0,10.0,4.0,,47.0,65.0,1.0,1.0,1.0,1.0,4.0,5.0,,2.0,6.0,10.0,,10.0,1.0,54.0,41.0,1.0,27.0,11.0,,,53.0,10.0,4.0,1.0,,1.0,,1.0,128.0,1.0,,1.0,,1.0,,9.0,,,1.0,1.0,,,,,11.0,1.0,11.0,11.0,,2.0,59.0,66.0,29.0,3.0,1.0,2.0,7.0,7.0,274.0,,,1.0,1.0,,72.0,26.0,25.0,,,,,138.0,138.0,3.0,28.0,24.0,30.9,1.0,1.0,0.0,,,,60.0,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,53.0,194.0,9.0,127.0,38.0,27.0,8.0,2.0,18.0,16.0,1.0,96.0,9.0,185.0,1.0,,33.0,4.0,69.0,4.0,294.0,,0.0,14.0,12.0,,17.0,1.0,469.0,20.0,14.0,5.0,2.0,8.0,0.0,,,,,,,,,,,,,4.0,12.0,12.0,6.0,,,,,,,,,,,,,
2018-19,987965,38.0,2019-05-12 15:00:00,4,Newcastle,Away,190.0,14.0,3.0,4.0,1.0,2.0,,96.0,8.0,,6.0,4.0,1.0,29.0,282.0,1.0,,14.0,17.0,12.0,7.0,,,,,,,1.0,,10.0,,,,,,8.0,8.0,8.0,5.0,,60.0,61.0,3.0,2.0,3.0,2.0,1.0,11.0,,5.0,3.0,1.0,1.0,8.0,2.0,48.0,36.0,2.0,38.0,16.0,,,35.0,8.0,5.0,1.0,,,,,129.0,2.0,2.0,2.0,,2.0,,12.0,,,2.0,3.0,,,,,16.0,,12.0,12.0,2.0,6.0,86.0,65.0,37.0,5.0,2.0,5.0,4.0,6.0,337.0,,,6.0,,,37.0,32.0,18.0,,,,,111.0,111.0,1.0,36.0,15.0,31.9,,,0.0,,,,83.0,2.0,,2.0,,,6.0,1.0,3.0,39.0,266.0,9.0,212.0,34.0,38.0,8.0,5.0,9.0,4.0,,76.0,5.0,155.0,3.0,,16.0,2.0,57.0,1.0,358.0,1.0,0.0,13.0,15.0,3.0,17.0,0.0,532.0,18.0,14.0,4.0,5.0,8.0,0.0,,,,,,,,,,,,,7.0,13.0,13.0,5.0,,,,,,,,,,,,,
2019-20,1059711,1.0,2019-08-11 14:00:00,4,Newcastle,Home,145.0,16.0,2.0,1.0,,5.0,,143.0,3.0,2.0,1.0,7.0,1.0,27.0,287.0,,,23.0,14.0,21.0,5.0,2.0,,,,,,,,6.0,,,,,,7.0,1.0,4.0,5.0,,50.0,74.0,,,,,3.0,12.0,,5.0,7.0,4.0,,4.0,,48.0,65.0,,17.0,6.0,,,54.0,12.0,7.0,,,,,,149.0,,,,,,,8.0,,,,1.0,,,,,6.0,1.0,20.0,20.0,1.0,1.0,90.0,64.0,39.0,3.0,,3.0,4.0,2.0,356.0,,,2.0,5.0,,61.0,29.0,27.0,,,,,143.0,143.0,5.0,28.0,39.0,38.1,,,0.0,,,,89.0,1.0,,1.0,1.0,,4.0,,2.0,69.0,272.0,7.0,171.0,31.0,17.0,18.0,5.0,15.0,11.0,,113.0,9.0,222.0,1.0,2.0,19.0,1.0,61.0,1.0,378.0,1.0,0.0,9.0,26.0,,23.0,1.0,577.0,13.0,21.0,11.0,5.0,17.0,0.0,,,,,,2.0,,,,,,,8.0,13.0,13.0,7.0,,,,,,,,,,,,,
2019-20,1059718,2.0,2019-08-17 15:00:00,4,Newcastle,Away,145.0,15.0,2.0,6.0,4.0,,,132.0,4.0,,4.0,4.0,4.0,28.0,271.0,,,12.0,14.0,9.0,6.0,2.0,,,,,,,,8.0,,,,,1.0,12.0,3.0,10.0,2.0,,55.0,57.0,2.0,2.0,,,1.0,11.0,,5.0,4.0,10.0,,8.0,2.0,49.0,38.0,,13.0,8.0,,,47.0,11.0,9.0,,,3.0,2.0,,121.0,1.0,,1.0,1.0,,,6.0,,,1.0,,,,,,8.0,,11.0,11.0,1.0,4.0,83.0,60.0,30.0,7.0,1.0,4.0,5.0,4.0,317.0,,,4.0,1.0,,50.0,34.0,26.0,,,,,116.0,116.0,2.0,26.0,24.0,36.7,,,0.0,,,,77.0,4.0,1.0,5.0,3.0,,7.0,,2.0,51.0,259.0,9.0,164.0,32.0,13.0,13.0,5.0,21.0,16.0,,78.0,1.0,193.0,,,18.0,4.0,61.0,1.0,336.0,,0.0,12.0,14.0,1.0,14.0,3.0,513.0,19.0,18.0,7.0,5.0,10.0,0.0,,,,,,3.0,,,,,,,7.0,18.0,18.0,13.0,,,,,,,,,,,,,
2019-20,1059729,3.0,2019-08-25 16:30:00,4,Newcastle,Away,70.0,13.0,2.0,2.0,,,,74.0,,,1.0,5.0,2.0,21.0,142.0,1.0,1.0,15.0,10.0,16.0,4.0,2.0,1.0,,,,,,,5.0,,,,,,8.0,9.0,7.0,1.0,,34.0,45.0,1.0,,1.0,3.0,3.0,12.0,,6.0,1.0,3.0,,4.0,2.0,37.0,44.0,3.0,54.0,24.0,,,30.0,5.0,10.0,1.0,,1.0,,,77.0,1.0,,1.0,1.0,,,7.0,,,1.0,1.0,,,,,24.0,,11.0,11.0,4.0,1.0,43.0,50.0,21.0,6.0,,2.0,5.0,3.0,163.0,,,7.0,3.0,,41.0,24.0,14.0,,,,,94.0,94.0,,30.0,7.0,19.8,,1.0,0.0,,,,36.0,1.0,1.0,2.0,1.0,1.0,2.0,,3.0,42.0,130.0,7.0,79.0,23.0,54.0,9.0,4.0,8.0,4.0,1.0,58.0,3.0,119.0,1.0,,15.0,2.0,48.0,4.0,190.0,1.0,0.0,8.0,15.0,1.0,16.0,2.0,391.0,12.0,22.0,3.0,6.0,10.0,0.0,,,,,,3.0,,,,,,,3.0,14.0,14.0,10.0,,,,,,,,,,,,,
2019-20,1059739,4.0,2019-08-31 15:00:00,4,Newcastle,Home,171.0,6.0,2.0,5.0,4.0,,1.0,193.0,3.0,,2.0,3.0,6.0,19.0,359.0,1.0,,13.0,24.0,18.0,7.0,2.0,1.0,1.0,,1.0,,,,8.0,,,,,1.0,8.0,5.0,8.0,5.0,,61.0,59.0,2.0,1.0,1.0,2.0,5.0,7.0,,6.0,10.0,7.0,1.0,8.0,3.0,50.0,52.0,2.0,14.0,5.0,,,50.0,5.0,11.0,,,3.0,2.0,1.0,164.0,1.0,,,1.0,,,12.0,,,1.0,,,,,,5.0,,12.0,12.0,3.0,2.0,121.0,80.0,35.0,5.0,,2.0,8.0,5.0,444.0,,,4.0,,,64.0,64.0,33.0,,,,,164.0,164.0,2.0,30.0,25.0,48.8,,,0.0,,,,122.0,1.0,1.0,3.0,,1.0,3.0,,3.0,82.0,344.0,10.0,198.0,30.0,14.0,19.0,5.0,23.0,19.0,1.0,120.0,1.0,293.0,,,18.0,6.0,62.0,6.0,468.0,2.0,0.0,13.0,11.0,,16.0,2.0,651.0,24.0,14.0,13.0,6.0,3.0,0.0,,,,,,3.0,,,,,,,5.0,17.0,17.0,7.0,,1.0,,,,,,,,,,,
2019-20,1059745,5.0,2019-09-14 12:30:00,4,Newcastle,Away,129.0,10.0,,3.0,3.0,1.0,,79.0,4.0,,3.0,7.0,4.0,19.0,205.0,,,8.0,25.0,13.0,5.0,,,,,,,1.0,,6.0,,,,,,18.0,3.0,4.0,4.0,,38.0,61.0,,,,4.0,3.0,10.0,1.0,1.0,3.0,1.0,1.0,5.0,3.0,52.0,47.0,4.0,33.0,16.0,1.0,,25.0,4.0,5.0,,,,,,119.0,1.0,,,1.0,,,13.0,,,1.0,,,,,,16.0,,11.0,11.0,2.0,3.0,57.0,63.0,27.0,10.0,,3.0,3.0,1.0,257.0,,,4.0,6.0,,36.0,25.0,11.0,,,,,128.0,128.0,2.0,38.0,15.0,24.7,,1.0,0.0,,,,68.0,5.0,1.0,5.0,,,4.0,,3.0,29.0,193.0,6.0,155.0,23.0,33.0,17.0,1.0,5.0,4.0,,50.0,3.0,132.0,,,24.0,4.0,57.0,8.0,282.0,,0.0,8.0,20.0,,15.0,0.0,470.0,8.0,15.0,9.0,1.0,11.0,0.0,,,,,,,,,,,,,2.0,14.0,14.0,9.0,3.0,,,,,,,,,,,,
2019-20,1059759,6.0,2019-09-21 17:30:00,4,Newcastle,Home,93.0,7.0,4.0,5.0,1.0,1.0,1.0,107.0,6.0,,3.0,,5.0,10.0,195.0,,1.0,15.0,18.0,19.0,9.0,2.0,1.0,,,,,,,9.0,,,,,,9.0,7.0,7.0,4.0,,42.0,59.0,2.0,2.0,,1.0,2.0,6.0,1.0,5.0,7.0,4.0,,8.0,2.0,50.0,56.0,1.0,22.0,9.0,,,38.0,12.0,8.0,,,2.0,3.0,,121.0,,,,,,,10.0,,,,1.0,,,,,9.0,,11.0,11.0,2.0,3.0,56.0,58.0,18.0,3.0,,5.0,6.0,4.0,259.0,,,6.0,1.0,,47.0,32.0,26.0,,,,,129.0,129.0,4.0,30.0,19.0,28.7,,,0.0,,,,61.0,2.0,1.0,2.0,,1.0,5.0,,3.0,53.0,184.0,11.0,116.0,32.0,22.0,17.0,5.0,19.0,14.0,1.0,81.0,2.0,183.0,1.0,,23.0,6.0,53.0,,280.0,,0.0,11.0,18.0,1.0,18.0,2.0,467.0,21.0,12.0,11.0,5.0,11.0,0.0,,,,,,2.0,,,,,,,5.0,25.0,25.0,13.0,,,,,,,,,,,,,
2019-20,1059767,7.0,2019-09-29 16:30:00,4,Newcastle,Away,151.0,11.0,,2.0,2.0,1.0,,103.0,8.0,1.0,4.0,4.0,2.0,15.0,252.0,,,17.0,9.0,13.0,2.0,,1.0,,,,1.0,,,3.0,,,,,,10.0,4.0,1.0,2.0,,50.0,53.0,,,,4.0,,6.0,,,3.0,5.0,,17.0,1.0,47.0,49.0,4.0,24.0,14.0,,,36.0,9.0,11.0,,,1.0,,,130.0,,,,,,,8.0,,,,,,,,,14.0,,12.0,12.0,1.0,4.0,77.0,55.0,33.0,9.0,,2.0,,,301.0,,,3.0,1.0,1.0,32.0,41.0,16.0,,,,,137.0,137.0,2.0,28.0,18.0,31.1,,1.0,0.0,,,,71.0,1.0,,1.0,1.0,1.0,3.0,,3.0,38.0,231.0,2.0,177.0,34.0,24.0,16.0,,8.0,8.0,1.0,61.0,4.0,159.0,,1.0,14.0,4.0,40.0,1.0,328.0,,1.0,3.0,17.0,,22.0,1.0,520.0,4.0,24.0,9.0,,11.0,0.0,,,,,,,,,,,1.0,,7.0,17.0,17.0,4.0,,,,,,,,,,,,,
2019-20,1059777,8.0,2019-10-06 16:30:00,4,Newcastle,Home,117.0,18.0,1.0,3.0,2.0,1.0,,90.0,6.0,,2.0,8.0,1.0,29.0,204.0,,1.0,10.0,18.0,23.0,8.0,2.0,1.0,,,1.0,,,,9.0,,1.0,,,1.0,7.0,5.0,4.0,8.0,,42.0,54.0,1.0,1.0,,1.0,5.0,3.0,,4.0,3.0,2.0,,5.0,1.0,41.0,53.0,1.0,17.0,10.0,,,25.0,12.0,9.0,,,1.0,,1.0,125.0,1.0,,,1.0,,,10.0,,,1.0,2.0,,,,2.0,10.0,1.0,14.0,14.0,2.0,2.0,57.0,65.0,34.0,6.0,1.0,5.0,6.0,2.0,256.0,,,3.0,,,38.0,33.0,15.0,,,,,124.0,124.0,2.0,21.0,23.0,31.9,1.0,1.0,0.0,,,,57.0,2.0,1.0,3.0,,1.0,5.0,,3.0,30.0,190.0,11.0,134.0,38.0,17.0,17.0,4.0,9.0,5.0,1.0,52.0,5.0,156.0,2.0,,22.0,2.0,65.0,1.0,281.0,,0.0,12.0,12.0,1.0,19.0,3.0,450.0,16.0,20.0,11.0,4.0,10.0,0.0,,,,,,1.0,,,,,,,7.0,12.0,12.0,7.0,,,,,,,,,,,,,
2019-20,1059784,9.0,2019-10-19 15:00:00,4,Newcastle,Away,74.0,8.0,,5.0,5.0,,,103.0,5.0,,3.0,7.0,6.0,18.0,172.0,,,8.0,23.0,18.0,4.0,,,,,,,,,5.0,,,,,,15.0,1.0,3.0,2.0,,33.0,59.0,1.0,1.0,,2.0,1.0,14.0,1.0,,5.0,4.0,,10.0,2.0,71.0,45.0,2.0,31.0,11.0,,,32.0,12.0,9.0,,,2.0,1.0,,103.0,,,,,,,11.0,,,,1.0,,,,,11.0,,6.0,6.0,,3.0,61.0,57.0,24.0,11.0,,3.0,1.0,,237.0,,,5.0,4.0,,29.0,61.0,14.0,,,,,144.0,144.0,3.0,25.0,23.0,28.9,,1.0,0.0,,,,61.0,7.0,,6.0,,,4.0,,3.0,47.0,159.0,4.0,99.0,25.0,31.0,20.0,,10.0,10.0,,72.0,2.0,169.0,1.0,,22.0,7.0,53.0,1.0,258.0,,0.0,5.0,12.0,,15.0,1.0,441.0,6.0,18.0,7.0,,7.0,0.0,,,,,,,,,,,,,10.0,14.0,14.0,7.0,,,,,,,,,,,,,
2019-20,1059797,10.0,2019-10-27 14:00:00,4,Newcastle,Home,174.0,19.0,,8.0,8.0,1.0,2.0,151.0,3.0,,1.0,7.0,5.0,24.0,317.0,,,17.0,25.0,30.0,7.0,2.0,1.0,,,,,,,10.0,,,,,3.0,9.0,4.0,7.0,6.0,,66.0,51.0,1.0,1.0,,2.0,4.0,11.0,,3.0,11.0,6.0,1.0,11.0,,61.0,71.0,2.0,28.0,13.0,1.0,,38.0,8.0,15.0,,,4.0,3.0,,152.0,1.0,,1.0,1.0,,,9.0,,,1.0,,,,,,13.0,,5.0,5.0,1.0,1.0,87.0,72.0,40.0,6.0,,4.0,6.0,2.0,376.0,,,3.0,,,45.0,68.0,21.0,,,,,138.0,138.0,3.0,23.0,19.0,43.1,,1.0,0.0,,,,100.0,2.0,2.0,4.0,,1.0,7.0,,3.0,54.0,298.0,10.0,195.0,33.0,28.0,20.0,2.0,22.0,20.0,1.0,83.0,5.0,232.0,,,20.0,8.0,51.0,1.0,405.0,,1.0,13.0,13.0,,21.0,2.0,595.0,24.0,13.0,13.0,3.0,9.0,0.0,,,,,,,,,,,,,6.0,10.0,10.0,3.0,2.0,,,,,,,,,,,,
2019-20,1059811,11.0,2019-11-02 15:00:00,4,Newcastle,Away,75.0,17.0,,1.0,1.0,,1.0,102.0,5.0,1.0,,7.0,5.0,27.0,176.0,,1.0,8.0,18.0,20.0,6.0,,4.0,,,1.0,,,,9.0,,1.0,,,1.0,13.0,3.0,7.0,5.0,,40.0,65.0,4.0,3.0,1.0,4.0,,11.0,,3.0,3.0,4.0,2.0,5.0,3.0,49.0,64.0,4.0,40.0,22.0,,,36.0,7.0,10.0,,,2.0,2.0,1.0,135.0,2.0,,2.0,,2.0,,12.0,,,,2.0,,,,,22.0,1.0,10.0,10.0,1.0,,39.0,68.0,26.0,7.0,1.0,1.0,7.0,9.0,233.0,,,4.0,3.0,,51.0,43.0,19.0,,,,,128.0,128.0,3.0,36.0,14.0,30.5,1.0,,0.0,,,,48.0,3.0,1.0,4.0,,4.0,3.0,,3.0,50.0,162.0,8.0,91.0,31.0,40.0,24.0,2.0,11.0,9.0,4.0,84.0,4.0,182.0,2.0,1.0,28.0,6.0,70.0,4.0,262.0,,0.0,12.0,18.0,2.0,8.0,1.0,454.0,19.0,12.0,16.0,3.0,12.0,0.0,1.0,,,,,1.0,,,,1.0,,,3.0,8.0,8.0,4.0,,,,,,,,,,,,,
2019-20,1059817,12.0,2019-11-09 15:00:00,4,Newcastle,Home,101.0,18.0,1.0,3.0,2.0,1.0,,97.0,2.0,,7.0,8.0,3.0,30.0,195.0,,,14.0,19.0,23.0,9.0,1.0,2.0,,,,,,,17.0,,1.0,,,,9.0,7.0,12.0,9.0,,40.0,61.0,1.0,2.0,2.0,2.0,7.0,9.0,,5.0,9.0,5.0,2.0,8.0,2.0,52.0,55.0,2.0,31.0,18.0,,,42.0,10.0,5.0,,,,,,126.0,,,,,,,7.0,,,1.0,1.0,,,,,18.0,1.0,8.0,8.0,,7.0,57.0,66.0,25.0,4.0,,3.0,7.0,9.0,259.0,,,5.0,1.0,,37.0,48.0,26.0,,,,,138.0,138.0,3.0,27.0,19.0,33.9,1.0,,0.0,,,,56.0,3.0,,3.0,,2.0,5.0,,3.0,48.0,184.0,10.0,120.0,48.0,31.0,15.0,4.0,18.0,14.0,2.0,83.0,5.0,177.0,1.0,,20.0,3.0,69.0,4.0,279.0,,0.0,21.0,18.0,,21.0,2.0,485.0,22.0,13.0,9.0,5.0,8.0,0.0,,,,,,3.0,,1.0,,,,,6.0,9.0,9.0,5.0,,3.0,,,,,,,,,,,
2019-20,1059824,13.0,2019-11-25 20:00:00,4,Newcastle,Away,106.0,18.0,1.0,3.0,2.0,1.0,,129.0,6.0,,7.0,5.0,5.0,32.0,232.0,1.0,,18.0,18.0,22.0,7.0,1.0,2.0,,1.0,1.0,,,1.0,9.0,,,,,,12.0,5.0,5.0,6.0,,42.0,53.0,1.0,1.0,,2.0,3.0,8.0,,6.0,8.0,7.0,,7.0,4.0,50.0,57.0,2.0,27.0,18.0,,,41.0,9.0,10.0,,,1.0,,1.0,117.0,,,,,,,10.0,,,,,,,,,18.0,,9.0,9.0,3.0,7.0,61.0,55.0,35.0,11.0,,3.0,5.0,5.0,272.0,,,3.0,2.0,,39.0,52.0,24.0,,,,,121.0,121.0,8.0,23.0,12.0,38.0,,1.0,0.0,,,,76.0,5.0,1.0,6.0,,2.0,3.0,,3.0,64.0,215.0,8.0,125.0,35.0,27.0,21.0,6.0,21.0,15.0,2.0,93.0,5.0,192.0,,,15.0,5.0,62.0,2.0,296.0,1.0,0.0,11.0,15.0,1.0,24.0,1.0,505.0,14.0,14.0,13.0,6.0,7.0,0.0,,,,,,1.0,,,,,,,6.0,15.0,15.0,5.0,,,,,,,,,,,,,
2019-20,1059837,14.0,2019-11-30 12:30:00,4,Newcastle,Home,79.0,10.0,,,,1.0,,75.0,2.0,,,6.0,2.0,20.0,154.0,,,11.0,16.0,17.0,2.0,,,2.0,,2.0,,,,3.0,,,,,1.0,15.0,9.0,1.0,5.0,,46.0,67.0,,,,1.0,,10.0,,1.0,5.0,4.0,1.0,8.0,3.0,41.0,56.0,1.0,40.0,18.0,,,34.0,4.0,6.0,,,3.0,,2.0,118.0,2.0,1.0,2.0,1.0,1.0,,10.0,,,1.0,,,,,1.0,18.0,,17.0,17.0,5.0,,38.0,60.0,23.0,10.0,1.0,1.0,3.0,3.0,212.0,,,7.0,5.0,,35.0,34.0,12.0,,,,,137.0,137.0,1.0,37.0,16.0,23.6,,,0.0,,,,36.0,5.0,2.0,7.0,,,3.0,,2.0,34.0,144.0,4.0,107.0,28.0,40.0,19.0,1.0,10.0,9.0,,56.0,5.0,141.0,,,21.0,3.0,60.0,3.0,238.0,,0.0,6.0,18.0,,23.0,1.0,453.0,4.0,11.0,15.0,1.0,8.0,0.0,,,,,,,,,,,,,1.0,9.0,9.0,4.0,,1.0,,,,,,,,,,,
2019-20,1059846,15.0,2019-12-05 19:30:00,4,Newcastle,Away,81.0,13.0,,2.0,2.0,3.0,1.0,88.0,2.0,,4.0,9.0,2.0,24.0,167.0,,,12.0,20.0,26.0,3.0,,,,1.0,1.0,,,,5.0,,,,,,10.0,3.0,3.0,3.0,,33.0,60.0,1.0,,1.0,7.0,1.0,6.0,,1.0,4.0,2.0,,11.0,3.0,50.0,56.0,7.0,41.0,21.0,,,47.0,6.0,10.0,,,2.0,1.0,1.0,132.0,2.0,,2.0,2.0,,,10.0,,,2.0,1.0,,,,,21.0,,10.0,10.0,1.0,4.0,40.0,61.0,21.0,8.0,2.0,1.0,4.0,4.0,230.0,,,3.0,,,33.0,39.0,19.0,,,,,136.0,136.0,,33.0,17.0,26.7,,2.0,0.0,,,,48.0,5.0,1.0,6.0,3.0,,1.0,,3.0,49.0,157.0,5.0,107.0,32.0,41.0,14.0,1.0,8.0,7.0,,82.0,9.0,154.0,1.0,,31.0,3.0,67.0,2.0,253.0,,0.0,6.0,14.0,,21.0,0.0,449.0,14.0,15.0,7.0,1.0,9.0,0.0,,,,,,,,1.0,,1.0,,,2.0,13.0,13.0,6.0,,,,,,,,,,,,,
2019-20,1059857,16.0,2019-12-08 14:00:00,4,Newcastle,Home,103.0,27.0,1.0,3.0,2.0,6.0,,133.0,5.0,,3.0,8.0,5.0,32.0,233.0,,,22.0,33.0,37.0,5.0,1.0,,,,,,,,7.0,,,,,2.0,12.0,7.0,7.0,5.0,,53.0,48.0,,,1.0,1.0,6.0,9.0,,3.0,8.0,5.0,1.0,8.0,2.0,77.0,91.0,1.0,25.0,15.0,,1.0,47.0,11.0,17.0,,,3.0,,,157.0,1.0,,1.0,,1.0,,11.0,,,,,,,,,15.0,,18.0,18.0,5.0,3.0,62.0,80.0,37.0,12.0,1.0,,7.0,6.0,312.0,,,5.0,2.0,,64.0,41.0,25.0,,,,,176.0,176.0,2.0,27.0,13.0,45.3,,,0.0,,,,72.0,1.0,2.0,3.0,,,,1.0,3.0,64.0,214.0,7.0,134.0,43.0,25.0,37.0,2.0,15.0,13.0,,101.0,12.0,225.0,,,36.0,6.0,79.0,,344.0,,0.0,12.0,16.0,,31.0,1.0,581.0,20.0,18.0,21.0,3.0,6.0,0.0,,,,,,3.0,,,,,,,8.0,17.0,17.0,5.0,,3.0,,,,,,,,,,,
2019-20,1059863,17.0,2019-12-14 15:00:00,4,Newcastle,Away,150.0,20.0,,5.0,5.0,3.0,,146.0,4.0,1.0,2.0,4.0,4.0,29.0,291.0,,,14.0,32.0,21.0,5.0,,,,,,,,,7.0,,,,,,6.0,1.0,4.0,5.0,,61.0,59.0,2.0,2.0,,1.0,2.0,8.0,,3.0,13.0,8.0,,8.0,2.0,64.0,64.0,1.0,15.0,11.0,,1.0,45.0,12.0,15.0,,,1.0,2.0,,147.0,,,,,,,7.0,,,,,,,,1.0,11.0,,7.0,7.0,,2.0,85.0,74.0,32.0,4.0,,4.0,1.0,,369.0,,,1.0,1.0,,48.0,59.0,34.0,,,,,162.0,162.0,3.0,29.0,24.0,52.0,,,0.0,,,,104.0,2.0,1.0,3.0,,,7.0,,2.0,72.0,275.0,5.0,180.0,47.0,15.0,17.0,1.0,24.0,23.0,,111.0,8.0,241.0,,1.0,29.0,4.0,79.0,1.0,397.0,,0.0,9.0,17.0,,18.0,2.0,575.0,9.0,17.0,11.0,3.0,8.0,0.0,,,,,,1.0,,,,,,,3.0,18.0,18.0,7.0,,,,,,,,,,,,,
