season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,touchesInOppBox_h,touchesInOppBox_a
2014-15,755620,32,2015-04-11 15:00:00,"White Hart Lane, London",35687,Spurs,Aston Villa,0,1,1,0,L,W,0,1,1,0,0,1,1,0,,1.0,14.0,11.0,3.0,3.0,9.0,6.0,2.0,2.0,,1.0,,,,1.0,,1.0,,1.0,13.0,9.0,5.0,5.0,13.0,18.0,54.0,75.0,468.0,363.0,368.0,247.0,57.0,43.0,19.0,32.0,14.0,24.0,18.0,17.0,17.0,20.0,17.0,20.0,11.0,12.0,2.0,2.0,,,1.0,,7.0,19.0,18.0,13.0,173.0,156.0,2.0,3.0,1.0,,,1.0,,,64.0,71.0,71.0,64.0,16.0,21.0,21.0,16.0,9.0,6.0,9.0,6.0,1.0,1.0,11.0,12.0,10.0,11.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0,,
2014-15,755621,32,2015-04-11 15:00:00,"The Hawthorns, West Bromwich",26768,West Brom,Leicester,2,3,3,2,L,W,2,1,1,2,0,0,0,0,2.0,3.0,8.0,12.0,5.0,4.0,2.0,6.0,1.0,2.0,1.0,3.0,,2.0,1.0,1.0,,,2.0,3.0,7.0,11.0,5.0,6.0,16.0,23.0,75.0,90.0,316.0,355.0,194.0,247.0,45.9,54.1,16.0,23.0,12.0,19.0,13.0,15.0,33.0,26.0,33.0,26.0,16.0,16.0,2.0,1.0,,,1.0,,12.0,3.0,20.0,8.0,177.0,179.0,1.0,3.0,3.0,2.0,,,,,56.0,79.0,79.0,56.0,26.0,31.0,31.0,26.0,4.0,6.0,4.0,6.0,2.0,2.0,15.0,14.0,14.0,15.0,0.0,0.0,0.0,0.0,,,,,,3.0,,
2014-15,755622,32,2015-04-11 15:00:00,"Boleyn Ground, London",34946,West Ham,Stoke,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,11.0,18.0,3.0,2.0,5.0,10.0,3.0,6.0,,,,,,,,1.0,,1.0,8.0,12.0,3.0,6.0,16.0,30.0,48.0,76.0,235.0,428.0,152.0,335.0,35.3,64.7,15.0,8.0,11.0,7.0,10.0,4.0,59.0,23.0,59.0,23.0,13.0,13.0,6.0,3.0,3.0,,,,11.0,6.0,5.0,7.0,130.0,156.0,1.0,2.0,1.0,1.0,,,,,53.0,63.0,63.0,53.0,20.0,27.0,27.0,20.0,4.0,10.0,4.0,10.0,,1.0,17.0,13.0,12.0,17.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,
2014-15,755623,33,2015-05-20 19:45:00,"Emirates Stadium, London",59987,Arsenal,Sunderland,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,28.0,7.0,8.0,3.0,13.0,3.0,7.0,1.0,1.0,3.0,,,1.0,3.0,1.0,1.0,,,23.0,7.0,12.0,4.0,70.0,11.0,77.0,41.0,798.0,273.0,717.0,185.0,75.1,24.9,12.0,20.0,9.0,14.0,16.0,26.0,8.0,41.0,8.0,41.0,23.0,24.0,1.0,7.0,,,,,2.0,22.0,10.0,8.0,143.0,117.0,3.0,8.0,,,1.0,1.0,,,56.0,43.0,43.0,56.0,14.0,15.0,15.0,14.0,5.0,2.0,5.0,2.0,,,6.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2014-15,755624,33,2015-04-07 19:45:00,"Villa Park, Birmingham",33708,Aston Villa,QPR,3,3,3,3,D,D,2,1,1,2,0,0,0,0,3.0,3.0,21.0,11.0,7.0,5.0,9.0,3.0,5.0,3.0,1.0,2.0,1.0,2.0,1.0,,,,2.0,3.0,14.0,11.0,7.0,8.0,17.0,17.0,87.0,65.0,464.0,259.0,345.0,166.0,63.8,36.2,15.0,27.0,10.0,20.0,7.0,11.0,20.0,64.0,20.0,64.0,14.0,16.0,3.0,5.0,,1.0,1.0,,6.0,12.0,23.0,10.0,185.0,151.0,2.0,4.0,3.0,3.0,,,,,67.0,70.0,70.0,67.0,30.0,30.0,30.0,30.0,7.0,3.0,7.0,3.0,3.0,,8.0,12.0,11.0,8.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,
2014-15,755625,33,2015-04-18 17:30:00,"Stamford Bridge, London",41422,Chelsea,Man Utd,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,7.0,15.0,2.0,2.0,2.0,8.0,3.0,5.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,4.0,15.0,3.0,7.0,9.0,12.0,38.0,64.0,283.0,664.0,202.0,607.0,29.6,70.4,29.0,21.0,24.0,19.0,9.0,18.0,31.0,24.0,31.0,24.0,11.0,11.0,5.0,3.0,,1.0,,,10.0,10.0,12.0,15.0,130.0,124.0,2.0,1.0,,1.0,1.0,,,,63.0,59.0,59.0,63.0,14.0,17.0,17.0,14.0,3.0,7.0,3.0,7.0,,1.0,13.0,11.0,10.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
2014-15,755626,33,2015-04-18 15:00:00,"Selhurst Park, London",24765,Crystal Palace,West Brom,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,19.0,8.0,4.0,4.0,10.0,3.0,5.0,1.0,2.0,1.0,,1.0,2.0,,1.0,,,2.0,15.0,7.0,8.0,4.0,42.0,8.0,79.0,55.0,460.0,221.0,373.0,133.0,68.1,31.9,21.0,24.0,19.0,20.0,15.0,23.0,29.0,49.0,29.0,49.0,7.0,6.0,2.0,5.0,1.0,1.0,1.0,,6.0,13.0,7.0,18.0,162.0,143.0,1.0,4.0,2.0,,,1.0,,,67.0,66.0,66.0,67.0,16.0,22.0,22.0,16.0,7.0,6.0,7.0,6.0,4.0,,17.0,17.0,17.0,16.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2014-15,755627,33,2015-04-18 15:00:00,"Goodison Park, Liverpool",39496,Everton,Burnley,1,0,0,1,W,L,1,0,0,1,0,1,1,0,1.0,,21.0,10.0,8.0,1.0,9.0,5.0,4.0,4.0,3.0,2.0,1.0,,3.0,2.0,1.0,,1.0,,16.0,8.0,7.0,3.0,14.0,32.0,64.0,71.0,506.0,263.0,420.0,164.0,65.6,34.4,14.0,8.0,12.0,5.0,5.0,11.0,38.0,36.0,38.0,36.0,12.0,12.0,4.0,4.0,,,,,7.0,9.0,5.0,9.0,134.0,143.0,1.0,7.0,,1.0,1.0,,,,57.0,53.0,53.0,57.0,20.0,29.0,29.0,20.0,5.0,6.0,5.0,6.0,1.0,,12.0,15.0,15.0,12.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,
2014-15,755628,33,2015-04-28 19:45:00,"The MKM Stadium, Hull",24843,Hull,Liverpool,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,7.0,12.0,4.0,9.0,2.0,1.0,1.0,2.0,2.0,,1.0,,1.0,,,,1.0,,6.0,10.0,4.0,9.0,11.0,20.0,52.0,59.0,260.0,591.0,168.0,498.0,31.2,68.8,30.0,28.0,17.0,25.0,19.0,10.0,22.0,20.0,22.0,20.0,15.0,15.0,1.0,,,,,,13.0,4.0,18.0,21.0,153.0,152.0,9.0,3.0,,1.0,1.0,,,,57.0,66.0,66.0,57.0,14.0,15.0,15.0,14.0,7.0,7.0,7.0,7.0,1.0,,10.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2014-15,755629,33,2015-04-18 15:00:00,"King Power Stadium, Leicester",31121,Leicester,Swansea,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,18.0,10.0,6.0,6.0,10.0,2.0,2.0,2.0,3.0,1.0,2.0,,2.0,1.0,,,1.0,,15.0,9.0,5.0,8.0,19.0,11.0,90.0,58.0,355.0,534.0,247.0,440.0,41.1,58.9,32.0,14.0,26.0,11.0,21.0,14.0,18.0,45.0,18.0,45.0,12.0,12.0,2.0,2.0,,,,1.0,13.0,13.0,6.0,16.0,166.0,158.0,6.0,4.0,,2.0,1.0,,,,69.0,44.0,44.0,69.0,19.0,11.0,11.0,19.0,6.0,3.0,6.0,3.0,2.0,1.0,6.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,,,,,,3.0,,
2014-15,755630,33,2015-04-19 13:30:00,"Etihad Stadium, Manchester",45041,Man City,West Ham,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,18.0,9.0,3.0,3.0,7.0,3.0,8.0,3.0,2.0,1.0,1.0,,1.0,2.0,,,1.0,,15.0,6.0,9.0,4.0,24.0,14.0,62.0,50.0,675.0,336.0,612.0,261.0,66.8,33.2,16.0,15.0,12.0,12.0,13.0,14.0,20.0,27.0,20.0,27.0,9.0,10.0,3.0,7.0,2.0,,,1.0,7.0,4.0,11.0,7.0,111.0,121.0,3.0,2.0,,2.0,1.0,,,1.0,38.0,47.0,47.0,38.0,12.0,15.0,15.0,12.0,6.0,3.0,6.0,3.0,,2.0,10.0,6.0,6.0,10.0,0.0,0.0,0.0,0.0,,,,,5.0,4.0,,
2014-15,755631,33,2015-04-19 16:00:00,"St. James' Park, Newcastle",47427,Newcastle,Spurs,1,3,3,1,L,W,0,1,1,0,0,0,0,0,1.0,3.0,11.0,14.0,5.0,8.0,3.0,3.0,3.0,3.0,,4.0,1.0,1.0,,3.0,,,,2.0,7.0,9.0,5.0,7.0,18.0,12.0,49.0,57.0,327.0,544.0,218.0,447.0,38.9,61.1,44.0,21.0,30.0,16.0,18.0,14.0,14.0,20.0,14.0,20.0,25.0,25.0,3.0,3.0,,,,,13.0,13.0,15.0,34.0,167.0,180.0,5.0,4.0,3.0,1.0,,,,,83.0,54.0,54.0,83.0,12.0,11.0,11.0,12.0,4.0,3.0,4.0,3.0,3.0,,11.0,13.0,13.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,5.0,,
2014-15,755632,33,2015-04-18 15:00:00,"bet365 Stadium, Stoke",26467,Stoke,Southampton,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,15.0,12.0,2.0,6.0,9.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,12.0,11.0,3.0,9.0,24.0,17.0,63.0,78.0,412.0,447.0,296.0,331.0,48.3,51.7,14.0,25.0,12.0,23.0,14.0,7.0,20.0,29.0,20.0,29.0,14.0,15.0,4.0,4.0,,,,1.0,4.0,7.0,14.0,13.0,176.0,172.0,3.0,,1.0,2.0,,,,,53.0,65.0,65.0,53.0,19.0,20.0,20.0,19.0,2.0,5.0,2.0,5.0,5.0,,17.0,17.0,15.0,16.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2014-15,755633,34,2015-04-26 16:00:00,"Emirates Stadium, London",60066,Arsenal,Chelsea,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,11.0,7.0,1.0,3.0,6.0,2.0,4.0,2.0,1.0,2.0,,,1.0,2.0,,,,,9.0,6.0,4.0,4.0,27.0,17.0,61.0,65.0,568.0,447.0,491.0,335.0,57.0,43.0,16.0,24.0,10.0,20.0,18.0,18.0,20.0,40.0,20.0,40.0,14.0,14.0,3.0,3.0,,1.0,,,7.0,12.0,13.0,5.0,145.0,144.0,2.0,1.0,,,1.0,1.0,,,64.0,68.0,68.0,64.0,26.0,24.0,24.0,26.0,6.0,2.0,6.0,2.0,1.0,,17.0,11.0,10.0,15.0,0.0,0.0,0.0,0.0,,,,,,,,
2014-15,755634,34,2015-04-25 15:00:00,"Turf Moor, Burnley",19582,Burnley,Leicester,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,12.0,8.0,4.0,4.0,2.0,4.0,6.0,,1.0,,,1.0,2.0,,1.0,,,,10.0,4.0,9.0,2.0,31.0,23.0,95.0,76.0,406.0,273.0,290.0,147.0,59.9,40.1,9.0,19.0,6.0,16.0,14.0,21.0,64.0,45.0,64.0,45.0,11.0,11.0,,6.0,1.0,1.0,,,4.0,7.0,7.0,4.0,180.0,182.0,3.0,5.0,1.0,,,1.0,,,82.0,76.0,76.0,82.0,54.0,37.0,37.0,54.0,6.0,4.0,6.0,4.0,,2.0,16.0,16.0,14.0,16.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,2.0,,
2014-15,755635,34,2015-04-25 15:00:00,"Selhurst Park, London",23876,Crystal Palace,Hull,0,2,2,0,L,W,0,0,0,0,0,0,0,0,,2.0,7.0,21.0,3.0,7.0,3.0,10.0,1.0,4.0,,2.0,,1.0,1.0,1.0,,1.0,,2.0,3.0,17.0,2.0,8.0,22.0,23.0,60.0,68.0,351.0,401.0,261.0,317.0,46.5,53.5,18.0,17.0,13.0,9.0,16.0,11.0,32.0,33.0,32.0,33.0,13.0,13.0,4.0,1.0,,,1.0,,8.0,10.0,8.0,12.0,145.0,153.0,5.0,3.0,2.0,,,1.0,,,67.0,64.0,64.0,67.0,30.0,26.0,26.0,30.0,,9.0,,9.0,1.0,1.0,15.0,10.0,10.0,14.0,0.0,0.0,0.0,0.0,,,,,5.0,,,
2014-15,755636,34,2015-04-26 13:30:00,"Goodison Park, Liverpool",39497,Everton,Man Utd,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,9.0,17.0,7.0,4.0,1.0,3.0,1.0,10.0,1.0,,2.0,,,,,,2.0,,7.0,14.0,6.0,12.0,9.0,18.0,54.0,74.0,307.0,576.0,214.0,497.0,34.9,65.1,23.0,14.0,21.0,11.0,15.0,19.0,22.0,22.0,22.0,22.0,21.0,21.0,9.0,,1.0,,,,9.0,11.0,7.0,14.0,139.0,155.0,4.0,4.0,,3.0,1.0,,,,50.0,38.0,38.0,50.0,7.0,9.0,9.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,6.0,10.0,9.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2014-15,755637,34,2015-04-25 17:30:00,"Etihad Stadium, Manchester",45036,Man City,Aston Villa,3,2,2,3,W,L,1,0,0,1,0,0,0,0,3.0,2.0,11.0,13.0,4.0,4.0,2.0,6.0,5.0,3.0,1.0,,1.0,,1.0,1.0,,,1.0,,9.0,10.0,7.0,4.0,31.0,27.0,55.0,62.0,428.0,519.0,338.0,433.0,44.9,55.1,9.0,13.0,6.0,8.0,6.0,10.0,21.0,12.0,21.0,12.0,25.0,23.0,3.0,4.0,,,1.0,1.0,15.0,8.0,5.0,7.0,132.0,131.0,2.0,1.0,2.0,3.0,,,,,41.0,59.0,59.0,41.0,13.0,18.0,18.0,13.0,7.0,6.0,7.0,6.0,1.0,1.0,13.0,11.0,11.0,13.0,0.0,0.0,0.0,0.0,,,,,1.0,6.0,,
2014-15,755638,34,2015-04-25 15:00:00,"St. James' Park, Newcastle",46884,Newcastle,Swansea,2,3,3,2,L,W,1,1,1,1,0,0,0,0,2.0,3.0,12.0,11.0,4.0,6.0,6.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,1.0,2.0,9.0,10.0,5.0,7.0,27.0,11.0,74.0,43.0,410.0,460.0,316.0,369.0,48.2,51.8,31.0,20.0,27.0,16.0,18.0,21.0,24.0,40.0,24.0,40.0,20.0,19.0,2.0,2.0,1.0,,,1.0,6.0,6.0,11.0,12.0,165.0,154.0,3.0,2.0,3.0,2.0,,,,,62.0,64.0,64.0,62.0,16.0,24.0,24.0,16.0,9.0,6.0,9.0,6.0,1.0,,14.0,9.0,9.0,14.0,0.0,0.0,0.0,0.0,,,,,,3.0,,
2014-15,755639,34,2015-04-25 15:00:00,"MATRADE Loftus Road, London",18036,QPR,West Ham,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,18.0,8.0,7.0,2.0,6.0,5.0,5.0,1.0,1.0,1.0,,,2.0,1.0,,1.0,,,15.0,5.0,10.0,2.0,40.0,19.0,60.0,66.0,305.0,269.0,183.0,154.0,53.8,46.2,14.0,20.0,9.0,14.0,11.0,9.0,39.0,71.0,39.0,71.0,15.0,15.0,1.0,3.0,,,,,3.0,4.0,12.0,8.0,189.0,176.0,2.0,7.0,,,1.0,1.0,,,62.0,60.0,60.0,62.0,34.0,27.0,27.0,34.0,6.0,6.0,6.0,6.0,2.0,1.0,14.0,12.0,10.0,13.0,0.0,0.0,0.0,0.0,1.0,,,,3.0,4.0,,
2014-15,755640,34,2015-04-25 12:45:00,"St. Mary's Stadium, Southampton",31622,Southampton,Spurs,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,13.0,7.0,4.0,2.0,7.0,2.0,2.0,3.0,1.0,,1.0,,1.0,,1.0,,1.0,2.0,11.0,7.0,5.0,5.0,15.0,18.0,60.0,57.0,325.0,603.0,243.0,497.0,36.2,63.8,15.0,20.0,13.0,15.0,24.0,16.0,24.0,32.0,24.0,32.0,19.0,19.0,3.0,2.0,,,,1.0,6.0,4.0,13.0,11.0,139.0,150.0,,2.0,2.0,2.0,,,,,44.0,52.0,52.0,44.0,15.0,17.0,17.0,15.0,8.0,3.0,8.0,3.0,2.0,,9.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0,,
2014-15,755641,34,2015-04-25 15:00:00,"bet365 Stadium, Stoke",26706,Stoke,Sunderland,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,23.0,15.0,8.0,5.0,8.0,8.0,7.0,2.0,1.0,,,1.0,2.0,1.0,,,1.0,,18.0,9.0,12.0,4.0,34.0,16.0,69.0,44.0,415.0,274.0,320.0,195.0,60.5,39.5,19.0,18.0,17.0,11.0,12.0,18.0,20.0,35.0,20.0,35.0,12.0,12.0,2.0,7.0,1.0,,1.0,,7.0,8.0,8.0,8.0,165.0,141.0,4.0,7.0,1.0,1.0,,,,,70.0,47.0,47.0,70.0,29.0,8.0,8.0,29.0,9.0,8.0,9.0,8.0,1.0,1.0,14.0,15.0,15.0,14.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2014-15,755642,34,2015-04-25 15:00:00,"The Hawthorns, West Bromwich",26663,West Brom,Liverpool,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,10.0,22.0,4.0,4.0,6.0,9.0,,9.0,,,,,,1.0,,1.0,,,7.0,15.0,3.0,10.0,16.0,28.0,58.0,70.0,236.0,673.0,128.0,572.0,26.8,73.2,33.0,10.0,22.0,8.0,22.0,8.0,38.0,21.0,38.0,21.0,20.0,18.0,9.0,,,1.0,,,10.0,3.0,9.0,20.0,143.0,176.0,4.0,4.0,,,1.0,1.0,,,63.0,51.0,51.0,63.0,17.0,19.0,19.0,17.0,2.0,4.0,2.0,4.0,3.0,,12.0,11.0,10.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2014-15,755643,35,2015-05-02 15:00:00,"Villa Park, Birmingham",37859,Aston Villa,Everton,3,2,2,3,W,L,2,0,0,2,0,0,0,0,3.0,2.0,11.0,9.0,4.0,5.0,4.0,1.0,3.0,3.0,2.0,,1.0,2.0,1.0,,,1.0,3.0,,9.0,3.0,6.0,2.0,15.0,20.0,74.0,64.0,441.0,429.0,351.0,324.0,50.4,49.6,18.0,14.0,10.0,12.0,18.0,7.0,22.0,24.0,22.0,24.0,13.0,10.0,3.0,3.0,,,1.0,,8.0,6.0,10.0,15.0,134.0,157.0,3.0,1.0,2.0,3.0,,,,,54.0,38.0,38.0,54.0,19.0,6.0,6.0,19.0,5.0,3.0,5.0,3.0,,1.0,13.0,12.0,12.0,11.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,3.0,,
2014-15,755644,35,2015-05-03 13:30:00,"Stamford Bridge, London",41566,Chelsea,Crystal Palace,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,17.0,8.0,7.0,1.0,8.0,4.0,2.0,3.0,,,1.0,,1.0,,,,,,11.0,5.0,4.0,3.0,23.0,18.0,72.0,54.0,556.0,322.0,466.0,222.0,61.7,38.3,24.0,26.0,17.0,16.0,9.0,14.0,38.0,27.0,38.0,27.0,18.0,18.0,3.0,2.0,1.0,1.0,,,14.0,14.0,16.0,11.0,145.0,164.0,1.0,6.0,,1.0,1.0,,,,82.0,69.0,69.0,82.0,31.0,17.0,17.0,31.0,3.0,6.0,3.0,6.0,5.0,2.0,12.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,2.0,,
2014-15,755645,35,2015-05-04 20:00:00,"The MKM Stadium, Hull",23628,Hull,Arsenal,1,3,3,1,L,W,0,3,3,0,0,0,0,0,1.0,3.0,8.0,22.0,1.0,9.0,6.0,6.0,1.0,7.0,1.0,2.0,1.0,1.0,,2.0,,,1.0,2.0,7.0,17.0,2.0,12.0,15.0,19.0,50.0,60.0,315.0,685.0,228.0,605.0,32.3,67.7,13.0,17.0,11.0,12.0,6.0,14.0,21.0,27.0,21.0,27.0,8.0,8.0,7.0,1.0,,1.0,1.0,,15.0,7.0,11.0,10.0,141.0,119.0,6.0,,3.0,1.0,,,,,51.0,58.0,58.0,51.0,22.0,18.0,18.0,22.0,,5.0,,5.0,1.0,,8.0,11.0,10.0,8.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,
2014-15,755646,35,2015-05-02 12:45:00,"King Power Stadium, Leicester",31576,Leicester,Newcastle,3,0,0,3,W,L,2,0,0,2,0,2,2,0,3.0,,19.0,12.0,7.0,3.0,8.0,7.0,4.0,2.0,5.0,,2.0,,4.0,,,,2.0,,12.0,9.0,7.0,3.0,19.0,18.0,65.0,57.0,301.0,341.0,212.0,256.0,47.9,52.1,29.0,19.0,21.0,16.0,18.0,16.0,29.0,36.0,29.0,36.0,19.0,19.0,1.0,4.0,,1.0,,,10.0,9.0,7.0,17.0,153.0,152.0,3.0,4.0,,3.0,1.0,,,,89.0,52.0,52.0,89.0,38.0,14.0,14.0,38.0,10.0,7.0,10.0,7.0,4.0,1.0,10.0,13.0,13.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,1.0,,
2014-15,755647,35,2015-05-02 15:00:00,"Anfield, Liverpool",44707,Liverpool,QPR,2,1,1,2,W,L,1,0,0,1,0,1,1,0,2.0,1.0,25.0,10.0,8.0,2.0,10.0,7.0,7.0,1.0,1.0,,,,2.0,,,,2.0,1.0,18.0,5.0,9.0,2.0,22.0,16.0,73.0,56.0,475.0,284.0,371.0,175.0,62.1,37.9,24.0,21.0,21.0,16.0,9.0,6.0,31.0,22.0,31.0,22.0,20.0,25.0,1.0,7.0,,1.0,,,7.0,7.0,10.0,16.0,162.0,170.0,1.0,6.0,1.0,2.0,,,,,63.0,58.0,58.0,63.0,16.0,22.0,22.0,16.0,9.0,6.0,9.0,6.0,1.0,3.0,9.0,18.0,16.0,9.0,0.0,0.0,0.0,0.0,1.0,,,,3.0,3.0,,
2014-15,755648,35,2015-05-02 17:30:00,"Old Trafford, Manchester",75454,Man Utd,West Brom,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,26.0,6.0,9.0,3.0,5.0,2.0,12.0,1.0,1.0,,,,2.0,,,,,1.0,18.0,3.0,14.0,3.0,35.0,9.0,73.0,45.0,720.0,185.0,647.0,100.0,79.7,20.3,15.0,13.0,9.0,9.0,13.0,10.0,12.0,39.0,12.0,39.0,10.0,9.0,,10.0,,,,,4.0,6.0,12.0,12.0,139.0,124.0,2.0,9.0,1.0,,,1.0,,,47.0,39.0,39.0,47.0,18.0,12.0,12.0,18.0,9.0,3.0,9.0,3.0,1.0,2.0,10.0,11.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,,,,3.0,,,
2014-15,755649,35,2015-05-02 15:00:00,"Stadium of Light, Sunderland",39613,Sunderland,Southampton,2,1,1,2,W,L,1,1,1,1,0,1,1,0,2.0,1.0,12.0,11.0,6.0,2.0,4.0,6.0,2.0,3.0,,,2.0,1.0,,,,,,,6.0,4.0,3.0,2.0,13.0,26.0,51.0,66.0,374.0,481.0,278.0,371.0,43.7,56.3,19.0,20.0,16.0,16.0,26.0,14.0,26.0,12.0,26.0,12.0,25.0,26.0,3.0,2.0,1.0,,1.0,,14.0,10.0,13.0,15.0,150.0,162.0,1.0,4.0,1.0,2.0,,,,,55.0,57.0,57.0,55.0,14.0,12.0,12.0,14.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,2.0,,2.0,,3.0,3.0,,
2014-15,755650,35,2015-05-02 15:00:00,"Swansea.com Stadium, Swansea",20661,Swansea,Stoke,2,0,0,2,W,L,0,0,0,0,0,1,1,0,2.0,,17.0,9.0,4.0,3.0,7.0,4.0,6.0,2.0,3.0,,1.0,,2.0,,1.0,,2.0,,15.0,8.0,10.0,4.0,12.0,17.0,47.0,70.0,413.0,472.0,321.0,368.0,47.4,52.6,12.0,22.0,10.0,13.0,23.0,11.0,21.0,25.0,21.0,25.0,18.0,17.0,2.0,6.0,,,,,7.0,11.0,10.0,8.0,145.0,140.0,3.0,2.0,,2.0,1.0,,,,56.0,63.0,63.0,56.0,18.0,26.0,26.0,18.0,6.0,2.0,6.0,2.0,2.0,,9.0,18.0,17.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2014-15,755651,35,2015-05-03 16:00:00,"White Hart Lane, London",35784,Spurs,Man City,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,21.0,15.0,5.0,4.0,11.0,6.0,5.0,5.0,3.0,2.0,,1.0,3.0,1.0,,,,1.0,19.0,10.0,9.0,5.0,23.0,16.0,64.0,75.0,488.0,399.0,383.0,296.0,55.0,45.0,20.0,16.0,18.0,11.0,18.0,33.0,33.0,26.0,33.0,26.0,21.0,21.0,5.0,5.0,,1.0,,,14.0,13.0,10.0,16.0,165.0,157.0,3.0,5.0,1.0,,,1.0,,,58.0,48.0,48.0,58.0,15.0,13.0,13.0,15.0,8.0,7.0,8.0,7.0,1.0,,6.0,11.0,11.0,6.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
