season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,saves_h,saves_a,touchesInOppBox_h,touchesInOppBox_a
2010-11,321942,29,2011-03-06 13:30:00,"Anfield, Liverpool",44753.0,Liverpool,Man Utd,3,1,1,3,W,L,2,0,0,2,0,0,0,0,3.0,1.0,16.0,13.0,6.0,3.0,8.0,6.0,2.0,4.0,1.0,1.0,3.0,1.0,,1.0,,1.0,1.0,1.0,11.0,9.0,5.0,5.0,26.0,22.0,62.0,71.0,366.0,500.0,269.0,408.0,42.4,57.6,24.0,20.0,10.0,15.0,19.0,7.0,29.0,27.0,15.0,12.0,4.0,2.0,,,,2.0,5.0,11.0,10.0,18.0,172.0,173.0,1.0,3.0,,,,,61.0,48.0,48.0,61.0,14.0,11.0,11.0,14.0,6.0,4.0,6.0,4.0,3.0,1.0,12.0,13.0,12.0,12.0,0.0,0.0,0.0,0.0,,,,,,3.0,,,,
2010-11,321943,29,2011-03-05 17:30:00,"Etihad Stadium, Manchester",44864.0,Man City,Wigan,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,8.0,13.0,2.0,2.0,3.0,8.0,3.0,3.0,,,,,,,,1.0,1.0,,6.0,10.0,3.0,3.0,15.0,16.0,76.0,72.0,463.0,453.0,377.0,360.0,50.4,49.6,22.0,34.0,17.0,31.0,18.0,20.0,19.0,21.0,6.0,10.0,3.0,3.0,1.0,,,1.0,13.0,16.0,26.0,14.0,168.0,166.0,,1.0,1.0,,,,65.0,66.0,66.0,65.0,19.0,3.0,3.0,19.0,4.0,6.0,4.0,6.0,,2.0,18.0,9.0,8.0,16.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,,,
2010-11,321944,29,2011-03-05 15:00:00,"St. James' Park, Newcastle",50128.0,Newcastle,Everton,1,2,2,1,L,W,1,2,2,1,0,0,0,0,1.0,2.0,13.0,18.0,3.0,7.0,6.0,5.0,4.0,6.0,,4.0,1.0,1.0,,3.0,,,,2.0,8.0,16.0,4.0,11.0,38.0,13.0,81.0,58.0,401.0,270.0,305.0,185.0,59.7,40.3,16.0,21.0,9.0,15.0,8.0,22.0,29.0,46.0,16.0,24.0,5.0,4.0,,,,1.0,10.0,7.0,10.0,11.0,186.0,171.0,2.0,1.0,,,,,56.0,57.0,57.0,56.0,18.0,14.0,14.0,18.0,5.0,4.0,5.0,4.0,4.0,2.0,12.0,16.0,15.0,12.0,0.0,0.0,0.0,0.0,,,,,6.0,2.0,,,,
2010-11,321945,29,2011-03-05 15:00:00,"Boleyn Ground, London",33066.0,West Ham,Stoke,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,23.0,9.0,7.0,4.0,10.0,3.0,6.0,2.0,2.0,,2.0,,2.0,,1.0,,2.0,,17.0,7.0,8.0,5.0,21.0,22.0,83.0,81.0,470.0,340.0,385.0,249.0,56.8,43.2,18.0,23.0,16.0,20.0,17.0,3.0,35.0,35.0,21.0,20.0,2.0,6.0,,1.0,,1.0,3.0,4.0,18.0,6.0,166.0,164.0,,3.0,1.0,,,,53.0,57.0,57.0,53.0,22.0,20.0,20.0,22.0,7.0,3.0,7.0,3.0,3.0,,14.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,,,
2010-11,321946,29,2011-03-06 16:00:00,"Molineux Stadium, Wolverhampton",28669.0,Wolves,Spurs,3,3,3,3,D,D,2,2,2,2,0,0,0,0,3.0,3.0,18.0,20.0,4.0,8.0,8.0,5.0,6.0,7.0,2.0,,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,13.0,16.0,7.0,12.0,25.0,13.0,106.0,55.0,442.0,401.0,312.0,301.0,53.1,46.9,22.0,21.0,17.0,13.0,10.0,16.0,26.0,53.0,18.0,29.0,7.0,6.0,1.0,,,,10.0,1.0,17.0,14.0,202.0,189.0,3.0,3.0,,,,,49.0,66.0,66.0,49.0,15.0,25.0,25.0,15.0,7.0,4.0,7.0,4.0,,,11.0,11.0,11.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,2.0,,,,
2010-11,321947,30,2011-03-19 15:00:00,"Villa Park, Birmingham",38965.0,Aston Villa,Wolves,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,11.0,8.0,2.0,3.0,5.0,4.0,4.0,1.0,,,,,,,1.0,,,,8.0,4.0,3.0,2.0,23.0,12.0,64.0,75.0,474.0,339.0,363.0,229.0,58.5,41.5,14.0,18.0,10.0,12.0,10.0,15.0,20.0,44.0,14.0,21.0,1.0,4.0,,,,,4.0,5.0,11.0,7.0,188.0,182.0,1.0,,,1.0,,,50.0,55.0,55.0,50.0,13.0,16.0,16.0,13.0,8.0,3.0,8.0,3.0,1.0,1.0,17.0,19.0,18.0,17.0,0.0,0.0,0.0,0.0,,,,,4.0,9.0,,,,
2010-11,321948,30,2011-03-19 15:00:00,"Ewood Park, Blackburn",27209.0,Blackburn,Blackpool,2,2,2,2,D,D,0,2,2,0,0,0,0,0,2.0,2.0,26.0,9.0,5.0,6.0,14.0,2.0,7.0,1.0,2.0,,1.0,1.0,2.0,,2.0,,,,17.0,5.0,5.0,3.0,43.0,15.0,91.0,54.0,340.0,317.0,230.0,213.0,52.5,47.5,18.0,18.0,12.0,13.0,19.0,9.0,17.0,58.0,13.0,34.0,1.0,7.0,,,,1.0,8.0,7.0,7.0,9.0,181.0,183.0,2.0,2.0,,,,,62.0,62.0,62.0,62.0,25.0,20.0,20.0,25.0,8.0,3.0,8.0,3.0,4.0,,17.0,12.0,12.0,16.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,3.0,,,,
2010-11,321949,30,2011-03-20 16:00:00,"Stamford Bridge, London",41741.0,Chelsea,Man City,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,20.0,5.0,4.0,1.0,7.0,2.0,9.0,2.0,4.0,,2.0,,2.0,,,,2.0,,17.0,5.0,12.0,3.0,29.0,16.0,66.0,68.0,494.0,340.0,417.0,265.0,58.7,41.3,27.0,24.0,20.0,20.0,16.0,25.0,21.0,33.0,11.0,14.0,2.0,9.0,,,,,9.0,12.0,19.0,21.0,163.0,163.0,,2.0,1.0,,,,64.0,60.0,60.0,64.0,12.0,12.0,12.0,12.0,5.0,1.0,5.0,1.0,1.0,,15.0,14.0,13.0,15.0,0.0,0.0,0.0,0.0,,,,,3.0,,,,,
2010-11,321950,30,2011-03-19 17:30:00,"Goodison Park, Liverpool",33239.0,Everton,Fulham,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,15.0,14.0,7.0,2.0,2.0,6.0,6.0,6.0,2.0,,1.0,,1.0,,,,2.0,1.0,10.0,10.0,9.0,6.0,18.0,23.0,92.0,94.0,348.0,438.0,259.0,335.0,45.1,54.9,22.0,22.0,12.0,15.0,5.0,11.0,41.0,51.0,17.0,21.0,6.0,7.0,,,,,5.0,10.0,15.0,16.0,170.0,192.0,1.0,2.0,,,,,66.0,59.0,59.0,66.0,15.0,17.0,17.0,15.0,7.0,5.0,7.0,5.0,1.0,2.0,15.0,19.0,19.0,15.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,
2010-11,321951,30,2011-03-19 15:00:00,"Old Trafford, Manchester",75486.0,Man Utd,Bolton,1,0,0,1,W,L,0,0,0,0,1,0,0,1,1.0,,16.0,13.0,6.0,2.0,7.0,7.0,3.0,4.0,,1.0,,,,1.0,,,,,13.0,5.0,7.0,1.0,24.0,15.0,79.0,66.0,455.0,331.0,328.0,214.0,57.5,42.5,17.0,35.0,13.0,27.0,19.0,21.0,28.0,46.0,16.0,24.0,4.0,3.0,,,,1.0,1.0,7.0,20.0,9.0,218.0,195.0,,1.0,1.0,,,,46.0,72.0,72.0,46.0,11.0,27.0,27.0,11.0,12.0,5.0,12.0,5.0,,,9.0,11.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,4.0,,,,,
2010-11,321952,30,2011-03-19 15:00:00,"bet365 Stadium, Stoke",27505.0,Stoke,Newcastle,4,0,0,4,W,L,1,0,0,1,0,0,0,0,4.0,,8.0,15.0,6.0,4.0,2.0,3.0,,8.0,1.0,,2.0,,,,,,2.0,,4.0,9.0,2.0,8.0,17.0,24.0,73.0,60.0,233.0,362.0,164.0,280.0,39.6,60.4,20.0,20.0,14.0,19.0,8.0,13.0,39.0,31.0,26.0,13.0,8.0,,,2.0,,1.0,8.0,4.0,11.0,16.0,155.0,169.0,,4.0,1.0,,,,51.0,55.0,55.0,51.0,18.0,11.0,11.0,18.0,3.0,7.0,3.0,7.0,,2.0,19.0,11.0,9.0,16.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0,,,,
2010-11,321953,30,2011-03-20 13:30:00,"Stadium of Light, Sunderland",47207.0,Sunderland,Liverpool,0,2,2,0,L,W,0,1,1,0,1,0,0,1,,2.0,6.0,13.0,1.0,7.0,4.0,5.0,1.0,1.0,,2.0,,1.0,,2.0,,,,1.0,4.0,8.0,2.0,5.0,25.0,16.0,76.0,71.0,430.0,396.0,322.0,282.0,52.2,47.8,27.0,32.0,15.0,18.0,23.0,17.0,18.0,34.0,9.0,13.0,2.0,1.0,,,,,4.0,9.0,21.0,19.0,192.0,202.0,2.0,,,1.0,,,57.0,65.0,65.0,57.0,12.0,17.0,17.0,12.0,3.0,5.0,3.0,6.0,,,12.0,9.0,9.0,12.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,2.0,,,,
2010-11,321954,30,2011-03-19 12:45:00,"White Hart Lane, London",36010.0,Spurs,West Ham,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,31.0,10.0,9.0,5.0,15.0,5.0,7.0,,1.0,1.0,,,2.0,1.0,3.0,,,,25.0,8.0,12.0,5.0,25.0,22.0,77.0,62.0,501.0,347.0,414.0,258.0,59.3,40.7,28.0,27.0,22.0,22.0,19.0,21.0,22.0,41.0,14.0,25.0,,7.0,,,,,7.0,10.0,16.0,19.0,162.0,162.0,,,1.0,1.0,,,65.0,51.0,51.0,65.0,14.0,11.0,11.0,14.0,6.0,2.0,6.0,2.0,1.0,,6.0,14.0,13.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,
2010-11,321955,30,2011-03-19 15:00:00,"The Hawthorns, West Bromwich",25729.0,West Brom,Arsenal,2,2,2,2,D,D,1,0,0,1,0,0,0,0,2.0,2.0,4.0,17.0,2.0,6.0,1.0,7.0,1.0,4.0,1.0,,,,1.0,1.0,,2.0,2.0,1.0,4.0,11.0,3.0,6.0,8.0,31.0,52.0,89.0,232.0,663.0,151.0,573.0,26.1,73.9,16.0,17.0,12.0,13.0,28.0,17.0,44.0,17.0,21.0,11.0,4.0,1.0,,,1.0,1.0,13.0,7.0,13.0,10.0,158.0,169.0,2.0,2.0,,,,,36.0,56.0,55.0,35.0,6.0,17.0,16.0,5.0,2.0,7.0,2.0,7.0,,,10.0,7.0,7.0,9.0,0.0,0.0,0.0,0.0,,,,,5.0,3.0,,,,
2010-11,321956,30,2011-03-19 15:00:00,"DW Stadium, Wigan",16421.0,Wigan,Birmingham,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,22.0,12.0,10.0,5.0,4.0,5.0,8.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,16.0,10.0,13.0,6.0,23.0,22.0,73.0,88.0,443.0,291.0,322.0,183.0,60.7,39.3,21.0,22.0,14.0,19.0,11.0,17.0,29.0,34.0,17.0,18.0,2.0,8.0,1.0,,,1.0,4.0,9.0,13.0,16.0,188.0,177.0,1.0,2.0,,,,,65.0,62.0,62.0,65.0,22.0,23.0,23.0,22.0,9.0,4.0,9.0,4.0,,3.0,13.0,14.0,13.0,13.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,
2010-11,321957,31,2011-04-02 17:30:00,"Emirates Stadium, London",60087.0,Arsenal,Blackburn,0,0,0,0,D,D,0,0,0,0,0,1,1,0,,,22.0,7.0,5.0,2.0,11.0,5.0,6.0,,4.0,1.0,,,4.0,1.0,,,,,19.0,4.0,10.0,2.0,28.0,18.0,70.0,64.0,531.0,255.0,462.0,177.0,67.5,32.5,12.0,21.0,11.0,17.0,16.0,22.0,29.0,44.0,14.0,27.0,,7.0,1.0,,,,6.0,11.0,14.0,2.0,159.0,152.0,,,1.0,1.0,,,49.0,45.0,45.0,49.0,15.0,8.0,8.0,15.0,11.0,4.0,11.0,4.0,,1.0,11.0,11.0,11.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,,,
2010-11,321958,31,2011-04-02 15:00:00,"St. Andrew's Stadium, Birmingham",26142.0,Birmingham,Bolton,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,12.0,20.0,5.0,9.0,5.0,6.0,2.0,5.0,1.0,,,,1.0,,,,2.0,1.0,9.0,16.0,7.0,12.0,28.0,35.0,112.0,94.0,380.0,334.0,245.0,202.0,52.3,47.7,9.0,21.0,6.0,16.0,18.0,13.0,44.0,45.0,23.0,23.0,5.0,2.0,,,,,5.0,9.0,15.0,5.0,213.0,206.0,1.0,2.0,,,,,50.0,69.0,69.0,50.0,17.0,32.0,32.0,17.0,8.0,8.0,8.0,9.0,,,13.0,16.0,15.0,11.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,,,
2010-11,321959,31,2011-04-02 15:00:00,"Goodison Park, Liverpool",37619.0,Everton,Aston Villa,2,2,2,2,D,D,1,0,0,1,0,0,0,0,2.0,2.0,14.0,10.0,5.0,2.0,5.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,,1.0,2.0,9.0,8.0,6.0,4.0,20.0,20.0,97.0,78.0,305.0,340.0,201.0,208.0,46.7,53.3,18.0,17.0,11.0,12.0,7.0,10.0,31.0,31.0,19.0,17.0,4.0,4.0,,1.0,,,4.0,10.0,11.0,9.0,180.0,213.0,2.0,2.0,,,,,65.0,57.0,57.0,65.0,21.0,23.0,23.0,21.0,5.0,7.0,5.0,7.0,1.0,2.0,13.0,17.0,16.0,13.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,7.0,,,,
2010-11,321960,31,2011-04-03 13:30:00,"Craven Cottage, London",25692.0,Fulham,Blackpool,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,19.0,14.0,6.0,3.0,4.0,5.0,9.0,6.0,2.0,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,,16.0,12.0,13.0,9.0,17.0,22.0,63.0,73.0,295.0,577.0,222.0,496.0,34.6,65.4,24.0,23.0,17.0,16.0,16.0,10.0,42.0,34.0,27.0,17.0,7.0,9.0,1.0,,,1.0,10.0,4.0,13.0,19.0,145.0,154.0,,3.0,1.0,,,,47.0,63.0,63.0,47.0,13.0,16.0,16.0,13.0,4.0,7.0,4.0,7.0,4.0,4.0,15.0,6.0,6.0,14.0,0.0,0.0,0.0,0.0,,,,,4.0,3.0,,,,
2010-11,321961,31,2011-04-03 16:00:00,"Etihad Stadium, Manchester",44197.0,Man City,Sunderland,5,0,0,5,W,L,2,0,0,2,0,0,0,0,5.0,,16.0,8.0,9.0,3.0,2.0,4.0,5.0,1.0,,1.0,2.0,,,1.0,,,2.0,,10.0,6.0,9.0,3.0,15.0,25.0,53.0,59.0,412.0,398.0,322.0,308.0,50.1,49.9,19.0,23.0,14.0,13.0,17.0,18.0,26.0,18.0,10.0,13.0,1.0,4.0,,,,1.0,6.0,9.0,13.0,16.0,169.0,168.0,,5.0,1.0,,,,61.0,45.0,45.0,61.0,13.0,7.0,7.0,13.0,6.0,5.0,7.0,5.0,,1.0,9.0,22.0,20.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,1.0,,,,
2010-11,321962,31,2011-04-02 15:00:00,"St. James' Park, Newcastle",49939.0,Newcastle,Wolves,4,1,1,4,W,L,2,0,0,2,0,0,0,0,4.0,1.0,18.0,16.0,8.0,3.0,5.0,5.0,5.0,8.0,4.0,4.0,3.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,15.0,12.0,12.0,8.0,25.0,30.0,72.0,91.0,273.0,374.0,183.0,276.0,42.6,57.4,14.0,19.0,10.0,15.0,18.0,5.0,29.0,30.0,16.0,15.0,8.0,5.0,,2.0,,,1.0,2.0,10.0,9.0,161.0,170.0,1.0,4.0,,,,,40.0,57.0,57.0,40.0,14.0,20.0,20.0,14.0,5.0,3.0,5.0,4.0,2.0,2.0,18.0,10.0,10.0,17.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,,,
2010-11,321963,31,2011-04-02 15:00:00,"bet365 Stadium, Stoke",27508.0,Stoke,Chelsea,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,15.0,28.0,5.0,5.0,6.0,13.0,4.0,10.0,4.0,2.0,,1.0,4.0,1.0,2.0,2.0,1.0,1.0,13.0,19.0,7.0,11.0,15.0,34.0,73.0,77.0,259.0,469.0,161.0,362.0,35.7,64.3,20.0,17.0,17.0,11.0,19.0,15.0,61.0,27.0,27.0,16.0,10.0,3.0,,,,,4.0,7.0,11.0,12.0,186.0,198.0,1.0,1.0,,,,,53.0,47.0,47.0,53.0,15.0,16.0,16.0,15.0,5.0,12.0,5.0,12.0,,1.0,10.0,11.0,11.0,10.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,
2010-11,321964,31,2011-04-02 15:00:00,"The Hawthorns, West Bromwich",26196.0,West Brom,Liverpool,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,20.0,13.0,10.0,8.0,4.0,5.0,6.0,,,1.0,2.0,,,1.0,,,,1.0,14.0,9.0,12.0,5.0,22.0,20.0,93.0,70.0,400.0,381.0,324.0,288.0,50.7,49.3,19.0,26.0,15.0,20.0,17.0,12.0,21.0,29.0,8.0,20.0,1.0,5.0,,1.0,,,3.0,12.0,12.0,11.0,153.0,167.0,1.0,2.0,,,,,53.0,49.0,49.0,53.0,8.0,10.0,10.0,8.0,,5.0,,5.0,1.0,,10.0,14.0,14.0,10.0,0.0,0.0,0.0,0.0,2.0,,2.0,,1.0,3.0,,,,
2010-11,321965,31,2011-04-02 12:45:00,"Boleyn Ground, London",34546.0,West Ham,Man Utd,2,4,4,2,L,W,2,0,0,2,0,0,0,0,2.0,4.0,10.0,23.0,3.0,8.0,4.0,9.0,3.0,6.0,,,,1.0,,1.0,,,,1.0,4.0,18.0,3.0,9.0,20.0,24.0,66.0,78.0,274.0,541.0,203.0,441.0,34.0,66.0,21.0,15.0,14.0,12.0,21.0,18.0,54.0,39.0,28.0,22.0,6.0,3.0,,,,,11.0,2.0,11.0,13.0,173.0,181.0,4.0,2.0,,,,,39.0,54.0,54.0,39.0,7.0,18.0,18.0,7.0,,16.0,,16.0,,,12.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,
2010-11,321966,31,2011-04-02 15:00:00,"DW Stadium, Wigan",18578.0,Wigan,Spurs,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,17.0,11.0,3.0,4.0,10.0,4.0,4.0,3.0,1.0,1.0,,,2.0,1.0,,,,,13.0,9.0,5.0,5.0,16.0,13.0,86.0,70.0,357.0,436.0,266.0,339.0,45.7,54.3,17.0,22.0,13.0,17.0,32.0,20.0,15.0,31.0,13.0,15.0,3.0,4.0,,1.0,,,5.0,8.0,11.0,14.0,159.0,163.0,,,1.0,1.0,,,42.0,50.0,50.0,42.0,4.0,14.0,14.0,4.0,8.0,2.0,8.0,2.0,1.0,,12.0,13.0,13.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,
2010-11,321967,32,2011-04-10 16:00:00,"Villa Park, Birmingham",37090.0,Aston Villa,Newcastle,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,16.0,7.0,3.0,3.0,8.0,2.0,5.0,2.0,1.0,,,,1.0,,,,1.0,,13.0,5.0,6.0,4.0,17.0,26.0,74.0,76.0,379.0,388.0,264.0,279.0,49.7,50.3,25.0,16.0,14.0,9.0,32.0,15.0,19.0,30.0,12.0,15.0,2.0,5.0,1.0,,,,5.0,6.0,8.0,15.0,187.0,203.0,,1.0,1.0,,,,68.0,56.0,56.0,68.0,27.0,26.0,26.0,27.0,9.0,2.0,9.0,2.0,1.0,,9.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,4.0,3.0,,,,
2010-11,321968,32,2011-04-09 15:00:00,"Ewood Park, Blackburn",28426.0,Blackburn,Birmingham,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,15.0,6.0,1.0,2.0,10.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,11.0,4.0,1.0,3.0,32.0,16.0,75.0,79.0,291.0,336.0,177.0,231.0,47.1,52.9,15.0,15.0,13.0,10.0,11.0,18.0,22.0,35.0,14.0,18.0,2.0,4.0,,,,1.0,1.0,11.0,8.0,11.0,180.0,177.0,1.0,1.0,,,,,64.0,42.0,42.0,64.0,28.0,16.0,16.0,28.0,8.0,2.0,8.0,2.0,3.0,,11.0,12.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,
2010-11,321969,32,2011-04-10 13:30:00,"Bloomfield Road, Blackpool",16030.0,Blackpool,Arsenal,1,3,3,1,L,W,0,2,2,0,0,0,0,0,1.0,3.0,15.0,17.0,3.0,6.0,7.0,9.0,5.0,2.0,5.0,6.0,1.0,3.0,4.0,3.0,,1.0,1.0,3.0,13.0,13.0,6.0,8.0,22.0,32.0,79.0,54.0,302.0,456.0,218.0,379.0,41.1,58.9,28.0,21.0,20.0,14.0,8.0,24.0,43.0,39.0,29.0,20.0,2.0,5.0,,,,,12.0,4.0,14.0,19.0,167.0,169.0,3.0,1.0,,,,,48.0,62.0,62.0,48.0,7.0,15.0,15.0,7.0,6.0,4.0,6.0,4.0,2.0,1.0,15.0,9.0,9.0,14.0,0.0,0.0,0.0,0.0,,,,,4.0,5.0,,,,
2010-11,321970,32,2011-04-09 15:00:00,"Macron Stadium, Bolton",25857.0,Bolton,West Ham,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,25.0,14.0,7.0,6.0,12.0,6.0,6.0,2.0,7.0,,1.0,,6.0,,,1.0,3.0,,22.0,14.0,12.0,8.0,20.0,26.0,66.0,80.0,279.0,395.0,193.0,310.0,41.7,58.3,18.0,16.0,11.0,13.0,17.0,4.0,35.0,29.0,28.0,15.0,3.0,6.0,,1.0,,,6.0,10.0,5.0,15.0,150.0,165.0,,3.0,1.0,,,,54.0,43.0,43.0,54.0,16.0,15.0,15.0,16.0,4.0,10.0,5.0,10.0,3.0,,6.0,11.0,10.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,
2010-11,321971,32,2011-04-09 15:00:00,"Stamford Bridge, London",40734.0,Chelsea,Wigan,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,20.0,14.0,10.0,3.0,8.0,4.0,2.0,7.0,5.0,,,,5.0,,,1.0,,,12.0,8.0,6.0,6.0,22.0,12.0,83.0,95.0,432.0,400.0,355.0,314.0,52.5,47.5,30.0,23.0,22.0,16.0,12.0,25.0,12.0,32.0,5.0,15.0,7.0,2.0,,,,1.0,5.0,15.0,14.0,16.0,162.0,165.0,,1.0,1.0,,,,66.0,49.0,49.0,66.0,7.0,9.0,9.0,7.0,10.0,5.0,10.0,5.0,1.0,,12.0,14.0,14.0,11.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,
2010-11,321972,32,2011-04-11 20:00:00,"Anfield, Liverpool",44776.0,Liverpool,Man City,3,0,0,3,W,L,3,0,0,3,0,0,0,0,3.0,,21.0,12.0,5.0,2.0,11.0,9.0,5.0,1.0,,,1.0,,,,1.0,,1.0,,13.0,6.0,7.0,,18.0,16.0,74.0,77.0,527.0,465.0,418.0,366.0,53.1,46.9,31.0,27.0,25.0,20.0,15.0,23.0,16.0,17.0,10.0,6.0,1.0,5.0,,,,,9.0,10.0,18.0,22.0,189.0,191.0,,3.0,1.0,,,,55.0,51.0,51.0,55.0,11.0,9.0,9.0,11.0,6.0,2.0,6.0,2.0,,1.0,6.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,,,,,5.0,,,,,
2010-11,321973,32,2011-04-09 15:00:00,"Old Trafford, Manchester",75339.0,Man Utd,Fulham,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,19.0,12.0,8.0,2.0,6.0,7.0,5.0,3.0,3.0,,2.0,,2.0,,,,1.0,,13.0,8.0,9.0,4.0,15.0,23.0,58.0,77.0,472.0,519.0,393.0,443.0,47.8,52.2,12.0,20.0,8.0,14.0,13.0,22.0,20.0,28.0,11.0,15.0,3.0,5.0,,,,1.0,7.0,16.0,13.0,7.0,146.0,133.0,,2.0,1.0,,,,45.0,46.0,46.0,45.0,9.0,7.0,7.0,9.0,7.0,3.0,7.0,3.0,1.0,,12.0,8.0,8.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,,,,,
2010-11,321974,32,2011-04-09 15:00:00,"Stadium of Light, Sunderland",41586.0,Sunderland,West Brom,2,3,3,2,L,W,2,1,1,2,0,0,0,0,2.0,3.0,10.0,12.0,1.0,8.0,4.0,3.0,5.0,1.0,,2.0,,2.0,,,,,1.0,3.0,5.0,8.0,2.0,8.0,40.0,19.0,85.0,82.0,335.0,343.0,222.0,250.0,50.3,49.7,21.0,24.0,17.0,18.0,13.0,14.0,17.0,56.0,8.0,28.0,1.0,5.0,,,,,5.0,10.0,9.0,16.0,204.0,185.0,3.0,2.0,,,,1.0,58.0,61.0,61.0,58.0,17.0,22.0,22.0,17.0,5.0,2.0,5.0,2.0,3.0,2.0,10.0,11.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,,,
