season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,expectedAssists_h,expectedAssists_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,totalDistance_h,totalDistance_a
2025-26,2562193,30,2026-03-14 15:00:00,"Stadium of Light, Sunderland",47197.0,Sunderland,Brighton,0,1,1,0,L,W,0,0,0,0,0,0,0,0,0.0,1.0,14.0,12.0,4.0,4.0,5.0,3.0,5.0,5.0,0.8951,1.6776,0.7197,1.3338,,1.0,,,,1.0,,,0.583441,1.39922,1.0,,6.0,9.0,5.0,6.0,34.0,18.0,66.0,54.0,422.0,471.0,332.0,371.0,48.0,52.0,28.0,31.0,7.0,26.0,4.0,17.0,5.0,12.0,22.0,43.0,22.0,43.0,5.0,8.0,5.0,6.0,2.0,2.0,,,7.0,9.0,16.0,2.0,167.0,131.0,3.0,3.0,1.0,0.0,1.3338,0.7197,,1.0,0.0,0.0,40.0,56.0,56.0,40.0,13.0,16.0,16.0,13.0,7.0,3.0,7.0,3.0,1.0,,7.0,12.0,12.0,7.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0,1.0,109011.96,113923.44
2025-26,2562194,30,2026-03-14 20:00:00,"London Stadium, London",62459.0,West Ham,Man City,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,1.0,24.0,1.0,6.0,,11.0,,7.0,0.5364,2.0296,0.9905,1.8585,1.0,,1.0,,,1.0,,1.0,0.256503,1.82601,1.0,1.0,1.0,18.0,1.0,10.0,12.0,44.0,32.0,86.0,304.0,755.0,224.0,684.0,28.5,71.5,6.0,40.0,25.0,8.0,15.0,7.0,12.0,13.0,34.0,16.0,34.0,16.0,12.0,12.0,7.0,,1.0,,,,12.0,5.0,6.0,12.0,118.0,129.0,5.0,,1.0,1.0,1.8585,0.9905,,,0.0,0.0,41.0,51.0,51.0,41.0,7.0,18.0,18.0,7.0,1.0,15.0,1.0,15.0,,1.0,14.0,5.0,4.0,13.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0,2.0,113849.13,117463.54
2025-26,2562195,31,2026-03-20 20:00:00,"Vitality Stadium, Bournemouth",11250.0,Bournemouth,Man Utd,2,2,2,2,D,D,0,0,0,0,0,1,1,0,2.0,2.0,16.0,14.0,5.0,5.0,7.0,2.0,4.0,7.0,1.8043,1.7683,1.4605,1.3687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.561535,0.874832,1.0,,10.0,11.0,5.0,9.0,42.0,30.0,72.0,44.0,502.0,415.0,426.0,320.0,54.9,45.1,23.0,27.0,13.0,16.0,8.0,10.0,9.0,12.0,24.0,30.0,24.0,30.0,11.0,8.0,7.0,4.0,,,,,3.0,7.0,7.0,8.0,129.0,135.0,4.0,3.0,2.0,2.0,1.3687,1.4605,,,1.0,0.0,42.0,47.0,47.0,42.0,13.0,19.0,19.0,13.0,6.0,8.0,6.0,8.0,,1.0,10.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,,112002.34,111622.16
2025-26,2562196,31,2026-03-22 14:15:00,"Villa Park, Birmingham",42130.0,Aston Villa,West Ham,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,0.0,23.0,9.0,7.0,1.0,9.0,3.0,7.0,5.0,1.6926,0.8501,1.4221,0.156,2.0,1.0,1.0,,2.0,1.0,,,1.75089,0.809758,1.0,,17.0,7.0,11.0,6.0,29.0,30.0,64.0,35.0,507.0,342.0,452.0,283.0,58.9,41.1,35.0,19.0,18.0,13.0,13.0,8.0,4.0,10.0,17.0,21.0,17.0,21.0,4.0,8.0,5.0,8.0,1.0,1.0,,1.0,9.0,6.0,8.0,12.0,104.0,105.0,1.0,4.0,0.0,2.0,0.156,1.4221,1.0,,0.0,0.0,45.0,39.0,39.0,45.0,14.0,14.0,14.0,14.0,6.0,6.0,6.0,6.0,1.0,,3.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,4.0,107540.22,106480.82
2025-26,2562197,31,2026-03-21 12:45:00,"American Express Stadium, Falmer",31680.0,Brighton,Liverpool,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,16.0,12.0,7.0,5.0,7.0,4.0,2.0,3.0,2.174,1.0252,2.4538,1.0119,5.0,,2.0,1.0,3.0,,,,2.27447,0.479618,2.0,,10.0,8.0,7.0,6.0,22.0,30.0,58.0,46.0,380.0,431.0,297.0,346.0,47.0,53.0,32.0,29.0,11.0,12.0,6.0,6.0,7.0,12.0,25.0,30.0,25.0,30.0,13.0,9.0,3.0,3.0,1.0,,1.0,,10.0,6.0,5.0,3.0,132.0,142.0,4.0,4.0,1.0,2.0,1.0119,2.4538,,,0.0,0.0,36.0,43.0,43.0,36.0,8.0,10.0,10.0,8.0,4.0,8.0,4.0,8.0,,,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,1.0,115268.99,107483.33
2025-26,2562198,31,2026-03-21 17:30:00,"Hill Dickinson Stadium, Liverpool",52547.0,Everton,Chelsea,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,0.0,10.0,12.0,9.0,4.0,,4.0,1.0,4.0,1.176,0.9306,2.0281,1.0671,1.0,1.0,1.0,,1.0,2.0,,1.0,0.600418,0.727901,3.0,,9.0,8.0,9.0,5.0,30.0,36.0,43.0,65.0,392.0,690.0,318.0,617.0,36.4,63.6,25.0,32.0,22.0,15.0,11.0,7.0,7.0,7.0,29.0,22.0,29.0,22.0,9.0,10.0,2.0,2.0,1.0,2.0,,1.0,9.0,8.0,11.0,13.0,115.0,127.0,4.0,5.0,0.0,3.0,1.0671,2.0281,1.0,,0.0,0.0,49.0,44.0,44.0,49.0,13.0,14.0,14.0,13.0,3.0,9.0,3.0,9.0,,1.0,6.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,111335.61,105430.07
2025-26,2562199,31,2026-03-21 15:00:00,"Craven Cottage, London",27323.0,Fulham,Burnley,3,1,1,3,W,L,0,0,0,0,0,1,1,0,3.0,1.0,22.0,9.0,6.0,5.0,10.0,1.0,6.0,3.0,3.1535,1.2447,3.1582,1.174,1.0,4.0,2.0,1.0,2.0,3.0,,,1.03402,0.851431,1.0,1.0,16.0,9.0,9.0,8.0,36.0,25.0,68.0,57.0,518.0,413.0,442.0,343.0,55.5,44.5,42.0,16.0,18.0,13.0,13.0,6.0,6.0,7.0,25.0,24.0,25.0,24.0,2.0,11.0,3.0,6.0,,,,1.0,3.0,3.0,8.0,13.0,121.0,134.0,4.0,3.0,1.0,3.0,1.174,3.1582,,,0.0,0.0,49.0,34.0,34.0,49.0,19.0,13.0,13.0,19.0,6.0,6.0,6.0,6.0,,,6.0,9.0,9.0,5.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,,116494.23,113037.98
2025-26,2562200,31,2026-03-21 20:00:00,"Elland Road, Leeds",36386.0,Leeds,Brentford,0,0,0,0,D,D,0,0,0,0,0,0,0,0,0.0,0.0,14.0,6.0,4.0,2.0,3.0,3.0,7.0,1.0,0.5243,0.4616,0.7239,0.1875,,,,,,,,,0.953413,0.254106,,,11.0,4.0,8.0,2.0,48.0,32.0,55.0,56.0,461.0,358.0,369.0,234.0,57.0,43.0,33.0,19.0,15.0,11.0,6.0,8.0,8.0,7.0,38.0,47.0,38.0,47.0,9.0,9.0,1.0,7.0,,1.0,,,7.0,5.0,4.0,7.0,167.0,167.0,2.0,4.0,0.0,0.0,0.1875,0.7239,1.0,1.0,0.0,0.0,68.0,64.0,64.0,68.0,39.0,41.0,41.0,39.0,6.0,2.0,6.0,2.0,,1.0,6.0,9.0,9.0,5.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,3.0,120761.96,116543.35
2025-26,2562202,31,2026-03-22 12:00:00,"St. James' Park, Newcastle",52253.0,Newcastle,Sunderland,1,2,2,1,L,W,1,0,0,1,0,0,0,0,1.0,2.0,16.0,17.0,4.0,7.0,8.0,5.0,4.0,5.0,1.2892,2.437,0.5437,2.5376,1.0,1.0,1.0,2.0,,1.0,1.0,,0.848887,1.80826,1.0,,12.0,10.0,6.0,8.0,34.0,41.0,49.0,43.0,403.0,262.0,328.0,187.0,59.9,40.1,22.0,30.0,13.0,17.0,9.0,14.0,6.0,4.0,38.0,32.0,38.0,32.0,4.0,13.0,6.0,4.0,,,,1.0,5.0,4.0,7.0,6.0,125.0,122.0,4.0,3.0,2.0,1.0,2.5376,0.5437,,,0.0,0.0,53.0,41.0,41.0,53.0,17.0,13.0,13.0,17.0,9.0,5.0,9.0,5.0,,,8.0,19.0,19.0,7.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,108467.9,104453.88
2025-26,2562203,31,2026-03-22 14:15:00,"Tottenham Hotspur Stadium, London",61519.0,Spurs,Nott'm Forest,0,3,3,0,L,W,0,1,1,0,0,0,0,0,0.0,3.0,14.0,8.0,3.0,7.0,5.0,,6.0,1.0,1.2526,1.3385,1.2249,2.1722,2.0,3.0,,2.0,3.0,1.0,1.0,,0.696463,0.891728,,3.0,10.0,7.0,7.0,7.0,38.0,25.0,61.0,48.0,459.0,336.0,365.0,252.0,58.9,41.1,27.0,16.0,19.0,21.0,11.0,14.0,7.0,9.0,14.0,40.0,14.0,40.0,8.0,8.0,1.0,6.0,,,,,6.0,13.0,10.0,10.0,162.0,129.0,4.0,3.0,3.0,0.0,2.1722,1.2249,,1.0,0.0,0.0,72.0,57.0,57.0,72.0,28.0,18.0,18.0,28.0,13.0,3.0,13.0,3.0,1.0,1.0,13.0,13.0,12.0,13.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,,107431.06,102974.04
2025-26,2562205,32,2026-04-11 12:30:00,"Emirates Stadium, London",60210.0,Arsenal,Bournemouth,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,15.0,8.0,3.0,3.0,4.0,3.0,8.0,2.0,2.3242,1.1937,1.0805,1.4133,3.0,1.0,1.0,2.0,4.0,,,,0.721302,0.284334,,1.0,9.0,5.0,6.0,3.0,29.0,18.0,47.0,50.0,389.0,367.0,314.0,292.0,52.4,47.6,33.0,18.0,17.0,20.0,11.0,11.0,7.0,9.0,23.0,28.0,23.0,28.0,10.0,9.0,2.0,7.0,,,,,8.0,9.0,9.0,7.0,139.0,130.0,1.0,2.0,2.0,1.0,1.4133,1.0805,,,0.0,0.0,56.0,58.0,58.0,56.0,13.0,19.0,19.0,13.0,10.0,1.0,10.0,1.0,3.0,,12.0,18.0,17.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,2.0,,113336.77,107634.52
2025-26,2562206,32,2026-04-11 15:00:00,"Gtech Community Stadium, Brentford",17220.0,Brentford,Everton,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,17.0,14.0,4.0,7.0,7.0,3.0,6.0,4.0,2.8376,1.5327,1.6314,2.1859,2.0,1.0,1.0,1.0,3.0,1.0,2.0,,1.24756,0.842972,1.0,1.0,12.0,10.0,6.0,7.0,36.0,33.0,70.0,54.0,457.0,376.0,380.0,304.0,54.7,45.3,35.0,22.0,15.0,16.0,8.0,9.0,8.0,7.0,30.0,44.0,30.0,44.0,6.0,7.0,5.0,5.0,2.0,,1.0,,2.0,8.0,9.0,13.0,148.0,138.0,4.0,2.0,2.0,2.0,2.1859,1.6314,,,0.0,0.0,46.0,41.0,41.0,46.0,16.0,17.0,17.0,16.0,2.0,3.0,2.0,3.0,2.0,,6.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,,1.0,112831.5,110258.88
2025-26,2562207,32,2026-04-11 15:00:00,"Turf Moor, Burnley",20408.0,Burnley,Brighton,0,2,2,0,L,W,0,1,1,0,0,0,0,0,0.0,2.0,10.0,13.0,5.0,6.0,3.0,3.0,2.0,4.0,0.8767,1.9334,1.092,2.5025,1.0,1.0,,,1.0,1.0,,,0.584389,1.10219,,2.0,9.0,12.0,7.0,10.0,22.0,30.0,51.0,55.0,475.0,477.0,387.0,397.0,50.4,49.6,15.0,39.0,11.0,29.0,6.0,19.0,10.0,18.0,25.0,26.0,25.0,26.0,4.0,5.0,5.0,2.0,1.0,,1.0,,7.0,12.0,15.0,7.0,151.0,125.0,3.0,4.0,2.0,0.0,2.5025,1.092,,1.0,0.0,0.0,45.0,52.0,52.0,45.0,12.0,9.0,9.0,12.0,8.0,2.0,8.0,2.0,,1.0,7.0,11.0,10.0,7.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,1.0,117360.16,117918.64
2025-26,2562208,32,2026-04-12 16:30:00,"Stamford Bridge, London",39552.0,Chelsea,Man City,0,3,3,0,L,W,0,0,0,0,0,0,0,0,0.0,3.0,12.0,18.0,3.0,8.0,4.0,4.0,5.0,6.0,1.1414,2.2904,1.1422,3.4995,1.0,2.0,,3.0,1.0,,,,0.850857,1.63568,,2.0,10.0,14.0,6.0,11.0,16.0,32.0,42.0,70.0,407.0,685.0,342.0,627.0,37.3,62.7,15.0,47.0,21.0,20.0,10.0,8.0,5.0,8.0,21.0,10.0,21.0,10.0,5.0,12.0,6.0,5.0,1.0,,1.0,,11.0,7.0,12.0,7.0,115.0,108.0,5.0,3.0,3.0,0.0,3.4995,1.1422,,1.0,0.0,0.0,45.0,50.0,50.0,45.0,3.0,9.0,9.0,3.0,4.0,12.0,4.0,12.0,1.0,,10.0,15.0,15.0,10.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.0,,105430.92,113793.74
2025-26,2562209,32,2026-04-12 14:00:00,"Selhurst Park, London",25141.0,Crystal Palace,Newcastle,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,11.0,7.0,5.0,3.0,3.0,1.0,3.0,3.0,2.5629,1.1348,3.2208,1.2255,3.0,1.0,2.0,1.0,2.0,1.0,1.0,,1.49137,0.254065,1.0,1.0,6.0,4.0,3.0,3.0,19.0,34.0,60.0,64.0,380.0,542.0,303.0,437.0,41.2,58.8,21.0,14.0,21.0,6.0,13.0,4.0,12.0,12.0,41.0,16.0,41.0,16.0,21.0,9.0,3.0,3.0,1.0,,1.0,,8.0,1.0,3.0,12.0,124.0,164.0,2.0,3.0,1.0,2.0,1.2255,3.2208,,,0.0,0.0,49.0,48.0,48.0,49.0,16.0,18.0,18.0,16.0,2.0,4.0,2.0,4.0,2.0,2.0,17.0,12.0,11.0,16.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,,116004.68,114633.71
2025-26,2562210,32,2026-04-11 17:30:00,"Anfield, Liverpool",60401.0,Liverpool,Fulham,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,0.0,18.0,19.0,5.0,4.0,7.0,7.0,6.0,8.0,1.5864,1.0376,1.6171,0.2753,3.0,1.0,,,4.0,2.0,,,1.37356,1.35028,2.0,,15.0,16.0,10.0,11.0,30.0,32.0,45.0,44.0,510.0,435.0,447.0,371.0,53.0,47.0,47.0,42.0,17.0,20.0,11.0,11.0,7.0,15.0,26.0,28.0,26.0,28.0,9.0,7.0,8.0,6.0,,,,,6.0,5.0,10.0,9.0,118.0,120.0,4.0,3.0,0.0,2.0,0.2753,1.6171,1.0,,0.0,0.0,34.0,49.0,49.0,34.0,8.0,14.0,14.0,8.0,6.0,9.0,6.0,9.0,,,10.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,,,0.0,0.0,4.0,2.0,107838.73,115252.87
2025-26,2562211,32,2026-04-13 20:00:00,"Old Trafford, Manchester",74018.0,Man Utd,Leeds,1,2,2,1,L,W,0,2,2,0,1,0,0,1,1.0,2.0,20.0,15.0,9.0,6.0,5.0,4.0,6.0,5.0,1.2653,2.5715,1.8,1.4379,1.0,3.0,1.0,,,4.0,,,1.1594,1.97283,1.0,1.0,14.0,11.0,10.0,7.0,44.0,29.0,53.0,59.0,497.0,453.0,420.0,376.0,52.7,47.3,36.0,32.0,18.0,12.0,13.0,8.0,15.0,7.0,25.0,37.0,25.0,37.0,6.0,5.0,6.0,8.0,3.0,,,,9.0,7.0,8.0,10.0,126.0,123.0,3.0,6.0,2.0,1.0,1.4379,1.8,,,0.0,0.0,62.0,45.0,45.0,62.0,24.0,13.0,13.0,24.0,11.0,4.0,11.0,4.0,1.0,1.0,12.0,15.0,14.0,11.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,109691.38,116526.66
2025-26,2562212,32,2026-04-12 14:00:00,"The City Ground, Nottingham",30591.0,Nott'm Forest,Aston Villa,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,15.0,12.0,4.0,5.0,6.0,7.0,5.0,1.0,1.1516,1.0249,0.5258,0.7814,1.0,3.0,,,1.0,3.0,,1.0,0.997171,0.501,1.0,,12.0,10.0,6.0,4.0,25.0,28.0,41.0,50.0,336.0,501.0,278.0,442.0,40.8,59.2,35.0,22.0,15.0,15.0,12.0,6.0,9.0,8.0,21.0,12.0,21.0,12.0,6.0,8.0,,5.0,,,,,10.0,5.0,9.0,9.0,105.0,108.0,5.0,4.0,1.0,1.0,0.7814,0.5258,,,1.0,0.0,43.0,48.0,48.0,43.0,15.0,10.0,10.0,15.0,7.0,3.0,7.0,3.0,1.0,,15.0,10.0,8.0,15.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,2.0,106764.2,104036.22
2025-26,2562213,32,2026-04-12 14:00:00,"Stadium of Light, Sunderland",47010.0,Sunderland,Spurs,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,0.0,13.0,11.0,2.0,7.0,8.0,3.0,3.0,1.0,1.3282,0.836,0.61,1.82,3.0,,,,3.0,1.0,,,1.04748,0.457821,1.0,,8.0,9.0,3.0,6.0,35.0,30.0,63.0,39.0,403.0,365.0,318.0,301.0,52.1,47.9,20.0,25.0,22.0,10.0,13.0,5.0,9.0,8.0,22.0,28.0,22.0,28.0,7.0,10.0,1.0,3.0,,,,,5.0,8.0,6.0,11.0,127.0,124.0,7.0,1.0,0.0,1.0,1.82,0.61,1.0,,0.0,0.0,50.0,43.0,43.0,50.0,7.0,15.0,15.0,7.0,2.0,6.0,2.0,6.0,4.0,,14.0,15.0,14.0,13.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,108386.38,110083.53
2025-26,2562214,32,2026-04-10 20:00:00,"London Stadium, London",62457.0,West Ham,Wolves,4,0,0,4,W,L,1,0,0,1,0,0,0,0,4.0,0.0,18.0,14.0,7.0,3.0,7.0,8.0,4.0,3.0,2.3507,0.5856,3.4491,0.4503,5.0,,3.0,,3.0,,1.0,1.0,0.890536,0.440174,3.0,,16.0,8.0,9.0,3.0,27.0,28.0,53.0,40.0,355.0,456.0,288.0,393.0,44.1,55.9,24.0,22.0,23.0,17.0,9.0,10.0,5.0,8.0,21.0,19.0,21.0,19.0,6.0,4.0,3.0,4.0,2.0,3.0,,2.0,10.0,5.0,9.0,13.0,116.0,124.0,4.0,3.0,0.0,4.0,0.4503,3.4491,1.0,,0.0,0.0,49.0,49.0,49.0,49.0,14.0,12.0,12.0,14.0,5.0,2.0,5.0,2.0,2.0,,11.0,7.0,7.0,11.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,109825.56,107937.21
2025-26,2562215,33,2026-04-19 14:00:00,"Villa Park, Birmingham",42599.0,Aston Villa,Sunderland,4,3,3,4,W,L,2,1,1,2,0,0,0,0,4.0,3.0,15.0,10.0,7.0,7.0,5.0,2.0,3.0,1.0,2.8412,1.7281,3.5594,2.9316,7.0,2.0,4.0,2.0,3.0,1.0,1.0,,2.48094,0.549466,4.0,2.0,12.0,8.0,9.0,6.0,22.0,27.0,41.0,48.0,403.0,406.0,341.0,340.0,49.9,50.1,26.0,16.0,10.0,14.0,6.0,9.0,5.0,7.0,20.0,23.0,20.0,23.0,6.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,6.0,8.0,6.0,106.0,103.0,4.0,3.0,3.0,4.0,2.9316,3.5594,,,0.0,0.0,38.0,40.0,40.0,38.0,11.0,12.0,12.0,11.0,4.0,5.0,4.0,5.0,1.0,1.0,11.0,11.0,11.0,10.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,3.0,107943.97,106234.67
2025-26,2562216,33,2026-04-18 12:30:00,"Gtech Community Stadium, Brentford",17171.0,Brentford,Fulham,0,0,0,0,D,D,0,0,0,0,0,0,0,0,0.0,0.0,13.0,11.0,4.0,,6.0,5.0,3.0,6.0,1.4289,0.7745,0.2715,,4.0,1.0,,,4.0,1.0,,,1.16278,0.782252,,,13.0,9.0,7.0,5.0,31.0,27.0,58.0,41.0,391.0,435.0,310.0,355.0,48.1,51.9,22.0,20.0,12.0,13.0,7.0,10.0,3.0,5.0,15.0,22.0,15.0,22.0,4.0,8.0,5.0,2.0,1.0,1.0,,,5.0,7.0,5.0,7.0,135.0,129.0,,4.0,0.0,0.0,,0.2715,1.0,1.0,0.0,0.0,48.0,46.0,46.0,48.0,18.0,20.0,20.0,18.0,9.0,3.0,9.0,3.0,1.0,2.0,8.0,13.0,12.0,8.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,114857.7,115015.89
2025-26,2562217,33,2026-04-18 20:00:00,"Stamford Bridge, London",39733.0,Chelsea,Man Utd,0,1,1,0,L,W,0,1,1,0,0,0,0,0,0.0,1.0,21.0,4.0,3.0,1.0,5.0,1.0,13.0,2.0,1.5683,0.2912,0.704,0.7931,,1.0,,1.0,,,3.0,,1.45615,0.194805,,1.0,16.0,4.0,12.0,3.0,46.0,19.0,75.0,36.0,605.0,431.0,541.0,362.0,58.7,41.3,40.0,10.0,10.0,16.0,6.0,11.0,10.0,6.0,14.0,29.0,14.0,29.0,9.0,8.0,2.0,13.0,1.0,2.0,,,2.0,5.0,9.0,5.0,114.0,107.0,1.0,3.0,1.0,0.0,0.7931,0.704,,1.0,0.0,0.0,32.0,38.0,38.0,32.0,6.0,9.0,9.0,6.0,7.0,1.0,7.0,1.0,1.0,,12.0,13.0,12.0,12.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,,108761.34,111039.9
2025-26,2562218,33,2026-04-20 20:00:00,"Selhurst Park, London",24974.0,Crystal Palace,West Ham,0,0,0,0,D,D,0,0,0,0,0,0,0,0,0.0,0.0,9.0,9.0,1.0,4.0,7.0,3.0,1.0,2.0,0.7275,0.6136,0.0491,0.1979,1.0,1.0,,,1.0,1.0,,,0.599651,0.371922,,,8.0,4.0,2.0,4.0,45.0,31.0,60.0,54.0,454.0,366.0,370.0,271.0,54.2,45.8,18.0,28.0,13.0,16.0,10.0,13.0,5.0,6.0,41.0,30.0,41.0,30.0,11.0,9.0,3.0,1.0,,,,,10.0,4.0,10.0,6.0,149.0,156.0,3.0,1.0,0.0,0.0,0.1979,0.0491,1.0,1.0,0.0,0.0,44.0,55.0,55.0,44.0,17.0,17.0,17.0,17.0,4.0,6.0,4.0,6.0,2.0,,13.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,116889.19,111353.49
2025-26,2562219,33,2026-04-19 14:00:00,"Hill Dickinson Stadium, Liverpool",52585.0,Everton,Liverpool,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,10.0,14.0,4.0,6.0,5.0,4.0,1.0,4.0,0.7924,1.4508,1.5576,1.4575,2.0,2.0,1.0,2.0,1.0,,,,0.987383,1.12192,1.0,2.0,9.0,13.0,5.0,10.0,28.0,19.0,64.0,61.0,377.0,498.0,288.0,413.0,43.6,56.4,20.0,18.0,29.0,12.0,18.0,8.0,10.0,10.0,28.0,25.0,28.0,25.0,7.0,5.0,5.0,1.0,1.0,,1.0,,5.0,4.0,6.0,20.0,140.0,142.0,3.0,3.0,2.0,1.0,1.4575,1.5576,,,0.0,0.0,63.0,37.0,37.0,63.0,19.0,14.0,14.0,19.0,1.0,6.0,1.0,6.0,1.0,,8.0,12.0,11.0,8.0,0.0,0.0,0.0,0.0,,,0.0,0.0,4.0,,109970.76,107399.0
2025-26,2562220,33,2026-04-18 15:00:00,"Elland Road, Leeds",36840.0,Leeds,Wolves,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,0.0,17.0,7.0,6.0,2.0,7.0,2.0,4.0,3.0,2.8204,0.5668,2.5074,0.2952,5.0,1.0,3.0,,4.0,2.0,,,0.616886,0.316033,2.0,,14.0,3.0,9.0,2.0,28.0,22.0,51.0,48.0,465.0,357.0,378.0,264.0,56.1,43.9,29.0,19.0,12.0,23.0,6.0,13.0,15.0,4.0,22.0,35.0,22.0,35.0,8.0,13.0,4.0,4.0,,,,1.0,5.0,5.0,17.0,6.0,159.0,152.0,1.0,3.0,0.0,3.0,0.2952,2.5074,1.0,,0.0,0.0,43.0,53.0,53.0,43.0,11.0,16.0,16.0,11.0,5.0,6.0,5.0,6.0,2.0,,9.0,17.0,15.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,,1.0,112699.73,111328.61
