season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,ownGoals_h,ownGoals_a
2012-13,442188,19,2012-12-26 15:00:00,"Stadium of Light, Sunderland",42190,Sunderland,Man City,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,12.0,23.0,4.0,7.0,5.0,8.0,3.0,8.0,,2.0,,,,2.0,,1.0,1.0,,8.0,20.0,5.0,14.0,18.0,28.0,49.0,85.0,273.0,579.0,210.0,519.0,33.0,67.0,,,21.0,13.0,12.0,12.0,13.0,10.0,20.0,31.0,10.0,21.0,8.0,2.0,,,,1.0,10.0,6.0,5.0,14.0,124.0,130.0,,,,1.0,1.0,,56.0,61.0,61.0,56.0,13.0,25.0,25.0,13.0,3.0,7.0,3.0,7.0,1.0,,15.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2012-13,442189,20,2012-12-29 17:30:00,"Emirates Stadium, London",60087,Arsenal,Newcastle,7,3,3,7,W,L,1,1,1,1,0,0,0,0,7.0,3.0,16.0,11.0,10.0,7.0,4.0,2.0,2.0,2.0,5.0,2.0,4.0,2.0,2.0,,2.0,,6.0,2.0,14.0,8.0,11.0,6.0,28.0,35.0,62.0,67.0,416.0,523.0,344.0,464.0,44.2,55.8,26.0,7.0,24.0,18.0,22.0,14.0,9.0,18.0,26.0,20.0,13.0,10.0,2.0,2.0,,1.0,,,6.0,14.0,7.0,16.0,113.0,123.0,4.0,3.0,3.0,7.0,,,60.0,39.0,39.0,60.0,12.0,7.0,7.0,12.0,5.0,6.0,5.0,6.0,1.0,,9.0,11.0,10.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2012-13,442190,20,2012-12-29 15:00:00,"Villa Park, Birmingham",33374,Aston Villa,Wigan,0,3,3,0,L,W,0,1,1,0,0,0,0,0,,3.0,12.0,9.0,2.0,5.0,6.0,3.0,4.0,1.0,1.0,3.0,,2.0,1.0,1.0,1.0,,,3.0,10.0,8.0,5.0,5.0,33.0,12.0,78.0,51.0,425.0,518.0,341.0,424.0,45.9,54.1,,,16.0,16.0,12.0,14.0,19.0,14.0,26.0,28.0,9.0,16.0,1.0,4.0,1.0,,,,11.0,16.0,15.0,10.0,156.0,158.0,,,3.0,,,1.0,55.0,49.0,49.0,55.0,15.0,7.0,7.0,15.0,4.0,3.0,4.0,3.0,1.0,,16.0,9.0,8.0,15.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2012-13,442191,20,2012-12-30 13:30:00,"Goodison Park, Liverpool",39485,Everton,Chelsea,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,14.0,17.0,6.0,5.0,7.0,4.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,,1.0,8.0,11.0,3.0,7.0,23.0,24.0,72.0,58.0,349.0,411.0,252.0,298.0,48.0,52.0,,,14.0,16.0,11.0,13.0,18.0,11.0,41.0,49.0,18.0,30.0,7.0,1.0,,,,,7.0,6.0,11.0,6.0,193.0,188.0,,,2.0,1.0,,,56.0,50.0,50.0,56.0,24.0,13.0,13.0,24.0,7.0,7.0,7.0,7.0,2.0,1.0,14.0,12.0,12.0,14.0,0.0,0.0,0.0,0.0,,,,,5.0,4.0,,
2012-13,442192,20,2012-12-29 15:00:00,"Craven Cottage, London",25700,Fulham,Swansea,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,23.0,10.0,6.0,7.0,10.0,1.0,7.0,2.0,,,1.0,1.0,,,2.0,,,1.0,16.0,6.0,8.0,5.0,36.0,10.0,78.0,37.0,500.0,327.0,418.0,243.0,59.4,40.6,,,13.0,18.0,11.0,14.0,21.0,20.0,16.0,58.0,7.0,30.0,2.0,7.0,,,2.0,,5.0,8.0,8.0,9.0,154.0,163.0,,,2.0,1.0,,,44.0,50.0,50.0,44.0,11.0,13.0,13.0,11.0,9.0,8.0,9.0,8.0,1.0,,14.0,12.0,12.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2012-13,442193,20,2012-12-29 15:00:00,"Old Trafford, Manchester",75595,Man Utd,West Brom,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,17.0,14.0,7.0,1.0,4.0,4.0,6.0,9.0,1.0,,,,1.0,,1.0,,1.0,,13.0,9.0,10.0,6.0,12.0,21.0,45.0,65.0,492.0,348.0,422.0,264.0,58.0,42.0,,,17.0,15.0,12.0,11.0,18.0,7.0,49.0,33.0,26.0,18.0,9.0,6.0,,,,,5.0,6.0,7.0,11.0,158.0,156.0,,,,2.0,1.0,,53.0,35.0,35.0,53.0,22.0,6.0,6.0,22.0,9.0,6.0,9.0,6.0,,1.0,10.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,,,1.0
2012-13,442194,20,2012-12-29 15:00:00,"Carrow Road, Norwich",26827,Norwich,Man City,3,4,4,3,L,W,1,2,2,1,0,1,1,0,3.0,4.0,11.0,15.0,4.0,7.0,3.0,3.0,4.0,5.0,2.0,6.0,2.0,3.0,,3.0,,1.0,2.0,3.0,6.0,15.0,4.0,12.0,21.0,28.0,75.0,67.0,390.0,466.0,320.0,391.0,46.4,53.6,,,20.0,19.0,16.0,12.0,17.0,11.0,29.0,31.0,18.0,17.0,5.0,4.0,,,,,14.0,,9.0,10.0,136.0,145.0,,,4.0,3.0,,,44.0,57.0,57.0,44.0,13.0,15.0,15.0,13.0,4.0,9.0,4.0,9.0,2.0,,10.0,11.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,,,1.0,
2012-13,442195,20,2012-12-30 16:00:00,"MATRADE Loftus Road, London",18304,QPR,Liverpool,0,3,3,0,L,W,0,3,3,0,0,0,0,0,,3.0,14.0,19.0,6.0,7.0,7.0,7.0,1.0,5.0,,4.0,,2.0,,4.0,,,,2.0,9.0,15.0,5.0,10.0,10.0,26.0,42.0,74.0,302.0,614.0,235.0,520.0,33.5,66.5,,,27.0,26.0,17.0,20.0,27.0,14.0,28.0,13.0,21.0,7.0,6.0,1.0,,,,,15.0,4.0,14.0,17.0,138.0,154.0,,,3.0,,,1.0,47.0,61.0,61.0,47.0,8.0,11.0,11.0,8.0,1.0,9.0,1.0,9.0,1.0,,11.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0,,,,,3.0,,,
2012-13,442196,20,2012-12-29 15:00:00,"Select Car Leasing Stadium, Reading",24183,Reading,West Ham,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,3.0,13.0,2.0,3.0,1.0,8.0,,2.0,1.0,2.0,1.0,,1.0,2.0,1.0,,,,2.0,9.0,1.0,4.0,9.0,26.0,46.0,89.0,214.0,417.0,139.0,324.0,33.8,66.2,,,18.0,23.0,11.0,18.0,11.0,17.0,52.0,21.0,31.0,11.0,1.0,,,,,1.0,1.0,5.0,19.0,14.0,161.0,171.0,,,,1.0,1.0,,51.0,68.0,68.0,51.0,20.0,27.0,27.0,20.0,2.0,2.0,2.0,2.0,,2.0,18.0,10.0,8.0,17.0,0.0,0.0,0.0,0.0,,,,,5.0,3.0,,
2012-13,442197,20,2012-12-29 15:00:00,"bet365 Stadium, Stoke",26391,Stoke,Southampton,3,3,3,3,D,D,1,3,3,1,1,0,0,1,3.0,3.0,13.0,8.0,5.0,5.0,4.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,,2.0,1.0,10.0,6.0,7.0,6.0,25.0,19.0,102.0,85.0,348.0,284.0,216.0,158.0,54.9,45.1,,,14.0,21.0,11.0,15.0,9.0,18.0,34.0,68.0,19.0,44.0,2.0,4.0,1.0,,1.0,,6.0,5.0,8.0,12.0,235.0,210.0,,,3.0,3.0,,,68.0,51.0,51.0,68.0,39.0,18.0,18.0,39.0,7.0,4.0,7.0,4.0,1.0,,6.0,9.0,9.0,6.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,1.0,
2012-13,442198,20,2012-12-29 12:45:00,"Stadium of Light, Sunderland",41168,Sunderland,Spurs,1,2,2,1,L,W,1,0,0,1,0,0,0,0,1.0,2.0,8.0,17.0,4.0,8.0,1.0,4.0,3.0,5.0,,4.0,1.0,1.0,1.0,5.0,,1.0,,,4.0,13.0,3.0,10.0,25.0,12.0,83.0,69.0,359.0,448.0,252.0,369.0,44.7,55.3,,,23.0,18.0,14.0,12.0,21.0,12.0,22.0,51.0,14.0,26.0,5.0,3.0,3.0,,,,10.0,3.0,12.0,18.0,183.0,178.0,,,2.0,1.0,,,56.0,57.0,57.0,56.0,15.0,20.0,20.0,15.0,3.0,8.0,3.0,8.0,3.0,,12.0,16.0,15.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,1.0,
2012-13,442199,21,2013-01-02 19:45:00,"Stamford Bridge, London",41634,Chelsea,QPR,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,26.0,7.0,2.0,3.0,13.0,3.0,11.0,1.0,1.0,,,,1.0,,,,,1.0,20.0,7.0,10.0,4.0,21.0,11.0,72.0,34.0,529.0,297.0,452.0,208.0,63.9,36.1,,,10.0,19.0,7.0,13.0,12.0,23.0,21.0,26.0,13.0,20.0,1.0,11.0,,1.0,,,2.0,8.0,7.0,4.0,156.0,147.0,,,1.0,,,1.0,43.0,44.0,44.0,43.0,17.0,11.0,11.0,17.0,14.0,2.0,14.0,2.0,,,13.0,8.0,8.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,,
2012-13,442200,21,2013-01-02 19:45:00,"Anfield, Liverpool",44228,Liverpool,Sunderland,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,29.0,8.0,10.0,2.0,10.0,1.0,9.0,5.0,6.0,2.0,3.0,,3.0,2.0,,,3.0,,22.0,4.0,14.0,3.0,20.0,16.0,88.0,60.0,620.0,303.0,539.0,219.0,66.2,33.8,,,18.0,19.0,13.0,11.0,12.0,11.0,25.0,32.0,19.0,18.0,5.0,9.0,1.0,,,1.0,1.0,8.0,8.0,11.0,143.0,151.0,,,,3.0,1.0,,51.0,43.0,43.0,51.0,20.0,15.0,15.0,20.0,9.0,5.0,9.0,5.0,1.0,2.0,9.0,6.0,5.0,8.0,0.0,0.0,0.0,0.0,,,,,7.0,,,
2012-13,442201,21,2013-01-01 15:00:00,"Etihad Stadium, Manchester",47192,Man City,Stoke,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,20.0,5.0,6.0,1.0,8.0,1.0,6.0,3.0,2.0,1.0,3.0,,2.0,1.0,1.0,1.0,,,16.0,2.0,8.0,1.0,33.0,6.0,77.0,49.0,567.0,346.0,487.0,254.0,61.6,38.4,,,13.0,22.0,12.0,19.0,14.0,9.0,22.0,39.0,12.0,20.0,3.0,6.0,,,,1.0,2.0,6.0,19.0,5.0,141.0,149.0,,,,3.0,1.0,,47.0,52.0,52.0,47.0,18.0,22.0,22.0,18.0,7.0,2.0,7.0,2.0,3.0,,6.0,10.0,10.0,6.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,1.0,,
2012-13,442202,21,2013-01-02 20:00:00,"St. James' Park, Newcastle",49391,Newcastle,Everton,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,17.0,13.0,5.0,6.0,4.0,2.0,8.0,5.0,4.0,5.0,1.0,1.0,4.0,4.0,1.0,,1.0,1.0,9.0,7.0,6.0,7.0,23.0,27.0,73.0,73.0,378.0,355.0,304.0,274.0,50.5,49.5,,,23.0,15.0,18.0,14.0,8.0,15.0,49.0,42.0,29.0,25.0,5.0,8.0,,1.0,,1.0,4.0,12.0,9.0,18.0,144.0,164.0,,,2.0,1.0,,,74.0,69.0,69.0,74.0,31.0,29.0,29.0,31.0,4.0,6.0,4.0,6.0,3.0,,21.0,10.0,8.0,21.0,0.0,0.0,0.0,0.0,,,,,1.0,5.0,,
2012-13,442203,21,2013-01-01 17:30:00,"St. Mary's Stadium, Southampton",31743,Southampton,Arsenal,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,9.0,6.0,5.0,1.0,2.0,2.0,2.0,3.0,,,,,,,,,,,7.0,4.0,5.0,3.0,28.0,31.0,71.0,84.0,422.0,542.0,322.0,435.0,44.1,55.9,26.0,17.0,24.0,27.0,19.0,17.0,18.0,18.0,30.0,31.0,14.0,18.0,3.0,2.0,1.0,,,1.0,13.0,12.0,16.0,12.0,173.0,175.0,1.0,5.0,1.0,1.0,,,57.0,64.0,64.0,57.0,15.0,15.0,15.0,15.0,3.0,3.0,3.0,3.0,,,9.0,7.0,6.0,9.0,0.0,0.0,0.0,0.0,,,,,4.0,3.0,1.0,
2012-13,442204,21,2013-01-01 15:00:00,"Swansea.com Stadium, Swansea",20406,Swansea,Aston Villa,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,25.0,9.0,6.0,5.0,10.0,3.0,9.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,,1.0,1.0,13.0,4.0,9.0,4.0,37.0,15.0,79.0,63.0,587.0,252.0,460.0,171.0,69.5,30.5,,,16.0,18.0,10.0,11.0,15.0,32.0,28.0,93.0,16.0,43.0,2.0,9.0,1.0,1.0,,,4.0,7.0,13.0,11.0,201.0,179.0,,,2.0,2.0,,,52.0,70.0,70.0,52.0,14.0,41.0,41.0,14.0,3.0,2.0,3.0,2.0,2.0,,7.0,18.0,15.0,7.0,0.0,0.0,0.0,0.0,,1.0,,1.0,2.0,2.0,,
2012-13,442205,21,2013-01-01 15:00:00,"White Hart Lane, London",36180,Spurs,Reading,3,1,1,3,W,L,1,1,1,1,0,0,0,0,3.0,1.0,34.0,7.0,11.0,3.0,11.0,3.0,12.0,1.0,2.0,1.0,,1.0,2.0,2.0,,1.0,3.0,,30.0,4.0,22.0,3.0,20.0,8.0,69.0,59.0,611.0,281.0,544.0,198.0,68.0,32.0,,,13.0,16.0,12.0,11.0,19.0,25.0,32.0,31.0,20.0,13.0,2.0,12.0,,,,,1.0,7.0,9.0,13.0,139.0,141.0,,,1.0,3.0,,,43.0,37.0,37.0,43.0,12.0,10.0,10.0,12.0,12.0,3.0,12.0,3.0,,1.0,10.0,11.0,11.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,
2012-13,442206,21,2013-01-01 12:45:00,"The Hawthorns, West Bromwich",25436,West Brom,Fulham,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,18.0,10.0,4.0,3.0,8.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,2.0,14.0,9.0,7.0,5.0,29.0,8.0,63.0,55.0,380.0,504.0,302.0,420.0,44.7,55.3,,,17.0,26.0,14.0,20.0,11.0,25.0,23.0,40.0,15.0,20.0,2.0,6.0,1.0,,1.0,,8.0,10.0,13.0,10.0,170.0,157.0,,,2.0,1.0,,,50.0,61.0,61.0,50.0,15.0,13.0,13.0,15.0,10.0,5.0,10.0,5.0,2.0,,14.0,9.0,8.0,14.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2012-13,442207,21,2013-01-01 15:00:00,"Boleyn Ground, London",35005,West Ham,Norwich,2,1,1,2,W,L,2,0,0,2,0,0,0,0,2.0,1.0,16.0,8.0,5.0,2.0,4.0,5.0,7.0,1.0,3.0,,1.0,,4.0,,1.0,1.0,,1.0,10.0,5.0,6.0,2.0,17.0,20.0,63.0,83.0,384.0,388.0,275.0,281.0,50.5,49.5,,,13.0,14.0,9.0,10.0,17.0,15.0,49.0,42.0,29.0,29.0,1.0,7.0,,2.0,,,9.0,4.0,10.0,4.0,190.0,183.0,,,1.0,2.0,,,50.0,59.0,59.0,50.0,27.0,22.0,22.0,27.0,11.0,3.0,11.0,3.0,,,17.0,8.0,6.0,14.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,5.0,,
2012-13,442208,21,2013-01-01 15:00:00,"DW Stadium, Wigan",20342,Wigan,Man Utd,0,4,4,0,L,W,0,2,2,0,0,0,0,0,,4.0,8.0,15.0,,7.0,4.0,4.0,4.0,4.0,,3.0,,3.0,,1.0,,,,2.0,6.0,12.0,4.0,8.0,16.0,19.0,62.0,58.0,517.0,449.0,432.0,375.0,52.8,47.2,,,20.0,21.0,15.0,16.0,10.0,16.0,19.0,17.0,12.0,11.0,4.0,3.0,2.0,,1.0,,12.0,7.0,16.0,17.0,143.0,140.0,,,4.0,,,1.0,37.0,56.0,56.0,37.0,5.0,10.0,10.0,5.0,1.0,6.0,1.0,6.0,,2.0,13.0,6.0,5.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,
2012-13,442209,22,2013-01-13 16:00:00,"Emirates Stadium, London",60107,Arsenal,Man City,0,2,2,0,L,W,0,2,2,0,1,1,1,1,,2.0,9.0,18.0,3.0,6.0,4.0,7.0,2.0,5.0,2.0,1.0,,1.0,2.0,3.0,,1.0,,1.0,7.0,13.0,4.0,7.0,33.0,34.0,56.0,69.0,385.0,592.0,287.0,494.0,40.0,60.0,14.0,35.0,13.0,16.0,12.0,11.0,32.0,13.0,21.0,27.0,13.0,17.0,5.0,3.0,3.0,,,,6.0,6.0,7.0,9.0,146.0,137.0,3.0,2.0,2.0,,,1.0,58.0,58.0,58.0,58.0,20.0,25.0,25.0,20.0,2.0,7.0,2.0,7.0,2.0,1.0,12.0,19.0,18.0,11.0,0.0,0.0,0.0,0.0,,1.0,,,3.0,2.0,,
2012-13,442210,22,2013-01-12 15:00:00,"Villa Park, Birmingham",32500,Aston Villa,Southampton,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,16.0,15.0,5.0,4.0,6.0,8.0,5.0,3.0,1.0,,,1.0,3.0,,1.0,1.0,,,10.0,12.0,7.0,5.0,31.0,22.0,78.0,82.0,354.0,340.0,243.0,245.0,51.0,49.0,,,20.0,15.0,18.0,14.0,21.0,20.0,40.0,58.0,20.0,33.0,3.0,5.0,,3.0,,,7.0,11.0,9.0,14.0,194.0,192.0,,,1.0,,,1.0,70.0,49.0,49.0,70.0,33.0,17.0,17.0,33.0,9.0,5.0,9.0,5.0,,,11.0,6.0,6.0,10.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,1.0,,
2012-13,442211,22,2013-01-12 15:00:00,"Goodison Park, Liverpool",35782,Everton,Swansea,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,18.0,4.0,5.0,3.0,8.0,1.0,5.0,,4.0,,,,4.0,,,1.0,,,16.0,4.0,8.0,3.0,39.0,19.0,82.0,56.0,513.0,424.0,423.0,320.0,55.3,44.7,,,11.0,17.0,9.0,14.0,20.0,20.0,25.0,50.0,12.0,21.0,,4.0,,1.0,,,8.0,5.0,7.0,7.0,169.0,180.0,,,,,1.0,1.0,65.0,54.0,54.0,65.0,40.0,17.0,17.0,40.0,7.0,1.0,7.0,1.0,2.0,,13.0,10.0,9.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2012-13,442212,22,2013-01-12 15:00:00,"Craven Cottage, London",25442,Fulham,Wigan,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,12.0,16.0,2.0,7.0,7.0,7.0,3.0,2.0,,2.0,,,,2.0,,1.0,1.0,1.0,7.0,14.0,4.0,8.0,18.0,13.0,55.0,63.0,443.0,466.0,364.0,376.0,49.2,50.8,,,13.0,23.0,12.0,18.0,25.0,15.0,26.0,28.0,11.0,21.0,2.0,4.0,,1.0,,,8.0,10.0,17.0,6.0,160.0,142.0,,,1.0,1.0,,,47.0,48.0,48.0,47.0,9.0,8.0,8.0,9.0,6.0,8.0,6.0,8.0,1.0,1.0,9.0,17.0,15.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,,,
2012-13,442213,22,2013-01-13 13:30:00,"Old Trafford, Manchester",75501,Man Utd,Liverpool,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,15.0,13.0,5.0,3.0,5.0,7.0,5.0,3.0,6.0,1.0,2.0,1.0,4.0,1.0,,,2.0,,11.0,11.0,8.0,5.0,18.0,17.0,64.0,52.0,404.0,487.0,332.0,414.0,46.0,54.0,,,25.0,31.0,15.0,26.0,15.0,17.0,28.0,28.0,16.0,15.0,3.0,5.0,1.0,3.0,,,4.0,8.0,21.0,11.0,141.0,142.0,,,1.0,2.0,,,62.0,57.0,56.0,62.0,13.0,8.0,8.0,13.0,3.0,1.0,3.0,1.0,2.0,,14.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2012-13,442214,22,2013-01-12 15:00:00,"Carrow Road, Norwich",26752,Norwich,Newcastle,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,12.0,8.0,2.0,2.0,8.0,3.0,2.0,3.0,1.0,,,,1.0,,1.0,,,,10.0,5.0,4.0,4.0,27.0,18.0,83.0,77.0,455.0,378.0,342.0,290.0,54.7,45.3,,,20.0,17.0,12.0,15.0,13.0,14.0,25.0,74.0,8.0,32.0,3.0,2.0,,1.0,,,5.0,11.0,9.0,10.0,204.0,189.0,,,,,1.0,1.0,60.0,51.0,51.0,60.0,23.0,24.0,24.0,23.0,5.0,4.0,5.0,4.0,1.0,,5.0,9.0,6.0,5.0,0.0,0.0,0.0,0.0,,,,,4.0,,,
2012-13,442215,22,2013-01-12 12:45:00,"MATRADE Loftus Road, London",18018,QPR,Spurs,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,4.0,18.0,,7.0,3.0,8.0,1.0,3.0,,,,,,1.0,,1.0,,,3.0,11.0,1.0,7.0,12.0,22.0,44.0,87.0,353.0,585.0,246.0,505.0,38.1,61.9,,,31.0,26.0,22.0,20.0,15.0,28.0,20.0,31.0,14.0,12.0,3.0,1.0,,,,,8.0,10.0,16.0,20.0,173.0,165.0,,,,,1.0,1.0,56.0,54.0,54.0,56.0,7.0,11.0,11.0,7.0,2.0,6.0,2.0,6.0,,,11.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2012-13,442216,22,2013-01-12 15:00:00,"Select Car Leasing Stadium, Reading",23495,Reading,West Brom,3,2,2,3,W,L,0,1,1,0,0,0,0,0,3.0,2.0,8.0,12.0,7.0,3.0,,7.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,,2.0,2.0,2.0,6.0,12.0,6.0,5.0,38.0,20.0,88.0,69.0,447.0,339.0,342.0,234.0,57.5,42.5,,,9.0,22.0,7.0,14.0,11.0,10.0,42.0,54.0,21.0,25.0,2.0,2.0,,,,,3.0,2.0,13.0,7.0,205.0,179.0,,,2.0,3.0,,,42.0,53.0,53.0,42.0,18.0,21.0,21.0,18.0,8.0,4.0,8.0,4.0,2.0,1.0,8.0,14.0,13.0,7.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,2.0,,
2012-13,442217,22,2013-01-12 15:00:00,"bet365 Stadium, Stoke",27348,Stoke,Chelsea,0,4,4,0,L,W,0,1,1,0,0,0,0,0,,4.0,12.0,13.0,5.0,6.0,5.0,2.0,2.0,5.0,1.0,2.0,,1.0,3.0,2.0,1.0,,,1.0,8.0,6.0,5.0,6.0,21.0,25.0,68.0,62.0,319.0,428.0,218.0,338.0,43.4,56.6,,,14.0,14.0,12.0,11.0,13.0,9.0,31.0,42.0,20.0,24.0,5.0,2.0,,,,,12.0,7.0,9.0,10.0,171.0,163.0,,,4.0,,,1.0,53.0,49.0,49.0,53.0,23.0,11.0,11.0,23.0,6.0,7.0,6.0,7.0,1.0,,14.0,9.0,9.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,3.0,1.0,2.0,
2012-13,442218,22,2013-01-12 15:00:00,"Stadium of Light, Sunderland",39918,Sunderland,West Ham,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,18.0,11.0,7.0,3.0,4.0,5.0,7.0,3.0,1.0,1.0,2.0,,2.0,2.0,1.0,,,,10.0,8.0,8.0,4.0,15.0,22.0,58.0,77.0,384.0,414.0,287.0,312.0,48.0,52.0,,,24.0,18.0,21.0,11.0,9.0,12.0,32.0,41.0,18.0,24.0,3.0,7.0,1.0,,,1.0,3.0,10.0,10.0,17.0,170.0,188.0,,,,3.0,1.0,,68.0,63.0,63.0,68.0,20.0,32.0,32.0,20.0,4.0,5.0,4.0,5.0,1.0,2.0,10.0,14.0,14.0,10.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0,,
2012-13,442219,23,2013-01-20 13:30:00,"Stamford Bridge, London",41784,Chelsea,Arsenal,2,1,1,2,W,L,2,0,0,2,0,0,0,0,2.0,1.0,14.0,12.0,7.0,6.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,1.0,1.0,10.0,8.0,6.0,5.0,28.0,28.0,63.0,62.0,424.0,406.0,333.0,325.0,50.3,49.7,36.0,16.0,38.0,24.0,26.0,18.0,15.0,22.0,30.0,30.0,19.0,17.0,2.0,3.0,,1.0,,,16.0,12.0,9.0,23.0,155.0,166.0,5.0,4.0,1.0,2.0,,,79.0,71.0,71.0,79.0,18.0,21.0,21.0,18.0,3.0,9.0,3.0,9.0,3.0,1.0,10.0,11.0,11.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,,5.0,5.0,,
