season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,punches,redCard,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,wonContest,wonCorners,wonTackle,yellowCard,attPenTarget,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,fwdPass,goalFastbreak,leftsidePass,overrun,penaltySave,rightsidePass,unsuccessfulTouch,attOneOnOne,contentiousDecision,keeperGoals,ptsGainedLosingPos,subsGoals,winningGoal,attLgRight,attemptedTackleFoul,blockedPass,putThrough,successfulPutThrough,attLgLeft,secondYellow,attPenMiss,attPenPost,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,fiftyFifty,successfulFiftyFifty,expectedGoalsFreekick,totalDistance
2024-25,2444832,37,2025-05-18 15:00:00,54,Fulham,Away,143.0,18.0,1.0,5.0,4.0,2.0,,176.0,11.0,1.0,1.0,3.0,3.0,22.0,314.0,,,8.0,15.0,22.0,7.0,1.0,2.0,2.0,,,,,2.0,,,,,9.0,,,,,2.0,10.0,1.0,9.0,7.0,46.0,2.0,9.0,8.0,,3.0,10.0,4.0,,9.0,2.0,42.0,56.0,2.0,36.0,16.0,1.0,2.0,47.0,8.0,12.0,1.0,,2.0,1.0,2.0,1.0,,,1.0,,12.0,3.0,,,16.0,,6.0,6.0,,1.0,46.0,27.0,5.0,,,9.0,7.0,347.0,2.0,,52.0,64.0,26.0,,1.0,1.0,,101.0,101.0,2.0,26.0,15.0,49.5,,,1.0,0.0,4.0,,3.0,,2.0,,1.0,5.0,116.0,293.0,9.0,161.0,30.0,36.0,7.0,3.0,18.0,15.0,2.0,141.0,4.0,228.0,,1.0,19.0,3.0,46.0,,371.0,,0.0,16.0,19.0,,10.0,4.0,554.0,19.0,5.0,3.0,13.0,0.0,,48.0,,,2.0,123.0,,93.0,1.0,1.0,107.0,17.0,,,,3.0,2.0,,,5.0,13.0,17.0,13.0,,,,,0.538435,0.9946,1.8698,2.6976,,,0.1806,104557.41
2024-25,2444841,38,2025-05-25 16:00:00,54,Fulham,Home,256.0,19.0,,5.0,5.0,,,124.0,4.0,1.0,4.0,6.0,4.0,32.0,375.0,,1.0,15.0,10.0,12.0,7.0,,1.0,,,,,,,,,,,12.0,,,,,,16.0,4.0,11.0,2.0,37.0,,4.0,7.0,,1.0,9.0,3.0,,9.0,2.0,42.0,41.0,,29.0,18.0,,,43.0,11.0,5.0,,,,,,,,,,,5.0,,1.0,,18.0,,11.0,11.0,1.0,4.0,48.0,31.0,6.0,,4.0,3.0,3.0,428.0,7.0,,53.0,38.0,23.0,1.0,1.0,1.0,,105.0,105.0,1.0,22.0,9.0,46.8,,,,0.0,2.0,1.0,3.0,,,6.0,1.0,5.0,60.0,362.0,7.0,281.0,34.0,29.0,12.0,,12.0,12.0,,91.0,1.0,174.0,2.0,1.0,16.0,4.0,59.0,2.0,443.0,,0.0,13.0,18.0,2.0,16.0,0.0,627.0,32.0,7.0,1.0,8.0,0.0,,55.0,1.0,4.0,,143.0,,120.0,1.0,,125.0,12.0,1.0,,,,,,,7.0,8.0,10.0,8.0,,,,,0.745157,1.2837,1.3306,2.6387,,,,102578.83
2025-26,2561897,1,2025-08-16 15:00:00,54,Fulham,Away,209.0,14.0,1.0,3.0,2.0,,,143.0,9.0,,6.0,6.0,6.0,29.0,349.0,,,18.0,14.0,10.0,5.0,,1.0,,0.0,,,,,,,,,6.0,0.0,,,,,6.0,4.0,5.0,2.0,38.0,,1.0,4.0,,3.0,7.0,3.0,0.0,11.0,2.0,51.0,44.0,,15.0,7.0,,1.0,49.0,15.0,16.0,,,1.0,1.0,,,,,,,10.0,0.0,2.0,,7.0,,2.0,2.0,1.0,7.0,54.0,29.0,4.0,0.0,3.0,2.0,2.0,393.0,1.0,0.0,60.0,40.0,22.0,1.0,1.0,1.0,,122.0,122.0,1.0,9.0,18.0,50.2,,,,0.0,1.0,2.0,3.0,1.0,,4.0,,5.0,64.0,324.0,5.0,228.0,28.0,15.0,13.0,3.0,14.0,11.0,,100.0,3.0,209.0,2.0,,22.0,8.0,53.0,2.0,423.0,,0.0,7.0,15.0,,20.0,3.0,583.0,19.0,5.0,3.0,8.0,0.0,,78.0,,,1.0,151.0,,96.0,2.0,,98.0,11.0,,,0.0,1.0,1.0,0.0,,6.0,3.0,13.0,3.0,,,,,0.505336,0.7603,0.7315,1.0209,,,,107226.55
2025-26,2561911,2,2025-08-24 16:30:00,54,Fulham,Home,172.0,14.0,5.0,10.0,5.0,2.0,1.0,191.0,5.0,,4.0,3.0,13.0,21.0,353.0,2.0,2.0,19.0,23.0,20.0,6.0,2.0,7.0,,0.0,,,,,1.0,,,,6.0,0.0,,,,,9.0,2.0,10.0,3.0,36.0,1.0,5.0,2.0,,9.0,13.0,9.0,0.0,6.0,2.0,53.0,41.0,1.0,24.0,14.0,,,47.0,12.0,9.0,,,2.0,2.0,,1.0,,1.0,1.0,,9.0,1.0,,1.0,14.0,,8.0,8.0,,4.0,46.0,26.0,6.0,0.0,2.0,7.0,4.0,399.0,1.0,1.0,54.0,70.0,40.0,,1.0,1.0,,125.0,125.0,2.0,11.0,18.0,52.4,,,2.0,0.0,2.0,1.0,3.0,3.0,,4.0,1.0,4.0,113.0,337.0,9.0,187.0,20.0,24.0,13.0,9.0,33.0,24.0,,138.0,4.0,265.0,,,17.0,13.0,43.0,2.0,419.0,2.0,0.0,13.0,10.0,2.0,21.0,1.0,611.0,38.0,2.0,9.0,8.0,0.0,,76.0,3.0,2.0,1.0,126.0,,106.0,1.0,,111.0,14.0,1.0,,0.0,1.0,1.0,0.0,,5.0,4.0,17.0,4.0,,,,,2.08083,1.7567,1.374,0.5612,,,,106068.29
2025-26,2561917,3,2025-08-30 12:30:00,54,Fulham,Away,203.0,14.0,2.0,5.0,3.0,2.0,,139.0,6.0,2.0,8.0,3.0,6.0,25.0,337.0,1.0,1.0,19.0,17.0,13.0,7.0,2.0,3.0,1.0,0.0,1.0,,,1.0,,,,,7.0,0.0,,,,,10.0,3.0,8.0,3.0,46.0,1.0,2.0,8.0,,4.0,8.0,2.0,0.0,7.0,3.0,60.0,56.0,1.0,20.0,8.0,,1.0,49.0,17.0,11.0,,,3.0,2.0,1.0,1.0,,1.0,1.0,,8.0,0.0,1.0,1.0,8.0,,6.0,6.0,1.0,8.0,58.0,28.0,6.0,0.0,4.0,5.0,3.0,392.0,6.0,0.0,59.0,34.0,25.0,1.0,1.0,1.0,,127.0,127.0,4.0,17.0,15.0,46.2,,,,0.0,2.0,2.0,4.0,1.0,1.0,6.0,,5.0,64.0,316.0,9.0,230.0,33.0,20.0,15.0,3.0,15.0,12.0,2.0,94.0,4.0,200.0,1.0,2.0,24.0,6.0,62.0,1.0,415.0,1.0,0.0,11.0,29.0,3.0,20.0,2.0,610.0,20.0,3.0,4.0,12.0,0.0,,67.0,1.0,1.0,,143.0,1.0,96.0,1.0,,109.0,17.0,,1.0,0.0,,0.0,0.0,,10.0,4.0,8.0,4.0,,,,,0.468234,1.023,0.1025,3.1877,,,0.0393,112319.18
2025-26,2561931,4,2025-09-13 15:00:00,54,Fulham,Home,174.0,7.0,,3.0,3.0,1.0,,211.0,6.0,,5.0,2.0,8.0,19.0,382.0,,,18.0,20.0,14.0,4.0,,,,0.0,,,1.0,1.0,,,,,4.0,0.0,,,,,7.0,3.0,3.0,2.0,42.0,1.0,,4.0,,3.0,9.0,8.0,0.0,9.0,1.0,60.0,59.0,1.0,23.0,9.0,,,76.0,20.0,15.0,,,3.0,2.0,1.0,,,,,,7.0,0.0,,,9.0,,6.0,6.0,,5.0,52.0,35.0,3.0,0.0,2.0,2.0,3.0,429.0,4.0,0.0,66.0,54.0,38.0,,,,,131.0,131.0,3.0,16.0,18.0,54.0,,,1.0,0.0,2.0,1.0,3.0,,,2.0,,5.0,90.0,362.0,4.0,191.0,23.0,23.0,15.0,3.0,22.0,19.0,,131.0,8.0,282.0,,,6.0,9.0,39.0,1.0,451.0,1.0,0.0,5.0,24.0,,25.0,1.0,650.0,10.0,6.0,3.0,16.0,0.0,,64.0,2.0,2.0,,149.0,,121.0,,,117.0,17.0,,,0.0,,0.0,0.0,,8.0,9.0,18.0,9.0,,,,,0.613838,0.8471,0.8843,0.516,,,0.1211,105166.99
2025-26,2561939,5,2025-09-20 20:00:00,54,Fulham,Home,221.0,11.0,1.0,5.0,4.0,,,166.0,1.0,,6.0,6.0,10.0,22.0,382.0,,1.0,14.0,10.0,15.0,7.0,2.0,2.0,,0.0,,,,,,,,,11.0,0.0,,,,1.0,8.0,,8.0,6.0,43.0,2.0,6.0,4.0,,2.0,10.0,1.0,0.0,9.0,,36.0,54.0,2.0,39.0,25.0,1.0,1.0,40.0,11.0,13.0,1.0,,1.0,,,2.0,,1.0,2.0,,5.0,2.0,1.0,,25.0,,6.0,6.0,2.0,6.0,63.0,36.0,10.0,2.0,4.0,7.0,3.0,434.0,3.0,0.0,44.0,71.0,16.0,,,,,125.0,125.0,1.0,19.0,17.0,53.0,,,1.0,0.0,2.0,,2.0,,,5.0,,5.0,71.0,368.0,11.0,242.0,20.0,39.0,12.0,2.0,13.0,11.0,,99.0,3.0,227.0,1.0,,23.0,11.0,49.0,2.0,456.0,,0.0,14.0,19.0,2.0,16.0,4.0,663.0,27.0,8.0,2.0,9.0,0.0,,77.0,2.0,1.0,2.0,135.0,,131.0,1.0,,113.0,25.0,,1.0,0.0,3.0,0.0,0.0,,4.0,8.0,18.0,8.0,,,,,0.615055,1.0051,0.8459,0.8847,,,,112070.42
2025-26,2561945,6,2025-09-28 14:00:00,54,Fulham,Away,209.0,19.0,1.0,7.0,6.0,1.0,1.0,155.0,4.0,2.0,3.0,1.0,4.0,26.0,357.0,1.0,2.0,13.0,14.0,9.0,6.0,,1.0,2.0,0.0,,,,,,,,,9.0,0.0,,,,,4.0,5.0,9.0,2.0,52.0,2.0,3.0,5.0,,8.0,16.0,5.0,0.0,4.0,1.0,38.0,46.0,2.0,23.0,11.0,,1.0,56.0,13.0,10.0,1.0,,3.0,2.0,,1.0,1.0,1.0,,1.0,4.0,0.0,2.0,1.0,11.0,,9.0,9.0,,4.0,43.0,26.0,2.0,0.0,2.0,5.0,4.0,395.0,2.0,0.0,70.0,35.0,36.0,,,,,116.0,116.0,3.0,24.0,16.0,51.7,,3.0,,0.0,,1.0,1.0,,2.0,4.0,,5.0,89.0,339.0,7.0,231.0,31.0,23.0,17.0,7.0,30.0,23.0,2.0,114.0,2.0,213.0,2.0,2.0,7.0,4.0,46.0,4.0,414.0,1.0,0.0,11.0,16.0,2.0,18.0,4.0,611.0,27.0,11.0,8.0,7.0,0.0,,64.0,1.0,1.0,,128.0,,122.0,,,100.0,16.0,,1.0,0.0,,0.0,0.0,,3.0,8.0,21.0,8.0,,,,,0.846442,0.9233,0.7571,1.704,,,,111007.39
2025-26,2561955,7,2025-10-03 20:00:00,54,Fulham,Away,208.0,14.0,,3.0,3.0,1.0,,178.0,13.0,,2.0,5.0,6.0,22.0,383.0,,2.0,16.0,11.0,6.0,8.0,,2.0,1.0,0.0,,,,,,,,,8.0,0.0,,,,,6.0,5.0,5.0,7.0,54.0,2.0,4.0,10.0,,3.0,12.0,1.0,0.0,7.0,3.0,40.0,33.0,2.0,38.0,17.0,,1.0,55.0,10.0,7.0,,,1.0,1.0,,1.0,,1.0,1.0,,14.0,1.0,1.0,1.0,17.0,,7.0,7.0,1.0,2.0,54.0,24.0,4.0,1.0,2.0,7.0,4.0,446.0,3.0,0.0,61.0,49.0,28.0,,,,,136.0,136.0,3.0,29.0,18.0,46.5,,3.0,2.0,0.0,2.0,1.0,3.0,,1.0,4.0,2.0,5.0,112.0,360.0,9.0,245.0,35.0,38.0,12.0,3.0,17.0,14.0,1.0,149.0,2.0,245.0,1.0,,24.0,7.0,57.0,2.0,473.0,1.0,0.0,12.0,11.0,3.0,19.0,1.0,654.0,17.0,9.0,3.0,9.0,0.0,,74.0,1.0,,1.0,158.0,,121.0,,,120.0,17.0,1.0,,0.0,,0.0,0.0,,5.0,9.0,21.0,9.0,,,,,1.00707,0.8824,1.0641,1.808,,,,119024.89
2025-26,2561968,8,2025-10-18 17:30:00,54,Fulham,Home,150.0,16.0,2.0,2.0,,1.0,,100.0,7.0,1.0,5.0,5.0,2.0,19.0,248.0,,,11.0,22.0,8.0,6.0,2.0,3.0,2.0,0.0,,,,,,1.0,,,6.0,0.0,,,,,14.0,2.0,6.0,3.0,44.0,1.0,3.0,10.0,,6.0,6.0,5.0,0.0,5.0,4.0,52.0,38.0,1.0,35.0,16.0,,,37.0,11.0,4.0,,,1.0,1.0,,,,,,,11.0,0.0,2.0,,16.0,,7.0,7.0,2.0,6.0,59.0,23.0,10.0,0.0,5.0,3.0,,294.0,4.0,0.0,33.0,35.0,28.0,,1.0,,,117.0,117.0,1.0,22.0,10.0,37.0,,,2.0,0.0,4.0,,4.0,1.0,2.0,6.0,,5.0,44.0,234.0,8.0,167.0,34.0,35.0,10.0,6.0,18.0,12.0,2.0,66.0,5.0,164.0,2.0,1.0,19.0,2.0,54.0,,313.0,1.0,0.0,9.0,20.0,1.0,17.0,0.0,504.0,16.0,6.0,6.0,13.0,0.0,,51.0,,,,118.0,,74.0,1.0,,70.0,20.0,,,0.0,,0.0,0.0,,4.0,8.0,14.0,8.0,,,,,0.241329,0.4403,,1.4233,,,,109892.3
2025-26,2561983,9,2025-10-25 15:00:00,54,Fulham,Away,205.0,13.0,1.0,1.0,,,,147.0,3.0,,4.0,6.0,11.0,22.0,351.0,,,20.0,14.0,11.0,6.0,1.0,1.0,1.0,0.0,,,,,,,,,11.0,0.0,,,,,10.0,8.0,8.0,4.0,48.0,,5.0,6.0,,3.0,8.0,2.0,0.0,7.0,2.0,52.0,46.0,,21.0,9.0,2.0,1.0,48.0,18.0,11.0,,,,,,,,,,,8.0,1.0,,,9.0,1.0,9.0,9.0,1.0,4.0,55.0,28.0,4.0,1.0,1.0,6.0,5.0,422.0,5.0,0.0,49.0,44.0,15.0,,,,,140.0,140.0,3.0,24.0,16.0,49.2,,,1.0,0.0,3.0,2.0,5.0,3.0,1.0,2.0,,5.0,72.0,336.0,7.0,241.0,33.0,21.0,12.0,3.0,13.0,10.0,1.0,106.0,2.0,216.0,,,16.0,13.0,50.0,1.0,444.0,1.0,0.0,12.0,19.0,,23.0,2.0,627.0,25.0,5.0,3.0,11.0,0.0,,75.0,,1.0,1.0,138.0,,117.0,1.0,,114.0,16.0,,,0.0,,0.0,0.0,,6.0,7.0,18.0,7.0,,,,,0.318324,1.5272,2.6891,2.1465,,,,110770.79
2025-26,2561988,10,2025-11-01 15:00:00,54,Fulham,Home,244.0,16.0,4.0,6.0,3.0,,1.0,239.0,4.0,,10.0,,9.0,19.0,477.0,1.0,1.0,25.0,15.0,14.0,12.0,3.0,2.0,2.0,0.0,,,,,,,,,16.0,0.0,,1.0,,1.0,3.0,2.0,11.0,8.0,48.0,3.0,8.0,2.0,,10.0,11.0,1.0,1.0,9.0,,46.0,40.0,3.0,22.0,13.0,,,58.0,13.0,13.0,,,6.0,2.0,,1.0,,1.0,1.0,,4.0,2.0,1.0,,13.0,1.0,4.0,4.0,1.0,10.0,59.0,40.0,1.0,1.0,4.0,12.0,6.0,529.0,1.0,0.0,90.0,58.0,33.0,,,,,129.0,129.0,3.0,21.0,14.0,63.3,1.0,,1.0,0.0,2.0,,2.0,,2.0,5.0,1.0,5.0,123.0,459.0,16.0,263.0,35.0,22.0,15.0,8.0,21.0,14.0,2.0,161.0,,307.0,1.0,,6.0,10.0,41.0,3.0,549.0,2.0,0.0,19.0,6.0,2.0,31.0,1.0,751.0,37.0,7.0,10.0,2.0,0.0,,86.0,1.0,1.0,1.0,170.0,,148.0,1.0,,145.0,15.0,1.0,,0.0,,0.0,0.0,,3.0,4.0,13.0,4.0,,,,,1.09054,1.3868,1.9238,0.0973,,,,110827.54
2025-26,2561999,11,2025-11-08 15:00:00,54,Fulham,Away,217.0,19.0,1.0,2.0,2.0,1.0,,123.0,6.0,,3.0,3.0,1.0,22.0,338.0,,,15.0,17.0,12.0,6.0,,,,0.0,,,,1.0,,,,,5.0,0.0,,,,1.0,6.0,8.0,5.0,3.0,36.0,3.0,3.0,6.0,,5.0,8.0,2.0,0.0,5.0,1.0,50.0,49.0,3.0,34.0,21.0,,,37.0,14.0,11.0,,,2.0,1.0,1.0,,,,,,7.0,0.0,,1.0,21.0,,13.0,13.0,3.0,3.0,48.0,32.0,7.0,0.0,,6.0,4.0,385.0,4.0,0.0,32.0,40.0,23.0,,,,,115.0,115.0,2.0,19.0,11.0,49.9,,,1.0,0.0,1.0,2.0,3.0,,,1.0,,5.0,56.0,317.0,6.0,246.0,33.0,34.0,19.0,3.0,14.0,11.0,,92.0,3.0,179.0,,,19.0,2.0,47.0,1.0,411.0,,0.0,8.0,17.0,1.0,18.0,2.0,602.0,19.0,9.0,5.0,12.0,0.0,,59.0,,,,111.0,,114.0,,,127.0,11.0,,,0.0,,0.0,0.0,,6.0,7.0,19.0,7.0,,,,,0.326061,0.3994,0.9135,1.4565,,,0.1747,105733.07
2025-26,2562009,12,2025-11-22 15:00:00,54,Fulham,Home,213.0,11.0,1.0,8.0,7.0,2.0,,207.0,4.0,,5.0,4.0,6.0,22.0,412.0,3.0,,20.0,14.0,12.0,17.0,1.0,3.0,3.0,0.0,,,,,,1.0,,,20.0,0.0,,,,1.0,4.0,,18.0,6.0,41.0,4.0,5.0,3.0,,7.0,16.0,1.0,0.0,9.0,1.0,43.0,36.0,4.0,28.0,12.0,,,51.0,5.0,11.0,1.0,,2.0,2.0,,1.0,,1.0,1.0,,7.0,1.0,1.0,,12.0,,6.0,6.0,,5.0,56.0,29.0,4.0,0.0,10.0,9.0,6.0,463.0,1.0,0.0,75.0,50.0,32.0,,,,,125.0,125.0,3.0,15.0,17.0,56.9,,,,0.0,2.0,,2.0,,3.0,13.0,1.0,4.0,101.0,396.0,19.0,233.0,23.0,28.0,14.0,7.0,26.0,19.0,3.0,136.0,4.0,278.0,1.0,,17.0,7.0,45.0,1.0,485.0,3.0,0.0,24.0,11.0,,20.0,3.0,685.0,46.0,2.0,7.0,7.0,0.0,,71.0,3.0,3.0,1.0,142.0,,142.0,1.0,,130.0,11.0,,,0.0,,0.0,0.0,,2.0,8.0,18.0,8.0,,,,,1.2368,2.1577,1.2667,0.1832,,,,113333.53
2025-26,2562023,13,2025-11-29 20:00:00,54,Fulham,Away,166.0,16.0,1.0,1.0,,2.0,,75.0,5.0,,3.0,4.0,3.0,21.0,240.0,1.0,,14.0,24.0,17.0,2.0,1.0,1.0,1.0,0.0,,,,,,,,,6.0,0.0,,1.0,,,10.0,4.0,3.0,4.0,49.0,5.0,3.0,7.0,1.0,2.0,3.0,,1.0,9.0,,49.0,61.0,5.0,47.0,22.0,,1.0,32.0,7.0,11.0,,1.0,1.0,1.0,,2.0,,,2.0,,10.0,2.0,1.0,2.0,22.0,1.0,9.0,9.0,1.0,3.0,63.0,24.0,8.0,1.0,,4.0,3.0,295.0,7.0,0.0,44.0,31.0,10.0,,,,,133.0,133.0,1.0,15.0,26.0,37.4,1.0,,3.0,0.0,1.0,,,,1.0,1.0,1.0,4.0,36.0,223.0,4.0,191.0,26.0,47.0,10.0,2.0,6.0,4.0,1.0,53.0,6.0,135.0,1.0,,27.0,3.0,59.0,4.0,320.0,1.0,0.0,7.0,29.0,,23.0,2.0,535.0,15.0,5.0,2.0,16.0,0.0,,55.0,,,,125.0,,68.0,2.0,,72.0,18.0,,,0.0,,0.0,0.0,,1.0,6.0,16.0,6.0,,,,,0.825086,0.4492,1.0794,0.4624,,,,110646.09
2025-26,2562029,14,2025-12-02 19:30:00,54,Fulham,Home,305.0,23.0,1.0,5.0,4.0,1.0,,238.0,3.0,,2.0,1.0,14.0,25.0,538.0,,1.0,17.0,14.0,6.0,5.0,1.0,4.0,,0.0,,,,,1.0,,,,8.0,0.0,,,,,10.0,2.0,9.0,3.0,49.0,,3.0,8.0,,7.0,11.0,3.0,0.0,12.0,,47.0,39.0,,19.0,6.0,1.0,,47.0,9.0,7.0,,,,,,1.0,,1.0,1.0,1.0,4.0,2.0,,,6.0,,11.0,11.0,2.0,3.0,66.0,47.0,2.0,2.0,3.0,4.0,6.0,594.0,4.0,1.0,82.0,78.0,28.0,,,,,128.0,128.0,4.0,20.0,22.0,57.2,,,1.0,0.0,,,,1.0,,3.0,,5.0,103.0,522.0,7.0,329.0,40.0,19.0,12.0,7.0,21.0,14.0,,138.0,2.0,304.0,,,4.0,14.0,40.0,4.0,612.0,2.0,0.0,12.0,18.0,1.0,18.0,0.0,800.0,23.0,8.0,7.0,11.0,0.0,,105.0,1.0,1.0,,164.0,,164.0,1.0,,179.0,15.0,1.0,,0.0,,2.0,0.0,,2.0,10.0,20.0,10.0,,,,,0.872675,0.911,1.9087,2.0065,,,,115352.72
2025-26,2562039,15,2025-12-07 16:30:00,54,Fulham,Home,311.0,16.0,3.0,7.0,4.0,2.0,,252.0,7.0,,2.0,1.0,8.0,23.0,556.0,,,24.0,7.0,16.0,8.0,1.0,2.0,,0.0,,,,,,,,,9.0,0.0,,,1.0,1.0,9.0,2.0,9.0,3.0,50.0,4.0,3.0,6.0,,6.0,6.0,6.0,0.0,10.0,2.0,38.0,44.0,4.0,23.0,10.0,,,69.0,5.0,8.0,,,3.0,1.0,,1.0,,1.0,1.0,,7.0,1.0,,,10.0,1.0,8.0,8.0,,2.0,78.0,52.0,4.0,1.0,4.0,6.0,4.0,621.0,5.0,0.0,92.0,90.0,30.0,,,,,134.0,134.0,2.0,29.0,17.0,63.1,1.0,,,0.0,3.0,,3.0,3.0,,5.0,,5.0,99.0,538.0,10.0,332.0,34.0,23.0,19.0,6.0,19.0,13.0,,141.0,5.0,327.0,,,12.0,9.0,51.0,3.0,640.0,1.0,0.0,12.0,12.0,,25.0,0.0,827.0,26.0,9.0,6.0,7.0,0.0,,90.0,2.0,2.0,1.0,151.0,,200.0,1.0,,199.0,13.0,,1.0,0.0,,0.0,0.0,,4.0,2.0,13.0,2.0,,,,,0.886401,0.7566,1.3462,2.0678,,,,110602.42
2025-26,2562047,16,2025-12-13 17:30:00,54,Fulham,Away,270.0,17.0,1.0,4.0,3.0,1.0,,127.0,7.0,,4.0,2.0,12.0,18.0,393.0,,2.0,10.0,14.0,18.0,3.0,,2.0,3.0,0.0,,,,,,,,,4.0,0.0,,,,,10.0,6.0,6.0,,53.0,2.0,1.0,6.0,,4.0,7.0,4.0,1.0,9.0,1.0,40.0,52.0,2.0,38.0,17.0,,1.0,43.0,8.0,8.0,,,1.0,1.0,,3.0,1.0,3.0,1.0,2.0,10.0,1.0,,1.0,17.0,,12.0,12.0,2.0,4.0,62.0,35.0,10.0,2.0,2.0,4.0,4.0,457.0,4.0,0.0,41.0,46.0,20.0,,,,,130.0,130.0,2.0,33.0,12.0,47.2,,,1.0,0.0,5.0,1.0,6.0,1.0,3.0,2.0,,4.0,58.0,378.0,6.0,300.0,30.0,38.0,8.0,3.0,15.0,12.0,4.0,86.0,1.0,194.0,,,21.0,12.0,50.0,,479.0,2.0,0.0,6.0,22.0,2.0,19.0,2.0,657.0,15.0,4.0,4.0,12.0,0.0,,75.0,2.0,1.0,2.0,160.0,1.0,123.0,1.0,,121.0,10.0,,,0.0,,0.0,0.0,,2.0,5.0,14.0,5.0,,,,,1.45724,2.2256,3.5915,2.702,,,,116241.8
2025-26,2562059,17,2025-12-22 20:00:00,54,Fulham,Home,252.0,12.0,,4.0,4.0,3.0,,148.0,5.0,,5.0,6.0,8.0,27.0,396.0,,,13.0,17.0,17.0,9.0,,2.0,,0.0,,,,,,,,,8.0,1.0,,,,,6.0,6.0,8.0,3.0,58.0,1.0,6.0,3.0,,1.0,7.0,,0.0,6.0,,35.0,55.0,1.0,29.0,15.0,,1.0,38.0,5.0,9.0,1.0,,1.0,,,,,,,,9.0,0.0,2.0,,15.0,,10.0,10.0,1.0,5.0,70.0,37.0,5.0,0.0,3.0,6.0,1.0,471.0,4.0,0.0,58.0,46.0,14.0,,,,1.0,134.0,134.0,1.0,18.0,27.0,49.7,,,2.0,0.0,,2.0,2.0,,,4.0,,5.0,69.0,383.0,9.0,289.0,28.0,29.0,12.0,,7.0,7.0,,101.0,6.0,213.0,2.0,,29.0,9.0,65.0,2.0,495.0,1.0,0.0,11.0,21.0,1.0,18.0,5.0,681.0,24.0,8.0,1.0,13.0,0.0,,101.0,1.0,1.0,1.0,161.0,,121.0,2.0,,112.0,13.0,,,0.0,,0.0,0.0,,,5.0,11.0,5.0,,,,,0.478228,1.4965,0.7469,0.0772,,,,112825.11
