season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a
2016-17,855201,3,2016-08-28 13:30:00,"The Hawthorns, West Bromwich",23690,West Brom,Boro,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,13.0,7.0,2.0,2.0,6.0,4.0,5.0,1.0,,,,,,,,,,,9.0,6.0,3.0,2.0,37.0,25.0,65.0,60.0,350.0,515.0,259.0,428.0,41.0,59.0,22.0,16.0,16.0,22.0,13.0,16.0,11.0,13.0,11.0,38.0,6.0,33.0,16.0,16.0,1.0,5.0,,,,,4.0,12.0,15.0,11.0,151.0,132.0,2.0,2.0,,,1.0,1.0,,,59.0,66.0,66.0,59.0,21.0,31.0,31.0,21.0,5.0,4.0,5.0,4.0,,,12.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0
2016-17,855202,4,2016-09-10 15:00:00,"Vitality Stadium, Bournemouth",11184,Bournemouth,West Brom,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,12.0,12.0,5.0,2.0,5.0,6.0,2.0,4.0,,1.0,,,1.0,2.0,,1.0,1.0,,9.0,7.0,5.0,5.0,40.0,26.0,59.0,64.0,477.0,272.0,399.0,186.0,63.5,36.5,31.0,19.0,15.0,16.0,14.0,12.0,13.0,16.0,37.0,25.0,31.0,22.0,21.0,21.0,4.0,2.0,2.0,,,,5.0,15.0,9.0,12.0,143.0,140.0,2.0,4.0,,1.0,1.0,,,,58.0,45.0,45.0,58.0,17.0,16.0,16.0,17.0,10.0,5.0,10.0,5.0,,,9.0,11.0,11.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
2016-17,855203,4,2016-09-10 15:00:00,"Emirates Stadium, London",59962,Arsenal,Southampton,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,17.0,11.0,2.0,5.0,7.0,4.0,8.0,2.0,1.0,1.0,1.0,,1.0,2.0,,1.0,,,12.0,9.0,7.0,5.0,47.0,22.0,69.0,67.0,588.0,457.0,498.0,358.0,56.7,43.3,43.0,10.0,13.0,16.0,10.0,14.0,20.0,18.0,15.0,31.0,13.0,24.0,25.0,25.0,2.0,8.0,,,,,6.0,14.0,9.0,9.0,144.0,142.0,5.0,,1.0,2.0,,,1.0,,48.0,51.0,51.0,48.0,13.0,19.0,19.0,13.0,6.0,1.0,6.0,1.0,1.0,1.0,10.0,8.0,8.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,2.0
2016-17,855204,4,2016-09-10 15:00:00,"Turf Moor, Burnley",18803,Burnley,Hull,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,14.0,11.0,2.0,3.0,6.0,8.0,6.0,,,2.0,,,,2.0,,2.0,1.0,,9.0,7.0,6.0,1.0,23.0,30.0,67.0,62.0,395.0,625.0,314.0,536.0,38.8,61.2,18.0,12.0,10.0,14.0,9.0,6.0,21.0,23.0,33.0,20.0,28.0,16.0,16.0,16.0,,6.0,,,,,5.0,7.0,12.0,8.0,121.0,138.0,2.0,1.0,1.0,1.0,,,,,35.0,43.0,43.0,35.0,16.0,12.0,12.0,16.0,5.0,9.0,5.0,9.0,,,13.0,3.0,3.0,13.0,0.0,0.0,0.0,0.0,,,,,,3.0
2016-17,855205,4,2016-09-10 17:30:00,"Anfield, Liverpool",51232,Liverpool,Leicester,4,1,1,4,W,L,2,1,1,2,0,0,0,0,4.0,1.0,17.0,12.0,11.0,3.0,2.0,4.0,4.0,5.0,4.0,1.0,2.0,1.0,2.0,1.0,,1.0,4.0,,17.0,8.0,15.0,6.0,19.0,45.0,75.0,72.0,605.0,351.0,490.0,239.0,62.1,37.9,23.0,15.0,16.0,19.0,13.0,17.0,7.0,5.0,36.0,16.0,30.0,10.0,21.0,21.0,5.0,4.0,,,1.0,1.0,5.0,17.0,13.0,9.0,156.0,174.0,2.0,7.0,1.0,4.0,,,,,57.0,52.0,52.0,57.0,17.0,25.0,25.0,17.0,1.0,7.0,1.0,7.0,,1.0,4.0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0
2016-17,855206,4,2016-09-10 12:30:00,"Old Trafford, Manchester",75272,Man Utd,Man City,1,2,2,1,L,W,1,2,2,1,0,0,0,0,1.0,2.0,14.0,18.0,3.0,6.0,6.0,8.0,5.0,4.0,2.0,1.0,,2.0,2.0,,,2.0,,1.0,11.0,13.0,5.0,8.0,34.0,27.0,58.0,81.0,376.0,593.0,284.0,486.0,39.9,60.1,26.0,33.0,24.0,23.0,16.0,17.0,23.0,20.0,23.0,36.0,21.0,31.0,24.0,24.0,4.0,5.0,,1.0,,1.0,11.0,15.0,15.0,17.0,160.0,161.0,4.0,1.0,2.0,1.0,,,,,71.0,61.0,61.0,71.0,22.0,14.0,14.0,22.0,4.0,4.0,4.0,4.0,1.0,1.0,15.0,10.0,10.0,14.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0
2016-17,855207,4,2016-09-10 15:00:00,"Riverside Stadium, Middlesbrough",30551,Boro,Crystal Palace,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,12.0,12.0,4.0,4.0,5.0,4.0,3.0,4.0,1.0,1.0,,2.0,1.0,,,,1.0,1.0,9.0,9.0,6.0,6.0,33.0,27.0,69.0,60.0,526.0,390.0,450.0,306.0,57.7,42.3,21.0,20.0,24.0,24.0,19.0,19.0,12.0,18.0,19.0,29.0,18.0,23.0,10.0,10.0,4.0,3.0,,1.0,1.0,,14.0,13.0,14.0,15.0,142.0,134.0,2.0,3.0,2.0,1.0,,,,,58.0,69.0,69.0,58.0,14.0,27.0,27.0,14.0,6.0,6.0,6.0,6.0,,1.0,5.0,9.0,8.0,5.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0
2016-17,855208,4,2016-09-10 15:00:00,"bet365 Stadium, Stoke",27385,Stoke,Spurs,0,4,4,0,L,W,0,1,1,0,0,0,0,0,,4.0,16.0,20.0,2.0,8.0,7.0,4.0,7.0,8.0,,2.0,,2.0,,1.0,,1.0,,4.0,8.0,16.0,6.0,14.0,36.0,38.0,49.0,71.0,325.0,510.0,233.0,426.0,39.7,60.3,32.0,30.0,23.0,8.0,19.0,4.0,20.0,11.0,22.0,32.0,17.0,23.0,15.0,15.0,7.0,7.0,,,,,7.0,11.0,4.0,14.0,136.0,135.0,5.0,2.0,4.0,,,1.0,,,64.0,42.0,42.0,64.0,15.0,17.0,17.0,15.0,10.0,8.0,11.0,8.0,,1.0,13.0,18.0,16.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,
2016-17,855209,4,2016-09-12 20:00:00,"Stadium of Light, Sunderland",42406,Sunderland,Everton,0,3,3,0,L,W,0,0,0,0,0,0,0,0,,3.0,11.0,20.0,2.0,9.0,1.0,8.0,8.0,3.0,,4.0,,3.0,1.0,1.0,,1.0,,3.0,7.0,19.0,7.0,11.0,19.0,28.0,52.0,64.0,283.0,569.0,209.0,507.0,33.3,66.7,23.0,30.0,11.0,29.0,7.0,20.0,16.0,5.0,18.0,24.0,15.0,20.0,9.0,9.0,3.0,8.0,,,,,7.0,13.0,17.0,4.0,132.0,106.0,6.0,2.0,3.0,,,1.0,,,43.0,51.0,51.0,43.0,12.0,5.0,5.0,12.0,5.0,4.0,5.0,5.0,,,11.0,8.0,7.0,10.0,0.0,0.0,0.0,0.0,,,,,,1.0
2016-17,855210,4,2016-09-11 16:00:00,"Swansea.com Stadium, Swansea",20865,Swansea,Chelsea,2,2,2,2,D,D,0,1,1,0,0,0,0,0,2.0,2.0,6.0,28.0,2.0,7.0,2.0,12.0,2.0,9.0,,1.0,2.0,,,2.0,,,,1.0,2.0,22.0,1.0,11.0,21.0,38.0,53.0,52.0,399.0,488.0,313.0,416.0,44.9,55.1,15.0,50.0,19.0,18.0,13.0,11.0,10.0,10.0,18.0,21.0,16.0,15.0,29.0,29.0,9.0,2.0,,,,1.0,9.0,5.0,14.0,6.0,131.0,122.0,5.0,,2.0,2.0,,,,,47.0,59.0,59.0,47.0,15.0,17.0,17.0,15.0,1.0,11.0,1.0,11.0,,2.0,17.0,9.0,9.0,17.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,3.0
2016-17,855211,4,2016-09-10 15:00:00,"London Stadium, London",56974,West Ham,Watford,2,4,4,2,L,W,2,2,2,2,0,0,0,0,2.0,4.0,19.0,13.0,4.0,8.0,11.0,3.0,4.0,2.0,1.0,3.0,1.0,,,3.0,,1.0,2.0,3.0,14.0,9.0,6.0,9.0,37.0,28.0,60.0,52.0,445.0,325.0,384.0,233.0,57.9,42.1,24.0,25.0,12.0,24.0,6.0,21.0,26.0,5.0,29.0,33.0,22.0,24.0,9.0,9.0,2.0,4.0,,,1.0,,8.0,10.0,11.0,6.0,124.0,133.0,4.0,2.0,4.0,2.0,,,,,51.0,57.0,57.0,51.0,16.0,16.0,16.0,16.0,4.0,4.0,4.0,4.0,4.0,,10.0,15.0,14.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2016-17,855212,5,2016-09-16 20:00:00,"Stamford Bridge, London",41514,Chelsea,Liverpool,1,2,2,1,L,W,0,2,2,0,0,0,0,0,1.0,2.0,12.0,13.0,4.0,5.0,3.0,2.0,5.0,6.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,10.0,9.0,7.0,8.0,36.0,24.0,69.0,56.0,540.0,497.0,474.0,416.0,52.7,47.3,27.0,14.0,18.0,20.0,12.0,13.0,19.0,13.0,24.0,26.0,19.0,20.0,11.0,11.0,6.0,5.0,,,,,16.0,22.0,7.0,10.0,131.0,133.0,3.0,3.0,2.0,1.0,,,,,65.0,55.0,55.0,65.0,13.0,14.0,14.0,13.0,6.0,4.0,6.0,4.0,1.0,2.0,6.0,13.0,13.0,5.0,0.0,0.0,0.0,0.0,,,,,6.0,2.0
2016-17,855213,5,2016-09-18 14:15:00,"Selhurst Park, London",23781,Crystal Palace,Stoke,4,1,1,4,W,L,2,0,0,2,0,0,0,0,4.0,1.0,14.0,11.0,8.0,4.0,2.0,6.0,4.0,1.0,,3.0,1.0,,,3.0,,,2.0,,9.0,8.0,9.0,4.0,28.0,32.0,46.0,57.0,459.0,350.0,376.0,259.0,56.5,43.5,23.0,16.0,26.0,28.0,21.0,18.0,18.0,11.0,35.0,22.0,26.0,20.0,12.0,12.0,1.0,5.0,1.0,,,,5.0,17.0,21.0,19.0,159.0,158.0,3.0,3.0,1.0,4.0,,,,,71.0,66.0,66.0,71.0,19.0,20.0,20.0,19.0,10.0,5.0,10.0,5.0,2.0,2.0,15.0,9.0,9.0,14.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0
2016-17,855214,5,2016-09-17 17:30:00,"Goodison Park, Liverpool",39074,Everton,Boro,3,1,1,3,W,L,3,1,1,3,0,0,0,0,3.0,1.0,11.0,7.0,6.0,,4.0,3.0,1.0,4.0,1.0,,1.0,,,,,,2.0,,9.0,5.0,5.0,2.0,29.0,19.0,58.0,62.0,544.0,502.0,457.0,409.0,52.2,47.8,25.0,7.0,20.0,22.0,18.0,18.0,4.0,24.0,27.0,27.0,23.0,23.0,20.0,20.0,4.0,1.0,,,,,8.0,20.0,13.0,9.0,151.0,148.0,,3.0,1.0,3.0,,,1.0,,69.0,56.0,56.0,69.0,15.0,21.0,21.0,15.0,6.0,3.0,6.0,3.0,,1.0,5.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,,,,,4.0,3.0
2016-17,855215,5,2016-09-17 15:00:00,"The MKM Stadium, Hull",22536,Hull,Arsenal,1,4,4,1,L,W,0,1,1,0,1,0,0,1,1.0,4.0,6.0,24.0,2.0,9.0,2.0,6.0,2.0,9.0,,2.0,1.0,1.0,,4.0,,,,3.0,4.0,15.0,2.0,12.0,14.0,41.0,37.0,75.0,508.0,801.0,437.0,741.0,39.3,60.7,12.0,55.0,18.0,17.0,15.0,11.0,12.0,18.0,17.0,9.0,15.0,8.0,17.0,17.0,7.0,2.0,,,,,2.0,13.0,13.0,13.0,115.0,106.0,6.0,1.0,4.0,1.0,,,,,48.0,32.0,32.0,48.0,6.0,5.0,5.0,6.0,2.0,4.0,2.0,4.0,,,9.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,3.0,2.0
2016-17,855216,5,2016-09-17 15:00:00,"King Power Stadium, Leicester",31916,Leicester,Burnley,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,14.0,7.0,6.0,2.0,3.0,4.0,5.0,1.0,4.0,1.0,2.0,,2.0,1.0,,,2.0,,11.0,5.0,8.0,1.0,33.0,16.0,87.0,59.0,515.0,361.0,391.0,251.0,59.0,41.0,26.0,6.0,11.0,14.0,8.0,13.0,8.0,15.0,11.0,40.0,8.0,34.0,22.0,22.0,1.0,5.0,,,,,7.0,8.0,7.0,10.0,180.0,148.0,2.0,4.0,,3.0,1.0,,,1.0,45.0,58.0,58.0,45.0,18.0,28.0,28.0,18.0,7.0,1.0,7.0,1.0,2.0,1.0,10.0,9.0,9.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0
2016-17,855217,5,2016-09-17 15:00:00,"Etihad Stadium, Manchester",54335,Man City,Bournemouth,4,0,0,4,W,L,2,0,0,2,1,0,0,1,4.0,,20.0,6.0,11.0,2.0,4.0,3.0,5.0,1.0,4.0,,3.0,,1.0,,1.0,1.0,3.0,,15.0,6.0,12.0,3.0,30.0,14.0,76.0,27.0,591.0,320.0,526.0,249.0,64.2,35.8,38.0,17.0,25.0,14.0,17.0,10.0,16.0,15.0,13.0,11.0,10.0,10.0,14.0,14.0,1.0,5.0,,1.0,,,21.0,14.0,10.0,19.0,104.0,118.0,2.0,7.0,,4.0,1.0,,,,56.0,45.0,45.0,56.0,6.0,3.0,3.0,6.0,5.0,5.0,5.0,5.0,,,8.0,11.0,11.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0
2016-17,855218,5,2016-09-18 14:15:00,"St. Mary's Stadium, Southampton",29087,Southampton,Swansea,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,19.0,9.0,6.0,3.0,9.0,5.0,4.0,1.0,3.0,,,,3.0,,1.0,,,,16.0,8.0,7.0,4.0,41.0,21.0,60.0,57.0,442.0,402.0,365.0,315.0,53.0,47.0,27.0,18.0,11.0,14.0,9.0,5.0,20.0,8.0,14.0,30.0,10.0,21.0,17.0,17.0,1.0,4.0,,,,,7.0,8.0,10.0,6.0,136.0,122.0,3.0,5.0,,1.0,1.0,,,,44.0,52.0,52.0,44.0,18.0,19.0,19.0,18.0,7.0,1.0,7.0,1.0,,1.0,14.0,9.0,9.0,13.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0
2016-17,855219,5,2016-09-18 16:30:00,"White Hart Lane, London",31251,Spurs,Sunderland,1,0,0,1,W,L,0,0,0,0,0,1,1,0,1.0,,31.0,6.0,9.0,2.0,15.0,3.0,7.0,1.0,,2.0,1.0,,1.0,2.0,1.0,,,,22.0,5.0,12.0,2.0,47.0,17.0,72.0,43.0,613.0,224.0,546.0,140.0,73.7,26.3,38.0,10.0,16.0,26.0,15.0,23.0,6.0,15.0,17.0,32.0,15.0,26.0,8.0,8.0,2.0,7.0,1.0,,,1.0,10.0,13.0,12.0,9.0,133.0,123.0,1.0,8.0,,1.0,1.0,,,,63.0,53.0,53.0,63.0,19.0,10.0,10.0,19.0,14.0,1.0,14.0,1.0,,1.0,7.0,16.0,15.0,7.0,0.0,0.0,0.0,0.0,,,,,,
2016-17,855220,5,2016-09-18 12:00:00,"Vicarage Road, Watford",21118,Watford,Man Utd,3,1,1,3,W,L,1,0,0,1,0,0,0,0,3.0,1.0,10.0,15.0,5.0,2.0,3.0,9.0,2.0,4.0,1.0,,2.0,1.0,1.0,1.0,,1.0,2.0,,6.0,7.0,5.0,2.0,25.0,35.0,43.0,60.0,284.0,417.0,182.0,347.0,39.9,60.1,19.0,25.0,19.0,15.0,15.0,13.0,13.0,17.0,20.0,39.0,14.0,35.0,16.0,16.0,4.0,2.0,1.0,1.0,,,8.0,5.0,8.0,14.0,149.0,129.0,1.0,2.0,1.0,3.0,,,,,56.0,58.0,58.0,56.0,16.0,21.0,21.0,16.0,5.0,7.0,5.0,7.0,3.0,1.0,14.0,19.0,17.0,14.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,2.0
2016-17,855221,5,2016-09-17 15:00:00,"The Hawthorns, West Bromwich",22209,West Brom,West Ham,4,2,2,4,W,L,3,0,0,3,0,0,0,0,4.0,2.0,8.0,23.0,6.0,5.0,2.0,9.0,,9.0,2.0,1.0,3.0,1.0,,1.0,,1.0,3.0,1.0,7.0,17.0,5.0,10.0,14.0,39.0,43.0,78.0,260.0,622.0,183.0,555.0,29.6,70.4,16.0,39.0,17.0,22.0,13.0,17.0,13.0,25.0,17.0,9.0,17.0,9.0,13.0,13.0,9.0,,,,,,16.0,6.0,10.0,8.0,125.0,123.0,3.0,2.0,2.0,4.0,,,,,34.0,64.0,64.0,34.0,8.0,12.0,12.0,8.0,2.0,6.0,2.0,6.0,,2.0,14.0,6.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-17,855222,6,2016-09-24 15:00:00,"Vitality Stadium, Bournemouth",11291,Bournemouth,Everton,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,12.0,13.0,1.0,2.0,7.0,6.0,4.0,5.0,,2.0,,,,2.0,2.0,,1.0,,9.0,11.0,5.0,6.0,22.0,23.0,65.0,63.0,422.0,367.0,332.0,279.0,52.8,47.2,20.0,14.0,18.0,26.0,10.0,20.0,11.0,10.0,29.0,20.0,25.0,14.0,19.0,19.0,5.0,4.0,,1.0,,,6.0,10.0,14.0,11.0,154.0,154.0,2.0,,,1.0,1.0,,,,54.0,56.0,56.0,54.0,13.0,15.0,15.0,13.0,5.0,3.0,5.0,3.0,1.0,5.0,10.0,14.0,13.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0
2016-17,855223,6,2016-09-24 17:30:00,"Emirates Stadium, London",60028,Arsenal,Chelsea,3,0,0,3,W,L,3,0,0,3,0,0,0,0,3.0,,14.0,9.0,5.0,2.0,5.0,5.0,4.0,2.0,1.0,1.0,2.0,,,1.0,,,2.0,,11.0,7.0,6.0,3.0,37.0,29.0,63.0,71.0,529.0,538.0,438.0,447.0,49.5,50.5,30.0,19.0,18.0,21.0,16.0,17.0,20.0,11.0,24.0,20.0,19.0,15.0,18.0,18.0,2.0,4.0,,,,1.0,9.0,11.0,13.0,8.0,154.0,146.0,2.0,2.0,,3.0,1.0,,,,48.0,54.0,54.0,48.0,10.0,16.0,16.0,10.0,9.0,1.0,9.0,1.0,,2.0,9.0,11.0,9.0,8.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0
2016-17,855224,6,2016-09-26 20:00:00,"Turf Moor, Burnley",18519,Burnley,Watford,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,13.0,12.0,4.0,2.0,3.0,4.0,6.0,6.0,,1.0,,,,1.0,,,2.0,,10.0,6.0,7.0,3.0,37.0,24.0,65.0,66.0,349.0,469.0,241.0,348.0,43.5,56.5,19.0,12.0,18.0,15.0,13.0,14.0,15.0,13.0,34.0,29.0,31.0,29.0,10.0,10.0,6.0,6.0,,,,,10.0,3.0,7.0,4.0,164.0,169.0,2.0,2.0,,2.0,1.0,,,,66.0,69.0,69.0,66.0,31.0,34.0,34.0,31.0,7.0,6.0,7.0,6.0,2.0,3.0,11.0,15.0,15.0,10.0,0.0,0.0,0.0,0.0,,,,,5.0,
2016-17,855225,6,2016-09-24 15:00:00,"Anfield, Liverpool",53109,Liverpool,Hull,5,1,1,5,W,L,3,0,0,3,0,1,1,0,5.0,1.0,32.0,2.0,12.0,1.0,9.0,1.0,11.0,,2.0,,2.0,,3.0,,1.0,,3.0,1.0,24.0,1.0,18.0,1.0,50.0,9.0,100.0,26.0,763.0,263.0,698.0,190.0,74.2,25.8,48.0,4.0,17.0,19.0,11.0,14.0,6.0,9.0,7.0,27.0,5.0,21.0,11.0,11.0,,11.0,,,,,15.0,22.0,12.0,10.0,114.0,111.0,,6.0,1.0,5.0,,,,,55.0,49.0,49.0,55.0,9.0,8.0,8.0,9.0,13.0,2.0,13.0,2.0,1.0,,8.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0,2.0,,2.0,,,1.0
2016-17,855226,6,2016-09-24 12:30:00,"Old Trafford, Manchester",75256,Man Utd,Leicester,4,1,1,4,W,L,4,0,0,4,0,0,0,0,4.0,1.0,16.0,10.0,7.0,3.0,8.0,1.0,1.0,6.0,3.0,,1.0,,2.0,,,,4.0,1.0,12.0,5.0,8.0,4.0,30.0,25.0,69.0,54.0,712.0,336.0,619.0,229.0,67.3,32.7,25.0,21.0,15.0,14.0,9.0,9.0,20.0,14.0,31.0,19.0,27.0,11.0,11.0,11.0,6.0,1.0,,,,,3.0,4.0,8.0,8.0,141.0,153.0,2.0,3.0,1.0,4.0,,,,,45.0,39.0,39.0,46.0,15.0,13.0,13.0,16.0,8.0,6.0,8.0,6.0,,,9.0,12.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0
2016-17,855227,6,2016-09-24 15:00:00,"Riverside Stadium, Middlesbrough",32703,Boro,Spurs,1,2,2,1,L,W,0,2,2,0,0,0,0,0,1.0,2.0,6.0,19.0,2.0,5.0,2.0,7.0,2.0,7.0,,1.0,,,,1.0,,,1.0,1.0,4.0,15.0,3.0,8.0,21.0,37.0,55.0,81.0,391.0,550.0,286.0,452.0,41.6,58.4,8.0,35.0,31.0,15.0,21.0,12.0,25.0,7.0,31.0,15.0,26.0,11.0,18.0,18.0,6.0,2.0,2.0,,,,20.0,12.0,6.0,19.0,137.0,158.0,3.0,1.0,2.0,1.0,,,,,67.0,65.0,65.0,67.0,16.0,18.0,18.0,16.0,2.0,10.0,2.0,10.0,1.0,,14.0,9.0,8.0,13.0,0.0,0.0,0.0,0.0,,,,,,3.0
2016-17,855228,6,2016-09-24 15:00:00,"bet365 Stadium, Stoke",27645,Stoke,West Brom,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,12.0,9.0,2.0,3.0,4.0,3.0,6.0,3.0,1.0,,,,1.0,,,,,1.0,10.0,7.0,7.0,6.0,41.0,25.0,58.0,65.0,405.0,319.0,300.0,220.0,56.2,43.8,21.0,16.0,19.0,14.0,11.0,10.0,4.0,11.0,21.0,21.0,15.0,15.0,13.0,13.0,3.0,7.0,1.0,,,,9.0,6.0,7.0,10.0,160.0,162.0,2.0,,1.0,1.0,,,,,64.0,46.0,46.0,64.0,26.0,15.0,15.0,26.0,6.0,6.0,6.0,6.0,1.0,1.0,9.0,13.0,13.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
2016-17,855229,6,2016-09-24 15:00:00,"Stadium of Light, Sunderland",38941,Sunderland,Crystal Palace,2,3,3,2,L,W,1,0,0,1,0,0,0,0,2.0,3.0,11.0,21.0,4.0,4.0,4.0,13.0,3.0,4.0,,2.0,2.0,2.0,1.0,,,,,3.0,5.0,16.0,2.0,7.0,31.0,39.0,73.0,80.0,360.0,450.0,260.0,336.0,44.6,55.4,21.0,29.0,15.0,15.0,8.0,9.0,19.0,13.0,39.0,31.0,29.0,26.0,14.0,14.0,4.0,3.0,,,,1.0,12.0,8.0,12.0,15.0,157.0,157.0,1.0,2.0,3.0,2.0,,,,,54.0,61.0,61.0,54.0,19.0,20.0,20.0,19.0,3.0,5.0,3.0,5.0,,1.0,15.0,12.0,12.0,15.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0
2016-17,855230,6,2016-09-24 15:00:00,"Swansea.com Stadium, Swansea",20786,Swansea,Man City,1,3,3,1,L,W,1,1,1,1,0,0,0,0,1.0,3.0,13.0,18.0,5.0,4.0,7.0,8.0,1.0,6.0,1.0,2.0,,2.0,1.0,1.0,,,1.0,2.0,11.0,14.0,4.0,8.0,27.0,36.0,47.0,63.0,391.0,566.0,304.0,482.0,41.6,58.4,27.0,50.0,13.0,11.0,8.0,10.0,21.0,20.0,21.0,18.0,18.0,16.0,17.0,17.0,6.0,,,,,,17.0,12.0,6.0,6.0,130.0,131.0,1.0,4.0,3.0,1.0,,,,,44.0,53.0,53.0,44.0,10.0,10.0,10.0,10.0,2.0,7.0,2.0,7.0,1.0,,15.0,9.0,9.0,15.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,2.0
2016-17,855231,6,2016-09-25 16:00:00,"London Stadium, London",56864,West Ham,Southampton,0,3,3,0,L,W,0,1,1,0,0,0,0,0,,3.0,13.0,18.0,1.0,9.0,7.0,5.0,5.0,4.0,,2.0,,2.0,,1.0,,,,2.0,9.0,15.0,3.0,11.0,45.0,28.0,47.0,53.0,370.0,472.0,286.0,386.0,45.1,54.9,26.0,26.0,7.0,19.0,4.0,13.0,28.0,12.0,18.0,38.0,17.0,31.0,19.0,19.0,4.0,5.0,,,1.0,,5.0,9.0,9.0,6.0,138.0,116.0,6.0,,3.0,,,1.0,,,47.0,45.0,45.0,47.0,17.0,12.0,12.0,17.0,6.0,2.0,7.0,2.0,1.0,1.0,9.0,14.0,14.0,9.0,0.0,0.0,0.0,0.0,,,,,,
