season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,expectedAssists_h,expectedAssists_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a
2022-23,2293095,29,2023-04-03 20:00:00,"Goodison Park, Liverpool",39294.0,Everton,Spurs,1,1,1,1,D,D,0,0,0,0,1,1,1,1,1.0,1.0,15.0,8.0,6.0,2.0,5.0,5.0,4.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,12.0,6.0,8.0,1.0,40.0,26.0,74.0,52.0,377.0,596.0,303.0,502.0,39.3,60.7,28.0,20.0,23.0,14.0,15.0,8.0,8.0,5.0,17.0,21.0,17.0,21.0,10.0,5.0,2.0,4.0,,1.0,,,12.0,6.0,3.0,11.0,138.0,148.0,,5.0,1.0,1.0,,,,,,,56.0,50.0,50.0,56.0,13.0,15.0,15.0,13.0,3.0,3.0,3.0,3.0,3.0,,10.0,14.0,14.0,10.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,3.0
2022-23,2293096,29,2023-04-01 12:30:00,"Etihad Stadium, Manchester",52877.0,Man City,Liverpool,4,1,1,4,W,L,1,1,1,1,0,0,0,0,4.0,1.0,17.0,4.0,8.0,1.0,3.0,,6.0,3.0,,,,,3.0,,4.0,,,,,,,,3.0,1.0,15.0,4.0,13.0,4.0,31.0,13.0,57.0,27.0,754.0,350.0,693.0,288.0,68.1,31.9,44.0,15.0,7.0,12.0,,8.0,4.0,9.0,10.0,16.0,10.0,16.0,6.0,3.0,3.0,5.0,,,,,10.0,12.0,8.0,7.0,100.0,89.0,,4.0,1.0,4.0,,,,,,,32.0,38.0,38.0,32.0,1.0,7.0,7.0,1.0,7.0,1.0,7.0,1.0,,,9.0,12.0,12.0,9.0,0.0,0.0,0.0,0.0,,,,,3.0,5.0
2022-23,2293097,29,2023-04-02 16:30:00,"St. James' Park, Newcastle",52268.0,Newcastle,Man Utd,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,22.0,6.0,6.0,1.0,9.0,3.0,7.0,2.0,,,,,3.0,,2.0,,2.0,,2.0,,,,2.0,,20.0,6.0,12.0,3.0,34.0,18.0,34.0,34.0,343.0,417.0,264.0,338.0,45.7,54.3,45.0,15.0,22.0,18.0,15.0,12.0,11.0,9.0,8.0,22.0,8.0,22.0,9.0,9.0,2.0,6.0,,1.0,,,9.0,11.0,9.0,7.0,124.0,124.0,1.0,4.0,,2.0,,,1.0,,,,59.0,43.0,43.0,59.0,14.0,8.0,8.0,14.0,7.0,4.0,7.0,4.0,2.0,,8.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,
2022-23,2293098,29,2023-04-01 15:00:00,"The City Ground, Nottingham",29368.0,Nott'm Forest,Wolves,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,17.0,8.0,7.0,1.0,7.0,3.0,3.0,4.0,,,,,,,,,,,,,,,1.0,,13.0,6.0,9.0,4.0,26.0,25.0,38.0,73.0,235.0,636.0,162.0,541.0,27.6,72.4,43.0,14.0,15.0,14.0,8.0,6.0,6.0,6.0,13.0,22.0,13.0,22.0,14.0,4.0,4.0,3.0,,,,,11.0,11.0,3.0,9.0,123.0,137.0,,6.0,1.0,1.0,,,,,,,56.0,54.0,54.0,56.0,17.0,16.0,16.0,17.0,4.0,3.0,4.0,3.0,5.0,3.0,14.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,
2022-23,2293099,29,2023-04-02 14:00:00,"London Stadium, London",62465.0,West Ham,Southampton,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,12.0,9.0,2.0,3.0,7.0,4.0,3.0,2.0,,,,,2.0,,1.0,,1.0,,1.0,1.0,,,1.0,,7.0,4.0,1.0,,25.0,25.0,48.0,55.0,403.0,544.0,296.0,455.0,43.0,57.0,28.0,18.0,28.0,26.0,19.0,15.0,13.0,14.0,11.0,22.0,11.0,22.0,12.0,10.0,2.0,2.0,1.0,,,,15.0,7.0,17.0,13.0,166.0,160.0,3.0,2.0,,1.0,,,1.0,,,,58.0,70.0,70.0,58.0,12.0,19.0,19.0,12.0,5.0,3.0,5.0,3.0,1.0,,10.0,11.0,11.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
2022-23,2293100,30,2023-04-08 15:00:00,"Villa Park, Birmingham",42076.0,Aston Villa,Nott'm Forest,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,8.0,6.0,3.0,2.0,4.0,1.0,1.0,3.0,,,,,1.0,,2.0,,,,,,,,1.0,,6.0,3.0,3.0,2.0,16.0,27.0,48.0,39.0,448.0,227.0,384.0,149.0,65.3,34.7,24.0,14.0,12.0,17.0,8.0,11.0,4.0,5.0,21.0,11.0,21.0,11.0,5.0,6.0,3.0,1.0,,,,1.0,10.0,9.0,7.0,3.0,113.0,127.0,2.0,1.0,,2.0,,,1.0,,,,49.0,48.0,48.0,49.0,11.0,14.0,14.0,11.0,1.0,8.0,1.0,8.0,,,7.0,17.0,17.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0,7.0
2022-23,2293101,30,2023-04-08 15:00:00,"Gtech Community Stadium, Brentford",17107.0,Brentford,Newcastle,1,2,2,1,L,W,1,0,0,1,0,0,0,0,1.0,2.0,12.0,10.0,6.0,4.0,4.0,4.0,2.0,2.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,9.0,9.0,5.0,6.0,38.0,29.0,37.0,50.0,273.0,413.0,206.0,341.0,41.0,59.0,27.0,15.0,16.0,19.0,14.0,10.0,7.0,7.0,15.0,27.0,15.0,27.0,7.0,5.0,2.0,2.0,,,,,6.0,9.0,6.0,5.0,126.0,113.0,3.0,5.0,2.0,1.0,,,,,1.0,,62.0,55.0,55.0,62.0,23.0,20.0,20.0,23.0,6.0,5.0,6.0,5.0,1.0,1.0,10.0,15.0,14.0,10.0,0.0,0.0,0.0,0.0,2.0,,1.0,,2.0,2.0
2022-23,2293102,30,2023-04-08 15:00:00,"Craven Cottage, London",24491.0,Fulham,West Ham,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,16.0,9.0,3.0,5.0,2.0,4.0,11.0,,,,,,1.0,1.0,,,1.0,2.0,,,,,,,13.0,7.0,11.0,4.0,58.0,17.0,81.0,28.0,659.0,196.0,581.0,122.0,76.6,23.4,39.0,21.0,17.0,17.0,9.0,6.0,5.0,16.0,26.0,61.0,26.0,61.0,8.0,4.0,,9.0,1.0,,,,2.0,3.0,9.0,6.0,154.0,123.0,5.0,3.0,1.0,,,,,1.0,1.0,,45.0,52.0,52.0,45.0,15.0,24.0,24.0,15.0,11.0,4.0,11.0,4.0,,1.0,10.0,12.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,,2.0
2022-23,2293103,30,2023-04-09 14:00:00,"Elland Road, Leeds",36427.0,Leeds,Crystal Palace,1,5,5,1,L,W,1,1,1,1,0,0,0,0,1.0,5.0,11.0,16.0,7.0,8.0,4.0,4.0,,4.0,,,,,1.0,5.0,,4.0,1.0,1.0,,1.0,,,1.0,5.0,8.0,14.0,6.0,10.0,31.0,25.0,62.0,69.0,403.0,436.0,305.0,325.0,48.0,52.0,22.0,32.0,34.0,22.0,19.0,16.0,13.0,8.0,23.0,17.0,23.0,17.0,10.0,8.0,4.0,,,1.0,,,33.0,7.0,17.0,21.0,161.0,181.0,2.0,7.0,5.0,1.0,,,,,,,65.0,89.0,89.0,65.0,16.0,23.0,23.0,16.0,2.0,4.0,2.0,4.0,1.0,2.0,11.0,8.0,8.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0
2022-23,2293104,30,2023-04-08 15:00:00,"King Power Stadium, Leicester",32094.0,Leicester,Bournemouth,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,14.0,19.0,4.0,7.0,8.0,2.0,2.0,10.0,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,9.0,9.0,4.0,8.0,35.0,22.0,50.0,59.0,423.0,417.0,319.0,328.0,50.8,49.2,19.0,34.0,19.0,8.0,8.0,5.0,4.0,11.0,27.0,25.0,27.0,25.0,8.0,12.0,8.0,2.0,,,1.0,,7.0,8.0,5.0,7.0,146.0,146.0,6.0,4.0,1.0,,,,,1.0,,,58.0,45.0,45.0,58.0,18.0,20.0,20.0,18.0,6.0,6.0,6.0,6.0,2.0,,10.0,13.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0
2022-23,2293105,30,2023-04-09 16:30:00,"Anfield, Liverpool",53267.0,Liverpool,Arsenal,2,2,2,2,D,D,1,2,2,1,0,0,0,0,2.0,2.0,21.0,9.0,6.0,5.0,10.0,2.0,5.0,2.0,,,,,6.0,2.0,2.0,2.0,6.0,1.0,,,,,1.0,1.0,16.0,6.0,9.0,4.0,47.0,18.0,55.0,64.0,525.0,372.0,432.0,285.0,59.0,41.0,53.0,25.0,22.0,21.0,12.0,11.0,11.0,10.0,12.0,28.0,12.0,28.0,7.0,10.0,2.0,5.0,,1.0,1.0,,17.0,4.0,13.0,9.0,152.0,142.0,3.0,4.0,2.0,2.0,,,,,,,50.0,61.0,61.0,50.0,14.0,13.0,13.0,14.0,5.0,4.0,5.0,4.0,,1.0,11.0,11.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,,,,2.0,2.0
2022-23,2293106,30,2023-04-08 12:30:00,"Old Trafford, Manchester",73509.0,Man Utd,Everton,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,29.0,15.0,11.0,1.0,10.0,6.0,8.0,8.0,,,,,5.0,1.0,1.0,,6.0,1.0,1.0,,,,2.0,,24.0,12.0,16.0,6.0,33.0,21.0,57.0,48.0,614.0,331.0,535.0,236.0,63.8,36.2,56.0,16.0,10.0,30.0,6.0,20.0,7.0,6.0,22.0,15.0,22.0,15.0,7.0,7.0,6.0,8.0,,2.0,,1.0,8.0,13.0,14.0,4.0,131.0,134.0,1.0,9.0,,2.0,,,1.0,,,,46.0,62.0,62.0,46.0,14.0,14.0,14.0,14.0,10.0,4.0,10.0,4.0,,2.0,10.0,9.0,9.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0
2022-23,2293107,30,2023-04-08 17:30:00,"St. Mary's Stadium, Southampton",30963.0,Southampton,Man City,1,4,4,1,L,W,0,1,1,0,0,0,0,0,1.0,4.0,4.0,13.0,1.0,8.0,2.0,2.0,1.0,3.0,,,,,1.0,3.0,1.0,4.0,,1.0,,,,,1.0,2.0,4.0,9.0,2.0,9.0,12.0,32.0,34.0,52.0,271.0,732.0,204.0,653.0,27.2,72.8,8.0,31.0,11.0,9.0,9.0,7.0,8.0,6.0,22.0,4.0,22.0,4.0,13.0,7.0,3.0,1.0,,,,,8.0,13.0,3.0,7.0,96.0,121.0,4.0,,4.0,1.0,,,,,,,41.0,36.0,36.0,41.0,7.0,13.0,13.0,7.0,,10.0,,10.0,1.0,,6.0,10.0,10.0,6.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,2.0
2022-23,2293108,30,2023-04-08 15:00:00,"Tottenham Hotspur Stadium, London",61405.0,Spurs,Brighton,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,9.0,17.0,3.0,4.0,4.0,5.0,2.0,8.0,,,,,,2.0,,1.0,,1.0,,1.0,,,2.0,1.0,8.0,17.0,5.0,12.0,23.0,35.0,32.0,55.0,299.0,557.0,231.0,485.0,35.2,64.8,21.0,36.0,17.0,18.0,10.0,8.0,7.0,4.0,23.0,12.0,23.0,12.0,16.0,5.0,7.0,2.0,,,,,8.0,8.0,7.0,11.0,113.0,121.0,3.0,1.0,1.0,2.0,,,,,,,46.0,59.0,59.0,46.0,9.0,18.0,18.0,9.0,3.0,7.0,3.0,7.0,1.0,1.0,15.0,15.0,12.0,15.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2022-23,2293109,30,2023-04-08 15:00:00,"Molineux Stadium, Wolverhampton",31614.0,Wolves,Chelsea,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,9.0,13.0,4.0,1.0,3.0,4.0,2.0,8.0,,,,,,,,,1.0,,,,,,,,5.0,12.0,3.0,8.0,36.0,38.0,50.0,56.0,314.0,530.0,234.0,443.0,37.6,62.4,18.0,30.0,22.0,27.0,13.0,15.0,10.0,3.0,28.0,27.0,28.0,27.0,18.0,9.0,8.0,2.0,,,,,14.0,11.0,15.0,13.0,147.0,155.0,1.0,3.0,,1.0,,,1.0,,,,51.0,71.0,71.0,51.0,9.0,16.0,16.0,9.0,8.0,8.0,8.0,8.0,2.0,2.0,14.0,10.0,9.0,14.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2022-23,2293110,31,2023-04-15 12:30:00,"Villa Park, Birmingham",42055.0,Aston Villa,Newcastle,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,16.0,8.0,6.0,2.0,6.0,3.0,4.0,3.0,,,,,3.0,1.0,1.0,,2.0,1.0,2.0,,,,3.0,,13.0,7.0,9.0,4.0,21.0,28.0,51.0,43.0,395.0,362.0,309.0,283.0,52.0,48.0,30.0,15.0,18.0,18.0,11.0,11.0,6.0,7.0,14.0,13.0,14.0,13.0,6.0,12.0,3.0,3.0,,,,,10.0,9.0,10.0,7.0,137.0,125.0,2.0,3.0,,3.0,,,1.0,,,,50.0,52.0,52.0,50.0,8.0,11.0,11.0,8.0,7.0,2.0,7.0,2.0,,1.0,13.0,15.0,15.0,13.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0
2022-23,2293111,31,2023-04-15 15:00:00,"Stamford Bridge, London",40126.0,Chelsea,Brighton,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,8.0,26.0,2.0,10.0,5.0,10.0,1.0,6.0,,,,,,1.0,,,,5.0,1.0,2.0,,,1.0,2.0,4.0,17.0,1.0,10.0,22.0,36.0,30.0,50.0,405.0,555.0,330.0,475.0,42.7,57.3,19.0,39.0,18.0,24.0,13.0,13.0,13.0,6.0,18.0,11.0,18.0,11.0,10.0,11.0,4.0,1.0,1.0,,,,16.0,9.0,13.0,7.0,116.0,121.0,9.0,1.0,2.0,1.0,,,,,,,47.0,59.0,59.0,47.0,9.0,8.0,8.0,9.0,2.0,8.0,2.0,8.0,,,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
2022-23,2293112,31,2023-04-15 15:00:00,"Goodison Park, Liverpool",39241.0,Everton,Fulham,1,3,3,1,L,W,1,1,1,1,0,0,0,0,1.0,3.0,15.0,21.0,7.0,7.0,6.0,9.0,2.0,5.0,,,,,3.0,2.0,,3.0,4.0,,1.0,2.0,,,1.0,2.0,10.0,13.0,6.0,7.0,30.0,28.0,77.0,68.0,408.0,467.0,302.0,351.0,46.5,53.5,16.0,28.0,14.0,17.0,10.0,11.0,7.0,13.0,13.0,19.0,13.0,19.0,13.0,7.0,5.0,2.0,,1.0,,,6.0,13.0,12.0,8.0,162.0,158.0,4.0,6.0,3.0,1.0,,,,,,,54.0,54.0,54.0,54.0,21.0,21.0,21.0,21.0,4.0,7.0,4.0,8.0,3.0,1.0,10.0,6.0,6.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,
2022-23,2293113,31,2023-04-17 20:00:00,"Elland Road, Leeds",36657.0,Leeds,Liverpool,1,6,6,1,L,W,0,2,2,0,0,0,0,0,1.0,6.0,13.0,13.0,3.0,7.0,7.0,4.0,3.0,2.0,,,,,1.0,4.0,1.0,4.0,1.0,,1.0,,,,,6.0,10.0,13.0,5.0,9.0,20.0,29.0,33.0,83.0,296.0,869.0,204.0,774.0,26.4,73.6,14.0,24.0,13.0,21.0,7.0,10.0,11.0,8.0,17.0,16.0,17.0,16.0,7.0,9.0,2.0,3.0,,,,1.0,12.0,11.0,10.0,7.0,142.0,132.0,1.0,2.0,6.0,1.0,,,,,,,45.0,48.0,48.0,45.0,10.0,9.0,9.0,10.0,4.0,2.0,4.0,2.0,1.0,,6.0,12.0,11.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0
2022-23,2293114,31,2023-04-15 17:30:00,"Etihad Stadium, Manchester",53329.0,Man City,Leicester,3,1,1,3,W,L,3,0,0,3,0,0,0,0,3.0,1.0,12.0,11.0,4.0,4.0,5.0,4.0,3.0,3.0,,,,,1.0,1.0,2.0,1.0,,2.0,,1.0,,,2.0,,8.0,9.0,5.0,5.0,33.0,12.0,74.0,27.0,754.0,317.0,695.0,254.0,70.6,29.4,24.0,21.0,11.0,10.0,6.0,7.0,1.0,6.0,9.0,25.0,9.0,25.0,6.0,5.0,3.0,3.0,1.0,,,,10.0,13.0,5.0,6.0,102.0,90.0,3.0,1.0,1.0,3.0,,,,,,,38.0,43.0,43.0,38.0,7.0,15.0,15.0,7.0,6.0,2.0,6.0,2.0,,1.0,8.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,3.0
2022-23,2293115,31,2023-04-16 16:30:00,"The City Ground, Nottingham",29435.0,Nott'm Forest,Man Utd,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,6.0,22.0,,8.0,4.0,9.0,2.0,5.0,,,,,2.0,4.0,,2.0,2.0,4.0,1.0,2.0,,,,1.0,4.0,16.0,2.0,9.0,23.0,45.0,48.0,65.0,281.0,608.0,183.0,504.0,31.8,68.2,14.0,43.0,20.0,12.0,11.0,10.0,11.0,12.0,28.0,16.0,28.0,16.0,20.0,17.0,5.0,2.0,,1.0,,,12.0,3.0,5.0,11.0,139.0,156.0,5.0,,2.0,,,,,1.0,,,44.0,47.0,47.0,44.0,13.0,15.0,15.0,13.0,4.0,9.0,4.0,9.0,1.0,2.0,9.0,9.0,8.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0
2022-23,2293116,31,2023-04-15 15:00:00,"St. Mary's Stadium, Southampton",30309.0,Southampton,Crystal Palace,0,2,2,0,L,W,0,0,0,0,0,0,0,0,,2.0,11.0,10.0,4.0,2.0,4.0,4.0,3.0,4.0,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,8.0,2.0,5.0,1.0,25.0,21.0,54.0,36.0,499.0,362.0,420.0,274.0,58.2,41.8,21.0,21.0,15.0,22.0,7.0,17.0,16.0,8.0,7.0,17.0,7.0,17.0,8.0,9.0,4.0,3.0,,,,,13.0,12.0,14.0,8.0,139.0,133.0,,4.0,2.0,,,,,1.0,,,59.0,55.0,55.0,59.0,20.0,14.0,14.0,20.0,6.0,2.0,6.0,2.0,,1.0,6.0,13.0,12.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0
2022-23,2293117,31,2023-04-15 15:15:00,"Tottenham Hotspur Stadium, London",61369.0,Spurs,Bournemouth,2,3,3,2,L,W,1,1,1,1,0,0,0,0,2.0,3.0,24.0,9.0,8.0,6.0,8.0,2.0,8.0,1.0,,,,,3.0,2.0,1.0,3.0,2.0,,,,,,1.0,2.0,16.0,7.0,9.0,5.0,39.0,12.0,59.0,47.0,485.0,379.0,395.0,289.0,57.4,42.6,40.0,19.0,17.0,17.0,11.0,12.0,11.0,18.0,6.0,37.0,6.0,37.0,6.0,11.0,1.0,8.0,,,1.0,,13.0,10.0,7.0,9.0,148.0,128.0,3.0,6.0,3.0,2.0,,,,,,,56.0,47.0,47.0,56.0,21.0,10.0,10.0,21.0,8.0,1.0,8.0,1.0,2.0,,8.0,9.0,8.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
2022-23,2293118,31,2023-04-16 14:00:00,"London Stadium, London",62475.0,West Ham,Arsenal,2,2,2,2,D,D,1,2,2,1,0,0,0,0,2.0,2.0,16.0,11.0,3.0,5.0,6.0,4.0,7.0,2.0,,,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,1.0,2.0,11.0,6.0,8.0,4.0,29.0,30.0,46.0,59.0,226.0,601.0,156.0,523.0,28.5,71.5,25.0,23.0,17.0,13.0,8.0,9.0,15.0,3.0,14.0,24.0,14.0,24.0,5.0,7.0,1.0,7.0,,,,,11.0,6.0,5.0,7.0,121.0,123.0,3.0,1.0,2.0,2.0,,,,,,,54.0,52.0,52.0,54.0,23.0,19.0,19.0,23.0,7.0,2.0,7.0,2.0,1.0,3.0,11.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,4.0,1.0
2022-23,2293119,31,2023-04-15 15:00:00,"Molineux Stadium, Wolverhampton",30769.0,Wolves,Brentford,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,11.0,10.0,9.0,3.0,,3.0,2.0,4.0,,,,,,,1.0,,,1.0,,1.0,,,,,6.0,7.0,6.0,6.0,21.0,24.0,53.0,63.0,453.0,436.0,360.0,352.0,50.6,49.4,16.0,22.0,21.0,23.0,11.0,11.0,4.0,13.0,20.0,13.0,20.0,13.0,7.0,5.0,4.0,2.0,1.0,,,1.0,7.0,9.0,15.0,13.0,139.0,141.0,3.0,7.0,,2.0,,,1.0,,,,48.0,61.0,61.0,48.0,11.0,20.0,20.0,11.0,5.0,2.0,5.0,2.0,,1.0,12.0,8.0,7.0,11.0,0.0,0.0,0.0,0.0,,,,,,1.0
2022-23,2293120,32,2023-04-23 14:00:00,"Vitality Stadium, Bournemouth",10465.0,Bournemouth,West Ham,0,4,4,0,L,W,0,3,3,0,0,0,0,0,,4.0,17.0,18.0,5.0,10.0,7.0,4.0,5.0,4.0,,,,,1.0,3.0,,3.0,1.0,,1.0,,,,,4.0,12.0,13.0,6.0,11.0,40.0,24.0,70.0,46.0,643.0,358.0,560.0,278.0,64.6,35.4,31.0,22.0,11.0,17.0,7.0,9.0,9.0,14.0,12.0,29.0,12.0,29.0,6.0,4.0,4.0,5.0,,,,,5.0,11.0,7.0,7.0,138.0,116.0,6.0,5.0,4.0,,,,,1.0,,,45.0,45.0,45.0,45.0,15.0,16.0,16.0,15.0,8.0,5.0,8.0,5.0,,1.0,7.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,,,,,,3.0
2022-23,2293121,32,2023-04-21 20:00:00,"Emirates Stadium, London",60175.0,Arsenal,Southampton,3,3,3,3,D,D,1,2,2,1,0,0,0,0,3.0,3.0,25.0,8.0,6.0,6.0,11.0,1.0,8.0,1.0,,,,,2.0,2.0,2.0,2.0,1.0,,1.0,,,,2.0,2.0,19.0,4.0,10.0,3.0,57.0,12.0,108.0,40.0,670.0,237.0,577.0,153.0,74.2,25.8,75.0,11.0,17.0,22.0,10.0,15.0,4.0,15.0,4.0,41.0,4.0,41.0,5.0,10.0,,9.0,,,1.0,,12.0,11.0,10.0,11.0,153.0,124.0,3.0,2.0,3.0,3.0,,,,,,,57.0,55.0,55.0,57.0,15.0,11.0,11.0,15.0,7.0,2.0,7.0,2.0,2.0,,10.0,14.0,14.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0
2022-23,2293122,32,2023-04-22 15:00:00,"Gtech Community Stadium, Brentford",17098.0,Brentford,Aston Villa,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,16.0,14.0,5.0,2.0,6.0,11.0,5.0,1.0,,,,,3.0,3.0,1.0,1.0,3.0,2.0,,,,,1.0,1.0,11.0,12.0,8.0,3.0,35.0,23.0,64.0,48.0,308.0,422.0,210.0,333.0,42.5,57.5,24.0,18.0,16.0,9.0,6.0,3.0,11.0,5.0,16.0,24.0,16.0,24.0,3.0,7.0,1.0,5.0,,,1.0,,6.0,15.0,3.0,9.0,142.0,134.0,1.0,4.0,1.0,1.0,,,,,,,57.0,39.0,39.0,57.0,18.0,13.0,13.0,18.0,8.0,4.0,8.0,4.0,1.0,,12.0,8.0,8.0,12.0,0.0,0.0,0.0,0.0,,,,,6.0,3.0
2022-23,2293123,32,2023-05-24 20:00:00,"American Express Stadium, Falmer",31388.0,Brighton,Man City,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,20.0,13.0,7.0,4.0,6.0,6.0,7.0,3.0,,,,,2.0,3.0,,1.0,2.0,2.0,1.0,1.0,,,1.0,1.0,14.0,13.0,10.0,7.0,22.0,17.0,34.0,33.0,386.0,607.0,325.0,540.0,39.6,60.4,34.0,29.0,12.0,12.0,6.0,4.0,11.0,3.0,6.0,12.0,6.0,12.0,5.0,5.0,3.0,7.0,,,,,12.0,8.0,5.0,4.0,98.0,97.0,3.0,6.0,1.0,1.0,,,,,,,39.0,50.0,50.0,39.0,9.0,12.0,12.0,9.0,5.0,1.0,5.0,1.0,,1.0,16.0,11.0,10.0,14.0,0.0,0.0,0.0,0.0,,,,,2.0,
2022-23,2293124,32,2023-04-22 15:00:00,"Selhurst Park, London",25202.0,Crystal Palace,Everton,0,0,0,0,D,D,0,0,0,0,0,1,1,0,,,12.0,10.0,2.0,5.0,5.0,3.0,5.0,2.0,,,,,,,,,,,,,,,,,9.0,7.0,5.0,6.0,30.0,26.0,68.0,59.0,414.0,318.0,309.0,214.0,56.9,43.1,23.0,16.0,15.0,14.0,11.0,9.0,5.0,12.0,24.0,22.0,24.0,22.0,9.0,6.0,2.0,5.0,,,,,7.0,9.0,10.0,4.0,168.0,159.0,5.0,2.0,,,,,1.0,1.0,,,63.0,68.0,68.0,63.0,26.0,36.0,36.0,26.0,8.0,1.0,8.0,1.0,1.0,2.0,12.0,14.0,13.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0
