season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgLeft,attObxdLeft,attObxdRight,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsGainedLosingPos,punches,redCard,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,fwdPass,goalFastbreak,leftsidePass,overrun,rightsidePass,totalFastbreak,unsuccessfulTouch,attOneOnOne,contentiousDecision,ptsDroppedWinningPos,attemptedTackleFoul,blockedPass,putThrough,successfulPutThrough,attFreekickPost,attPenMiss,attPenPost,fiftyFifty,successfulFiftyFifty,totalDistance
2021-22,2210630,36,2022-05-08 14:00:00,21,West Ham,Away,346.0,23.0,1.0,4.0,3.0,,,274.0,4.0,,8.0,,2.0,37.0,616.0,,1.0,14.0,7.0,8.0,6.0,1.0,2.0,,,,,,,,,,,10.0,1.0,,,,,,3.0,5.0,10.0,3.0,45.0,,5.0,9.0,,5.0,5.0,6.0,,9.0,,34.0,34.0,,15.0,8.0,,,,,,,,61.0,7.0,5.0,1.0,,3.0,3.0,,2.0,,2.0,2.0,,4.0,3.0,,1.0,8.0,,8.0,8.0,2.0,,8.0,64.0,53.0,9.0,3.0,2.0,7.0,5.0,667.0,4.0,,88.0,91.0,31.0,,,,,1.0,101.0,101.0,3.0,21.0,12.0,63.5,,,1.0,0.0,2.0,,2.0,,,,3.0,1.0,,3.0,118.0,605.0,9.0,361.0,36.0,15.0,12.0,4.0,18.0,14.0,150.0,3.0,336.0,1.0,,5.0,3.0,53.0,3.0,679.0,,0.0,13.0,12.0,3.0,15.0,1.0,832.0,22.0,,9.0,5.0,5.0,0.0,124.0,1.0,2.0,2.0,184.0,,193.0,,178.0,,8.0,,1.0,,5.0,20.0,20.0,7.0,,,,15.0,11.0,
2021-22,2210639,37,2022-05-15 14:00:00,21,West Ham,Home,65.0,24.0,2.0,5.0,3.0,2.0,,63.0,12.0,1.0,3.0,5.0,,25.0,123.0,,2.0,8.0,19.0,18.0,2.0,,1.0,,,,,,1.0,,,,,5.0,,,,,,,19.0,13.0,5.0,1.0,48.0,1.0,1.0,11.0,,4.0,7.0,1.0,,5.0,4.0,49.0,40.0,1.0,40.0,25.0,,,,,,,,34.0,9.0,5.0,,,1.0,1.0,,2.0,,2.0,2.0,,17.0,2.0,1.0,,25.0,,13.0,13.0,1.0,,3.0,49.0,21.0,9.0,2.0,1.0,3.0,2.0,161.0,13.0,1.0,28.0,41.0,14.0,,1.0,1.0,1.0,,103.0,103.0,4.0,26.0,11.0,21.8,,,1.0,0.0,4.0,3.0,7.0,,,,3.0,,,3.0,30.0,104.0,4.0,81.0,54.0,40.0,11.0,4.0,13.0,9.0,58.0,4.0,121.0,2.0,1.0,9.0,,56.0,1.0,189.0,,0.0,6.0,11.0,2.0,9.0,3.0,371.0,17.0,,6.0,4.0,7.0,0.0,19.0,1.0,1.0,1.0,98.0,,38.0,3.0,34.0,,14.0,1.0,,2.0,6.0,10.0,10.0,6.0,,,,23.0,10.0,
2021-22,2210643,38,2022-05-22 16:00:00,21,West Ham,Away,205.0,38.0,,2.0,2.0,1.0,,188.0,7.0,,7.0,,3.0,42.0,391.0,,,18.0,20.0,13.0,4.0,,,1.0,,,,,,1.0,,,,5.0,,,,,,1.0,13.0,5.0,4.0,3.0,59.0,1.0,3.0,5.0,,6.0,13.0,12.0,,9.0,2.0,46.0,36.0,1.0,19.0,11.0,,,,,,,,53.0,9.0,8.0,1.0,,1.0,1.0,,,,,,,8.0,,,,11.0,,6.0,6.0,1.0,,7.0,56.0,25.0,5.0,,2.0,2.0,2.0,453.0,7.0,,58.0,81.0,41.0,,,,,,140.0,140.0,3.0,27.0,18.0,50.1,,,,0.0,3.0,1.0,4.0,,2.0,1.0,2.0,1.0,,3.0,99.0,369.0,4.0,236.0,69.0,19.0,4.0,3.0,29.0,26.0,136.0,3.0,273.0,,,11.0,3.0,80.0,,480.0,,0.0,7.0,14.0,,20.0,1.0,652.0,15.0,,1.0,6.0,9.0,0.0,85.0,,,,156.0,,123.0,1.0,116.0,1.0,9.0,,,3.0,4.0,22.0,22.0,8.0,,,,21.0,18.0,
2022-23,2292819,1,2022-08-07 16:30:00,21,West Ham,Home,134.0,18.0,,4.0,4.0,3.0,,76.0,11.0,1.0,4.0,1.0,1.0,21.0,206.0,,,9.0,11.0,10.0,4.0,,2.0,,,,,,,,,,,4.0,,,,,,,9.0,5.0,5.0,1.0,44.0,,3.0,14.0,,1.0,5.0,5.0,,,,39.0,29.0,,17.0,9.0,,,,,,,,32.0,8.0,4.0,,,1.0,1.0,,,,,,,11.0,,2.0,,9.0,,11.0,11.0,,,4.0,46.0,19.0,4.0,,1.0,3.0,1.0,244.0,4.0,,28.0,40.0,18.0,1.0,1.0,1.0,,,87.0,87.0,4.0,26.0,9.0,24.6,,,1.0,0.0,,,,,,,2.0,,,5.0,32.0,189.0,4.0,151.0,40.0,17.0,7.0,1.0,12.0,11.0,55.0,6.0,124.0,2.0,1.0,11.0,1.0,53.0,4.0,263.0,,0.0,6.0,14.0,,11.0,0.0,391.0,9.0,,1.0,1.0,6.0,0.0,35.0,,,,116.0,,52.0,1.0,60.0,,9.0,,,,3.0,9.0,9.0,4.0,,,,15.0,5.0,
2022-23,2292827,2,2022-08-14 14:00:00,21,West Ham,Away,106.0,23.0,2.0,5.0,3.0,,,183.0,4.0,,8.0,2.0,3.0,24.0,284.0,1.0,,21.0,18.0,20.0,10.0,2.0,3.0,1.0,,1.0,,2.0,,,,,,13.0,,1.0,2.0,,,,10.0,3.0,10.0,9.0,58.0,5.0,6.0,7.0,,7.0,12.0,8.0,,11.0,4.0,51.0,53.0,5.0,17.0,8.0,,,,,,,,59.0,11.0,9.0,,,3.0,,2.0,,,,,,5.0,,,1.0,8.0,2.0,7.0,7.0,,,8.0,71.0,31.0,6.0,,4.0,8.0,5.0,362.0,3.0,,81.0,64.0,39.0,,,,,1.0,155.0,155.0,1.0,21.0,24.0,56.8,2.0,,,0.0,4.0,1.0,5.0,,1.0,1.0,8.0,1.0,,3.0,97.0,270.0,12.0,127.0,49.0,17.0,13.0,6.0,26.0,20.0,138.0,2.0,280.0,,,12.0,5.0,57.0,2.0,381.0,1.0,0.0,19.0,16.0,,26.0,1.0,585.0,31.0,,8.0,7.0,6.0,0.0,53.0,,2.0,,170.0,,84.0,1.0,74.0,1.0,13.0,,2.0,,3.0,22.0,22.0,5.0,1.0,,,16.0,6.0,
2022-23,2292839,3,2022-08-21 14:00:00,21,West Ham,Home,208.0,21.0,3.0,7.0,4.0,4.0,2.0,175.0,7.0,1.0,5.0,7.0,3.0,33.0,376.0,,,20.0,9.0,20.0,6.0,3.0,3.0,2.0,,,,,,,,,,9.0,,,,,,1.0,9.0,2.0,8.0,5.0,62.0,2.0,7.0,3.0,,5.0,10.0,8.0,,15.0,,39.0,38.0,2.0,12.0,5.0,,,,,,,,64.0,10.0,6.0,,,2.0,2.0,,,,,,,7.0,,2.0,,5.0,,13.0,13.0,1.0,,6.0,67.0,36.0,4.0,,2.0,7.0,3.0,450.0,4.0,,77.0,62.0,29.0,1.0,1.0,1.0,,,143.0,143.0,4.0,35.0,17.0,49.6,,,1.0,0.0,,,,,,2.0,3.0,,,4.0,84.0,360.0,9.0,239.0,40.0,12.0,6.0,5.0,25.0,20.0,126.0,9.0,253.0,2.0,1.0,24.0,4.0,65.0,3.0,467.0,,0.0,13.0,8.0,,23.0,2.0,633.0,25.0,,4.0,5.0,5.0,0.0,66.0,,,,181.0,,105.0,,115.0,2.0,10.0,,,,6.0,20.0,20.0,7.0,,,,15.0,8.0,
2022-23,2292841,4,2022-08-28 14:00:00,21,West Ham,Away,206.0,25.0,,3.0,3.0,,,126.0,7.0,,8.0,3.0,5.0,28.0,329.0,,,20.0,13.0,9.0,4.0,,,1.0,,,,1.0,,,,,,6.0,,,,,,,5.0,4.0,1.0,6.0,70.0,1.0,2.0,5.0,,2.0,11.0,6.0,,10.0,,45.0,41.0,1.0,29.0,14.0,,,,,,,,43.0,10.0,10.0,,,2.0,,1.0,1.0,,,1.0,,9.0,1.0,,,14.0,,16.0,16.0,2.0,,8.0,59.0,34.0,3.0,1.0,3.0,2.0,2.0,398.0,2.0,,58.0,51.0,19.0,,,,,,138.0,138.0,4.0,33.0,23.0,42.2,,,,0.0,1.0,2.0,3.0,,,1.0,3.0,,,3.0,57.0,311.0,5.0,241.0,46.0,29.0,16.0,2.0,19.0,17.0,93.0,1.0,197.0,,,14.0,5.0,54.0,1.0,419.0,1.0,0.0,7.0,13.0,1.0,23.0,0.0,606.0,16.0,,9.0,2.0,6.0,0.0,55.0,,,,163.0,,101.0,1.0,100.0,1.0,10.0,,,,3.0,21.0,21.0,9.0,,,,28.0,17.0,
2022-23,2292856,5,2022-08-31 19:45:00,21,West Ham,Home,130.0,15.0,,3.0,3.0,1.0,1.0,180.0,3.0,,7.0,6.0,4.0,28.0,307.0,,,12.0,10.0,18.0,9.0,1.0,,,,,,,1.0,,,,,13.0,,,,,1.0,1.0,9.0,4.0,9.0,5.0,44.0,,2.0,5.0,,3.0,12.0,9.0,,1.0,1.0,29.0,41.0,,22.0,11.0,,,,,,,,56.0,10.0,10.0,,,1.0,1.0,,1.0,,1.0,1.0,,5.0,1.0,1.0,2.0,11.0,1.0,7.0,7.0,,,7.0,53.0,33.0,4.0,1.0,6.0,5.0,4.0,350.0,7.0,1.0,76.0,68.0,22.0,,,,,,104.0,104.0,4.0,16.0,16.0,38.3,1.0,1.0,,0.0,,3.0,3.0,,,,8.0,,,3.0,92.0,293.0,11.0,144.0,25.0,22.0,7.0,1.0,23.0,22.0,120.0,7.0,248.0,1.0,,18.0,4.0,48.0,1.0,369.0,,0.0,14.0,13.0,,16.0,2.0,534.0,21.0,,1.0,3.0,9.0,0.0,54.0,2.0,1.0,1.0,119.0,,101.0,1.0,95.0,,9.0,,,,7.0,16.0,16.0,7.0,,,,15.0,8.0,
2022-23,2292863,6,2022-09-03 15:00:00,21,West Ham,Away,154.0,23.0,1.0,2.0,1.0,2.0,,80.0,10.0,,2.0,1.0,4.0,22.0,232.0,,,16.0,15.0,15.0,2.0,1.0,3.0,,,,,,,,,,,3.0,,,,,1.0,,5.0,3.0,3.0,3.0,53.0,1.0,1.0,9.0,,3.0,8.0,1.0,,9.0,,51.0,44.0,1.0,28.0,15.0,,,,,,,,31.0,11.0,6.0,1.0,,,,,1.0,,1.0,,1.0,12.0,,,,15.0,1.0,16.0,16.0,2.0,,2.0,59.0,27.0,10.0,,1.0,3.0,3.0,285.0,3.0,,41.0,38.0,17.0,,,,,,125.0,125.0,3.0,27.0,18.0,31.9,1.0,,1.0,0.0,1.0,,1.0,,,,2.0,,,3.0,30.0,214.0,4.0,180.0,48.0,28.0,16.0,3.0,12.0,9.0,57.0,3.0,140.0,1.0,,12.0,5.0,52.0,1.0,308.0,1.0,0.0,6.0,14.0,,21.0,2.0,485.0,9.0,,9.0,3.0,9.0,0.0,43.0,2.0,1.0,1.0,119.0,,65.0,2.0,81.0,,15.0,,1.0,3.0,6.0,14.0,14.0,6.0,,,,15.0,9.0,
2022-23,2292879,7,2023-04-05 20:00:00,21,West Ham,Home,110.0,17.0,1.0,3.0,2.0,,,149.0,4.0,2.0,3.0,4.0,2.0,18.0,256.0,,,11.0,19.0,12.0,4.0,,1.0,,,,1.0,1.0,,,,,,4.0,,,,,,1.0,10.0,5.0,2.0,5.0,68.0,,2.0,9.0,1.0,7.0,11.0,1.0,1.0,15.0,2.0,63.0,54.0,,16.0,8.0,2.0,,,,,,,53.0,11.0,12.0,,,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,7.0,,,,8.0,1.0,7.0,7.0,2.0,,3.0,61.0,31.0,6.0,,2.0,3.0,2.0,323.0,3.0,,77.0,40.0,22.0,,,,,,150.0,150.0,7.0,27.0,29.0,42.0,,,,0.0,3.0,,2.0,,,,3.0,1.0,,4.0,66.0,240.0,5.0,134.0,47.0,16.0,26.0,6.0,20.0,14.0,108.0,6.0,234.0,1.0,2.0,9.0,2.0,46.0,,348.0,1.0,0.0,7.0,13.0,2.0,14.0,2.0,529.0,13.0,,17.0,7.0,5.0,0.0,55.0,1.0,,1.0,154.0,,73.0,2.0,66.0,,12.0,,,,7.0,9.0,22.0,9.0,,,,15.0,7.0,
2022-23,2292884,8,2022-09-18 14:15:00,21,West Ham,Away,142.0,14.0,4.0,7.0,3.0,2.0,,174.0,7.0,,4.0,5.0,1.0,27.0,309.0,,,20.0,10.0,11.0,6.0,4.0,5.0,,,,,,,,,,,8.0,,,,,,,3.0,4.0,12.0,2.0,60.0,,7.0,7.0,,14.0,15.0,3.0,,13.0,,45.0,38.0,,17.0,10.0,,,,,,,,65.0,11.0,8.0,,,1.0,1.0,,,,,,,10.0,,1.0,1.0,10.0,1.0,14.0,14.0,2.0,,4.0,57.0,39.0,5.0,,2.0,8.0,4.0,368.0,1.0,,77.0,46.0,34.0,,,,,,140.0,140.0,5.0,29.0,22.0,46.4,,,1.0,0.0,1.0,,1.0,,1.0,,3.0,1.0,,4.0,88.0,293.0,10.0,166.0,24.0,17.0,6.0,14.0,33.0,19.0,134.0,6.0,255.0,1.0,,20.0,1.0,50.0,1.0,388.0,,0.0,14.0,18.0,,24.0,1.0,575.0,24.0,,1.0,14.0,7.0,0.0,44.0,,,,159.0,,96.0,,89.0,,12.0,,,,6.0,19.0,19.0,4.0,,,,17.0,10.0,
2022-23,2292899,9,2022-10-01 17:30:00,21,West Ham,Home,149.0,29.0,,2.0,2.0,2.0,,154.0,12.0,,3.0,,,38.0,301.0,1.0,,9.0,9.0,16.0,11.0,,,2.0,,1.0,,1.0,,,,,,17.0,,,,,,,5.0,10.0,10.0,8.0,55.0,3.0,8.0,13.0,,1.0,3.0,2.0,,9.0,2.0,41.0,46.0,3.0,27.0,13.0,,,,,,,,46.0,8.0,5.0,1.0,,2.0,1.0,1.0,,,,,,15.0,2.0,2.0,1.0,13.0,,8.0,8.0,1.0,,3.0,59.0,42.0,6.0,1.0,2.0,9.0,5.0,347.0,4.0,,58.0,41.0,18.0,,,,,,103.0,103.0,4.0,22.0,21.0,39.1,,,,0.0,,4.0,4.0,,,2.0,5.0,,,3.0,74.0,282.0,11.0,169.0,47.0,27.0,6.0,1.0,7.0,6.0,102.0,3.0,210.0,2.0,,4.0,2.0,58.0,2.0,372.0,2.0,0.0,18.0,22.0,2.0,11.0,2.0,538.0,20.0,,3.0,1.0,13.0,0.0,53.0,,,,142.0,,96.0,,81.0,2.0,11.0,,,,5.0,9.0,13.0,9.0,,,,24.0,11.0,
2022-23,2292909,10,2022-10-09 14:00:00,21,West Ham,Home,215.0,25.0,,2.0,2.0,2.0,,187.0,5.0,,4.0,5.0,2.0,30.0,400.0,,2.0,15.0,9.0,7.0,11.0,,1.0,,,,,,,,,,,15.0,1.0,,,,,,6.0,2.0,13.0,4.0,60.0,,5.0,4.0,,4.0,9.0,6.0,,16.0,1.0,38.0,39.0,,11.0,5.0,,,,,,,,50.0,9.0,7.0,1.0,,1.0,,,1.0,,1.0,1.0,,6.0,2.0,1.0,,5.0,,12.0,12.0,1.0,,5.0,51.0,29.0,2.0,1.0,4.0,8.0,8.0,469.0,2.0,,83.0,70.0,25.0,,,,,1.0,134.0,134.0,4.0,26.0,23.0,50.3,,3.0,,0.0,,1.0,1.0,,,,4.0,,1.0,3.0,100.0,386.0,12.0,246.0,45.0,11.0,12.0,4.0,19.0,15.0,132.0,4.0,258.0,1.0,,14.0,2.0,55.0,1.0,485.0,,0.0,17.0,13.0,2.0,16.0,1.0,657.0,31.0,,12.0,4.0,8.0,0.0,70.0,3.0,4.0,3.0,155.0,,129.0,1.0,131.0,,12.0,,1.0,,5.0,7.0,16.0,7.0,,,,20.0,10.0,
2022-23,2292917,11,2022-10-16 14:00:00,21,West Ham,Away,168.0,26.0,1.0,4.0,3.0,1.0,,227.0,2.0,,7.0,3.0,4.0,23.0,391.0,,1.0,19.0,23.0,23.0,13.0,2.0,6.0,3.0,,,,,,,,,,19.0,,,,1.0,,,5.0,5.0,16.0,9.0,63.0,,12.0,8.0,,14.0,12.0,9.0,,10.0,3.0,48.0,57.0,,19.0,11.0,,,,,,,,61.0,3.0,7.0,,,2.0,2.0,,1.0,,,1.0,,3.0,1.0,,,11.0,1.0,7.0,7.0,3.0,,7.0,64.0,44.0,4.0,1.0,8.0,8.0,4.0,474.0,1.0,,89.0,75.0,45.0,,,,,,158.0,158.0,5.0,28.0,22.0,60.9,1.0,1.0,,0.0,4.0,3.0,7.0,,,3.0,9.0,1.0,,3.0,126.0,379.0,16.0,201.0,42.0,19.0,9.0,12.0,35.0,23.0,169.0,8.0,322.0,,,11.0,6.0,44.0,,488.0,,0.0,25.0,22.0,3.0,20.0,1.0,701.0,25.0,,5.0,14.0,12.0,0.0,64.0,1.0,1.0,,182.0,,121.0,,121.0,3.0,15.0,,,,2.0,10.0,28.0,10.0,,,,22.0,10.0,
2022-23,2292927,12,2022-10-19 19:30:00,21,West Ham,Away,259.0,17.0,2.0,4.0,2.0,,,157.0,7.0,,7.0,3.0,5.0,40.0,412.0,1.0,,19.0,11.0,7.0,3.0,2.0,3.0,1.0,,,,,,,,,,4.0,,1.0,,,,,15.0,7.0,7.0,1.0,62.0,,1.0,6.0,,3.0,3.0,6.0,,9.0,1.0,37.0,40.0,,18.0,11.0,,1.0,,,,,,55.0,8.0,9.0,,,2.0,1.0,,,,,,,9.0,,1.0,1.0,11.0,,8.0,8.0,2.0,,7.0,68.0,36.0,8.0,,3.0,2.0,3.0,490.0,6.0,,84.0,59.0,15.0,,,,,1.0,138.0,138.0,6.0,26.0,21.0,46.2,,,,0.0,5.0,1.0,6.0,,,1.0,4.0,,,2.0,68.0,397.0,5.0,294.0,38.0,18.0,13.0,3.0,13.0,10.0,103.0,,229.0,1.0,,18.0,5.0,78.0,,510.0,3.0,0.0,8.0,15.0,,21.0,0.0,682.0,14.0,,9.0,3.0,8.0,0.0,77.0,4.0,5.0,,161.0,,134.0,2.0,138.0,1.0,14.0,,1.0,,4.0,11.0,18.0,11.0,,,,21.0,15.0,
2022-23,2292938,13,2022-10-24 20:00:00,21,West Ham,Home,227.0,23.0,2.0,7.0,5.0,,2.0,201.0,2.0,,6.0,1.0,3.0,33.0,421.0,1.0,,24.0,18.0,17.0,10.0,3.0,3.0,,,1.0,,1.0,,,,1.0,,13.0,1.0,,,,,2.0,4.0,1.0,11.0,9.0,59.0,,8.0,6.0,,5.0,12.0,6.0,1.0,16.0,,53.0,57.0,,9.0,5.0,,1.0,,,,,,58.0,9.0,10.0,,,5.0,3.0,1.0,1.0,,1.0,,1.0,5.0,,,,5.0,,8.0,8.0,1.0,,6.0,82.0,54.0,,1.0,7.0,7.0,4.0,484.0,,,73.0,75.0,38.0,,,,,1.0,135.0,135.0,2.0,20.0,28.0,54.4,,,,0.0,3.0,,3.0,,,,8.0,1.0,,3.0,85.0,413.0,14.0,246.0,47.0,9.0,14.0,5.0,26.0,21.0,117.0,1.0,277.0,,,6.0,3.0,58.0,1.0,497.0,2.0,0.0,20.0,22.0,1.0,26.0,0.0,694.0,24.0,,9.0,5.0,10.0,0.0,82.0,1.0,,2.0,166.0,,121.0,,128.0,,16.0,,2.0,,3.0,9.0,9.0,3.0,,,,28.0,14.0,
2022-23,2292948,14,2022-10-30 16:15:00,21,West Ham,Away,179.0,20.0,,4.0,4.0,3.0,,166.0,5.0,,9.0,1.0,3.0,29.0,341.0,2.0,,15.0,16.0,14.0,10.0,,1.0,1.0,,,,,,,,,,11.0,,,,,,,11.0,5.0,4.0,9.0,60.0,1.0,6.0,6.0,,10.0,11.0,7.0,,7.0,1.0,50.0,43.0,1.0,19.0,10.0,,,,,,,,49.0,10.0,12.0,,,2.0,2.0,,,,,,,6.0,,,,10.0,,8.0,8.0,1.0,,9.0,58.0,37.0,5.0,,2.0,8.0,5.0,392.0,6.0,,62.0,65.0,36.0,,,,,,133.0,133.0,3.0,18.0,30.0,47.0,,,2.0,0.0,1.0,1.0,2.0,,1.0,1.0,2.0,,,3.0,71.0,323.0,10.0,200.0,42.0,19.0,15.0,9.0,29.0,20.0,103.0,4.0,241.0,,,6.0,3.0,55.0,2.0,412.0,2.0,0.0,13.0,13.0,,19.0,3.0,609.0,24.0,,4.0,10.0,7.0,0.0,68.0,1.0,1.0,,135.0,,104.0,3.0,105.0,1.0,10.0,,,,8.0,15.0,15.0,7.0,,,,18.0,6.0,
2022-23,2292958,15,2022-11-06 14:00:00,21,West Ham,Home,221.0,13.0,1.0,2.0,1.0,4.0,,118.0,7.0,2.0,11.0,2.0,4.0,21.0,337.0,,,13.0,10.0,12.0,1.0,2.0,1.0,,,,,,,,,,,3.0,,,,,,1.0,8.0,7.0,3.0,2.0,69.0,1.0,,8.0,,2.0,7.0,2.0,,5.0,2.0,41.0,35.0,1.0,15.0,7.0,1.0,,,,,,,45.0,10.0,5.0,,,,1.0,,1.0,,,1.0,,7.0,1.0,1.0,,7.0,,9.0,9.0,,,11.0,69.0,36.0,5.0,1.0,2.0,2.0,2.0,402.0,7.0,,34.0,61.0,16.0,,,,,,126.0,126.0,1.0,27.0,27.0,42.0,,,1.0,0.0,,4.0,5.0,,1.0,,3.0,,,4.0,38.0,322.0,4.0,244.0,36.0,15.0,10.0,2.0,12.0,10.0,70.0,9.0,187.0,1.0,2.0,11.0,4.0,49.0,4.0,419.0,,0.0,5.0,16.0,,13.0,1.0,573.0,8.0,,2.0,2.0,9.0,0.0,65.0,,,,157.0,,97.0,1.0,100.0,,16.0,,1.0,3.0,6.0,6.0,17.0,6.0,,,,21.0,12.0,
2022-23,2292968,16,2022-11-12 15:00:00,21,West Ham,Home,208.0,22.0,2.0,5.0,3.0,2.0,1.0,171.0,2.0,,3.0,1.0,4.0,30.0,374.0,,,28.0,12.0,21.0,10.0,4.0,4.0,,,,,,,,,,,13.0,,,,,,1.0,4.0,5.0,12.0,6.0,74.0,1.0,3.0,4.0,,7.0,11.0,2.0,,7.0,4.0,44.0,56.0,1.0,9.0,9.0,,,,,,,,62.0,9.0,8.0,,,1.0,1.0,,,,,,,3.0,,1.0,,9.0,,10.0,10.0,,,3.0,68.0,37.0,2.0,,7.0,7.0,6.0,467.0,1.0,,89.0,52.0,35.0,,1.0,1.0,1.0,,159.0,159.0,10.0,25.0,35.0,53.6,,,,0.0,2.0,2.0,4.0,,,,9.0,,,2.0,95.0,362.0,14.0,235.0,52.0,9.0,21.0,5.0,19.0,14.0,146.0,5.0,267.0,1.0,,7.0,5.0,57.0,2.0,483.0,1.0,0.0,18.0,18.0,2.0,29.0,3.0,677.0,24.0,,9.0,7.0,12.0,0.0,67.0,,,,186.0,,123.0,,107.0,,14.0,,,,7.0,14.0,22.0,14.0,,,,24.0,11.0,
2022-23,2292970,17,2022-12-26 20:00:00,21,West Ham,Away,153.0,19.0,1.0,1.0,,1.0,,98.0,1.0,,2.0,8.0,4.0,22.0,250.0,,,13.0,15.0,16.0,5.0,1.0,2.0,,,,,,,,,,,4.0,1.0,,,,,1.0,8.0,8.0,4.0,4.0,61.0,3.0,,6.0,,5.0,7.0,,,8.0,2.0,53.0,42.0,3.0,22.0,11.0,,,,,,,,33.0,17.0,13.0,,,1.0,,,,,,,,7.0,,,,11.0,,7.0,7.0,2.0,,2.0,67.0,32.0,7.0,1.0,4.0,2.0,4.0,304.0,5.0,,26.0,57.0,18.0,,,,,1.0,117.0,117.0,2.0,41.0,13.0,33.5,,,3.0,0.0,1.0,1.0,2.0,,1.0,,4.0,,,2.0,38.0,234.0,6.0,180.0,32.0,22.0,7.0,5.0,12.0,7.0,58.0,5.0,163.0,,,23.0,5.0,56.0,,331.0,,0.0,8.0,14.0,,15.0,2.0,478.0,10.0,,,5.0,7.0,0.0,60.0,,,1.0,151.0,,61.0,,59.0,,8.0,,,3.0,7.0,3.0,11.0,3.0,,,,22.0,8.0,
2022-23,2292988,18,2022-12-30 19:45:00,21,West Ham,Home,183.0,19.0,3.0,9.0,6.0,2.0,,319.0,5.0,,4.0,3.0,5.0,35.0,493.0,1.0,,26.0,14.0,17.0,12.0,3.0,4.0,,,1.0,,2.0,,,,,1.0,12.0,,,,,1.0,,7.0,2.0,12.0,8.0,59.0,,6.0,2.0,,8.0,12.0,22.0,,7.0,2.0,41.0,39.0,,10.0,4.0,,,,,,,,59.0,9.0,5.0,,,2.0,,2.0,,,,,,6.0,,,,4.0,1.0,7.0,7.0,1.0,,4.0,59.0,36.0,1.0,,8.0,7.0,5.0,557.0,1.0,,144.0,82.0,43.0,,,,,,140.0,140.0,3.0,22.0,29.0,63.1,1.0,,,0.0,3.0,1.0,4.0,,1.0,,9.0,1.0,,2.0,169.0,482.0,15.0,194.0,37.0,10.0,14.0,7.0,41.0,34.0,202.0,5.0,417.0,,,10.0,5.0,55.0,,570.0,1.0,0.0,20.0,12.0,,27.0,1.0,757.0,31.0,,5.0,8.0,5.0,0.0,92.0,,,,162.0,,154.0,3.0,162.0,,11.0,,1.0,,4.0,3.0,14.0,3.0,,,,13.0,7.0,
