season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,expectedAssists_h,expectedAssists_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a
2023-24,2367822,29,2024-04-24 20:00:00,"Goodison Park, Liverpool",38222.0,Everton,Liverpool,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,16.0,23.0,6.0,7.0,6.0,5.0,4.0,11.0,4.0,2.0,2.0,,4.0,3.0,,1.0,1.0,,12.0,15.0,8.0,12.0,21.0,63.0,49.0,97.0,227.0,717.0,141.0,634.0,23.9,76.1,28.0,49.0,12.0,14.0,10.0,7.0,14.0,5.0,44.0,8.0,44.0,8.0,3.0,13.0,11.0,4.0,,1.0,,1.0,6.0,11.0,9.0,9.0,126.0,145.0,7.0,4.0,,2.0,1.0,,,,54.0,41.0,41.0,54.0,19.0,15.0,15.0,19.0,4.0,13.0,4.0,13.0,7.0,,6.0,13.0,13.0,6.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,,,,,,,
2023-24,2367823,29,2024-03-16 17:30:00,"Craven Cottage, London",24410.0,Fulham,Spurs,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,16.0,14.0,7.0,5.0,3.0,8.0,6.0,1.0,2.0,4.0,2.0,,1.0,4.0,1.0,,2.0,,12.0,13.0,9.0,5.0,31.0,29.0,39.0,56.0,400.0,546.0,305.0,459.0,42.9,57.1,39.0,38.0,20.0,12.0,9.0,9.0,13.0,8.0,8.0,20.0,8.0,20.0,14.0,10.0,1.0,4.0,,,,,13.0,8.0,6.0,5.0,139.0,135.0,5.0,4.0,,3.0,1.0,,,,49.0,48.0,48.0,49.0,11.0,14.0,14.0,11.0,4.0,5.0,4.0,5.0,1.0,,9.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,,,,,,,
2023-24,2367824,29,2024-03-16 15:00:00,"Kenilworth Road, Luton",11630.0,Luton,Nott'm Forest,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,10.0,16.0,4.0,6.0,2.0,6.0,4.0,4.0,1.0,5.0,1.0,1.0,,4.0,1.0,,1.0,1.0,4.0,11.0,4.0,7.0,31.0,24.0,46.0,59.0,440.0,297.0,357.0,214.0,59.7,40.3,22.0,16.0,8.0,25.0,5.0,17.0,5.0,7.0,13.0,22.0,13.0,22.0,8.0,10.0,7.0,4.0,,,,,7.0,14.0,12.0,4.0,142.0,124.0,2.0,3.0,1.0,1.0,,,,,51.0,60.0,60.0,51.0,13.0,20.0,20.0,13.0,6.0,7.0,6.0,7.0,2.0,1.0,10.0,17.0,16.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,,,,,
2023-24,2367825,29,2024-04-24 20:00:00,"Old Trafford, Manchester",73549.0,Man Utd,Sheff Utd,4,2,2,4,W,L,1,1,1,1,0,0,0,0,4.0,2.0,25.0,10.0,13.0,4.0,6.0,3.0,6.0,3.0,4.0,1.0,2.0,2.0,3.0,,,,3.0,1.0,20.0,6.0,15.0,5.0,37.0,11.0,58.0,45.0,730.0,292.0,654.0,217.0,71.5,28.5,52.0,9.0,17.0,22.0,9.0,8.0,4.0,13.0,5.0,24.0,5.0,24.0,3.0,4.0,3.0,6.0,,,1.0,,8.0,8.0,15.0,8.0,133.0,119.0,2.0,9.0,2.0,4.0,,,,,46.0,48.0,48.0,46.0,13.0,11.0,11.0,13.0,8.0,4.0,9.0,4.0,3.0,,7.0,9.0,8.0,7.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,2.0,,,,,,,,
2023-24,2367826,29,2024-03-17 14:00:00,"London Stadium, London",62461.0,West Ham,Aston Villa,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,13.0,13.0,5.0,5.0,6.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,9.0,10.0,6.0,7.0,19.0,42.0,40.0,76.0,264.0,640.0,204.0,562.0,30.6,69.4,25.0,32.0,13.0,14.0,8.0,10.0,8.0,3.0,25.0,16.0,25.0,16.0,13.0,8.0,4.0,1.0,,1.0,,,14.0,6.0,7.0,6.0,110.0,120.0,4.0,3.0,1.0,1.0,,,,,40.0,48.0,48.0,40.0,10.0,9.0,9.0,10.0,7.0,10.0,7.0,11.0,1.0,,13.0,12.0,12.0,11.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,,,,,,,
2023-24,2367827,29,2024-04-24 19:45:00,"Molineux Stadium, Wolverhampton",25541.0,Wolves,Bournemouth,0,1,1,0,L,W,0,1,1,0,0,1,1,0,,1.0,15.0,21.0,4.0,6.0,4.0,7.0,7.0,8.0,,1.0,,1.0,,2.0,,1.0,,,11.0,15.0,9.0,11.0,33.0,31.0,52.0,48.0,535.0,304.0,435.0,224.0,62.8,37.2,29.0,43.0,17.0,22.0,10.0,15.0,4.0,11.0,21.0,25.0,21.0,25.0,9.0,11.0,8.0,7.0,,,,,13.0,10.0,19.0,11.0,157.0,141.0,5.0,4.0,1.0,,,1.0,,,67.0,65.0,65.0,67.0,23.0,22.0,22.0,23.0,8.0,12.0,8.0,12.0,1.0,,10.0,17.0,17.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,
2023-24,2367828,30,2024-03-30 15:00:00,"Vitality Stadium, Bournemouth",11207.0,Bournemouth,Everton,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,11.0,7.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,8.0,5.0,6.0,3.0,33.0,45.0,57.0,70.0,360.0,391.0,260.0,287.0,48.6,51.4,30.0,24.0,14.0,24.0,11.0,17.0,6.0,8.0,30.0,29.0,30.0,29.0,6.0,6.0,1.0,4.0,,,1.0,1.0,10.0,7.0,6.0,6.0,169.0,165.0,2.0,3.0,1.0,2.0,,,,1.0,52.0,72.0,72.0,52.0,20.0,24.0,24.0,20.0,9.0,8.0,9.0,8.0,,,14.0,11.0,11.0,14.0,0.0,0.0,0.0,0.0,,,,,,4.0,,,,,,,,
2023-24,2367829,30,2024-03-30 17:30:00,"Villa Park, Birmingham",42640.0,Aston Villa,Wolves,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,11.0,13.0,5.0,3.0,4.0,7.0,2.0,3.0,2.0,2.0,,,2.0,3.0,,,1.0,,9.0,10.0,5.0,5.0,20.0,25.0,36.0,45.0,408.0,439.0,359.0,384.0,48.3,51.7,19.0,19.0,16.0,24.0,8.0,14.0,4.0,4.0,9.0,12.0,9.0,12.0,7.0,7.0,3.0,2.0,,1.0,,,8.0,11.0,15.0,7.0,96.0,96.0,3.0,3.0,,2.0,1.0,,,,54.0,53.0,53.0,54.0,8.0,11.0,11.0,8.0,5.0,4.0,5.0,4.0,3.0,,11.0,19.0,19.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,,,,,
2023-24,2367830,30,2024-03-30 20:00:00,"Gtech Community Stadium, Brentford",17138.0,Brentford,Man Utd,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,31.0,11.0,5.0,5.0,17.0,4.0,9.0,2.0,5.0,2.0,1.0,1.0,5.0,1.0,4.0,,1.0,1.0,23.0,11.0,7.0,7.0,56.0,15.0,49.0,44.0,377.0,450.0,263.0,359.0,47.3,52.7,84.0,15.0,16.0,14.0,11.0,7.0,6.0,13.0,13.0,44.0,13.0,44.0,12.0,16.0,2.0,9.0,,,,,5.0,8.0,8.0,7.0,170.0,138.0,4.0,4.0,1.0,1.0,,,,,66.0,43.0,43.0,66.0,28.0,17.0,17.0,28.0,14.0,4.0,14.0,4.0,5.0,,7.0,14.0,14.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,,,,,
2023-24,2367831,30,2024-03-30 15:00:00,"Stamford Bridge, London",39535.0,Chelsea,Burnley,2,2,2,2,D,D,1,0,0,1,0,1,1,0,2.0,2.0,33.0,18.0,13.0,7.0,10.0,6.0,10.0,5.0,5.0,2.0,2.0,,4.0,4.0,1.0,1.0,1.0,2.0,30.0,13.0,21.0,8.0,43.0,20.0,70.0,49.0,630.0,271.0,570.0,204.0,69.1,30.9,56.0,32.0,8.0,10.0,6.0,8.0,6.0,11.0,10.0,26.0,10.0,26.0,4.0,5.0,6.0,10.0,,1.0,1.0,,6.0,16.0,5.0,3.0,111.0,101.0,4.0,11.0,2.0,2.0,,,,,39.0,43.0,43.0,39.0,8.0,17.0,17.0,8.0,12.0,4.0,12.0,4.0,,3.0,12.0,7.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,,,,,,,,,
2023-24,2367832,30,2024-03-31 14:00:00,"Anfield, Liverpool",60061.0,Liverpool,Brighton,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,30.0,9.0,8.0,3.0,12.0,4.0,10.0,2.0,3.0,,2.0,,2.0,,,,1.0,,20.0,6.0,9.0,3.0,42.0,25.0,58.0,35.0,585.0,484.0,521.0,414.0,54.3,45.7,66.0,15.0,19.0,28.0,10.0,14.0,12.0,9.0,14.0,23.0,14.0,23.0,14.0,8.0,2.0,10.0,,,,,8.0,10.0,13.0,8.0,118.0,124.0,2.0,6.0,1.0,2.0,,,,,43.0,64.0,64.0,43.0,10.0,8.0,8.0,10.0,8.0,4.0,8.0,4.0,,1.0,20.0,6.0,5.0,20.0,0.0,0.0,0.0,0.0,,,,,5.0,3.0,,,,,,,,
2023-24,2367833,30,2024-03-31 16:30:00,"Etihad Stadium, Manchester",53422.0,Man City,Arsenal,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,12.0,6.0,1.0,2.0,7.0,2.0,4.0,2.0,1.0,,,,2.0,,,,,,11.0,6.0,5.0,4.0,42.0,19.0,68.0,36.0,700.0,269.0,618.0,191.0,72.5,27.5,40.0,15.0,13.0,20.0,9.0,6.0,4.0,5.0,7.0,24.0,7.0,24.0,4.0,10.0,2.0,4.0,,,,,9.0,20.0,14.0,11.0,140.0,119.0,2.0,1.0,,,1.0,1.0,,,68.0,48.0,48.0,68.0,16.0,10.0,10.0,16.0,7.0,4.0,7.0,4.0,,,9.0,20.0,19.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,
2023-24,2367834,30,2024-03-30 12:30:00,"St. James' Park, Newcastle",52199.0,Newcastle,West Ham,4,3,3,4,W,L,1,2,2,1,1,0,0,1,4.0,3.0,24.0,10.0,9.0,4.0,7.0,4.0,8.0,2.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,,2.0,3.0,19.0,9.0,13.0,5.0,45.0,18.0,62.0,60.0,518.0,343.0,425.0,248.0,59.9,40.1,52.0,21.0,24.0,21.0,13.0,13.0,10.0,6.0,13.0,22.0,13.0,22.0,11.0,4.0,2.0,8.0,,,,,13.0,8.0,19.0,12.0,145.0,154.0,1.0,5.0,3.0,4.0,,,,,53.0,59.0,59.0,53.0,14.0,18.0,18.0,14.0,3.0,4.0,3.0,4.0,,2.0,9.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0,2.0,,2.0,,1.0,2.0,,,,,,,,
2023-24,2367835,30,2024-03-30 15:00:00,"The City Ground, Nottingham",29520.0,Nott'm Forest,Crystal Palace,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,12.0,10.0,5.0,3.0,3.0,6.0,4.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,8.0,7.0,7.0,3.0,34.0,21.0,66.0,57.0,547.0,397.0,461.0,300.0,58.4,41.6,22.0,20.0,15.0,22.0,10.0,15.0,9.0,11.0,14.0,42.0,14.0,42.0,13.0,9.0,1.0,4.0,,,,,5.0,5.0,10.0,10.0,171.0,150.0,2.0,4.0,1.0,1.0,,,,,47.0,57.0,57.0,47.0,16.0,16.0,16.0,16.0,4.0,6.0,4.0,6.0,1.0,,14.0,12.0,11.0,14.0,0.0,0.0,0.0,0.0,,,,,4.0,,,,,,,,,
2023-24,2367836,30,2024-03-30 15:00:00,"Bramall Lane, Sheffield",30010.0,Sheff Utd,Fulham,3,3,3,3,D,D,0,0,0,0,0,0,0,0,3.0,3.0,8.0,24.0,4.0,9.0,2.0,7.0,2.0,8.0,3.0,,3.0,,,,,2.0,3.0,3.0,7.0,16.0,5.0,11.0,20.0,56.0,46.0,76.0,215.0,592.0,133.0,508.0,26.4,73.6,18.0,39.0,19.0,9.0,11.0,6.0,6.0,3.0,40.0,13.0,40.0,13.0,13.0,5.0,8.0,2.0,,,,,11.0,3.0,7.0,14.0,113.0,148.0,6.0,1.0,3.0,3.0,,,,,58.0,49.0,49.0,58.0,23.0,19.0,19.0,23.0,2.0,15.0,2.0,15.0,1.0,3.0,10.0,13.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,,
2023-24,2367837,30,2024-03-30 15:00:00,"Tottenham Hotspur Stadium, London",61534.0,Spurs,Luton,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,17.0,7.0,4.0,3.0,7.0,1.0,6.0,3.0,3.0,,,,3.0,,1.0,,1.0,1.0,14.0,6.0,8.0,5.0,37.0,16.0,64.0,32.0,610.0,255.0,517.0,177.0,69.6,30.4,52.0,11.0,16.0,12.0,11.0,8.0,12.0,6.0,13.0,22.0,13.0,22.0,10.0,10.0,3.0,8.0,,,,,6.0,8.0,7.0,9.0,129.0,122.0,2.0,2.0,1.0,2.0,,,,1.0,53.0,43.0,43.0,53.0,15.0,10.0,10.0,15.0,3.0,6.0,3.0,6.0,,,16.0,14.0,14.0,16.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,
2023-24,2367838,31,2024-04-02 19:45:00,"Vitality Stadium, Bournemouth",11207.0,Bournemouth,Crystal Palace,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,11.0,3.0,6.0,2.0,3.0,1.0,2.0,,3.0,,1.0,,2.0,,1.0,,1.0,,8.0,2.0,6.0,2.0,23.0,22.0,62.0,69.0,442.0,457.0,349.0,350.0,50.2,49.8,20.0,12.0,20.0,29.0,12.0,20.0,12.0,10.0,23.0,27.0,23.0,27.0,8.0,7.0,,2.0,1.0,,,,10.0,13.0,13.0,12.0,173.0,167.0,2.0,5.0,,1.0,1.0,,,,61.0,66.0,66.0,61.0,15.0,15.0,15.0,15.0,9.0,2.0,9.0,2.0,,,13.0,14.0,13.0,12.0,0.0,0.0,0.0,0.0,,,,,,4.0,,,,,,,,
2023-24,2367839,31,2024-04-03 19:30:00,"Emirates Stadium, London",60262.0,Arsenal,Luton,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,13.0,5.0,4.0,1.0,1.0,3.0,8.0,1.0,1.0,,1.0,,,,,,1.0,,9.0,3.0,8.0,,20.0,25.0,50.0,47.0,614.0,430.0,543.0,353.0,58.0,42.0,34.0,14.0,10.0,17.0,8.0,13.0,10.0,9.0,15.0,12.0,15.0,12.0,6.0,4.0,1.0,8.0,,,,1.0,3.0,7.0,9.0,9.0,111.0,122.0,1.0,4.0,,2.0,1.0,,,1.0,37.0,52.0,52.0,37.0,12.0,21.0,21.0,12.0,3.0,1.0,3.0,1.0,,,12.0,8.0,8.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,
2023-24,2367840,31,2024-04-03 19:30:00,"Gtech Community Stadium, Brentford",17024.0,Brentford,Brighton,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,5.0,24.0,2.0,6.0,2.0,11.0,1.0,7.0,,1.0,,,,1.0,,,,,4.0,21.0,3.0,11.0,20.0,30.0,50.0,65.0,326.0,662.0,251.0,605.0,33.0,67.0,16.0,27.0,15.0,14.0,11.0,7.0,9.0,8.0,14.0,12.0,14.0,12.0,5.0,8.0,7.0,1.0,,,,,13.0,8.0,8.0,8.0,116.0,105.0,6.0,2.0,,,1.0,1.0,,,47.0,51.0,51.0,47.0,14.0,16.0,16.0,14.0,1.0,5.0,1.0,5.0,1.0,,9.0,12.0,11.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,,,,,,,,,
2023-24,2367841,31,2024-04-02 19:45:00,"Turf Moor, Burnley",21528.0,Burnley,Wolves,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,13.0,8.0,6.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,,,1.0,1.0,10.0,6.0,7.0,2.0,45.0,19.0,59.0,28.0,468.0,468.0,392.0,395.0,50.9,49.1,36.0,20.0,16.0,18.0,8.0,8.0,6.0,7.0,13.0,29.0,13.0,29.0,7.0,6.0,2.0,2.0,,,,,12.0,8.0,9.0,12.0,147.0,124.0,1.0,5.0,1.0,1.0,,,,,49.0,52.0,52.0,49.0,14.0,13.0,13.0,14.0,7.0,4.0,7.0,4.0,,1.0,10.0,12.0,11.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,,,,,,,,
2023-24,2367842,31,2024-04-02 19:30:00,"The City Ground, Nottingham",28997.0,Nott'm Forest,Fulham,3,1,1,3,W,L,3,0,0,3,0,0,0,0,3.0,1.0,16.0,18.0,4.0,3.0,8.0,13.0,4.0,2.0,3.0,,1.0,,3.0,,2.0,2.0,3.0,1.0,12.0,16.0,6.0,4.0,16.0,45.0,49.0,82.0,324.0,629.0,252.0,551.0,33.3,66.7,21.0,30.0,11.0,15.0,7.0,11.0,12.0,4.0,36.0,13.0,36.0,13.0,6.0,4.0,2.0,3.0,,,,,4.0,8.0,9.0,8.0,117.0,131.0,2.0,1.0,1.0,3.0,,,,,40.0,44.0,44.0,40.0,15.0,19.0,19.0,15.0,3.0,8.0,3.0,8.0,1.0,,7.0,8.0,7.0,6.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,,
2023-24,2367843,31,2024-04-02 20:15:00,"London Stadium, London",62469.0,West Ham,Spurs,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,11.0,13.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,7.0,9.0,5.0,6.0,29.0,36.0,45.0,54.0,302.0,662.0,238.0,590.0,32.3,67.7,21.0,46.0,16.0,21.0,7.0,15.0,8.0,8.0,19.0,17.0,19.0,17.0,16.0,13.0,4.0,3.0,,1.0,,,7.0,11.0,8.0,12.0,128.0,123.0,3.0,3.0,1.0,1.0,,,,,43.0,55.0,55.0,43.0,7.0,15.0,15.0,7.0,9.0,5.0,9.0,5.0,,,13.0,9.0,9.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,,,,,
2023-24,2367844,31,2024-04-04 20:15:00,"Stamford Bridge, London",39694.0,Chelsea,Man Utd,4,3,3,4,W,L,2,2,2,2,0,0,0,0,4.0,3.0,28.0,19.0,10.0,5.0,9.0,7.0,9.0,7.0,2.0,2.0,2.0,3.0,2.0,,1.0,,1.0,2.0,24.0,14.0,15.0,8.0,37.0,22.0,51.0,46.0,549.0,426.0,470.0,341.0,56.6,43.4,42.0,32.0,12.0,18.0,6.0,10.0,8.0,18.0,6.0,16.0,6.0,16.0,11.0,11.0,7.0,9.0,1.0,,1.0,,9.0,6.0,10.0,6.0,129.0,113.0,2.0,6.0,3.0,4.0,,,,,39.0,41.0,41.0,39.0,9.0,7.0,7.0,9.0,12.0,3.0,12.0,3.0,1.0,3.0,7.0,15.0,12.0,7.0,0.0,0.0,0.0,0.0,2.0,,2.0,,3.0,,,,,,,,,
2023-24,2367845,31,2024-04-04 19:30:00,"Anfield, Liverpool",60055.0,Liverpool,Sheff Utd,3,1,1,3,W,L,1,0,0,1,0,0,0,0,3.0,1.0,29.0,5.0,9.0,3.0,15.0,2.0,5.0,,2.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,21.0,4.0,10.0,2.0,53.0,14.0,92.0,33.0,786.0,168.0,714.0,82.0,82.9,17.1,54.0,8.0,15.0,17.0,6.0,11.0,7.0,8.0,5.0,40.0,5.0,40.0,6.0,9.0,,5.0,,,,1.0,8.0,9.0,9.0,9.0,135.0,124.0,3.0,6.0,1.0,3.0,,,1.0,,52.0,45.0,45.0,52.0,20.0,14.0,14.0,20.0,13.0,1.0,13.0,1.0,1.0,,6.0,9.0,8.0,6.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,
2023-24,2367846,31,2024-04-03 20:15:00,"Etihad Stadium, Manchester",53422.0,Man City,Aston Villa,4,1,1,4,W,L,2,1,1,2,0,0,0,0,4.0,1.0,25.0,8.0,11.0,3.0,7.0,1.0,7.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,,2.0,1.0,21.0,8.0,15.0,7.0,37.0,12.0,60.0,32.0,701.0,337.0,647.0,291.0,67.0,33.0,63.0,16.0,26.0,21.0,15.0,8.0,5.0,7.0,6.0,16.0,6.0,16.0,6.0,8.0,4.0,7.0,,,,,7.0,15.0,12.0,13.0,102.0,103.0,2.0,7.0,1.0,4.0,,,,,56.0,36.0,36.0,56.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,,,6.0,13.0,13.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,
2023-24,2367847,31,2024-04-02 19:30:00,"St. James' Park, Newcastle",52135.0,Newcastle,Everton,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,18.0,10.0,6.0,3.0,4.0,6.0,8.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,,15.0,7.0,11.0,2.0,37.0,31.0,45.0,60.0,495.0,361.0,403.0,272.0,58.2,41.8,45.0,20.0,21.0,17.0,9.0,10.0,5.0,7.0,19.0,29.0,19.0,29.0,7.0,10.0,1.0,9.0,,,,,4.0,14.0,11.0,14.0,142.0,138.0,2.0,4.0,1.0,1.0,,,,,72.0,58.0,58.0,72.0,24.0,29.0,29.0,24.0,7.0,3.0,7.0,3.0,1.0,1.0,9.0,14.0,14.0,9.0,0.0,0.0,0.0,0.0,,1.0,,1.0,2.0,,,,,,,,,
2023-24,2367848,32,2024-04-06 15:00:00,"Villa Park, Birmingham",42218.0,Aston Villa,Brentford,3,3,3,3,D,D,1,0,0,1,0,0,0,0,3.0,3.0,11.0,8.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,3.0,,,,,2.0,3.0,7.0,5.0,4.0,3.0,47.0,27.0,54.0,49.0,571.0,247.0,488.0,168.0,70.0,30.0,32.0,16.0,8.0,11.0,4.0,7.0,8.0,6.0,18.0,25.0,18.0,25.0,5.0,10.0,1.0,4.0,,,,1.0,5.0,4.0,7.0,4.0,139.0,121.0,,,3.0,3.0,,,,,34.0,42.0,42.0,34.0,11.0,11.0,11.0,11.0,11.0,3.0,11.0,3.0,,,15.0,11.0,10.0,15.0,0.0,0.0,0.0,0.0,,,,,,4.0,,,,,,,,
2023-24,2367849,32,2024-04-06 17:30:00,"American Express Stadium, Falmer",31677.0,Brighton,Arsenal,0,3,3,0,L,W,0,1,1,0,0,0,0,0,,3.0,10.0,20.0,2.0,7.0,6.0,8.0,2.0,5.0,,6.0,,3.0,,4.0,,,,2.0,5.0,18.0,1.0,10.0,23.0,32.0,43.0,43.0,529.0,439.0,464.0,363.0,54.7,45.3,21.0,51.0,19.0,14.0,9.0,9.0,10.0,7.0,17.0,17.0,17.0,17.0,13.0,11.0,4.0,1.0,,,,,9.0,5.0,6.0,6.0,118.0,118.0,4.0,2.0,3.0,,,1.0,,,45.0,46.0,46.0,45.0,9.0,11.0,11.0,9.0,8.0,7.0,8.0,7.0,,2.0,14.0,13.0,12.0,13.0,0.0,0.0,0.0,0.0,,1.0,,1.0,2.0,2.0,,,,,,,,
2023-24,2367850,32,2024-04-06 12:30:00,"Selhurst Park, London",25132.0,Crystal Palace,Man City,2,4,4,2,L,W,1,1,1,1,0,0,0,0,2.0,4.0,7.0,18.0,4.0,8.0,2.0,6.0,1.0,4.0,3.0,5.0,2.0,1.0,1.0,4.0,1.0,,2.0,2.0,5.0,15.0,5.0,9.0,11.0,39.0,30.0,74.0,274.0,845.0,215.0,772.0,24.5,75.5,13.0,40.0,17.0,9.0,10.0,6.0,12.0,3.0,25.0,10.0,25.0,10.0,12.0,5.0,4.0,1.0,,2.0,,,4.0,5.0,8.0,9.0,95.0,116.0,4.0,2.0,4.0,2.0,,,,,31.0,33.0,33.0,31.0,7.0,7.0,7.0,7.0,2.0,9.0,2.0,9.0,,1.0,13.0,3.0,2.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,
2023-24,2367851,32,2024-04-06 15:00:00,"Goodison Park, Liverpool",39125.0,Everton,Burnley,1,0,0,1,W,L,1,0,0,1,0,1,1,0,1.0,,12.0,6.0,3.0,1.0,6.0,3.0,3.0,2.0,,,,,1.0,,,,,,8.0,3.0,4.0,2.0,30.0,28.0,64.0,54.0,294.0,523.0,200.0,407.0,37.0,63.0,21.0,27.0,26.0,14.0,11.0,10.0,11.0,7.0,25.0,17.0,25.0,17.0,9.0,3.0,2.0,2.0,,1.0,,1.0,10.0,8.0,2.0,14.0,150.0,176.0,1.0,2.0,,1.0,1.0,,,,64.0,50.0,50.0,64.0,19.0,15.0,15.0,19.0,3.0,5.0,3.0,5.0,,,11.0,13.0,12.0,11.0,0.0,0.0,0.0,0.0,,,,,10.0,1.0,,,,,,,,
