season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,expectedAssists_h,expectedAssists_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a
2020-21,2128476,20,2021-01-27 19:30:00,"American Express Stadium, Falmer",,Brighton,Fulham,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,16.0,10.0,5.0,3.0,5.0,5.0,6.0,2.0,3.0,,,,3.0,,,,,,15.0,9.0,11.0,5.0,42.0,12.0,66.0,36.0,411.0,439.0,293.0,324.0,49.5,50.5,38.0,15.0,23.0,12.0,14.0,7.0,14.0,16.0,6.0,20.0,6.0,20.0,29.0,29.0,3.0,6.0,,1.0,,,11.0,13.0,8.0,14.0,176.0,169.0,2.0,5.0,,,1.0,1.0,,,78.0,58.0,58.0,78.0,28.0,26.0,26.0,28.0,10.0,,10.0,,3.0,,10.0,14.0,14.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,,,,,,,,,
2020-21,2128477,20,2021-01-27 18:00:00,"Turf Moor, Burnley",,Burnley,Aston Villa,3,2,2,3,W,L,0,1,1,0,0,0,0,0,3.0,2.0,10.0,18.0,5.0,10.0,3.0,5.0,2.0,3.0,1.0,4.0,1.0,2.0,,3.0,,1.0,3.0,2.0,7.0,15.0,5.0,12.0,30.0,31.0,59.0,75.0,290.0,475.0,170.0,369.0,38.2,61.8,11.0,33.0,22.0,6.0,13.0,2.0,10.0,7.0,20.0,16.0,20.0,16.0,12.0,11.0,3.0,2.0,,,,,6.0,4.0,4.0,8.0,158.0,165.0,8.0,2.0,2.0,3.0,,,,,57.0,51.0,51.0,57.0,25.0,23.0,23.0,25.0,2.0,4.0,2.0,4.0,,1.0,16.0,7.0,6.0,16.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,,,,,,,
2020-21,2128478,20,2021-01-27 20:15:00,"Goodison Park, Liverpool",,Everton,Leicester,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,8.0,19.0,2.0,6.0,4.0,3.0,2.0,10.0,,,,,,,,,,1.0,4.0,13.0,2.0,12.0,25.0,29.0,43.0,59.0,298.0,573.0,227.0,494.0,35.0,65.0,15.0,27.0,14.0,19.0,9.0,12.0,11.0,8.0,23.0,20.0,23.0,20.0,22.0,22.0,10.0,2.0,,,1.0,,9.0,12.0,11.0,8.0,131.0,135.0,5.0,1.0,1.0,1.0,,,,,51.0,59.0,59.0,51.0,15.0,19.0,19.0,15.0,5.0,11.0,5.0,11.0,,,12.0,10.0,10.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,
2020-21,2128479,20,2021-01-27 20:15:00,"Old Trafford, Manchester",,Man Utd,Sheff Utd,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,16.0,5.0,4.0,3.0,5.0,1.0,7.0,1.0,1.0,,,,1.0,,1.0,,1.0,2.0,10.0,5.0,7.0,4.0,42.0,13.0,81.0,42.0,803.0,257.0,711.0,177.0,75.8,24.2,28.0,8.0,21.0,15.0,11.0,9.0,4.0,16.0,8.0,28.0,8.0,28.0,17.0,16.0,1.0,7.0,,,,,3.0,17.0,7.0,11.0,143.0,131.0,1.0,3.0,2.0,1.0,,,,,72.0,33.0,33.0,72.0,23.0,5.0,5.0,23.0,7.0,2.0,7.0,2.0,,,10.0,12.0,12.0,10.0,0.0,0.0,0.0,0.0,,,,,,5.0,,,,,,,,
2020-21,2128480,20,2021-01-26 20:15:00,"The Hawthorns, West Bromwich",,West Brom,Man City,0,5,5,0,L,W,0,4,4,0,0,0,0,0,,5.0,4.0,18.0,1.0,7.0,2.0,4.0,1.0,7.0,,1.0,,2.0,1.0,,,2.0,,4.0,2.0,14.0,,10.0,16.0,38.0,37.0,61.0,247.0,888.0,163.0,810.0,22.3,77.7,10.0,38.0,13.0,8.0,6.0,5.0,14.0,4.0,24.0,15.0,24.0,15.0,6.0,8.0,7.0,1.0,,,1.0,,16.0,3.0,5.0,8.0,115.0,123.0,2.0,1.0,5.0,,,1.0,,,32.0,59.0,59.0,32.0,10.0,27.0,27.0,10.0,3.0,8.0,3.0,8.0,,,8.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,
2020-21,2128481,20,2021-01-27 18:00:00,"Stamford Bridge, London",,Chelsea,Wolves,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,14.0,4.0,5.0,,5.0,4.0,4.0,,,,,,,1.0,,1.0,,,13.0,2.0,8.0,,44.0,10.0,80.0,23.0,898.0,242.0,832.0,174.0,78.9,21.1,31.0,6.0,15.0,5.0,11.0,4.0,6.0,16.0,8.0,30.0,8.0,30.0,16.0,12.0,,4.0,,,,,9.0,6.0,1.0,9.0,114.0,104.0,,5.0,,,1.0,1.0,,,40.0,41.0,41.0,40.0,13.0,13.0,13.0,13.0,12.0,1.0,13.0,1.0,1.0,1.0,14.0,7.0,7.0,14.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,,
2020-21,2128482,20,2021-01-26 18:00:00,"Selhurst Park, London",,Crystal Palace,West Ham,2,3,3,2,L,W,1,2,2,1,0,0,0,0,2.0,3.0,6.0,17.0,3.0,7.0,3.0,6.0,,4.0,1.0,5.0,,3.0,1.0,2.0,,2.0,2.0,3.0,6.0,14.0,3.0,10.0,36.0,14.0,66.0,56.0,536.0,460.0,422.0,347.0,54.2,45.8,18.0,21.0,17.0,18.0,8.0,11.0,14.0,11.0,9.0,16.0,9.0,16.0,24.0,25.0,4.0,,2.0,,,,10.0,9.0,12.0,11.0,164.0,159.0,5.0,1.0,3.0,2.0,,,,,65.0,51.0,51.0,65.0,31.0,15.0,15.0,31.0,3.0,4.0,3.0,4.0,,1.0,9.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,,,,,
2020-21,2128483,20,2021-01-26 18:00:00,"St. James' Park, Newcastle",,Newcastle,Leeds,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,22.0,9.0,5.0,2.0,10.0,4.0,7.0,3.0,1.0,,1.0,,,,2.0,1.0,1.0,2.0,17.0,8.0,9.0,5.0,32.0,27.0,54.0,38.0,313.0,450.0,222.0,330.0,42.3,57.7,21.0,24.0,11.0,15.0,6.0,7.0,6.0,8.0,20.0,21.0,20.0,21.0,16.0,13.0,3.0,7.0,,,,,8.0,16.0,9.0,9.0,152.0,161.0,1.0,4.0,2.0,1.0,,,,,64.0,59.0,59.0,64.0,25.0,27.0,27.0,25.0,9.0,4.0,9.0,5.0,3.0,1.0,10.0,15.0,12.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,
2020-21,2128484,20,2021-01-26 20:15:00,"St. Mary's Stadium, Southampton",,Southampton,Arsenal,1,3,3,1,L,W,1,2,2,1,0,0,0,0,1.0,3.0,13.0,9.0,5.0,5.0,5.0,4.0,3.0,,,4.0,,3.0,1.0,1.0,,,1.0,3.0,9.0,8.0,6.0,5.0,21.0,21.0,45.0,48.0,493.0,353.0,421.0,273.0,58.0,42.0,22.0,22.0,17.0,15.0,11.0,8.0,12.0,7.0,17.0,15.0,17.0,15.0,17.0,15.0,1.0,3.0,,1.0,,,12.0,14.0,10.0,11.0,123.0,136.0,1.0,4.0,3.0,1.0,,,,,47.0,49.0,49.0,47.0,10.0,11.0,11.0,10.0,4.0,5.0,4.0,5.0,2.0,,11.0,6.0,6.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,
2020-21,2128485,20,2021-01-28 20:00:00,"Tottenham Hotspur Stadium, London",,Spurs,Liverpool,1,3,3,1,L,W,0,1,1,0,0,0,0,0,1.0,3.0,3.0,14.0,2.0,7.0,1.0,6.0,,1.0,,3.0,,2.0,,2.0,,,1.0,2.0,2.0,12.0,2.0,7.0,14.0,29.0,73.0,49.0,592.0,587.0,498.0,504.0,49.8,50.2,10.0,33.0,14.0,10.0,8.0,8.0,11.0,16.0,18.0,12.0,18.0,12.0,16.0,17.0,1.0,,1.0,,1.0,,13.0,10.0,4.0,11.0,133.0,131.0,4.0,1.0,3.0,1.0,,,,,46.0,41.0,41.0,46.0,12.0,11.0,11.0,12.0,1.0,2.0,1.0,2.0,,,9.0,11.0,10.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,
2020-21,2128486,21,2021-01-30 17:30:00,"Emirates Stadium, London",,Arsenal,Man Utd,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,17.0,14.0,3.0,3.0,8.0,8.0,6.0,3.0,,2.0,,,,2.0,1.0,,,,10.0,10.0,5.0,2.0,21.0,34.0,50.0,54.0,436.0,566.0,352.0,486.0,43.3,56.7,17.0,31.0,13.0,10.0,7.0,4.0,13.0,16.0,21.0,13.0,21.0,13.0,19.0,21.0,3.0,6.0,,,,,6.0,6.0,7.0,6.0,108.0,126.0,3.0,3.0,,,1.0,1.0,,,45.0,37.0,37.0,45.0,10.0,12.0,12.0,10.0,4.0,7.0,4.0,7.0,,,9.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,,,,,
2020-21,2128487,21,2021-01-31 19:15:00,"American Express Stadium, Falmer",,Brighton,Spurs,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,16.0,8.0,5.0,4.0,7.0,1.0,4.0,3.0,1.0,,,,1.0,,1.0,,1.0,,16.0,7.0,9.0,6.0,47.0,25.0,49.0,58.0,407.0,556.0,327.0,455.0,43.2,56.8,49.0,14.0,19.0,13.0,12.0,6.0,21.0,10.0,15.0,22.0,15.0,22.0,16.0,17.0,3.0,6.0,,,,,16.0,7.0,7.0,6.0,138.0,147.0,4.0,2.0,,1.0,1.0,,,,44.0,51.0,51.0,44.0,7.0,11.0,11.0,7.0,9.0,2.0,9.0,2.0,,,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,
2020-21,2128488,21,2021-01-31 12:00:00,"Stamford Bridge, London",,Chelsea,Burnley,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,19.0,1.0,8.0,,9.0,1.0,2.0,,2.0,,,,2.0,,1.0,,2.0,,19.0,1.0,10.0,,41.0,24.0,62.0,52.0,723.0,287.0,627.0,187.0,71.1,28.9,46.0,10.0,13.0,15.0,8.0,6.0,9.0,10.0,17.0,21.0,17.0,21.0,18.0,17.0,,2.0,,,,,6.0,9.0,7.0,11.0,139.0,140.0,,7.0,,2.0,1.0,,,,44.0,50.0,50.0,44.0,13.0,22.0,22.0,13.0,4.0,2.0,4.0,2.0,,,7.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,
2020-21,2128489,21,2021-01-30 15:00:00,"Selhurst Park, London",,Crystal Palace,Wolves,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,11.0,6.0,2.0,4.0,6.0,1.0,3.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,1.0,,7.0,6.0,3.0,5.0,12.0,22.0,51.0,38.0,518.0,560.0,450.0,493.0,47.3,52.7,22.0,15.0,14.0,25.0,6.0,15.0,8.0,6.0,15.0,11.0,15.0,11.0,9.0,11.0,1.0,3.0,,,,,13.0,11.0,18.0,3.0,116.0,120.0,4.0,1.0,,1.0,1.0,,,,43.0,52.0,52.0,43.0,9.0,8.0,8.0,9.0,1.0,6.0,1.0,6.0,,,7.0,10.0,10.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,
2020-21,2128490,21,2021-01-30 12:30:00,"Goodison Park, Liverpool",,Everton,Newcastle,0,2,2,0,L,W,0,0,0,0,0,0,0,0,,2.0,11.0,13.0,3.0,3.0,6.0,5.0,2.0,5.0,,4.0,,1.0,,3.0,,2.0,,2.0,7.0,9.0,4.0,6.0,35.0,42.0,43.0,47.0,488.0,301.0,414.0,226.0,60.9,39.1,24.0,16.0,17.0,14.0,12.0,8.0,9.0,10.0,26.0,27.0,26.0,27.0,19.0,19.0,5.0,2.0,,,,,8.0,6.0,11.0,10.0,131.0,137.0,1.0,3.0,2.0,,,1.0,,,49.0,46.0,46.0,49.0,21.0,12.0,12.0,21.0,7.0,12.0,7.0,12.0,2.0,,13.0,6.0,5.0,13.0,0.0,0.0,0.0,0.0,,,,,4.0,,,,,,,,,
2020-21,2128491,21,2021-01-31 14:00:00,"King Power Stadium, Leicester",,Leicester,Leeds,1,3,3,1,L,W,1,1,1,1,0,0,0,0,1.0,3.0,18.0,8.0,8.0,7.0,4.0,,6.0,1.0,2.0,4.0,,2.0,3.0,2.0,,1.0,1.0,3.0,14.0,8.0,11.0,8.0,25.0,19.0,54.0,42.0,404.0,389.0,303.0,281.0,50.8,49.2,14.0,14.0,15.0,27.0,11.0,16.0,14.0,19.0,7.0,19.0,7.0,19.0,20.0,17.0,2.0,6.0,,,,,4.0,12.0,8.0,9.0,171.0,161.0,3.0,7.0,3.0,1.0,,,,,65.0,59.0,59.0,65.0,22.0,12.0,12.0,22.0,5.0,4.0,6.0,4.0,1.0,,17.0,16.0,16.0,17.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,
2020-21,2128492,21,2021-01-30 15:00:00,"Etihad Stadium, Manchester",,Man City,Sheff Utd,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,10.0,4.0,5.0,1.0,1.0,2.0,4.0,1.0,2.0,,1.0,,1.0,,,,1.0,,9.0,3.0,8.0,2.0,33.0,10.0,82.0,27.0,805.0,273.0,729.0,206.0,75.0,25.0,31.0,9.0,12.0,15.0,7.0,7.0,4.0,10.0,6.0,22.0,6.0,22.0,14.0,11.0,1.0,4.0,,1.0,,,4.0,8.0,7.0,10.0,119.0,99.0,1.0,4.0,,1.0,1.0,,,,44.0,40.0,40.0,44.0,14.0,14.0,14.0,14.0,10.0,,10.0,,,,7.0,10.0,10.0,7.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,
2020-21,2128493,21,2021-01-30 20:00:00,"St. Mary's Stadium, Southampton",,Southampton,Aston Villa,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,20.0,8.0,5.0,4.0,6.0,3.0,9.0,1.0,2.0,1.0,,1.0,4.0,,,,,1.0,12.0,5.0,9.0,3.0,38.0,18.0,58.0,48.0,487.0,336.0,395.0,249.0,59.8,40.2,41.0,21.0,24.0,23.0,13.0,13.0,8.0,16.0,11.0,22.0,11.0,22.0,15.0,14.0,1.0,10.0,,,,,4.0,12.0,10.0,15.0,153.0,143.0,3.0,4.0,1.0,,,1.0,,,57.0,55.0,55.0,57.0,11.0,17.0,17.0,11.0,7.0,1.0,7.0,1.0,,1.0,12.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,,,,,4.0,5.0,,,,,,,,
2020-21,2128494,21,2021-01-30 15:00:00,"The Hawthorns, West Bromwich",,West Brom,Fulham,2,2,2,2,D,D,0,1,1,0,0,0,0,0,2.0,2.0,5.0,12.0,3.0,7.0,2.0,3.0,,2.0,1.0,3.0,2.0,2.0,,1.0,,1.0,1.0,2.0,4.0,11.0,2.0,8.0,28.0,28.0,81.0,61.0,336.0,574.0,215.0,464.0,37.5,62.5,14.0,18.0,13.0,8.0,7.0,5.0,14.0,6.0,20.0,17.0,20.0,17.0,7.0,6.0,2.0,,1.0,,,,10.0,8.0,5.0,8.0,165.0,166.0,5.0,1.0,2.0,2.0,,,,,50.0,63.0,63.0,50.0,20.0,36.0,36.0,20.0,2.0,3.0,2.0,3.0,,1.0,9.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,0.980432,1.34965,1.3247,1.0982,0.301967,0.76922,1.0982,1.3247
2020-21,2128495,21,2021-01-31 16:30:00,"London Stadium, London",,West Ham,Liverpool,1,3,3,1,L,W,0,0,0,0,0,0,0,0,1.0,3.0,8.0,14.0,2.0,5.0,3.0,6.0,3.0,3.0,,3.0,1.0,2.0,,1.0,,,,3.0,4.0,11.0,2.0,6.0,20.0,35.0,43.0,81.0,365.0,785.0,280.0,700.0,32.8,67.2,15.0,27.0,15.0,13.0,10.0,8.0,18.0,4.0,12.0,13.0,12.0,13.0,18.0,16.0,3.0,2.0,,,,,8.0,6.0,6.0,8.0,124.0,123.0,2.0,1.0,3.0,1.0,,,,,36.0,39.0,39.0,36.0,12.0,12.0,12.0,12.0,6.0,4.0,6.0,5.0,1.0,1.0,7.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,
2020-21,2128496,22,2021-02-03 20:15:00,"Villa Park, Birmingham",,Aston Villa,West Ham,1,3,3,1,L,W,0,0,0,0,0,0,0,0,1.0,3.0,9.0,20.0,2.0,10.0,5.0,4.0,2.0,6.0,1.0,2.0,1.0,,,2.0,1.0,,1.0,3.0,7.0,14.0,4.0,10.0,38.0,25.0,56.0,50.0,480.0,376.0,397.0,292.0,56.5,43.5,27.0,26.0,13.0,15.0,6.0,8.0,4.0,5.0,14.0,23.0,14.0,23.0,18.0,18.0,6.0,2.0,1.0,1.0,,,6.0,10.0,10.0,6.0,137.0,121.0,6.0,1.0,3.0,1.0,,,,,54.0,44.0,44.0,54.0,15.0,13.0,13.0,15.0,7.0,3.0,7.0,3.0,2.0,1.0,11.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,
2020-21,2128497,22,2021-02-03 18:00:00,"Turf Moor, Burnley",,Burnley,Man City,0,2,2,0,L,W,0,2,2,0,0,0,0,0,,2.0,2.0,13.0,,6.0,2.0,1.0,,6.0,,2.0,,2.0,,1.0,,,,1.0,2.0,10.0,,10.0,22.0,30.0,36.0,54.0,271.0,804.0,200.0,738.0,25.7,74.3,10.0,28.0,17.0,8.0,7.0,7.0,8.0,6.0,17.0,13.0,17.0,13.0,14.0,15.0,6.0,,,,1.0,,8.0,5.0,5.0,8.0,100.0,108.0,4.0,,2.0,,,1.0,,,41.0,40.0,40.0,41.0,14.0,17.0,17.0,14.0,1.0,3.0,1.0,3.0,,,8.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,,,,,,,
2020-21,2128498,22,2021-02-03 18:00:00,"Craven Cottage, London",,Fulham,Leicester,0,2,2,0,L,W,0,2,2,0,0,0,0,0,,2.0,8.0,9.0,1.0,5.0,4.0,2.0,3.0,2.0,1.0,2.0,,2.0,1.0,,,,,2.0,7.0,8.0,4.0,6.0,34.0,14.0,70.0,53.0,598.0,447.0,498.0,343.0,57.5,42.5,26.0,20.0,22.0,18.0,13.0,12.0,13.0,9.0,16.0,23.0,16.0,23.0,18.0,18.0,2.0,3.0,,,,,9.0,18.0,8.0,12.0,155.0,150.0,3.0,1.0,2.0,,,1.0,,,66.0,57.0,57.0,66.0,16.0,15.0,15.0,16.0,5.0,2.0,5.0,2.0,,1.0,17.0,10.0,10.0,16.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,,,,,,,
2020-21,2128499,22,2021-02-03 19:30:00,"Elland Road, Leeds",,Leeds,Everton,1,2,2,1,L,W,0,2,2,0,0,0,0,0,1.0,2.0,16.0,10.0,7.0,6.0,6.0,4.0,3.0,,,3.0,,2.0,1.0,1.0,2.0,,1.0,2.0,13.0,7.0,7.0,4.0,42.0,19.0,60.0,49.0,561.0,331.0,464.0,250.0,63.2,36.8,31.0,14.0,16.0,13.0,11.0,7.0,11.0,10.0,11.0,33.0,11.0,33.0,29.0,30.0,,3.0,,,,1.0,14.0,9.0,7.0,10.0,156.0,136.0,4.0,6.0,2.0,1.0,,,,,48.0,63.0,63.0,48.0,11.0,24.0,24.0,11.0,7.0,1.0,7.0,1.0,1.0,1.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,
2020-21,2128500,22,2021-02-02 20:15:00,"Old Trafford, Manchester",,Man Utd,Southampton,9,0,0,9,W,L,4,0,0,4,0,2,2,0,9.0,,24.0,3.0,14.0,1.0,5.0,2.0,5.0,,6.0,1.0,7.0,,1.0,1.0,,,5.0,,18.0,2.0,13.0,,47.0,7.0,58.0,23.0,626.0,215.0,552.0,140.0,74.6,25.4,55.0,2.0,13.0,20.0,10.0,10.0,8.0,13.0,4.0,30.0,4.0,30.0,13.0,10.0,,5.0,,,,,3.0,7.0,12.0,7.0,128.0,118.0,1.0,6.0,,9.0,1.0,,,1.0,38.0,40.0,40.0,38.0,12.0,8.0,8.0,12.0,5.0,3.0,5.0,3.0,,,11.0,6.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,2.0,,,,,,,,
2020-21,2128501,22,2021-02-02 18:00:00,"Bramall Lane, Sheffield",,Sheff Utd,West Brom,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,14.0,8.0,6.0,4.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,,2.0,,,2.0,,12.0,4.0,9.0,2.0,42.0,31.0,80.0,59.0,593.0,268.0,495.0,174.0,68.3,31.7,32.0,23.0,20.0,18.0,11.0,11.0,10.0,12.0,22.0,25.0,22.0,25.0,12.0,13.0,2.0,4.0,,,,,2.0,10.0,11.0,9.0,159.0,149.0,3.0,4.0,1.0,2.0,,,,,66.0,60.0,60.0,66.0,27.0,30.0,30.0,27.0,9.0,2.0,9.0,2.0,,3.0,11.0,9.0,9.0,11.0,0.0,0.0,0.0,0.0,,,,,,3.0,,,,,,,,
2020-21,2128502,22,2021-02-02 18:00:00,"Molineux Stadium, Wolverhampton",,Wolves,Arsenal,2,1,1,2,W,L,1,1,1,1,0,2,2,0,2.0,1.0,11.0,9.0,7.0,3.0,4.0,1.0,,5.0,1.0,1.0,1.0,,1.0,1.0,,2.0,1.0,1.0,10.0,6.0,6.0,5.0,28.0,24.0,44.0,45.0,576.0,488.0,524.0,435.0,54.6,45.4,20.0,23.0,10.0,13.0,7.0,7.0,6.0,4.0,17.0,25.0,17.0,25.0,13.0,9.0,4.0,,,,1.0,,8.0,18.0,4.0,7.0,105.0,88.0,2.0,5.0,1.0,2.0,,,,,46.0,43.0,43.0,46.0,11.0,12.0,12.0,11.0,9.0,6.0,9.0,6.0,,,11.0,8.0,7.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,3.0,,,,,,,,
2020-21,2128503,22,2021-02-03 20:15:00,"Anfield, Liverpool",,Liverpool,Brighton,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,11.0,13.0,1.0,4.0,4.0,7.0,6.0,2.0,2.0,1.0,,1.0,2.0,,,,,1.0,6.0,10.0,2.0,5.0,47.0,22.0,72.0,55.0,697.0,404.0,599.0,302.0,63.4,36.6,23.0,19.0,12.0,13.0,9.0,3.0,12.0,15.0,15.0,29.0,15.0,29.0,20.0,18.0,2.0,6.0,,,,,4.0,6.0,10.0,7.0,162.0,142.0,3.0,1.0,1.0,,,1.0,,,32.0,47.0,47.0,32.0,9.0,18.0,18.0,9.0,5.0,3.0,6.0,3.0,,2.0,12.0,6.0,6.0,12.0,0.0,0.0,0.0,0.0,,,,,,3.0,,,,,,,,
2020-21,2128504,22,2021-02-02 20:15:00,"St. James' Park, Newcastle",,Newcastle,Crystal Palace,1,2,2,1,L,W,1,2,2,1,0,0,0,0,1.0,2.0,21.0,6.0,5.0,3.0,10.0,2.0,6.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,1.0,1.0,15.0,4.0,7.0,3.0,37.0,16.0,75.0,41.0,610.0,397.0,516.0,302.0,61.3,38.7,39.0,12.0,12.0,14.0,6.0,6.0,7.0,11.0,8.0,21.0,8.0,21.0,19.0,17.0,1.0,6.0,,,,,8.0,12.0,4.0,5.0,144.0,135.0,1.0,4.0,2.0,1.0,,,,,56.0,50.0,50.0,56.0,23.0,15.0,15.0,23.0,9.0,1.0,9.0,1.0,1.0,1.0,14.0,11.0,9.0,13.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,,,,,
2020-21,2128505,22,2021-02-04 20:00:00,"Tottenham Hotspur Stadium, London",,Spurs,Chelsea,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,7.0,16.0,2.0,2.0,5.0,7.0,,7.0,1.0,,,1.0,1.0,,,,,,4.0,12.0,1.0,7.0,18.0,36.0,41.0,58.0,457.0,630.0,374.0,560.0,42.0,58.0,13.0,35.0,13.0,10.0,8.0,6.0,13.0,13.0,19.0,13.0,19.0,13.0,22.0,24.0,7.0,,,,,,13.0,14.0,7.0,8.0,118.0,113.0,1.0,2.0,1.0,,,1.0,,,55.0,62.0,62.0,55.0,14.0,19.0,19.0,14.0,2.0,7.0,2.0,7.0,1.0,,20.0,14.0,14.0,20.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,3.0,,,,,,,,
2020-21,2128506,23,2021-02-06 12:30:00,"Villa Park, Birmingham",,Aston Villa,Arsenal,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,12.0,14.0,8.0,3.0,3.0,6.0,1.0,5.0,1.0,,,,1.0,,,,1.0,,11.0,10.0,8.0,6.0,17.0,44.0,51.0,65.0,316.0,597.0,232.0,522.0,33.6,66.4,21.0,44.0,18.0,12.0,8.0,7.0,10.0,6.0,27.0,9.0,27.0,9.0,15.0,21.0,5.0,1.0,,,,1.0,5.0,10.0,4.0,8.0,127.0,145.0,3.0,7.0,,1.0,1.0,,,,63.0,47.0,47.0,63.0,24.0,19.0,19.0,24.0,3.0,7.0,3.0,7.0,,1.0,12.0,12.0,11.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,
