season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenMiss,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickMiss,foulThrowIn,goalFastbreak,secondYellow,attCorner,attFreekickGoal,attFreekickPost,attLgRight,attObxdLeft,attPenPost,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,fiftyFifty,keeperGoals,subsGoals,successfulFiftyFifty,winningGoal,totalDistance,attLgLeft
2021-22,2210620,35,2022-04-30 15:00:00,36,Brighton,Away,211.0,11.0,2.0,4.0,2.0,,,189.0,5.0,,7.0,2.0,2.0,21.0,396.0,,,16.0,8.0,6.0,11.0,1.0,1.0,,,,,,,13.0,1.0,,,,1.0,,,3.0,6.0,5.0,9.0,8.0,74.0,69.0,1.0,1.0,2.0,2.0,14.0,4.0,13.0,,2.0,3.0,7.0,2.0,,8.0,,44.0,47.0,2.0,10.0,4.0,,,55.0,4.0,5.0,1.0,2.0,,,156.0,1.0,,,1.0,,8.0,2.0,2.0,,4.0,1.0,9.0,9.0,,7.0,108.0,53.0,26.0,7.0,2.0,2.0,11.0,9.0,465.0,5.0,1.0,,73.0,56.0,17.0,,,,,2.0,129.0,129.0,10.0,24.0,28.0,50.8,1.0,,,,14.0,0.0,141.0,1.0,,1.0,1.0,1.0,4.0,,3.0,92.0,386.0,4.0,13.0,227.0,28.0,10.0,25.0,3.0,12.0,9.0,2.0,139.0,,264.0,2.0,,15.0,2.0,49.0,1.0,479.0,,0.0,17.0,22.0,,19.0,1.0,665.0,30.0,14.0,14.0,3.0,18.0,0.0,,,1.0,,2.0,,,,,1.0,,,,,,22.0,,,12.0,,,
2021-22,2210623,36,2022-05-07 17:30:00,36,Brighton,Home,136.0,17.0,2.0,5.0,3.0,3.0,,162.0,2.0,,5.0,4.0,3.0,20.0,293.0,1.0,1.0,12.0,13.0,9.0,8.0,1.0,1.0,,,,,,1.0,13.0,,,,,,,2.0,9.0,8.0,7.0,13.0,4.0,54.0,65.0,3.0,2.0,2.0,2.0,15.0,4.0,9.0,,1.0,7.0,11.0,1.0,1.0,7.0,3.0,47.0,33.0,2.0,18.0,6.0,,,45.0,13.0,9.0,1.0,2.0,2.0,,131.0,2.0,,2.0,2.0,,6.0,4.0,2.0,1.0,6.0,1.0,10.0,10.0,1.0,5.0,91.0,53.0,24.0,6.0,2.0,4.0,7.0,6.0,353.0,3.0,,,52.0,40.0,39.0,,,,,,127.0,127.0,9.0,22.0,25.0,42.0,,,,,15.0,0.0,97.0,3.0,2.0,5.0,,1.0,7.0,,3.0,104.0,283.0,10.0,11.0,148.0,36.0,18.0,10.0,6.0,20.0,14.0,1.0,145.0,4.0,245.0,2.0,,15.0,3.0,48.0,3.0,373.0,1.0,0.0,17.0,11.0,2.0,17.0,0.0,555.0,41.0,11.0,4.0,7.0,9.0,0.0,,,,,2.0,,,,,,,,,,,19.0,,,10.0,,,
2021-22,2210633,37,2022-05-15 14:00:00,36,Brighton,Away,118.0,19.0,1.0,5.0,4.0,2.0,,185.0,5.0,,7.0,5.0,8.0,28.0,298.0,1.0,3.0,18.0,13.0,22.0,11.0,1.0,1.0,,,,,,,14.0,,,,,,,,5.0,14.0,5.0,12.0,3.0,63.0,75.0,4.0,3.0,1.0,2.0,26.0,2.0,6.0,,,1.0,4.0,2.0,,10.0,3.0,39.0,62.0,2.0,24.0,11.0,,1.0,76.0,8.0,16.0,1.0,3.0,2.0,,171.0,1.0,,1.0,1.0,,10.0,1.0,,1.0,11.0,,9.0,9.0,3.0,7.0,77.0,80.0,40.0,8.0,,6.0,7.0,6.0,372.0,4.0,3.0,,73.0,50.0,30.0,,,,,,150.0,150.0,4.0,30.0,29.0,49.7,,2.0,,,26.0,0.0,92.0,2.0,2.0,3.0,,1.0,7.0,,3.0,103.0,282.0,15.0,13.0,148.0,34.0,24.0,14.0,1.0,9.0,8.0,2.0,149.0,7.0,264.0,1.0,,28.0,9.0,74.0,1.0,403.0,1.0,0.0,15.0,13.0,4.0,21.0,2.0,617.0,28.0,21.0,11.0,1.0,5.0,0.0,,,1.0,,1.0,,,,,,,,,,,22.0,,,13.0,,,
2021-22,2210643,38,2022-05-22 16:00:00,36,Brighton,Home,185.0,14.0,2.0,6.0,4.0,,1.0,224.0,5.0,,6.0,4.0,2.0,21.0,403.0,,,11.0,13.0,20.0,10.0,2.0,,,,,,,,14.0,,,,,,,1.0,8.0,4.0,3.0,13.0,5.0,72.0,61.0,1.0,1.0,,4.0,19.0,7.0,1.0,,,5.0,8.0,5.0,1.0,13.0,,36.0,46.0,4.0,22.0,17.0,,,50.0,9.0,9.0,1.0,1.0,1.0,,168.0,3.0,1.0,3.0,2.0,1.0,5.0,2.0,2.0,1.0,17.0,,6.0,6.0,,6.0,117.0,46.0,23.0,6.0,1.0,4.0,11.0,7.0,473.0,3.0,1.0,,52.0,54.0,42.0,,,,,,127.0,127.0,5.0,25.0,24.0,49.9,,,3.0,,19.0,0.0,132.0,,1.0,1.0,,,4.0,,3.0,138.0,391.0,10.0,15.0,211.0,29.0,22.0,6.0,5.0,19.0,14.0,,177.0,,297.0,2.0,,21.0,4.0,52.0,,489.0,,0.0,18.0,12.0,1.0,13.0,1.0,660.0,37.0,11.0,5.0,5.0,8.0,0.0,,,,,3.0,,,,,,,,,,,21.0,,,3.0,,,
2022-23,2292818,1,2022-08-07 14:00:00,36,Brighton,Away,76.0,15.0,1.0,6.0,5.0,2.0,,159.0,5.0,,1.0,1.0,4.0,17.0,229.0,,1.0,16.0,11.0,9.0,11.0,1.0,,,,1.0,,,,13.0,,,,,,,,5.0,14.0,4.0,10.0,5.0,51.0,64.0,1.0,,2.0,1.0,20.0,5.0,5.0,,1.0,2.0,7.0,2.0,,6.0,1.0,40.0,36.0,1.0,24.0,11.0,,,71.0,12.0,7.0,,1.0,1.0,,153.0,1.0,,1.0,1.0,,11.0,2.0,,,11.0,,12.0,12.0,,1.0,52.0,73.0,30.0,6.0,2.0,5.0,8.0,4.0,301.0,7.0,,1.0,62.0,72.0,23.0,,,,,,141.0,141.0,9.0,28.0,21.0,37.1,,,,1.0,20.0,0.0,70.0,4.0,1.0,5.0,,,6.0,,4.0,100.0,220.0,9.0,13.0,97.0,41.0,24.0,12.0,2.0,12.0,10.0,,154.0,4.0,241.0,,,19.0,4.0,66.0,1.0,326.0,1.0,0.0,15.0,14.0,3.0,22.0,1.0,509.0,27.0,19.0,6.0,2.0,9.0,0.0,,,,,2.0,,,,,,,,,,,21.0,,,9.0,,,
2022-23,2292823,2,2022-08-13 15:00:00,36,Brighton,Home,99.0,26.0,,1.0,1.0,4.0,,188.0,2.0,1.0,3.0,2.0,1.0,26.0,286.0,2.0,,19.0,16.0,18.0,10.0,,1.0,,,,,,,9.0,,,,,,,,5.0,3.0,1.0,8.0,5.0,52.0,66.0,3.0,3.0,,,12.0,3.0,12.0,,,7.0,13.0,,,7.0,,47.0,43.0,,19.0,7.0,,1.0,59.0,8.0,4.0,,,,,155.0,,,,,,4.0,,1.0,1.0,7.0,,8.0,8.0,1.0,3.0,82.0,68.0,35.0,3.0,,3.0,7.0,7.0,356.0,1.0,,,67.0,68.0,39.0,,,,,,141.0,141.0,4.0,30.0,26.0,54.5,,,,,12.0,0.0,85.0,,1.0,1.0,,1.0,3.0,,3.0,114.0,277.0,6.0,10.0,118.0,43.0,19.0,8.0,6.0,19.0,13.0,1.0,162.0,5.0,275.0,1.0,1.0,17.0,2.0,57.0,1.0,374.0,3.0,0.0,13.0,18.0,,23.0,2.0,542.0,31.0,18.0,3.0,7.0,14.0,0.0,,,,,2.0,,,,,,,,,,,21.0,,,8.0,,,
2022-23,2292839,3,2022-08-21 14:00:00,36,Brighton,Away,183.0,15.0,2.0,5.0,3.0,1.0,,217.0,1.0,,6.0,7.0,5.0,22.0,395.0,,1.0,12.0,20.0,9.0,6.0,1.0,,,,,,,1.0,7.0,1.0,,,,,,,4.0,8.0,5.0,9.0,2.0,76.0,62.0,2.0,1.0,2.0,3.0,19.0,4.0,4.0,,1.0,4.0,7.0,3.0,,6.0,,38.0,39.0,3.0,16.0,8.0,,,72.0,7.0,10.0,,3.0,2.0,,167.0,1.0,,1.0,1.0,,4.0,1.0,3.0,1.0,8.0,,6.0,6.0,2.0,6.0,115.0,71.0,38.0,5.0,2.0,4.0,4.0,2.0,467.0,7.0,,,54.0,94.0,21.0,,,,,1.0,131.0,131.0,3.0,26.0,20.0,50.4,,,,,19.0,0.0,127.0,2.0,1.0,3.0,1.0,,5.0,,3.0,103.0,385.0,10.0,8.0,207.0,35.0,16.0,5.0,4.0,16.0,12.0,,153.0,5.0,294.0,3.0,,23.0,8.0,60.0,1.0,485.0,1.0,0.0,11.0,17.0,2.0,15.0,0.0,655.0,22.0,18.0,3.0,4.0,7.0,0.0,,,,,3.0,,,,,,,,,,,15.0,,,7.0,,,
2022-23,2292843,4,2022-08-27 15:00:00,36,Brighton,Home,118.0,22.0,1.0,5.0,4.0,,2.0,137.0,4.0,,4.0,6.0,2.0,29.0,250.0,,2.0,19.0,10.0,14.0,9.0,2.0,1.0,,,,,,1.0,8.0,,,,,,,3.0,8.0,7.0,3.0,11.0,2.0,41.0,67.0,2.0,2.0,,,16.0,1.0,11.0,,1.0,5.0,5.0,,,14.0,1.0,53.0,48.0,,8.0,4.0,,,65.0,10.0,13.0,1.0,3.0,3.0,,158.0,1.0,,1.0,1.0,,7.0,1.0,,,4.0,,9.0,9.0,1.0,4.0,76.0,70.0,33.0,3.0,,7.0,5.0,4.0,329.0,5.0,1.0,,81.0,34.0,25.0,,,,,,163.0,163.0,4.0,28.0,28.0,42.8,,,,1.0,16.0,0.0,78.0,2.0,,2.0,,1.0,8.0,,5.0,77.0,238.0,9.0,12.0,139.0,41.0,8.0,15.0,4.0,12.0,8.0,1.0,128.0,3.0,226.0,1.0,,22.0,2.0,65.0,2.0,353.0,,0.0,13.0,14.0,2.0,27.0,2.0,542.0,27.0,20.0,7.0,5.0,10.0,0.0,,,,,2.0,,,,,,,,,,,18.0,,,9.0,,,
2022-23,2292853,5,2022-08-30 19:30:00,36,Brighton,Away,237.0,23.0,,3.0,3.0,1.0,,212.0,8.0,,5.0,1.0,2.0,33.0,446.0,,,23.0,18.0,13.0,5.0,,,,,1.0,,,1.0,5.0,1.0,,,,,1.0,,4.0,8.0,3.0,6.0,1.0,82.0,66.0,1.0,2.0,1.0,,29.0,,9.0,,1.0,3.0,13.0,1.0,,14.0,1.0,64.0,56.0,,11.0,6.0,,2.0,73.0,11.0,9.0,,2.0,1.0,,171.0,,,,,,11.0,,,,6.0,1.0,11.0,11.0,,5.0,131.0,74.0,45.0,3.0,1.0,3.0,2.0,4.0,511.0,,1.0,1.0,91.0,76.0,29.0,,,,,1.0,155.0,155.0,5.0,22.0,34.0,60.9,1.0,,,,29.0,0.0,149.0,1.0,1.0,2.0,,,3.0,,4.0,104.0,428.0,9.0,5.0,259.0,42.0,11.0,23.0,2.0,17.0,15.0,,154.0,4.0,291.0,1.0,,10.0,2.0,62.0,2.0,533.0,,0.0,7.0,23.0,1.0,26.0,1.0,736.0,20.0,22.0,11.0,3.0,12.0,0.0,,,,,1.0,,,,,,,,,,,28.0,,,17.0,,,
2022-23,2292862,6,2022-09-04 14:00:00,36,Brighton,Home,206.0,22.0,1.0,6.0,5.0,2.0,,221.0,4.0,,3.0,2.0,3.0,39.0,421.0,,2.0,14.0,11.0,10.0,9.0,2.0,1.0,,2.0,,,,,16.0,1.0,,,,,,1.0,6.0,5.0,1.0,12.0,11.0,62.0,49.0,3.0,1.0,3.0,1.0,8.0,7.0,6.0,,1.0,10.0,11.0,4.0,,7.0,,36.0,46.0,1.0,5.0,1.0,,,68.0,6.0,8.0,,6.0,,2.0,146.0,2.0,,2.0,2.0,,5.0,2.0,,,1.0,,13.0,13.0,,3.0,150.0,69.0,45.0,1.0,4.0,3.0,10.0,11.0,478.0,1.0,2.0,,87.0,62.0,36.0,,,,,1.0,121.0,121.0,3.0,22.0,21.0,53.5,,,3.0,,13.0,0.0,135.0,2.0,,2.0,,1.0,5.0,,4.0,123.0,409.0,8.0,13.0,219.0,44.0,5.0,17.0,10.0,25.0,15.0,2.0,164.0,2.0,299.0,,,13.0,4.0,66.0,2.0,493.0,1.0,0.0,23.0,17.0,3.0,15.0,1.0,676.0,36.0,12.0,11.0,10.0,12.0,0.0,,,1.0,,3.0,1.0,,,1.0,,,,,,,22.0,,,8.0,,,
2022-23,2292870,7,2023-04-04 19:45:00,36,Brighton,Away,309.0,19.0,,1.0,1.0,2.0,,237.0,10.0,,3.0,,14.0,27.0,545.0,,1.0,16.0,12.0,14.0,13.0,,,,,,,,1.0,13.0,,,,,,,1.0,4.0,10.0,4.0,10.0,6.0,119.0,64.0,3.0,1.0,2.0,3.0,12.0,1.0,8.0,,,5.0,7.0,2.0,,11.0,3.0,42.0,55.0,3.0,10.0,7.0,,1.0,62.0,5.0,10.0,1.0,2.0,,,209.0,2.0,,2.0,2.0,,10.0,2.0,4.0,1.0,7.0,,7.0,7.0,,3.0,135.0,74.0,46.0,5.0,,8.0,7.0,6.0,599.0,4.0,,,61.0,87.0,24.0,,,,,,130.0,130.0,7.0,21.0,28.0,63.3,,,,,17.0,0.0,163.0,2.0,1.0,3.0,1.0,,9.0,,4.0,105.0,520.0,12.0,15.0,331.0,41.0,10.0,21.0,2.0,11.0,9.0,,139.0,5.0,306.0,4.0,,3.0,16.0,49.0,,626.0,2.0,0.0,16.0,17.0,2.0,19.0,1.0,807.0,30.0,18.0,14.0,5.0,9.0,0.0,,,,,2.0,,,,,,,,,,,30.0,,1.0,17.0,,,
2022-23,2292882,8,2023-03-15 19:30:00,36,Brighton,Home,285.0,14.0,1.0,1.0,,,,204.0,4.0,,5.0,1.0,7.0,18.0,488.0,1.0,1.0,18.0,3.0,10.0,7.0,2.0,,,1.0,,,,,8.0,,,,,,,1.0,9.0,6.0,5.0,6.0,5.0,90.0,68.0,,,,1.0,9.0,1.0,11.0,,,1.0,8.0,1.0,,6.0,1.0,42.0,53.0,1.0,8.0,4.0,,1.0,57.0,13.0,19.0,,3.0,,1.0,189.0,1.0,,1.0,1.0,,4.0,1.0,2.0,,4.0,,15.0,15.0,1.0,5.0,152.0,64.0,40.0,4.0,1.0,4.0,6.0,5.0,554.0,2.0,,,63.0,64.0,23.0,,,,,,133.0,133.0,13.0,18.0,30.0,57.1,,,,,21.0,0.0,148.0,2.0,1.0,3.0,2.0,,5.0,,4.0,100.0,467.0,9.0,10.0,309.0,33.0,8.0,13.0,1.0,10.0,9.0,,150.0,,280.0,2.0,,10.0,8.0,43.0,2.0,579.0,2.0,0.0,11.0,20.0,1.0,18.0,1.0,757.0,15.0,16.0,4.0,1.0,11.0,0.0,1.0,,,,1.0,,,,,,,,,,,34.0,,,20.0,,,
2022-23,2292896,9,2022-10-01 15:00:00,36,Brighton,Away,248.0,15.0,,3.0,3.0,,,114.0,6.0,,8.0,2.0,3.0,23.0,359.0,,1.0,8.0,11.0,8.0,3.0,,,,,1.0,,,,6.0,,,,,,,,8.0,13.0,3.0,6.0,,68.0,59.0,5.0,3.0,3.0,1.0,7.0,,8.0,,,2.0,6.0,4.0,,6.0,2.0,46.0,48.0,1.0,26.0,12.0,,,42.0,13.0,6.0,3.0,1.0,1.0,,172.0,2.0,,2.0,2.0,,11.0,3.0,2.0,,12.0,,14.0,14.0,3.0,9.0,107.0,48.0,20.0,9.0,,,5.0,6.0,433.0,2.0,,1.0,41.0,24.0,25.0,,,,,,154.0,154.0,5.0,27.0,14.0,46.2,,2.0,1.0,,19.0,0.0,113.0,4.0,1.0,5.0,1.0,,,,3.0,64.0,342.0,7.0,5.0,289.0,36.0,26.0,19.0,2.0,13.0,11.0,,101.0,3.0,184.0,2.0,,18.0,3.0,61.0,,460.0,2.0,0.0,6.0,23.0,3.0,16.0,1.0,661.0,23.0,20.0,11.0,2.0,9.0,0.0,,,,,,,,,,,,,,,,25.0,,,14.0,,,
2022-23,2292902,10,2022-10-08 17:30:00,36,Brighton,Home,245.0,18.0,2.0,3.0,1.0,2.0,,368.0,12.0,,1.0,,9.0,20.0,610.0,,,18.0,11.0,12.0,13.0,1.0,,,,,,,,12.0,,,,,,,1.0,5.0,4.0,4.0,8.0,6.0,105.0,60.0,1.0,1.0,,,10.0,5.0,8.0,,,6.0,9.0,3.0,,12.0,2.0,42.0,51.0,,7.0,4.0,,,67.0,9.0,13.0,,2.0,1.0,,196.0,,,,,,13.0,,,1.0,4.0,,10.0,10.0,1.0,2.0,198.0,56.0,39.0,2.0,,5.0,9.0,4.0,660.0,1.0,1.0,,76.0,70.0,29.0,,,,,,132.0,132.0,6.0,14.0,37.0,58.9,,,,,20.0,0.0,195.0,,2.0,2.0,2.0,,5.0,,4.0,183.0,579.0,10.0,14.0,271.0,36.0,7.0,12.0,4.0,17.0,13.0,,221.0,7.0,440.0,,,6.0,10.0,40.0,2.0,694.0,1.0,0.0,14.0,17.0,5.0,19.0,1.0,865.0,30.0,14.0,9.0,6.0,9.0,0.0,,,,,1.0,,,,,,,,,,,25.0,,,11.0,,,
2022-23,2292911,11,2022-10-14 20:00:00,36,Brighton,Away,197.0,22.0,5.0,11.0,6.0,3.0,,334.0,6.0,,5.0,1.0,8.0,28.0,520.0,,2.0,16.0,17.0,15.0,15.0,4.0,,,,,,,,15.0,,,,,,,,7.0,6.0,1.0,14.0,7.0,86.0,57.0,2.0,2.0,,,6.0,10.0,9.0,1.0,,11.0,13.0,9.0,,5.0,,53.0,52.0,,9.0,6.0,,,78.0,15.0,11.0,,1.0,1.0,,201.0,,,,,,6.0,,,,6.0,,7.0,7.0,,5.0,150.0,54.0,32.0,2.0,,4.0,15.0,7.0,588.0,1.0,,,71.0,69.0,43.0,1.0,1.0,1.0,,,146.0,146.0,5.0,19.0,26.0,72.5,,,,,19.0,0.0,174.0,1.0,,,1.0,,4.0,,3.0,180.0,500.0,6.0,19.0,224.0,45.0,9.0,9.0,10.0,33.0,23.0,,224.0,6.0,420.0,,,8.0,9.0,51.0,3.0,611.0,,0.0,21.0,25.0,4.0,20.0,1.0,798.0,39.0,14.0,2.0,11.0,15.0,0.0,,,,,6.0,,,,,,,,,,,18.0,,,10.0,,,
2022-23,2292923,12,2022-10-18 19:30:00,36,Brighton,Home,235.0,19.0,2.0,7.0,5.0,1.0,,313.0,5.0,1.0,3.0,3.0,6.0,33.0,541.0,1.0,,27.0,15.0,16.0,13.0,3.0,,,,,,,,12.0,,,,1.0,,,2.0,7.0,3.0,,14.0,5.0,68.0,44.0,2.0,3.0,,1.0,22.0,5.0,4.0,,,9.0,9.0,9.0,,5.0,,42.0,42.0,1.0,8.0,4.0,,,68.0,10.0,13.0,,3.0,2.0,,173.0,,,,,,6.0,,,,4.0,1.0,7.0,7.0,1.0,3.0,196.0,65.0,51.0,1.0,,5.0,11.0,7.0,602.0,,1.0,,81.0,93.0,45.0,,,,,,134.0,134.0,4.0,13.0,24.0,70.3,1.0,,,,22.0,0.0,186.0,,,,1.0,,7.0,,2.0,147.0,522.0,12.0,16.0,256.0,36.0,8.0,10.0,7.0,27.0,20.0,,189.0,4.0,394.0,,1.0,13.0,7.0,57.0,1.0,623.0,1.0,0.0,19.0,11.0,3.0,28.0,3.0,805.0,41.0,16.0,2.0,9.0,7.0,0.0,,,,,4.0,,,,,,,,,,,19.0,,,8.0,,,
2022-23,2292934,13,2022-10-22 15:00:00,36,Brighton,Away,230.0,22.0,1.0,2.0,1.0,2.0,,170.0,8.0,,6.0,1.0,3.0,26.0,398.0,,,21.0,1.0,8.0,4.0,1.0,,,,,,,,7.0,,,,,,,,9.0,9.0,1.0,5.0,3.0,75.0,53.0,1.0,1.0,,1.0,4.0,3.0,8.0,,,3.0,7.0,5.0,,7.0,,35.0,42.0,1.0,11.0,6.0,1.0,,48.0,12.0,11.0,,2.0,1.0,,158.0,1.0,,,1.0,,9.0,1.0,,,6.0,,9.0,9.0,2.0,6.0,116.0,53.0,31.0,7.0,1.0,1.0,5.0,2.0,448.0,3.0,,,63.0,51.0,25.0,1.0,1.0,1.0,,,118.0,118.0,4.0,19.0,23.0,51.6,,,,,13.0,0.0,122.0,1.0,,1.0,,,3.0,,5.0,94.0,377.0,4.0,6.0,258.0,40.0,11.0,14.0,3.0,16.0,13.0,,126.0,4.0,229.0,,,10.0,4.0,52.0,4.0,471.0,,0.0,8.0,16.0,1.0,22.0,3.0,624.0,14.0,12.0,7.0,3.0,6.0,0.0,,,,,1.0,,,,,,,,,,,22.0,,,10.0,,,
2022-23,2292943,14,2022-10-29 15:00:00,36,Brighton,Home,168.0,18.0,1.0,4.0,3.0,2.0,,112.0,8.0,,7.0,2.0,3.0,22.0,276.0,,1.0,12.0,12.0,11.0,14.0,1.0,1.0,,,,,,,15.0,,,,,,1.0,,9.0,9.0,6.0,15.0,4.0,60.0,63.0,2.0,1.0,2.0,3.0,16.0,3.0,2.0,,,8.0,8.0,2.0,1.0,5.0,4.0,38.0,43.0,3.0,21.0,7.0,,,36.0,16.0,6.0,1.0,1.0,1.0,,126.0,1.0,,,1.0,,9.0,2.0,1.0,,7.0,1.0,6.0,6.0,,7.0,73.0,44.0,26.0,7.0,,7.0,9.0,9.0,330.0,3.0,2.0,,36.0,39.0,26.0,,,,,,113.0,113.0,7.0,26.0,17.0,41.0,1.0,,,,25.0,0.0,90.0,4.0,2.0,7.0,2.0,1.0,7.0,,3.0,58.0,259.0,16.0,16.0,198.0,33.0,21.0,11.0,6.0,17.0,11.0,1.0,85.0,5.0,168.0,2.0,,11.0,3.0,43.0,,349.0,3.0,0.0,19.0,18.0,1.0,14.0,1.0,546.0,30.0,15.0,8.0,8.0,11.0,0.0,,,,,4.0,,,,,,,,,,,16.0,,,8.0,,,
2022-23,2292959,15,2022-11-05 15:00:00,36,Brighton,Away,299.0,12.0,3.0,7.0,4.0,1.0,1.0,297.0,2.0,,7.0,3.0,4.0,22.0,589.0,,,15.0,8.0,15.0,6.0,3.0,,2.0,3.0,,,,,13.0,,,,,,,1.0,7.0,6.0,2.0,12.0,7.0,103.0,55.0,1.0,1.0,1.0,1.0,5.0,4.0,6.0,,1.0,9.0,8.0,2.0,1.0,10.0,1.0,41.0,53.0,1.0,13.0,9.0,,,62.0,11.0,15.0,,5.0,1.0,3.0,168.0,2.0,,2.0,2.0,,2.0,3.0,,2.0,9.0,,5.0,5.0,1.0,7.0,187.0,57.0,41.0,4.0,2.0,4.0,7.0,8.0,635.0,1.0,3.0,,108.0,66.0,34.0,1.0,1.0,1.0,,,109.0,109.0,5.0,23.0,19.0,71.4,,,3.0,1.0,18.0,0.0,195.0,3.0,,3.0,,,7.0,,4.0,151.0,571.0,5.0,11.0,320.0,24.0,13.0,17.0,8.0,19.0,11.0,,183.0,4.0,352.0,,,7.0,5.0,35.0,1.0,653.0,,0.0,19.0,14.0,1.0,16.0,0.0,821.0,39.0,10.0,9.0,9.0,11.0,0.0,1.0,,,,2.0,,,,1.0,,,,,,,17.0,,,12.0,,,
2022-23,2292961,16,2022-11-13 14:00:00,36,Brighton,Home,229.0,12.0,,4.0,4.0,,,229.0,4.0,1.0,2.0,3.0,5.0,31.0,454.0,,,23.0,8.0,10.0,4.0,,,,,,,,,5.0,,,,,,,,7.0,5.0,3.0,4.0,3.0,84.0,56.0,1.0,1.0,1.0,,9.0,4.0,5.0,,,11.0,9.0,7.0,,13.0,,50.0,38.0,,7.0,3.0,1.0,,65.0,14.0,11.0,,2.0,2.0,,145.0,,,,,,4.0,1.0,,,3.0,,15.0,15.0,,2.0,147.0,49.0,40.0,4.0,1.0,1.0,3.0,2.0,506.0,3.0,1.0,,69.0,64.0,42.0,1.0,1.0,1.0,,,139.0,139.0,6.0,21.0,27.0,65.1,,3.0,,,16.0,0.0,150.0,,,,1.0,,1.0,,4.0,111.0,434.0,9.0,4.0,248.0,25.0,7.0,13.0,8.0,26.0,18.0,,149.0,2.0,304.0,,1.0,8.0,5.0,50.0,3.0,526.0,1.0,0.0,7.0,14.0,,27.0,2.0,714.0,18.0,14.0,3.0,11.0,6.0,0.0,,,,,2.0,,,,,,,,,,,29.0,,,11.0,,,
