season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,expectedGoals_h,expectedGoals_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,expectedAssists_h,expectedAssists_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a
2021-22,2210299,3,2021-08-28 15:00:00,"London Stadium, London",59751.0,West Ham,Crystal Palace,2,2,2,2,D,D,1,0,0,1,0,0,0,0,2.0,2.0,14.0,9.0,4.0,2.0,3.0,3.0,7.0,4.0,,,1.0,2.0,2.0,2.0,,1.0,,,,,1.0,1.0,12.0,7.0,9.0,4.0,43.0,23.0,64.0,39.0,378.0,462.0,295.0,380.0,45.7,54.3,39.0,22.0,16.0,13.0,5.0,8.0,15.0,15.0,13.0,32.0,13.0,32.0,21.0,17.0,4.0,7.0,,1.0,,,15.0,11.0,8.0,10.0,138.0,132.0,,2.0,2.0,2.0,,,,,,,47.0,67.0,67.0,47.0,15.0,29.0,29.0,15.0,5.0,3.0,5.0,3.0,2.0,2.0,10.0,7.0,5.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2021-22,2210300,3,2021-08-29 16:30:00,"Molineux Stadium, Wolverhampton",30621.0,Wolves,Man Utd,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,15.0,10.0,6.0,3.0,6.0,5.0,3.0,2.0,,,1.0,1.0,,,3.0,1.0,,,,,,1.0,10.0,7.0,5.0,3.0,23.0,34.0,46.0,59.0,427.0,552.0,349.0,478.0,44.1,55.9,21.0,24.0,16.0,8.0,9.0,5.0,7.0,13.0,20.0,14.0,20.0,14.0,17.0,14.0,2.0,4.0,,1.0,1.0,,4.0,14.0,4.0,13.0,122.0,122.0,2.0,5.0,1.0,,,,,1.0,,,54.0,30.0,30.0,54.0,15.0,11.0,11.0,15.0,5.0,7.0,5.0,7.0,,2.0,7.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,,,,,5.0,4.0,,
2021-22,2210301,4,2021-09-11 15:00:00,"Emirates Stadium, London",59337.0,Arsenal,Norwich,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,30.0,10.0,7.0,1.0,13.0,3.0,10.0,6.0,,,2.0,,1.0,,2.0,,2.0,,,,1.0,,24.0,7.0,16.0,5.0,38.0,25.0,71.0,45.0,437.0,408.0,365.0,320.0,51.9,48.1,45.0,22.0,16.0,20.0,11.0,13.0,3.0,8.0,14.0,22.0,14.0,22.0,13.0,16.0,6.0,11.0,,,,,7.0,7.0,9.0,,126.0,137.0,1.0,5.0,,1.0,,,1.0,,,,53.0,52.0,52.0,53.0,19.0,16.0,16.0,19.0,8.0,4.0,8.0,4.0,1.0,1.0,9.0,11.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,,,
2021-22,2210302,4,2021-09-11 15:00:00,"Gtech Community Stadium, Brentford",16518.0,Brentford,Brighton,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,7.0,4.0,1.0,2.0,6.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,1.0,7.0,4.0,1.0,3.0,24.0,29.0,34.0,73.0,336.0,496.0,250.0,396.0,41.3,58.7,16.0,15.0,21.0,16.0,17.0,11.0,13.0,12.0,17.0,11.0,17.0,11.0,22.0,21.0,1.0,,,,,,9.0,8.0,15.0,12.0,147.0,156.0,1.0,1.0,1.0,,,,,1.0,,,56.0,45.0,45.0,56.0,15.0,11.0,11.0,15.0,1.0,5.0,1.0,6.0,1.0,,9.0,12.0,12.0,9.0,0.0,0.0,0.0,0.0,,,,,,2.0,,
2021-22,2210303,4,2021-09-11 17:30:00,"Stamford Bridge, London",39969.0,Chelsea,Aston Villa,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,12.0,18.0,4.0,6.0,6.0,3.0,2.0,9.0,,,1.0,1.0,2.0,,,1.0,,,,,2.0,,8.0,10.0,4.0,8.0,23.0,46.0,41.0,63.0,476.0,344.0,396.0,270.0,56.8,43.2,18.0,33.0,15.0,12.0,6.0,9.0,7.0,12.0,40.0,18.0,40.0,18.0,17.0,17.0,9.0,2.0,1.0,,,1.0,19.0,11.0,6.0,3.0,126.0,136.0,6.0,1.0,,3.0,,,1.0,,,,52.0,56.0,56.0,52.0,16.0,14.0,14.0,16.0,4.0,11.0,4.0,11.0,,2.0,11.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2021-22,2210304,4,2021-09-11 12:30:00,"Selhurst Park, London",22740.0,Crystal Palace,Spurs,3,0,0,3,W,L,0,0,0,0,0,1,1,0,3.0,,18.0,2.0,4.0,1.0,7.0,1.0,7.0,,,,1.0,,2.0,,1.0,,,,,,2.0,,10.0,2.0,7.0,1.0,35.0,12.0,54.0,36.0,498.0,314.0,412.0,231.0,62.3,37.7,23.0,3.0,17.0,16.0,13.0,10.0,6.0,11.0,13.0,36.0,13.0,36.0,22.0,20.0,,7.0,,,,,12.0,14.0,8.0,7.0,155.0,125.0,1.0,1.0,,3.0,,,1.0,,,,54.0,59.0,59.0,54.0,12.0,18.0,18.0,12.0,8.0,2.0,8.0,2.0,1.0,,13.0,15.0,11.0,13.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,,,
2021-22,2210305,4,2021-09-13 20:00:00,"Goodison Park, Liverpool",38354.0,Everton,Burnley,3,1,1,3,W,L,0,0,0,0,0,0,0,0,3.0,1.0,14.0,11.0,6.0,6.0,4.0,3.0,4.0,2.0,,,2.0,3.0,2.0,1.0,1.0,2.0,,,,,3.0,1.0,11.0,10.0,9.0,7.0,23.0,31.0,61.0,68.0,416.0,384.0,308.0,261.0,51.7,48.3,18.0,13.0,10.0,10.0,6.0,7.0,15.0,19.0,18.0,10.0,18.0,10.0,23.0,22.0,2.0,4.0,,,,,9.0,6.0,5.0,8.0,163.0,166.0,5.0,3.0,1.0,3.0,,,,,,,47.0,44.0,44.0,47.0,26.0,22.0,22.0,26.0,4.0,6.0,4.0,6.0,1.0,1.0,3.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2021-22,2210306,4,2021-09-12 16:30:00,"Elland Road, Leeds",36507.0,Leeds,Liverpool,0,3,3,0,L,W,0,1,1,0,1,0,0,1,,3.0,9.0,30.0,4.0,9.0,4.0,6.0,1.0,15.0,,,,5.0,,2.0,,3.0,,,,,,2.0,7.0,26.0,3.0,21.0,25.0,29.0,37.0,68.0,404.0,524.0,328.0,454.0,44.1,55.9,21.0,48.0,16.0,8.0,8.0,5.0,10.0,8.0,17.0,15.0,17.0,15.0,17.0,19.0,15.0,1.0,,,,,9.0,7.0,4.0,7.0,128.0,133.0,5.0,4.0,3.0,,,,,1.0,,,37.0,34.0,34.0,37.0,7.0,8.0,8.0,7.0,2.0,11.0,2.0,11.0,1.0,,9.0,8.0,7.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,
2021-22,2210307,4,2021-09-11 15:00:00,"King Power Stadium, Leicester",32087.0,Leicester,Man City,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,6.0,25.0,1.0,8.0,3.0,7.0,2.0,10.0,,,1.0,2.0,,1.0,1.0,2.0,1.0,,,,,,5.0,17.0,2.0,11.0,15.0,46.0,43.0,65.0,364.0,557.0,295.0,501.0,39.5,60.5,17.0,47.0,18.0,14.0,10.0,7.0,3.0,5.0,21.0,6.0,21.0,6.0,19.0,18.0,10.0,2.0,1.0,,,,5.0,6.0,8.0,9.0,114.0,118.0,7.0,2.0,1.0,,,,,1.0,,,46.0,31.0,31.0,46.0,12.0,8.0,8.0,12.0,5.0,8.0,5.0,8.0,,2.0,4.0,11.0,10.0,4.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,
2021-22,2210308,4,2021-09-11 15:00:00,"Old Trafford, Manchester",72732.0,Man Utd,Newcastle,4,1,1,4,W,L,1,0,0,1,0,0,0,0,4.0,1.0,21.0,12.0,7.0,3.0,9.0,6.0,5.0,3.0,,,4.0,1.0,3.0,1.0,2.0,,,,,,3.0,1.0,17.0,7.0,9.0,4.0,36.0,14.0,69.0,32.0,644.0,365.0,581.0,299.0,64.1,35.9,41.0,17.0,19.0,17.0,11.0,10.0,4.0,13.0,11.0,21.0,11.0,21.0,18.0,18.0,3.0,6.0,2.0,,,1.0,12.0,7.0,8.0,11.0,116.0,107.0,2.0,2.0,1.0,4.0,,,,,,,35.0,44.0,44.0,35.0,7.0,6.0,6.0,7.0,7.0,3.0,7.0,3.0,,1.0,9.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,
2021-22,2210309,4,2021-09-11 15:00:00,"St. Mary's Stadium, Southampton",,Southampton,West Ham,0,0,0,0,D,D,0,0,0,0,0,1,1,0,,,11.0,13.0,3.0,3.0,5.0,3.0,3.0,7.0,,,,,,,,,1.0,,,,,,8.0,7.0,4.0,5.0,25.0,28.0,44.0,70.0,390.0,541.0,310.0,468.0,41.8,58.2,20.0,16.0,8.0,14.0,4.0,5.0,12.0,15.0,23.0,17.0,23.0,17.0,9.0,8.0,6.0,4.0,,,,,6.0,5.0,10.0,3.0,129.0,125.0,3.0,2.0,,,,,1.0,1.0,,,41.0,46.0,46.0,41.0,17.0,16.0,16.0,17.0,5.0,4.0,5.0,4.0,,2.0,10.0,12.0,12.0,10.0,0.0,0.0,0.0,0.0,,,,,,2.0,,
2021-22,2210310,4,2021-09-11 15:00:00,"Vicarage Road, Watford",20019.0,Watford,Wolves,0,2,2,0,L,W,0,0,0,0,0,0,0,0,,2.0,6.0,14.0,2.0,5.0,4.0,6.0,,3.0,,,,4.0,,1.0,,4.0,,,,,,,3.0,11.0,2.0,7.0,22.0,25.0,54.0,56.0,370.0,485.0,306.0,428.0,44.0,56.0,16.0,23.0,20.0,19.0,11.0,13.0,8.0,9.0,23.0,18.0,23.0,18.0,14.0,12.0,3.0,,,,,,19.0,14.0,9.0,9.0,117.0,108.0,4.0,2.0,2.0,,,,,1.0,1.0,,59.0,56.0,56.0,59.0,12.0,5.0,5.0,12.0,6.0,8.0,6.0,8.0,1.0,1.0,15.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2021-22,2210311,5,2021-09-18 17:30:00,"Villa Park, Birmingham",41888.0,Aston Villa,Everton,3,0,0,3,W,L,0,0,0,0,0,0,0,0,3.0,,15.0,11.0,3.0,1.0,6.0,5.0,6.0,5.0,,,,1.0,,,,1.0,,,,,2.0,,10.0,9.0,8.0,4.0,25.0,22.0,66.0,32.0,384.0,310.0,308.0,228.0,55.6,44.4,26.0,17.0,10.0,22.0,7.0,10.0,9.0,6.0,9.0,17.0,9.0,17.0,19.0,15.0,5.0,6.0,,,,,6.0,13.0,9.0,5.0,133.0,135.0,1.0,1.0,,3.0,,,1.0,,,1.0,56.0,51.0,51.0,56.0,24.0,16.0,16.0,24.0,5.0,4.0,5.0,4.0,4.0,1.0,7.0,10.0,10.0,7.0,0.0,0.0,0.0,0.0,,,,,,2.0,,
2021-22,2210312,5,2021-09-19 14:00:00,"American Express Stadium, Falmer",31078.0,Brighton,Leicester,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,12.0,14.0,5.0,3.0,4.0,5.0,3.0,6.0,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,9.0,13.0,6.0,9.0,21.0,36.0,37.0,66.0,322.0,549.0,245.0,471.0,37.1,62.9,19.0,34.0,19.0,17.0,13.0,9.0,16.0,10.0,29.0,11.0,29.0,11.0,17.0,17.0,5.0,2.0,,,,,12.0,16.0,6.0,15.0,120.0,137.0,2.0,3.0,1.0,2.0,,,,,,,62.0,47.0,47.0,62.0,18.0,11.0,11.0,18.0,4.0,9.0,4.0,9.0,2.0,1.0,8.0,10.0,9.0,7.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,2.0,,
2021-22,2210313,5,2021-09-18 15:00:00,"Turf Moor, Burnley",21944.0,Burnley,Arsenal,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,18.0,13.0,3.0,3.0,10.0,4.0,5.0,6.0,,,,,,,,1.0,,,,,,,11.0,9.0,3.0,7.0,56.0,18.0,68.0,57.0,392.0,523.0,291.0,420.0,45.0,55.0,35.0,16.0,13.0,18.0,5.0,8.0,16.0,11.0,15.0,33.0,15.0,33.0,18.0,11.0,6.0,5.0,,1.0,,,5.0,3.0,14.0,5.0,174.0,149.0,2.0,3.0,1.0,,,,,1.0,,,53.0,54.0,54.0,53.0,29.0,22.0,22.0,29.0,8.0,3.0,8.0,3.0,3.0,,9.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,
2021-22,2210314,5,2021-09-18 15:00:00,"Anfield, Liverpool",52985.0,Liverpool,Crystal Palace,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,25.0,13.0,10.0,2.0,5.0,5.0,10.0,6.0,,,2.0,2.0,2.0,,2.0,2.0,,2.0,,,1.0,,14.0,10.0,11.0,6.0,38.0,28.0,58.0,42.0,490.0,332.0,412.0,253.0,59.9,40.1,39.0,24.0,21.0,24.0,11.0,15.0,10.0,12.0,27.0,24.0,27.0,24.0,20.0,18.0,6.0,10.0,1.0,,,,7.0,12.0,15.0,11.0,146.0,144.0,2.0,7.0,,3.0,,,1.0,,,,63.0,54.0,54.0,63.0,21.0,7.0,7.0,21.0,10.0,5.0,10.0,5.0,2.0,1.0,17.0,11.0,9.0,16.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,
2021-22,2210315,5,2021-09-18 15:00:00,"Etihad Stadium, Manchester",52698.0,Man City,Southampton,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,16.0,10.0,1.0,2.0,8.0,2.0,7.0,6.0,,,2.0,,,,2.0,,,,,,,,12.0,8.0,5.0,6.0,30.0,23.0,42.0,42.0,555.0,319.0,484.0,239.0,63.9,36.1,30.0,19.0,13.0,21.0,10.0,11.0,8.0,17.0,14.0,23.0,14.0,23.0,14.0,13.0,6.0,7.0,,,,,13.0,13.0,9.0,8.0,131.0,127.0,2.0,1.0,,,,,1.0,1.0,,,58.0,54.0,54.0,58.0,22.0,15.0,15.0,22.0,8.0,5.0,8.0,5.0,2.0,,5.0,12.0,10.0,5.0,0.0,0.0,0.0,0.0,,,,,4.0,,,
2021-22,2210316,5,2021-09-17 20:00:00,"St. James' Park, Newcastle",50407.0,Newcastle,Leeds,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,17.0,22.0,7.0,9.0,8.0,9.0,2.0,4.0,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,13.0,18.0,7.0,12.0,19.0,36.0,48.0,56.0,301.0,541.0,211.0,460.0,35.4,64.6,32.0,36.0,17.0,19.0,10.0,9.0,9.0,6.0,28.0,14.0,28.0,14.0,14.0,15.0,4.0,2.0,,1.0,,,11.0,7.0,11.0,8.0,131.0,136.0,9.0,6.0,1.0,1.0,,,,,,,49.0,48.0,48.0,49.0,14.0,9.0,9.0,14.0,4.0,5.0,4.0,5.0,,1.0,9.0,11.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2021-22,2210317,5,2021-09-18 15:00:00,"Carrow Road, Norwich",26649.0,Norwich,Watford,1,3,3,1,L,W,1,1,1,1,0,0,0,0,1.0,3.0,12.0,12.0,5.0,8.0,3.0,3.0,4.0,1.0,,,1.0,5.0,1.0,3.0,,3.0,,,,,1.0,2.0,9.0,11.0,6.0,8.0,36.0,27.0,53.0,58.0,375.0,396.0,304.0,313.0,48.7,51.3,31.0,24.0,17.0,11.0,11.0,6.0,15.0,9.0,18.0,14.0,18.0,14.0,13.0,13.0,1.0,4.0,,1.0,,,13.0,9.0,6.0,9.0,129.0,141.0,5.0,4.0,3.0,1.0,,,,,,,57.0,48.0,48.0,57.0,18.0,15.0,15.0,18.0,4.0,8.0,4.0,8.0,1.0,,10.0,14.0,14.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2021-22,2210318,5,2021-09-19 16:30:00,"Tottenham Hotspur Stadium, London",60059.0,Spurs,Chelsea,0,3,3,0,L,W,0,0,0,0,0,0,0,0,,3.0,8.0,20.0,2.0,10.0,4.0,3.0,2.0,7.0,,,1.0,3.0,,,1.0,3.0,,,,,,3.0,6.0,17.0,3.0,15.0,19.0,35.0,36.0,45.0,480.0,525.0,395.0,457.0,47.0,53.0,14.0,40.0,20.0,15.0,12.0,8.0,9.0,15.0,23.0,19.0,23.0,19.0,21.0,22.0,7.0,1.0,,,,,8.0,7.0,8.0,10.0,131.0,126.0,6.0,2.0,3.0,,,,,1.0,,,54.0,45.0,45.0,54.0,12.0,18.0,18.0,12.0,5.0,11.0,5.0,11.0,,,4.0,15.0,15.0,4.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2021-22,2210319,5,2021-09-19 14:00:00,"London Stadium, London",59958.0,West Ham,Man Utd,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,13.0,17.0,4.0,10.0,5.0,4.0,4.0,3.0,,,1.0,2.0,,1.0,2.0,2.0,,1.0,,,1.0,1.0,10.0,16.0,7.0,12.0,31.0,43.0,43.0,59.0,417.0,624.0,348.0,562.0,39.9,60.1,17.0,31.0,14.0,14.0,7.0,9.0,4.0,2.0,31.0,18.0,31.0,18.0,19.0,19.0,3.0,4.0,1.0,1.0,,,19.0,14.0,11.0,9.0,112.0,125.0,8.0,3.0,2.0,1.0,,,,,,,46.0,47.0,47.0,46.0,12.0,9.0,9.0,12.0,2.0,11.0,2.0,11.0,,,5.0,8.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,,,,2.0,,,
2021-22,2210320,5,2021-09-18 12:30:00,"Molineux Stadium, Wolverhampton",29724.0,Wolves,Brentford,0,2,2,0,L,W,0,2,2,0,0,1,1,0,,2.0,11.0,9.0,,3.0,8.0,5.0,3.0,1.0,,,2.0,1.0,,2.0,3.0,1.0,,1.0,,,,1.0,8.0,6.0,3.0,2.0,25.0,17.0,63.0,51.0,519.0,324.0,436.0,242.0,61.9,38.1,26.0,13.0,9.0,15.0,4.0,9.0,6.0,10.0,9.0,28.0,9.0,28.0,21.0,18.0,1.0,3.0,1.0,,1.0,,8.0,20.0,8.0,3.0,138.0,122.0,1.0,,2.0,,,,,1.0,,,47.0,47.0,47.0,47.0,12.0,14.0,14.0,12.0,4.0,2.0,4.0,2.0,,,10.0,7.0,6.0,10.0,0.0,0.0,0.0,0.0,,1.0,,1.0,2.0,2.0,,
2021-22,2210321,6,2021-09-26 16:30:00,"Emirates Stadium, London",59919.0,Arsenal,Spurs,3,1,1,3,W,L,3,0,0,3,0,0,0,0,3.0,1.0,12.0,10.0,7.0,4.0,4.0,5.0,1.0,1.0,,,1.0,2.0,2.0,1.0,,1.0,,1.0,,,2.0,1.0,11.0,8.0,7.0,3.0,18.0,23.0,59.0,57.0,431.0,485.0,357.0,413.0,46.6,53.4,20.0,12.0,22.0,14.0,15.0,11.0,10.0,8.0,20.0,8.0,20.0,8.0,20.0,18.0,1.0,1.0,,1.0,,,10.0,5.0,9.0,16.0,110.0,131.0,3.0,4.0,1.0,3.0,,,,,,,54.0,47.0,47.0,54.0,15.0,11.0,11.0,15.0,4.0,4.0,4.0,4.0,1.0,1.0,12.0,13.0,12.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,
2021-22,2210322,6,2021-09-25 17:30:00,"Gtech Community Stadium, Brentford",16876.0,Brentford,Liverpool,3,3,3,3,D,D,1,1,1,1,0,0,0,0,3.0,3.0,12.0,16.0,4.0,6.0,6.0,6.0,2.0,4.0,,,3.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,,,1.0,3.0,6.0,12.0,2.0,9.0,24.0,47.0,57.0,70.0,271.0,561.0,181.0,465.0,32.7,67.3,21.0,34.0,14.0,11.0,6.0,7.0,15.0,9.0,31.0,18.0,31.0,18.0,13.0,12.0,5.0,3.0,,,,,5.0,8.0,8.0,4.0,127.0,147.0,3.0,,3.0,3.0,,,,,,,53.0,46.0,46.0,53.0,25.0,23.0,23.0,25.0,2.0,11.0,2.0,11.0,1.0,,8.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,,,,,4.0,4.0,,
2021-22,2210323,6,2021-09-25 12:30:00,"Stamford Bridge, London",40036.0,Chelsea,Man City,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,5.0,15.0,,4.0,1.0,5.0,4.0,6.0,,,,2.0,,,,3.0,,,,,,1.0,4.0,13.0,3.0,8.0,23.0,38.0,38.0,69.0,413.0,599.0,341.0,528.0,40.9,59.1,11.0,34.0,13.0,16.0,6.0,9.0,7.0,8.0,24.0,17.0,24.0,17.0,17.0,21.0,6.0,4.0,,,,,9.0,10.0,8.0,7.0,125.0,126.0,2.0,,1.0,,,,,1.0,,,50.0,46.0,46.0,50.0,18.0,9.0,9.0,18.0,4.0,13.0,4.0,13.0,,1.0,12.0,10.0,9.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,4.0,,
2021-22,2210324,6,2021-09-27 20:00:00,"Selhurst Park, London",22975.0,Crystal Palace,Brighton,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,8.0,8.0,3.0,4.0,2.0,2.0,3.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,5.0,4.0,4.0,3.0,38.0,28.0,59.0,42.0,497.0,565.0,413.0,466.0,46.9,53.1,20.0,22.0,17.0,29.0,9.0,19.0,12.0,10.0,14.0,13.0,14.0,13.0,17.0,14.0,2.0,2.0,,,,,6.0,4.0,23.0,7.0,145.0,142.0,3.0,2.0,1.0,1.0,,,,,,,36.0,61.0,61.0,36.0,7.0,15.0,15.0,7.0,6.0,5.0,6.0,5.0,,2.0,12.0,10.0,9.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,,,
2021-22,2210325,6,2021-09-25 15:00:00,"Goodison Park, Liverpool",38821.0,Everton,Norwich,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,11.0,10.0,4.0,2.0,3.0,5.0,4.0,3.0,,,2.0,1.0,2.0,,1.0,1.0,,,,,1.0,,9.0,8.0,6.0,4.0,25.0,23.0,51.0,48.0,420.0,487.0,345.0,406.0,46.8,53.2,22.0,14.0,18.0,12.0,8.0,5.0,9.0,17.0,15.0,17.0,15.0,17.0,25.0,22.0,3.0,4.0,,,,,12.0,4.0,5.0,6.0,128.0,127.0,2.0,2.0,,2.0,,,1.0,,,,39.0,49.0,49.0,39.0,8.0,14.0,14.0,8.0,6.0,4.0,6.0,4.0,1.0,1.0,12.0,9.0,9.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,,,
2021-22,2210326,6,2021-09-25 15:00:00,"Elland Road, Leeds",36417.0,Leeds,West Ham,1,2,2,1,L,W,1,0,0,1,0,0,0,0,1.0,2.0,15.0,20.0,5.0,7.0,4.0,9.0,6.0,4.0,,,1.0,2.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,11.0,15.0,9.0,9.0,27.0,24.0,44.0,43.0,414.0,348.0,336.0,273.0,53.5,46.5,27.0,23.0,16.0,15.0,9.0,9.0,4.0,7.0,16.0,12.0,16.0,12.0,10.0,11.0,5.0,6.0,,1.0,,,7.0,5.0,5.0,5.0,124.0,127.0,5.0,4.0,2.0,1.0,,,,,1.0,,44.0,51.0,51.0,44.0,19.0,19.0,19.0,19.0,5.0,7.0,5.0,7.0,,1.0,10.0,6.0,5.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,,,
2021-22,2210327,6,2021-09-25 15:00:00,"King Power Stadium, Leicester",31650.0,Leicester,Burnley,2,2,2,2,D,D,1,2,2,1,0,0,0,0,2.0,2.0,22.0,9.0,5.0,3.0,6.0,4.0,11.0,2.0,,,2.0,,1.0,,1.0,,,,,,2.0,1.0,17.0,6.0,12.0,5.0,43.0,30.0,45.0,67.0,576.0,286.0,482.0,193.0,67.1,32.9,50.0,20.0,17.0,13.0,14.0,5.0,7.0,11.0,13.0,28.0,13.0,28.0,13.0,11.0,1.0,12.0,,,,,6.0,10.0,10.0,8.0,150.0,142.0,2.0,2.0,2.0,2.0,,,,,1.0,,55.0,47.0,47.0,55.0,20.0,18.0,18.0,20.0,8.0,3.0,8.0,4.0,,1.0,10.0,8.0,8.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,,
2021-22,2210328,6,2021-09-25 12:30:00,"Old Trafford, Manchester",72922.0,Man Utd,Aston Villa,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,28.0,7.0,4.0,3.0,11.0,3.0,13.0,1.0,,,1.0,2.0,,,2.0,3.0,,,,,,1.0,21.0,5.0,11.0,2.0,22.0,28.0,49.0,55.0,409.0,271.0,313.0,187.0,59.6,40.4,34.0,16.0,12.0,9.0,8.0,3.0,9.0,15.0,21.0,14.0,21.0,14.0,18.0,16.0,1.0,12.0,1.0,,,,6.0,16.0,5.0,4.0,137.0,138.0,2.0,4.0,1.0,,,,,1.0,,,58.0,35.0,35.0,58.0,19.0,11.0,11.0,19.0,5.0,5.0,5.0,5.0,2.0,,9.0,13.0,11.0,9.0,0.0,0.0,0.0,0.0,1.0,,,,2.0,3.0,,
