season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8897092,26,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,False,,,2.0,25.0,44.0,69.0,,4.0,4.0,,,,,,,5.0,,,,,1.0,,,1.0,,,90.0,1.0,2.0,,,,,,,5.0,,7.9,,,1.0,,2.0,,,,2.0,,28.0,46.0,74.0,2,,83.0,,1.0,,
2020-21,8897092,26,43,Manchester_City,Home,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,,,5.0,58.0,31.0,89.0,1.0,1.0,10.0,,,,1.0,,2.0,1.0,,,,,,,,4.0,2.0,,90.0,,,,,,,,,16.0,,7.0,,,,,1.0,,4.0,,9.0,,67.0,34.0,97.0,0,,118.0,3.0,,,
2020-21,8897092,26,43,Manchester_City,Home,318941,171314,Rúben Dias,ruben-dias,D,False,,,3.0,34.0,42.0,76.0,1.0,2.0,7.0,,,,,,1.0,3.0,,,,,1.0,,,1.0,,,90.0,1.0,,,,,,,,4.0,,7.7,,,,,6.0,,,,3.0,,37.0,43.0,80.0,1,,89.0,,1.0,,
2020-21,8897099,27,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,True,,,,14.0,2.0,16.0,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,25.0,,,,,,,,,4.0,,7.0,,,,,,1.0,1.0,,1.0,,16.0,3.0,18.0,0,,25.0,,,1.0,
2020-21,8897099,27,43,Manchester_City,Home,138892,121145,João Cancelo,joao-cancelo,D,False,,,1.0,27.0,15.0,42.0,,1.0,4.0,,,1.0,1.0,,5.0,4.0,,1.0,3.0,,,,,,1.0,,65.0,,,,,,,,,11.0,,6.2,,,,,,1.0,1.0,,2.0,,35.0,15.0,49.0,1,3.0,69.0,2.0,,,2.0
2020-21,8897099,27,43,Manchester_City,Home,139225,102826,Benjamin Mendy,benjamin-mendy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897099,27,43,Manchester_City,Home,149734,146941,Aymeric Laporte,aymeric-laporte,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897099,27,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,False,,,2.0,36.0,40.0,76.0,,4.0,5.0,,,1.0,1.0,,2.0,8.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,,6.0,,7.2,,,1.0,,4.0,2.0,,,3.0,,39.0,41.0,80.0,2,2.0,98.0,1.0,1.0,1.0,
2020-21,8897099,27,43,Manchester_City,Home,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,,,1.0,60.0,32.0,92.0,,1.0,7.0,,,,,,1.0,1.0,,,1.0,,,,,2.0,2.0,,90.0,1.0,1.0,,,,,,,14.0,,7.0,,,,,,,5.0,,1.0,,71.0,35.0,101.0,1,,120.0,,,,
2020-21,8897099,27,43,Manchester_City,Home,318941,171314,Rúben Dias,ruben-dias,D,False,1.0,,4.0,41.0,54.0,94.0,2.0,2.0,3.0,,,,,,3.0,4.0,,,1.0,,,,,4.0,1.0,,90.0,,,,,,,,,2.0,,7.2,,,,,1.0,,1.0,,5.0,,43.0,54.0,96.0,0,2.0,105.0,,,,1.0
2020-21,8897067,28,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897067,28,43,Manchester_City,Away,138892,121145,João Cancelo,joao-cancelo,D,False,1.0,,3.0,23.0,15.0,37.0,2.0,2.0,7.0,2.0,,,1.0,2.0,8.0,12.0,,,2.0,1.0,,,,1.0,2.0,,90.0,,,,,,,,,24.0,,8.2,,,,,1.0,4.0,4.0,,9.0,,35.0,20.0,51.0,0,7.0,86.0,2.0,,3.0,4.0
2020-21,8897067,28,43,Manchester_City,Away,139225,102826,Benjamin Mendy,benjamin-mendy,D,False,,,3.0,14.0,14.0,28.0,,,5.0,,,,,2.0,4.0,1.0,,,1.0,,,,,,,,90.0,,1.0,,,,,,,16.0,,6.6,,,,,1.0,1.0,5.0,,5.0,,24.0,16.0,35.0,0,1.0,55.0,,,,1.0
2020-21,8897067,28,43,Manchester_City,Away,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,2.0,22.0,41.0,63.0,,1.0,4.0,,,,,,,2.0,,,,,,,,,,,90.0,,2.0,,,,,,,4.0,,7.4,,,,,3.0,1.0,,,2.0,,24.0,42.0,66.0,0,,76.0,1.0,,1.0,
2020-21,8897067,28,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,4.0,19.0,33.0,52.0,2.0,,6.0,,,,1.0,,4.0,4.0,,,1.0,,1.0,,,1.0,,,90.0,1.0,,,,,,,,14.0,,7.6,,,,,1.0,1.0,,,9.0,,28.0,38.0,66.0,1,2.0,75.0,,1.0,1.0,
2020-21,8897067,28,43,Manchester_City,Away,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897067,28,43,Manchester_City,Away,318941,171314,Rúben Dias,ruben-dias,D,False,,,4.0,23.0,39.0,62.0,1.0,,3.0,,,,,1.0,4.0,1.0,,,2.0,,,,,1.0,,,75.0,,,,,,,,,10.0,,6.8,,,,,3.0,,,,7.0,,29.0,41.0,70.0,0,,79.0,,1.0,,
2020-21,8897067,28,43,Manchester_City,Away,876214,432656,Eric García,eric-garcia,D,True,,,2.0,1.0,12.0,13.0,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,3.0,,6.6,,,,,1.0,,,,4.0,,2.0,13.0,15.0,0,,17.0,1.0,,,
2020-21,8897077,29,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,False,,,4.0,34.0,51.0,85.0,,,7.0,,,,1.0,,3.0,6.0,,,1.0,,,,,,,,90.0,,,,,,,,,7.0,,7.0,,,,,,4.0,1.0,,4.0,,38.0,51.0,88.0,0,2.0,101.0,,1.0,3.0,2.0
2020-21,8897077,29,43,Manchester_City,Home,138892,121145,João Cancelo,joao-cancelo,D,False,,,2.0,45.0,24.0,69.0,,1.0,7.0,1.0,,2.0,3.0,,5.0,6.0,,,,,,,,2.0,2.0,,90.0,,,,,,,,,14.0,,7.2,,,,,,5.0,4.0,,2.0,1.0,56.0,25.0,77.0,2,2.0,101.0,,,3.0,2.0
2020-21,8897077,29,43,Manchester_City,Home,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,,51.0,50.0,101.0,2.0,,4.0,,,,,,2.0,2.0,,,1.0,,,,,,,,90.0,,2.0,,,,,,,5.0,,7.0,,,,,1.0,,,,2.0,1.0,56.0,50.0,106.0,0,1.0,115.0,,1.0,,1.0
2020-21,8897077,29,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897077,29,43,Manchester_City,Home,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897077,29,43,Manchester_City,Home,318941,171314,Rúben Dias,ruben-dias,D,False,,,5.0,39.0,62.0,101.0,3.0,4.0,3.0,,,,2.0,,6.0,6.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,,4.0,,6.9,,,,,,,,,6.0,,42.0,63.0,105.0,0,1.0,109.0,,1.0,,
2020-21,8897077,29,43,Manchester_City,Home,876214,432656,Eric García,eric-garcia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897181,30,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,False,1.0,,6.0,45.0,29.0,73.0,1.0,1.0,4.0,,,,,3.0,7.0,3.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,,13.0,,6.9,,,,,1.0,3.0,4.0,,7.0,,51.0,31.0,78.0,0,1.0,100.0,,,1.0,1.0
2020-21,8897181,30,43,Manchester_City,Away,138892,121145,João Cancelo,joao-cancelo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897181,30,43,Manchester_City,Away,139225,102826,Benjamin Mendy,benjamin-mendy,D,False,1.0,,,21.0,17.0,37.0,1.0,2.0,1.0,,,,3.0,,4.0,4.0,,,,,1.0,,,,,,90.0,1.0,,,,,,,,13.0,,7.3,,,,,,1.0,2.0,,1.0,,29.0,19.0,46.0,1,1.0,64.0,1.0,,1.0,1.0
2020-21,8897181,30,43,Manchester_City,Away,149663,126184,Nathan Aké,nathan-ake,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897181,30,43,Manchester_City,Away,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,2.0,27.0,46.0,73.0,2.0,,7.0,,,,1.0,,3.0,3.0,,,,,,,,1.0,,,90.0,,,,,,,,,8.0,,7.1,,,,,1.0,,,,3.0,,32.0,49.0,81.0,0,2.0,87.0,,1.0,,
2020-21,8897181,30,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897181,30,43,Manchester_City,Away,318941,171314,Rúben Dias,ruben-dias,D,False,,,12.0,72.0,37.0,109.0,2.0,1.0,3.0,,,,,,2.0,1.0,,,,,,,,,,,90.0,,1.0,,,,,,,6.0,,7.4,,,,,1.0,,,,17.0,,75.0,40.0,115.0,0,,117.0,,,,
2020-21,8897120,31,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897120,31,43,Manchester_City,Home,138892,121145,João Cancelo,joao-cancelo,D,False,2.0,,4.0,39.0,18.0,55.0,1.0,1.0,8.0,,,1.0,,1.0,5.0,8.0,,,3.0,,,,,1.0,3.0,,90.0,1.0,,,,,,,,18.0,,7.6,,,,,,2.0,10.0,,5.0,,52.0,18.0,60.0,2,4.0,93.0,2.0,1.0,2.0,3.0
2020-21,8897120,31,43,Manchester_City,Home,139225,102826,Benjamin Mendy,benjamin-mendy,D,False,,,1.0,20.0,11.0,31.0,,1.0,4.0,,,1.0,2.0,1.0,4.0,4.0,,,1.0,,,,,1.0,,,74.0,,,,,,,,,11.0,,6.5,,,,,,1.0,3.0,,2.0,1.0,24.0,13.0,34.0,1,2.0,51.0,2.0,,1.0,1.0
2020-21,8897120,31,43,Manchester_City,Home,149663,126184,Nathan Aké,nathan-ake,D,False,,,,20.0,23.0,43.0,2.0,2.0,4.0,,,1.0,,,3.0,5.0,,,1.0,,,,,,,,58.0,,,,,,,,,4.0,,6.5,,,,,1.0,,,,1.0,,21.0,26.0,47.0,1,,54.0,,3.0,,
2020-21,8897120,31,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,False,,,1.0,65.0,19.0,84.0,,3.0,5.0,,,1.0,,1.0,1.0,7.0,,,,,,,,1.0,1.0,,90.0,1.0,,,,,,,,5.0,,7.1,,,2.0,,1.0,3.0,,,2.0,,66.0,22.0,88.0,4,,101.0,,1.0,3.0,
2020-21,8897120,31,43,Manchester_City,Home,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,4.0,,2.0,54.0,25.0,75.0,,2.0,8.0,1.0,,1.0,1.0,,1.0,2.0,,,,,,,,1.0,5.0,,90.0,1.0,,,,,,,,25.0,,7.6,,,,,1.0,,12.0,,5.0,,77.0,25.0,90.0,2,,114.0,2.0,,,
2020-21,8897120,31,43,Manchester_City,Home,318941,171314,Rúben Dias,ruben-dias,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897120,31,43,Manchester_City,Home,876214,432656,Eric García,eric-garcia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897196,32,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,3.0,44.0,26.0,70.0,,3.0,5.0,,,,,,1.0,6.0,,,,,,,,,,,90.0,,1.0,,,,,,,21.0,,6.9,,,1.0,,,1.0,4.0,,6.0,,57.0,31.0,84.0,1,1.0,104.0,1.0,2.0,,
2020-21,8897196,32,43,Manchester_City,Away,138892,121145,João Cancelo,joao-cancelo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897196,32,43,Manchester_City,Away,139225,102826,Benjamin Mendy,benjamin-mendy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897196,32,43,Manchester_City,Away,149663,126184,Nathan Aké,nathan-ake,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897196,32,43,Manchester_City,Away,149734,146941,Aymeric Laporte,aymeric-laporte,D,True,,,1.0,8.0,26.0,34.0,1.0,1.0,2.0,,,,,,2.0,1.0,,,1.0,,,,,1.0,,,45.0,,,,,,,,,2.0,,6.7,,,,,,,,,2.0,,8.0,27.0,35.0,0,,39.0,1.0,1.0,,
2020-21,8897196,32,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,2.0,14.0,16.0,30.0,1.0,,3.0,,,,,,2.0,,1.0,,1.0,,,,,,,,44.0,,,,,,,,,3.0,,5.0,,,,,1.0,,,,2.0,,16.0,16.0,32.0,0,,34.0,1.0,,,
2020-21,8897196,32,43,Manchester_City,Away,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,,,1.0,71.0,23.0,94.0,,1.0,6.0,,,,1.0,,2.0,5.0,,,1.0,,,,,,,,90.0,,,,,,,,,8.0,,7.0,,,1.0,,1.0,1.0,1.0,,2.0,1.0,76.0,24.0,99.0,1,2.0,116.0,2.0,1.0,1.0,1.0
2020-21,8897196,32,43,Manchester_City,Away,318941,171314,Rúben Dias,ruben-dias,D,False,,,1.0,28.0,40.0,68.0,3.0,1.0,3.0,,,,,,3.0,1.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,,7.0,,6.8,,,1.0,,4.0,,,,4.0,,33.0,42.0,75.0,1,,83.0,,,,
2020-21,8897196,32,43,Manchester_City,Away,876214,432656,Eric García,eric-garcia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897185,33,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,False,,,3.0,46.0,49.0,95.0,,3.0,7.0,,,,,2.0,3.0,4.0,,,,,,,,,1.0,,90.0,,1.0,,,,,,,15.0,,6.7,,,,,2.0,2.0,1.0,,3.0,,49.0,54.0,102.0,0,,126.0,1.0,,1.0,
2020-21,8897185,33,43,Manchester_City,Home,138892,121145,João Cancelo,joao-cancelo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897185,33,43,Manchester_City,Home,139225,102826,Benjamin Mendy,benjamin-mendy,D,True,,,,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,1.0,,6.6,,,,,1.0,,,,,,3.0,4.0,7.0,0,,8.0,,,,
2020-21,8897185,33,43,Manchester_City,Home,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,9.0,25.0,48.0,73.0,1.0,2.0,5.0,,,,,1.0,3.0,2.0,,,1.0,,,,,,,,90.0,,1.0,,1.0,,,,,9.0,,6.4,,,,,,,,,11.0,,28.0,52.0,80.0,0,,87.0,1.0,,,
2020-21,8897185,33,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897185,33,43,Manchester_City,Home,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,,,,32.0,16.0,48.0,2.0,1.0,4.0,,,1.0,,1.0,3.0,9.0,,,,,,,,1.0,2.0,,81.0,,,,,,,,,7.0,,7.2,,,,,,3.0,1.0,,1.0,,35.0,19.0,53.0,1,4.0,75.0,,1.0,3.0,3.0
2020-21,8897185,33,43,Manchester_City,Home,318941,171314,Rúben Dias,ruben-dias,D,False,,,2.0,23.0,66.0,89.0,1.0,1.0,5.0,,,,,,1.0,2.0,,,,,,,,2.0,,,90.0,,,,,,,,,5.0,,6.7,,,,,3.0,,,,4.0,,24.0,70.0,94.0,0,,100.0,,1.0,,
2020-21,8897139,34,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897139,34,43,Manchester_City,Away,138892,121145,João Cancelo,joao-cancelo,D,False,1.0,,,36.0,31.0,66.0,2.0,1.0,10.0,,,,1.0,3.0,6.0,13.0,,,,,,,,3.0,,,90.0,,,,,,,,,22.0,,7.8,,,1.0,,1.0,3.0,3.0,,3.0,,46.0,38.0,81.0,1,6.0,112.0,2.0,3.0,3.0,4.0
2020-21,8897139,34,43,Manchester_City,Away,139225,102826,Benjamin Mendy,benjamin-mendy,D,False,1.0,,,33.0,14.0,46.0,1.0,,3.0,,,,1.0,,2.0,3.0,,,,1.0,,,,,2.0,,90.0,,,,,,,,,12.0,,7.3,,,,,,2.0,2.0,,1.0,,40.0,14.0,52.0,0,1.0,70.0,4.0,,2.0,1.0
2020-21,8897139,34,43,Manchester_City,Away,149663,126184,Nathan Aké,nathan-ake,D,False,,,3.0,16.0,55.0,71.0,1.0,1.0,2.0,,,,,,2.0,1.0,,,1.0,,,,,,,,90.0,,,,,,,,,3.0,,7.0,,,,,5.0,,,,5.0,,19.0,55.0,74.0,0,,79.0,,,,
2020-21,8897139,34,43,Manchester_City,Away,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,9.0,45.0,43.0,88.0,1.0,3.0,4.0,,1.0,1.0,,,1.0,4.0,,,,,,,,1.0,2.0,,90.0,,,,,,,,,7.0,,7.4,,,,,1.0,,,,12.0,,49.0,46.0,95.0,1,,101.0,,1.0,,
2020-21,8897139,34,43,Manchester_City,Away,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,True,,,1.0,13.0,8.0,21.0,1.0,,1.0,,,,,,2.0,,,,1.0,,,,,2.0,1.0,,23.0,,,,,,,,,2.0,,6.8,,,1.0,,1.0,,,,2.0,,14.0,9.0,23.0,1,,28.0,,,,
2020-21,8897139,34,43,Manchester_City,Away,318941,171314,Rúben Dias,ruben-dias,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897219,35,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897219,35,43,Manchester_City,Home,138892,121145,João Cancelo,joao-cancelo,D,False,,,2.0,11.0,26.0,37.0,1.0,,6.0,,,,2.0,,5.0,4.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,,7.0,,6.8,,,1.0,,4.0,2.0,5.0,,2.0,,16.0,26.0,37.0,1,2.0,65.0,1.0,1.0,1.0,2.0
2020-21,8897219,35,43,Manchester_City,Home,139225,102826,Benjamin Mendy,benjamin-mendy,D,False,,,1.0,15.0,11.0,26.0,1.0,,3.0,,,,2.0,,7.0,2.0,,,3.0,,,,,1.0,2.0,,80.0,,2.0,,,,,,,6.0,,6.8,,,1.0,,,2.0,2.0,,1.0,,18.0,13.0,29.0,1,1.0,45.0,,,1.0,
2020-21,8897219,35,43,Manchester_City,Home,149663,126184,Nathan Aké,nathan-ake,D,False,,,2.0,23.0,38.0,61.0,2.0,,7.0,,,,1.0,,4.0,4.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,,11.0,,7.0,,,,,3.0,,1.0,,5.0,,31.0,40.0,70.0,0,4.0,83.0,1.0,,,2.0
2020-21,8897219,35,43,Manchester_City,Home,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,4.0,36.0,56.0,92.0,1.0,1.0,6.0,,,,1.0,,3.0,5.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,8.0,,6.8,,,,,2.0,1.0,,,9.0,,42.0,57.0,99.0,0,3.0,110.0,,,1.0,2.0
2020-21,8897219,35,43,Manchester_City,Home,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,True,,,,4.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,1.0,,6.3,,,,,,,,,,,5.0,4.0,9.0,0,,10.0,,,,
2020-21,8897219,35,43,Manchester_City,Home,318941,171314,Rúben Dias,ruben-dias,D,False,,,4.0,16.0,47.0,63.0,1.0,,5.0,,,,,1.0,3.0,3.0,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,,,10.0,,6.7,,,,,,1.0,1.0,,10.0,,22.0,49.0,70.0,0,2.0,80.0,,1.0,,
2020-21,8897219,35,43,Manchester_City,Home,876214,432656,Eric García,eric-garcia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897157,36,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,6.0,79.0,24.0,103.0,,1.0,6.0,,,,1.0,,2.0,1.0,,,1.0,,,,,,,,90.0,,1.0,,1.0,,,,,8.0,,6.4,,,,,3.0,,1.0,,7.0,,87.0,24.0,110.0,0,,119.0,,,,
2020-21,8897157,36,43,Manchester_City,Away,138892,121145,João Cancelo,joao-cancelo,D,False,,,,71.0,19.0,90.0,1.0,1.0,5.0,,,,4.0,,8.0,6.0,,,1.0,,1.0,,1.0,2.0,1.0,,74.0,2.0,,,,,,,,17.0,,7.1,,,1.0,,,2.0,4.0,,3.0,,82.0,19.0,97.0,3,2.0,124.0,1.0,3.0,,2.0
2020-21,8897157,36,43,Manchester_City,Away,139225,102826,Benjamin Mendy,benjamin-mendy,D,True,1.0,,,20.0,7.0,26.0,,,2.0,,,,,,,2.0,,,,,,,,,,,16.0,,,,,,,,,5.0,,6.9,,,,,,,3.0,,1.0,,24.0,7.0,28.0,0,2.0,35.0,,,,1.0
2020-21,8897157,36,43,Manchester_City,Away,149663,126184,Nathan Aké,nathan-ake,D,False,,,2.0,70.0,32.0,102.0,3.0,2.0,4.0,,,,,,5.0,5.0,,,2.0,,,,,,,,90.0,,,,1.0,,,,,6.0,,6.4,,,1.0,,3.0,,,,2.0,,74.0,33.0,107.0,1,3.0,117.0,1.0,,,1.0
2020-21,8897157,36,43,Manchester_City,Away,149734,146941,Aymeric Laporte,aymeric-laporte,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897157,36,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897157,36,43,Manchester_City,Away,318941,171314,Rúben Dias,ruben-dias,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897157,36,43,Manchester_City,Away,876214,432656,Eric García,eric-garcia,D,False,,,3.0,54.0,33.0,87.0,,1.0,5.0,,,,,,,2.0,,,,,,,,,,,90.0,,1.0,,,,,,,2.0,,6.6,,,,,1.0,,,,4.0,,55.0,34.0,89.0,0,1.0,94.0,,,,1.0
2020-21,8897108,37,43,Manchester_City,Away,138892,121145,João Cancelo,joao-cancelo,D,False,,,,4.0,4.0,8.0,1.0,,1.0,,,,,,2.0,,,,1.0,,,,,,,,10.0,,,,,,,,,,,3.0,,,,,,,,,,,4.0,4.0,8.0,0,,8.0,,,,
2020-21,8897108,37,43,Manchester_City,Away,139225,102826,Benjamin Mendy,benjamin-mendy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897108,37,43,Manchester_City,Away,149663,126184,Nathan Aké,nathan-ake,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897108,37,43,Manchester_City,Away,149734,146941,Aymeric Laporte,aymeric-laporte,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897108,37,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,,7.0,17.0,24.0,2.0,1.0,6.0,,,,,,2.0,7.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,,8.0,,6.8,,,,,5.0,1.0,,,4.0,,8.0,22.0,30.0,0,4.0,45.0,1.0,1.0,1.0,2.0
2020-21,8897108,37,43,Manchester_City,Away,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,,,1.0,9.0,24.0,33.0,,,4.0,,,,,1.0,2.0,,,,1.0,,,,,,,,90.0,,2.0,,,,,,,12.0,,6.3,,,,,3.0,,1.0,,4.0,,13.0,27.0,39.0,0,,57.0,2.0,,,
2020-21,8897108,37,43,Manchester_City,Away,318941,171314,Rúben Dias,ruben-dias,D,False,,,,10.0,33.0,43.0,,5.0,2.0,,,,5.0,,6.0,6.0,,,1.0,,,,,1.0,,,90.0,,2.0,,,,,,,8.0,,6.1,,,1.0,,8.0,,,,3.0,,15.0,36.0,51.0,1,,65.0,,1.0,,
2020-21,8897108,37,43,Manchester_City,Away,876214,432656,Eric García,eric-garcia,D,True,,,1.0,2.0,11.0,13.0,1.0,,1.0,,,,2.0,,4.0,2.0,,,1.0,,,,,1.0,,,75.0,,,,,,,,,3.0,,6.1,,,1.0,,3.0,,,,2.0,,2.0,12.0,14.0,1,2.0,27.0,1.0,,,2.0
