season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352355,32,94,Brentford,Away,548050,205836,Saman Ghoddos,saman-ghoddos,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352355,32,94,Brentford,Away,799251,207283,Mathias Jensen,mathias-jensen,M,False,,,7.0,7.0,12.0,19.0,,,2.0,,,,2.0,,,,2.0,2.0,,,0.0478542,,,1.0,,,,,,1.0,,,86.0,,,,,,11.0,,6.6,,,,,,,4.0,,9.0,,15.0,13.0,24.0,0,2.0,36.0,1.0,,,1.0
2023-24,11352355,32,94,Brentford,Away,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,,,,12.0,12.0,24.0,2.0,,7.0,,,,,,,,2.0,2.0,,,0.00953963,,,,,,,,,2.0,,,90.0,,1.0,,,,4.0,,6.8,,,,,2.0,,,,1.0,,14.0,14.0,28.0,0,1.0,40.0,,1.0,,1.0
2023-24,11352355,32,94,Brentford,Away,885864,428580,Frank Onyeka,frank-onyeka,M,True,,,,,,,,1.0,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,13.0,,,,,,4.0,,6.6,,,,,1.0,,,,1.0,,1.0,1.0,2.0,0,1.0,6.0,1.0,,,1.0
2023-24,11352355,32,94,Brentford,Away,892111,432160,Shandon Baptiste,shandon-baptiste,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352355,32,94,Brentford,Away,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,False,,,2.0,11.0,7.0,18.0,1.0,,8.0,1.0,,1.0,1.0,,,,5.0,4.0,,,0.0102655,0.1384,,2.0,1.0,,,,,,1.0,,81.0,,,,,,5.0,,7.0,,,1.0,,,2.0,,,2.0,1.0,13.0,8.0,21.0,2,2.0,35.0,1.0,1.0,1.0,1.0
2023-24,11352355,32,94,Brentford,Away,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,,3.0,1.0,4.0,,1.0,2.0,,,,,,,,1.0,1.0,,,0.00109861,,,1.0,,,,,,,,,9.0,,,,,,3.0,,6.6,,,,,1.0,,,,,,6.0,1.0,7.0,0,,9.0,,,,
2023-24,11352394,33,94,Brentford,Home,548050,205836,Saman Ghoddos,saman-ghoddos,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352394,33,94,Brentford,Home,799251,207283,Mathias Jensen,mathias-jensen,M,False,1.0,,8.0,27.0,7.0,33.0,,1.0,4.0,,,,7.0,,,,9.0,3.0,,,0.136846,0.0166,0.0152,1.0,,,,,,1.0,1.0,,89.0,1.0,,,,,15.0,,6.9,,,,,2.0,1.0,4.0,,12.0,,36.0,10.0,42.0,1,2.0,60.0,1.0,,,1.0
2023-24,11352394,33,94,Brentford,Home,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,,,2.0,15.0,17.0,32.0,3.0,1.0,6.0,,,,2.0,,,,7.0,6.0,,,0.0119234,0.0435,0.2714,2.0,,,,,,2.0,1.0,,90.0,1.0,,,,,14.0,,7.0,,,,,3.0,2.0,,,9.0,,26.0,20.0,46.0,1,1.0,61.0,,2.0,2.0,1.0
2023-24,11352394,33,94,Brentford,Home,885864,428580,Frank Onyeka,frank-onyeka,M,True,,,1.0,1.0,2.0,3.0,,,,,,,1.0,,,,1.0,,,,0.00050279,0.2865,0.236,,,1.0,,,,,,,9.0,1.0,,,,,1.0,,7.4,,,,,,,,,1.0,,2.0,2.0,4.0,1,,5.0,,,,
2023-24,11352394,33,94,Brentford,Home,892111,432160,Shandon Baptiste,shandon-baptiste,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352394,33,94,Brentford,Home,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,False,,,1.0,21.0,2.0,23.0,1.0,4.0,4.0,,,,5.0,,,,7.0,4.0,,,0.0135351,0.0443,,1.0,,,,,,2.0,,,79.0,,,,,,15.0,,7.1,,,1.0,,3.0,,1.0,,3.0,,29.0,6.0,34.0,1,,51.0,3.0,,,
2023-24,11352394,33,94,Brentford,Home,1006387,513418,Kevin Schade,kevin-schade,M,True,,,,2.0,,2.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,0.348477,,,,1.0,,,,,,1.0,,9.0,,,,,,,,7.4,,,,,,,,,,,2.0,,2.0,0,1.0,3.0,,,,
2023-24,11352394,33,94,Brentford,Home,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,1.0,2.0,4.0,6.0,,,4.0,,,,,,,,,3.0,,,0.0007844,0.0366,,,,,,,,1.0,,,11.0,,,,,,,,7.1,,,1.0,,,3.0,,,1.0,,2.0,4.0,6.0,1,,11.0,,,3.0,
2023-24,11352434,34,94,Brentford,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,True,,,,2.0,10.0,12.0,,,2.0,,,,,,,,,,,,0.00072555,,,,,,,,,1.0,1.0,,19.0,,1.0,,,,2.0,,6.7,,,,,,,,,1.0,,3.0,11.0,14.0,0,,16.0,,,,
2023-24,11352434,34,94,Brentford,Away,548050,205836,Saman Ghoddos,saman-ghoddos,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352434,34,94,Brentford,Away,799251,207283,Mathias Jensen,mathias-jensen,M,False,4.0,,1.0,14.0,15.0,25.0,,,4.0,,,,4.0,,,1.0,5.0,2.0,,,0.348907,,,,,,,,,2.0,1.0,,82.0,,,,,,21.0,,6.9,,,,,2.0,1.0,7.0,,3.0,,27.0,19.0,39.0,0,,64.0,1.0,1.0,1.0,
2023-24,11352434,34,94,Brentford,Away,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,1.0,,4.0,12.0,13.0,24.0,1.0,2.0,7.0,1.0,,1.0,1.0,,,,3.0,9.0,1.0,,0.43198,0.0274,,1.0,1.0,,,,,1.0,2.0,,90.0,,,,,,10.0,,7.1,,,,,5.0,1.0,3.0,,7.0,,19.0,15.0,31.0,1,4.0,51.0,,3.0,,2.0
2023-24,11352434,34,94,Brentford,Away,885864,428580,Frank Onyeka,frank-onyeka,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352434,34,94,Brentford,Away,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,False,,,2.0,9.0,7.0,16.0,2.0,,1.0,1.0,,,3.0,,,2.0,10.0,8.0,,,0.195475,0.0919,0.3012,1.0,,,,,,,2.0,,71.0,1.0,,,,,12.0,,7.4,,,,,,3.0,1.0,,3.0,,15.0,7.0,21.0,1,7.0,41.0,2.0,,1.0,5.0
2023-24,11352434,34,94,Brentford,Away,1006387,513418,Kevin Schade,kevin-schade,M,True,,,,3.0,1.0,4.0,1.0,2.0,2.0,,,,1.0,,,,3.0,2.0,,,0.00058344,0.4393,0.6891,1.0,,1.0,,,,,,,19.0,1.0,,,,,5.0,,7.1,,,,,1.0,1.0,,,,,5.0,1.0,6.0,1,,13.0,1.0,,,
2023-24,11352434,34,94,Brentford,Away,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,,2.0,3.0,5.0,,,3.0,,,,,,,,3.0,3.0,,,0.00083139,,,3.0,,,,,,,,,8.0,,,,,,,,6.6,,,,,,,,,,,2.0,3.0,5.0,0,1.0,9.0,,2.0,,
2023-24,11352457,35,94,Brentford,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,False,,,1.0,15.0,19.0,34.0,1.0,1.0,3.0,,,,,,,,1.0,5.0,,,0.00910878,,,,,,,,,2.0,,,77.0,,,,,,6.0,,7.0,,,,,,,1.0,,2.0,,20.0,20.0,39.0,0,3.0,47.0,,1.0,,2.0
2023-24,11352457,35,94,Brentford,Away,548050,205836,Saman Ghoddos,saman-ghoddos,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352457,35,94,Brentford,Away,799251,207283,Mathias Jensen,mathias-jensen,M,False,2.0,,4.0,25.0,20.0,43.0,1.0,,8.0,1.0,,1.0,1.0,,,,5.0,2.0,,,0.157452,0.131,,1.0,,,,,,1.0,3.0,,90.0,,,,,,8.0,,7.5,,,,,1.0,2.0,4.0,,5.0,,31.0,20.0,47.0,1,2.0,67.0,,,,2.0
2023-24,11352457,35,94,Brentford,Away,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,,,1.0,13.0,16.0,29.0,,,4.0,,,,1.0,,,,2.0,3.0,,,0.109391,,,1.0,,,,,,1.0,1.0,,67.0,,,,,,9.0,,6.8,,,,,1.0,,1.0,,3.0,,19.0,18.0,36.0,0,1.0,47.0,1.0,2.0,,1.0
2023-24,11352457,35,94,Brentford,Away,885864,428580,Frank Onyeka,frank-onyeka,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352457,35,94,Brentford,Away,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,True,,,1.0,11.0,1.0,12.0,1.0,,2.0,,,1.0,,,,1.0,4.0,2.0,,,0.0622934,0.0332,,1.0,,,,,,,1.0,,23.0,,,,,,7.0,,6.7,,,,,,1.0,1.0,,2.0,,16.0,1.0,16.0,1,1.0,26.0,,1.0,,1.0
2023-24,11352457,35,94,Brentford,Away,1006387,513418,Kevin Schade,kevin-schade,M,True,,,,,,,2.0,,,,,,,,,,2.0,1.0,,,,0.0312,0.1711,,,,,,,,,,13.0,1.0,,,,,2.0,,6.8,,,,,,1.0,,,,,2.0,,2.0,1,,4.0,,,1.0,
2023-24,11352457,35,94,Brentford,Away,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,1.0,3.0,3.0,6.0,,,1.0,,,,,,,,,,,,0.0134263,,,,,,,,,,1.0,,13.0,,,,,,1.0,,6.7,,,,,,,,,1.0,1.0,3.0,3.0,6.0,0,,9.0,1.0,,,
2023-24,11352485,36,94,Brentford,Home,135256,128295,Christian Nørgaard,christian-nrgaard,M,False,,,3.0,19.0,15.0,34.0,2.0,,6.0,,,,2.0,,,1.0,5.0,,,,0.0318419,0.0405,,,,,,,,3.0,,,82.0,,1.0,,,,11.0,,7.1,,,1.0,,,,,,4.0,,29.0,15.0,44.0,1,,59.0,,,,
2023-24,11352485,36,94,Brentford,Home,548050,205836,Saman Ghoddos,saman-ghoddos,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352485,36,94,Brentford,Home,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,1.0,,1.0,15.0,15.0,29.0,2.0,1.0,3.0,,,,,,,,2.0,1.0,,,0.103813,,,,,,,,,1.0,1.0,,66.0,,,,,,6.0,,6.9,,,,,,,2.0,,1.0,,18.0,18.0,34.0,0,,41.0,,,,
2023-24,11352485,36,94,Brentford,Home,885864,428580,Frank Onyeka,frank-onyeka,M,True,1.0,,,5.0,4.0,8.0,,,2.0,,,,,,,,,1.0,,,0.0361506,,,,,,,,,,1.0,,8.0,,,,,,3.0,,6.9,,,,,,,1.0,,,,8.0,4.0,11.0,0,1.0,14.0,,,,1.0
2023-24,11352485,36,94,Brentford,Home,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,False,,,2.0,20.0,10.0,30.0,,1.0,5.0,,,,,,,,2.0,4.0,,,0.0367547,,,1.0,,,,,,1.0,,,82.0,,,,,,15.0,,7.0,,,,,2.0,3.0,3.0,,2.0,,31.0,11.0,39.0,0,1.0,54.0,2.0,,2.0,
2023-24,11352485,36,94,Brentford,Home,1006387,513418,Kevin Schade,kevin-schade,M,True,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,5.352e-05,0.0144,,,,,,,,,,,8.0,,,,,,1.0,,6.8,,,1.0,,,,,,,,2.0,,2.0,1,,4.0,,,,
2023-24,11352485,36,94,Brentford,Home,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,,9.0,6.0,15.0,,,2.0,,,,1.0,,,,1.0,1.0,,,0.00350238,,,,,,,,,,,,24.0,,1.0,,,,2.0,,6.7,,,,,,,,,,,11.0,6.0,17.0,0,1.0,20.0,,,,
2023-24,11352519,37,94,Brentford,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,False,,,1.0,16.0,16.0,32.0,,,9.0,1.0,,1.0,,,,1.0,4.0,5.0,,,0.145752,0.0195,,3.0,,,,,,1.0,1.0,,63.0,,1.0,,,,6.0,,7.4,,,,,,,1.0,,3.0,,21.0,16.0,36.0,1,3.0,51.0,,2.0,,1.0
2023-24,11352519,37,94,Brentford,Away,548050,205836,Saman Ghoddos,saman-ghoddos,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352519,37,94,Brentford,Away,799251,207283,Mathias Jensen,mathias-jensen,M,True,1.0,,1.0,2.0,6.0,7.0,,,1.0,,,,,,,,1.0,2.0,,,0.134315,,,1.0,,,,,,,,,27.0,,,,,,1.0,,6.5,,,,,,,1.0,,2.0,,3.0,6.0,8.0,0,1.0,11.0,,1.0,,1.0
2023-24,11352519,37,94,Brentford,Away,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,,,2.0,21.0,15.0,36.0,1.0,,7.0,,,,,,,,1.0,1.0,,,0.0843854,,,,,,,,,1.0,1.0,,83.0,,,,,,7.0,,6.9,,,,,1.0,1.0,1.0,,5.0,,24.0,18.0,41.0,0,,46.0,1.0,,1.0,
2023-24,11352519,37,94,Brentford,Away,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,False,,,2.0,14.0,11.0,25.0,3.0,,,,,,1.0,,,,6.0,3.0,,,0.0493121,,,,,,,,,,,,74.0,,,,,,15.0,,6.7,,,,,1.0,3.0,4.0,,4.0,,25.0,12.0,33.0,0,1.0,47.0,,1.0,1.0,1.0
2023-24,11352519,37,94,Brentford,Away,1006387,513418,Kevin Schade,kevin-schade,M,True,,,,2.0,,2.0,2.0,2.0,2.0,,,,1.0,,,3.0,8.0,3.0,,,0.00945973,,,2.0,,,,,,,,,16.0,,,,,,5.0,,6.0,,,,,,,,,,,3.0,,3.0,0,,9.0,1.0,1.0,,
2023-24,11352519,37,94,Brentford,Away,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,1.0,,2.0,2.0,,,1.0,,,,2.0,,,,3.0,1.0,,,2.373e-05,,,,,,,,,,,,21.0,,,,,,2.0,,6.3,,,,,,1.0,,,1.0,,,2.0,2.0,0,1.0,7.0,1.0,,,1.0
2023-24,11352549,38,94,Brentford,Home,135256,128295,Christian Nørgaard,christian-nrgaard,M,False,1.0,,1.0,37.0,36.0,72.0,1.0,,11.0,,,,2.0,,,1.0,9.0,4.0,,,0.156116,,,5.0,0.0,,,,,1.0,1.0,,90.0,,1.0,,,,7.0,,6.6,,,,,,,1.0,,3.0,,40.0,39.0,78.0,0,2.0,88.0,,2.0,,1.0
2023-24,11352549,38,94,Brentford,Home,548050,205836,Saman Ghoddos,saman-ghoddos,M,True,,,1.0,5.0,5.0,10.0,,,1.0,,,,3.0,,,,4.0,3.0,,,0.00681747,,,1.0,0.0,,,,,,,,27.0,,,,,,2.0,,6.6,,,,,1.0,,,,2.0,,6.0,5.0,11.0,0,2.0,16.0,,1.0,,2.0
2023-24,11352549,38,94,Brentford,Home,799251,207283,Mathias Jensen,mathias-jensen,M,False,,,1.0,15.0,10.0,25.0,,,4.0,,,,,,,2.0,5.0,3.0,,,0.0277282,,,2.0,0.0,,,,,2.0,,,64.0,,,,,,14.0,,6.3,,,,,,2.0,1.0,,3.0,1.0,23.0,12.0,34.0,0,1.0,49.0,1.0,1.0,1.0,
2023-24,11352549,38,94,Brentford,Home,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,1.0,,1.0,14.0,18.0,31.0,,1.0,3.0,,,,,,,,1.0,2.0,,1.0,0.0444506,0.2234,0.6213,1.0,0.0,1.0,,,,,1.0,,74.0,1.0,,,,,7.0,,7.1,,,,,2.0,,2.0,,2.0,,20.0,18.0,36.0,1,1.0,45.0,1.0,,,1.0
2023-24,11352549,38,94,Brentford,Home,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,True,,,1.0,10.0,5.0,15.0,,,2.0,,,,2.0,,,,2.0,,,,0.0150171,,,,0.0,,,,,,,,26.0,,,,,,4.0,,6.4,,,,,,,1.0,,1.0,,11.0,7.0,17.0,0,,20.0,1.0,,,
2023-24,11352549,38,94,Brentford,Home,1006387,513418,Kevin Schade,kevin-schade,M,True,,,,5.0,1.0,6.0,,1.0,,,,,,,,,,1.0,,,0.0143265,,,,0.0,,,,,,,,16.0,,,,,,3.0,,6.5,,,,,,,1.0,,,1.0,8.0,1.0,8.0,0,,9.0,,,,
2023-24,11352549,38,94,Brentford,Home,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,,4.0,1.0,5.0,,,1.0,,,,1.0,,,,2.0,1.0,,,0.00379469,0.0244,0.0555,,0.0,,,,,,,,14.0,1.0,,,,,3.0,,6.6,,,,,,2.0,,,,,5.0,1.0,6.0,1,,10.0,1.0,,1.0,
2023-24,11352549,38,94,Brentford,Home,1177007,591357,Ryan Trevitt,ryan-trevitt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352549,38,94,Brentford,Home,1518589,628204,Yunus Konak,yunus-konak,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
