season,matchId,gameweek,team_id,team,venue,playerId,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,totalShots
2010-11,1379973,22,92,Blackpool,Home,36466,Matt Phillips,matt-phillips,F,False,0.0,0.0,70.0,0.0,,0.0
2010-11,1379973,22,92,Blackpool,Home,2272730,Brett Ormerod,brett-ormerod,F,True,0.0,0.0,20.0,0.0,,0.0
2010-11,1379974,22,30,Bolton_Wanderers,Home,1244,Kevin Davies,kevin-davies,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379974,22,30,Bolton_Wanderers,Home,2841,Martin Petrov,martin-petrov,F,True,0.0,0.0,7.0,0.0,,0.0
2010-11,1379974,22,111,Wigan_Athletic,Away,15668,Hugo Rodallega,hugo-rodallega,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379974,22,30,Bolton_Wanderers,Home,1422568,Johan Elmander,johan-elmander,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379975,22,1,Manchester_United,Home,278,Dimitar Berbatov,dimitar-berbatov,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379975,22,110,Stoke_City,Away,10493,Kenwyne Jones,kenwyne-jones,F,False,0.0,0.0,75.0,0.0,,0.0
2010-11,1379975,22,110,Stoke_City,Away,18169,Ricardo Fuller,ricardo-fuller,F,True,0.0,0.0,15.0,0.0,,0.0
2010-11,1379975,22,110,Stoke_City,Away,19524,Jonathan Walters,jonathan-walters,F,True,0.0,0.0,21.0,0.0,,0.0
2010-11,1379975,22,1,Manchester_United,Home,34312,Javier Hernández,javier-hernandez,F,False,1.0,1.0,78.0,0.0,,0.0
2010-11,1379975,22,1,Manchester_United,Home,1421986,Michael Owen,michael-owen,F,True,0.0,0.0,12.0,0.0,,0.0
2010-11,1379976,22,8,Chelsea,Away,1222,Didier Drogba,didier-drogba,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379976,22,8,Chelsea,Away,3304,Florent Malouda,florent-malouda,F,False,0.0,0.0,79.0,0.0,,0.0
2010-11,1379976,22,8,Chelsea,Away,5516,Nicolas Anelka,nicolas-anelka,F,True,0.0,0.0,24.0,0.0,,0.0
2010-11,1379976,22,39,Wolverhampton_Wanderers,Home,9216,Steven Fletcher,steven-fletcher,F,False,0.0,0.0,70.0,0.0,,0.0
2010-11,1379976,22,39,Wolverhampton_Wanderers,Home,9684,Sylvan Ebanks-Blake,sylvan-ebanks-blake,F,True,0.0,0.0,12.0,0.0,,0.0
2010-11,1379976,22,39,Wolverhampton_Wanderers,Home,10481,Kevin Doyle,kevin-doyle,F,False,0.0,0.0,70.0,0.0,,0.0
2010-11,1379976,22,8,Chelsea,Away,20963,Daniel Sturridge,daniel-sturridge,F,True,0.0,0.0,18.0,0.0,,0.0
2010-11,1379977,22,7,Aston_Villa,Home,5,Robert Pires,robert-pires,F,True,,,,,,
2010-11,1379977,22,7,Aston_Villa,Home,579,Emile Heskey,emile-heskey,F,False,0.0,0.0,69.0,0.0,,0.0
2010-11,1379977,22,56,Sunderland,Away,829,Boudewijn Zenden,boudewijn-zenden,F,True,0.0,0.0,47.0,0.0,,0.0
2010-11,1379977,22,56,Sunderland,Away,9663,Darren Bent,darren-bent,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379977,22,7,Aston_Villa,Home,13167,Gabriel Agbonlahor,gabriel-agbonlahor,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379977,22,56,Sunderland,Away,17936,Asamoah Gyan,asamoah-gyan,F,True,0.0,0.0,35.0,0.0,,0.0
2010-11,1379977,22,56,Sunderland,Away,33902,Danny Welbeck,danny-welbeck,F,False,0.0,0.0,83.0,0.0,,0.0
2010-11,1379977,22,7,Aston_Villa,Home,39276,Nathan Delfouneso,nathan-delfouneso,F,True,,,,,,
2010-11,1379978,22,5,Blackburn_Rovers,Home,743,El-Hadji Diouf,el-hadji-diouf,F,True,0.0,0.0,17.0,0.0,,0.0
2010-11,1379978,22,5,Blackburn_Rovers,Home,1038,Benjani Mwaruwari,benjani-mwaruwari,F,False,0.0,2.0,84.0,0.0,,0.0
2010-11,1379978,22,14,Liverpool,Away,1876,Ryan Babel,ryan-babel,F,True,0.0,0.0,12.0,0.0,,0.0
2010-11,1379978,22,14,Liverpool,Away,2436,Fernando Torres,fernando-torres,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379978,22,14,Liverpool,Away,3401,Maxi Rodríguez,maxi-rodriguez,F,False,0.0,0.0,58.0,0.0,,0.0
2010-11,1379978,22,14,Liverpool,Away,13329,Milan Jovanović,milan-jovanovic,F,True,,,,,,
2010-11,1379978,22,14,Liverpool,Away,16582,David N'Gog,david-ngog,F,False,0.0,0.0,78.0,0.0,,0.0
2010-11,1379978,22,5,Blackburn_Rovers,Home,22481,Mame Biram Diouf,mame-biram-diouf,F,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379978,22,5,Blackburn_Rovers,Home,33478,Junior Hoilett,junior-hoilett,F,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379979,22,6,Tottenham_Hotspur,Away,917,Peter Crouch,peter-crouch,F,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379979,22,6,Tottenham_Hotspur,Away,943,Robbie Keane,robbie-keane,F,True,0.0,0.0,10.0,0.0,,0.0
2010-11,1379979,22,11,Everton,Home,9685,Yakubu Ayegbeni,yakubu-ayegbeni,F,True,0.0,0.0,13.0,0.0,,0.0
2010-11,1379979,22,6,Tottenham_Hotspur,Away,10936,Roman Pavlyuchenko,roman-pavlyuchenko,F,True,,,,,,
2010-11,1379979,22,11,Everton,Home,14731,Victor Anichebe,victor-anichebe,F,True,,,,,,
2010-11,1379979,22,11,Everton,Home,15010,Jermaine Beckford,jermaine-beckford,F,False,0.0,0.0,77.0,0.0,,0.0
2010-11,1379979,22,6,Tottenham_Hotspur,Away,15354,Gareth Bale,gareth-bale,F,False,0.0,0.0,58.0,0.0,,0.0
2010-11,1379979,22,11,Everton,Home,21764,Marouane Fellaini,marouane-fellaini,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379979,22,11,Everton,Home,1422711,Louis Saha,louis-saha,F,False,0.0,0.0,88.0,0.0,,0.0
2010-11,1379980,22,54,Fulham,Home,870,Diomansy Kamara,diomansy-kamara,F,False,0.0,0.0,63.0,0.0,,0.0
2010-11,1379980,22,35,West_Bromwich_Albion,Away,3596,Peter Odemwingie,peter-odemwingie,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379980,22,35,West_Bromwich_Albion,Away,9683,Ishmael Miller,ishmael-miller,F,True,,,,,,
2010-11,1379980,22,35,West_Bromwich_Albion,Away,9993,Marc-Antoine Fortune,marc-antoine-fortune,F,True,0.0,0.0,28.0,0.0,,0.0
2010-11,1379980,22,54,Fulham,Home,12754,Eddie Johnson,eddie-johnson,F,True,0.0,0.0,3.0,0.0,,0.0
2010-11,1379980,22,35,West_Bromwich_Albion,Away,13158,Simon Cox,simon-cox,F,True,0.0,0.0,21.0,0.0,,0.0
2010-11,1379981,22,4,Newcastle_United,Home,636,Wayne Routledge,wayne-routledge,F,True,,,,,,
2010-11,1379981,22,4,Newcastle_United,Home,915,Leon Best,leon-best,F,False,0.0,3.0,64.0,0.0,,0.0
2010-11,1379981,22,21,West_Ham_United,Away,3531,Frederic Piquionne,frederic-piquionne,F,False,0.0,0.0,46.0,0.0,,0.0
2010-11,1379981,22,21,West_Ham_United,Away,9644,Carlton Cole,carlton-cole,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379981,22,21,West_Ham_United,Away,12622,Victor Obinna,victor-obinna,F,True,0.0,0.0,44.0,0.0,,0.0
2010-11,1379981,22,4,Newcastle_United,Home,16179,Peter Løvenkrands,peter-lovenkrands,F,False,1.0,1.0,90.0,0.0,,0.0
2010-11,1379981,22,21,West_Ham_United,Away,35387,Freddie Sears,freddie-sears,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379981,22,21,West_Ham_United,Away,35710,Zavon Hines,zavon-hines,F,True,0.0,0.0,20.0,0.0,,0.0
2010-11,1379981,22,4,Newcastle_United,Home,41541,Nile Ranger,nile-ranger,F,True,0.0,0.0,26.0,0.0,,0.0
2010-11,1379982,23,7,Aston_Villa,Away,5,Robert Pires,robert-pires,F,True,,,,,,
2010-11,1379982,23,41,Birmingham_City,Home,620,Matt Derbyshire,matt-derbyshire,F,False,0.0,0.0,84.0,0.0,,0.0
2010-11,1379982,23,41,Birmingham_City,Home,920,Kevin Phillips,kevin-phillips,F,True,,,,,,
2010-11,1379982,23,7,Aston_Villa,Away,9415,John Carew,john-carew,F,False,0.0,0.0,71.0,0.0,,0.0
2010-11,1379982,23,41,Birmingham_City,Home,11203,Nikola Žigić,nikola-zigic,F,True,0.0,0.0,14.0,0.0,,0.0
2010-11,1379982,23,7,Aston_Villa,Away,13167,Gabriel Agbonlahor,gabriel-agbonlahor,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379982,23,7,Aston_Villa,Away,39276,Nathan Delfouneso,nathan-delfouneso,F,True,0.0,0.0,19.0,0.0,,0.0
2010-11,1379983,23,5,Blackburn_Rovers,Away,335,Roque Santa Cruz,roque-santa-cruz,F,True,0.0,0.0,44.0,0.0,,0.0
2010-11,1379983,23,5,Blackburn_Rovers,Away,743,El-Hadji Diouf,el-hadji-diouf,F,True,,,,,,
2010-11,1379983,23,5,Blackburn_Rovers,Away,1038,Benjani Mwaruwari,benjani-mwaruwari,F,True,,,,,,
2010-11,1379983,23,8,Chelsea,Home,1222,Didier Drogba,didier-drogba,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379983,23,8,Chelsea,Home,3304,Florent Malouda,florent-malouda,F,False,0.0,0.0,87.0,0.0,,0.0
2010-11,1379983,23,8,Chelsea,Home,5516,Nicolas Anelka,nicolas-anelka,F,False,0.0,1.0,79.0,0.0,,0.0
2010-11,1379983,23,5,Blackburn_Rovers,Away,9767,Jason Roberts,jason-roberts,F,True,0.0,0.0,22.0,0.0,,0.0
2010-11,1379983,23,8,Chelsea,Home,20963,Daniel Sturridge,daniel-sturridge,F,True,0.0,0.0,3.0,0.0,,0.0
2010-11,1379983,23,5,Blackburn_Rovers,Away,22481,Mame Biram Diouf,mame-biram-diouf,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379983,23,5,Blackburn_Rovers,Away,31273,Nikola Kalinić,nikola-kalinic,F,False,0.0,0.0,46.0,0.0,,0.0
2010-11,1379983,23,5,Blackburn_Rovers,Away,33478,Junior Hoilett,junior-hoilett,F,False,0.0,0.0,68.0,0.0,,0.0
2010-11,1379984,23,11,Everton,Away,1173,James Vaughan,james-vaughan,F,True,0.0,0.0,17.0,0.0,,0.0
2010-11,1379984,23,14,Liverpool,Home,1876,Ryan Babel,ryan-babel,F,True,,,,,,
2010-11,1379984,23,14,Liverpool,Home,2436,Fernando Torres,fernando-torres,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379984,23,14,Liverpool,Home,3401,Maxi Rodríguez,maxi-rodriguez,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379984,23,11,Everton,Away,14731,Victor Anichebe,victor-anichebe,F,False,0.0,0.0,81.0,0.0,,0.0
2010-11,1379984,23,11,Everton,Away,15010,Jermaine Beckford,jermaine-beckford,F,False,0.0,1.0,73.0,0.0,,0.0
2010-11,1379984,23,11,Everton,Away,21764,Marouane Fellaini,marouane-fellaini,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379984,23,11,Everton,Away,37793,Jose Baxter,jose-baxter,F,True,,,,,,
2010-11,1379984,23,11,Everton,Away,51417,Magaye Gueye,magaye-gueye,F,True,,,,,,
2010-11,1379985,23,43,Manchester_City,Home,834,Adam Johnson,adam-johnson,F,False,1.0,0.0,84.0,0.0,,0.0
2010-11,1379985,23,39,Wolverhampton_Wanderers,Away,9216,Steven Fletcher,steven-fletcher,F,False,0.0,0.0,69.0,0.0,,0.0
2010-11,1379985,23,39,Wolverhampton_Wanderers,Away,10481,Kevin Doyle,kevin-doyle,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379985,23,43,Manchester_City,Home,11384,Carlos Tévez,carlos-tevez,F,False,0.0,2.0,81.0,0.0,,0.0
2010-11,1379985,23,43,Manchester_City,Home,14990,Edin Džeko,edin-dzeko,F,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379985,23,43,Manchester_City,Home,17878,Jô,jo,F,True,,,,,,
2010-11,1379985,23,39,Wolverhampton_Wanderers,Away,19633,Sam Vokes,sam-vokes,F,True,,,,,,
2010-11,1379986,23,30,Bolton_Wanderers,Away,1244,Kevin Davies,kevin-davies,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379986,23,30,Bolton_Wanderers,Away,2841,Martin Petrov,martin-petrov,F,True,0.0,0.0,24.0,0.0,,0.0
2010-11,1379986,23,110,Stoke_City,Home,10493,Kenwyne Jones,kenwyne-jones,F,False,0.0,0.0,81.0,0.0,,0.0
2010-11,1379986,23,110,Stoke_City,Home,19524,Jonathan Walters,jonathan-walters,F,True,0.0,0.0,9.0,0.0,,0.0
2010-11,1379986,23,30,Bolton_Wanderers,Away,1422568,Johan Elmander,johan-elmander,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379987,23,4,Newcastle_United,Away,636,Wayne Routledge,wayne-routledge,F,True,,,,,,
2010-11,1379987,23,4,Newcastle_United,Away,794,Shola Ameobi,shola-ameobi,F,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379987,23,56,Sunderland,Home,829,Boudewijn Zenden,boudewijn-zenden,F,True,0.0,0.0,15.0,0.0,,0.0
2010-11,1379987,23,4,Newcastle_United,Away,915,Leon Best,leon-best,F,False,0.0,0.0,88.0,0.0,,0.0
2010-11,1379987,23,56,Sunderland,Home,9663,Darren Bent,darren-bent,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379987,23,4,Newcastle_United,Away,16179,Peter Løvenkrands,peter-lovenkrands,F,True,0.0,0.0,2.0,0.0,,0.0
2010-11,1379987,23,56,Sunderland,Home,17936,Asamoah Gyan,asamoah-gyan,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379987,23,4,Newcastle_United,Away,41541,Nile Ranger,nile-ranger,F,True,,,,,,
2010-11,1379988,23,1,Manchester_United,Away,278,Dimitar Berbatov,dimitar-berbatov,F,False,0.0,0.0,78.0,0.0,,0.0
2010-11,1379988,23,1,Manchester_United,Away,751,Wayne Rooney,wayne-rooney,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379988,23,6,Tottenham_Hotspur,Home,917,Peter Crouch,peter-crouch,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379988,23,6,Tottenham_Hotspur,Home,946,Jermain Defoe,jermain-defoe,F,True,0.0,0.0,12.0,0.0,,0.0
2010-11,1379988,23,6,Tottenham_Hotspur,Home,10936,Roman Pavlyuchenko,roman-pavlyuchenko,F,True,,,,,,
2010-11,1379988,23,6,Tottenham_Hotspur,Home,15354,Gareth Bale,gareth-bale,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379988,23,1,Manchester_United,Away,34312,Javier Hernández,javier-hernandez,F,True,0.0,0.0,12.0,0.0,,0.0
2010-11,1379988,23,1,Manchester_United,Away,1421986,Michael Owen,michael-owen,F,True,,,,,,
2010-11,1379989,23,92,Blackpool,Away,1308,Jason Euell,jason-euell,F,True,,,,,,
2010-11,1379989,23,35,West_Bromwich_Albion,Home,3596,Peter Odemwingie,peter-odemwingie,F,False,0.0,2.0,90.0,0.0,,0.0
2010-11,1379989,23,35,West_Bromwich_Albion,Home,9379,Roman Bednář,roman-bednar,F,True,,,,,,
2010-11,1379989,23,92,Blackpool,Away,9972,Luke Varney,luke-varney,F,False,0.0,0.0,77.0,0.0,,0.0
2010-11,1379989,23,35,West_Bromwich_Albion,Home,13158,Simon Cox,simon-cox,F,True,0.0,0.0,21.0,0.0,,0.0
2010-11,1379989,23,92,Blackpool,Away,14739,D.J. Campbell,dj-campbell,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379989,23,92,Blackpool,Away,20172,Gary Taylor-Fletcher,gary-taylor-fletcher,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379989,23,92,Blackpool,Away,26983,Elliot Grandin,elliot-grandin,F,False,0.0,0.0,54.0,0.0,,0.0
2010-11,1379989,23,92,Blackpool,Away,36466,Matt Phillips,matt-phillips,F,True,1.0,0.0,36.0,0.0,,0.0
2010-11,1379989,23,92,Blackpool,Away,2272730,Brett Ormerod,brett-ormerod,F,True,0.0,0.0,23.0,0.0,,0.0
2010-11,1379990,23,3,Arsenal,Away,1,Robin van Persie,robin-van-persie,F,False,1.0,2.0,90.0,0.0,,0.0
2010-11,1379990,23,21,West_Ham_United,Home,671,Luís Boa Morte,luis-boa-morte,F,True,0.0,0.0,70.0,0.0,,0.0
2010-11,1379990,23,3,Arsenal,Away,3233,Marouane Chamakh,marouane-chamakh,F,True,,,,,,
2010-11,1379990,23,21,West_Ham_United,Home,6265,Benni McCarthy,benni-mccarthy,F,True,,,,,,
2010-11,1379990,23,21,West_Ham_United,Home,9644,Carlton Cole,carlton-cole,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379990,23,3,Arsenal,Away,14049,Nicklas Bendtner,nicklas-bendtner,F,True,,,,,,
2010-11,1379990,23,3,Arsenal,Away,25991,Carlos Vela,carlos-vela,F,True,,,,,,
2010-11,1379990,23,21,West_Ham_United,Home,35387,Freddie Sears,freddie-sears,F,False,0.0,0.0,63.0,0.0,,0.0
2010-11,1379990,23,21,West_Ham_United,Home,35710,Zavon Hines,zavon-hines,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379990,23,21,West_Ham_United,Home,76498,Frank Nouble,frank-nouble,F,True,0.0,0.0,2.0,0.0,,0.0
2010-11,1379991,23,54,Fulham,Away,637,Andy Johnson,andy-johnson,F,True,0.0,1.0,14.0,0.0,,0.0
2010-11,1379991,23,54,Fulham,Away,870,Diomansy Kamara,diomansy-kamara,F,False,0.0,0.0,59.0,0.0,,0.0
2010-11,1379991,23,111,Wigan_Athletic,Home,15668,Hugo Rodallega,hugo-rodallega,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379991,23,111,Wigan_Athletic,Home,18294,Franco Di Santo,franco-di-santo,F,True,0.0,0.0,3.0,0.0,,0.0
2010-11,1379992,24,3,Arsenal,Home,1,Robin van Persie,robin-van-persie,F,False,0.0,3.0,86.0,0.0,1.0,0.0
2010-11,1379992,24,3,Arsenal,Home,3233,Marouane Chamakh,marouane-chamakh,F,True,0.0,0.0,4.0,0.0,,0.0
2010-11,1379992,24,3,Arsenal,Home,14049,Nicklas Bendtner,nicklas-bendtner,F,True,,,,,,
2010-11,1379992,24,111,Wigan_Athletic,Away,15668,Hugo Rodallega,hugo-rodallega,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379992,24,111,Wigan_Athletic,Away,18294,Franco Di Santo,franco-di-santo,F,True,0.0,0.0,44.0,0.0,,0.0
2010-11,1379993,24,7,Aston_Villa,Home,5,Robert Pires,robert-pires,F,True,,,,,,
2010-11,1379993,24,43,Manchester_City,Away,834,Adam Johnson,adam-johnson,F,True,0.0,0.0,33.0,0.0,,0.0
2010-11,1379993,24,7,Aston_Villa,Home,9663,Darren Bent,darren-bent,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379993,24,43,Manchester_City,Away,11384,Carlos Tévez,carlos-tevez,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379993,24,7,Aston_Villa,Home,13167,Gabriel Agbonlahor,gabriel-agbonlahor,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379993,24,43,Manchester_City,Away,14990,Edin Džeko,edin-dzeko,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379993,24,43,Manchester_City,Away,17878,Jô,jo,F,True,,,,,,
2010-11,1379993,24,7,Aston_Villa,Home,39276,Nathan Delfouneso,nathan-delfouneso,F,True,,,,,,
2010-11,1379994,24,5,Blackburn_Rovers,Home,335,Roque Santa Cruz,roque-santa-cruz,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379994,24,5,Blackburn_Rovers,Home,743,El-Hadji Diouf,el-hadji-diouf,F,True,,,,,,
2010-11,1379994,24,5,Blackburn_Rovers,Home,1038,Benjani Mwaruwari,benjani-mwaruwari,F,True,,,,,,
2010-11,1379994,24,35,West_Bromwich_Albion,Away,3596,Peter Odemwingie,peter-odemwingie,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379994,24,35,West_Bromwich_Albion,Away,9379,Roman Bednář,roman-bednar,F,True,0.0,0.0,14.0,0.0,,0.0
2010-11,1379994,24,5,Blackburn_Rovers,Home,9767,Jason Roberts,jason-roberts,F,True,0.0,0.0,27.0,0.0,,0.0
2010-11,1379994,24,35,West_Bromwich_Albion,Away,13158,Simon Cox,simon-cox,F,True,,,,,,
2010-11,1379994,24,5,Blackburn_Rovers,Home,22481,Mame Biram Diouf,mame-biram-diouf,F,True,,,,,,
2010-11,1379994,24,5,Blackburn_Rovers,Home,31273,Nikola Kalinić,nikola-kalinic,F,False,1.0,0.0,63.0,0.0,,0.0
2010-11,1379994,24,5,Blackburn_Rovers,Home,33478,Junior Hoilett,junior-hoilett,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379995,24,56,Sunderland,Away,829,Boudewijn Zenden,boudewijn-zenden,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379995,24,92,Blackpool,Home,1308,Jason Euell,jason-euell,F,True,,,,,,
2010-11,1379995,24,92,Blackpool,Home,9745,Marlon Harewood,marlon-harewood,F,True,0.0,0.0,28.0,0.0,,0.0
2010-11,1379995,24,92,Blackpool,Home,9972,Luke Varney,luke-varney,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379995,24,56,Sunderland,Away,17936,Asamoah Gyan,asamoah-gyan,F,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379995,24,92,Blackpool,Home,20172,Gary Taylor-Fletcher,gary-taylor-fletcher,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379995,24,92,Blackpool,Home,26983,Elliot Grandin,elliot-grandin,F,False,0.0,0.0,62.0,0.0,,0.0
2010-11,1379995,24,92,Blackpool,Home,36466,Matt Phillips,matt-phillips,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379995,24,92,Blackpool,Home,2272730,Brett Ormerod,brett-ormerod,F,True,0.0,0.0,41.0,0.0,,0.0
2010-11,1379996,24,8,Chelsea,Away,1222,Didier Drogba,didier-drogba,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379996,24,30,Bolton_Wanderers,Home,1244,Kevin Davies,kevin-davies,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379996,24,30,Bolton_Wanderers,Home,2841,Martin Petrov,martin-petrov,F,False,0.0,0.0,63.0,0.0,,0.0
2010-11,1379996,24,8,Chelsea,Away,3304,Florent Malouda,florent-malouda,F,False,1.0,1.0,90.0,0.0,,0.0
2010-11,1379996,24,8,Chelsea,Away,5516,Nicolas Anelka,nicolas-anelka,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379996,24,8,Chelsea,Away,20963,Daniel Sturridge,daniel-sturridge,F,True,,,,,,
2010-11,1379996,24,30,Bolton_Wanderers,Home,1422568,Johan Elmander,johan-elmander,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379997,24,21,West_Ham_United,Away,671,Luís Boa Morte,luis-boa-morte,F,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379997,24,21,West_Ham_United,Away,3531,Frederic Piquionne,frederic-piquionne,F,False,0.0,1.0,85.0,0.0,,0.0
2010-11,1379997,24,21,West_Ham_United,Away,6265,Benni McCarthy,benni-mccarthy,F,True,,,,,,
2010-11,1379997,24,11,Everton,Home,14731,Victor Anichebe,victor-anichebe,F,False,0.0,0.0,69.0,0.0,,0.0
2010-11,1379997,24,11,Everton,Home,15010,Jermaine Beckford,jermaine-beckford,F,False,0.0,0.0,46.0,0.0,,0.0
2010-11,1379997,24,11,Everton,Home,21764,Marouane Fellaini,marouane-fellaini,F,False,1.0,1.0,90.0,0.0,,0.0
2010-11,1379997,24,21,West_Ham_United,Away,35387,Freddie Sears,freddie-sears,F,True,0.0,0.0,9.0,0.0,,0.0
2010-11,1379997,24,21,West_Ham_United,Away,35710,Zavon Hines,zavon-hines,F,False,0.0,0.0,81.0,0.0,,0.0
2010-11,1379997,24,11,Everton,Home,51417,Magaye Gueye,magaye-gueye,F,True,,,,,,
2010-11,1379997,24,21,West_Ham_United,Away,76498,Frank Nouble,frank-nouble,F,True,,,,,,
2010-11,1379997,24,11,Everton,Home,1422711,Louis Saha,louis-saha,F,True,0.0,0.0,44.0,0.0,,0.0
2010-11,1379998,24,54,Fulham,Home,637,Andy Johnson,andy-johnson,F,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379998,24,54,Fulham,Home,870,Diomansy Kamara,diomansy-kamara,F,True,,,,,,
2010-11,1379998,24,110,Stoke_City,Away,9415,John Carew,john-carew,F,True,0.0,0.0,32.0,0.0,,0.0
2010-11,1379998,24,110,Stoke_City,Away,10493,Kenwyne Jones,kenwyne-jones,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379998,24,110,Stoke_City,Away,18169,Ricardo Fuller,ricardo-fuller,F,True,,,,,,
2010-11,1379998,24,110,Stoke_City,Away,19524,Jonathan Walters,jonathan-walters,F,True,,,,,,
2010-11,1379999,24,1,Manchester_United,Home,278,Dimitar Berbatov,dimitar-berbatov,F,False,0.0,3.0,90.0,0.0,,0.0
2010-11,1379999,24,41,Birmingham_City,Away,620,Matt Derbyshire,matt-derbyshire,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379999,24,1,Manchester_United,Home,751,Wayne Rooney,wayne-rooney,F,False,2.0,0.0,90.0,0.0,,0.0
2010-11,1379999,24,41,Birmingham_City,Away,11203,Nikola Žigić,nikola-zigic,F,True,,,,,,
2010-11,1379999,24,41,Birmingham_City,Away,16303,Cameron Jerome,cameron-jerome,F,True,0.0,0.0,44.0,0.0,,0.0
2010-11,1379999,24,1,Manchester_United,Home,1421986,Michael Owen,michael-owen,F,True,0.0,0.0,35.0,0.0,,0.0
2010-11,1380000,24,4,Newcastle_United,Home,794,Shola Ameobi,shola-ameobi,F,False,0.0,0.0,88.0,0.0,,0.0
2010-11,1380000,24,4,Newcastle_United,Home,915,Leon Best,leon-best,F,False,0.0,0.0,65.0,0.0,,0.0
2010-11,1380000,24,6,Tottenham_Hotspur,Away,917,Peter Crouch,peter-crouch,F,True,0.0,0.0,19.0,0.0,,0.0
2010-11,1380000,24,6,Tottenham_Hotspur,Away,946,Jermain Defoe,jermain-defoe,F,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1380000,24,4,Newcastle_United,Home,3093,Xisco,xisco,F,True,,,,,,
2010-11,1380000,24,6,Tottenham_Hotspur,Away,15354,Gareth Bale,gareth-bale,F,False,0.0,0.0,11.0,0.0,,0.0
2010-11,1380000,24,4,Newcastle_United,Home,16179,Peter Løvenkrands,peter-lovenkrands,F,True,0.0,0.0,25.0,0.0,,0.0
2010-11,1380000,24,4,Newcastle_United,Home,41541,Nile Ranger,nile-ranger,F,True,0.0,0.0,2.0,0.0,,0.0
2010-11,1380001,24,14,Liverpool,Away,2436,Fernando Torres,fernando-torres,F,False,0.0,2.0,90.0,0.0,,0.0
2010-11,1380001,24,14,Liverpool,Away,3401,Maxi Rodríguez,maxi-rodriguez,F,False,0.0,0.0,81.0,0.0,,0.0
