season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437834,14,110,Stoke_City,Home,150201,112316,Jakob Haugaard,jakob-haugaard,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437834,14,110,Stoke_City,Home,844763,205102,Ramadan Sobhi,ramadan-sobhi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437806,15,110,Stoke_City,Home,765,14295,Darren Fletcher,darren-fletcher,M,False,,,6.0,16.0,14.0,30.0,1.0,,,,,,2.0,,,,4.0,3.0,,,1.0,,,,,,,,70.0,,,,,,,,4.0,,6.6,,,,2.0,,,,7.0,,19.0,15.0,34.0,0,1.0,40.0,,2.0,,1.0
2017-18,7437806,15,110,Stoke_City,Home,917,3773,Peter Crouch,peter-crouch,F,False,,,1.0,23.0,4.0,27.0,4.0,10.0,3.0,,,,,,,4.0,10.0,10.0,,,3.0,1.0,,,,,2.0,,90.0,1.0,,,,,,,21.0,,7.3,,,1.0,2.0,,,,1.0,,35.0,6.0,41.0,2,,53.0,1.0,,,
2017-18,7437806,15,110,Stoke_City,Home,2525,19568,Ibrahim Afellay,ibrahim-afellay,M,True,,,1.0,5.0,3.0,8.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,20.0,,,,,,,,3.0,,6.7,,,,1.0,,,,1.0,,6.0,5.0,11.0,0,1.0,14.0,,,,1.0
2017-18,7437806,15,110,Stoke_City,Home,9360,20208,Charlie Adam,charlie-adam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437806,15,110,Stoke_City,Home,10011,6744,Lee Grant,lee-grant,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437806,15,110,Stoke_City,Home,17063,39487,Erik Pieters,erik-pieters,D,False,,,3.0,23.0,15.0,38.0,,,2.0,,,,1.0,,,2.0,6.0,2.0,,,3.0,,,,,4.0,,,90.0,,,,,,,,17.0,,6.5,,,,1.0,,2.0,,6.0,,31.0,19.0,48.0,0,1.0,78.0,2.0,1.0,,
2017-18,7437806,15,110,Stoke_City,Home,20602,40555,Joe Allen,joe-allen,M,False,,,,19.0,11.0,30.0,1.0,,7.0,1.0,,,,,,1.0,3.0,6.0,,,1.0,1.0,,,,3.0,2.0,,90.0,,,,,,,,8.0,,7.8,,,1.0,3.0,2.0,,,3.0,,24.0,12.0,36.0,1,3.0,56.0,1.0,1.0,2.0,3.0
2017-18,7437806,15,110,Stoke_City,Home,21626,42564,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,F,False,,,,12.0,7.0,19.0,1.0,,3.0,,,,2.0,,,4.0,10.0,4.0,,,,,,,,1.0,,,70.0,,,,,,,,13.0,,6.3,,,,,6.0,,,,,14.0,8.0,22.0,0,1.0,40.0,2.0,,3.0,
2017-18,7437806,15,110,Stoke_City,Home,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,False,,,,6.0,2.0,8.0,6.0,4.0,2.0,,1.0,,,,,2.0,9.0,7.0,,,1.0,,1.0,,,1.0,1.0,,90.0,1.0,,,,,,,13.0,,7.1,,,2.0,1.0,1.0,2.0,,,1.0,13.0,2.0,13.0,3,2.0,32.0,3.0,,1.0,1.0
2017-18,7437806,15,110,Stoke_City,Home,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,5.0,7.0,12.0,19.0,4.0,5.0,2.0,,,,,,,,4.0,8.0,,,,,,,,,,1.0,90.0,,5.0,,,,,,3.0,,7.9,,,,12.0,,,,5.0,,9.0,13.0,22.0,0,1.0,43.0,,2.0,,1.0
2017-18,7437806,15,110,Stoke_City,Home,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,False,2.0,,3.0,21.0,15.0,34.0,1.0,,4.0,1.0,,1.0,1.0,,,2.0,4.0,2.0,,,,,1.0,,,,3.0,,90.0,1.0,,,,,,,13.0,,8.0,,,2.0,1.0,,6.0,,5.0,1.0,28.0,16.0,38.0,4,1.0,58.0,3.0,1.0,,1.0
2017-18,7437806,15,110,Stoke_City,Home,98448,105666,Jack Butland,jack-butland,G,False,,,12.0,11.0,7.0,18.0,,,6.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,13.0,,6.7,,3.0,,,,,,24.0,,23.0,7.0,30.0,0,,36.0,,,,
2017-18,7437806,15,110,Stoke_City,Home,110781,93127,Jesé Rodríguez,jese-rodriguez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437806,15,110,Stoke_City,Home,111962,91972,Saido Berahino,saido-berahino,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437806,15,110,Stoke_City,Home,116947,85352,Bruno Martins Indi,bruno-martins-indi,D,False,,,2.0,5.0,21.0,26.0,,2.0,5.0,,,,,,,,,3.0,,,,,,,,2.0,,,53.0,,,,,,,,4.0,,6.7,,,,,,,,2.0,,6.0,24.0,30.0,0,1.0,34.0,,,,1.0
2017-18,7437806,15,110,Stoke_City,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,4.0,16.0,13.0,29.0,1.0,2.0,5.0,,,,,,,4.0,6.0,5.0,,,1.0,,,,,,,,90.0,,,,,,,,20.0,,6.6,,,,3.0,1.0,2.0,,7.0,,24.0,15.0,37.0,0,1.0,65.0,2.0,1.0,1.0,
2017-18,7437806,15,110,Stoke_City,Home,141203,97485,Kevin Wimmer,kevin-wimmer,D,True,,,2.0,2.0,1.0,3.0,,2.0,,,,,,,,,1.0,3.0,,,1.0,,,,,2.0,,,37.0,,,,,,,,4.0,,6.8,,,,8.0,,,,2.0,,3.0,4.0,7.0,0,,19.0,,1.0,,
2017-18,7437806,15,110,Stoke_City,Home,844763,205102,Ramadan Sobhi,ramadan-sobhi,M,True,,,,4.0,2.0,6.0,,,4.0,,,,1.0,,,2.0,4.0,3.0,,,1.0,,,,,,1.0,,20.0,,,,,,,,5.0,,6.5,,,,1.0,2.0,,,,1.0,5.0,3.0,8.0,0,,15.0,,1.0,2.0,
2017-18,7437878,16,110,Stoke_City,Away,765,14295,Darren Fletcher,darren-fletcher,M,False,1.0,,1.0,13.0,7.0,19.0,,,4.0,1.0,,,2.0,,,1.0,3.0,5.0,,,,1.0,,,,,1.0,,90.0,,,,,,,,11.0,,6.7,,,,,,4.0,,6.0,,22.0,8.0,26.0,0,3.0,38.0,,2.0,,
2017-18,7437878,16,110,Stoke_City,Away,917,3773,Peter Crouch,peter-crouch,F,True,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,20.0,,,,,,,,4.0,,6.4,,,,,,,,,,4.0,1.0,5.0,0,,6.0,1.0,,,
2017-18,7437878,16,110,Stoke_City,Away,2525,19568,Ibrahim Afellay,ibrahim-afellay,M,True,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,1.0,,6.5,,,,,,,,1.0,,1.0,,1.0,0,,1.0,,,,
2017-18,7437878,16,110,Stoke_City,Away,9360,20208,Charlie Adam,charlie-adam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437878,16,110,Stoke_City,Away,10011,6744,Lee Grant,lee-grant,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437878,16,110,Stoke_City,Away,17063,39487,Erik Pieters,erik-pieters,D,False,1.0,,,8.0,9.0,16.0,1.0,,7.0,,,,,,,3.0,6.0,2.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,,18.0,,6.0,,,,2.0,1.0,3.0,,4.0,,19.0,10.0,26.0,0,2.0,47.0,,,,
2017-18,7437878,16,110,Stoke_City,Away,20602,40555,Joe Allen,joe-allen,M,False,,,3.0,10.0,14.0,24.0,,,11.0,,,,,,,2.0,4.0,4.0,,,2.0,,,,,2.0,,,80.0,,,,,,,,14.0,,6.5,,,,1.0,1.0,2.0,,6.0,,20.0,15.0,33.0,0,1.0,49.0,1.0,2.0,1.0,
2017-18,7437878,16,110,Stoke_City,Away,21626,42564,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,F,False,,,1.0,8.0,7.0,15.0,4.0,4.0,2.0,,,,1.0,,,3.0,10.0,6.0,,,,,,,,,,,90.0,,,,,,,,14.0,,6.2,,,1.0,2.0,3.0,,,2.0,,13.0,9.0,22.0,1,,37.0,2.0,1.0,1.0,
2017-18,7437878,16,110,Stoke_City,Away,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,False,,,,8.0,3.0,11.0,10.0,9.0,1.0,1.0,,,2.0,,,2.0,16.0,12.0,,,2.0,,,,,,1.0,,90.0,,,,,,,,13.0,,6.5,,,,,2.0,,,,,16.0,3.0,19.0,0,,29.0,,2.0,1.0,
2017-18,7437878,16,110,Stoke_City,Away,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,1.0,1.0,10.0,11.0,1.0,4.0,4.0,,,,,,,1.0,2.0,5.0,,,,,1.0,,,1.0,,,90.0,2.0,2.0,1.0,,,,,3.0,,7.1,,,,9.0,,,,1.0,,2.0,11.0,13.0,2,1.0,33.0,,,,
2017-18,7437878,16,110,Stoke_City,Away,48988,50089,Geoff Cameron,geoff-cameron,D,True,,,,,2.0,2.0,,,,,,,,,,,1.0,2.0,,,1.0,,,,,1.0,,,15.0,,,,,,,,,,6.8,,,,,,,,,,,2.0,2.0,0,1.0,5.0,,1.0,,
2017-18,7437878,16,110,Stoke_City,Away,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,False,1.0,,5.0,13.0,7.0,19.0,,1.0,2.0,,1.0,,,,,1.0,1.0,3.0,,1.0,,,,,,,,,75.0,1.0,,,,,,,10.0,,6.4,,,,,1.0,5.0,,6.0,2.0,18.0,9.0,22.0,1,,34.0,2.0,1.0,1.0,
2017-18,7437878,16,110,Stoke_City,Away,98448,105666,Jack Butland,jack-butland,G,False,,,11.0,9.0,2.0,11.0,,,5.0,,,,,,,,1.0,,,,,,,,,,,,90.0,,,,,,,,24.0,,6.8,4.0,7.0,,3.0,1.0,,,34.0,,31.0,3.0,34.0,0,,45.0,,,,
2017-18,7437878,16,110,Stoke_City,Away,111962,91972,Saido Berahino,saido-berahino,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437878,16,110,Stoke_City,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,4.0,5.0,13.0,18.0,2.0,1.0,10.0,,,,,,,,2.0,12.0,,,,,,,,3.0,,,90.0,,,,,,,,14.0,,7.1,,,,3.0,2.0,,,8.0,,9.0,20.0,29.0,0,6.0,52.0,,3.0,2.0,
2017-18,7437878,16,110,Stoke_City,Away,141203,97485,Kevin Wimmer,kevin-wimmer,D,False,,,4.0,6.0,9.0,15.0,,1.0,4.0,,,,,,,,1.0,3.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,7.0,,6.2,,,,5.0,,,,7.0,,10.0,11.0,21.0,0,2.0,35.0,,,,
2017-18,7437878,16,110,Stoke_City,Away,844763,205102,Ramadan Sobhi,ramadan-sobhi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437878,16,110,Stoke_City,Away,869936,209212,Tom Edwards,tom-edwards,D,False,,,,5.0,4.0,9.0,,,3.0,,,,,,,,1.0,1.0,,,1.0,,,,,2.0,,,70.0,,,,,,,,10.0,,6.3,,,,4.0,,2.0,,4.0,,12.0,5.0,15.0,0,1.0,27.0,2.0,,,
2017-18,7437808,17,110,Stoke_City,Away,765,14295,Darren Fletcher,darren-fletcher,M,False,,,2.0,9.0,15.0,24.0,,1.0,7.0,,,,,,,,1.0,2.0,,,,,,,,,,,90.0,,,,,,,,14.0,,6.6,,,1.0,,1.0,2.0,,5.0,,17.0,18.0,33.0,1,1.0,40.0,2.0,,,
2017-18,7437808,17,110,Stoke_City,Away,917,3773,Peter Crouch,peter-crouch,F,False,,,,18.0,5.0,23.0,11.0,14.0,2.0,,1.0,,,,,3.0,16.0,16.0,,,3.0,,,,1.0,,3.0,,90.0,,1.0,,,,,,20.0,,6.9,,,2.0,2.0,,,,,1.0,30.0,9.0,39.0,2,1.0,53.0,1.0,1.0,,
2017-18,7437808,17,110,Stoke_City,Away,2525,19568,Ibrahim Afellay,ibrahim-afellay,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437808,17,110,Stoke_City,Away,9360,20208,Charlie Adam,charlie-adam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437808,17,110,Stoke_City,Away,10011,6744,Lee Grant,lee-grant,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437808,17,110,Stoke_City,Away,17063,39487,Erik Pieters,erik-pieters,D,False,1.0,,2.0,12.0,14.0,25.0,4.0,2.0,5.0,,,,,,,,5.0,4.0,,,1.0,,,,,,1.0,,90.0,,1.0,,,,,,27.0,,6.7,,,,4.0,1.0,1.0,,14.0,,29.0,18.0,46.0,0,1.0,73.0,1.0,,1.0,
2017-18,7437808,17,110,Stoke_City,Away,20602,40555,Joe Allen,joe-allen,M,False,,,3.0,23.0,16.0,39.0,3.0,2.0,7.0,,,,,,,1.0,6.0,7.0,,,1.0,,,,,2.0,1.0,,90.0,,1.0,,,,,,14.0,,7.3,,,,2.0,3.0,,,5.0,,30.0,18.0,48.0,0,3.0,66.0,2.0,,2.0,
2017-18,7437808,17,110,Stoke_City,Away,21626,42564,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,F,True,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,6.0,2.0,,,,,,,2.0,,6.9,,,,,,,,,,2.0,1.0,3.0,2,1.0,6.0,,,,
2017-18,7437808,17,110,Stoke_City,Away,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,False,,,,7.0,4.0,11.0,1.0,4.0,6.0,,,1.0,,,,1.0,5.0,7.0,,,3.0,,,,,,2.0,,90.0,1.0,,,,,,,12.0,,7.0,,,1.0,1.0,1.0,,,1.0,,14.0,5.0,19.0,3,3.0,34.0,1.0,,,
2017-18,7437808,17,110,Stoke_City,Away,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,2.0,11.0,11.0,22.0,5.0,8.0,6.0,,,,1.0,,,,7.0,12.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,13.0,,6.9,,,,10.0,,,,8.0,,20.0,15.0,35.0,0,2.0,52.0,,2.0,,
2017-18,7437808,17,110,Stoke_City,Away,48988,50089,Geoff Cameron,geoff-cameron,D,False,,,2.0,9.0,8.0,17.0,2.0,,6.0,,,,,,,,4.0,3.0,,,1.0,,,,,,,,90.0,,,,,,,,18.0,,6.7,,,,1.0,1.0,2.0,,5.0,,18.0,9.0,25.0,0,3.0,45.0,1.0,,,
2017-18,7437808,17,110,Stoke_City,Away,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,False,1.0,,5.0,12.0,9.0,20.0,,,6.0,,,,1.0,,,3.0,6.0,3.0,,,2.0,,,,,1.0,2.0,,84.0,2.0,,,,,,,22.0,,7.1,,,,,1.0,8.0,,7.0,1.0,28.0,9.0,29.0,2,1.0,51.0,2.0,2.0,,
2017-18,7437808,17,110,Stoke_City,Away,98448,105666,Jack Butland,jack-butland,G,False,,,16.0,15.0,1.0,16.0,,,8.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,21.0,,6.4,,1.0,,,,,,37.0,,33.0,4.0,37.0,0,,39.0,,,,
2017-18,7437808,17,110,Stoke_City,Away,111962,91972,Saido Berahino,saido-berahino,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437808,17,110,Stoke_City,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,3.0,4.0,12.0,16.0,1.0,8.0,3.0,,,,,,,,1.0,8.0,,,,,,,,1.0,,,66.0,1.0,,,,,,,12.0,,7.1,,,,8.0,,,,7.0,,11.0,17.0,28.0,1,,40.0,,,,
2017-18,7437808,17,110,Stoke_City,Away,141203,97485,Kevin Wimmer,kevin-wimmer,D,True,,,,,,,3.0,3.0,1.0,,,,,,,,3.0,4.0,,,,,,,,,,,24.0,,,,,,,,4.0,,6.8,,,,7.0,,,,,,2.0,2.0,4.0,0,1.0,13.0,,,,
2017-18,7437808,17,110,Stoke_City,Away,844763,205102,Ramadan Sobhi,ramadan-sobhi,M,False,1.0,,,15.0,12.0,26.0,,2.0,10.0,,,,,,,,2.0,6.0,,,1.0,,,,,2.0,1.0,,90.0,1.0,,,,,,,13.0,,7.4,,,2.0,1.0,4.0,1.0,,1.0,,22.0,13.0,34.0,3,,54.0,2.0,1.0,3.0,
2017-18,7437808,17,110,Stoke_City,Away,869936,209212,Tom Edwards,tom-edwards,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437805,18,110,Stoke_City,Home,765,14295,Darren Fletcher,darren-fletcher,M,False,2.0,,6.0,23.0,13.0,34.0,1.0,,5.0,,,,,,,,1.0,2.0,,,,,,,,,2.0,,62.0,,,,,,,,8.0,,7.1,,,,3.0,,2.0,,9.0,,30.0,13.0,41.0,0,2.0,50.0,1.0,,,
2017-18,7437805,18,110,Stoke_City,Home,917,3773,Peter Crouch,peter-crouch,F,False,,,,18.0,3.0,21.0,6.0,9.0,1.0,,,,3.0,,,,9.0,10.0,,,,,,,,,,,90.0,,,,,,,,15.0,,6.6,,,,,,,,,,31.0,3.0,34.0,0,,38.0,2.0,1.0,,
2017-18,7437805,18,110,Stoke_City,Home,9360,20208,Charlie Adam,charlie-adam,M,True,1.0,,4.0,18.0,7.0,24.0,,,4.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,1.0,2.0,,28.0,,,,,,,,10.0,,6.9,,,,,,5.0,,4.0,,26.0,9.0,30.0,1,,39.0,,,,
2017-18,7437805,18,110,Stoke_City,Home,10011,6744,Lee Grant,lee-grant,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437805,18,110,Stoke_City,Home,17063,39487,Erik Pieters,erik-pieters,D,False,,,3.0,12.0,7.0,19.0,,1.0,7.0,,,,,,,,2.0,6.0,,1.0,1.0,,,,,2.0,,,63.0,,,,1.0,,,,14.0,,6.3,,,,1.0,1.0,1.0,,4.0,,20.0,11.0,30.0,0,4.0,51.0,,1.0,,
2017-18,7437805,18,110,Stoke_City,Home,20602,40555,Joe Allen,joe-allen,M,False,,,2.0,36.0,20.0,56.0,1.0,,7.0,,,2.0,5.0,,,1.0,7.0,6.0,,,,,,,,5.0,2.0,,90.0,,,,,,,,9.0,,6.5,,,,,1.0,,,4.0,,42.0,20.0,62.0,2,4.0,80.0,2.0,1.0,1.0,
2017-18,7437805,18,110,Stoke_City,Home,21626,42564,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437805,18,110,Stoke_City,Home,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,False,,,,4.0,2.0,6.0,6.0,2.0,2.0,,,,1.0,,,,8.0,4.0,,,2.0,,,,,,1.0,,62.0,,,,,,,,7.0,,6.5,,,1.0,,,1.0,,,,7.0,3.0,9.0,1,1.0,18.0,3.0,1.0,,
2017-18,7437805,18,110,Stoke_City,Home,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,2.0,9.0,4.0,13.0,1.0,11.0,2.0,,1.0,1.0,1.0,,,,3.0,15.0,,,1.0,,,,1.0,,,,90.0,,,,,,,,11.0,,6.7,,,3.0,5.0,,,,5.0,,17.0,6.0,23.0,4,3.0,38.0,1.0,1.0,,
2017-18,7437805,18,110,Stoke_City,Home,48988,50089,Geoff Cameron,geoff-cameron,D,False,,,1.0,18.0,11.0,29.0,,1.0,2.0,,,,2.0,,,,5.0,5.0,,,3.0,,,,,,1.0,,90.0,,,,,,,,12.0,,6.6,,,,2.0,1.0,2.0,,5.0,,26.0,12.0,36.0,0,2.0,58.0,1.0,1.0,1.0,
2017-18,7437805,18,110,Stoke_City,Home,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,False,4.0,,1.0,28.0,11.0,35.0,,,4.0,,,4.0,2.0,,,2.0,4.0,7.0,,,,,,,,,4.0,,90.0,,,,,,,,27.0,,7.1,,,2.0,,1.0,12.0,,6.0,,48.0,13.0,49.0,6,2.0,79.0,3.0,4.0,1.0,
2017-18,7437805,18,110,Stoke_City,Home,98448,105666,Jack Butland,jack-butland,G,False,,1.0,9.0,6.0,5.0,11.0,,,4.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,1.0,,,8.0,,6.4,2.0,4.0,,1.0,,,1.0,17.0,,14.0,5.0,19.0,0,,27.0,,,,
2017-18,7437805,18,110,Stoke_City,Home,111962,91972,Saido Berahino,saido-berahino,F,True,,,1.0,7.0,3.0,10.0,,,1.0,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,4.0,,6.6,,,1.0,,,,,1.0,,9.0,3.0,12.0,1,,15.0,2.0,,,
2017-18,7437805,18,110,Stoke_City,Home,141203,97485,Kevin Wimmer,kevin-wimmer,D,False,,,3.0,13.0,21.0,34.0,1.0,1.0,4.0,,,,3.0,,,,7.0,4.0,,,3.0,,,,,1.0,,,90.0,,1.0,,,,,,7.0,,6.0,,,,2.0,,,,6.0,,18.0,23.0,41.0,0,2.0,50.0,,1.0,,
2017-18,7437805,18,110,Stoke_City,Home,830238,221267,Josh Tymon,josh-tymon,D,True,,,,9.0,1.0,10.0,,,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,27.0,,,,,,,,8.0,,6.2,,,,,,4.0,,,,13.0,2.0,11.0,0,1.0,22.0,3.0,,,
2017-18,7437805,18,110,Stoke_City,Home,844763,205102,Ramadan Sobhi,ramadan-sobhi,M,False,1.0,,,24.0,8.0,31.0,3.0,,7.0,,,1.0,,,,1.0,8.0,10.0,,,2.0,,,,,,3.0,,90.0,,,,,,,,11.0,,7.1,,,1.0,,6.0,3.0,,1.0,,30.0,8.0,35.0,2,4.0,59.0,1.0,2.0,4.0,
2017-18,7437805,18,110,Stoke_City,Home,848680,200455,Julien Ngoy,julien-ngoy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437805,18,110,Stoke_City,Home,869936,209212,Tom Edwards,tom-edwards,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437827,19,110,Stoke_City,Home,765,14295,Darren Fletcher,darren-fletcher,M,False,,,2.0,6.0,16.0,22.0,2.0,1.0,4.0,,,,2.0,,,,4.0,3.0,,,,,,,,,,,67.0,1.0,,,,,,,14.0,,6.6,,,1.0,2.0,1.0,1.0,,6.0,,14.0,19.0,32.0,2,1.0,43.0,3.0,,1.0,
2017-18,7437827,19,110,Stoke_City,Home,917,3773,Peter Crouch,peter-crouch,F,False,1.0,,,20.0,13.0,32.0,9.0,14.0,1.0,1.0,,,,,,,12.0,16.0,,,4.0,1.0,,,,,1.0,,90.0,,1.0,,,,,,15.0,,7.4,,,,1.0,,1.0,,,,29.0,16.0,44.0,0,,54.0,3.0,2.0,,
2017-18,7437827,19,110,Stoke_City,Home,2525,19568,Ibrahim Afellay,ibrahim-afellay,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437827,19,110,Stoke_City,Home,9360,20208,Charlie Adam,charlie-adam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437827,19,110,Stoke_City,Home,10011,6744,Lee Grant,lee-grant,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437827,19,110,Stoke_City,Home,20602,40555,Joe Allen,joe-allen,M,False,1.0,,1.0,17.0,8.0,24.0,2.0,,5.0,1.0,,,2.0,,,3.0,7.0,5.0,,,,1.0,1.0,,,,1.0,,90.0,1.0,1.0,,,,,,10.0,,8.0,,,,1.0,1.0,1.0,,2.0,,23.0,8.0,30.0,1,2.0,45.0,1.0,2.0,1.0,
2017-18,7437827,19,110,Stoke_City,Home,21626,42564,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,F,False,1.0,,3.0,19.0,15.0,33.0,,2.0,5.0,1.0,,1.0,1.0,,,1.0,7.0,14.0,,,,1.0,1.0,,,3.0,1.0,,90.0,1.0,,,,,,,17.0,,8.6,,,1.0,3.0,9.0,2.0,,5.0,,27.0,16.0,41.0,3,6.0,74.0,1.0,2.0,4.0,
2017-18,7437827,19,110,Stoke_City,Home,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,True,,,,3.0,2.0,5.0,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,23.0,1.0,,,,,,,2.0,,6.8,,,,,,,,,,5.0,2.0,7.0,1,1.0,9.0,,,,
2017-18,7437827,19,110,Stoke_City,Home,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,1.0,2.0,12.0,14.0,6.0,7.0,2.0,,,,1.0,,,,7.0,11.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,14.0,,7.0,,,,10.0,,,,4.0,,6.0,22.0,28.0,0,3.0,47.0,,1.0,,
2017-18,7437827,19,110,Stoke_City,Home,48988,50089,Geoff Cameron,geoff-cameron,D,False,,,2.0,11.0,15.0,26.0,1.0,2.0,6.0,,,,1.0,,,2.0,6.0,4.0,,,1.0,,,,,4.0,1.0,,90.0,,1.0,,,,,,12.0,,6.5,,,,3.0,2.0,,,7.0,,16.0,18.0,34.0,0,1.0,50.0,1.0,,1.0,
