season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090281,28,35,West_Bromwich_Albion,Away,34578,49944,Jake Livermore,jake-livermore,M,False,,,2.0,16.0,16.0,32.0,,1.0,5.0,,,,2.0,,,2.0,6.0,5.0,,,1.0,,,,,1.0,,90.0,,,,,,16.0,,6.3,,,1.0,1.0,2.0,,,4.0,,23.0,18.0,41.0,1,2.0,60.0,4.0,1.0,1.0,
2016-17,7090281,28,35,West_Bromwich_Albion,Away,35532,57134,Salomón Rondón,salomon-rondon,F,True,,,,4.0,,4.0,1.0,,,,,,,,,,2.0,2.0,,,1.0,,,,,,,14.0,,,,,,1.0,,6.7,,,,,1.0,,,,,4.0,,4.0,0,,10.0,1.0,1.0,1.0,
2016-17,7090281,28,35,West_Bromwich_Albion,Away,41631,63370,James McClean,james-mcclean,M,False,,,,5.0,9.0,14.0,5.0,1.0,9.0,,,,1.0,,,1.0,8.0,8.0,,,1.0,,,,,,,75.0,,,,,,6.0,,6.9,,,,2.0,1.0,2.0,,2.0,,8.0,10.0,16.0,0,5.0,31.0,1.0,1.0,1.0,4.0
2016-17,7090281,28,35,West_Bromwich_Albion,Away,50027,60232,Craig Dawson,craig-dawson,D,False,1.0,,4.0,16.0,14.0,29.0,1.0,2.0,2.0,,,,1.0,,,1.0,5.0,3.0,,,2.0,,,,,1.0,1.0,90.0,,2.0,,,,20.0,,6.5,,,,3.0,1.0,3.0,,7.0,,27.0,18.0,42.0,0,,68.0,1.0,,1.0,
2016-17,7090281,28,35,West_Bromwich_Albion,Away,128637,67527,Allan Nyom,allan-nyom,D,False,,,,7.0,11.0,18.0,,,6.0,,,,,,,,,3.0,,,,,,,,1.0,,90.0,,,,,,13.0,,6.6,,,,2.0,2.0,1.0,,5.0,,15.0,13.0,27.0,0,1.0,48.0,,,2.0,
2016-17,7090281,28,35,West_Bromwich_Albion,Away,151037,55829,Claudio Yacob,claudio-yacob,M,False,,,,15.0,15.0,30.0,,3.0,8.0,,,,1.0,,,,3.0,8.0,,,2.0,,,,,2.0,1.0,79.0,,,,,,5.0,,7.3,,,,2.0,,,,,,18.0,17.0,35.0,0,4.0,49.0,,1.0,,2.0
2016-17,7090281,28,35,West_Bromwich_Albion,Away,839819,195864,Sam Field,sam-field,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090251,29,35,West_Bromwich_Albion,Home,765,14295,Darren Fletcher,darren-fletcher,M,False,,,,6.0,10.0,16.0,1.0,,10.0,,,,1.0,,,1.0,3.0,2.0,,,,,,,,3.0,,90.0,1.0,,,,,12.0,,6.9,,,,1.0,1.0,,,,,12.0,13.0,25.0,1,1.0,35.0,1.0,,1.0,1.0
2016-17,7090251,29,35,West_Bromwich_Albion,Home,7776,39253,Jonas Olsson,jonas-olsson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090251,29,35,West_Bromwich_Albion,Home,9104,32318,Marc Wilson,marc-wilson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090251,29,35,West_Bromwich_Albion,Home,10024,12086,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090251,29,35,West_Bromwich_Albion,Home,10540,19151,Chris Brunt,chris-brunt,M,False,1.0,,4.0,6.0,4.0,9.0,1.0,1.0,3.0,1.0,,,,,,,2.0,3.0,,,1.0,,,,,,3.0,72.0,,,,,,10.0,,7.6,,,1.0,,,2.0,,6.0,,15.0,5.0,18.0,1,2.0,23.0,,,,1.0
2016-17,7090251,29,35,West_Bromwich_Albion,Home,10599,9089,Ben Foster,ben-foster,G,False,,3.0,5.0,5.0,1.0,6.0,,,8.0,,,,,,,,,,,,,,,3.0,,1.0,,90.0,,,,,,19.0,,6.6,1.0,1.0,,1.0,,,3.0,24.0,,24.0,1.0,25.0,0,,32.0,,,,
2016-17,7090251,29,35,West_Bromwich_Albion,Home,13357,19272,Gareth McAuley,gareth-mcauley,D,False,,,,1.0,3.0,4.0,2.0,,3.0,,,,,,,1.0,4.0,,,,1.0,,,,,1.0,,90.0,,1.0,,,,7.0,,6.5,,,,3.0,,,,2.0,,5.0,4.0,9.0,0,,16.0,,,,
2016-17,7090251,29,35,West_Bromwich_Albion,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,1.0,2.0,13.0,15.0,,1.0,8.0,,,1.0,,,,,,3.0,,,,,,,,1.0,,90.0,,1.0,,,,6.0,,7.0,,,,6.0,,,,4.0,,6.0,15.0,21.0,1,2.0,34.0,,,,1.0
2016-17,7090251,29,35,West_Bromwich_Albion,Home,32492,54908,Nacer Chadli,nacer-chadli,M,False,3.0,,1.0,13.0,5.0,15.0,,,6.0,1.0,,,1.0,,,1.0,3.0,2.0,,,,1.0,,,,3.0,4.0,89.0,1.0,1.0,,,,7.0,,7.9,,,,1.0,3.0,3.0,,2.0,,16.0,6.0,19.0,1,,34.0,1.0,,2.0,
2016-17,7090251,29,35,West_Bromwich_Albion,Home,33427,49440,Hal Robson-Kanu,hal-robson-kanu,F,True,,,,6.0,,6.0,1.0,,2.0,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,36.0,2.0,,,,,3.0,,7.1,,,,,1.0,,,,,7.0,1.0,8.0,2,,13.0,1.0,,1.0,
2016-17,7090251,29,35,West_Bromwich_Albion,Home,34578,49944,Jake Livermore,jake-livermore,M,False,,,3.0,10.0,10.0,20.0,,,8.0,,,,2.0,,,,2.0,5.0,,,,,,,,1.0,2.0,90.0,,1.0,,,,10.0,,7.5,,,,1.0,1.0,,,7.0,,15.0,14.0,29.0,0,3.0,43.0,1.0,1.0,1.0,2.0
2016-17,7090251,29,35,West_Bromwich_Albion,Home,35532,57134,Salomón Rondón,salomon-rondon,F,False,,,,1.0,2.0,3.0,4.0,3.0,1.0,,,,1.0,,,2.0,8.0,5.0,,,2.0,,,,,,,54.0,,,,,,11.0,,6.6,,,2.0,,,,,,2.0,6.0,3.0,9.0,2,,20.0,2.0,2.0,,
2016-17,7090251,29,35,West_Bromwich_Albion,Home,41631,63370,James McClean,james-mcclean,M,False,2.0,,,9.0,5.0,12.0,2.0,2.0,8.0,1.0,,,5.0,,,,7.0,5.0,,,,1.0,,,,2.0,1.0,90.0,2.0,,,,,10.0,,7.3,,,,,1.0,7.0,,3.0,,17.0,7.0,17.0,2,2.0,34.0,,,1.0,1.0
2016-17,7090251,29,35,West_Bromwich_Albion,Home,50027,60232,Craig Dawson,craig-dawson,D,False,,,1.0,4.0,5.0,9.0,6.0,3.0,4.0,,,,,,,1.0,8.0,5.0,,,,,2.0,,,1.0,,90.0,2.0,,,,,16.0,,8.0,,,,4.0,1.0,2.0,,3.0,,9.0,7.0,14.0,2,1.0,43.0,,1.0,,1.0
2016-17,7090251,29,35,West_Bromwich_Albion,Home,128637,67527,Allan Nyom,allan-nyom,D,False,,,,2.0,3.0,5.0,,2.0,1.0,,,,,,,1.0,3.0,8.0,,,1.0,,,,,4.0,,90.0,,1.0,,,,15.0,,7.0,,,,5.0,5.0,,,5.0,,8.0,5.0,13.0,0,1.0,44.0,3.0,2.0,4.0,1.0
2016-17,7090251,29,35,West_Bromwich_Albion,Home,151037,55829,Claudio Yacob,claudio-yacob,M,True,,,1.0,3.0,7.0,10.0,,,3.0,,,,,,,,,1.0,,,,,,,,1.0,,18.0,,,,,,3.0,,6.8,,,,,,,,1.0,,5.0,8.0,13.0,0,1.0,15.0,,,,1.0
2016-17,7090251,29,35,West_Bromwich_Albion,Home,817559,173809,Jonathan Leko,jonathan-leko,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090251,29,35,West_Bromwich_Albion,Home,839819,195864,Sam Field,sam-field,M,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,2.0,,,,,,1.0,,,,,,,1.0,1.0,0,1.0,4.0,1.0,,,1.0
2016-17,7090277,30,35,West_Bromwich_Albion,Away,765,14295,Darren Fletcher,darren-fletcher,M,False,,,1.0,10.0,8.0,18.0,2.0,,10.0,,,,,,,1.0,3.0,5.0,,,,,,,1.0,2.0,1.0,90.0,1.0,1.0,,,,9.0,,7.6,,,1.0,1.0,2.0,,,3.0,,13.0,13.0,26.0,2,1.0,44.0,,2.0,2.0,
2016-17,7090277,30,35,West_Bromwich_Albion,Away,822,18008,James Morrison,james-morrison,M,True,,,,2.0,4.0,6.0,,,4.0,,,,1.0,,,,1.0,,,,,,,,,,,33.0,,,,,,9.0,,6.4,,,,1.0,,1.0,,3.0,,5.0,8.0,12.0,0,,16.0,2.0,,,
2016-17,7090277,30,35,West_Bromwich_Albion,Away,9104,32318,Marc Wilson,marc-wilson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090277,30,35,West_Bromwich_Albion,Away,10024,12086,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090277,30,35,West_Bromwich_Albion,Away,10540,19151,Chris Brunt,chris-brunt,M,False,,,1.0,8.0,8.0,16.0,,1.0,8.0,,,1.0,2.0,,,,2.0,3.0,,,,,,,,2.0,1.0,90.0,,,,,,13.0,,6.5,,,,3.0,,2.0,,6.0,,15.0,13.0,26.0,1,1.0,40.0,1.0,1.0,,
2016-17,7090277,30,35,West_Bromwich_Albion,Away,10599,9089,Ben Foster,ben-foster,G,False,,1.0,5.0,4.0,3.0,7.0,,,9.0,,,,,,,,,,,,,,,3.0,,,,90.0,,,,,,25.0,,7.5,1.0,3.0,,,,,1.0,30.0,,28.0,4.0,32.0,0,,39.0,,,,
2016-17,7090277,30,35,West_Bromwich_Albion,Away,13357,19272,Gareth McAuley,gareth-mcauley,D,False,,,3.0,5.0,4.0,9.0,,2.0,2.0,,,,1.0,,,,2.0,2.0,,,1.0,,,,,5.0,,90.0,,,,,,2.0,,7.6,,,,9.0,,,,5.0,,7.0,4.0,11.0,0,,25.0,,,,
2016-17,7090277,30,35,West_Bromwich_Albion,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,3.0,9.0,11.0,20.0,,1.0,4.0,,,,,,,1.0,1.0,10.0,,,,,,,,2.0,,90.0,,1.0,,,,5.0,,8.2,,,,11.0,3.0,,,4.0,,11.0,13.0,24.0,0,4.0,50.0,,2.0,3.0,
2016-17,7090277,30,35,West_Bromwich_Albion,Away,32492,54908,Nacer Chadli,nacer-chadli,M,False,1.0,,,8.0,1.0,8.0,,1.0,2.0,,,,,,,2.0,3.0,2.0,,,1.0,,,,,1.0,,67.0,,,,,,13.0,,6.5,,,,,,2.0,,2.0,,15.0,4.0,17.0,0,1.0,26.0,1.0,,,
2016-17,7090277,30,35,West_Bromwich_Albion,Away,33427,49440,Hal Robson-Kanu,hal-robson-kanu,F,False,,,,5.0,4.0,9.0,9.0,1.0,2.0,,,,,,,4.0,16.0,5.0,,,3.0,,,,,,,70.0,,,,,,10.0,,6.4,,,,,,1.0,,,,8.0,5.0,12.0,0,1.0,26.0,2.0,3.0,,
2016-17,7090277,30,35,West_Bromwich_Albion,Away,34578,49944,Jake Livermore,jake-livermore,M,False,,,,6.0,15.0,21.0,,2.0,10.0,,,,2.0,,,2.0,5.0,5.0,,,1.0,,,,,3.0,,90.0,,3.0,,,,11.0,,6.9,,,,2.0,,,,,,11.0,19.0,30.0,0,2.0,43.0,,1.0,,
2016-17,7090277,30,35,West_Bromwich_Albion,Away,35532,57134,Salomón Rondón,salomon-rondon,F,True,,,1.0,4.0,2.0,6.0,,,1.0,,,,,,,2.0,2.0,2.0,,,,,,,,,,20.0,,,,,,6.0,,6.4,,,,,,,,1.0,,5.0,3.0,8.0,0,1.0,15.0,1.0,1.0,,
2016-17,7090277,30,35,West_Bromwich_Albion,Away,41631,63370,James McClean,james-mcclean,M,False,1.0,,,7.0,3.0,9.0,1.0,,3.0,,,,2.0,,,1.0,4.0,3.0,,,,,,,,2.0,,57.0,,1.0,,,,7.0,,6.5,,,,2.0,1.0,1.0,,1.0,,10.0,5.0,14.0,0,,26.0,,2.0,1.0,
2016-17,7090277,30,35,West_Bromwich_Albion,Away,50027,60232,Craig Dawson,craig-dawson,D,False,,,3.0,9.0,4.0,13.0,2.0,2.0,3.0,,,,1.0,,,,6.0,4.0,,,2.0,,,,,1.0,1.0,90.0,,1.0,,,,11.0,,7.1,,,,7.0,2.0,,,7.0,,11.0,7.0,18.0,0,1.0,46.0,1.0,1.0,1.0,
2016-17,7090277,30,35,West_Bromwich_Albion,Away,128637,67527,Allan Nyom,allan-nyom,D,False,,,2.0,4.0,11.0,15.0,,1.0,5.0,,,,2.0,,,,7.0,5.0,,1.0,4.0,,,,,,,90.0,,,,,,10.0,,6.7,,,,7.0,1.0,1.0,,5.0,,8.0,15.0,22.0,0,4.0,39.0,,,,
2016-17,7090277,30,35,West_Bromwich_Albion,Away,151037,55829,Claudio Yacob,claudio-yacob,M,True,,,1.0,,9.0,9.0,,1.0,4.0,,,,2.0,,,,3.0,4.0,,,1.0,,,,,,,23.0,,,,,,,,6.8,,,,3.0,,,,1.0,,,9.0,9.0,0,2.0,15.0,,1.0,,
2016-17,7090277,30,35,West_Bromwich_Albion,Away,839819,195864,Sam Field,sam-field,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090277,30,35,West_Bromwich_Albion,Away,863651,232427,Rekeem Harper,rekeem-harper,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090268,31,35,West_Bromwich_Albion,Away,765,14295,Darren Fletcher,darren-fletcher,M,False,,,6.0,23.0,14.0,37.0,,,6.0,1.0,,1.0,1.0,,,1.0,4.0,3.0,,,2.0,,,,,2.0,1.0,90.0,,,,,,13.0,,7.2,,,1.0,,,2.0,,9.0,,33.0,16.0,47.0,2,2.0,57.0,,1.0,,1.0
2016-17,7090268,31,35,West_Bromwich_Albion,Away,822,18008,James Morrison,james-morrison,M,True,,,1.0,14.0,5.0,19.0,1.0,,2.0,,,,1.0,,,,2.0,1.0,,,,,,,,,1.0,34.0,,1.0,,,,5.0,,6.8,,,1.0,,,,,3.0,,18.0,5.0,23.0,1,1.0,29.0,1.0,,,
2016-17,7090268,31,35,West_Bromwich_Albion,Away,9104,32318,Marc Wilson,marc-wilson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090268,31,35,West_Bromwich_Albion,Away,10024,12086,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090268,31,35,West_Bromwich_Albion,Away,10540,19151,Chris Brunt,chris-brunt,M,False,,,2.0,18.0,10.0,28.0,,,2.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,90.0,,,,,,20.0,,6.5,,,1.0,,1.0,9.0,,8.0,,35.0,12.0,38.0,1,,55.0,1.0,,1.0,
2016-17,7090268,31,35,West_Bromwich_Albion,Away,10599,9089,Ben Foster,ben-foster,G,False,,,3.0,2.0,8.0,10.0,,,6.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,5.0,,6.0,,,,,,,,8.0,,7.0,8.0,15.0,0,,16.0,,,,
2016-17,7090268,31,35,West_Bromwich_Albion,Away,13357,19272,Gareth McAuley,gareth-mcauley,D,False,,,2.0,5.0,6.0,11.0,1.0,1.0,4.0,,,,,,,,1.0,2.0,,,,,,,,1.0,,56.0,,1.0,,,,5.0,,6.5,,,,1.0,,1.0,,5.0,,9.0,7.0,15.0,0,1.0,20.0,,,,1.0
2016-17,7090268,31,35,West_Bromwich_Albion,Away,30144,37642,Jonny Evans,jonny-evans,D,False,1.0,,2.0,20.0,20.0,39.0,1.0,2.0,7.0,,,,,,,2.0,6.0,3.0,,,3.0,,,,,2.0,1.0,90.0,,1.0,,,,6.0,,6.0,,,,2.0,,1.0,,3.0,,22.0,21.0,42.0,0,,54.0,1.0,1.0,,
2016-17,7090268,31,35,West_Bromwich_Albion,Away,32492,54908,Nacer Chadli,nacer-chadli,M,False,2.0,,,22.0,7.0,27.0,2.0,,9.0,,2.0,1.0,,,,1.0,4.0,1.0,,,,,,,1.0,1.0,3.0,90.0,1.0,,,,,13.0,,6.8,,,3.0,,1.0,6.0,,1.0,,31.0,8.0,33.0,5,,52.0,1.0,1.0,,
2016-17,7090268,31,35,West_Bromwich_Albion,Away,33427,49440,Hal Robson-Kanu,hal-robson-kanu,F,False,1.0,,,12.0,1.0,12.0,3.0,2.0,3.0,,,1.0,1.0,,,2.0,9.0,6.0,,,2.0,,,,,1.0,2.0,90.0,,,,,,7.0,,6.9,,,2.0,3.0,2.0,2.0,,,,14.0,1.0,13.0,3,,32.0,2.0,4.0,1.0,
2016-17,7090268,31,35,West_Bromwich_Albion,Away,34578,49944,Jake Livermore,jake-livermore,M,False,,,,6.0,7.0,13.0,,,6.0,,,,,,,,3.0,2.0,,,3.0,,,,,,,61.0,,1.0,,,,10.0,,6.4,,,,,,,,4.0,,14.0,9.0,23.0,0,1.0,26.0,,1.0,,
2016-17,7090268,31,35,West_Bromwich_Albion,Away,35532,57134,Salomón Rondón,salomon-rondon,F,True,,,,8.0,1.0,9.0,2.0,,,,,,1.0,,,1.0,6.0,1.0,,,,,,,,,1.0,29.0,,,,,,5.0,,6.5,,,2.0,1.0,2.0,,,,,9.0,2.0,11.0,2,,20.0,,1.0,,
2016-17,7090268,31,35,West_Bromwich_Albion,Away,36466,50229,Matt Phillips,matt-phillips,F,True,,,,6.0,2.0,8.0,1.0,2.0,,,,,,,,2.0,4.0,6.0,,,,,,,,,,45.0,,,,,,16.0,,6.4,,,,1.0,5.0,5.0,,,,16.0,2.0,13.0,0,,31.0,1.0,,4.0,
2016-17,7090268,31,35,West_Bromwich_Albion,Away,41631,63370,James McClean,james-mcclean,M,False,,,,3.0,1.0,4.0,3.0,,1.0,,,,1.0,,,2.0,6.0,3.0,,,,,,,,,,45.0,,,,,,5.0,,6.6,,,,,3.0,1.0,,1.0,,5.0,2.0,6.0,0,,12.0,,,3.0,
2016-17,7090268,31,35,West_Bromwich_Albion,Away,50027,60232,Craig Dawson,craig-dawson,D,False,,,2.0,15.0,11.0,26.0,1.0,7.0,10.0,,,1.0,1.0,,,,4.0,12.0,,1.0,1.0,,,,,2.0,1.0,90.0,,,,,,13.0,,7.0,,,,3.0,1.0,1.0,,4.0,,20.0,17.0,36.0,1,4.0,57.0,,1.0,,3.0
2016-17,7090268,31,35,West_Bromwich_Albion,Away,128637,67527,Allan Nyom,allan-nyom,D,False,1.0,,2.0,10.0,6.0,15.0,,,3.0,,,2.0,,,,2.0,6.0,6.0,,,3.0,,,,,2.0,,90.0,1.0,,,,,14.0,,6.5,,,,,3.0,4.0,,4.0,,16.0,8.0,20.0,3,3.0,52.0,1.0,1.0,2.0,3.0
2016-17,7090268,31,35,West_Bromwich_Albion,Away,151037,55829,Claudio Yacob,claudio-yacob,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090268,31,35,West_Bromwich_Albion,Away,839819,195864,Sam Field,sam-field,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090296,32,35,West_Bromwich_Albion,Home,765,14295,Darren Fletcher,darren-fletcher,M,False,,,3.0,11.0,7.0,18.0,,,3.0,,,,,,,1.0,2.0,,,,2.0,,,,,,,66.0,,,,,,10.0,,6.6,,,,1.0,,,,5.0,,17.0,8.0,25.0,0,,32.0,2.0,,,
2016-17,7090296,32,35,West_Bromwich_Albion,Home,822,18008,James Morrison,james-morrison,M,False,,,3.0,31.0,8.0,39.0,1.0,,7.0,,,,,,,,2.0,5.0,,,,,,,,2.0,2.0,90.0,1.0,,,,,10.0,,7.3,,,,,4.0,,,4.0,,37.0,9.0,46.0,1,1.0,57.0,2.0,1.0,3.0,1.0
2016-17,7090296,32,35,West_Bromwich_Albion,Home,9104,32318,Marc Wilson,marc-wilson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090296,32,35,West_Bromwich_Albion,Home,10024,12086,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090296,32,35,West_Bromwich_Albion,Home,10540,19151,Chris Brunt,chris-brunt,M,True,2.0,,,13.0,3.0,14.0,1.0,1.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,37.0,,,,,,11.0,,6.8,,,,,,6.0,,5.0,,23.0,3.0,20.0,0,,35.0,1.0,,,
2016-17,7090296,32,35,West_Bromwich_Albion,Home,10599,9089,Ben Foster,ben-foster,G,False,,1.0,8.0,8.0,6.0,14.0,,,6.0,,,,,,,,,,,1.0,,,,,,,,90.0,,,,,,13.0,,6.4,1.0,2.0,,1.0,,,1.0,20.0,,18.0,9.0,27.0,0,,31.0,,,,
2016-17,7090296,32,35,West_Bromwich_Albion,Home,13357,19272,Gareth McAuley,gareth-mcauley,D,False,,,3.0,7.0,4.0,11.0,,1.0,2.0,,,,,,,,,2.0,,,,,,,,3.0,,53.0,,1.0,,,,4.0,,7.0,,,,3.0,,,,6.0,,10.0,5.0,15.0,0,1.0,24.0,,,,1.0
2016-17,7090296,32,35,West_Bromwich_Albion,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,5.0,14.0,21.0,35.0,1.0,1.0,9.0,,1.0,,,,,,2.0,2.0,,,1.0,,,,,5.0,,90.0,1.0,,,,,11.0,,7.2,,,,4.0,,1.0,,10.0,,22.0,24.0,45.0,1,,59.0,,2.0,,
2016-17,7090296,32,35,West_Bromwich_Albion,Home,32492,54908,Nacer Chadli,nacer-chadli,M,False,4.0,,,26.0,6.0,28.0,2.0,,5.0,1.0,,,,,,3.0,8.0,5.0,,,2.0,,,,,,2.0,90.0,1.0,1.0,,,,15.0,,7.0,,,1.0,1.0,3.0,8.0,,,,32.0,8.0,32.0,2,1.0,61.0,1.0,2.0,2.0,1.0
2016-17,7090296,32,35,West_Bromwich_Albion,Home,33427,49440,Hal Robson-Kanu,hal-robson-kanu,F,True,,,,7.0,,7.0,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,1.0,24.0,,,,,,3.0,,6.7,,,1.0,,,1.0,,,,9.0,,8.0,1,,11.0,1.0,,,
2016-17,7090296,32,35,West_Bromwich_Albion,Home,34578,49944,Jake Livermore,jake-livermore,M,False,,,,30.0,11.0,41.0,,,11.0,1.0,,1.0,,,,1.0,1.0,7.0,,,,,,,,,1.0,90.0,,1.0,,,,10.0,,7.8,,,1.0,,1.0,,,3.0,,36.0,14.0,50.0,2,5.0,62.0,,1.0,1.0,3.0
2016-17,7090296,32,35,West_Bromwich_Albion,Home,35532,57134,Salomón Rondón,salomon-rondon,F,False,,,,9.0,2.0,11.0,10.0,8.0,4.0,,1.0,2.0,1.0,,,4.0,16.0,9.0,,,2.0,,,,,2.0,1.0,90.0,2.0,,,,,25.0,,6.2,,,2.0,1.0,,1.0,,1.0,1.0,24.0,3.0,26.0,6,,48.0,4.0,1.0,,
2016-17,7090296,32,35,West_Bromwich_Albion,Home,36466,50229,Matt Phillips,matt-phillips,F,False,,,,6.0,3.0,9.0,1.0,1.0,3.0,,,1.0,,,,3.0,7.0,4.0,,,1.0,,,,,1.0,,62.0,,,,,,13.0,,6.4,,,1.0,,3.0,,,,,10.0,5.0,15.0,2,,32.0,1.0,2.0,1.0,
2016-17,7090296,32,35,West_Bromwich_Albion,Home,41631,63370,James McClean,james-mcclean,M,True,1.0,,,9.0,,8.0,1.0,3.0,,,,,,,,,2.0,5.0,,,1.0,,,,,,1.0,28.0,,,,,,8.0,,6.9,,,,,,4.0,,,,16.0,,12.0,0,2.0,20.0,1.0,,,2.0
2016-17,7090296,32,35,West_Bromwich_Albion,Home,50027,60232,Craig Dawson,craig-dawson,D,False,,,5.0,13.0,16.0,29.0,4.0,2.0,10.0,,1.0,,,,,,8.0,4.0,,,3.0,,,,,5.0,,90.0,1.0,,,,,17.0,,6.6,,,,3.0,1.0,1.0,,10.0,,23.0,16.0,38.0,1,,62.0,2.0,2.0,,
2016-17,7090296,32,35,West_Bromwich_Albion,Home,128637,67527,Allan Nyom,allan-nyom,D,False,1.0,,2.0,13.0,4.0,16.0,1.0,,5.0,,,,1.0,,,3.0,6.0,3.0,,,,,,,,3.0,1.0,90.0,,,,,,18.0,,6.3,,,1.0,1.0,2.0,3.0,,2.0,,22.0,5.0,24.0,1,1.0,52.0,3.0,1.0,1.0,
2016-17,7090296,32,35,West_Bromwich_Albion,Home,151037,55829,Claudio Yacob,claudio-yacob,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090296,32,35,West_Bromwich_Albion,Home,839819,195864,Sam Field,sam-field,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090318,33,35,West_Bromwich_Albion,Home,765,14295,Darren Fletcher,darren-fletcher,M,False,,,,15.0,6.0,21.0,,2.0,8.0,,,,1.0,,,2.0,5.0,6.0,,,1.0,,,,,,1.0,90.0,,,,,,14.0,,6.4,,,1.0,1.0,3.0,,,1.0,,19.0,9.0,28.0,1,2.0,42.0,3.0,,2.0,
2016-17,7090318,33,35,West_Bromwich_Albion,Home,822,18008,James Morrison,james-morrison,M,True,,,1.0,7.0,1.0,8.0,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,29.0,,,,,,6.0,,6.7,,,,,,,,1.0,1.0,10.0,2.0,12.0,0,,16.0,1.0,1.0,,
2016-17,7090318,33,35,West_Bromwich_Albion,Home,9104,32318,Marc Wilson,marc-wilson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090318,33,35,West_Bromwich_Albion,Home,10024,12086,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
