season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437827,19,35,West_Bromwich_Albion,Away,544,1632.0,Gareth Barry,gareth-barry,M,False,,,3.0,29.0,19.0,48.0,2.0,2.0,7.0,1.0,,1.0,1.0,,,1.0,4.0,5.0,,,,,,,,,1.0,90.0,,,,,,14.0,,6.7,,,,,,1.0,,7.0,,40.0,19.0,58.0,1,1.0,67.0,2.0,2.0,,
2017-18,7437827,19,35,West_Bromwich_Albion,Away,10024,12086.0,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437827,19,35,West_Bromwich_Albion,Away,10540,19151.0,Chris Brunt,chris-brunt,M,False,5.0,,6.0,33.0,20.0,48.0,2.0,2.0,9.0,1.0,,,1.0,,,1.0,6.0,6.0,,,2.0,1.0,,,,,5.0,90.0,,,,,,23.0,,7.9,,,,1.0,2.0,13.0,,11.0,,52.0,21.0,60.0,0,2.0,86.0,,,2.0,
2017-18,7437827,19,35,West_Bromwich_Albion,Away,10599,9089.0,Ben Foster,ben-foster,G,False,,2.0,7.0,7.0,4.0,11.0,,,8.0,,,,1.0,,,,1.0,,,,,,,,,,,90.0,,,,,,15.0,,6.0,1.0,2.0,,,,,2.0,22.0,,20.0,6.0,26.0,0,,32.0,,,,
2017-18,7437827,19,35,West_Bromwich_Albion,Away,13357,19272.0,Gareth McAuley,gareth-mcauley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437827,19,35,West_Bromwich_Albion,Away,24814,42427.0,Kieran Gibbs,kieran-gibbs,D,False,1.0,,,11.0,14.0,24.0,3.0,3.0,4.0,,,,,,,,4.0,4.0,,,1.0,,,,,,1.0,81.0,,,,,,15.0,,6.4,,,,,,5.0,,,,19.0,18.0,32.0,0,,53.0,1.0,1.0,,
2017-18,7437827,19,35,West_Bromwich_Albion,Away,26989,44683.0,Jay Rodriguez,jay-rodriguez,F,True,,,,8.0,1.0,9.0,,,2.0,,1.0,,,,,2.0,3.0,,,,,,,,,,1.0,29.0,1.0,,,,,10.0,,6.3,,,1.0,,1.0,1.0,,,1.0,12.0,1.0,12.0,2,,22.0,3.0,,,
2017-18,7437827,19,35,West_Bromwich_Albion,Away,30144,37642.0,Jonny Evans,jonny-evans,D,False,,,3.0,14.0,31.0,45.0,2.0,3.0,4.0,,,2.0,,,,,4.0,6.0,,,2.0,,,,,3.0,,90.0,1.0,,,,,8.0,,6.7,,,,5.0,,1.0,,7.0,,21.0,32.0,52.0,3,1.0,69.0,,2.0,,
2017-18,7437827,19,35,West_Bromwich_Albion,Away,32492,54908.0,Nacer Chadli,nacer-chadli,M,True,,,,6.0,2.0,8.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,16.0,,,,,,2.0,,6.7,,,,,,,,,,7.0,2.0,9.0,0,,11.0,,,,
2017-18,7437827,19,35,West_Bromwich_Albion,Away,33427,49440.0,Hal Robson-Kanu,hal-robson-kanu,F,False,,,,17.0,4.0,21.0,2.0,1.0,6.0,,,,2.0,,,6.0,10.0,9.0,,,,,,,,,,90.0,,,,,,17.0,,6.6,,,,,4.0,3.0,,1.0,,23.0,5.0,25.0,0,2.0,50.0,3.0,2.0,4.0,
2017-18,7437827,19,35,West_Bromwich_Albion,Away,34578,49944.0,Jake Livermore,jake-livermore,M,False,1.0,,1.0,25.0,12.0,36.0,1.0,1.0,3.0,,,1.0,3.0,,,1.0,7.0,4.0,,,2.0,,,,,1.0,,90.0,,,,,,17.0,,6.4,,,1.0,,,2.0,,2.0,,36.0,16.0,50.0,2,3.0,68.0,1.0,,,
2017-18,7437827,19,35,West_Bromwich_Albion,Away,35532,57134.0,Salomón Rondón,salomon-rondon,F,False,,,1.0,20.0,6.0,26.0,11.0,6.0,2.0,,1.0,1.0,,,,5.0,19.0,8.0,,,2.0,,1.0,,,,2.0,90.0,4.0,,,,,17.0,,7.8,,,3.0,1.0,3.0,2.0,,1.0,1.0,27.0,6.0,31.0,8,,59.0,4.0,,2.0,
2017-18,7437827,19,35,West_Bromwich_Albion,Away,41631,63370.0,James McClean,james-mcclean,M,False,,,,4.0,3.0,7.0,3.0,,5.0,,,,,,,2.0,6.0,1.0,,,,,,,,,2.0,45.0,1.0,,,,,11.0,,6.2,,,,,1.0,1.0,,2.0,,9.0,5.0,13.0,1,,22.0,1.0,1.0,,
2017-18,7437827,19,35,West_Bromwich_Albion,Away,50027,60232.0,Craig Dawson,craig-dawson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437827,19,35,West_Bromwich_Albion,Away,128637,67527.0,Allan Nyom,allan-nyom,D,False,5.0,,2.0,14.0,16.0,25.0,1.0,1.0,7.0,,,,1.0,,,4.0,8.0,5.0,,,,,,,,1.0,,90.0,,,,,,22.0,,6.3,,,,1.0,2.0,12.0,,3.0,,22.0,22.0,32.0,0,4.0,83.0,,,,
2017-18,7437827,19,35,West_Bromwich_Albion,Away,151037,55829.0,Claudio Yacob,claudio-yacob,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437827,19,35,West_Bromwich_Albion,Away,159653,77777.0,Ahmed Hegazy,ahmed-hegazy,D,False,,,6.0,14.0,13.0,27.0,6.0,4.0,6.0,,,,,,,,8.0,9.0,,,2.0,,,,,,,90.0,,2.0,,,,14.0,,6.9,,,,8.0,2.0,,,11.0,,25.0,15.0,40.0,0,3.0,58.0,,1.0,2.0,
2017-18,7437827,19,35,West_Bromwich_Albion,Away,608362,197937.0,Oliver Burke,oliver-burke,F,True,,,,2.0,1.0,3.0,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,9.0,,,,,,3.0,,6.2,,,,,,,,,,4.0,1.0,5.0,0,,6.0,1.0,,,
2017-18,7437926,20,35,West_Bromwich_Albion,Home,544,1632.0,Gareth Barry,gareth-barry,M,False,1.0,,4.0,27.0,14.0,40.0,1.0,3.0,8.0,,,1.0,1.0,,,1.0,6.0,12.0,,,3.0,,,,,,1.0,90.0,,,,,,15.0,,7.1,,,1.0,2.0,1.0,1.0,,10.0,,37.0,18.0,54.0,2,3.0,70.0,,5.0,1.0,
2017-18,7437926,20,35,West_Bromwich_Albion,Home,10024,12086.0,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437926,20,35,West_Bromwich_Albion,Home,10540,19151.0,Chris Brunt,chris-brunt,M,False,4.0,,7.0,26.0,11.0,33.0,1.0,2.0,6.0,,,1.0,,,,,1.0,4.0,,,1.0,,,,,,6.0,90.0,1.0,,,,,23.0,,8.0,,,1.0,,2.0,12.0,,12.0,,43.0,14.0,45.0,3,,68.0,2.0,1.0,2.0,
2017-18,7437926,20,35,West_Bromwich_Albion,Home,10599,9089.0,Ben Foster,ben-foster,G,False,,,7.0,7.0,4.0,11.0,,,10.0,,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,9.0,,7.3,3.0,3.0,,,,,,16.0,,15.0,5.0,20.0,0,,30.0,,,,
2017-18,7437926,20,35,West_Bromwich_Albion,Home,13357,19272.0,Gareth McAuley,gareth-mcauley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437926,20,35,West_Bromwich_Albion,Home,24814,42427.0,Kieran Gibbs,kieran-gibbs,D,False,1.0,,1.0,24.0,7.0,30.0,1.0,3.0,6.0,,,,,,,,1.0,4.0,,,,,,,,,1.0,90.0,,,,,,16.0,,7.2,,,1.0,3.0,,3.0,,6.0,,30.0,13.0,40.0,1,1.0,62.0,,,,
2017-18,7437926,20,35,West_Bromwich_Albion,Home,26989,44683.0,Jay Rodriguez,jay-rodriguez,F,False,,,1.0,14.0,6.0,20.0,6.0,3.0,3.0,,,1.0,1.0,,,3.0,11.0,3.0,,,3.0,,,,,1.0,,90.0,,,,,,14.0,,6.5,,,2.0,,,2.0,,1.0,,22.0,6.0,26.0,3,,39.0,2.0,,,
2017-18,7437926,20,35,West_Bromwich_Albion,Home,30144,37642.0,Jonny Evans,jonny-evans,D,False,,,2.0,10.0,18.0,28.0,6.0,3.0,2.0,,,,,,,,8.0,3.0,,,2.0,,,,,,1.0,90.0,1.0,,,,,11.0,,6.9,,,,5.0,,,,5.0,,16.0,23.0,39.0,1,,45.0,,,,
2017-18,7437926,20,35,West_Bromwich_Albion,Home,33427,49440.0,Hal Robson-Kanu,hal-robson-kanu,F,True,,,,2.0,1.0,3.0,2.0,2.0,2.0,,,,,,,1.0,5.0,4.0,,,,,,,,,,37.0,1.0,,,,,7.0,,6.6,,,,1.0,2.0,2.0,,,,4.0,2.0,4.0,1,,15.0,1.0,2.0,,
2017-18,7437926,20,35,West_Bromwich_Albion,Home,34578,49944.0,Jake Livermore,jake-livermore,M,False,,,2.0,8.0,8.0,16.0,,2.0,5.0,,,,,,,1.0,3.0,5.0,,,2.0,,,,,1.0,1.0,69.0,,,,,,12.0,,6.7,,,,,,1.0,,3.0,,14.0,12.0,25.0,0,3.0,34.0,1.0,,,
2017-18,7437926,20,35,West_Bromwich_Albion,Home,35532,57134.0,Salomón Rondón,salomon-rondon,F,False,,,,2.0,2.0,4.0,3.0,3.0,1.0,,1.0,,1.0,,,,4.0,4.0,,,,,,,,,,53.0,,,,,,8.0,,6.7,,,2.0,1.0,,,,,,6.0,2.0,8.0,2,,16.0,4.0,1.0,,
2017-18,7437926,20,35,West_Bromwich_Albion,Home,36466,50229.0,Matt Phillips,matt-phillips,F,False,3.0,,1.0,21.0,3.0,21.0,1.0,1.0,1.0,,,,,,,1.0,6.0,6.0,,,,,,,,1.0,1.0,88.0,,,,,,24.0,,6.7,,,1.0,,6.0,13.0,,3.0,1.0,37.0,4.0,28.0,1,,61.0,1.0,3.0,2.0,
2017-18,7437926,20,35,West_Bromwich_Albion,Home,41631,63370.0,James McClean,james-mcclean,M,True,,,,1.0,,1.0,,,2.0,,,,,,,,,2.0,,,,,,,,,1.0,2.0,,,,,,2.0,,,,,,,2.0,2.0,,,,3.0,,1.0,0,,5.0,,,2.0,
2017-18,7437926,20,35,West_Bromwich_Albion,Home,50027,60232.0,Craig Dawson,craig-dawson,D,False,2.0,,4.0,21.0,9.0,28.0,4.0,10.0,5.0,,,1.0,,,,1.0,7.0,14.0,,,3.0,,,,,3.0,1.0,90.0,,,,,,19.0,,7.7,,,2.0,3.0,1.0,4.0,,7.0,,36.0,10.0,42.0,3,3.0,74.0,,,1.0,
2017-18,7437926,20,35,West_Bromwich_Albion,Home,76227,73494.0,Grzegorz Krychowiak,grzegorz-krychowiak,M,True,,,,10.0,1.0,11.0,,2.0,3.0,,,,,,,1.0,2.0,3.0,,,,,,,,2.0,,21.0,,,,,,5.0,,6.6,,,,,1.0,,,,,13.0,1.0,14.0,0,1.0,22.0,,,,
2017-18,7437926,20,35,West_Bromwich_Albion,Home,128637,67527.0,Allan Nyom,allan-nyom,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437926,20,35,West_Bromwich_Albion,Home,151037,55829.0,Claudio Yacob,claudio-yacob,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437926,20,35,West_Bromwich_Albion,Home,159653,77777.0,Ahmed Hegazy,ahmed-hegazy,D,False,,,5.0,6.0,11.0,17.0,1.0,4.0,6.0,,,,,,,,1.0,7.0,,,,,,,,,,90.0,,,,,,8.0,,7.4,,,,8.0,,1.0,,8.0,,11.0,14.0,24.0,0,2.0,36.0,,1.0,,
2017-18,7437901,21,35,West_Bromwich_Albion,Home,544,1632.0,Gareth Barry,gareth-barry,M,False,1.0,,3.0,20.0,15.0,34.0,,,12.0,,,,2.0,,,,4.0,4.0,,,2.0,,,,,1.0,1.0,90.0,,,,,,10.0,,6.8,,,,3.0,,2.0,,8.0,,26.0,18.0,42.0,0,2.0,55.0,1.0,2.0,,2.0
2017-18,7437901,21,35,West_Bromwich_Albion,Home,10024,12086.0,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437901,21,35,West_Bromwich_Albion,Home,10540,19151.0,Chris Brunt,chris-brunt,M,False,2.0,,6.0,23.0,7.0,28.0,,,7.0,,,,,,,2.0,3.0,3.0,,,1.0,,,,,2.0,1.0,72.0,,1.0,,,,13.0,,7.3,,,1.0,2.0,,6.0,,9.0,,32.0,8.0,34.0,1,3.0,54.0,1.0,,,2.0
2017-18,7437901,21,35,West_Bromwich_Albion,Home,10599,9089.0,Ben Foster,ben-foster,G,False,,,13.0,11.0,4.0,15.0,,,9.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,15.0,,6.9,1.0,4.0,,1.0,,,1.0,27.0,,25.0,4.0,29.0,0,,38.0,,,,
2017-18,7437901,21,35,West_Bromwich_Albion,Home,13357,19272.0,Gareth McAuley,gareth-mcauley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437901,21,35,West_Bromwich_Albion,Home,24814,42427.0,Kieran Gibbs,kieran-gibbs,D,False,,,2.0,14.0,13.0,27.0,,1.0,8.0,,,1.0,,,,,,4.0,,,,,,,,2.0,,90.0,,1.0,,,,8.0,,7.1,,,,3.0,1.0,,,5.0,,19.0,15.0,34.0,1,1.0,53.0,,2.0,1.0,
2017-18,7437901,21,35,West_Bromwich_Albion,Home,26989,44683.0,Jay Rodriguez,jay-rodriguez,F,False,,,1.0,11.0,4.0,15.0,5.0,5.0,3.0,,,1.0,1.0,,,1.0,11.0,6.0,,,1.0,,1.0,,,,,90.0,3.0,,,,,14.0,,7.1,,,1.0,,3.0,2.0,,1.0,1.0,17.0,4.0,19.0,5,1.0,37.0,3.0,,,1.0
2017-18,7437901,21,35,West_Bromwich_Albion,Home,30144,37642.0,Jonny Evans,jonny-evans,D,False,,,3.0,6.0,12.0,18.0,,1.0,4.0,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,5.0,,6.5,,,,1.0,,,,5.0,,9.0,13.0,22.0,0,,25.0,1.0,,,
2017-18,7437901,21,35,West_Bromwich_Albion,Home,33427,49440.0,Hal Robson-Kanu,hal-robson-kanu,F,False,,,1.0,12.0,2.0,14.0,5.0,3.0,2.0,,,3.0,1.0,,,,9.0,9.0,,,2.0,,,,,,1.0,75.0,,1.0,,,,10.0,,7.1,,,,4.0,4.0,1.0,,2.0,,17.0,3.0,19.0,3,,39.0,2.0,3.0,3.0,
2017-18,7437901,21,35,West_Bromwich_Albion,Home,34578,49944.0,Jake Livermore,jake-livermore,M,False,1.0,,,15.0,6.0,20.0,2.0,,5.0,,,,3.0,,,1.0,8.0,3.0,,1.0,2.0,,,,,1.0,,90.0,,,,,,15.0,,6.0,,,,2.0,1.0,3.0,,3.0,,25.0,8.0,30.0,0,2.0,45.0,2.0,,1.0,1.0
2017-18,7437901,21,35,West_Bromwich_Albion,Home,36466,50229.0,Matt Phillips,matt-phillips,F,False,4.0,,1.0,16.0,5.0,17.0,,2.0,5.0,,,,1.0,,,,2.0,6.0,,,,,,,,1.0,2.0,72.0,,,,,,15.0,,7.2,,,1.0,1.0,4.0,9.0,,3.0,,24.0,7.0,22.0,1,1.0,48.0,3.0,,3.0,1.0
2017-18,7437901,21,35,West_Bromwich_Albion,Home,41631,63370.0,James McClean,james-mcclean,M,True,,,,1.0,,1.0,,,,,,2.0,,,,,1.0,,,,1.0,,,,,,,18.0,,,1.0,,,4.0,,6.1,,,,,,2.0,,,,5.0,,3.0,2,,11.0,,,,
2017-18,7437901,21,35,West_Bromwich_Albion,Home,50027,60232.0,Craig Dawson,craig-dawson,D,False,,,,14.0,4.0,18.0,,6.0,2.0,,,,1.0,,,,5.0,7.0,,,2.0,,,,,3.0,1.0,90.0,,1.0,,,,16.0,,6.8,,,,7.0,2.0,2.0,,4.0,,24.0,5.0,27.0,0,1.0,50.0,,,,
2017-18,7437901,21,35,West_Bromwich_Albion,Home,76227,73494.0,Grzegorz Krychowiak,grzegorz-krychowiak,M,True,,,,5.0,4.0,9.0,,,3.0,,,,,,,1.0,3.0,1.0,,,2.0,,,,,,1.0,18.0,,,,,,3.0,,6.3,,,,,,,,,,5.0,4.0,9.0,0,1.0,13.0,1.0,,,
2017-18,7437901,21,35,West_Bromwich_Albion,Home,128637,67527.0,Allan Nyom,allan-nyom,D,True,,,,5.0,3.0,8.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,15.0,,,,,,3.0,,6.2,,,,2.0,,1.0,,,,6.0,3.0,8.0,0,,15.0,2.0,,,
2017-18,7437901,21,35,West_Bromwich_Albion,Home,151037,55829.0,Claudio Yacob,claudio-yacob,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437901,21,35,West_Bromwich_Albion,Home,159653,77777.0,Ahmed Hegazy,ahmed-hegazy,D,False,,,2.0,6.0,14.0,20.0,,,5.0,,,,,,,,,2.0,,,,,,,,1.0,,90.0,,1.0,,,,4.0,,7.0,,,1.0,5.0,,,,4.0,,9.0,15.0,24.0,1,2.0,34.0,,,,1.0
2017-18,7437901,21,35,West_Bromwich_Albion,Home,608362,197937.0,Oliver Burke,oliver-burke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437957,22,35,West_Bromwich_Albion,Away,544,1632.0,Gareth Barry,gareth-barry,M,True,,,2.0,5.0,5.0,10.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,7.0,,,,,,2.0,,6.8,,,,,1.0,1.0,,3.0,,7.0,5.0,11.0,0,1.0,14.0,,,1.0,1.0
2017-18,7437957,22,35,West_Bromwich_Albion,Away,10024,12086.0,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437957,22,35,West_Bromwich_Albion,Away,10540,19151.0,Chris Brunt,chris-brunt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437957,22,35,West_Bromwich_Albion,Away,10599,9089.0,Ben Foster,ben-foster,G,False,,,15.0,14.0,2.0,16.0,,,8.0,,,,,,,,,,,,,,,1.0,,1.0,,90.0,,,,,,10.0,,6.9,3.0,3.0,,1.0,,,,25.0,,24.0,2.0,26.0,0,,33.0,,,,
2017-18,7437957,22,35,West_Bromwich_Albion,Away,13357,19272.0,Gareth McAuley,gareth-mcauley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437957,22,35,West_Bromwich_Albion,Away,24814,42427.0,Kieran Gibbs,kieran-gibbs,D,False,,,,27.0,14.0,41.0,1.0,,7.0,,,,1.0,,,,3.0,3.0,,,,,,,,1.0,1.0,90.0,,,,,,13.0,,6.3,,,,1.0,3.0,1.0,,4.0,,34.0,16.0,49.0,0,1.0,66.0,1.0,,2.0,
2017-18,7437957,22,35,West_Bromwich_Albion,Away,26989,44683.0,Jay Rodriguez,jay-rodriguez,F,False,1.0,,2.0,22.0,5.0,26.0,1.0,,5.0,,,,2.0,,,1.0,6.0,3.0,,,,,,,,1.0,1.0,71.0,,,,,,14.0,,6.4,,,1.0,1.0,3.0,5.0,,5.0,,29.0,6.0,30.0,1,,49.0,3.0,2.0,1.0,
2017-18,7437957,22,35,West_Bromwich_Albion,Away,30144,37642.0,Jonny Evans,jonny-evans,D,False,,,5.0,4.0,30.0,34.0,2.0,2.0,7.0,,,,1.0,,,,3.0,3.0,,,,,,,,,,90.0,1.0,,,,,7.0,,6.5,,,,5.0,1.0,,,8.0,,11.0,30.0,41.0,1,,48.0,,,1.0,
2017-18,7437957,22,35,West_Bromwich_Albion,Away,33427,49440.0,Hal Robson-Kanu,hal-robson-kanu,F,True,,,,4.0,1.0,5.0,1.0,,1.0,,,,2.0,,,,4.0,1.0,,,,,,,,,,26.0,,,,,,5.0,,6.3,,,,1.0,1.0,1.0,,1.0,,7.0,1.0,7.0,0,,14.0,1.0,1.0,,
2017-18,7437957,22,35,West_Bromwich_Albion,Away,34578,49944.0,Jake Livermore,jake-livermore,M,False,,,,9.0,9.0,18.0,1.0,,2.0,,,,,,,,4.0,3.0,,,2.0,,,,,,,64.0,,,,,,6.0,,6.5,,,,,1.0,,,,,12.0,9.0,21.0,0,2.0,31.0,2.0,1.0,,
2017-18,7437957,22,35,West_Bromwich_Albion,Away,35532,57134.0,Salomón Rondón,salomon-rondon,F,False,,,1.0,16.0,8.0,24.0,6.0,7.0,3.0,1.0,,1.0,,,,2.0,10.0,12.0,,,2.0,1.0,,,,1.0,2.0,90.0,,,,,,19.0,,7.5,,,2.0,,3.0,,,1.0,,29.0,8.0,37.0,3,1.0,52.0,4.0,1.0,3.0,
2017-18,7437957,22,35,West_Bromwich_Albion,Away,41631,63370.0,James McClean,james-mcclean,M,False,1.0,,,15.0,10.0,24.0,1.0,,8.0,,,,2.0,,,2.0,9.0,8.0,,,1.0,,1.0,,,1.0,1.0,90.0,2.0,,,,,22.0,,7.3,,,1.0,1.0,5.0,10.0,,1.0,,29.0,12.0,31.0,3,5.0,63.0,1.0,1.0,2.0,3.0
2017-18,7437957,22,35,West_Bromwich_Albion,Away,50027,60232.0,Craig Dawson,craig-dawson,D,False,1.0,,,11.0,12.0,22.0,,4.0,6.0,,,,,,,,3.0,11.0,,,3.0,,,,,,2.0,90.0,,2.0,,,,16.0,,7.3,,,,5.0,,3.0,,8.0,1.0,23.0,15.0,35.0,0,4.0,64.0,,4.0,,4.0
2017-18,7437957,22,35,West_Bromwich_Albion,Away,76227,73494.0,Grzegorz Krychowiak,grzegorz-krychowiak,M,False,,,4.0,21.0,23.0,44.0,,,7.0,,,,4.0,,,,6.0,2.0,,,2.0,,,,,2.0,1.0,90.0,,1.0,,,,7.0,,6.4,,,,2.0,,,,5.0,,27.0,24.0,51.0,0,,59.0,,2.0,,
2017-18,7437957,22,35,West_Bromwich_Albion,Away,151037,55829.0,Claudio Yacob,claudio-yacob,M,False,,,1.0,19.0,15.0,34.0,6.0,3.0,3.0,,,1.0,1.0,,,2.0,11.0,5.0,,2.0,2.0,,,,,1.0,1.0,83.0,,,,,,7.0,,6.1,,,1.0,4.0,,,,2.0,,23.0,15.0,38.0,2,2.0,50.0,1.0,,,2.0
2017-18,7437957,22,35,West_Bromwich_Albion,Away,159653,77777.0,Ahmed Hegazy,ahmed-hegazy,D,False,1.0,,2.0,3.0,17.0,19.0,5.0,,3.0,,,,1.0,,,,6.0,,,,,,,,,1.0,1.0,90.0,,,,,,5.0,,6.7,,,,16.0,,1.0,,4.0,,5.0,19.0,23.0,0,,42.0,1.0,,,
2017-18,7437957,22,35,West_Bromwich_Albion,Away,608362,197937.0,Oliver Burke,oliver-burke,F,True,,,1.0,10.0,,10.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,19.0,,,,,,4.0,,6.3,,,1.0,,,1.0,,1.0,,14.0,,13.0,2,,16.0,,,,
2017-18,7437957,22,35,West_Bromwich_Albion,Away,839819,195864.0,Sam Field,sam-field,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438109,23,35,West_Bromwich_Albion,Home,544,1632.0,Gareth Barry,gareth-barry,M,False,,,3.0,22.0,11.0,33.0,3.0,1.0,8.0,,,1.0,,,,,6.0,10.0,,,3.0,,,,,,1.0,90.0,,,,,,11.0,,7.2,,,,1.0,4.0,,,6.0,,30.0,12.0,42.0,1,1.0,59.0,1.0,4.0,4.0,1.0
2017-18,7438109,23,35,West_Bromwich_Albion,Home,10024,12086.0,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438109,23,35,West_Bromwich_Albion,Home,10540,19151.0,Chris Brunt,chris-brunt,M,False,4.0,,1.0,13.0,4.0,13.0,,,3.0,,,,1.0,,,1.0,2.0,1.0,,,,1.0,,,,,2.0,90.0,,,,,,14.0,,7.2,,,,1.0,,7.0,,5.0,,22.0,5.0,20.0,0,,35.0,2.0,1.0,,
2017-18,7438109,23,35,West_Bromwich_Albion,Home,10599,9089.0,Ben Foster,ben-foster,G,False,,,13.0,13.0,,13.0,,,12.0,,,,,,,,,,,,,,,3.0,,,,90.0,,,,,,24.0,,6.9,,1.0,,,,,,37.0,,34.0,3.0,37.0,0,,42.0,,,,
2017-18,7438109,23,35,West_Bromwich_Albion,Home,13357,19272.0,Gareth McAuley,gareth-mcauley,D,True,,,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,6.0,,,,,,1.0,,6.5,,,,,,,,1.0,,2.0,,2.0,0,,4.0,,,,
2017-18,7438109,23,35,West_Bromwich_Albion,Home,24814,42427.0,Kieran Gibbs,kieran-gibbs,D,False,,,,10.0,7.0,17.0,1.0,,7.0,,,,1.0,,,1.0,4.0,1.0,,,1.0,,,,,2.0,,90.0,,2.0,,,,12.0,,6.8,,,,2.0,1.0,2.0,,5.0,,18.0,9.0,25.0,0,,45.0,,,1.0,
2017-18,7438109,23,35,West_Bromwich_Albion,Home,26989,44683.0,Jay Rodriguez,jay-rodriguez,F,False,,,,18.0,3.0,21.0,2.0,4.0,2.0,1.0,,2.0,,,,3.0,6.0,5.0,,,,1.0,,,,,2.0,79.0,,,,,,14.0,,7.1,,,1.0,,2.0,,,,,24.0,3.0,27.0,3,,41.0,4.0,,1.0,
2017-18,7438109,23,35,West_Bromwich_Albion,Home,30144,37642.0,Jonny Evans,jonny-evans,D,False,,,5.0,8.0,10.0,18.0,1.0,4.0,5.0,,,,,,,,1.0,7.0,,,,,1.0,,,2.0,1.0,84.0,1.0,1.0,,,,12.0,,8.1,,,,6.0,,,,9.0,,14.0,16.0,30.0,1,2.0,46.0,,1.0,,1.0
2017-18,7438109,23,35,West_Bromwich_Albion,Home,33427,49440.0,Hal Robson-Kanu,hal-robson-kanu,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
