season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576204,13,20,Southampton,Away,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,,2.0,6.0,8.0,,1.0,1.0,,,,1.0,,,,3.0,1.0,,,2.0,,,,,,,,45.0,,1.0,,,,,4.0,,5.8,,,1.0,,1.0,,,,3.0,,5.0,7.0,12.0,1,,17.0,,,,
2021-22,9576204,13,20,Southampton,Away,797893,212721,Lyanco,lyanco,D,False,,,4.0,7.0,22.0,29.0,1.0,4.0,7.0,,,,,,,,4.0,9.0,,,3.0,,,,,,1.0,,90.0,,1.0,,,,,14.0,,6.7,,,,,6.0,,,,14.0,,21.0,22.0,43.0,0,4.0,62.0,,1.0,,2.0
2021-22,9576204,13,20,Southampton,Away,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,1.0,0,,2.0,,,1.0,
2021-22,9576204,13,20,Southampton,Away,826202,213482,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576204,13,20,Southampton,Away,827519,244560,Romain Perraud,romain-perraud,D,False,,,1.0,10.0,2.0,12.0,1.0,2.0,8.0,,,1.0,1.0,,,,7.0,6.0,,,3.0,,,,,,,,88.0,,,,,,,23.0,,6.3,,,,,6.0,2.0,4.0,,8.0,,21.0,7.0,24.0,1,4.0,52.0,2.0,,,3.0
2021-22,9576204,13,20,Southampton,Away,946158,450527,Mohammed Salisu,mohammed-salisu,D,False,,,1.0,7.0,16.0,23.0,1.0,2.0,9.0,,,,2.0,,,,5.0,4.0,,,2.0,,,,,,3.0,,90.0,,2.0,,,,,13.0,,6.3,,,,,4.0,1.0,,,6.0,,13.0,17.0,30.0,0,1.0,51.0,1.0,,1.0,1.0
2021-22,9576204,13,20,Southampton,Away,980634,441191,Tino Livramento,tino-livramento,D,False,1.0,,1.0,7.0,17.0,23.0,,,7.0,,,,1.0,,,,1.0,2.0,,,,,,,,,5.0,1.0,90.0,,,,,,,19.0,,6.7,,,,,2.0,,2.0,,5.0,,19.0,18.0,35.0,0,2.0,62.0,3.0,,,
2021-22,9576402,14,20,Southampton,Home,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,2.0,9.0,18.0,27.0,4.0,2.0,8.0,,,,,,,,4.0,2.0,,,,,1.0,,,,2.0,1.0,85.0,1.0,1.0,,,,,8.0,,7.4,,,,,7.0,,,,7.0,,14.0,21.0,35.0,1,,46.0,,,,
2021-22,9576402,14,20,Southampton,Home,797893,212721,Lyanco,lyanco,D,True,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,11.0,,,,,,,2.0,,6.3,,,,,,,1.0,,1.0,,1.0,1.0,1.0,0,,3.0,,,,
2021-22,9576402,14,20,Southampton,Home,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,,,,12.0,10.0,22.0,1.0,,6.0,,,1.0,1.0,,,1.0,6.0,11.0,,1.0,2.0,,,,,,1.0,,90.0,,,,,,,12.0,,6.4,,,1.0,,1.0,3.0,1.0,,3.0,,18.0,11.0,28.0,2,4.0,56.0,2.0,5.0,2.0,2.0
2021-22,9576402,14,20,Southampton,Home,826202,213482,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576402,14,20,Southampton,Home,827519,244560,Romain Perraud,romain-perraud,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576402,14,20,Southampton,Home,946158,450527,Mohammed Salisu,mohammed-salisu,D,False,,,2.0,12.0,16.0,28.0,1.0,6.0,4.0,,,,4.0,,,,5.0,9.0,,,,,,,,,4.0,,90.0,1.0,,,,,,17.0,,6.7,,,1.0,,6.0,2.0,,,5.0,,21.0,20.0,41.0,2,1.0,64.0,1.0,,2.0,1.0
2021-22,9576402,14,20,Southampton,Home,980634,441191,Tino Livramento,tino-livramento,D,False,,,1.0,15.0,6.0,21.0,1.0,1.0,8.0,,,,3.0,,,,4.0,6.0,,,,,,,,,3.0,,90.0,,,,,,,16.0,,6.6,,,,,,3.0,3.0,,4.0,,24.0,8.0,29.0,0,2.0,57.0,1.0,,3.0,1.0
2021-22,9576079,15,20,Southampton,Home,134361,88900,Jack Stephens,jack-stephens,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576079,15,20,Southampton,Home,797893,212721,Lyanco,lyanco,D,False,,,3.0,10.0,7.0,17.0,,2.0,6.0,,,1.0,,,,,2.0,5.0,,,2.0,,,,,,1.0,3.0,90.0,,3.0,,,,,13.0,,7.4,,,,,5.0,2.0,,,12.0,,19.0,11.0,30.0,1,1.0,48.0,,,2.0,1.0
2021-22,9576079,15,20,Southampton,Home,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,,,4.0,17.0,7.0,24.0,1.0,1.0,6.0,,,,1.0,,,1.0,4.0,3.0,,,,,,,,,1.0,,90.0,,,,,,,15.0,,6.5,,,,,2.0,2.0,1.0,,8.0,,25.0,9.0,33.0,0,1.0,51.0,1.0,,1.0,1.0
2021-22,9576079,15,20,Southampton,Home,827519,244560,Romain Perraud,romain-perraud,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576079,15,20,Southampton,Home,946158,450527,Mohammed Salisu,mohammed-salisu,D,False,1.0,,2.0,9.0,11.0,19.0,4.0,4.0,5.0,,,1.0,,,,,4.0,5.0,,,,,,,,,2.0,1.0,90.0,,,,,,,16.0,,7.0,,,,,4.0,,1.0,,5.0,,14.0,20.0,33.0,1,1.0,50.0,,,,1.0
2021-22,9576079,15,20,Southampton,Home,980634,441191,Tino Livramento,tino-livramento,D,False,,,,16.0,9.0,25.0,,2.0,8.0,,,1.0,,,,1.0,3.0,3.0,,,2.0,,,,,,1.0,2.0,90.0,,1.0,,,,,20.0,,6.8,,,1.0,,3.0,,4.0,,2.0,,24.0,14.0,34.0,2,1.0,62.0,4.0,,,1.0
2021-22,9576086,16,20,Southampton,Away,134361,88900,Jack Stephens,jack-stephens,D,False,,,5.0,8.0,24.0,32.0,1.0,4.0,9.0,,,,,,,,2.0,5.0,,,1.0,,,,,,,2.0,90.0,,1.0,,,,,16.0,,6.8,,,,,10.0,,,,12.0,,17.0,29.0,46.0,0,1.0,63.0,,,,1.0
2021-22,9576086,16,20,Southampton,Away,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,1.0,12.0,30.0,42.0,2.0,5.0,9.0,,,,,,,,2.0,6.0,,,,,,,,,2.0,,90.0,,1.0,,,,,19.0,,6.5,,,1.0,,6.0,,,,11.0,,23.0,36.0,59.0,1,,73.0,,1.0,,
2021-22,9576086,16,20,Southampton,Away,797893,212721,Lyanco,lyanco,D,True,,,,1.0,3.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,20.0,,,,,,,,,6.6,,,,,1.0,,,,,,1.0,3.0,4.0,0,,6.0,,,,
2021-22,9576086,16,20,Southampton,Away,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,,,3.0,7.0,13.0,20.0,,,3.0,,,,,,,1.0,3.0,4.0,,,2.0,,,,,,1.0,,90.0,,1.0,,,,,12.0,,6.5,,,,,2.0,,,,6.0,,14.0,13.0,27.0,0,3.0,52.0,1.0,1.0,,
2021-22,9576086,16,20,Southampton,Away,826202,213482,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576086,16,20,Southampton,Away,827519,244560,Romain Perraud,romain-perraud,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576086,16,20,Southampton,Away,980634,441191,Tino Livramento,tino-livramento,D,False,,,4.0,12.0,12.0,24.0,2.0,2.0,7.0,,,,1.0,,,,5.0,3.0,,,,,,,,,,,90.0,,,,,,,18.0,,5.9,,,,,2.0,2.0,2.0,,6.0,,17.0,17.0,32.0,0,1.0,49.0,3.0,,,1.0
2021-22,9576105,17,20,Southampton,Away,286085,171771,Jan Bednarek,jan-bednarek,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576105,17,20,Southampton,Away,797893,212721,Lyanco,lyanco,D,False,,,3.0,5.0,21.0,26.0,1.0,2.0,12.0,,,1.0,1.0,,,,4.0,6.0,,,2.0,,,,,,,,90.0,,,,,,,15.0,,6.3,,,1.0,,2.0,1.0,,,15.0,,13.0,27.0,40.0,2,1.0,51.0,,2.0,1.0,1.0
2021-22,9576105,17,20,Southampton,Away,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,,,1.0,8.0,6.0,14.0,1.0,1.0,8.0,,,,,,,2.0,5.0,11.0,,,1.0,1.0,,,,,2.0,2.0,90.0,,,,,,,13.0,,7.4,,,,,2.0,1.0,,,2.0,,11.0,8.0,19.0,0,8.0,51.0,,2.0,,7.0
2021-22,9576105,17,20,Southampton,Away,826202,213482,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576105,17,20,Southampton,Away,827519,244560,Romain Perraud,romain-perraud,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576105,17,20,Southampton,Away,946158,450527,Mohammed Salisu,mohammed-salisu,D,False,,,5.0,12.0,18.0,30.0,3.0,3.0,7.0,,,,,,,,4.0,6.0,,,1.0,,,,,,,,90.0,,,,,,,12.0,,7.0,,,,,8.0,,,,7.0,1.0,19.0,20.0,39.0,0,3.0,60.0,1.0,,,2.0
2021-22,9576105,17,20,Southampton,Away,980634,441191,Tino Livramento,tino-livramento,D,False,,,1.0,7.0,8.0,15.0,1.0,2.0,5.0,,,,,,,,4.0,6.0,,,2.0,,,,,,4.0,,90.0,,,,,,,18.0,,6.8,,,,,5.0,1.0,3.0,,1.0,,20.0,11.0,28.0,0,3.0,61.0,,1.0,,2.0
2021-22,10045752,18,20,Southampton,Home,134361,88900,Jack Stephens,jack-stephens,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10045752,18,20,Southampton,Home,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,,11.0,17.0,28.0,3.0,5.0,5.0,,,,,,,,3.0,6.0,,,,,1.0,,,,4.0,,90.0,1.0,,,,,,11.0,,7.4,,,,,3.0,,,,6.0,,17.0,19.0,36.0,1,,58.0,,1.0,,
2021-22,10045752,18,20,Southampton,Home,797893,212721,Lyanco,lyanco,D,False,,,,10.0,9.0,19.0,2.0,1.0,10.0,,,,1.0,,,,6.0,2.0,,,3.0,,,,,,1.0,,90.0,,,,,,,15.0,,6.2,,,,,3.0,,,,8.0,,16.0,16.0,32.0,0,1.0,44.0,1.0,,,1.0
2021-22,10045752,18,20,Southampton,Home,827519,244560,Romain Perraud,romain-perraud,D,False,,,,15.0,1.0,16.0,,1.0,3.0,,,,,,,,,3.0,,,,,,,,,1.0,,90.0,1.0,,,,,,14.0,,6.8,,,1.0,,2.0,,5.0,,2.0,,23.0,3.0,21.0,2,,43.0,2.0,2.0,,
2021-22,10045752,18,20,Southampton,Home,946158,450527,Mohammed Salisu,mohammed-salisu,D,False,,,,21.0,18.0,39.0,,2.0,5.0,,,,,,,,,8.0,,,,,,,,,2.0,1.0,90.0,,1.0,,,,,14.0,,7.7,,,,,2.0,,1.0,,4.0,,28.0,21.0,48.0,0,5.0,67.0,1.0,1.0,,2.0
2021-22,10045752,18,20,Southampton,Home,996907,248853,Dynel Simeu,dynel-simeu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576092,19,20,Southampton,Away,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,2.0,14.0,25.0,39.0,1.0,4.0,3.0,,,,1.0,1.0,,,4.0,4.0,,,2.0,,1.0,,,,2.0,,90.0,1.0,3.0,,,,,9.0,,8.1,,,,,9.0,,,,5.0,,20.0,28.0,48.0,1,,64.0,,,,
2021-22,9576092,19,20,Southampton,Away,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,,,,18.0,4.0,22.0,1.0,2.0,6.0,,,1.0,,,,,3.0,7.0,,,2.0,1.0,,,,,3.0,3.0,90.0,,,,,,,8.0,,7.2,,,,,2.0,1.0,,,1.0,,23.0,5.0,28.0,1,3.0,51.0,1.0,1.0,1.0,2.0
2021-22,9576092,19,20,Southampton,Away,826202,213482,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576092,19,20,Southampton,Away,827519,244560,Romain Perraud,romain-perraud,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576092,19,20,Southampton,Away,946158,450527,Mohammed Salisu,mohammed-salisu,D,False,,,1.0,12.0,12.0,24.0,2.0,7.0,5.0,,,,,,,,2.0,13.0,,,,,,,,,2.0,,90.0,,,,,,,17.0,,7.1,,,,,5.0,,,,10.0,,18.0,20.0,38.0,0,6.0,54.0,1.0,,,2.0
2021-22,9576092,19,20,Southampton,Away,980634,441191,Tino Livramento,tino-livramento,D,False,1.0,,1.0,17.0,13.0,29.0,,3.0,6.0,,,,,,,1.0,2.0,4.0,,,,,,,,,,,90.0,,1.0,,,,,14.0,,6.5,,,,,4.0,2.0,1.0,,4.0,,25.0,13.0,37.0,0,,60.0,2.0,,1.0,
2021-22,9576092,19,20,Southampton,Away,996907,248853,Dynel Simeu,dynel-simeu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576191,20,20,Southampton,Home,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,4.0,10.0,12.0,22.0,2.0,4.0,5.0,,,,1.0,,,,5.0,6.0,,,2.0,,,,,,5.0,,90.0,,1.0,,,,,5.0,,7.4,,,,,11.0,,,,5.0,,14.0,12.0,26.0,0,2.0,52.0,1.0,,,
2021-22,9576191,20,20,Southampton,Home,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,1.0,,,7.0,7.0,13.0,3.0,2.0,3.0,,,,,,,,6.0,3.0,,,2.0,,,,,,,1.0,90.0,,1.0,,,,,10.0,,6.6,,,,,4.0,1.0,1.0,,,1.0,12.0,7.0,18.0,0,1.0,36.0,1.0,,,
2021-22,9576191,20,20,Southampton,Home,826202,213482,Yan Valery,yan-valery,D,False,,,,8.0,9.0,17.0,3.0,2.0,6.0,,,,1.0,,,,4.0,3.0,,,,,,,,,1.0,,90.0,,2.0,,,,,9.0,,6.8,,,1.0,,2.0,,,,2.0,,15.0,10.0,25.0,1,1.0,36.0,1.0,,,
2021-22,9576191,20,20,Southampton,Home,827519,244560,Romain Perraud,romain-perraud,D,False,1.0,,1.0,17.0,6.0,22.0,2.0,,8.0,,,1.0,,,,,2.0,1.0,,,,,,,,,1.0,,90.0,,,,,,,23.0,,6.6,,,,,3.0,1.0,4.0,,8.0,,30.0,9.0,35.0,1,,57.0,2.0,,1.0,
2021-22,9576191,20,20,Southampton,Home,946158,450527,Mohammed Salisu,mohammed-salisu,D,False,,,1.0,10.0,6.0,16.0,1.0,,8.0,,,,1.0,,,1.0,7.0,2.0,,,4.0,,,,,,2.0,,39.0,,,,1.0,,,10.0,,5.2,,,,,1.0,,,,2.0,,14.0,7.0,21.0,0,2.0,34.0,,,,1.0
2021-22,9576191,20,20,Southampton,Home,996907,248853,Dynel Simeu,dynel-simeu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144889,21,20,Southampton,Home,134361,88900,Jack Stephens,jack-stephens,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144889,21,20,Southampton,Home,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,6.0,32.0,47.0,79.0,1.0,2.0,9.0,,,,,,,1.0,4.0,5.0,,,2.0,,,,,,1.0,1.0,90.0,,1.0,,,,,9.0,,7.0,,,,,4.0,,,,9.0,,36.0,51.0,87.0,0,3.0,97.0,,,,1.0
2021-22,10144889,21,20,Southampton,Home,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,,,2.0,46.0,16.0,62.0,2.0,5.0,4.0,1.0,,,,,,4.0,9.0,9.0,,,2.0,,,,,,2.0,2.0,90.0,,,,,,,21.0,,6.6,,,,,,3.0,3.0,,4.0,,59.0,16.0,72.0,0,,101.0,2.0,3.0,1.0,
2021-22,10144889,21,20,Southampton,Home,826202,213482,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144889,21,20,Southampton,Home,827519,244560,Romain Perraud,romain-perraud,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144889,21,20,Southampton,Home,946158,450527,Mohammed Salisu,mohammed-salisu,D,False,,,5.0,31.0,54.0,85.0,2.0,1.0,14.0,,1.0,,2.0,1.0,,,4.0,1.0,,,,,,,,,2.0,,90.0,2.0,1.0,,,,,14.0,,7.0,,,,,3.0,,,,13.0,,41.0,57.0,98.0,2,,108.0,,,,
2021-22,10144889,21,20,Southampton,Home,980634,441191,Tino Livramento,tino-livramento,D,False,,,,29.0,16.0,45.0,3.0,,6.0,,,,,,,,5.0,9.0,,,,,,,,,1.0,,90.0,,1.0,,,,,16.0,,7.1,,,1.0,,2.0,5.0,2.0,,2.0,,36.0,19.0,53.0,1,4.0,87.0,2.0,2.0,3.0,1.0
2021-22,9576316,22,20,Southampton,Away,134361,88900,Jack Stephens,jack-stephens,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576316,22,20,Southampton,Away,286085,171771,Jan Bednarek,jan-bednarek,D,False,1.0,,3.0,15.0,21.0,35.0,3.0,2.0,2.0,1.0,1.0,,1.0,,,,6.0,2.0,,,2.0,,,,,,2.0,1.0,90.0,1.0,,,1.0,,,15.0,,6.0,,,,,,,1.0,,6.0,,19.0,25.0,43.0,1,,65.0,1.0,,,
2021-22,9576316,22,20,Southampton,Away,797893,212721,Lyanco,lyanco,D,False,,,1.0,9.0,34.0,43.0,2.0,1.0,12.0,,,,,,,1.0,5.0,5.0,,,2.0,,,,,,1.0,,90.0,,1.0,,,,,18.0,,6.3,,,1.0,,2.0,,1.0,,8.0,,23.0,36.0,58.0,1,2.0,71.0,1.0,2.0,,1.0
2021-22,9576316,22,20,Southampton,Away,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576316,22,20,Southampton,Away,826202,213482,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576316,22,20,Southampton,Away,827519,244560,Romain Perraud,romain-perraud,D,False,,,,13.0,8.0,21.0,,1.0,5.0,,1.0,,,,,2.0,6.0,5.0,,,4.0,,,,,1.0,1.0,,90.0,1.0,,,,,,19.0,,6.4,,,1.0,,,1.0,5.0,,,,23.0,10.0,28.0,2,1.0,59.0,2.0,2.0,1.0,1.0
2021-22,9576316,22,20,Southampton,Away,946158,450527,Mohammed Salisu,mohammed-salisu,D,False,,,2.0,29.0,32.0,61.0,,4.0,11.0,1.0,1.0,,2.0,,,3.0,8.0,6.0,,,2.0,,,,,,3.0,2.0,90.0,2.0,,,,,,15.0,,6.6,,,,,1.0,1.0,,,4.0,,31.0,38.0,69.0,2,2.0,87.0,,,,2.0
2021-22,9576439,23,20,Southampton,Home,134361,88900,Jack Stephens,jack-stephens,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576439,23,20,Southampton,Home,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,,1.0,21.0,22.0,,2.0,5.0,,1.0,,,,,,2.0,4.0,,,2.0,,,,,,,,71.0,1.0,2.0,,,,,7.0,,6.9,,,1.0,,6.0,,,,4.0,,4.0,25.0,29.0,2,2.0,42.0,,,,2.0
2021-22,9576439,23,20,Southampton,Home,797893,212721,Lyanco,lyanco,D,True,,,,,2.0,2.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,19.0,,1.0,,,,,4.0,,6.7,,,,,,,1.0,,2.0,,4.0,2.0,5.0,0,1.0,9.0,,,,1.0
2021-22,9576439,23,20,Southampton,Home,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,,,,5.0,6.0,11.0,,,4.0,,,,,,,2.0,3.0,2.0,,,,,1.0,,,,,,90.0,1.0,,,,,,8.0,,7.0,,,,,2.0,1.0,,,,,6.0,10.0,16.0,1,2.0,32.0,,,,
2021-22,9576439,23,20,Southampton,Home,826202,213482,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576439,23,20,Southampton,Home,827519,244560,Romain Perraud,romain-perraud,D,False,,,,7.0,6.0,13.0,1.0,1.0,4.0,,,,3.0,,,1.0,8.0,5.0,,,3.0,,,,,,1.0,,90.0,,,,,,,15.0,,6.2,,,,,1.0,,1.0,,2.0,,11.0,9.0,19.0,0,2.0,43.0,3.0,2.0,,2.0
2021-22,9576439,23,20,Southampton,Home,946158,450527,Mohammed Salisu,mohammed-salisu,D,False,,,2.0,7.0,23.0,30.0,1.0,1.0,4.0,,,,,,,,1.0,8.0,,,,,,,,,4.0,,90.0,,3.0,,,,,10.0,,8.4,,,1.0,,14.0,,,,5.0,,12.0,28.0,40.0,1,7.0,75.0,,,,5.0
2021-22,9576317,24,20,Southampton,Away,134361,88900,Jack Stephens,jack-stephens,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576317,24,20,Southampton,Away,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,2.0,15.0,27.0,42.0,1.0,1.0,4.0,,,,,,,,2.0,5.0,,,1.0,,,,,,1.0,,90.0,,,1.0,,,,6.0,,6.5,,,1.0,,4.0,,,,5.0,,20.0,28.0,48.0,1,2.0,60.0,,2.0,,
2021-22,9576317,24,20,Southampton,Away,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,,,2.0,27.0,13.0,40.0,1.0,,4.0,1.0,,,1.0,,,,3.0,3.0,,,,,,,,,,1.0,90.0,,1.0,,,,,15.0,,6.8,,,,,2.0,1.0,1.0,,4.0,,34.0,16.0,49.0,0,1.0,68.0,1.0,2.0,,
2021-22,9576317,24,20,Southampton,Away,826202,213482,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576317,24,20,Southampton,Away,827519,244560,Romain Perraud,romain-perraud,D,False,,,,30.0,8.0,38.0,1.0,,4.0,1.0,,,3.0,,,2.0,11.0,3.0,,,3.0,1.0,,,,1.0,1.0,1.0,90.0,,,,,,,23.0,,6.3,,,1.0,,4.0,3.0,6.0,,2.0,,45.0,9.0,48.0,1,1.0,81.0,1.0,1.0,1.0,1.0
2021-22,9576317,24,20,Southampton,Away,946158,450527,Mohammed Salisu,mohammed-salisu,D,False,,,6.0,22.0,20.0,42.0,2.0,1.0,6.0,,1.0,,1.0,,,,4.0,3.0,,,1.0,,,,,,5.0,,90.0,1.0,,,,,,10.0,,6.9,,,1.0,,5.0,,,,12.0,,28.0,21.0,49.0,2,2.0,67.0,1.0,,,
2021-22,9576432,25,20,Southampton,Away,134361,88900,Jack Stephens,jack-stephens,D,True,,,,2.0,10.0,12.0,,2.0,4.0,,,,1.0,,,,2.0,2.0,,,1.0,,,,,,3.0,,45.0,,,,,,,5.0,,6.8,,,,,6.0,,,,1.0,,3.0,12.0,15.0,0,,27.0,1.0,,,
2021-22,9576432,25,20,Southampton,Away,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,2.0,5.0,28.0,33.0,,1.0,2.0,,,,,,,,,2.0,,,,,,,,,2.0,,45.0,,1.0,,,,,3.0,,6.9,,,,,2.0,,,,4.0,,8.0,28.0,36.0,0,,44.0,,1.0,,
2021-22,9576432,25,20,Southampton,Away,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,,,,18.0,19.0,37.0,1.0,,8.0,,,1.0,,,,,3.0,7.0,,,1.0,,,,,,3.0,1.0,90.0,,,,,,,15.0,,7.2,,,,,1.0,6.0,1.0,,1.0,,23.0,25.0,47.0,1,3.0,72.0,,,4.0,1.0
2021-22,9576432,25,20,Southampton,Away,826202,213482,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576432,25,20,Southampton,Away,827519,244560,Romain Perraud,romain-perraud,D,False,,,1.0,19.0,7.0,26.0,1.0,,1.0,,,,,1.0,,,4.0,4.0,,,2.0,,,,,,,1.0,90.0,1.0,1.0,,,,,8.0,,7.4,,,,,,2.0,,,3.0,,22.0,9.0,31.0,1,2.0,44.0,,1.0,1.0,2.0
2021-22,9576432,25,20,Southampton,Away,946158,450527,Mohammed Salisu,mohammed-salisu,D,False,,,1.0,14.0,27.0,41.0,,1.0,8.0,,,,2.0,,,1.0,4.0,4.0,,,1.0,,,,,,,,90.0,,,,,,,20.0,,6.2,,,,,1.0,1.0,,,7.0,,22.0,33.0,55.0,0,3.0,66.0,,,,2.0
