season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436911,24,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,,,2.0,19.0,7.0,26.0,,,7.0,,,,,,,3.0,4.0,,1.0,0.0124325,,,1.0,0.0,,,,,5.0,,,90.0,,,,,,,21.0,,6.5,,,,,4.0,2.0,5.0,,3.0,1.0,32.0,9.0,36.0,0,1.0,69.0,3.0,3.0,,
2024-25,12436911,24,91,Bournemouth,Home,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,4.0,21.0,20.0,41.0,,,6.0,,,,,,,2.0,3.0,,,0.0101506,0.016,,2.0,0.0,,,,,2.0,,,90.0,,1.0,,,,,13.0,,7.0,,,1.0,,6.0,1.0,,,9.0,,30.0,21.0,51.0,1,2.0,70.0,2.0,,1.0,1.0
2024-25,12436911,24,91,Bournemouth,Home,1190712,541462,Matai Akinmboni,matai-akinmboni,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436911,24,91,Bournemouth,Home,1902493,,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436950,25,91,Bournemouth,Away,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,3.0,17.0,27.0,44.0,3.0,,3.0,,,,,,,3.0,1.0,,,0.00705993,,,,0.0,,,,,4.0,,,90.0,,1.0,,,,,4.0,,7.1,,,,,6.0,,,,4.0,,18.0,29.0,47.0,0,,63.0,1.0,1.0,,
2024-25,12436950,25,91,Bournemouth,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,,,,19.0,21.0,40.0,1.0,,3.0,,,1.0,1.0,,,4.0,1.0,,,0.00804074,0.0217,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,21.0,,6.6,,,,,5.0,2.0,,,6.0,,26.0,25.0,51.0,1,,80.0,1.0,,1.0,
2024-25,12436950,25,91,Bournemouth,Away,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,7.0,27.0,31.0,58.0,3.0,4.0,4.0,,,,,,,4.0,6.0,,,0.0154447,,,,0.0,,,,,2.0,,,90.0,,,,,,,19.0,,6.8,,,,,6.0,1.0,1.0,,14.0,,34.0,40.0,73.0,0,,87.0,2.0,2.0,,
2024-25,12436950,25,91,Bournemouth,Away,1190712,541462,Matai Akinmboni,matai-akinmboni,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436950,25,91,Bournemouth,Away,1902493,,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436958,26,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,2.0,6.0,7.0,13.0,1.0,2.0,4.0,,,,,,,2.0,3.0,,,0.00421677,,,1.0,0.0,,,,,,,,31.0,,,,,,,5.0,,5.4,,,,,,1.0,,,5.0,,10.0,7.0,17.0,0,,19.0,1.0,,1.0,
2024-25,12436958,26,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,1.0,,3.0,22.0,17.0,38.0,2.0,1.0,4.0,,,,1.0,,2.0,7.0,5.0,,1.0,0.0647032,,,2.0,0.0,,,,,3.0,,,90.0,,,,,,,22.0,,6.7,,,,,4.0,,6.0,,7.0,,37.0,19.0,50.0,0,2.0,83.0,2.0,2.0,,1.0
2024-25,12436958,26,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,False,,,1.0,10.0,7.0,17.0,,3.0,3.0,,,,1.0,,,2.0,4.0,,,0.00704079,0.042,,1.0,0.0,,,,,,,,60.0,,,,,,,12.0,,6.8,,,1.0,,5.0,,2.0,,2.0,,18.0,7.0,23.0,1,1.0,41.0,,,,
2024-25,12436958,26,91,Bournemouth,Home,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,8.0,25.0,23.0,48.0,2.0,3.0,3.0,,,,1.0,,,6.0,4.0,1.0,,0.0125125,,,3.0,0.0,,,,,2.0,,,90.0,,2.0,,,,,12.0,,6.8,,,,,5.0,,,,9.0,,32.0,26.0,58.0,0,1.0,72.0,2.0,,,
2024-25,12436958,26,91,Bournemouth,Home,1201520,575901,Julio Soler,julio-soler,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436970,27,91,Bournemouth,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,1.0,,2.0,15.0,18.0,32.0,2.0,3.0,9.0,,,,,,1.0,6.0,8.0,,,0.0193668,,,,1.0,,,,,,1.0,,90.0,,,,,,,17.0,,7.1,,,,,5.0,5.0,2.0,,4.0,,24.0,19.0,41.0,0,,79.0,3.0,3.0,2.0,
2024-25,12436970,27,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,False,,,2.0,13.0,27.0,40.0,4.0,2.0,1.0,,,1.0,2.0,,,7.0,8.0,,,0.0045196,0.1772,,1.0,0.0,,,,,3.0,,,85.0,,,,,,,15.0,,6.7,,,1.0,,5.0,,,,11.0,,22.0,33.0,55.0,2,6.0,73.0,,1.0,,3.0
2024-25,12436970,27,91,Bournemouth,Away,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,6.0,21.0,41.0,62.0,1.0,5.0,4.0,,,,,,1.0,3.0,6.0,,,0.0106305,,,1.0,0.0,,,,,4.0,,,90.0,,1.0,,,,,14.0,,7.1,,,,,10.0,,,,12.0,,29.0,45.0,74.0,0,1.0,96.0,,,,
2024-25,12436970,27,91,Bournemouth,Away,1190712,541462,Matai Akinmboni,matai-akinmboni,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436970,27,91,Bournemouth,Away,1201520,575901,Julio Soler,julio-soler,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437009,28,91,Bournemouth,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,1.0,,,12.0,13.0,24.0,1.0,,7.0,1.0,,,,,,2.0,6.0,,,0.0683395,0.0158,0.1344,1.0,1.0,,,,1.0,1.0,1.0,,90.0,1.0,1.0,,,,,13.0,,7.5,,,,,,1.0,3.0,,4.0,,22.0,13.0,32.0,1,3.0,55.0,,2.0,1.0,2.0
2024-25,12437009,28,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,False,,,3.0,8.0,19.0,27.0,2.0,5.0,2.0,,,,,,,2.0,8.0,,,0.00348451,0.051,,,0.0,,,,,2.0,,,90.0,,,,,,,9.0,,6.9,,,1.0,,8.0,,,,9.0,,15.0,20.0,35.0,1,3.0,54.0,,,,1.0
2024-25,12437009,28,91,Bournemouth,Away,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,6.0,13.0,21.0,34.0,1.0,1.0,3.0,,,,1.0,,,4.0,5.0,,,0.0119085,0.1456,,2.0,0.0,,,,,3.0,,,90.0,,1.0,,,,,6.0,,7.4,,,2.0,,16.0,,,,10.0,,19.0,21.0,40.0,2,2.0,67.0,,2.0,,1.0
2024-25,12437009,28,91,Bournemouth,Away,1190712,541462,Matai Akinmboni,matai-akinmboni,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437009,28,91,Bournemouth,Away,1201520,575901,Julio Soler,julio-soler,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437014,29,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,2.0,16.0,21.0,37.0,1.0,2.0,8.0,,,,,,,1.0,4.0,,,0.0102695,,,,0.0,,,,,4.0,,,85.0,,,,,,,13.0,,6.7,,,,,7.0,,,,11.0,,25.0,25.0,50.0,0,2.0,63.0,,,,2.0
2024-25,12437014,29,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,2.0,,,23.0,8.0,29.0,3.0,2.0,2.0,,,,,,,4.0,5.0,,,0.0524655,0.0171,0.0571,1.0,0.0,,,,,,1.0,,90.0,1.0,1.0,,,,,14.0,,7.5,,,,,2.0,1.0,6.0,,3.0,,32.0,10.0,36.0,1,2.0,63.0,2.0,,1.0,2.0
2024-25,12437014,29,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,,7.0,3.0,10.0,1.0,1.0,,,,1.0,1.0,,,3.0,1.0,,,0.0410163,0.0109,,1.0,0.0,,,,,,,,11.0,,,,,,,2.0,,6.6,,,,,2.0,,1.0,,,,8.0,3.0,10.0,1,,16.0,,,,
2024-25,12437014,29,91,Bournemouth,Home,1176744,554605,Dean Huijsen,dean-huijsen,D,False,1.0,,1.0,28.0,20.0,47.0,1.0,1.0,1.0,1.0,,1.0,,,,3.0,2.0,,,0.313833,0.0368,,2.0,0.0,,,,,2.0,1.0,,90.0,,,,,,,10.0,,7.0,,,,,9.0,,2.0,,5.0,,34.0,23.0,55.0,1,1.0,72.0,1.0,,,1.0
2024-25,12437014,29,91,Bournemouth,Home,1201520,575901,Julio Soler,julio-soler,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436576,30,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,1.0,,,8.0,8.0,15.0,1.0,1.0,3.0,,,,,,,2.0,3.0,,,0.0297601,,,1.0,0.0,,,,,1.0,1.0,,45.0,,1.0,,,,,12.0,,6.8,,,,,,,5.0,,2.0,,18.0,9.0,22.0,0,2.0,36.0,,,,1.0
2024-25,12436576,30,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,True,,,6.0,16.0,14.0,30.0,2.0,1.0,1.0,,,,,,,3.0,2.0,,,0.0214936,,,,0.0,,,,,,,,32.0,,,,,,,7.0,,6.5,,,,,1.0,1.0,2.0,,9.0,,22.0,14.0,34.0,0,1.0,39.0,,,,
2024-25,12436576,30,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,2.0,22.0,25.0,47.0,4.0,1.0,4.0,,,,2.0,,,8.0,2.0,,,0.00667977,,,2.0,0.0,,,,,,,,87.0,,,,,,,9.0,,6.1,,,,,2.0,,1.0,,7.0,,27.0,29.0,55.0,0,1.0,61.0,,,,1.0
2024-25,12436576,30,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,2.0,,,24.0,9.0,31.0,3.0,,4.0,,,,1.0,,,4.0,6.0,,,0.0592102,0.0228,,,0.0,,,,,2.0,1.0,,90.0,,1.0,,,,,18.0,,7.4,,,1.0,,3.0,,7.0,,5.0,,36.0,12.0,41.0,1,1.0,73.0,1.0,5.0,,
2024-25,12436576,30,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436576,30,91,Bournemouth,Home,1176744,554605,Dean Huijsen,dean-huijsen,D,False,1.0,,10.0,38.0,32.0,69.0,1.0,3.0,5.0,,,,2.0,,,5.0,5.0,,,0.0829756,,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,10.0,,7.0,,,,,7.0,1.0,2.0,,13.0,,43.0,33.0,74.0,0,1.0,93.0,2.0,1.0,,1.0
2024-25,12436576,30,91,Bournemouth,Home,1201520,575901,Julio Soler,julio-soler,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436604,31,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,,,,4.0,5.0,9.0,,,1.0,,,,1.0,,,6.0,,,,0.00964128,,,4.0,0.0,,,,,,1.0,,67.0,,,,,,,6.0,,6.1,,,,,1.0,1.0,,,3.0,,5.0,8.0,13.0,0,,21.0,,,,
2024-25,12436604,31,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,True,,,1.0,2.0,2.0,4.0,2.0,2.0,1.0,,,,1.0,,,3.0,3.0,,,0.0002901,,,,0.0,,,,,,,,13.0,,,,,,,1.0,,6.8,,,,,6.0,,,,1.0,,3.0,2.0,5.0,0,1.0,13.0,,,,
2024-25,12436604,31,91,Bournemouth,Away,978150,436893,Julián Araujo,julian-araujo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436604,31,91,Bournemouth,Away,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,1.0,7.0,20.0,27.0,,5.0,1.0,,,,,,,1.0,6.0,,,0.0373247,0.1688,,1.0,0.0,,,,1.0,,,,77.0,,,,,,,7.0,,6.7,,,1.0,,4.0,,,,5.0,,9.0,25.0,34.0,1,1.0,42.0,,,,1.0
2024-25,12436604,31,91,Bournemouth,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,,,1.0,8.0,17.0,25.0,,1.0,4.0,,,,,,1.0,3.0,8.0,,,0.00782506,,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,21.0,,6.8,,,,,2.0,1.0,5.0,,7.0,,20.0,20.0,35.0,0,5.0,62.0,,2.0,,2.0
2024-25,12436604,31,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,True,,,,6.0,1.0,7.0,1.0,1.0,2.0,,,,1.0,,,2.0,3.0,,,0.00573953,,,,0.0,,,,,,1.0,,23.0,,,,,,,10.0,,6.7,,,,,2.0,,1.0,,1.0,,9.0,5.0,13.0,0,2.0,24.0,,,,2.0
2024-25,12436604,31,91,Bournemouth,Away,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,6.0,16.0,31.0,47.0,3.0,6.0,2.0,1.0,,,,,,4.0,9.0,,,0.188223,0.0339,,1.0,1.0,,,,,1.0,1.0,,90.0,,,,,,,15.0,,7.4,,,1.0,,6.0,,1.0,,12.0,,31.0,31.0,61.0,1,2.0,76.0,,1.0,,
2024-25,12436604,31,91,Bournemouth,Away,1201520,575901,Julio Soler,julio-soler,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13560222,32,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,,,1.0,9.0,12.0,21.0,,3.0,2.0,,,,,,,,6.0,,,0.00648062,,,,0.0,,,,,2.0,,,90.0,,,,,,,14.0,,7.5,,,,,3.0,1.0,2.0,,3.0,,14.0,17.0,29.0,0,2.0,48.0,,,1.0,1.0
2024-25,13560222,32,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,1.0,5.0,14.0,19.0,1.0,,3.0,,,,2.0,,,5.0,,,,0.000831,,,2.0,0.0,,,,,,,,45.0,,,,,,,5.0,,6.3,,,,,4.0,,1.0,,4.0,,10.0,14.0,23.0,0,,29.0,,,,
2024-25,13560222,32,91,Bournemouth,Home,978150,436893,Julián Araujo,julian-araujo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13560222,32,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,True,,,1.0,1.0,4.0,5.0,,1.0,2.0,,,,,,,,2.0,,,0.00019351,,,,0.0,,,,,,,,45.0,,,,,,,4.0,,6.7,,,,,4.0,,,,4.0,,4.0,5.0,9.0,0,,16.0,,1.0,,
2024-25,13560222,32,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,2.0,,,10.0,11.0,19.0,2.0,3.0,5.0,,,,,,3.0,5.0,9.0,,,0.0433093,,,,0.0,,,,,,,,90.0,,,,,,,22.0,,7.1,,,,,6.0,1.0,6.0,,1.0,,20.0,13.0,27.0,0,2.0,65.0,1.0,3.0,1.0,
2024-25,13560222,32,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13560222,32,91,Bournemouth,Home,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,2.0,9.0,16.0,25.0,2.0,2.0,1.0,,,,,,,4.0,2.0,,1.0,0.0031013,,,2.0,0.0,,,,,1.0,,,90.0,,,,,,,6.0,,6.9,,,,,13.0,,,,5.0,1.0,13.0,17.0,30.0,0,,46.0,1.0,,,
2024-25,13560222,32,91,Bournemouth,Home,1201520,575901,Julio Soler,julio-soler,D,True,,,,,,,,,,,,,,,,,2.0,,,,,,,0.0,,,,,,,,9.0,,,,,,,2.0,,6.7,,,,,,,,,1.0,,1.0,,1.0,0,1.0,5.0,1.0,1.0,,1.0
2024-25,12436616,33,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,1.0,,1.0,25.0,20.0,44.0,,,,,,1.0,1.0,,1.0,3.0,2.0,,,0.0670699,0.0524,,,0.0,,,,,,1.0,,84.0,,,,,,,9.0,,6.8,,,1.0,,1.0,2.0,3.0,,3.0,,30.0,21.0,48.0,2,,65.0,,1.0,1.0,
2024-25,12436616,33,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436616,33,91,Bournemouth,Away,978150,436893,Julián Araujo,julian-araujo,D,True,,,,10.0,1.0,11.0,,,2.0,,,,,,,,,,,0.0127118,,,,0.0,,,,,,,,11.0,,,,,,,3.0,,6.8,,,,,1.0,,1.0,,,,13.0,1.0,13.0,0,,16.0,,,,
2024-25,12436616,33,91,Bournemouth,Away,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,5.0,62.0,27.0,89.0,2.0,3.0,2.0,,,,,,,2.0,5.0,,,0.0505797,,,,0.0,,,,,2.0,1.0,,90.0,,,,,,,5.0,,8.0,,,,,6.0,,,,8.0,,67.0,27.0,94.0,0,2.0,105.0,,,,2.0
2024-25,12436616,33,91,Bournemouth,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,2.0,,,32.0,13.0,43.0,2.0,2.0,1.0,,,,,,,2.0,4.0,,,0.0732408,,,,0.0,,,,,,3.0,,90.0,,,,,,,16.0,,7.6,,,,,3.0,1.0,7.0,,1.0,,45.0,15.0,53.0,0,1.0,72.0,,,1.0,1.0
2024-25,12436616,33,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436616,33,91,Bournemouth,Away,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,5.0,61.0,28.0,89.0,2.0,2.0,3.0,,1.0,1.0,,,,2.0,4.0,,,0.0411424,0.0429,,,0.0,,,,,3.0,1.0,,90.0,,1.0,,,,,12.0,,7.9,,,1.0,,8.0,,1.0,,10.0,,70.0,30.0,99.0,2,2.0,121.0,1.0,,,2.0
2024-25,12436616,33,91,Bournemouth,Away,1201520,575901,Julio Soler,julio-soler,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436535,34,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,2.0,,1.0,11.0,5.0,14.0,1.0,,3.0,,,,1.0,,,4.0,2.0,,,0.13514,,,2.0,0.0,,,,,,2.0,,90.0,,2.0,,,,,7.0,,7.0,,,,,2.0,,2.0,,3.0,,13.0,7.0,18.0,0,1.0,37.0,,1.0,,
2024-25,12436535,34,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,16.0,,1.0,,,,,2.0,,6.5,,,,,1.0,,,,1.0,,1.0,,1.0,0,,5.0,1.0,,,
2024-25,12436535,34,91,Bournemouth,Home,978150,436893,Julián Araujo,julian-araujo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436535,34,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,,5.0,12.0,17.0,3.0,3.0,,,,1.0,,,,3.0,3.0,,,0.00137256,0.0861,,,0.0,,,,,1.0,,,90.0,,1.0,,,,,9.0,,7.0,,,1.0,,7.0,,,,,,9.0,17.0,26.0,2,,38.0,,,,
2024-25,12436535,34,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,1.0,,2.0,18.0,6.0,23.0,,,5.0,1.0,,,,,,,1.0,,,0.117585,,,,0.0,,,,,2.0,2.0,,90.0,,,,,,,17.0,,7.0,,,,,3.0,1.0,5.0,,4.0,,30.0,9.0,34.0,0,,60.0,1.0,,1.0,
2024-25,12436535,34,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436535,34,91,Bournemouth,Home,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,1.0,17.0,10.0,27.0,,2.0,2.0,,,,,,,2.0,2.0,,,0.00621566,,,2.0,0.0,,,,,,,,90.0,,2.0,,,,,12.0,,6.7,,,,,8.0,,,,11.0,,27.0,11.0,38.0,0,,51.0,,,,
2024-25,12436535,34,91,Bournemouth,Home,1201520,575901,Julio Soler,julio-soler,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436543,35,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436543,35,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436543,35,91,Bournemouth,Away,978150,436893,Julián Araujo,julian-araujo,D,False,,,,6.0,8.0,14.0,1.0,,2.0,,,,1.0,,,3.0,1.0,,,0.00187847,,,1.0,0.0,,,,,2.0,,,65.0,,,,,,,6.0,,6.4,,,,,2.0,,1.0,,1.0,,10.0,9.0,18.0,0,1.0,28.0,1.0,,,
2024-25,12436543,35,91,Bournemouth,Away,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,2.0,18.0,28.0,46.0,,2.0,3.0,,,,1.0,,,2.0,2.0,,,0.0104158,,,1.0,0.0,,,,,3.0,,,90.0,,,,,,,5.0,,6.9,,,,,6.0,,,,6.0,,22.0,29.0,51.0,0,,60.0,,,,
2024-25,12436543,35,91,Bournemouth,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,2.0,,,14.0,19.0,31.0,1.0,,3.0,1.0,,,,,1.0,3.0,2.0,,1.0,0.132258,,,1.0,0.0,,,,,2.0,1.0,,90.0,,,,,,,15.0,,6.5,,,,,,,5.0,,3.0,,23.0,21.0,39.0,0,1.0,62.0,2.0,1.0,,
2024-25,12436543,35,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436543,35,91,Bournemouth,Away,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,3.0,26.0,31.0,57.0,,1.0,3.0,,,,,,,1.0,2.0,,,0.0163493,0.1494,0.8058,1.0,0.0,1.0,,,,,,,90.0,1.0,1.0,,,,,17.0,,7.3,,,,,3.0,,,,13.0,,41.0,31.0,72.0,1,,81.0,2.0,1.0,,
2024-25,12436543,35,91,Bournemouth,Away,1201520,575901,Julio Soler,julio-soler,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436570,36,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,,,1.0,10.0,7.0,17.0,1.0,1.0,3.0,,,,,,1.0,5.0,2.0,,,0.0109509,,,2.0,0.0,,,,,,,,70.0,,,,,,,12.0,,6.1,,,,,1.0,1.0,,,4.0,,17.0,7.0,24.0,0,1.0,36.0,1.0,,,
2024-25,12436570,36,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,True,,,2.0,6.0,,6.0,1.0,1.0,2.0,,,,,,,2.0,2.0,,,0.00372439,0.0343,,1.0,0.0,,,,,,,,14.0,,,,,,,3.0,,6.8,,,1.0,,2.0,,1.0,,4.0,,9.0,,8.0,1,1.0,14.0,,,,
2024-25,12436570,36,91,Bournemouth,Home,978150,436893,Julián Araujo,julian-araujo,D,True,,,,1.0,2.0,3.0,,,,,,,,,,,,,,0.00122121,,,,0.0,,,,,,,,8.0,,,,,,,1.0,,6.5,,,,,,,1.0,,,,2.0,2.0,3.0,0,,4.0,,,,
2024-25,12436570,36,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,2.0,20.0,18.0,38.0,2.0,,4.0,,,,1.0,,,4.0,2.0,,,0.0463973,0.0266,0.009,1.0,0.0,,,,,1.0,,1.0,88.0,1.0,,,,,,5.0,,7.2,,,,,10.0,,1.0,,4.0,,25.0,18.0,42.0,1,2.0,57.0,,,,1.0
2024-25,12436570,36,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,2.0,,1.0,22.0,12.0,32.0,1.0,2.0,3.0,,,1.0,,,2.0,4.0,7.0,,,0.0308376,0.0315,,1.0,0.0,,,,,2.0,1.0,,88.0,,,,,,,14.0,,7.0,,,,,,1.0,7.0,,1.0,,28.0,15.0,36.0,1,2.0,57.0,1.0,2.0,1.0,
2024-25,12436570,36,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
