season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,7030820,30,31,Crystal_Palace,Away,19593,19197.0,Jason Puncheon,jason-puncheon,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,7030820,30,31,Crystal_Palace,Away,24685,59115.0,Mile Jedinak,mile-jedinak,D,False,,,3.0,17.0,14.0,31.0,,4.0,5.0,,,,,,,,3.0,5.0,,,3.0,,,,,1.0,,,90.0,,,,,,,,6.7,,,,2.0,,,,9.0,,28.0,14.0,42.0,0,1.0,49.0,,1.0,
2015-16,7030820,30,31,Crystal_Palace,Away,27771,28541.0,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,7030820,30,31,Crystal_Palace,Away,38130,49438.0,Jordon Mutch,jordon-mutch,M,True,,,,2.0,2.0,4.0,,,,,,,,,,,2.0,1.0,,,1.0,,,,,1.0,,,30.0,,,,,,,,6.6,,,,,1.0,,,,,3.0,2.0,5.0,0,1.0,9.0,,,
2015-16,7030820,30,31,Crystal_Palace,Away,38639,75773.0,Chung-yong Lee,chung-yong-lee,M,False,,,,8.0,9.0,17.0,1.0,1.0,,,,,2.0,,,4.0,7.0,1.0,,,,,,,,2.0,1.0,,60.0,,,,,,,,5.8,,,,,,1.0,,,,10.0,10.0,19.0,0,,28.0,1.0,,
2015-16,7030820,30,31,Crystal_Palace,Away,39282,50471.0,James McArthur,james-mcarthur,M,True,,,1.0,3.0,2.0,5.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,24.0,,,,,,,,6.6,,,,,,,,2.0,,4.0,3.0,7.0,0,,10.0,1.0,,
2015-16,7030820,30,31,Crystal_Palace,Away,39472,58786.0,Martin Kelly,martin-kelly,D,False,,,1.0,8.0,7.0,15.0,,,2.0,,,,1.0,,,,3.0,3.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,6.4,,,,5.0,1.0,1.0,,4.0,,13.0,11.0,23.0,0,3.0,59.0,1.0,,
2015-16,7030820,30,31,Crystal_Palace,Away,45502,58376.0,Alex McCarthy,alex-mccarthy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,7030820,30,31,Crystal_Palace,Away,50485,59125.0,Connor Wickham,connor-wickham,F,True,,,,1.0,2.0,3.0,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,15.0,,,,,,,,6.5,,,,,,,,,,3.0,2.0,5.0,0,,7.0,1.0,,
2015-16,7030820,30,31,Crystal_Palace,Away,51455,44343.0,Bakary Sako,bakary-sako,F,False,,,3.0,14.0,12.0,26.0,,,9.0,,,3.0,3.0,,,1.0,5.0,7.0,,,,,,,,3.0,,,90.0,,,,,,,,6.7,,,,1.0,3.0,1.0,,3.0,,18.0,13.0,30.0,3,3.0,51.0,1.0,2.0,2.0
2015-16,7030820,30,31,Crystal_Palace,Away,84686,79228.0,Pape Souaré,pape-souare,M,False,1.0,,2.0,10.0,10.0,19.0,1.0,,2.0,,,,,,,2.0,7.0,1.0,,,1.0,,,,,6.0,,,90.0,,1.0,,,,,,6.1,,,,3.0,3.0,4.0,,6.0,,16.0,12.0,24.0,0,1.0,51.0,,,
2015-16,7030820,30,31,Crystal_Palace,Away,111850,82403.0,Wilfried Zaha,wilfried-zaha,M,False,1.0,,,6.0,5.0,10.0,1.0,1.0,8.0,,,1.0,1.0,,,3.0,9.0,21.0,,,,,,,,,1.0,,90.0,,,,,,,,7.4,,,,,13.0,1.0,,,,12.0,6.0,17.0,1,5.0,53.0,4.0,6.0,9.0
2015-16,7030820,30,31,Crystal_Palace,Away,838928,221275.0,Luke Dreher,luke-dreher,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768292,31,31,Crystal_Palace,Home,631,11554.0,Julián Speroni,julian-speroni,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768292,31,31,Crystal_Palace,Home,3094,17500.0,Emmanuel Adebayor,emmanuel-adebayor,F,False,,,,5.0,,5.0,8.0,,1.0,,,,,,,1.0,10.0,,,,,,,,,,,,45.0,,,,,,,,6.3,,,,1.0,1.0,1.0,,,,8.0,,7.0,0,,15.0,,,
2015-16,6768292,31,31,Crystal_Palace,Home,3574,27341.0,Yohan Cabaye,yohan-cabaye,M,False,1.0,,2.0,21.0,26.0,46.0,1.0,1.0,11.0,,,,6.0,,,,8.0,3.0,,,1.0,,,,,6.0,2.0,,90.0,,,,,,,,6.7,,,1.0,1.0,,6.0,,3.0,,31.0,28.0,53.0,1,2.0,72.0,1.0,,
2015-16,6768292,31,31,Crystal_Palace,Home,9921,18805.0,Joe Ledley,joe-ledley,M,False,,,1.0,11.0,23.0,34.0,1.0,1.0,4.0,,,,1.0,,,,4.0,1.0,,,2.0,,,,,1.0,,,79.0,,,,,,,,6.4,,,,,,1.0,,3.0,,13.0,25.0,37.0,0,,41.0,,,
2015-16,6768292,31,31,Crystal_Palace,Home,10038,7906.0,Damien Delaney,damien-delaney,D,False,,,7.0,9.0,34.0,43.0,2.0,5.0,5.0,,,,1.0,,,1.0,4.0,7.0,,,,,,,1.0,,,1.0,90.0,,,,,,,,6.9,,,1.0,5.0,,,,19.0,,23.0,38.0,61.0,1,2.0,74.0,1.0,1.0,
2015-16,6768292,31,31,Crystal_Palace,Home,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,False,,1.0,6.0,5.0,7.0,12.0,,,7.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,6.8,2.0,2.0,,,,,1.0,16.0,,14.0,8.0,22.0,0,,29.0,,,
2015-16,6768292,31,31,Crystal_Palace,Home,19593,19197.0,Jason Puncheon,jason-puncheon,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768292,31,31,Crystal_Palace,Home,20278,19188.0,Scott Dann,scott-dann,D,False,,,9.0,21.0,23.0,44.0,1.0,2.0,7.0,,,,1.0,,,,3.0,3.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,6.9,,,1.0,7.0,1.0,1.0,,16.0,,31.0,24.0,54.0,1,,65.0,,,1.0
2015-16,6768292,31,31,Crystal_Palace,Home,24685,59115.0,Mile Jedinak,mile-jedinak,D,False,,,4.0,17.0,22.0,39.0,4.0,12.0,8.0,,,,,,,,5.0,19.0,,,1.0,,,,,4.0,1.0,,90.0,,1.0,,,,,,8.0,,,1.0,1.0,,,,11.0,,31.0,25.0,56.0,1,5.0,73.0,2.0,2.0,
2015-16,6768292,31,31,Crystal_Palace,Home,27771,28541.0,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768292,31,31,Crystal_Palace,Home,38130,49438.0,Jordon Mutch,jordon-mutch,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768292,31,31,Crystal_Palace,Home,39183,55494.0,Joel Ward,joel-ward,D,False,1.0,,1.0,9.0,16.0,24.0,1.0,3.0,4.0,,,,,,,1.0,3.0,6.0,,,,,,,,3.0,1.0,,90.0,,,,,,,,7.0,,,,7.0,2.0,3.0,,4.0,,16.0,18.0,31.0,0,1.0,59.0,1.0,1.0,1.0
2015-16,6768292,31,31,Crystal_Palace,Home,39472,58786.0,Martin Kelly,martin-kelly,D,True,1.0,,1.0,6.0,10.0,15.0,,,4.0,,,,2.0,,,,2.0,4.0,,,,,,,,2.0,,,45.0,,1.0,,,,,,6.9,,,,1.0,1.0,4.0,,3.0,,11.0,12.0,19.0,0,2.0,43.0,,1.0,1.0
2015-16,6768292,31,31,Crystal_Palace,Home,46620,55452.0,Yannick Bolasie,yannick-bolasie,F,False,3.0,,1.0,11.0,6.0,14.0,2.0,2.0,1.0,1.0,,2.0,,,,4.0,11.0,12.0,,,1.0,,,,,1.0,3.0,,90.0,2.0,,,,,,,7.6,,,1.0,1.0,10.0,9.0,,2.0,,20.0,8.0,19.0,5,,62.0,4.0,4.0,6.0
2015-16,6768292,31,31,Crystal_Palace,Home,51455,44343.0,Bakary Sako,bakary-sako,F,True,1.0,,1.0,8.0,6.0,13.0,1.0,,4.0,,,,1.0,,,1.0,5.0,5.0,,,,,,,,1.0,,,45.0,2.0,,,,,,,6.7,,,,,6.0,10.0,,3.0,,19.0,7.0,16.0,2,1.0,38.0,1.0,,4.0
2015-16,6768292,31,31,Crystal_Palace,Home,84686,79228.0,Pape Souaré,pape-souare,M,False,,,,8.0,8.0,16.0,1.0,1.0,6.0,,,,,,,3.0,6.0,3.0,,,2.0,,,,,,1.0,,45.0,,,,,,,,6.1,,,,1.0,,2.0,,7.0,,18.0,11.0,27.0,0,2.0,45.0,,,
2015-16,6768292,31,31,Crystal_Palace,Home,111850,82403.0,Wilfried Zaha,wilfried-zaha,M,False,,,2.0,15.0,5.0,20.0,2.0,1.0,4.0,,1.0,,1.0,,,5.0,13.0,9.0,,,1.0,,,,,,3.0,,90.0,,,,,,,,6.1,,,2.0,1.0,9.0,2.0,,2.0,,22.0,6.0,26.0,2,,55.0,4.0,3.0,5.0
2015-16,6768292,31,31,Crystal_Palace,Home,232118,104547.0,Dwight Gayle,dwight-gayle,F,True,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,11.0,,,,,,,,6.5,,,,,,,,,,,,,0,,1.0,,1.0,
2015-16,6768312,32,31,Crystal_Palace,Away,9921,18805.0,Joe Ledley,joe-ledley,M,False,,,1.0,6.0,4.0,10.0,1.0,,3.0,,,,2.0,,,1.0,5.0,3.0,,,1.0,,,,,2.0,1.0,,71.0,1.0,,,,,,,6.6,,,,1.0,,,,3.0,,10.0,5.0,15.0,1,3.0,24.0,,,
2015-16,6768312,32,31,Crystal_Palace,Away,10038,7906.0,Damien Delaney,damien-delaney,D,False,,,3.0,5.0,4.0,9.0,4.0,2.0,2.0,,,,1.0,,,,5.0,5.0,,,1.0,,1.0,,,,,,90.0,1.0,1.0,,,,,,7.3,,,,4.0,,,,6.0,,9.0,5.0,14.0,1,3.0,25.0,,,
2015-16,6768312,32,31,Crystal_Palace,Away,10597,20145.0,Adrian Mariappa,adrian-mariappa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768312,32,31,Crystal_Palace,Away,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,False,,1.0,5.0,5.0,2.0,7.0,,1.0,11.0,,,,,,,,,2.0,,,,,,1.0,,,,,90.0,,,,,,,,6.4,1.0,4.0,,,,,1.0,19.0,,19.0,2.0,21.0,0,,33.0,,1.0,
2015-16,6768312,32,31,Crystal_Palace,Away,19593,19197.0,Jason Puncheon,jason-puncheon,M,False,1.0,,4.0,17.0,8.0,24.0,,1.0,6.0,,1.0,1.0,3.0,,,,5.0,2.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,,6.2,,,1.0,,1.0,2.0,,5.0,,22.0,8.0,28.0,2,,43.0,3.0,,1.0
2015-16,6768312,32,31,Crystal_Palace,Away,20278,19188.0,Scott Dann,scott-dann,D,False,,,1.0,4.0,9.0,13.0,1.0,6.0,4.0,,,,,,,,2.0,9.0,,,1.0,,,,,1.0,,,90.0,,3.0,,,,,,7.3,,,2.0,6.0,1.0,,,5.0,,10.0,10.0,20.0,2,2.0,36.0,,,1.0
2015-16,6768312,32,31,Crystal_Palace,Away,24685,59115.0,Mile Jedinak,mile-jedinak,D,False,,,2.0,9.0,13.0,22.0,2.0,3.0,5.0,,,1.0,4.0,,,1.0,9.0,5.0,,,2.0,,,,,2.0,,,90.0,1.0,,,,,,,6.4,,,,3.0,,,,3.0,1.0,12.0,13.0,25.0,2,2.0,40.0,1.0,1.0,
2015-16,6768312,32,31,Crystal_Palace,Away,27771,28541.0,Fraizer Campbell,fraizer-campbell,F,True,,,,2.0,2.0,4.0,,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,19.0,,,,,,,,6.5,,,,,,,,,2.0,2.0,4.0,6.0,0,,8.0,2.0,,
2015-16,6768312,32,31,Crystal_Palace,Away,38130,49438.0,Jordon Mutch,jordon-mutch,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768312,32,31,Crystal_Palace,Away,38639,75773.0,Chung-yong Lee,chung-yong-lee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768312,32,31,Crystal_Palace,Away,39183,55494.0,Joel Ward,joel-ward,D,False,1.0,,2.0,14.0,8.0,21.0,,1.0,8.0,,,,,,,1.0,4.0,6.0,,,3.0,,,,,3.0,1.0,,90.0,,,,,,,,7.0,,,,2.0,1.0,1.0,,4.0,,17.0,9.0,25.0,0,2.0,44.0,,2.0,1.0
2015-16,6768312,32,31,Crystal_Palace,Away,39472,58786.0,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768312,32,31,Crystal_Palace,Away,45502,58376.0,Alex McCarthy,alex-mccarthy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768312,32,31,Crystal_Palace,Away,46620,55452.0,Yannick Bolasie,yannick-bolasie,F,False,4.0,,1.0,8.0,4.0,8.0,3.0,,4.0,1.0,,,1.0,,,1.0,6.0,8.0,,,,,,,,,2.0,,90.0,,1.0,,,,,,7.1,,,,2.0,5.0,6.0,,2.0,1.0,15.0,5.0,14.0,0,2.0,42.0,4.0,2.0,4.0
2015-16,6768312,32,31,Crystal_Palace,Away,51455,44343.0,Bakary Sako,bakary-sako,F,False,3.0,,1.0,14.0,7.0,18.0,,1.0,5.0,,1.0,1.0,1.0,,,1.0,7.0,1.0,,,3.0,,,,,,,,90.0,1.0,,,,,,,6.3,,,1.0,,2.0,15.0,,6.0,1.0,33.0,8.0,26.0,3,,49.0,2.0,,
2015-16,6768312,32,31,Crystal_Palace,Away,84686,79228.0,Pape Souaré,pape-souare,M,False,1.0,,4.0,7.0,4.0,10.0,3.0,2.0,5.0,1.0,,,1.0,,,,4.0,5.0,,,1.0,,,,,5.0,1.0,,90.0,,1.0,,,,,,7.2,,,,4.0,1.0,5.0,,7.0,,19.0,5.0,19.0,0,2.0,49.0,,1.0,1.0
2015-16,6768312,32,31,Crystal_Palace,Away,111850,82403.0,Wilfried Zaha,wilfried-zaha,M,False,,,,4.0,,4.0,1.0,1.0,3.0,,,,1.0,,,2.0,7.0,7.0,,,1.0,,,,,,,,45.0,,,,,,,,6.2,,,,,3.0,,,,,6.0,2.0,8.0,0,2.0,20.0,,3.0,1.0
2015-16,6768312,32,31,Crystal_Palace,Away,232118,104547.0,Dwight Gayle,dwight-gayle,F,True,,,,2.0,3.0,5.0,3.0,,2.0,,,,1.0,,,,4.0,1.0,,,3.0,,1.0,,,,,,45.0,1.0,,,,,,,7.0,,,,,,,,,,3.0,3.0,6.0,1,,13.0,3.0,1.0,
2015-16,6768314,33,31,Crystal_Palace,Home,631,11554.0,Julián Speroni,julian-speroni,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768314,33,31,Crystal_Palace,Home,3574,27341.0,Yohan Cabaye,yohan-cabaye,M,False,3.0,,4.0,17.0,10.0,24.0,1.0,,4.0,,,1.0,5.0,,,,6.0,4.0,,,,,,,,4.0,5.0,,90.0,2.0,,,,,,,7.7,,,,,1.0,6.0,,8.0,,26.0,13.0,33.0,3,3.0,51.0,,,1.0
2015-16,6768314,33,31,Crystal_Palace,Home,9921,18805.0,Joe Ledley,joe-ledley,M,True,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,14.0,,,,,,,,6.4,,,,1.0,,,,1.0,,2.0,1.0,3.0,0,,4.0,,,
2015-16,6768314,33,31,Crystal_Palace,Home,10038,7906.0,Damien Delaney,damien-delaney,D,False,,,3.0,2.0,17.0,19.0,,8.0,2.0,1.0,,,1.0,,,,1.0,9.0,,,,,,,,5.0,2.0,,90.0,,,,,,,,7.9,,,2.0,7.0,,,,8.0,,8.0,21.0,29.0,2,1.0,48.0,1.0,,
2015-16,6768314,33,31,Crystal_Palace,Home,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,False,,,9.0,9.0,1.0,10.0,,,13.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,1.0,7.6,3.0,4.0,,1.0,,,,26.0,,26.0,1.0,27.0,0,,40.0,,,
2015-16,6768314,33,31,Crystal_Palace,Home,19593,19197.0,Jason Puncheon,jason-puncheon,M,False,3.0,,2.0,21.0,5.0,23.0,,,4.0,,1.0,,,,,1.0,3.0,2.0,,,2.0,,1.0,,,,2.0,,76.0,1.0,,,,,,,7.4,,,1.0,,1.0,5.0,,3.0,2.0,29.0,7.0,31.0,2,1.0,44.0,1.0,,1.0
2015-16,6768314,33,31,Crystal_Palace,Home,20278,19188.0,Scott Dann,scott-dann,D,False,,,2.0,6.0,15.0,21.0,1.0,6.0,4.0,,,,,,,,1.0,8.0,,,,,,,,1.0,,,90.0,1.0,2.0,,,,,,7.6,,,,4.0,,,,10.0,,16.0,19.0,35.0,1,2.0,46.0,,1.0,
2015-16,6768314,33,31,Crystal_Palace,Home,24685,59115.0,Mile Jedinak,mile-jedinak,D,False,,,2.0,7.0,17.0,24.0,7.0,6.0,6.0,,,,,,,,7.0,11.0,,,1.0,,,,,4.0,,,90.0,,,,,,,,7.3,,,1.0,1.0,3.0,,,5.0,,22.0,25.0,47.0,1,1.0,58.0,,1.0,3.0
2015-16,6768314,33,31,Crystal_Palace,Home,27771,28541.0,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768314,33,31,Crystal_Palace,Home,38639,75773.0,Chung-yong Lee,chung-yong-lee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768314,33,31,Crystal_Palace,Home,39183,55494.0,Joel Ward,joel-ward,D,False,,,,8.0,8.0,16.0,1.0,4.0,5.0,,,,1.0,,,,3.0,6.0,,,1.0,1.0,,,,3.0,1.0,,90.0,,,,,,,,7.1,,,,5.0,,2.0,,6.0,,16.0,13.0,27.0,0,1.0,55.0,2.0,1.0,
2015-16,6768314,33,31,Crystal_Palace,Home,39472,58786.0,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768314,33,31,Crystal_Palace,Home,46620,55452.0,Yannick Bolasie,yannick-bolasie,F,False,1.0,,,8.0,2.0,9.0,3.0,1.0,5.0,,1.0,,1.0,,,3.0,9.0,4.0,,,2.0,,,,,2.0,,,90.0,1.0,,,,,,,6.1,,,1.0,1.0,2.0,7.0,,3.0,,21.0,4.0,18.0,2,,44.0,1.0,1.0,2.0
2015-16,6768314,33,31,Crystal_Palace,Home,50485,59125.0,Connor Wickham,connor-wickham,F,True,,,1.0,1.0,2.0,3.0,3.0,,2.0,,,,,,,,3.0,,,,2.0,,,,,,,,11.0,,,,,,,,6.5,,,,1.0,,,,1.0,,2.0,2.0,4.0,0,,6.0,1.0,,
2015-16,6768314,33,31,Crystal_Palace,Home,51455,44343.0,Bakary Sako,bakary-sako,F,False,2.0,,,9.0,4.0,11.0,1.0,,5.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,65.0,,,,,,,,6.5,,,,,,10.0,,5.0,1.0,21.0,7.0,18.0,0,,35.0,1.0,1.0,
2015-16,6768314,33,31,Crystal_Palace,Home,84686,79228.0,Pape Souaré,pape-souare,M,False,2.0,,4.0,13.0,8.0,19.0,3.0,,5.0,1.0,,,,,,,5.0,3.0,,,1.0,,,,,4.0,1.0,,90.0,,1.0,,,,,,7.4,,,,2.0,3.0,6.0,,12.0,,23.0,11.0,28.0,0,,61.0,1.0,1.0,2.0
2015-16,6768314,33,31,Crystal_Palace,Home,111850,82403.0,Wilfried Zaha,wilfried-zaha,M,True,,,,3.0,,3.0,1.0,,4.0,,,,,,,,2.0,5.0,,,,,,,,2.0,,,25.0,2.0,,,,,,,7.3,,,,,4.0,1.0,,1.0,,5.0,2.0,6.0,2,1.0,17.0,,1.0,3.0
2015-16,6768314,33,31,Crystal_Palace,Home,232118,104547.0,Dwight Gayle,dwight-gayle,F,False,,,1.0,3.0,1.0,4.0,9.0,3.0,2.0,,,,1.0,,,,13.0,7.0,,,4.0,,,,,,,,79.0,,,,,,,,6.5,,,,,1.0,,,1.0,,7.0,2.0,9.0,0,1.0,18.0,3.0,3.0,
2015-16,6768374,34,31,Crystal_Palace,Away,631,11554.0,Julián Speroni,julian-speroni,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768374,34,31,Crystal_Palace,Away,3094,17500.0,Emmanuel Adebayor,emmanuel-adebayor,F,True,,,1.0,10.0,1.0,11.0,3.0,,,,,,,,,2.0,7.0,1.0,,,1.0,1.0,,,,,1.0,,26.0,,,,,,,,6.6,,,,2.0,1.0,,,1.0,1.0,13.0,1.0,14.0,0,,21.0,,1.0,
2015-16,6768374,34,31,Crystal_Palace,Away,3574,27341.0,Yohan Cabaye,yohan-cabaye,M,False,2.0,,1.0,13.0,23.0,34.0,,,4.0,,,1.0,1.0,,,,3.0,5.0,,,2.0,,,,,3.0,2.0,,90.0,,1.0,,,,,,7.5,,,,1.0,,5.0,,2.0,,18.0,24.0,37.0,1,5.0,57.0,1.0,,
2015-16,6768374,34,31,Crystal_Palace,Away,9921,18805.0,Joe Ledley,joe-ledley,M,False,,,1.0,6.0,15.0,21.0,1.0,1.0,5.0,,,,2.0,,,,6.0,2.0,,,3.0,,,,,1.0,,,90.0,,1.0,,,,,,6.4,,,,2.0,,,,3.0,,9.0,17.0,26.0,0,,38.0,1.0,1.0,
2015-16,6768374,34,31,Crystal_Palace,Away,10038,7906.0,Damien Delaney,damien-delaney,D,False,,,4.0,7.0,19.0,26.0,1.0,2.0,5.0,,,,,,,,1.0,3.0,,1.0,,,,,,1.0,,,90.0,,2.0,,,,,,7.2,,,,9.0,1.0,,,7.0,,9.0,21.0,30.0,0,,46.0,1.0,,1.0
2015-16,6768374,34,31,Crystal_Palace,Away,10597,20145.0,Adrian Mariappa,adrian-mariappa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768374,34,31,Crystal_Palace,Away,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,False,,,5.0,4.0,4.0,8.0,,,10.0,,,,,,,,,,,,,,,3.0,,,,,90.0,,,,,,,,7.2,5.0,5.0,,,,,,24.0,,21.0,6.0,27.0,0,,42.0,,,
2015-16,6768374,34,31,Crystal_Palace,Away,19593,19197.0,Jason Puncheon,jason-puncheon,M,False,,,,7.0,3.0,10.0,2.0,,3.0,,,,1.0,,,1.0,4.0,2.0,,,,,,,,,,,75.0,,,,,,,,6.1,,,,1.0,,5.0,,1.0,,16.0,4.0,15.0,0,1.0,27.0,2.0,1.0,
2015-16,6768374,34,31,Crystal_Palace,Away,20278,19188.0,Scott Dann,scott-dann,D,False,,,2.0,9.0,12.0,21.0,3.0,7.0,7.0,,,,2.0,,,,7.0,9.0,,,2.0,,,,,4.0,1.0,,90.0,,1.0,,,,,,7.0,,,1.0,5.0,,,,4.0,,12.0,14.0,26.0,1,1.0,41.0,1.0,1.0,
2015-16,6768374,34,31,Crystal_Palace,Away,24685,59115.0,Mile Jedinak,mile-jedinak,D,False,,,2.0,2.0,5.0,7.0,,2.0,2.0,,,,2.0,,,1.0,3.0,4.0,1.0,,,,,,,,,,45.0,,1.0,,,,,,6.2,,,,5.0,,,,3.0,,4.0,5.0,9.0,0,2.0,20.0,,,
2015-16,6768374,34,31,Crystal_Palace,Away,38639,75773.0,Chung-yong Lee,chung-yong-lee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768374,34,31,Crystal_Palace,Away,39183,55494.0,Joel Ward,joel-ward,D,False,,,1.0,5.0,8.0,13.0,2.0,2.0,5.0,,,,2.0,,,,6.0,3.0,,,,,,,,1.0,,,90.0,,,,,,,,6.2,,,,3.0,2.0,1.0,,4.0,,9.0,11.0,19.0,0,1.0,38.0,2.0,,
2015-16,6768374,34,31,Crystal_Palace,Away,39472,58786.0,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768374,34,31,Crystal_Palace,Away,46620,55452.0,Yannick Bolasie,yannick-bolasie,F,False,,,,4.0,7.0,11.0,1.0,1.0,9.0,,,,,,,,7.0,5.0,,,2.0,,1.0,,,,1.0,,90.0,2.0,,,,,,,7.0,,,,,7.0,5.0,,2.0,,15.0,8.0,18.0,2,1.0,38.0,4.0,,3.0
2015-16,6768374,34,31,Crystal_Palace,Away,50485,59125.0,Connor Wickham,connor-wickham,F,False,,,1.0,8.0,2.0,10.0,5.0,4.0,3.0,,,,2.0,,,,8.0,8.0,,,1.0,,,,,,,,64.0,,,,,,,,6.8,,,1.0,2.0,1.0,,,2.0,1.0,12.0,3.0,15.0,1,1.0,24.0,1.0,2.0,1.0
2015-16,6768374,34,31,Crystal_Palace,Away,51455,44343.0,Bakary Sako,bakary-sako,F,True,,,,4.0,9.0,13.0,,,6.0,,,,1.0,,,1.0,3.0,3.0,,,1.0,,,,,,,,45.0,1.0,1.0,,,,,,6.8,,,1.0,,1.0,1.0,,,,5.0,9.0,13.0,2,2.0,22.0,1.0,,1.0
2015-16,6768374,34,31,Crystal_Palace,Away,84686,79228.0,Pape Souaré,pape-souare,M,False,1.0,,1.0,9.0,12.0,20.0,2.0,1.0,6.0,,,,,,,,3.0,5.0,,,1.0,,,,,3.0,2.0,,90.0,,,,,,,,7.1,,,,5.0,1.0,2.0,,9.0,,13.0,17.0,28.0,0,2.0,47.0,1.0,1.0,1.0
