season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576415,21,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,False,1.0,,2.0,15.0,23.0,37.0,,1.0,,5.0,,,,,,,,1.0,3.0,,,1.0,,,,,,,1.0,,90.0,,,,,,,,,13.0,,,6.6,,,,,2.0,,5.0,,4.0,,23.0,24.0,42.0,,,0,2.0,66.0,3.0,,,1.0
2021-22,9576415,21,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576415,21,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,10.0,5.0,15.0,2.0,3.0,,,,,1.0,,,,2.0,5.0,6.0,,,1.0,,,,,,,,,68.0,2.0,,,,,,,,8.0,,,6.9,,,1.0,,,1.0,,,1.0,,12.0,5.0,17.0,,,4,,31.0,3.0,3.0,,
2021-22,9576415,21,31,Crystal_Palace,Home,50294,66975,Luka Milivojević,luka-milivojevic,M,False,2.0,,1.0,9.0,20.0,27.0,,3.0,,1.0,,,,,,,,,5.0,,,1.0,,,,,,1.0,2.0,,60.0,,,,1.0,,,,,10.0,,,6.8,,,2.0,,1.0,,6.0,,1.0,,16.0,23.0,33.0,,,2,1.0,46.0,,1.0,,1.0
2021-22,9576415,21,31,Crystal_Palace,Home,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576415,21,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,1.0,,1.0,32.0,12.0,43.0,,1.0,,5.0,3.0,,1.0,2.0,,,4.0,11.0,9.0,,,1.0,,,,,,1.0,3.0,,90.0,1.0,,,,,,,,29.0,,,7.4,,,,,,5.0,7.0,,2.0,,43.0,13.0,49.0,,,2,2.0,89.0,9.0,5.0,1.0,2.0
2021-22,9576415,21,31,Crystal_Palace,Home,148710,86417,Jeffrey Schlupp,jeffrey-schlupp,M,False,1.0,,1.0,16.0,22.0,37.0,2.0,5.0,,3.0,,1.0,2.0,2.0,,,1.0,7.0,11.0,,,,,,,,1.0,1.0,1.0,,90.0,,,,,,,,,16.0,,,6.6,,,1.0,,,3.0,3.0,,3.0,,22.0,25.0,44.0,,,3,3.0,69.0,4.0,2.0,1.0,3.0
2021-22,9576415,21,31,Crystal_Palace,Home,193554,108413,Will Hughes,will-hughes,M,False,1.0,,,20.0,18.0,37.0,1.0,,,8.0,,,,,,,2.0,4.0,2.0,,,,,,,,,,2.0,,75.0,,,,,,,,,12.0,,,6.7,,,1.0,,2.0,3.0,6.0,,,,26.0,21.0,41.0,,,1,,57.0,,,2.0,
2021-22,9576415,21,31,Crystal_Palace,Home,285989,173954,Jaïro Riedewald,jairo-riedewald,M,True,,,,4.0,3.0,7.0,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,15.0,,,,,,,,,2.0,,,6.6,,,,,,,,,2.0,,5.0,4.0,9.0,,,0,,12.0,,,,
2021-22,9576415,21,31,Crystal_Palace,Home,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,17.0,31.0,66.0,97.0,,,,3.0,,,,1.0,,,,2.0,1.0,,,1.0,,,,,,,,,90.0,,,,,,,,,10.0,,,6.6,,,,,2.0,,,,24.0,,38.0,69.0,107.0,,,0,1.0,110.0,,,,1.0
2021-22,9576415,21,31,Crystal_Palace,Home,581610,169593,Remi Matthews,remi-matthews,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576415,21,31,Crystal_Palace,Home,795228,199670,Odsonne Édouard,odsonne-edouard,F,False,,,1.0,22.0,3.0,25.0,2.0,1.0,,3.0,,2.0,,1.0,,,4.0,13.0,2.0,,,1.0,,1.0,,,1.0,,2.0,,90.0,1.0,,,,,,,,24.0,,,6.3,,,4.0,,1.0,5.0,1.0,,1.0,,31.0,5.0,35.0,,,5,1.0,58.0,4.0,,,1.0
2021-22,9576415,21,31,Crystal_Palace,Home,848276,231747,Jean-Philippe Mateta,jean-philippe-mateta,F,True,,,,5.0,1.0,6.0,,2.0,,,,,,1.0,,,1.0,2.0,3.0,,,,,,,,,1.0,1.0,,30.0,1.0,,,,,,,,5.0,,,7.0,,,2.0,,,,1.0,,,,8.0,2.0,9.0,,,3,,16.0,,1.0,,
2021-22,9576415,21,31,Crystal_Palace,Home,864921,232413,Eberechi Eze,eberechi-eze,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576415,21,31,Crystal_Palace,Home,877994,209036,Marc Guéhi,marc-guehi,D,False,,,6.0,22.0,63.0,85.0,2.0,3.0,,6.0,,,,,,,1.0,3.0,4.0,,,,,,,,,1.0,,,90.0,,1.0,,,,,,,10.0,,,6.5,,,,,4.0,,,,13.0,,29.0,64.0,93.0,,,0,,104.0,1.0,1.0,,
2021-22,9576415,21,31,Crystal_Palace,Home,978838,443661,Michael Olise,michael-olise,M,True,2.0,,1.0,10.0,1.0,9.0,,,,1.0,1.0,,,,,,,1.0,3.0,,,,1.0,1.0,,,,,1.0,,22.0,1.0,,,,,,,,4.0,,,8.5,,,,,,2.0,5.0,,1.0,,13.0,1.0,9.0,,,1,,20.0,,2.0,1.0,
2021-22,9576415,21,31,Crystal_Palace,Home,988275,244723,Tyrick Mitchell,tyrick-mitchell,M,False,4.0,,3.0,22.0,14.0,32.0,3.0,,,9.0,,,1.0,,,,1.0,5.0,5.0,,,,,,,,,1.0,5.0,,90.0,,,,,,,,,13.0,,,7.3,,,,,2.0,1.0,4.0,,3.0,,26.0,18.0,40.0,,,1,5.0,77.0,,,,3.0
2021-22,9576268,22,31,Crystal_Palace,Away,32023,40836,Vicente Guaita,vicente-guaita,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576268,22,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,False,,,,14.0,9.0,23.0,1.0,2.0,,2.0,,,,2.0,,,,3.0,3.0,,,,,,,,,,,,90.0,,,,,,,,,19.0,,,6.2,,,,,8.0,,1.0,,6.0,,20.0,20.0,39.0,,,0,,65.0,,1.0,,
2021-22,9576268,22,31,Crystal_Palace,Away,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576268,22,31,Crystal_Palace,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576268,22,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,True,,,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,2.0,4.0,1.0,,,,,,,,,,,,9.0,,,,,,,,,3.0,,,6.3,,,,,1.0,,,,,,,1.0,1.0,,,0,,8.0,1.0,,,
2021-22,9576268,22,31,Crystal_Palace,Away,50294,66975,Luka Milivojević,luka-milivojevic,M,True,,,,2.0,3.0,5.0,1.0,1.0,,,,,,,,,,1.0,5.0,,,,,,,,,1.0,,,25.0,,,,,,,,,1.0,,,6.8,,,,,1.0,,,,1.0,,2.0,4.0,6.0,,,0,2.0,13.0,,2.0,,2.0
2021-22,9576268,22,31,Crystal_Palace,Away,98448,105666,Jack Butland,jack-butland,G,False,,,7.0,2.0,12.0,14.0,,,,5.0,,,,,,,,,1.0,,,,,,,1.0,,,,,90.0,,,,,1.0,,1.0,,9.0,,2.0,7.7,4.0,4.0,,,2.0,,,,15.0,,9.0,14.0,23.0,,,0,,36.0,,1.0,,
2021-22,9576268,22,31,Crystal_Palace,Away,148710,86417,Jeffrey Schlupp,jeffrey-schlupp,M,False,,,,13.0,5.0,18.0,4.0,1.0,,4.0,1.0,,,,,,4.0,12.0,7.0,,,,1.0,,,,,,2.0,,90.0,,,,,,,,,20.0,,,6.7,,,,,,5.0,2.0,,2.0,,20.0,9.0,27.0,,,0,5.0,51.0,1.0,,1.0,2.0
2021-22,9576268,22,31,Crystal_Palace,Away,193554,108413,Will Hughes,will-hughes,M,False,,,1.0,10.0,10.0,20.0,,,,4.0,,,,1.0,,,,3.0,3.0,,,1.0,,,,,,,,,90.0,,,,1.0,,,,,6.0,,,6.1,,,,,1.0,2.0,,,2.0,,12.0,13.0,25.0,,,0,,34.0,,2.0,1.0,
2021-22,9576268,22,31,Crystal_Palace,Away,285989,173954,Jaïro Riedewald,jairo-riedewald,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576268,22,31,Crystal_Palace,Away,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,4.0,5.0,22.0,27.0,,1.0,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,90.0,,1.0,1.0,,,,,,10.0,,,6.2,,,,,3.0,,,,11.0,,10.0,27.0,37.0,,,0,,44.0,,,,
2021-22,9576268,22,31,Crystal_Palace,Away,795228,199670,Odsonne Édouard,odsonne-edouard,F,False,,,,3.0,4.0,7.0,4.0,,,1.0,,,,,,,1.0,9.0,1.0,,,1.0,,,,,,,,,66.0,,1.0,,,,,,,12.0,,,6.2,,,,,1.0,4.0,1.0,,1.0,1.0,6.0,6.0,11.0,,,0,,24.0,3.0,,1.0,
2021-22,9576268,22,31,Crystal_Palace,Away,848276,231747,Jean-Philippe Mateta,jean-philippe-mateta,F,True,,,,3.0,2.0,5.0,,1.0,,1.0,,,,2.0,,,,3.0,1.0,,,1.0,,,,,,,,,24.0,,,,,,,,,7.0,,,6.3,,,,,,,,,1.0,,6.0,4.0,10.0,,,0,,13.0,2.0,,,
2021-22,9576268,22,31,Crystal_Palace,Away,864921,232413,Eberechi Eze,eberechi-eze,M,False,,,,8.0,8.0,16.0,3.0,,,3.0,,,1.0,,,,,5.0,4.0,,,2.0,,,,,,,,,65.0,,,,,,,,,9.0,,,6.7,,,1.0,,,1.0,,,1.0,,9.0,10.0,19.0,,,2,3.0,34.0,5.0,,1.0,2.0
2021-22,9576268,22,31,Crystal_Palace,Away,877994,209036,Marc Guéhi,marc-guehi,D,False,,,2.0,10.0,21.0,31.0,,1.0,,9.0,,,,,,,1.0,1.0,4.0,,,,,,,,,3.0,,,90.0,,1.0,,,,,,,6.0,,,7.0,,,,,1.0,1.0,,,3.0,,11.0,25.0,36.0,,,0,,47.0,,2.0,1.0,
2021-22,9576268,22,31,Crystal_Palace,Away,904970,232787,Conor Gallagher,conor-gallagher,M,False,,,,10.0,13.0,23.0,1.0,2.0,,7.0,,,,3.0,,,2.0,8.0,6.0,,,1.0,,1.0,,,,,,,90.0,1.0,1.0,,,,,,,12.0,,,7.0,,,,,2.0,1.0,1.0,,,,15.0,14.0,28.0,,,1,3.0,49.0,3.0,1.0,,2.0
2021-22,9576268,22,31,Crystal_Palace,Away,915688,232423,Nathan Ferguson,nathan-ferguson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576268,22,31,Crystal_Palace,Away,978838,443661,Michael Olise,michael-olise,M,False,,,2.0,17.0,11.0,28.0,2.0,,,8.0,,,,,,,,4.0,7.0,,,,,,,,,1.0,,,81.0,,,,,,,,,15.0,,,7.1,,,,,,6.0,1.0,,2.0,,23.0,12.0,34.0,,,0,2.0,53.0,5.0,1.0,4.0,2.0
2021-22,9576268,22,31,Crystal_Palace,Away,988275,244723,Tyrick Mitchell,tyrick-mitchell,M,False,,,1.0,16.0,12.0,28.0,1.0,,,10.0,,,,,,,,2.0,2.0,,,1.0,,,,,,1.0,1.0,,90.0,,1.0,,,,,,,20.0,,,6.9,,,,,4.0,,1.0,,6.0,1.0,21.0,21.0,41.0,,,0,2.0,65.0,2.0,,,1.0
2021-22,9576268,22,31,Crystal_Palace,Away,1101362,450542,Jesurun Rak-Sakyi,jesurun-rak-sakyi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576332,23,31,Crystal_Palace,Home,32023,40836,Vicente Guaita,vicente-guaita,G,False,,1.0,5.0,2.0,21.0,23.0,,,,18.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,90.0,,,,1.0,1.0,,,,3.0,,,6.1,,4.0,,,,,,1.0,8.0,,4.0,22.0,26.0,,,0,,48.0,,,,
2021-22,9576332,23,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,False,,,,7.0,20.0,27.0,3.0,5.0,,1.0,,,,2.0,,,,5.0,10.0,,,,,,,,,,,,90.0,,,,,,,,,20.0,,,6.0,,,,,1.0,,1.0,,4.0,1.0,18.0,27.0,44.0,,,0,2.0,60.0,1.0,3.0,,1.0
2021-22,9576332,23,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576332,23,31,Crystal_Palace,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576332,23,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,True,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,13.0,,,,,,,,,2.0,,,6.5,,,,,,,,,,1.0,1.0,1.0,2.0,,,0,,3.0,1.0,,,
2021-22,9576332,23,31,Crystal_Palace,Home,50294,66975,Luka Milivojević,luka-milivojevic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576332,23,31,Crystal_Palace,Home,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576332,23,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,13.0,,,,,,,,,2.0,,,6.4,,,,,,,,,1.0,,1.0,1.0,2.0,,,0,,4.0,1.0,1.0,,
2021-22,9576332,23,31,Crystal_Palace,Home,148710,86417,Jeffrey Schlupp,jeffrey-schlupp,M,False,,,,6.0,17.0,23.0,1.0,1.0,,7.0,,,,1.0,,,1.0,4.0,5.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,,16.0,,,7.0,,,1.0,,2.0,1.0,,,1.0,,15.0,20.0,35.0,,,1,3.0,52.0,3.0,,1.0,2.0
2021-22,9576332,23,31,Crystal_Palace,Home,193554,108413,Will Hughes,will-hughes,M,False,,,2.0,2.0,27.0,29.0,,2.0,,6.0,,,,1.0,,,3.0,6.0,4.0,,,2.0,,,,,,,,,77.0,,,,,,,,,10.0,,,6.1,,,,,2.0,,,,2.0,,5.0,30.0,35.0,,,0,1.0,46.0,,1.0,,
2021-22,9576332,23,31,Crystal_Palace,Home,285989,173954,Jaïro Riedewald,jairo-riedewald,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576332,23,31,Crystal_Palace,Home,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,11.0,9.0,57.0,66.0,2.0,7.0,,5.0,,,,,,,,2.0,9.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,,,15.0,,,7.2,,,1.0,,10.0,,,,22.0,1.0,20.0,61.0,81.0,,,1,2.0,95.0,,,,2.0
2021-22,9576332,23,31,Crystal_Palace,Home,795228,199670,Odsonne Édouard,odsonne-edouard,F,False,,,,6.0,3.0,9.0,1.0,1.0,,2.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,68.0,2.0,,,,,,,,8.0,,,7.3,,,,,1.0,,1.0,,,,10.0,4.0,13.0,,,2,,23.0,2.0,,,
2021-22,9576332,23,31,Crystal_Palace,Home,848276,231747,Jean-Philippe Mateta,jean-philippe-mateta,F,False,,,,4.0,5.0,9.0,1.0,1.0,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,,2.0,1.0,,77.0,1.0,,,,,,,,6.0,,,6.8,,,,,2.0,,,,,2.0,8.0,6.0,14.0,,,1,,21.0,1.0,,,
2021-22,9576332,23,31,Crystal_Palace,Home,864921,232413,Eberechi Eze,eberechi-eze,M,True,,,,3.0,3.0,6.0,2.0,1.0,,1.0,,,,,,,,2.0,2.0,,,,,,,,,1.0,1.0,,22.0,,,,,,,,,5.0,,,6.7,,,,,,1.0,1.0,,,,6.0,3.0,8.0,,,0,,13.0,2.0,,1.0,
2021-22,9576332,23,31,Crystal_Palace,Home,877994,209036,Marc Guéhi,marc-guehi,D,False,,,5.0,11.0,45.0,56.0,3.0,1.0,,7.0,,,,,,,,3.0,3.0,,,,,,,,,3.0,,,90.0,,,,,,,,,8.0,,,6.7,,,,,5.0,,,,11.0,,16.0,47.0,63.0,,,0,2.0,77.0,,,,2.0
2021-22,9576332,23,31,Crystal_Palace,Home,904970,232787,Conor Gallagher,conor-gallagher,M,False,,,,3.0,23.0,26.0,1.0,,,9.0,,1.0,,,,,2.0,7.0,5.0,,,5.0,,,,,,1.0,,,90.0,,,,,,,,,17.0,,,6.0,,,1.0,,,2.0,3.0,,2.0,,9.0,27.0,33.0,,,1,1.0,53.0,4.0,2.0,2.0,
2021-22,9576332,23,31,Crystal_Palace,Home,915688,232423,Nathan Ferguson,nathan-ferguson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576332,23,31,Crystal_Palace,Home,978838,443661,Michael Olise,michael-olise,M,False,1.0,,2.0,12.0,17.0,28.0,,1.0,,10.0,2.0,,,1.0,,,1.0,5.0,6.0,,,3.0,,,,,,,2.0,,90.0,2.0,,,,,,,,22.0,,,7.9,,,,,,2.0,5.0,,4.0,,25.0,20.0,40.0,,,2,1.0,62.0,3.0,2.0,2.0,1.0
2021-22,9576332,23,31,Crystal_Palace,Home,988275,244723,Tyrick Mitchell,tyrick-mitchell,M,False,,,1.0,7.0,17.0,24.0,,,,7.0,,,,,,,,,2.0,,,,,,,,,1.0,,,90.0,,,,,,,,,14.0,,,6.4,,,,,2.0,,1.0,,5.0,,14.0,22.0,35.0,,,0,1.0,54.0,1.0,1.0,,
2021-22,9576345,24,31,Crystal_Palace,Away,32023,40836,Vicente Guaita,vicente-guaita,G,False,,,2.0,1.0,20.0,21.0,,,,5.0,,,,,,,,,,,,,,,-0.6075,,,,,,90.0,,,,,,,,,3.0,,,6.3,,,,,,,,,5.0,,2.0,22.0,24.0,,,0,,29.0,,,,
2021-22,9576345,24,31,Crystal_Palace,Away,32124,49413,James Tomkins,james-tomkins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576345,24,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,False,,,2.0,28.0,34.0,62.0,1.0,2.0,,5.0,,,,1.0,,,,3.0,9.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,,17.0,,,7.2,,,,,2.0,,6.0,,5.0,,39.0,39.0,72.0,,,0,5.0,99.0,1.0,2.0,,4.0
2021-22,9576345,24,31,Crystal_Palace,Away,39282,50471,James McArthur,james-mcarthur,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576345,24,31,Crystal_Palace,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576345,24,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576345,24,31,Crystal_Palace,Away,50294,66975,Luka Milivojević,luka-milivojevic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576345,24,31,Crystal_Palace,Away,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576345,24,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,7.0,3.0,10.0,,1.0,,3.0,,,,,,,,,2.0,,,,,,,,,,,,20.0,,,,,,,,,6.0,,,6.8,,,,,,1.0,1.0,,,,11.0,4.0,14.0,,,0,,17.0,1.0,,1.0,
2021-22,9576345,24,31,Crystal_Palace,Away,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,,,,26.0,12.0,38.0,,,,4.0,,1.0,1.0,1.0,,,2.0,4.0,5.0,,,1.0,,1.0,,,,,,,90.0,1.0,,,,,1.0,,,20.0,,,6.9,,,2.0,,,1.0,6.0,,,,36.0,12.0,42.0,,,4,,70.0,7.0,4.0,1.0,
2021-22,9576345,24,31,Crystal_Palace,Away,148710,86417,Jeffrey Schlupp,jeffrey-schlupp,M,False,,,1.0,24.0,21.0,45.0,,2.0,,4.0,,,,1.0,,,2.0,6.0,6.0,,,3.0,,,,,,1.0,,,80.0,1.0,1.0,,,,,,,12.0,,,6.9,,,1.0,,1.0,1.0,,,3.0,,29.0,23.0,52.0,,,2,2.0,67.0,3.0,1.0,1.0,1.0
2021-22,9576345,24,31,Crystal_Palace,Away,193554,108413,Will Hughes,will-hughes,M,False,,,1.0,29.0,24.0,53.0,3.0,,,13.0,,,3.0,,,,,4.0,2.0,,,1.0,,,,,,,1.0,,90.0,,,,,,,,,5.0,,,6.9,,,1.0,,,,,,2.0,,33.0,24.0,57.0,,,4,1.0,68.0,1.0,1.0,,
2021-22,9576345,24,31,Crystal_Palace,Away,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,5.0,23.0,64.0,87.0,2.0,,,8.0,,,,,,,,4.0,1.0,,,2.0,,,,,,1.0,1.0,,90.0,,,,,,,,,15.0,,,6.7,,,,,1.0,,,,14.0,,38.0,64.0,102.0,,,0,1.0,106.0,,,,1.0
2021-22,9576345,24,31,Crystal_Palace,Away,795228,199670,Odsonne Édouard,odsonne-edouard,F,True,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,,,,10.0,,,,,,,,,1.0,,,6.4,,,,,,,,,,,1.0,,1.0,,,0,,2.0,,,,
2021-22,9576345,24,31,Crystal_Palace,Away,848276,231747,Jean-Philippe Mateta,jean-philippe-mateta,F,False,,,,5.0,3.0,8.0,2.0,,,1.0,,,,1.0,,,2.0,5.0,3.0,,,1.0,,,,,,,,,80.0,1.0,,,,,,,,8.0,,,6.7,,,,,1.0,3.0,,,,2.0,9.0,3.0,12.0,,,1,,23.0,2.0,,3.0,
2021-22,9576345,24,31,Crystal_Palace,Away,864921,232413,Eberechi Eze,eberechi-eze,M,True,,,,4.0,2.0,6.0,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,10.0,,,,,,,,,2.0,,,6.8,,,,,,2.0,,,,,5.0,2.0,7.0,,,0,,10.0,1.0,,2.0,
2021-22,9576345,24,31,Crystal_Palace,Away,877994,209036,Marc Guéhi,marc-guehi,D,False,,,5.0,34.0,69.0,103.0,,9.0,,6.0,,,,,,,,,9.0,,,,,,,,,2.0,,,90.0,,,,,,,,,15.0,,,7.2,,,,,1.0,,,,12.0,,44.0,73.0,117.0,,,0,,123.0,,,,
2021-22,9576345,24,31,Crystal_Palace,Away,904970,232787,Conor Gallagher,conor-gallagher,M,False,,,1.0,31.0,8.0,39.0,2.0,1.0,,7.0,,,,,,,1.0,9.0,5.0,,,5.0,,,,,,2.0,1.0,,90.0,2.0,,,,,,,,13.0,,,7.2,,,,,1.0,2.0,5.0,,3.0,,40.0,8.0,43.0,,,2,2.0,65.0,2.0,1.0,1.0,1.0
2021-22,9576345,24,31,Crystal_Palace,Away,978838,443661,Michael Olise,michael-olise,M,False,,,3.0,35.0,17.0,52.0,,1.0,,6.0,,,,,,,,6.0,3.0,,,1.0,1.0,,,,,2.0,3.0,,70.0,,,,,,,,,20.0,,,7.1,,,,,,6.0,5.0,,3.0,,47.0,19.0,61.0,,,0,,78.0,1.0,1.0,1.0,
2021-22,9576345,24,31,Crystal_Palace,Away,988275,244723,Tyrick Mitchell,tyrick-mitchell,M,False,,,2.0,25.0,25.0,50.0,,4.0,,8.0,,,,,,,1.0,1.0,10.0,,,,,,,,,1.0,,1.0,90.0,,1.0,,,,,,1.0,21.0,,,7.7,,,,,1.0,1.0,2.0,,8.0,,37.0,31.0,66.0,,,0,4.0,92.0,1.0,1.0,1.0,2.0
2021-22,9576314,25,31,Crystal_Palace,Away,32023,40836,Vicente Guaita,vicente-guaita,G,False,,3.0,6.0,2.0,13.0,15.0,,,,8.0,,,,,,,,,,,,,,,0.9057,,,,,,90.0,,,,,,,,,3.0,,,7.6,2.0,2.0,,,,,,3.0,9.0,,4.0,14.0,18.0,,,0,,26.0,,,,
2021-22,9576314,25,31,Crystal_Palace,Away,32124,49413,James Tomkins,james-tomkins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576314,25,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,False,,,2.0,31.0,22.0,53.0,4.0,3.0,,8.0,,,,,,,1.0,6.0,6.0,,,1.0,,,,,,2.0,1.0,,90.0,,,,,,,,,26.0,,,7.2,,,,,3.0,2.0,2.0,,9.0,,47.0,29.0,74.0,,,0,1.0,100.0,1.0,,2.0,
