season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2015-16,6768157,15,57,Watford,Home,16779,40868,José Holebas,jose-holebas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768157,15,57,Watford,Home,20364,19342,Ikechi Anya,ikechi-anya,M,False,1.0,,1.0,14.0,4.0,17.0,3.0,,2.0,,,,1.0,,,,4.0,,,,,,,,,2.0,,,74.0,,,,,,,,,,6.5,,,,1.0,,4.0,,2.0,,20.0,6.0,22.0,0,,34.0,1.0,,,
2015-16,6768157,15,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,False,,,1.0,18.0,2.0,20.0,3.0,6.0,2.0,2.0,,1.0,,,,,6.0,9.0,,,3.0,1.0,1.0,,,1.0,4.0,,90.0,1.0,,,,,,,,,8.5,,,,,,1.0,,2.0,1.0,28.0,3.0,30.0,2,2.0,43.0,1.0,1.0,,
2015-16,6768157,15,57,Watford,Home,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,5.0,7.0,15.0,22.0,2.0,,7.0,,,,,,,,3.0,1.0,,,1.0,,,,,,,,90.0,,,,,,,,,,6.7,,,,5.0,,,,20.0,,24.0,20.0,44.0,0,1.0,53.0,,,,
2015-16,6768157,15,57,Watford,Home,27803,45129,Alessandro Diamanti,alessandro-diamanti,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768157,15,57,Watford,Home,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,6.0,1.0,7.0,1.0,1.0,,,1.0,,,,,1.0,5.0,7.0,,,1.0,,1.0,,,,,,89.0,6.0,,,,,,1.0,,,8.2,,,1.0,,6.0,,,,3.0,9.0,1.0,10.0,7,,31.0,2.0,2.0,4.0,
2015-16,6768157,15,57,Watford,Home,33302,52153,Miguel Britos,miguel-britos,D,False,,,5.0,6.0,18.0,24.0,,3.0,1.0,,,,,,,,,5.0,,,,,,,,1.0,,,90.0,,,,,,,,,,7.4,,,,13.0,,,,11.0,,10.0,21.0,31.0,0,1.0,50.0,1.0,1.0,,
2015-16,6768157,15,57,Watford,Home,42058,57187,Giedrius Arlauskis,giedrius-arlauskis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768157,15,57,Watford,Home,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,,,1.0,,3.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,2.0,,2.0,1,,5.0,,,,
2015-16,6768157,15,57,Watford,Home,47668,98780,Juan Carlos Paredes,juan-carlos-paredes,M,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,16.0,,,,,,,,,,6.7,,,,1.0,,,,1.0,,3.0,2.0,5.0,0,,8.0,,,,
2015-16,6768157,15,57,Watford,Home,128637,67527,Allan Nyom,allan-nyom,D,False,1.0,,1.0,14.0,6.0,19.0,,,2.0,,,,1.0,,,,1.0,3.0,,,,,,,,3.0,,,90.0,,,,,,,,,,7.0,,,,4.0,1.0,2.0,,8.0,,24.0,7.0,29.0,0,1.0,59.0,,1.0,1.0,
2015-16,6768157,15,57,Watford,Home,149663,126184,Nathan Aké,nathan-ake,D,False,,,,9.0,8.0,17.0,1.0,1.0,3.0,,,1.0,1.0,,,,3.0,3.0,,,2.0,,,,,3.0,,,90.0,,1.0,,,,,,,,7.3,,,1.0,6.0,,2.0,,2.0,,15.0,17.0,30.0,2,2.0,70.0,2.0,,,
2015-16,6768157,15,57,Watford,Home,604168,179620,Obbi Oulare,obbi-oulare,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768155,16,57,Watford,Away,642,16045,Ben Watson,ben-watson,M,False,,,4.0,28.0,19.0,47.0,1.0,1.0,7.0,,,,1.0,,,,2.0,5.0,,,,,,,,3.0,,,90.0,,,,,,,,,,7.1,,,,4.0,,2.0,,9.0,,40.0,23.0,61.0,0,1.0,79.0,2.0,3.0,,
2015-16,6768155,16,57,Watford,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,,11.0,10.0,1.0,11.0,,,10.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,3.0,7.6,1.0,3.0,,3.0,,,,31.0,,27.0,4.0,31.0,0,,44.0,,,,
2015-16,6768155,16,57,Watford,Away,4366,41926,Almen Abdi,almen-abdi,M,False,,,,25.0,13.0,38.0,1.0,1.0,7.0,,,1.0,1.0,,,2.0,5.0,2.0,,,1.0,,,,,,2.0,,69.0,1.0,,,,,,,,,7.0,,,,4.0,,,,,,26.0,13.0,39.0,2,1.0,53.0,3.0,,,
2015-16,6768155,16,57,Watford,Away,13990,17441,José Jurado,jose-jurado,M,False,,,,26.0,13.0,39.0,,,13.0,,,,,,,1.0,1.0,6.0,,,,,,,1.0,1.0,1.0,,76.0,,,,,,,,,,7.5,,,1.0,,1.0,,,1.0,,30.0,18.0,48.0,1,4.0,60.0,,1.0,1.0,
2015-16,6768155,16,57,Watford,Away,16701,38439,Étienne Capoue,etienne-capoue,M,False,,,4.0,35.0,18.0,53.0,2.0,5.0,3.0,,,,5.0,,,,10.0,5.0,,,2.0,,,,,4.0,2.0,,90.0,1.0,,,,,,,,,6.6,,,,2.0,1.0,,,9.0,,48.0,20.0,68.0,1,,80.0,,1.0,,
2015-16,6768155,16,57,Watford,Away,20364,19342,Ikechi Anya,ikechi-anya,M,True,,,,1.0,2.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,,14.0,,,,,,,,,,6.6,,,,,,,,,,2.0,2.0,4.0,0,,5.0,,,,
2015-16,6768155,16,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,,,1.0,26.0,5.0,31.0,3.0,7.0,3.0,,,1.0,,,,1.0,6.0,10.0,,,1.0,,,,,,3.0,,90.0,,,,,,,,,,7.1,,,1.0,2.0,2.0,,,2.0,1.0,37.0,7.0,44.0,2,1.0,63.0,7.0,1.0,1.0,
2015-16,6768155,16,57,Watford,Away,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,4.0,5.0,8.0,13.0,,4.0,3.0,,,,1.0,,,,1.0,5.0,,,,,,,,,,,90.0,,1.0,,,,,,,,6.9,,,,5.0,1.0,,,9.0,,11.0,11.0,22.0,0,,32.0,,,1.0,
2015-16,6768155,16,57,Watford,Away,27803,45129,Alessandro Diamanti,alessandro-diamanti,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768155,16,57,Watford,Away,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,10.0,5.0,15.0,,,6.0,,2.0,1.0,1.0,,,,2.0,7.0,,,1.0,,1.0,,,1.0,,,90.0,5.0,,,,,,,,,7.7,,,,2.0,4.0,1.0,,,1.0,16.0,7.0,22.0,6,3.0,51.0,9.0,,4.0,
2015-16,6768155,16,57,Watford,Away,33302,52153,Miguel Britos,miguel-britos,D,False,,,8.0,5.0,17.0,22.0,2.0,6.0,4.0,,,,1.0,,,,3.0,9.0,,,,,,,,2.0,,,90.0,,,,,,,,,,7.4,,,,3.0,1.0,,,16.0,,12.0,25.0,37.0,0,2.0,47.0,1.0,,1.0,
2015-16,6768155,16,57,Watford,Away,42058,57187,Giedrius Arlauskis,giedrius-arlauskis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768155,16,57,Watford,Away,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,7.0,3.0,10.0,1.0,1.0,4.0,,,,,,,1.0,5.0,1.0,,,2.0,,,,,1.0,,,21.0,1.0,,,,,,,,,6.4,,,,,1.0,,,2.0,,10.0,5.0,15.0,1,,20.0,,,,
2015-16,6768155,16,57,Watford,Away,47668,98780,Juan Carlos Paredes,juan-carlos-paredes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768155,16,57,Watford,Away,100386,88935,Steven Berghuis,steven-berghuis,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768155,16,57,Watford,Away,128637,67527,Allan Nyom,allan-nyom,D,False,2.0,,4.0,14.0,11.0,23.0,2.0,,10.0,1.0,,,1.0,,,,4.0,6.0,,,1.0,1.0,,,,1.0,1.0,,90.0,,,,,,,,,,7.7,,,,1.0,1.0,5.0,,13.0,,25.0,13.0,33.0,0,5.0,52.0,,,1.0,
2015-16,6768155,16,57,Watford,Away,149663,126184,Nathan Aké,nathan-ake,D,False,1.0,,3.0,25.0,10.0,34.0,,1.0,3.0,1.0,,,,,,,1.0,5.0,,,1.0,,,,,5.0,2.0,,90.0,,,,,,,,,,8.1,,,,2.0,2.0,3.0,,5.0,,32.0,11.0,40.0,0,2.0,74.0,1.0,,2.0,
2015-16,6768155,16,57,Watford,Away,604168,179620,Obbi Oulare,obbi-oulare,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768179,17,57,Watford,Home,642,16045,Ben Watson,ben-watson,M,False,1.0,,1.0,11.0,5.0,15.0,,1.0,4.0,,,,,,,,,5.0,,,,,,,,6.0,,,90.0,,,,,,,,,,7.2,,,,1.0,1.0,8.0,,7.0,,31.0,7.0,30.0,0,2.0,50.0,,1.0,1.0,
2015-16,6768179,17,57,Watford,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,1.0,10.0,10.0,1.0,11.0,,1.0,9.0,,,,,,,,,1.0,,,,,,4.0,,,,,90.0,,,,,,,,,,7.5,2.0,4.0,,1.0,,,1.0,32.0,,32.0,1.0,33.0,0,,43.0,,,,
2015-16,6768179,17,57,Watford,Home,4366,41926,Almen Abdi,almen-abdi,M,False,1.0,,1.0,9.0,5.0,13.0,1.0,1.0,3.0,,,,3.0,,,1.0,6.0,10.0,,1.0,1.0,,,,,1.0,2.0,,80.0,,,,,,,,,,7.3,,,,3.0,1.0,1.0,,2.0,,17.0,5.0,21.0,0,8.0,41.0,1.0,,1.0,
2015-16,6768179,17,57,Watford,Home,11654,21123,Valon Behrami,valon-behrami,M,True,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,3.0,,,,1.0,,,,,1.0,,10.0,,,,,,,,,,7.4,,,,,,1.0,,,,1.0,1.0,1.0,0,2.0,7.0,1.0,1.0,,
2015-16,6768179,17,57,Watford,Home,13990,17441,José Jurado,jose-jurado,M,False,,,2.0,8.0,9.0,17.0,,,6.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,76.0,1.0,,,,,,,,,7.2,,,,,1.0,,,2.0,,11.0,10.0,21.0,1,,27.0,1.0,,1.0,
2015-16,6768179,17,57,Watford,Home,16701,38439,Étienne Capoue,etienne-capoue,M,False,,,2.0,17.0,9.0,26.0,1.0,,12.0,,,1.0,,,,2.0,5.0,9.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,,,7.4,,,,2.0,2.0,1.0,,4.0,,29.0,10.0,38.0,1,6.0,59.0,1.0,2.0,1.0,
2015-16,6768179,17,57,Watford,Home,16779,40868,José Holebas,jose-holebas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768179,17,57,Watford,Home,20364,19342,Ikechi Anya,ikechi-anya,M,True,,,1.0,2.0,1.0,3.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,14.0,,,,,,,,,,6.4,,,,,1.0,,,1.0,,3.0,2.0,5.0,0,,12.0,1.0,,,
2015-16,6768179,17,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,False,,,,9.0,6.0,15.0,7.0,7.0,7.0,,,,1.0,,,2.0,11.0,9.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,,,6.8,,,,1.0,1.0,1.0,,,1.0,26.0,9.0,34.0,0,1.0,49.0,1.0,1.0,,
2015-16,6768179,17,57,Watford,Home,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,1.0,2.0,2.0,4.0,1.0,1.0,1.0,,,,1.0,,,,2.0,5.0,,,,,,,,1.0,,,90.0,,,,,,,,,,7.0,,,,6.0,,,,11.0,,13.0,4.0,17.0,0,4.0,32.0,1.0,,,
2015-16,6768179,17,57,Watford,Home,27803,45129,Alessandro Diamanti,alessandro-diamanti,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768179,17,57,Watford,Home,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,7.0,1.0,8.0,2.0,1.0,5.0,,1.0,,,,,4.0,9.0,3.0,,,,,2.0,,,1.0,,,88.0,3.0,,,,,,,,,7.5,,,,1.0,4.0,1.0,,3.0,,12.0,2.0,13.0,3,,35.0,5.0,2.0,1.0,
2015-16,6768179,17,57,Watford,Home,33302,52153,Miguel Britos,miguel-britos,D,False,,,6.0,5.0,8.0,13.0,1.0,2.0,2.0,,,,,,,,2.0,2.0,,,1.0,,,,,1.0,,,90.0,,2.0,,,,,,,,6.9,,,,5.0,,,,11.0,,11.0,10.0,21.0,0,,30.0,,,,
2015-16,6768179,17,57,Watford,Home,42058,57187,Giedrius Arlauskis,giedrius-arlauskis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768179,17,57,Watford,Home,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768179,17,57,Watford,Home,128637,67527,Allan Nyom,allan-nyom,D,False,,,2.0,7.0,3.0,10.0,,,7.0,,,,2.0,,,2.0,7.0,5.0,,,3.0,,,,,1.0,,,90.0,,,,,,,,,,6.4,,,,1.0,1.0,2.0,,10.0,,17.0,5.0,20.0,0,2.0,45.0,2.0,2.0,1.0,
2015-16,6768179,17,57,Watford,Home,149663,126184,Nathan Aké,nathan-ake,D,False,,,1.0,5.0,3.0,8.0,1.0,,2.0,,,,1.0,,,,2.0,3.0,,,,,1.0,,,3.0,,,90.0,1.0,2.0,,,,,,,,7.7,,,,2.0,,2.0,,3.0,,10.0,6.0,14.0,1,3.0,44.0,,,,
2015-16,6768179,17,57,Watford,Home,604168,179620,Obbi Oulare,obbi-oulare,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768174,18,57,Watford,Away,642,16045,Ben Watson,ben-watson,M,False,1.0,,,13.0,16.0,28.0,,1.0,5.0,,,,2.0,,,1.0,4.0,5.0,,,1.0,,,,,5.0,2.0,,90.0,,3.0,,,,,,,,7.0,,,,2.0,,4.0,,4.0,,24.0,20.0,40.0,0,4.0,61.0,,,,
2015-16,6768174,18,57,Watford,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,3.0,12.0,11.0,3.0,14.0,,,11.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,1.0,6.5,,,,1.0,,,3.0,25.0,,23.0,5.0,28.0,0,,35.0,,,,
2015-16,6768174,18,57,Watford,Away,4366,41926,Almen Abdi,almen-abdi,M,False,1.0,,1.0,10.0,12.0,21.0,1.0,,4.0,,,,1.0,,,,5.0,5.0,,,3.0,,,,,,,,69.0,,,,,,,,,,6.9,,,1.0,1.0,,2.0,,1.0,,13.0,12.0,23.0,1,5.0,33.0,,,,
2015-16,6768174,18,57,Watford,Away,11654,21123,Valon Behrami,valon-behrami,M,True,,,,1.0,2.0,3.0,,,1.0,,,,,,,,2.0,,,,2.0,,,,,1.0,,,21.0,,,,1.0,,,,,,5.4,,,,,,,,,,2.0,2.0,4.0,0,,5.0,,,,
2015-16,6768174,18,57,Watford,Away,13990,17441,José Jurado,jose-jurado,M,False,,,1.0,18.0,13.0,31.0,1.0,,7.0,1.0,,2.0,1.0,,,3.0,5.0,8.0,,,1.0,,,,,,3.0,,73.0,,,,,,,,,,7.4,,,,,4.0,,,2.0,,21.0,15.0,36.0,2,3.0,51.0,1.0,1.0,4.0,
2015-16,6768174,18,57,Watford,Away,15038,41945,Sebastian Prödl,sebastian-prodl,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768174,18,57,Watford,Away,16701,38439,Étienne Capoue,etienne-capoue,M,False,,,2.0,16.0,13.0,29.0,1.0,1.0,5.0,,,1.0,,,,2.0,6.0,8.0,,,1.0,,,,,3.0,,,90.0,1.0,1.0,,,,,,,,7.0,,,,,4.0,1.0,,2.0,,21.0,13.0,33.0,2,4.0,55.0,,2.0,1.0,
2015-16,6768174,18,57,Watford,Away,16779,40868,José Holebas,jose-holebas,D,False,,,1.0,3.0,14.0,17.0,1.0,,6.0,,,,,,,,4.0,2.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,,,6.3,,,,3.0,1.0,6.0,,3.0,,13.0,14.0,21.0,0,2.0,46.0,,,,
2015-16,6768174,18,57,Watford,Away,20364,19342,Ikechi Anya,ikechi-anya,M,True,,,,2.0,4.0,6.0,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,17.0,,,,,,,,,,6.6,,,,,,,,,1.0,2.0,4.0,6.0,0,1.0,11.0,2.0,,,
2015-16,6768174,18,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,,,,21.0,10.0,31.0,7.0,7.0,5.0,,,1.0,1.0,,,1.0,11.0,8.0,,,,,1.0,,,,1.0,,89.0,1.0,,,,,,,,,7.0,,,,2.0,2.0,,,1.0,,31.0,13.0,44.0,2,1.0,58.0,2.0,,,
2015-16,6768174,18,57,Watford,Away,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,1.0,5.0,11.0,16.0,2.0,1.0,1.0,,,,,,,,3.0,3.0,,,1.0,,,,,,,,90.0,,1.0,,,,,,,,6.2,,,,3.0,,,,11.0,,16.0,14.0,30.0,0,1.0,37.0,,2.0,,
2015-16,6768174,18,57,Watford,Away,27803,45129,Alessandro Diamanti,alessandro-diamanti,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768174,18,57,Watford,Away,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,10.0,7.0,17.0,,1.0,3.0,,1.0,1.0,,,,3.0,8.0,6.0,,,3.0,,,,,1.0,,,90.0,,,,,,,,,,6.7,,,4.0,1.0,3.0,,,,,11.0,7.0,18.0,5,3.0,41.0,3.0,1.0,1.0,
2015-16,6768174,18,57,Watford,Away,33302,52153,Miguel Britos,miguel-britos,D,False,,,5.0,6.0,11.0,17.0,,2.0,1.0,,,,,,,,1.0,5.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,,,6.9,,,,6.0,,,,8.0,,12.0,13.0,25.0,0,3.0,42.0,,,,
2015-16,6768174,18,57,Watford,Away,42058,57187,Giedrius Arlauskis,giedrius-arlauskis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768174,18,57,Watford,Away,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,,,3.0,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768174,18,57,Watford,Away,100386,88935,Steven Berghuis,steven-berghuis,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768174,18,57,Watford,Away,128637,67527,Allan Nyom,allan-nyom,D,False,,,2.0,7.0,6.0,13.0,,,4.0,,,,1.0,,,3.0,4.0,3.0,,,,,,,,1.0,,,90.0,,,,,,,,,,6.1,,,,3.0,1.0,1.0,,6.0,,10.0,10.0,19.0,0,2.0,42.0,3.0,,1.0,
2015-16,6768371,19,57,Watford,Home,642,16045,Ben Watson,ben-watson,M,False,1.0,,7.0,14.0,16.0,29.0,,4.0,6.0,,,,3.0,,,1.0,4.0,5.0,,,,,,,,4.0,1.0,,90.0,,,,,,,,,,6.7,,,,2.0,,6.0,,13.0,,29.0,20.0,43.0,0,1.0,60.0,,,,
2015-16,6768371,19,57,Watford,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,1.0,5.0,4.0,2.0,6.0,,1.0,7.0,,,,,,1.0,,,1.0,,,,,,,,,,,90.0,,,,,,,,,3.0,6.4,1.0,1.0,,3.0,,,1.0,23.0,,19.0,5.0,24.0,0,,33.0,,,,
2015-16,6768371,19,57,Watford,Home,4366,41926,Almen Abdi,almen-abdi,M,False,,,1.0,12.0,3.0,15.0,1.0,1.0,4.0,,,1.0,,,,1.0,4.0,1.0,,,2.0,,,,,2.0,1.0,,45.0,,,,,,,,,,6.7,,,,,,,,1.0,,12.0,5.0,17.0,1,,24.0,,,,
2015-16,6768371,19,57,Watford,Home,11654,21123,Valon Behrami,valon-behrami,M,True,,,,1.0,,1.0,4.0,,1.0,,,,1.0,,,,6.0,,,,1.0,,,,,1.0,,,45.0,,,,,,,,,,6.3,,,,,,,,1.0,,3.0,,3.0,0,,12.0,1.0,,,
2015-16,6768371,19,57,Watford,Home,13990,17441,José Jurado,jose-jurado,M,False,,,1.0,12.0,16.0,28.0,1.0,,9.0,,,,,,,1.0,4.0,5.0,,,1.0,,,,,3.0,1.0,,68.0,,,,,,,,,,6.9,,,1.0,1.0,2.0,,,1.0,,20.0,17.0,37.0,1,2.0,58.0,2.0,2.0,1.0,
2015-16,6768371,19,57,Watford,Home,15038,41945,Sebastian Prödl,sebastian-prodl,D,True,,,2.0,,2.0,2.0,1.0,,1.0,,,,1.0,,,,2.0,1.0,,,,,,,,3.0,,,30.0,,,,,,,,,,6.7,,,,2.0,,,,4.0,,1.0,3.0,4.0,0,1.0,12.0,,,,
2015-16,6768371,19,57,Watford,Home,16701,38439,Étienne Capoue,etienne-capoue,M,False,1.0,,2.0,11.0,11.0,21.0,,1.0,7.0,,,,1.0,,,,3.0,7.0,,,1.0,,,,,4.0,,,90.0,,,,,,,,,,7.1,,,2.0,1.0,1.0,1.0,,6.0,,19.0,14.0,32.0,2,3.0,50.0,1.0,3.0,,
2015-16,6768371,19,57,Watford,Home,16779,40868,José Holebas,jose-holebas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768371,19,57,Watford,Home,20364,19342,Ikechi Anya,ikechi-anya,M,False,,,3.0,8.0,11.0,19.0,,2.0,5.0,,,,,,,1.0,2.0,6.0,,,1.0,,,,,4.0,,,90.0,,,,,,,,,,6.6,,,,1.0,,2.0,,9.0,,19.0,12.0,29.0,0,1.0,59.0,1.0,3.0,,
2015-16,6768371,19,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,False,,,1.0,12.0,6.0,18.0,7.0,6.0,7.0,1.0,,3.0,1.0,,,2.0,11.0,8.0,,,,1.0,,,,,1.0,,90.0,,,,,,,,,,7.5,,,,4.0,2.0,1.0,,4.0,,35.0,9.0,43.0,3,1.0,62.0,2.0,,1.0,
2015-16,6768371,19,57,Watford,Home,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,6.0,8.0,5.0,13.0,,2.0,3.0,,,,,,,,,3.0,1.0,,,,,,,4.0,,,90.0,,,,,,,,,,6.4,,,,4.0,,1.0,,14.0,,17.0,7.0,23.0,0,1.0,35.0,,,,
2015-16,6768371,19,57,Watford,Home,27803,45129,Alessandro Diamanti,alessandro-diamanti,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768371,19,57,Watford,Home,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,6.0,4.0,10.0,2.0,1.0,4.0,,,,1.0,,,1.0,8.0,3.0,,,3.0,,1.0,,,1.0,1.0,,90.0,1.0,,,,,,,,,7.0,,,1.0,,3.0,1.0,,1.0,2.0,11.0,4.0,14.0,2,,28.0,3.0,2.0,1.0,
2015-16,6768371,19,57,Watford,Home,33302,52153,Miguel Britos,miguel-britos,D,False,,,3.0,3.0,2.0,5.0,,,1.0,,,,1.0,,,,2.0,,,,1.0,,,,,6.0,,,60.0,,,,,,,,,,6.5,,,,2.0,,,,10.0,,9.0,3.0,12.0,0,,21.0,,,,
2015-16,6768371,19,57,Watford,Home,42058,57187,Giedrius Arlauskis,giedrius-arlauskis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768371,19,57,Watford,Home,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768371,19,57,Watford,Home,128637,67527,Allan Nyom,allan-nyom,D,True,,,1.0,2.0,1.0,3.0,,,1.0,,,,,,,,,5.0,,,,,,,,,,,22.0,,,,,,,,,,6.9,,,,1.0,1.0,1.0,,3.0,,5.0,1.0,5.0,0,3.0,15.0,1.0,1.0,1.0,
2015-16,6768371,19,57,Watford,Home,149663,126184,Nathan Aké,nathan-ake,D,False,1.0,,1.0,11.0,8.0,18.0,,3.0,3.0,,,,1.0,,,,2.0,8.0,,,1.0,,,,,8.0,1.0,,63.0,,,,,,,,,,6.9,,,,1.0,1.0,2.0,,5.0,,16.0,12.0,26.0,0,2.0,52.0,2.0,2.0,1.0,
2015-16,6768350,20,57,Watford,Home,642,16045,Ben Watson,ben-watson,M,False,,,3.0,17.0,19.0,36.0,1.0,1.0,3.0,,,,,,,1.0,2.0,2.0,,,,,1.0,,,4.0,,,90.0,1.0,1.0,,,,,,,,7.4,,,2.0,2.0,,5.0,,8.0,,30.0,20.0,45.0,3,1.0,64.0,1.0,,,
2015-16,6768350,20,57,Watford,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,,6.0,6.0,1.0,7.0,,,4.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,1.0,6.6,1.0,3.0,,1.0,,,,18.0,,15.0,4.0,19.0,0,,26.0,,,,
