season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2014-15,5582884,23,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582884,23,80,Swansea_City,Away,32821,49539,Kyle Naughton,kyle-naughton,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,82.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582884,23,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582884,23,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582906,24,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582906,24,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,23.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582906,24,80,Swansea_City,Home,32821,49539,Kyle Naughton,kyle-naughton,D,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582906,24,80,Swansea_City,Home,38393,57145,Federico Fernández,federico-fernandez,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582906,24,80,Swansea_City,Home,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582924,25,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582924,25,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582924,25,80,Swansea_City,Away,32821,49539,Kyle Naughton,kyle-naughton,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582924,25,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582924,25,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582948,26,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582948,26,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582948,26,80,Swansea_City,Home,32821,49539,Kyle Naughton,kyle-naughton,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582948,26,80,Swansea_City,Home,38393,57145,Federico Fernández,federico-fernandez,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582948,26,80,Swansea_City,Home,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582954,27,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582954,27,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582954,27,80,Swansea_City,Away,32821,49539,Kyle Naughton,kyle-naughton,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582954,27,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582954,27,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582990,28,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582990,28,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582990,28,80,Swansea_City,Away,32821,49539,Kyle Naughton,kyle-naughton,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582990,28,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582990,28,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583008,29,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,2.0,,,44.0,1.0,2.0,9.0,,,,,,1.0,3.0,,,,0.0,0.0,,,5.0,,90.0,,,0.0,,,7.2,,,,,8.0,,,,7.0,,,,52.0,0.0,1.0,,,,,
2014-15,5583008,29,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583008,29,80,Swansea_City,Home,32821,49539,Kyle Naughton,kyle-naughton,D,False,,,2.0,,,46.0,,3.0,2.0,,,,2.0,,5.0,8.0,,,2.0,0.0,0.0,,,2.0,1.0,90.0,,,0.0,,,6.6,,,,,1.0,2.0,2.0,,9.0,,,,58.0,0.0,2.0,,2.0,2.0,1.0,
2014-15,5583008,29,80,Swansea_City,Home,106273,80789,Jordi Amat,jordi-amat,D,False,,,3.0,,,40.0,1.0,1.0,3.0,,,,1.0,,4.0,3.0,,,2.0,0.0,0.0,,,1.0,,90.0,,,0.0,,,6.6,,,,,2.0,,,,6.0,,,,47.0,0.0,2.0,,,1.0,,
2014-15,5583012,30,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,10.0,,,55.0,2.0,4.0,3.0,,,,1.0,,3.0,4.0,,,,0.0,0.0,,,,1.0,90.0,,,0.0,,,7.2,,,,,6.0,,,,12.0,1.0,,,60.0,0.0,,,1.0,1.0,,
2014-15,5583012,30,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583012,30,80,Swansea_City,Away,32821,49539,Kyle Naughton,kyle-naughton,D,False,,,1.0,,,45.0,,1.0,5.0,,,1.0,1.0,,3.0,4.0,,,2.0,0.0,0.0,,,2.0,,90.0,,,0.0,,,7.2,,,,,1.0,1.0,1.0,,3.0,,,,58.0,1.0,2.0,,2.0,,1.0,
2014-15,5583012,30,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,5.0,,,42.0,1.0,2.0,3.0,,,,2.0,,3.0,7.0,,,,0.0,0.0,,,5.0,,90.0,,,0.0,,,7.6,,,,,6.0,3.0,,,6.0,,,,49.0,0.0,,,,2.0,3.0,
2014-15,5583012,30,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583090,31,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583090,31,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,34.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583090,31,80,Swansea_City,Home,32821,49539,Kyle Naughton,kyle-naughton,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,56.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583090,31,80,Swansea_City,Home,38393,57145,Federico Fernández,federico-fernandez,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583090,31,80,Swansea_City,Home,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583106,32,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583106,32,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583106,32,80,Swansea_City,Home,38393,57145,Federico Fernández,federico-fernandez,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583106,32,80,Swansea_City,Home,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583126,33,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,3.0,10.0,24.0,34.0,2.0,2.0,3.0,,,,1.0,,3.0,5.0,,,,0.0,0.0,,,4.0,,90.0,,,0.0,,,7.1,,,,,13.0,1.0,,,6.0,,14.0,27.0,41.0,0.0,2.0,,,,1.0,
2014-15,5583126,33,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,False,,,6.0,22.0,34.0,56.0,1.0,1.0,1.0,,,,2.0,,4.0,5.0,,,1.0,0.0,0.0,,,4.0,1.0,90.0,,,0.0,,,6.9,,,,,6.0,,,,11.0,1.0,25.0,39.0,64.0,0.0,3.0,,,1.0,,
2014-15,5583126,33,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,2.0,10.0,38.0,48.0,1.0,3.0,6.0,,,,,1.0,2.0,5.0,,,,0.0,0.0,,,2.0,,90.0,,1.0,0.0,,,6.9,,,,,8.0,1.0,,,4.0,,12.0,41.0,53.0,0.0,1.0,,,,1.0,
2014-15,5583126,33,80,Swansea_City,Away,40671,59940,Kyle Bartley,kyle-bartley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583126,33,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,False,,,7.0,18.0,25.0,43.0,3.0,1.0,4.0,,,,1.0,,5.0,5.0,,,1.0,0.0,0.0,,,,,90.0,,,0.0,,,6.7,,,,,6.0,1.0,2.0,,7.0,,21.0,28.0,47.0,0.0,3.0,,,,1.0,
2014-15,5583144,34,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,3.0,4.0,13.0,17.0,1.0,6.0,5.0,,,,1.0,,2.0,7.0,,,,0.0,0.0,,,2.0,,90.0,,1.0,0.0,,,6.7,,,1.0,,9.0,,,,9.0,,9.0,16.0,25.0,1.0,,,,1.0,,
2014-15,5583144,34,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,False,1.0,,4.0,29.0,34.0,62.0,2.0,,5.0,,,,,,2.0,6.0,,,,0.0,0.0,,,3.0,1.0,90.0,,1.0,0.0,,,7.3,,,,,3.0,,2.0,,9.0,,41.0,39.0,78.0,0.0,5.0,,,1.0,,
2014-15,5583144,34,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,5.0,8.0,25.0,33.0,1.0,5.0,4.0,,,,1.0,,3.0,11.0,,,1.0,0.0,0.0,,,3.0,,90.0,1.0,,0.0,,,7.5,,,,,7.0,,,,7.0,,11.0,28.0,39.0,1.0,4.0,,1.0,2.0,,
2014-15,5583144,34,80,Swansea_City,Away,40671,59940,Kyle Bartley,kyle-bartley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583144,34,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,False,,,3.0,14.0,16.0,30.0,4.0,3.0,3.0,,,,,1.0,6.0,6.0,1.0,,1.0,0.0,0.0,,,6.0,1.0,90.0,,,0.0,,,6.6,,,,,5.0,,,,4.0,,22.0,20.0,42.0,0.0,3.0,,,,,
2014-15,5583168,35,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,1.0,2.0,14.0,16.0,1.0,2.0,6.0,,,,,,1.0,3.0,,,,0.0,0.0,,,4.0,,90.0,,2.0,0.0,,,7.2,,,,,8.0,,,,8.0,,8.0,16.0,24.0,0.0,,,,1.0,,
2014-15,5583168,35,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,,,,14.0,25.0,39.0,1.0,,5.0,1.0,,,,,3.0,3.0,,,2.0,0.0,0.0,,,2.0,2.0,90.0,,,0.0,,,7.4,,,,,,,,,3.0,,21.0,30.0,51.0,0.0,2.0,,,1.0,,
2014-15,5583168,35,80,Swansea_City,Home,38393,57145,Federico Fernández,federico-fernandez,D,False,,,1.0,19.0,37.0,56.0,3.0,6.0,5.0,,,,1.0,1.0,5.0,11.0,,,,0.0,0.0,,,6.0,2.0,90.0,,,0.0,,,7.7,,,,,4.0,,,,6.0,,26.0,39.0,65.0,0.0,2.0,,,4.0,,
2014-15,5583168,35,80,Swansea_City,Home,253289,131289,Raheem Hanley,raheem-hanley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583174,36,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,3.0,4.0,16.0,20.0,,,4.0,,,,,,2.0,2.0,,,2.0,0.0,0.0,,,3.0,,90.0,,2.0,0.0,,,7.2,,,,,4.0,,,,7.0,,7.0,18.0,25.0,0.0,1.0,37.0,,1.0,,
2014-15,5583174,36,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,False,,,2.0,18.0,14.0,32.0,,1.0,2.0,,,,,,,1.0,,,,0.0,0.0,,,3.0,,60.0,1.0,1.0,0.0,,,7.0,,,,,,,,,3.0,,23.0,19.0,42.0,1.0,,55.0,1.0,,,
2014-15,5583174,36,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,1.0,6.0,26.0,32.0,1.0,,1.0,,,,1.0,,4.0,2.0,,,2.0,0.0,0.0,,,4.0,,90.0,,2.0,0.0,,,7.2,,,,,3.0,,,,2.0,,7.0,28.0,35.0,0.0,2.0,48.0,,,,
2014-15,5583174,36,80,Swansea_City,Away,73420,73459,Jazz Richards,jazz-richards,D,True,,,,2.0,6.0,8.0,2.0,1.0,3.0,,,,2.0,3.0,8.0,4.0,,,,0.0,0.0,,,4.0,,30.0,,,0.0,,,6.4,,,,,2.0,2.0,,,1.0,,4.0,7.0,11.0,0.0,2.0,27.0,1.0,,1.0,
2014-15,5583206,37,80,Swansea_City,Home,9991,39221,Dwight Tiendalli,dwight-tiendalli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583206,37,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,7.0,14.0,35.0,49.0,1.0,2.0,4.0,,,,2.0,,3.0,6.0,,,,0.0,0.0,,,6.0,,90.0,1.0,2.0,0.0,,,7.1,,,,,10.0,1.0,,,11.0,,21.0,36.0,57.0,1.0,3.0,84.0,1.0,,1.0,
2014-15,5583206,37,80,Swansea_City,Home,38393,57145,Federico Fernández,federico-fernandez,D,False,,,2.0,18.0,33.0,51.0,2.0,,7.0,,,,2.0,,5.0,6.0,,,1.0,0.0,0.0,,,6.0,,90.0,1.0,1.0,0.0,,,7.0,,,,,1.0,,,,4.0,,23.0,36.0,59.0,1.0,6.0,75.0,1.0,,,
2014-15,5583206,37,80,Swansea_City,Home,40671,59940,Kyle Bartley,kyle-bartley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583206,37,80,Swansea_City,Home,73420,73459,Jazz Richards,jazz-richards,D,False,,,3.0,22.0,27.0,49.0,1.0,,9.0,,,,,,2.0,1.0,,,1.0,1.0,0.0,,,4.0,1.0,90.0,,,0.0,,,6.7,,,,,1.0,,1.0,,7.0,,26.0,31.0,56.0,0.0,1.0,74.0,2.0,,,
2014-15,5583220,38,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583220,38,80,Swansea_City,Away,32821,49539,Kyle Naughton,kyle-naughton,D,False,,,2.0,19.0,11.0,30.0,2.0,4.0,3.0,,,,2.0,1.0,6.0,12.0,,,1.0,0.0,0.0,,,3.0,,90.0,,,0.0,,,7.0,,,,,5.0,1.0,1.0,,5.0,,30.0,14.0,43.0,0.0,4.0,87.0,4.0,3.0,1.0,
2014-15,5583220,38,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,2.0,14.0,25.0,39.0,2.0,3.0,5.0,,,,1.0,,5.0,8.0,,,2.0,0.0,0.0,,,2.0,,90.0,,1.0,0.0,,,6.9,,,,,9.0,,,,9.0,,24.0,30.0,54.0,0.0,3.0,72.0,1.0,2.0,,
2014-15,5583220,38,80,Swansea_City,Away,40671,59940,Kyle Bartley,kyle-bartley,D,False,,,6.0,5.0,26.0,31.0,,1.0,5.0,,,,,,3.0,3.0,,,3.0,0.0,0.0,,,2.0,,90.0,,,0.0,,,6.9,,,,,5.0,,,,10.0,,8.0,28.0,36.0,0.0,1.0,45.0,,1.0,,
2014-15,5583220,38,80,Swansea_City,Away,73420,73459,Jazz Richards,jazz-richards,D,False,,,1.0,9.0,17.0,26.0,,,3.0,,,,2.0,1.0,4.0,3.0,,,1.0,0.0,0.0,,,1.0,,90.0,,1.0,0.0,,,6.6,,,,,5.0,,,,2.0,,9.0,18.0,27.0,0.0,3.0,48.0,1.0,,,
2014-15,5583220,38,80,Swansea_City,Away,253289,131289,Raheem Hanley,raheem-hanley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
