season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768384,35,80,Swansea_City,Away,32821,49539,Kyle Naughton,kyle-naughton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768384,35,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,4.0,23.0,39.0,62.0,1.0,1.0,9.0,,,,3.0,,,,5.0,8.0,,,1.0,,,,,4.0,1.0,,90.0,,1.0,,,,,6.8,,,1.0,,3.0,1.0,,,6.0,1.0,25.0,43.0,68.0,1,5.0,84.0,,1.0,1.0
2015-16,6768384,35,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768337,36,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,2.0,11.0,18.0,29.0,,1.0,2.0,,,,,,,,1.0,4.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,7.2,,,,,3.0,,,,2.0,,11.0,18.0,29.0,0,3.0,38.0,,,
2015-16,6768337,36,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,,,1.0,33.0,27.0,60.0,,2.0,8.0,,,,2.0,,,,4.0,2.0,,,2.0,,,,,3.0,,,90.0,,2.0,,,,,6.7,,,1.0,,1.0,,2.0,,4.0,,44.0,28.0,70.0,1,,98.0,1.0,1.0,
2015-16,6768337,36,80,Swansea_City,Home,32821,49539,Kyle Naughton,kyle-naughton,D,True,,,,8.0,1.0,9.0,,,2.0,,,,3.0,,,1.0,5.0,2.0,,,,,,,,,1.0,,17.0,,,,,,,5.9,,,,,,2.0,,,1.0,,8.0,2.0,10.0,0,,14.0,,1.0,1.0
2015-16,6768337,36,80,Swansea_City,Home,38393,57145,Federico Fernández,federico-fernandez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768337,36,80,Swansea_City,Home,106273,80789,Jordi Amat,jordi-amat,D,False,,,2.0,13.0,17.0,30.0,1.0,,3.0,,1.0,,,,,,2.0,4.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,6.9,,,1.0,,3.0,1.0,,,4.0,,18.0,21.0,39.0,1,2.0,50.0,1.0,1.0,1.0
2015-16,6768361,37,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,True,1.0,,,14.0,2.0,15.0,,1.0,,,,,,,,,,2.0,,,,,,,,1.0,,,20.0,,,,,,,6.9,,,,,2.0,1.0,1.0,,,,15.0,2.0,16.0,0,,26.0,,1.0,1.0
2015-16,6768361,37,80,Swansea_City,Away,32821,49539,Kyle Naughton,kyle-naughton,D,False,2.0,,,30.0,9.0,37.0,2.0,,1.0,1.0,,1.0,,,,,2.0,2.0,,,,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,7.4,,,,,1.0,,2.0,,1.0,,32.0,11.0,41.0,2,2.0,58.0,1.0,,
2015-16,6768361,37,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,3.0,11.0,18.0,29.0,1.0,,9.0,,,1.0,,,,,3.0,2.0,,,2.0,,,,,4.0,,,90.0,,3.0,,,,,7.6,,,,,13.0,,,,11.0,,20.0,20.0,40.0,1,2.0,64.0,,,
2015-16,6768361,37,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,False,,,2.0,9.0,22.0,31.0,2.0,,5.0,,,,,,,,2.0,3.0,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,7.3,,,,,5.0,1.0,,,3.0,,11.0,26.0,37.0,0,2.0,50.0,,,1.0
2015-16,6768361,37,80,Swansea_City,Away,151118,96306,Stephen Kingsley,stephen-kingsley,D,False,3.0,,2.0,17.0,4.0,18.0,1.0,,2.0,1.0,,,2.0,,,,4.0,6.0,,,1.0,1.0,,,,,1.0,,90.0,,2.0,1.0,,,,7.2,,,,,4.0,3.0,5.0,,6.0,,24.0,6.0,25.0,0,2.0,55.0,,1.0,3.0
2015-16,6768391,38,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,1.0,,4.0,24.0,34.0,57.0,2.0,1.0,2.0,,,,1.0,,,1.0,4.0,7.0,,,,,,,,3.0,,,90.0,,,,,,,7.1,,,,,4.0,2.0,3.0,,5.0,,32.0,38.0,67.0,0,2.0,99.0,,3.0,2.0
2015-16,6768391,38,80,Swansea_City,Home,32821,49539,Kyle Naughton,kyle-naughton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768391,38,80,Swansea_City,Home,38393,57145,Federico Fernández,federico-fernandez,D,False,,,2.0,13.0,33.0,46.0,,,5.0,,,,1.0,,,,1.0,1.0,,,,,,,,3.0,,,90.0,,1.0,,,,,7.0,,,1.0,,5.0,,,,6.0,,24.0,35.0,59.0,1,1.0,73.0,1.0,,
2015-16,6768391,38,80,Swansea_City,Home,106273,80789,Jordi Amat,jordi-amat,D,False,,,3.0,11.0,25.0,36.0,1.0,5.0,9.0,,,,,,,1.0,3.0,7.0,,,1.0,,,,,7.0,,,90.0,,,,,,,7.2,,,,,7.0,,,,5.0,,15.0,30.0,45.0,0,,65.0,,2.0,
2015-16,6768391,38,80,Swansea_City,Home,151118,96306,Stephen Kingsley,stephen-kingsley,D,False,3.0,,1.0,20.0,11.0,28.0,1.0,2.0,2.0,,,,1.0,,,,2.0,5.0,,,,,,,,,1.0,,90.0,,,,,,,7.0,,,,,5.0,1.0,7.0,,3.0,,26.0,13.0,32.0,0,2.0,53.0,,,1.0
