season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352420,34,7,Aston_Villa,Home,833956,199796,Matty Cash,matty-cash,D,False,,,2.0,17.0,16.0,33.0,2.0,,6.0,,,,2.0,,,8.0,2.0,,,0.00969022,0.0231,,3.0,0.0,,,,,,,,89.0,,,,1.0,,,,12.0,,6.0,,,1.0,,1.0,1.0,,,6.0,,19.0,20.0,39.0,1,1.0,57.0,2.0,1.0,,1.0
2023-24,11352420,34,7,Aston_Villa,Home,864169,244954,Pau Torres,pau-torres,D,False,,,2.0,10.0,27.0,37.0,1.0,,4.0,,,,1.0,1.0,,4.0,1.0,,,0.00835351,,,1.0,0.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,3.0,,7.2,,,,,2.0,1.0,,,3.0,,11.0,28.0,39.0,0,1.0,46.0,,,,1.0
2023-24,11352420,34,7,Aston_Villa,Home,1099074,465390,Kaine Kesler-Hayden,kaine-hayden,D,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352454,35,7,Aston_Villa,Home,96538,101188,Lucas Digne,lucas-digne,D,False,1.0,,,9.0,12.0,20.0,2.0,1.0,3.0,,,,2.0,,,4.0,6.0,,,0.355312,0.0666,,,,,,,,,2.0,,90.0,,1.0,,,,,,7.0,,6.9,,,1.0,,,1.0,3.0,,1.0,,13.0,13.0,23.0,1,4.0,40.0,,,1.0,1.0
2023-24,11352454,35,7,Aston_Villa,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352454,35,7,Aston_Villa,Home,580550,171101,Clément Lenglet,clement-lenglet,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352454,35,7,Aston_Villa,Home,604232,165659,Diego Carlos,diego-carlos,D,True,,,,2.0,2.0,4.0,1.0,,,,,,1.0,,,3.0,1.0,,1.0,0.00029429,,,1.0,,,,,,,,,15.0,,1.0,,,,,,2.0,,6.0,,,,,1.0,,,,1.0,,3.0,3.0,6.0,0,,9.0,,1.0,,
2023-24,11352454,35,7,Aston_Villa,Home,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,,3.0,14.0,17.0,1.0,3.0,3.0,,,,,,,1.0,4.0,,,0.00065925,0.0314,,,,,,,,,,,90.0,,,,,,,,5.0,,6.4,,,1.0,,4.0,,,,2.0,,6.0,15.0,21.0,1,,28.0,,1.0,,
2023-24,11352454,35,7,Aston_Villa,Home,833956,199796,Matty Cash,matty-cash,D,False,,,2.0,11.0,15.0,26.0,,,5.0,,,,1.0,,1.0,4.0,3.0,,,0.108291,,,1.0,1.0,,,,,,2.0,,90.0,,2.0,,,,,,7.0,,7.0,,,,,1.0,1.0,,,4.0,,13.0,16.0,29.0,0,2.0,41.0,,1.0,,2.0
2023-24,11352454,35,7,Aston_Villa,Home,864169,244954,Pau Torres,pau-torres,D,False,,,6.0,6.0,34.0,40.0,,,6.0,,,,1.0,,,3.0,1.0,,,0.0352317,,,1.0,,,,,,,,,90.0,,1.0,,,,,,11.0,,6.5,,,,,5.0,1.0,,,11.0,1.0,9.0,40.0,49.0,0,,59.0,1.0,1.0,,
2023-24,11352454,35,7,Aston_Villa,Home,1099074,465390,Kaine Kesler-Hayden,kaine-hayden,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352488,36,7,Aston_Villa,Away,96538,101188,Lucas Digne,lucas-digne,D,False,,,1.0,13.0,18.0,31.0,,1.0,2.0,,,,,,,1.0,4.0,,,0.0048752,,,1.0,,,,,,1.0,,,89.0,,,,,,,,11.0,,6.7,,,,,3.0,2.0,2.0,,3.0,,18.0,22.0,38.0,0,1.0,59.0,,1.0,1.0,
2023-24,11352488,36,7,Aston_Villa,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,1.0,1.0,2.0,,1.0,,,,,1.0,,,1.0,1.0,,,5.56e-05,,,,,,,,,1.0,,,10.0,,,,,,,,1.0,,6.5,,,,,,,,,,,1.0,2.0,3.0,0,,5.0,,,,
2023-24,11352488,36,7,Aston_Villa,Away,294593,106468,Álex Moreno,alex-moreno,D,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,0.00209436,,,,,,,,,,,,10.0,,,,,,,,1.0,,6.5,,,,,,,1.0,,,,2.0,1.0,2.0,0,,3.0,,,,
2023-24,11352488,36,7,Aston_Villa,Away,580550,171101,Clément Lenglet,clement-lenglet,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352488,36,7,Aston_Villa,Away,604232,165659,Diego Carlos,diego-carlos,D,False,,,1.0,11.0,61.0,72.0,,2.0,3.0,,,,,,,2.0,4.0,,,0.00400536,,,2.0,,,,,,,,,90.0,,2.0,,,,,,14.0,,7.0,,,,,5.0,,,,8.0,,20.0,65.0,85.0,0,2.0,96.0,1.0,,,2.0
2023-24,11352488,36,7,Aston_Villa,Away,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,1.0,12.0,26.0,38.0,,,4.0,,,,,,,2.0,5.0,,,0.00665324,,,2.0,,,,,,,,,89.0,,,,1.0,,,,9.0,,6.5,,,,,,,,,2.0,,14.0,30.0,44.0,0,3.0,57.0,1.0,2.0,,3.0
2023-24,11352488,36,7,Aston_Villa,Away,833956,199796,Matty Cash,matty-cash,D,True,,,,7.0,9.0,16.0,,,1.0,,,,2.0,,,3.0,4.0,,,0.0406727,0.0222,,1.0,,,,,,,,,64.0,,,,,,,,9.0,,6.7,,,1.0,,3.0,1.0,3.0,,,,13.0,10.0,20.0,1,3.0,38.0,1.0,,1.0,2.0
2023-24,11352488,36,7,Aston_Villa,Away,864169,244954,Pau Torres,pau-torres,D,False,,,4.0,18.0,49.0,67.0,1.0,,1.0,,,,1.0,,1.0,5.0,4.0,,,0.00435774,,,1.0,,,,,,1.0,,,90.0,,,,,,,,8.0,,6.7,,,,,3.0,1.0,1.0,,5.0,,23.0,49.0,71.0,0,2.0,83.0,1.0,2.0,,2.0
2023-24,11352488,36,7,Aston_Villa,Away,1099074,465390,Kaine Kesler-Hayden,kaine-hayden,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352523,37,7,Aston_Villa,Home,96538,101188,Lucas Digne,lucas-digne,D,False,2.0,,2.0,14.0,16.0,28.0,1.0,2.0,6.0,,,,1.0,,,7.0,8.0,,,0.0624892,0.0083,,2.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,,24.0,,6.3,,,1.0,,3.0,5.0,6.0,,6.0,,26.0,19.0,39.0,1,1.0,71.0,1.0,3.0,2.0,
2023-24,11352523,37,7,Aston_Villa,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,2.0,1.0,3.0,,,2.0,,,,,,,,1.0,,,0.00209844,,,,1.0,,,,,1.0,1.0,,10.0,,,,,,,,3.0,,7.1,,,,,,,,,,,5.0,1.0,6.0,0,1.0,8.0,,,,
2023-24,11352523,37,7,Aston_Villa,Home,580550,171101,Clément Lenglet,clement-lenglet,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352523,37,7,Aston_Villa,Home,604232,165659,Diego Carlos,diego-carlos,D,False,,,3.0,12.0,42.0,54.0,2.0,1.0,4.0,,1.0,1.0,1.0,,1.0,8.0,1.0,,,0.00556858,1.0001,,4.0,0.0,,,,,,,,90.0,,1.0,,,,,,5.0,,6.0,,,1.0,,3.0,,,,6.0,,15.0,43.0,58.0,2,,66.0,,,,
2023-24,11352523,37,7,Aston_Villa,Home,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,,11.0,21.0,32.0,,1.0,2.0,,,,1.0,,2.0,3.0,9.0,,,0.036281,,,,0.0,,,,,1.0,,,90.0,,,,,,,,9.0,,6.6,,,,,1.0,,1.0,,1.0,,15.0,21.0,35.0,0,6.0,60.0,2.0,2.0,,3.0
2023-24,11352523,37,7,Aston_Villa,Home,864169,244954,Pau Torres,pau-torres,D,False,,,4.0,11.0,33.0,44.0,,1.0,4.0,,,1.0,,,,1.0,2.0,,,0.00907947,0.0142,,1.0,0.0,,,,,,,,90.0,,1.0,,,,,,4.0,,6.7,,,,,4.0,,,,6.0,,13.0,35.0,48.0,1,1.0,60.0,,,,1.0
2023-24,11352523,37,7,Aston_Villa,Home,1099074,465390,Kaine Kesler-Hayden,kaine-hayden,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352562,38,7,Aston_Villa,Away,96538,101188,Lucas Digne,lucas-digne,D,False,2.0,,1.0,12.0,18.0,28.0,2.0,1.0,2.0,1.0,,,,,1.0,4.0,8.0,,,0.295788,,,1.0,0.0,,,,,,3.0,,90.0,,,,,,,,14.0,,6.8,,,,,6.0,1.0,6.0,,2.0,,20.0,21.0,35.0,0,4.0,64.0,1.0,2.0,1.0,1.0
2023-24,11352562,38,7,Aston_Villa,Away,227942,101184,Calum Chambers,calum-chambers,D,False,,,2.0,8.0,37.0,45.0,,,3.0,,,,,,1.0,3.0,3.0,,,0.00563614,,,2.0,0.0,,,,,,,,68.0,,,,,,,,5.0,,6.3,,,,,,,,,3.0,,11.0,38.0,49.0,0,2.0,56.0,,1.0,,
2023-24,11352562,38,7,Aston_Villa,Away,580550,171101,Clément Lenglet,clement-lenglet,D,False,,,5.0,11.0,51.0,62.0,,,5.0,,,,1.0,,1.0,2.0,2.0,,,0.00681352,,,,0.0,,,,,1.0,,,90.0,,1.0,,,,,,8.0,,5.9,,,,,,,,,9.0,,13.0,54.0,67.0,0,,75.0,1.0,2.0,,
2023-24,11352562,38,7,Aston_Villa,Away,604232,165659,Diego Carlos,diego-carlos,D,False,,,3.0,9.0,57.0,66.0,,,3.0,,,,,,,,,,,0.00397292,0.0483,,,0.0,,,,,,,,90.0,,2.0,,,,,,8.0,,6.2,,,1.0,,4.0,,,,7.0,,13.0,60.0,73.0,1,,81.0,1.0,,,
2023-24,11352562,38,7,Aston_Villa,Away,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,1.0,8.0,36.0,44.0,,2.0,2.0,,,,,,3.0,4.0,5.0,,,0.00599582,0.0728,,,0.0,,,,,,,,90.0,,,,,,,,16.0,,5.7,,,1.0,,2.0,2.0,,,2.0,,13.0,42.0,55.0,1,1.0,77.0,,1.0,1.0,
2023-24,11352562,38,7,Aston_Villa,Away,864169,244954,Pau Torres,pau-torres,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352562,38,7,Aston_Villa,Away,1099074,465390,Kaine Kesler-Hayden,kaine-hayden,D,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,8.0,,,,,,,,,,6.4,,,,,,,,,,,,,,0,,,,,,
