season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8684169,32,20,Southampton,Away,161717,101178.0,James Ward-Prowse,james-ward-prowse,M,False,,,1.0,29.0,21.0,50.0,2.0,3.0,9.0,1.0,1.0,,1.0,,1.0,4.0,9.0,,,,,1.0,,,,2.0,,90.0,2.0,1.0,,,,,,,13.0,,8.0,,,1.0,5.0,1.0,3.0,,4.0,,37.0,24.0,58.0,3,3.0,82.0,1.0,2.0,1.0,2.0
2019-20,8684169,32,20,Southampton,Away,227946,107265.0,Angus Gunn,angus-gunn,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684169,32,20,Southampton,Away,286085,171771.0,Jan Bednarek,jan-bednarek,D,False,,,2.0,10.0,28.0,38.0,4.0,12.0,3.0,,,,,,,4.0,13.0,,,,,,,,1.0,,,90.0,,1.0,1.0,,,,,,21.0,,6.8,,,,5.0,,,,15.0,,26.0,33.0,59.0,0,1.0,72.0,,,,1.0
2019-20,8684169,32,20,Southampton,Away,773409,200439.0,Che Adams,che-adams,F,True,,,,3.0,,3.0,,,2.0,,1.0,1.0,,,,,3.0,,,,,,,,,,,15.0,1.0,,,,,,,,1.0,,6.6,,,,,1.0,,,,,3.0,,3.0,2,,9.0,1.0,2.0,1.0,
2019-20,8684169,32,20,Southampton,Away,794953,135720.0,Kevin Danso,kevin-danso,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684169,32,20,Southampton,Away,823085,158534.0,Kyle Walker-Peters,kyle-walker-peters,D,False,,,2.0,19.0,10.0,29.0,2.0,,8.0,,,,,,,3.0,7.0,,,1.0,,,,,,,,90.0,,,,,,,,,18.0,,6.9,,,,3.0,,,,9.0,,26.0,17.0,43.0,0,3.0,67.0,1.0,4.0,,3.0
2019-20,8684169,32,20,Southampton,Away,826202,213482.0,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684169,32,20,Southampton,Away,879898,214470.0,Jake Vokins,jake-vokins,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684169,32,20,Southampton,Away,909987,449781.0,Alexandre Jankewitz,alexandre-jankewitz,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684169,32,20,Southampton,Away,920379,203389.0,Nathan Tella,nathan-tella,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684169,32,20,Southampton,Away,921216,220598.0,Michael Obafemi,michael-obafemi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684169,32,20,Southampton,Away,970435,214466.0,Will Smallbone,will-smallbone,M,False,,,2.0,7.0,6.0,13.0,5.0,,8.0,,,,2.0,,2.0,11.0,2.0,,,2.0,1.0,,,,,1.0,,65.0,,,,,,,,,7.0,,6.4,,,,1.0,,,,4.0,,8.0,7.0,15.0,0,1.0,28.0,2.0,1.0,,1.0
2019-20,8692231,33,20,Southampton,Home,10486,20452.0,Shane Long,shane-long,F,True,,,,5.0,,5.0,,2.0,,,,,,,,,3.0,,,,,,,,2.0,,,20.0,,,,,,,,,6.0,,6.7,,,,1.0,,,,,,9.0,,9.0,0,1.0,15.0,1.0,,,1.0
2019-20,8692231,33,20,Southampton,Home,20756,40146.0,Ryan Bertrand,ryan-bertrand,D,False,,,,3.0,11.0,14.0,,2.0,6.0,,,,1.0,,1.0,2.0,5.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,,15.0,,7.1,,,,3.0,,,,2.0,,9.0,16.0,25.0,0,3.0,46.0,1.0,,,3.0
2019-20,8692231,33,20,Southampton,Home,45502,58376.0,Alex McCarthy,alex-mccarthy,G,False,,,16.0,12.0,14.0,26.0,,,8.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,15.0,1.0,8.6,6.0,6.0,,2.0,,,,31.0,,24.0,17.0,41.0,0,,52.0,,,,
2019-20,8692231,33,20,Southampton,Home,69416,78056.0,Oriol Romeu,oriol-romeu,M,False,,,1.0,8.0,17.0,25.0,2.0,1.0,6.0,,,,1.0,,1.0,5.0,3.0,,,1.0,,,,,5.0,,,90.0,,2.0,,,,,,,6.0,,6.9,,,,3.0,,,,3.0,,13.0,17.0,30.0,0,1.0,44.0,,1.0,,1.0
2019-20,8692231,33,20,Southampton,Home,115346,83283.0,Nathan Redmond,nathan-redmond,M,False,,,2.0,17.0,3.0,20.0,3.0,,10.0,,,1.0,2.0,,2.0,11.0,5.0,,,,,,,,,1.0,,90.0,1.0,,,,,,,,13.0,,6.4,,,1.0,1.0,6.0,1.0,,4.0,,20.0,6.0,25.0,3,2.0,45.0,1.0,1.0,2.0,1.0
2019-20,8692231,33,20,Southampton,Home,117083,91047.0,Stuart Armstrong,stuart-armstrong,M,False,,,1.0,10.0,6.0,16.0,,1.0,5.0,,,,,,,2.0,6.0,,,1.0,1.0,,,,2.0,1.0,,89.0,2.0,,,,,,,,12.0,,7.6,,,,2.0,2.0,,,2.0,,15.0,9.0,24.0,2,3.0,40.0,3.0,1.0,1.0,3.0
2019-20,8692231,33,20,Southampton,Home,130181,84939.0,Danny Ings,danny-ings,F,False,,,,11.0,2.0,13.0,2.0,2.0,4.0,,1.0,,4.0,,1.0,9.0,4.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,,14.0,,6.1,,,1.0,7.0,3.0,,,2.0,1.0,21.0,3.0,24.0,1,1.0,42.0,,,1.0,
2019-20,8692231,33,20,Southampton,Home,134361,88900.0,Jack Stephens,jack-stephens,D,False,,,1.0,7.0,16.0,23.0,1.0,2.0,4.0,,,,2.0,,1.0,4.0,3.0,,,,,,,,,1.0,,90.0,,5.0,,,,,,,11.0,,7.5,,,,11.0,,,,7.0,,14.0,19.0,33.0,0,1.0,54.0,,,,1.0
2019-20,8692231,33,20,Southampton,Home,161717,101178.0,James Ward-Prowse,james-ward-prowse,M,False,,,,11.0,11.0,22.0,4.0,,3.0,,,,1.0,,2.0,9.0,4.0,,,2.0,,,,,6.0,,,90.0,,1.0,,,,,,,15.0,,7.0,,,,6.0,,4.0,,1.0,,20.0,12.0,28.0,0,2.0,58.0,3.0,2.0,,1.0
2019-20,8692231,33,20,Southampton,Home,227946,107265.0,Angus Gunn,angus-gunn,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692231,33,20,Southampton,Home,286085,171771.0,Jan Bednarek,jan-bednarek,D,False,,,2.0,5.0,18.0,23.0,1.0,1.0,5.0,,,,,,,2.0,3.0,,,1.0,,,,,3.0,,,90.0,,1.0,,,,,,,4.0,,7.9,,,,14.0,,,,4.0,,8.0,19.0,27.0,0,2.0,49.0,,,,
2019-20,8692231,33,20,Southampton,Home,773409,200439.0,Che Adams,che-adams,F,False,,,1.0,3.0,3.0,6.0,3.0,3.0,2.0,,,,1.0,,,4.0,5.0,,,,,1.0,,,,,,70.0,1.0,,,,,,,,4.0,,7.4,,,1.0,1.0,1.0,,,2.0,2.0,6.0,3.0,9.0,2,1.0,21.0,1.0,,1.0,1.0
2019-20,8692231,33,20,Southampton,Home,794953,135720.0,Kevin Danso,kevin-danso,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692231,33,20,Southampton,Home,823085,158534.0,Kyle Walker-Peters,kyle-walker-peters,D,False,,,,3.0,13.0,16.0,4.0,2.0,8.0,1.0,,,,,,6.0,7.0,,1.0,1.0,,,,,6.0,1.0,,90.0,,1.0,,,,,,,13.0,,8.1,,,,6.0,2.0,,,1.0,,6.0,16.0,22.0,0,3.0,53.0,3.0,2.0,1.0,1.0
2019-20,8692231,33,20,Southampton,Home,869910,431131.0,Moussa Djenepo,moussa-djenepo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692231,33,20,Southampton,Home,879386,422306.0,William Ferry,william-ferry,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692231,33,20,Southampton,Home,879898,214470.0,Jake Vokins,jake-vokins,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692231,33,20,Southampton,Home,909987,449781.0,Alexandre Jankewitz,alexandre-jankewitz,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692231,33,20,Southampton,Home,921216,220598.0,Michael Obafemi,michael-obafemi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692231,33,20,Southampton,Home,970435,214466.0,Will Smallbone,will-smallbone,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692248,34,20,Southampton,Away,10486,20452.0,Shane Long,shane-long,F,True,,,,7.0,1.0,8.0,2.0,,,,,,,,,4.0,,,,2.0,,,,,,1.0,,20.0,,,,,,,,,3.0,,6.6,,,,,,,,,,9.0,1.0,10.0,0,,12.0,1.0,,,
2019-20,8692248,34,20,Southampton,Away,20756,40146.0,Ryan Bertrand,ryan-bertrand,D,False,3.0,,4.0,30.0,20.0,47.0,2.0,2.0,1.0,,,,1.0,,,4.0,2.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,,17.0,,6.7,,,,,,8.0,,7.0,,42.0,22.0,56.0,0,,78.0,1.0,,,
2019-20,8692248,34,20,Southampton,Away,45502,58376.0,Alex McCarthy,alex-mccarthy,G,False,,1.0,8.0,6.0,12.0,18.0,,1.0,8.0,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,,20.0,1.0,6.9,2.0,3.0,,1.0,,,1.0,28.0,,24.0,14.0,38.0,0,,46.0,,,,
2019-20,8692248,34,20,Southampton,Away,69416,78056.0,Oriol Romeu,oriol-romeu,M,False,,,3.0,21.0,18.0,39.0,1.0,3.0,5.0,,,,,,,3.0,4.0,,,2.0,,,,,1.0,1.0,,69.0,,,,,,,,,4.0,,6.8,,,,,,,,5.0,,23.0,20.0,43.0,0,,49.0,,1.0,,
2019-20,8692248,34,20,Southampton,Away,115346,83283.0,Nathan Redmond,nathan-redmond,M,False,,,1.0,24.0,11.0,35.0,1.0,,3.0,,,,,,,2.0,4.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,,12.0,,6.9,,,1.0,,,1.0,,3.0,,33.0,11.0,43.0,1,1.0,54.0,3.0,3.0,,1.0
2019-20,8692248,34,20,Southampton,Away,117083,91047.0,Stuart Armstrong,stuart-armstrong,M,False,1.0,,1.0,28.0,10.0,37.0,,,5.0,1.0,,,,,2.0,4.0,7.0,,,1.0,1.0,,,,1.0,1.0,,88.0,,1.0,,,,,,,12.0,,7.9,,,2.0,1.0,6.0,2.0,,1.0,1.0,35.0,12.0,45.0,2,1.0,64.0,,1.0,5.0,1.0
2019-20,8692248,34,20,Southampton,Away,130181,84939.0,Danny Ings,danny-ings,F,False,1.0,,2.0,27.0,3.0,29.0,1.0,1.0,2.0,,,1.0,,,5.0,7.0,5.0,,,,,1.0,,1.0,,3.0,,90.0,2.0,,,,,,,,14.0,,7.9,,,1.0,1.0,4.0,3.0,,2.0,1.0,32.0,3.0,32.0,4,,55.0,3.0,1.0,3.0,
2019-20,8692248,34,20,Southampton,Away,134361,88900.0,Jack Stephens,jack-stephens,D,False,,,2.0,13.0,34.0,47.0,1.0,2.0,5.0,,,,1.0,,,2.0,4.0,,,,,,,,1.0,,,90.0,,,,,,,,,9.0,,6.5,,,,4.0,,,,8.0,,20.0,35.0,55.0,0,1.0,68.0,1.0,1.0,,
2019-20,8692248,34,20,Southampton,Away,149593,132015.0,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,True,,,2.0,17.0,11.0,28.0,,,3.0,,,,,,,,2.0,,,,,,,,1.0,,,21.0,,,,,,,,,1.0,,7.0,,,,,,,,3.0,,18.0,11.0,29.0,0,2.0,32.0,,,,1.0
2019-20,8692248,34,20,Southampton,Away,161717,101178.0,James Ward-Prowse,james-ward-prowse,M,False,2.0,,3.0,25.0,21.0,44.0,,1.0,3.0,,1.0,3.0,3.0,,1.0,7.0,6.0,,,3.0,,,,1.0,2.0,2.0,,90.0,1.0,,,,,1.0,,1.0,11.0,,7.0,,,1.0,,,8.0,,4.0,,34.0,21.0,47.0,5,4.0,71.0,1.0,1.0,,2.0
2019-20,8692248,34,20,Southampton,Away,227946,107265.0,Angus Gunn,angus-gunn,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692248,34,20,Southampton,Away,286085,171771.0,Jan Bednarek,jan-bednarek,D,False,,,4.0,8.0,29.0,37.0,1.0,6.0,6.0,,,,1.0,,,3.0,8.0,,,1.0,,,,,3.0,,,90.0,,1.0,,,,,,,17.0,,6.9,,,,2.0,,,,8.0,,17.0,37.0,54.0,0,2.0,64.0,,,,2.0
2019-20,8692248,34,20,Southampton,Away,773409,200439.0,Che Adams,che-adams,F,False,,,1.0,13.0,1.0,14.0,9.0,4.0,1.0,,,2.0,,,,10.0,5.0,,,1.0,,,,,,,,70.0,1.0,,,,,,,,11.0,,6.9,,,1.0,,,1.0,,1.0,,20.0,1.0,20.0,4,,33.0,2.0,1.0,,
2019-20,8692248,34,20,Southampton,Away,794953,135720.0,Kevin Danso,kevin-danso,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692248,34,20,Southampton,Away,823085,158534.0,Kyle Walker-Peters,kyle-walker-peters,D,False,,,,16.0,19.0,35.0,2.0,,8.0,,,,4.0,,1.0,9.0,9.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,,12.0,,6.6,,,,3.0,4.0,,,4.0,,23.0,21.0,44.0,0,2.0,69.0,,4.0,3.0,2.0
2019-20,8692248,34,20,Southampton,Away,879386,422306.0,William Ferry,william-ferry,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692248,34,20,Southampton,Away,879898,214470.0,Jake Vokins,jake-vokins,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692248,34,20,Southampton,Away,909987,449781.0,Alexandre Jankewitz,alexandre-jankewitz,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692248,34,20,Southampton,Away,921216,220598.0,Michael Obafemi,michael-obafemi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692248,34,20,Southampton,Away,970435,214466.0,Will Smallbone,will-smallbone,M,True,,,,1.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0,,2.0,,,,
2019-20,8692259,35,20,Southampton,Away,10486,20452.0,Shane Long,shane-long,F,True,,,,4.0,,4.0,1.0,2.0,,,,,,,,2.0,3.0,,,1.0,,,,,1.0,,,26.0,1.0,,,,,,,,3.0,,6.7,,,,,,,,,,7.0,,7.0,1,,11.0,,1.0,,
2019-20,8692259,35,20,Southampton,Away,20756,40146.0,Ryan Bertrand,ryan-bertrand,D,False,,,1.0,24.0,20.0,44.0,1.0,2.0,2.0,,,,2.0,,,3.0,4.0,,,,,,,,,,,90.0,,1.0,,,,,,,16.0,,6.4,,,,1.0,,4.0,,4.0,,37.0,22.0,55.0,0,,75.0,1.0,2.0,,
2019-20,8692259,35,20,Southampton,Away,45502,58376.0,Alex McCarthy,alex-mccarthy,G,False,,1.0,8.0,9.0,14.0,23.0,,,3.0,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,,14.0,1.0,6.5,1.0,2.0,,2.0,1.0,,1.0,22.0,,23.0,14.0,37.0,0,,43.0,,,1.0,
2019-20,8692259,35,20,Southampton,Away,69416,78056.0,Oriol Romeu,oriol-romeu,M,False,,,2.0,28.0,26.0,54.0,1.0,1.0,3.0,,,,2.0,,,7.0,2.0,,,5.0,,,,,3.0,1.0,,87.0,,,,,,,,,3.0,,6.6,,,,,,,,2.0,,31.0,26.0,57.0,0,1.0,63.0,,,,1.0
2019-20,8692259,35,20,Southampton,Away,115346,83283.0,Nathan Redmond,nathan-redmond,M,False,1.0,,1.0,33.0,10.0,42.0,,1.0,6.0,1.0,,,,,1.0,1.0,5.0,,,,1.0,,,,2.0,2.0,,90.0,1.0,,,,,,,,16.0,,7.8,,,1.0,1.0,1.0,3.0,,4.0,,45.0,11.0,53.0,2,3.0,75.0,2.0,,1.0,1.0
2019-20,8692259,35,20,Southampton,Away,117083,91047.0,Stuart Armstrong,stuart-armstrong,M,False,,,1.0,13.0,5.0,18.0,1.0,1.0,4.0,,,,2.0,,,3.0,3.0,,,,,1.0,,,,2.0,,69.0,2.0,,,,,,,,8.0,,7.3,,,,1.0,1.0,,,2.0,,17.0,6.0,23.0,2,,32.0,3.0,1.0,1.0,
2019-20,8692259,35,20,Southampton,Away,120538,93100.0,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692259,35,20,Southampton,Away,130181,84939.0,Danny Ings,danny-ings,F,False,,,1.0,14.0,5.0,19.0,6.0,,1.0,,,1.0,1.0,,2.0,12.0,4.0,,,1.0,,,,,,,,90.0,,,,,,,,,10.0,,6.4,,,,1.0,5.0,,,1.0,,17.0,5.0,22.0,1,1.0,37.0,3.0,,3.0,
2019-20,8692259,35,20,Southampton,Away,134361,88900.0,Jack Stephens,jack-stephens,D,False,,,2.0,14.0,35.0,49.0,,1.0,8.0,,,,1.0,,,1.0,2.0,,,,,,,,2.0,,,90.0,,,,,,,,,12.0,,6.4,,,,3.0,,,,7.0,,21.0,40.0,61.0,0,,69.0,,1.0,,
2019-20,8692259,35,20,Southampton,Away,149593,132015.0,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692259,35,20,Southampton,Away,161717,101178.0,James Ward-Prowse,james-ward-prowse,M,False,1.0,,1.0,28.0,21.0,48.0,2.0,1.0,7.0,,,,2.0,,1.0,10.0,6.0,,1.0,4.0,,,,,2.0,2.0,,90.0,,,,,,,,,18.0,,6.4,,,,1.0,1.0,8.0,,2.0,,40.0,22.0,54.0,0,3.0,79.0,3.0,2.0,,2.0
2019-20,8692259,35,20,Southampton,Away,227946,107265.0,Angus Gunn,angus-gunn,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692259,35,20,Southampton,Away,286085,171771.0,Jan Bednarek,jan-bednarek,D,False,,,4.0,23.0,43.0,66.0,,3.0,14.0,1.0,,1.0,2.0,,1.0,3.0,3.0,,,,1.0,,,,2.0,1.0,,90.0,,,,,,,,,13.0,,6.8,,,,6.0,,,,9.0,,31.0,47.0,78.0,1,,90.0,,,,
2019-20,8692259,35,20,Southampton,Away,773409,200439.0,Che Adams,che-adams,F,False,,,,8.0,,8.0,2.0,1.0,4.0,,,,,,2.0,6.0,10.0,,,1.0,,,,,,,,64.0,,,,,,,,,13.0,,7.0,,,,,4.0,,,1.0,,15.0,1.0,16.0,0,2.0,33.0,2.0,4.0,3.0,2.0
2019-20,8692259,35,20,Southampton,Away,794953,135720.0,Kevin Danso,kevin-danso,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692259,35,20,Southampton,Away,823085,158534.0,Kyle Walker-Peters,kyle-walker-peters,D,False,,,2.0,14.0,9.0,23.0,,1.0,6.0,,,,3.0,,2.0,7.0,4.0,,,2.0,,,,,,,,90.0,,,,,,,,,21.0,,5.8,,,1.0,,,4.0,,5.0,,26.0,10.0,32.0,1,,60.0,3.0,3.0,,
2019-20,8692259,35,20,Southampton,Away,879386,422306.0,William Ferry,william-ferry,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692259,35,20,Southampton,Away,879898,214470.0,Jake Vokins,jake-vokins,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692259,35,20,Southampton,Away,921216,220598.0,Michael Obafemi,michael-obafemi,F,True,,,,,1.0,1.0,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,13.0,1.0,,,,,,,,,,7.3,,,,,,,,,,,1.0,1.0,1,,2.0,,,,
2019-20,8692259,35,20,Southampton,Away,970435,214466.0,Will Smallbone,will-smallbone,M,True,,,1.0,5.0,8.0,13.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,21.0,,,,,,,,,2.0,,6.5,,,,,,1.0,,1.0,,7.0,8.0,14.0,0,,15.0,,,,
2019-20,8692262,36,20,Southampton,Home,10486,20452.0,Shane Long,shane-long,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692262,36,20,Southampton,Home,20756,40146.0,Ryan Bertrand,ryan-bertrand,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692262,36,20,Southampton,Home,45502,58376.0,Alex McCarthy,alex-mccarthy,G,False,,,5.0,,19.0,19.0,,1.0,5.0,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,,11.0,1.0,6.5,1.0,1.0,,1.0,,,,16.0,,8.0,22.0,30.0,0,,37.0,,,,
2019-20,8692262,36,20,Southampton,Home,69416,78056.0,Oriol Romeu,oriol-romeu,M,False,,,1.0,12.0,12.0,24.0,2.0,1.0,3.0,1.0,,,3.0,,,6.0,2.0,,,1.0,,,,,,1.0,,45.0,,1.0,,,,,,,3.0,,6.6,,,1.0,1.0,,,,1.0,,14.0,12.0,26.0,1,1.0,31.0,1.0,,,1.0
2019-20,8692262,36,20,Southampton,Home,115346,83283.0,Nathan Redmond,nathan-redmond,M,False,,,3.0,24.0,4.0,28.0,1.0,1.0,6.0,1.0,,1.0,,,2.0,4.0,10.0,,,,1.0,,,,,2.0,,90.0,,,,,,,,,16.0,,7.7,,,,1.0,3.0,2.0,,4.0,,32.0,5.0,35.0,1,3.0,58.0,2.0,4.0,2.0,1.0
2019-20,8692262,36,20,Southampton,Home,117083,91047.0,Stuart Armstrong,stuart-armstrong,M,True,,,,4.0,,4.0,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,12.0,,,,,,,,,3.0,,6.3,,,,,,,,1.0,,5.0,,5.0,0,,7.0,2.0,,,
2019-20,8692262,36,20,Southampton,Home,120538,93100.0,Jannik Vestergaard,jannik-vestergaard,D,False,,,3.0,26.0,39.0,65.0,1.0,6.0,8.0,,,1.0,2.0,,,3.0,7.0,,,,,,,1.0,1.0,,,90.0,1.0,1.0,,,,,,,19.0,,6.8,,,,2.0,,,,12.0,,41.0,42.0,83.0,2,,92.0,1.0,1.0,,
2019-20,8692262,36,20,Southampton,Home,130181,84939.0,Danny Ings,danny-ings,F,False,1.0,,,12.0,2.0,13.0,4.0,1.0,1.0,,,2.0,1.0,,5.0,13.0,4.0,,,2.0,,1.0,,1.0,,1.0,,90.0,1.0,,,,,,,,18.0,,7.2,,,2.0,,3.0,1.0,,1.0,1.0,18.0,3.0,20.0,5,1.0,44.0,3.0,1.0,1.0,1.0
2019-20,8692262,36,20,Southampton,Home,134361,88900.0,Jack Stephens,jack-stephens,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692262,36,20,Southampton,Home,149593,132015.0,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,12.0,36.0,45.0,81.0,1.0,1.0,13.0,,2.0,1.0,1.0,,,2.0,4.0,,,,,,,,,1.0,,90.0,2.0,1.0,,,,,,,20.0,,7.2,,,1.0,,1.0,,,17.0,,50.0,47.0,97.0,4,1.0,115.0,1.0,1.0,1.0,1.0
2019-20,8692262,36,20,Southampton,Home,161717,101178.0,James Ward-Prowse,james-ward-prowse,M,False,3.0,,8.0,48.0,22.0,67.0,1.0,,4.0,,,2.0,1.0,,1.0,4.0,3.0,,,,,,,,1.0,4.0,,90.0,1.0,1.0,,,,,,,16.0,,7.7,,,,1.0,2.0,11.0,,12.0,,62.0,22.0,73.0,3,2.0,97.0,,,1.0,2.0
2019-20,8692262,36,20,Southampton,Home,227946,107265.0,Angus Gunn,angus-gunn,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692262,36,20,Southampton,Home,286085,171771.0,Jan Bednarek,jan-bednarek,D,False,,,5.0,22.0,36.0,58.0,3.0,6.0,3.0,,,,,,,4.0,9.0,,,1.0,,,,,5.0,,,90.0,,,,,,,,,14.0,,7.2,,,,1.0,,,,9.0,,29.0,43.0,72.0,0,3.0,81.0,,,,2.0
2019-20,8692262,36,20,Southampton,Home,773409,200439.0,Che Adams,che-adams,F,True,,,1.0,8.0,,8.0,4.0,2.0,1.0,,1.0,1.0,,,,6.0,4.0,,,,,,,,,,,45.0,1.0,,,,,,,,6.0,,6.5,,,2.0,,3.0,1.0,,1.0,,11.0,,10.0,4,,22.0,1.0,1.0,1.0,
2019-20,8692262,36,20,Southampton,Home,794953,135720.0,Kevin Danso,kevin-danso,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692262,36,20,Southampton,Home,803181,,Jacob Maddox,jacob-maddox,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
