season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385706,12,13,Leicester_City,Home,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,2.0,24.0,8.0,32.0,2.0,,10.0,1.0,,,,,,1.0,8.0,3.0,,,0.141483,0.0,0.0,1.0,1.0,,,,,,2.0,,90.0,,,,,,,,,17.0,,6.8,,,,,5.0,1.0,,5.0,,32.0,9.0,40.0,0,,60.0,3.0,2.0,1.0,
2022-23,10385706,12,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,True,,,,4.0,,4.0,1.0,,1.0,,,,,,,2.0,4.0,2.0,,,0.0826526,0.0,0.0,1.0,,,,,,,1.0,,26.0,,,,,,,,,6.0,,6.6,,,,1.0,,,,1.0,1.0,7.0,1.0,8.0,0,1.0,13.0,,1.0,,1.0
2022-23,10385706,12,13,Leicester_City,Home,887581,225902,Boubakary Soumaré,boubakary-soumare,M,False,,,2.0,13.0,15.0,28.0,1.0,1.0,5.0,,,,,,,1.0,4.0,6.0,,,0.00870478,0.0,0.0,1.0,,,,,,,,,64.0,,,,,,,,,11.0,,6.9,,,,2.0,2.0,1.0,,2.0,,16.0,19.0,34.0,0,3.0,49.0,2.0,1.0,1.0,1.0
2022-23,10385706,12,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385706,12,13,Leicester_City,Home,1102369,514284,Joe Wormleighton,joe-wormleighton,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385706,12,13,Leicester_City,Home,1201693,519223,Sammy Braybrooke,sammy-braybrooke,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385361,13,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,4.0,,4.0,,,1.0,,,,,,,,,,,,0.00144829,0.0439,0.0,,,,,,,,,,11.0,,,,,,,,,5.0,,6.6,,,1.0,,,,,,,8.0,,8.0,1,,11.0,,,,
2022-23,10385361,13,13,Leicester_City,Away,123166,86881,Nampalys Mendy,nampalys-mendy,M,True,,,1.0,2.0,10.0,12.0,,,4.0,,,,,,,,,,,,0.00240977,0.0,0.0,,,,,,,,,,29.0,,,,,,,,,5.0,,6.6,,,,,,,,1.0,,3.0,14.0,17.0,0,,20.0,,,,
2022-23,10385361,13,13,Leicester_City,Away,135647,106837,Dennis Praet,dennis-praet,M,True,,,1.0,7.0,,7.0,2.0,,2.0,,,,,,,1.0,3.0,1.0,,,0.063887,0.0,0.0,,,,,,,,,,28.0,,,,,,,,,2.0,,6.5,,,,,,,,2.0,,8.0,,8.0,0,1.0,10.0,,,,
2022-23,10385361,13,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,True,,,,2.0,1.0,3.0,1.0,1.0,,,,,,,,,2.0,2.0,,,0.00205753,0.5145,0.4912,,1.0,1.0,,,,,1.0,,29.0,1.0,,,,,,,,4.0,,7.7,,,,2.0,1.0,,,,1.0,5.0,1.0,6.0,1,1.0,12.0,,,,
2022-23,10385361,13,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,False,,1.0,6.0,6.0,15.0,21.0,,,13.0,,,,,,1.0,,,,,,0.00076165,0.0,0.0,,,,0.3097,1.0,,,,,90.0,,,,,,,,,16.0,,8.1,5.0,5.0,,1.0,,,1.0,22.0,,22.0,15.0,37.0,0,,52.0,,,,
2022-23,10385361,13,13,Leicester_City,Away,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,,4.0,14.0,18.0,2.0,,4.0,,,,,,,,3.0,,,,0.00234876,0.0,0.0,1.0,,,,,,1.0,,,90.0,,2.0,,,,,,,7.0,,7.0,,,,4.0,,,,3.0,,7.0,17.0,24.0,0,,34.0,,,,
2022-23,10385361,13,13,Leicester_City,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,1.0,,,5.0,11.0,15.0,2.0,,5.0,1.0,,,2.0,,,1.0,5.0,3.0,,,0.194477,0.0,0.0,,1.0,,,,,1.0,1.0,,90.0,,3.0,,,,,,,11.0,,7.7,,,,5.0,,1.0,,2.0,,9.0,16.0,24.0,0,3.0,45.0,,,,2.0
2022-23,10385361,13,13,Leicester_City,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,1.0,9.0,19.0,28.0,1.0,1.0,4.0,,,,,,,1.0,2.0,2.0,,,0.00384977,0.0224,0.4838,1.0,,1.0,,,,1.0,,,90.0,1.0,1.0,,,,,,,11.0,,7.4,,,,,,1.0,,2.0,,14.0,23.0,36.0,1,1.0,47.0,,,,1.0
2022-23,10385361,13,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385361,13,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,False,2.0,,5.0,12.0,10.0,20.0,,,4.0,,,,2.0,,,1.0,5.0,6.0,,,0.0708781,0.0845,0.3115,2.0,,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,,,8.0,,7.7,,,,,,4.0,,6.0,,17.0,11.0,24.0,1,4.0,39.0,1.0,2.0,,
2022-23,10385361,13,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385361,13,13,Leicester_City,Away,361696,218218,Wout Faes,wout-faes,D,False,,,4.0,6.0,29.0,35.0,1.0,2.0,4.0,,,,,,,,4.0,5.0,,,0.0069257,0.0,0.0,3.0,,,,,,,,,90.0,,1.0,,,,,,,6.0,,7.3,,,,6.0,,,,8.0,,11.0,30.0,41.0,0,2.0,54.0,,1.0,,
2022-23,10385361,13,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385361,13,13,Leicester_City,Away,796986,207270,Daniel Iversen,daniel-iversen,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385361,13,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,False,,,1.0,15.0,11.0,26.0,2.0,,3.0,,,,,1.0,,1.0,3.0,5.0,,,0.0163481,0.0,0.0,,,,,,,1.0,,,88.0,,2.0,,,,,,,10.0,,7.1,,,,1.0,,,,4.0,,20.0,14.0,34.0,0,1.0,58.0,,4.0,,1.0
2022-23,10385361,13,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,10.0,8.0,18.0,2.0,2.0,4.0,,,,,,,,5.0,6.0,,,0.0409124,0.2262,0.2026,1.0,,1.0,,,,,,,79.0,1.0,,,,,,,,9.0,,7.3,,,,,2.0,,,,,15.0,10.0,25.0,1,2.0,35.0,,2.0,,2.0
2022-23,10385361,13,13,Leicester_City,Away,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,,13.0,7.0,20.0,,,4.0,1.0,,,1.0,,,1.0,4.0,3.0,,,0.105498,0.0,0.0,3.0,1.0,,,,,1.0,1.0,,62.0,,,,,,,,,16.0,,7.1,,,,1.0,1.0,3.0,,2.0,,23.0,9.0,29.0,0,2.0,43.0,3.0,,1.0,1.0
2022-23,10385361,13,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,False,1.0,,,6.0,1.0,6.0,3.0,2.0,1.0,,,,,,,1.0,5.0,4.0,,,0.0485543,0.0,0.0,1.0,,,,,,1.0,,,61.0,,,,,,,,,9.0,,6.7,,,,,,1.0,,,2.0,10.0,2.0,11.0,0,2.0,21.0,3.0,,,1.0
2022-23,10385361,13,13,Leicester_City,Away,887581,225902,Boubakary Soumaré,boubakary-soumare,M,False,,,,5.0,14.0,19.0,1.0,1.0,4.0,,,,1.0,,,1.0,3.0,5.0,,,0.00218049,0.0,0.0,,,,,,,1.0,,,61.0,,,,,,,,,5.0,,6.8,,,,2.0,,,,1.0,,8.0,15.0,23.0,0,3.0,33.0,,1.0,,
2022-23,10385361,13,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,1.0,,,0.00048987,0.0,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,3.0,,,,
2022-23,10385380,14,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385380,14,13,Leicester_City,Home,123166,86881,Nampalys Mendy,nampalys-mendy,M,True,,,,3.0,13.0,16.0,1.0,,1.0,,,,,,,,2.0,2.0,,,0.00184117,0.0,0.0,1.0,,,,,,,,,45.0,,1.0,,,,,,,2.0,,6.6,,,,,1.0,,,,,4.0,14.0,18.0,0,,21.0,,1.0,1.0,
2022-23,10385380,14,13,Leicester_City,Home,135647,106837,Dennis Praet,dennis-praet,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385380,14,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,3.0,2.0,5.0,1.0,,1.0,,,,,,,1.0,4.0,,,,0.00721254,0.0,0.0,1.0,,,,,,,1.0,,71.0,,,,,,,,,7.0,,6.4,,,,,1.0,,,1.0,,6.0,4.0,10.0,0,,14.0,,,,
2022-23,10385380,14,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,False,,1.0,7.0,3.0,18.0,21.0,,1.0,12.0,,,,,,,,,1.0,,,0.00031914,0.0,0.0,,,,-0.3468,1.0,,,,,90.0,,,,,,,,,18.0,,7.0,3.0,4.0,,,,,1.0,24.0,,14.0,25.0,39.0,0,,54.0,,,,
2022-23,10385380,14,13,Leicester_City,Home,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,1.0,3.0,33.0,36.0,3.0,3.0,2.0,,,,,,,,4.0,4.0,,,0.00094425,0.0046,0.0658,1.0,,,,,,,,,90.0,1.0,,,,,,,,3.0,,6.8,,,,4.0,,,,2.0,,4.0,35.0,39.0,1,1.0,48.0,,,,1.0
2022-23,10385380,14,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,1.0,,2.0,7.0,27.0,33.0,4.0,2.0,3.0,,,,,,,,4.0,6.0,,,0.00867351,0.1935,0.0,,,,,,,,,,90.0,,,,,,,,,9.0,,7.1,,,1.0,,,1.0,,3.0,,10.0,31.0,40.0,1,3.0,62.0,2.0,1.0,,3.0
2022-23,10385380,14,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,1.0,,2.0,10.0,30.0,39.0,1.0,1.0,6.0,,,,,,,,3.0,6.0,,,0.0489418,0.0151,0.0671,1.0,,,,,1.0,1.0,,,90.0,1.0,2.0,,,,,,,8.0,,7.5,,,,2.0,1.0,2.0,,2.0,,14.0,32.0,44.0,1,2.0,61.0,1.0,3.0,,1.0
2022-23,10385380,14,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385380,14,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,1.0,,3.0,11.0,12.0,22.0,,,5.0,,,,,,,,,2.0,,,0.284577,0.0,0.0,,,,,,,1.0,5.0,,90.0,,,,,,,,,10.0,,7.3,,,,,,4.0,,4.0,,18.0,14.0,28.0,0,1.0,38.0,1.0,1.0,,1.0
2022-23,10385380,14,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,4.0,1.0,5.0,1.0,,3.0,1.0,,,,,,,2.0,,,,0.0577962,0.2298,0.1583,,,,,,,,1.0,,19.0,1.0,,,,,,,,3.0,,7.0,,,1.0,,1.0,,,1.0,,5.0,1.0,6.0,2,,11.0,1.0,,,
2022-23,10385380,14,13,Leicester_City,Home,361696,218218,Wout Faes,wout-faes,D,False,,,4.0,8.0,36.0,44.0,,1.0,4.0,,,,,,,,,2.0,,,0.00457413,0.0,0.0,,,,,,,,,,90.0,,,,,,,,,8.0,,6.6,,,,3.0,,,,7.0,,11.0,40.0,51.0,0,,56.0,1.0,1.0,,
2022-23,10385380,14,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,1.0,7.0,32.0,39.0,1.0,,2.0,,,,,,,,1.0,2.0,,,0.00289934,0.0,0.0,,,,,,,,,,72.0,,1.0,,,,,,,8.0,,6.8,,,,2.0,,,,5.0,,11.0,36.0,47.0,0,2.0,56.0,,,,1.0
2022-23,10385380,14,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385380,14,13,Leicester_City,Home,796986,207270,Daniel Iversen,daniel-iversen,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385380,14,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,1.0,,1.0,7.0,18.0,24.0,1.0,2.0,2.0,,,,,,,,1.0,5.0,,,0.0106288,0.0456,0.0,,,,,,,,1.0,,90.0,,,,,,,,,7.0,,7.1,,,1.0,3.0,,1.0,,3.0,,10.0,21.0,30.0,1,2.0,51.0,1.0,1.0,,2.0
2022-23,10385380,14,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,5.0,7.0,12.0,,,2.0,,,,,,,1.0,1.0,4.0,,,0.00627343,0.0737,0.0376,,,,,,,,,,90.0,1.0,,,,,,,,8.0,,7.0,,,1.0,,2.0,1.0,,,,8.0,10.0,17.0,2,1.0,31.0,1.0,1.0,2.0,
2022-23,10385380,14,13,Leicester_City,Home,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,1.0,2.0,9.0,11.0,,,,,,,2.0,,,1.0,3.0,1.0,,,0.0022598,0.0,0.0,,,,,,,1.0,,,45.0,,,,,,,,,6.0,,6.4,,,,,,,,2.0,,4.0,10.0,14.0,0,,20.0,2.0,1.0,,
2022-23,10385380,14,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,True,,,,2.0,,2.0,,1.0,,,1.0,1.0,1.0,,,1.0,3.0,1.0,,,0.00205207,0.1431,0.0619,1.0,,,,,,,,,18.0,1.0,,,,,,,,4.0,,6.1,,,,,,,,,,2.0,,2.0,2,,9.0,3.0,,,
2022-23,10385380,14,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385390,15,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,4.0,4.0,,1.0,1.0,,,,,,,,,2.0,,,3.802e-05,0.0,0.0,,,,,,,,,,12.0,,1.0,,,,,,,2.0,,6.9,,,,1.0,,1.0,,,,1.0,5.0,5.0,0,1.0,11.0,,,,
2022-23,10385390,15,13,Leicester_City,Away,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385390,15,13,Leicester_City,Away,123166,86881,Nampalys Mendy,nampalys-mendy,M,True,,,,,3.0,3.0,,,1.0,,,,,,,,,,,,3.494e-05,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0,,3.0,,,,
2022-23,10385390,15,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,True,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,0.0021656,0.0,0.0,,,,,,,,,,20.0,,,,,,,,,1.0,,6.5,,,,1.0,,,,1.0,,2.0,,2.0,0,,3.0,,,,
2022-23,10385390,15,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,False,,,6.0,2.0,22.0,24.0,,1.0,7.0,,,,,,,,,3.0,,,0.00019243,0.0,0.0,,,,0.548,1.0,,,,,90.0,,,,,,,,,12.0,2.0,7.9,2.0,2.0,,3.0,,,,17.0,,13.0,22.0,35.0,0,,52.0,,2.0,,
2022-23,10385390,15,13,Leicester_City,Away,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,2.0,10.0,46.0,56.0,3.0,1.0,4.0,1.0,,,,,,,4.0,1.0,,,0.10771,0.0,0.0,1.0,,,,,,,1.0,,90.0,,1.0,,,,,,,1.0,,7.5,,,,4.0,,,,2.0,,11.0,46.0,57.0,0,,66.0,,,,
2022-23,10385390,15,13,Leicester_City,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,2.0,,2.0,14.0,22.0,34.0,2.0,,2.0,,1.0,,,,,1.0,4.0,3.0,,,0.0597939,0.292,0.0,,,,,,,2.0,3.0,,90.0,,,,,,,,,17.0,,7.1,,,1.0,1.0,1.0,3.0,,5.0,,17.0,32.0,46.0,1,3.0,69.0,,,,2.0
2022-23,10385390,15,13,Leicester_City,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,1.0,,2.0,26.0,37.0,62.0,1.0,,11.0,1.0,,1.0,,,,,2.0,3.0,,,0.300159,0.0481,0.3705,1.0,,1.0,,,,1.0,2.0,,89.0,1.0,,,,,,,,9.0,,7.9,,,,,,2.0,,5.0,,30.0,41.0,69.0,2,2.0,79.0,1.0,1.0,,1.0
2022-23,10385390,15,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385390,15,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,False,1.0,,2.0,27.0,11.0,37.0,1.0,,3.0,1.0,,4.0,,,,,3.0,5.0,,,0.347615,0.4617,0.0,,2.0,,,,1.0,2.0,4.0,,90.0,,,,,,,,,9.0,,8.7,,,4.0,,5.0,2.0,,4.0,1.0,32.0,11.0,41.0,8,,67.0,2.0,2.0,3.0,
2022-23,10385390,15,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385390,15,13,Leicester_City,Away,361696,218218,Wout Faes,wout-faes,D,False,,,3.0,21.0,43.0,64.0,3.0,1.0,6.0,,,,1.0,,,,5.0,4.0,,,0.032135,0.072,0.05,1.0,,,,,,,,,90.0,1.0,1.0,,,,,,,12.0,,7.2,,,,4.0,,,,8.0,,29.0,47.0,76.0,1,2.0,86.0,,1.0,,1.0
2022-23,10385390,15,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,True,,,,1.0,6.0,7.0,1.0,,3.0,,,,1.0,,,,2.0,1.0,,,0.00056174,0.0,0.0,,,,,,,,,,20.0,,1.0,,,,,,,3.0,,6.7,,,,1.0,,,,,,2.0,8.0,10.0,0,1.0,15.0,,,,
2022-23,10385390,15,13,Leicester_City,Away,796986,207270,Daniel Iversen,daniel-iversen,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385390,15,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,False,,,4.0,19.0,23.0,42.0,5.0,,5.0,,,,,,,,5.0,1.0,,,0.0163109,0.0,0.0,,,,,,,3.0,,,90.0,,,,,,,,,10.0,,7.3,,,,7.0,,2.0,,5.0,,23.0,24.0,45.0,0,1.0,69.0,1.0,,,1.0
2022-23,10385390,15,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,18.0,8.0,26.0,1.0,,4.0,,1.0,,,,,1.0,4.0,1.0,,,0.102407,0.8186,0.7312,1.0,,1.0,,,,,1.0,,90.0,4.0,,,,,,,,11.0,,7.3,,,1.0,,1.0,2.0,,1.0,,25.0,9.0,32.0,5,,43.0,1.0,1.0,,
2022-23,10385390,15,13,Leicester_City,Away,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,1.0,17.0,12.0,29.0,,,8.0,,,1.0,,,,5.0,6.0,3.0,,,0.308963,0.1055,0.0,,,,,,,,5.0,,78.0,,,,,,,,,18.0,,7.0,,,,1.0,4.0,2.0,,1.0,,25.0,13.0,36.0,1,,56.0,3.0,,3.0,
2022-23,10385390,15,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,False,,,,7.0,4.0,11.0,,1.0,,,1.0,1.0,,,,,,1.0,,,0.0570269,0.5658,0.3438,,,,,,,,2.0,,70.0,2.0,,,,,,,,8.0,,6.7,,,1.0,,,,,,,11.0,5.0,16.0,4,,23.0,3.0,,,
2022-23,10385390,15,13,Leicester_City,Away,887581,225902,Boubakary Soumaré,boubakary-soumare,M,False,,,1.0,20.0,30.0,50.0,1.0,1.0,8.0,,,,1.0,,,2.0,5.0,5.0,,,0.00989686,0.0,0.0,1.0,,,,,,3.0,,,70.0,,,,,,,,,7.0,,7.0,,,,2.0,,,,2.0,,22.0,32.0,54.0,0,3.0,68.0,1.0,1.0,,3.0
2022-23,10385390,15,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385395,16,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385395,16,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385395,16,13,Leicester_City,Away,123166,86881,Nampalys Mendy,nampalys-mendy,M,True,,,1.0,3.0,8.0,11.0,,,2.0,,,,,,,,,,,,0.0159305,0.102,0.0,,,,,,,3.0,,,21.0,,,,,,,,,3.0,,6.9,,,1.0,,,,,1.0,,5.0,9.0,14.0,1,,19.0,,,,
2022-23,10385395,16,13,Leicester_City,Away,135647,106837,Dennis Praet,dennis-praet,M,True,,,1.0,8.0,6.0,14.0,1.0,,5.0,,,,1.0,,,,3.0,2.0,,,0.00501448,0.0,0.0,1.0,,,,,,,,,65.0,,,,,,,,,8.0,,6.6,,,,,1.0,1.0,,2.0,,12.0,8.0,19.0,0,1.0,28.0,1.0,,1.0,1.0
2022-23,10385395,16,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,True,,,,3.0,,3.0,3.0,,1.0,,,,,,,1.0,5.0,1.0,,,0.0144261,0.0738,0.133,1.0,,,,,,,,,21.0,1.0,,,,,,,,3.0,,6.7,,,,2.0,1.0,,,,,3.0,1.0,4.0,1,,10.0,1.0,,1.0,
2022-23,10385395,16,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,False,,1.0,9.0,4.0,18.0,22.0,,,12.0,,,,,,,,,,,,0.0003164,0.0,0.0,,,,0.7563,,,,,,90.0,,,,,,,,,12.0,1.0,8.3,4.0,6.0,,3.0,,,1.0,21.0,,16.0,18.0,34.0,0,,51.0,,,,
2022-23,10385395,16,13,Leicester_City,Away,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,2.0,4.0,48.0,52.0,1.0,2.0,6.0,,,,,,,,1.0,4.0,,,0.00176986,0.0347,0.0728,,,,,,,2.0,,1.0,90.0,1.0,1.0,,,,,,,6.0,,7.8,,,,5.0,,,,3.0,,7.0,51.0,58.0,1,2.0,70.0,,,,
2022-23,10385395,16,13,Leicester_City,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,1.0,8.0,18.0,26.0,1.0,2.0,8.0,,,,4.0,,,,7.0,5.0,,,0.00786221,0.0,0.0,1.0,,,,,,2.0,,,90.0,,,,,,,,,16.0,,6.6,,,,5.0,1.0,,,4.0,,10.0,25.0,35.0,0,3.0,58.0,1.0,,,1.0
2022-23,10385395,16,13,Leicester_City,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,2.0,7.0,11.0,18.0,,,3.0,,1.0,,2.0,,,,3.0,4.0,,,0.0202583,0.8415,1.122,,,,,,,1.0,,,55.0,2.0,,,,,1.0,,,9.0,,6.6,,,,,1.0,1.0,,2.0,,12.0,14.0,25.0,2,4.0,39.0,,,,1.0
2022-23,10385395,16,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,4.0,5.0,9.0,1.0,,3.0,1.0,,,,,,3.0,5.0,4.0,,,0.152274,0.0,0.0,,1.0,,,,,,3.0,,22.0,,,,,,,,,7.0,,7.3,,,,,1.0,,,,,5.0,6.0,11.0,0,1.0,21.0,1.0,3.0,,1.0
2022-23,10385395,16,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,False,,,1.0,2.0,3.0,5.0,,,,,,,,,,1.0,1.0,,,,0.00134646,0.2211,0.1209,,,1.0,,,,,,,25.0,1.0,,,,,,,,2.0,,7.1,,,,,,1.0,,1.0,,3.0,3.0,5.0,1,,8.0,,,,
2022-23,10385395,16,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385395,16,13,Leicester_City,Away,361696,218218,Wout Faes,wout-faes,D,False,,,,2.0,41.0,43.0,2.0,2.0,7.0,,,,1.0,,,,4.0,5.0,,,0.00121734,0.0,0.0,,,,,,,2.0,,,90.0,,1.0,,,,,,,15.0,,7.1,,,,5.0,1.0,,,8.0,,12.0,45.0,57.0,0,3.0,72.0,,,,1.0
