season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,50027,60232,Craig Dawson,craig-dawson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,2.0,23.0,20.0,43.0,,2.0,4.0,,,,,,,,,6.0,,,0.0124689,,,,0.0,,,,,,2.0,,87.0,,1.0,,,,,8.0,,7.2,,,,,4.0,,,,6.0,,27.0,24.0,51.0,0,3.0,61.0,,1.0,,1.0
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,3.0,,1.0,20.0,9.0,26.0,,,4.0,1.0,,,,,,,6.0,1.0,,,0.0429232,,,5.0,0.0,,,,,,2.0,,90.0,,1.0,,,,,13.0,,6.9,,,,,5.0,1.0,7.0,,2.0,,27.0,9.0,29.0,0,1.0,54.0,4.0,,,1.0
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,1.0,12.0,31.0,43.0,3.0,2.0,6.0,,,,,,,,4.0,4.0,,,0.00457725,,,1.0,0.0,,,,,,,,90.0,,,,,,,6.0,,6.6,,,,,4.0,,,,5.0,,15.0,33.0,48.0,0,2.0,58.0,1.0,,,1.0
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,,18.0,15.0,33.0,,,2.0,,,,2.0,,,1.0,5.0,6.0,,,0.0094882,0.0815,0.2373,1.0,0.0,,,,,,,,87.0,1.0,,,,,,6.0,,6.9,,,,,2.0,2.0,,,,,20.0,17.0,37.0,1,4.0,58.0,,1.0,1.0,2.0
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,8.0,17.0,41.0,58.0,2.0,7.0,10.0,,,,1.0,,,,3.0,18.0,,,0.00864169,0.0206,,,0.0,,,,,1.0,,,90.0,,,,,,,20.0,,7.7,,,1.0,,5.0,4.0,,,12.0,,24.0,54.0,78.0,1,6.0,98.0,,1.0,4.0,5.0
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,50027,60232,Craig Dawson,craig-dawson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,1.0,5.0,18.0,23.0,,1.0,3.0,,,,1.0,,,,3.0,4.0,,,0.00341805,,,2.0,0.0,,,,,3.0,,,90.0,,,,,,,5.0,,7.2,,,,,7.0,,,,3.0,,8.0,18.0,26.0,0,3.0,42.0,,,,1.0
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,,3.0,8.0,11.0,1.0,1.0,3.0,,,,1.0,,,,6.0,4.0,,,0.00092911,,,4.0,0.0,,,,,,,,90.0,,1.0,,,,,7.0,,6.7,,,,,1.0,,1.0,,2.0,3.0,6.0,8.0,13.0,0,3.0,31.0,1.0,,,1.0
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,0.00337724,,,,0.0,,,,,,,,11.0,,,,,,,,,6.7,,,,,1.0,,,,,,1.0,,1.0,0,1.0,5.0,,,,1.0
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,,7.0,7.0,14.0,1.0,1.0,4.0,,,,1.0,,,,4.0,9.0,,,0.00249977,,,,0.0,,,,,1.0,,,73.0,,1.0,,,,,8.0,,7.2,,,,,1.0,5.0,,,2.0,,9.0,10.0,19.0,0,3.0,39.0,,2.0,3.0,3.0
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,False,,,,5.0,27.0,32.0,1.0,2.0,4.0,,,,,,,1.0,3.0,6.0,,,0.00196255,,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,9.0,,7.1,,,,,4.0,1.0,,,5.0,1.0,9.0,31.0,40.0,0,2.0,53.0,,1.0,1.0,2.0
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,3.0,2.0,21.0,23.0,1.0,1.0,1.0,,,,1.0,,,,2.0,2.0,,,0.00067475,,,,0.0,,,,,2.0,,,90.0,,1.0,,,,,5.0,,7.2,,,,,7.0,,,,6.0,,4.0,23.0,27.0,0,1.0,40.0,,,,1.0
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,2.0,13.0,35.0,48.0,1.0,1.0,3.0,,,,,,,,2.0,5.0,,,0.150239,,,,0.0,,,,,,,,90.0,,,,,,,9.0,,6.7,,,,,4.0,2.0,,,4.0,,18.0,38.0,56.0,0,2.0,66.0,,1.0,1.0,2.0
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,2.0,11.0,8.0,19.0,2.0,,4.0,,,,,,,,7.0,5.0,,,0.00943562,0.0348,0.1361,2.0,0.0,,,,,2.0,,,89.0,1.0,,,,,,14.0,,6.8,,,,,2.0,4.0,2.0,,4.0,,21.0,8.0,27.0,1,3.0,53.0,,1.0,1.0,3.0
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,3.0,17.0,20.0,1.0,1.0,,,,,,,,,1.0,2.0,,,0.00090374,,,,0.0,,,,,,,,29.0,,,,,,,5.0,,6.5,,,,,,,,,2.0,,6.0,19.0,25.0,0,1.0,26.0,,,,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,1.0,,,23.0,15.0,37.0,,,8.0,,,,,,,1.0,4.0,5.0,,,0.0984401,,,2.0,0.0,,,,,1.0,2.0,,90.0,,,,,,,14.0,,7.0,,,,,3.0,4.0,4.0,,2.0,1.0,28.0,17.0,41.0,0,1.0,70.0,4.0,2.0,2.0,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,False,,,,14.0,29.0,43.0,,3.0,5.0,,,,,,,,1.0,6.0,,1.0,0.0070013,,,1.0,0.0,,,,,1.0,,,90.0,,,,,,,6.0,,6.7,,,,,6.0,,1.0,,,,16.0,32.0,47.0,0,3.0,61.0,1.0,,,2.0
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,3.0,10.0,39.0,49.0,,2.0,4.0,,,,,,,,,3.0,,,0.00942431,0.0116,0.0613,,0.0,,,,,1.0,,,61.0,1.0,1.0,,,,,5.0,,6.8,,,,,2.0,1.0,,,6.0,,13.0,40.0,53.0,1,,60.0,,,1.0,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,1127169,531170,Nasser Djiga,nasser-djiga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,1.0,1.0,2.0,,,1.0,,,,,,,,2.0,,,,0.00069005,,,1.0,0.0,,,,,,,,1.0,,,,,,,2.0,,,,,,,,1.0,,,,,2.0,1.0,3.0,0,,4.0,,,,
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,4.0,14.0,16.0,30.0,2.0,3.0,3.0,,,,,,,,3.0,5.0,,1.0,0.00555222,,,1.0,0.0,,,,,,,,90.0,,2.0,,,,,13.0,,7.1,,,,,4.0,,1.0,,10.0,,23.0,19.0,41.0,0,2.0,55.0,1.0,,,1.0
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,False,1.0,,1.0,13.0,9.0,21.0,,2.0,5.0,,,,,,,,2.0,7.0,,,0.0968454,0.169,0.1006,1.0,0.0,,,,1.0,1.0,,,90.0,1.0,,,,,,12.0,,7.2,,,1.0,,2.0,2.0,1.0,,7.0,,17.0,13.0,29.0,2,2.0,54.0,1.0,2.0,1.0,
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,1.0,6.0,30.0,36.0,,2.0,3.0,,,,,,,,1.0,6.0,,,0.00145074,,,1.0,0.0,,,,,1.0,,,73.0,,,,,,,2.0,,7.1,,,,,7.0,,,,3.0,,7.0,31.0,38.0,0,3.0,51.0,,1.0,,2.0
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,,13.0,11.0,24.0,2.0,,3.0,,,1.0,4.0,,,1.0,7.0,9.0,,,0.0113769,0.1123,,,0.0,,,,,,1.0,,80.0,,,,,,,13.0,,7.0,,,,,3.0,3.0,3.0,,,,20.0,12.0,29.0,1,4.0,56.0,2.0,2.0,3.0,1.0
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,False,,,,19.0,35.0,54.0,,1.0,5.0,,,,,,,,,6.0,,1.0,0.00480483,0.0389,,,0.0,,,,,4.0,,,90.0,,1.0,,,,,12.0,,7.5,,,1.0,,4.0,1.0,,,1.0,,25.0,40.0,65.0,1,4.0,82.0,1.0,,1.0,2.0
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,1083020,517179,Alfie Pond,alfie-pond,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,1127169,531170,Nasser Djiga,nasser-djiga,D,True,,,,1.0,7.0,8.0,,1.0,1.0,,,,,,,2.0,2.0,1.0,,1.0,0.00027523,,,,0.0,,,,,2.0,,,17.0,,,,,,,3.0,,6.3,,,,,2.0,,,,,,1.0,7.0,8.0,0,,15.0,1.0,,,
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,2.0,4.0,6.0,1.0,,1.0,,,,1.0,,,,2.0,2.0,,,0.0107135,0.0551,0.1233,,0.0,,,,,1.0,,,10.0,1.0,,,,,,2.0,,7.0,,,,,1.0,1.0,,,,1.0,4.0,4.0,8.0,1,,14.0,,1.0,1.0,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,2.0,42.0,35.0,77.0,3.0,3.0,6.0,,,,,,,1.0,4.0,5.0,,,0.0252669,0.0538,,,0.0,,,,,,,,90.0,,1.0,,,,,13.0,,6.8,,,1.0,,1.0,,1.0,,6.0,,51.0,38.0,88.0,1,1.0,97.0,,1.0,,1.0
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,1.0,,1.0,31.0,13.0,43.0,3.0,,1.0,,,,,,,2.0,7.0,5.0,1.0,,0.0469401,,,,1.0,,,,,,3.0,,90.0,,,,,,,21.0,,6.2,,,,,,4.0,5.0,,5.0,,41.0,17.0,53.0,0,,86.0,3.0,3.0,2.0,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,1.0,15.0,32.0,47.0,3.0,,2.0,,,,,,,,6.0,2.0,,,0.00379171,,,3.0,0.0,,,,,,,,77.0,,1.0,,,,,1.0,,6.3,,,,,2.0,,,,1.0,,15.0,33.0,48.0,0,1.0,53.0,,1.0,,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,1.0,,1.0,30.0,20.0,49.0,1.0,1.0,5.0,,,1.0,1.0,,,1.0,4.0,8.0,,,0.0642898,0.1076,,,0.0,,,,,2.0,1.0,,90.0,,,,,,,9.0,,7.3,,,,,,3.0,4.0,,2.0,,34.0,22.0,52.0,1,5.0,76.0,1.0,,2.0,3.0
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,False,1.0,,2.0,33.0,37.0,69.0,4.0,3.0,2.0,,,,,,,,4.0,4.0,,,0.0684347,,,1.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,6.0,,6.8,,,,,5.0,1.0,2.0,,4.0,,38.0,38.0,74.0,0,,85.0,,,1.0,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,1083020,517179,Alfie Pond,alfie-pond,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,1127169,531170,Nasser Djiga,nasser-djiga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,3.0,30.0,41.0,71.0,1.0,3.0,3.0,,,,,,,1.0,4.0,8.0,,,0.0411744,,,,0.0,,,,,1.0,,,90.0,,,,,,,14.0,,7.0,,,,,6.0,3.0,,,9.0,,39.0,42.0,81.0,0,2.0,98.0,,2.0,1.0,1.0
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,1.0,21.0,13.0,34.0,2.0,,3.0,,,,1.0,,,4.0,7.0,1.0,,,0.0222421,,,,0.0,,,,,1.0,,,89.0,,,,,,,16.0,,6.4,,,,,,,4.0,,3.0,,28.0,13.0,37.0,0,1.0,61.0,3.0,,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,,1.0,1.0,,,,,,,,,,,,,,,6.61e-05,,,,0.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,2.0,0,,2.0,,,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,2.0,,,23.0,10.0,31.0,,,,,,1.0,,,,2.0,7.0,5.0,,,0.137076,0.0645,,2.0,0.0,,,,,,1.0,,90.0,,1.0,,,,,13.0,,6.6,,,,,2.0,6.0,3.0,,,,25.0,12.0,34.0,1,1.0,69.0,2.0,2.0,2.0,1.0
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,False,,,1.0,40.0,46.0,86.0,1.0,,5.0,,,,1.0,,,,2.0,1.0,,,0.0158712,,,,0.0,,,,,2.0,,,90.0,,3.0,,,,,8.0,,7.4,,,,,5.0,,,,4.0,,46.0,48.0,94.0,0,1.0,107.0,,,,1.0
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,3.0,24.0,56.0,80.0,3.0,2.0,9.0,,,,,,,,3.0,3.0,,,0.0120471,,,,0.0,,,,,1.0,,,90.0,,1.0,,,,,11.0,,7.0,,,,,9.0,,,,7.0,,29.0,62.0,91.0,0,,104.0,,1.0,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,1127169,531170,Nasser Djiga,nasser-djiga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,2.0,13.0,26.0,39.0,1.0,4.0,4.0,,,,1.0,,,,2.0,8.0,,,0.00244545,,,,0.0,,,,,1.0,,,90.0,,1.0,,,,,9.0,,7.0,,,,,6.0,,,,3.0,,15.0,32.0,47.0,0,3.0,61.0,1.0,1.0,,
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,,12.0,13.0,25.0,2.0,1.0,6.0,,,,2.0,,,1.0,6.0,3.0,,,0.00540326,,,1.0,0.0,,,,,3.0,,,89.0,,,,,,,8.0,,6.7,,,,,6.0,,2.0,,1.0,,17.0,14.0,29.0,0,2.0,49.0,,,,1.0
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,10.0,,,,,,,,,6.5,,,,,1.0,,,,,,,,,0,,1.0,,,,
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,2.0,20.0,17.0,37.0,1.0,,5.0,,,,4.0,,,1.0,8.0,6.0,,,0.00620943,0.0547,0.0247,,0.0,,,,,1.0,,,80.0,1.0,,,,,,9.0,,7.2,,,1.0,,2.0,3.0,2.0,,2.0,,24.0,17.0,39.0,2,5.0,63.0,1.0,,1.0,5.0
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,False,1.0,,1.0,21.0,26.0,46.0,1.0,2.0,3.0,,,,2.0,,,2.0,8.0,4.0,,,0.054961,,,2.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,8.0,,6.6,,,,,7.0,2.0,1.0,,3.0,,23.0,29.0,51.0,0,1.0,74.0,,,1.0,1.0
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,3.0,11.0,30.0,41.0,2.0,1.0,4.0,,,,1.0,,,1.0,4.0,2.0,,,0.00253768,,,,0.0,,,,,,,,90.0,,2.0,,,,,9.0,,6.8,,,,,9.0,,,,7.0,,17.0,32.0,49.0,0,1.0,62.0,,,,
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,1127169,531170,Nasser Djiga,nasser-djiga,D,True,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,0,,2.0,,,,
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,2.0,16.0,23.0,39.0,,3.0,5.0,,,,,,,,2.0,7.0,,,0.047509,,,2.0,0.0,,,,,1.0,1.0,,90.0,,1.0,,,,,11.0,,7.7,,,,,9.0,2.0,,,7.0,,23.0,26.0,49.0,0,2.0,68.0,,,2.0,2.0
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,,17.0,4.0,21.0,3.0,,5.0,,,,,,,,8.0,4.0,,,0.0376623,,,3.0,0.0,,,,,2.0,,,90.0,,,,,,,13.0,,6.8,,,,,1.0,3.0,4.0,,2.0,,24.0,7.0,27.0,0,,58.0,,3.0,1.0,
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,8.0,,,,,,,,,6.6,,,,,2.0,,,,,,,,,0,,3.0,,,,
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,1.0,,,14.0,19.0,32.0,,1.0,3.0,,,,,,,4.0,6.0,4.0,,,0.139491,,,,0.0,,,,,1.0,3.0,,82.0,,,,,,,19.0,,6.8,,,,,1.0,2.0,2.0,,4.0,,21.0,21.0,40.0,0,3.0,73.0,3.0,,,3.0
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,False,,,1.0,16.0,21.0,37.0,,1.0,3.0,,,,,,,1.0,2.0,5.0,,1.0,0.00569984,0.1202,0.2314,,0.0,,,,,1.0,,,90.0,1.0,,,,,,15.0,,7.2,,,,,11.0,1.0,,,6.0,,23.0,25.0,48.0,1,4.0,73.0,2.0,,,2.0
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,2.0,12.0,36.0,48.0,2.0,1.0,2.0,,,,,,,1.0,4.0,4.0,,,0.00324185,0.0255,,1.0,0.0,,,,,1.0,,,90.0,,,,,,,7.0,,7.3,,,1.0,,6.0,,,,4.0,,17.0,37.0,54.0,1,2.0,67.0,,1.0,,2.0
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,1127169,531170,Nasser Djiga,nasser-djiga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436601,31,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,2.0,5.0,14.0,19.0,2.0,1.0,3.0,,,,,,,,3.0,2.0,,1.0,0.242838,0.0311,,1.0,0.0,,,,,1.0,,,65.0,,,,,,,3.0,,6.7,,,1.0,,3.0,1.0,1.0,,4.0,,7.0,15.0,21.0,1,,31.0,,,1.0,
2024-25,12436601,31,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,False,1.0,,,14.0,10.0,23.0,3.0,4.0,3.0,,,1.0,1.0,,,,4.0,6.0,,,0.0626783,0.0721,,,0.0,,,,,2.0,,,90.0,,,,,,,5.0,,6.9,,,,,3.0,,2.0,,,,17.0,11.0,26.0,1,1.0,46.0,1.0,1.0,,1.0
2024-25,12436601,31,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,11.0,,,,,,,,,6.3,,,,,,,,,,,,,,0,,,,,,
2024-25,12436601,31,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,3.0,,1.0,18.0,5.0,20.0,2.0,3.0,1.0,1.0,,1.0,,,,,3.0,8.0,,,0.626541,0.3441,0.2133,,0.0,,,,,,5.0,,88.0,1.0,,,,,,12.0,,8.1,,,2.0,,1.0,3.0,6.0,,1.0,1.0,25.0,6.0,25.0,4,2.0,63.0,3.0,1.0,2.0,
2024-25,12436601,31,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,False,1.0,,2.0,21.0,23.0,43.0,2.0,3.0,3.0,,1.0,,,,,,3.0,5.0,,,0.0172584,0.544,0.1668,1.0,0.0,,,,,,1.0,,90.0,2.0,,,,,,11.0,,7.3,,,1.0,,7.0,1.0,1.0,,8.0,,30.0,25.0,54.0,3,1.0,69.0,,,1.0,1.0
2024-25,12436601,31,39,Wolverhampton_Wanderers,Away,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,8.0,24.0,30.0,54.0,,2.0,4.0,,,1.0,,,,,2.0,3.0,,,0.0222728,0.1497,,2.0,0.0,,,,,,2.0,,90.0,,2.0,,,,,10.0,,7.6,,,,,7.0,,1.0,,12.0,,33.0,31.0,63.0,1,1.0,75.0,,,,1.0
2024-25,12436601,31,39,Wolverhampton_Wanderers,Away,1127169,531170,Nasser Djiga,nasser-djiga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436617,32,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,1.0,1.0,7.0,8.0,,,,,,,,,,,1.0,1.0,,,0.00012193,,,1.0,0.0,,,,,,,,45.0,,1.0,,,,,2.0,,6.8,,,,,2.0,,,,2.0,,3.0,7.0,10.0,0,,15.0,,1.0,,
2024-25,12436617,32,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,,9.0,10.0,19.0,1.0,,6.0,,,1.0,1.0,,,1.0,5.0,4.0,1.0,,0.046631,0.0537,,1.0,0.0,,,,,3.0,,,90.0,,,,,,,12.0,,6.1,,,,,2.0,1.0,,,,,12.0,12.0,24.0,1,4.0,47.0,4.0,,,1.0
2024-25,12436617,32,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,2.0,10.0,12.0,,,2.0,,,,,,,,1.0,1.0,,,0.00061377,,,1.0,0.0,,,,,,,,45.0,,,,,,,2.0,,6.4,,,,,4.0,,,,1.0,,3.0,11.0,14.0,0,1.0,21.0,,,,1.0
2024-25,12436617,32,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,2.0,,,17.0,7.0,22.0,,,3.0,2.0,,,,,,,1.0,5.0,,,0.728232,0.0477,0.4271,,1.0,1.0,,,,,3.0,,70.0,1.0,,,,,,6.0,,8.6,,,,,1.0,2.0,3.0,,3.0,,19.0,10.0,26.0,1,2.0,42.0,,2.0,1.0,2.0
