season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025135,14,54,Fulham,Home,793167,207189,Sander Berge,sander-berge,M,False,,,4.0,38.0,45.0,83.0,,1.0,42.0,4.0,,,,1.0,,,,3.0,6.0,,,0.0243444,,,2.0,0.0,,,,,,,,,,,,,90.0,,1.0,1.0,,,,6.0,0.0,,6.4,,,,292.40866812336,1.0,,,,4.0,,40.0,48.0,88.0,59.58412047587,,0,4.0,99.0,1.0,1.0,,3.0
2025-26,14025135,14,54,Fulham,Home,822470,218328,Samuel Chukwueze,samuel-chukwueze,F,True,,,3.0,11.0,7.0,18.0,1.0,,13.0,3.0,,,1.0,,,,4.0,5.0,2.0,,,0.0193608,0.2845,1.005,,0.0,2.0,,,,,1.0,,,,,,,45.0,2.0,,,,,,12.0,2.0,,8.9,,,1.0,157.28183264116,,2.0,1.0,,4.0,,15.0,7.0,22.0,69.981985179476,44.430777617101,4,,39.0,1.0,,2.0,
2025-26,14025135,14,54,Fulham,Home,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,False,,,,18.0,13.0,31.0,2.0,,13.0,7.0,,,1.0,1.0,,,,6.0,2.0,,,0.0120678,0.0405,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,12.0,2.0,,4.8,,,,120.09949971902,1.0,1.0,,,,1.0,24.0,15.0,39.0,37.797660132198,36.879858042272,1,2.0,55.0,3.0,,,2.0
2025-26,14025135,14,54,Fulham,Home,861972,232892,Calvin Bassey,calvin-bassey,D,False,,,1.0,15.0,29.0,44.0,3.0,2.0,11.0,3.0,,,,,,,1.0,6.0,5.0,,,0.0136249,,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,6.0,1.0,,5.9,,,,81.294930333021,9.0,1.0,,,1.0,,17.0,32.0,49.0,53.008081828441,16.618315197396,0,2.0,65.0,,,1.0,1.0
2025-26,14025135,14,54,Fulham,Home,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,False,,,,24.0,15.0,39.0,,,17.0,1.0,,,,,,,2.0,3.0,1.0,,,0.016376,0.183,0.736,,0.0,1.0,,,,2.0,,,,,,,,74.0,2.0,,,,,,6.0,3.0,,7.0,,,2.0,169.66833698212,,2.0,,,1.0,,25.0,16.0,41.0,79.665938430415,55.700109707622,4,,55.0,1.0,,1.0,
2025-26,14025135,14,54,Fulham,Home,868715,246301,Jorge Cuenca,jorge-cuenca,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025135,14,54,Fulham,Home,1112879,560552,Kevin,kevin,M,True,1.0,,,6.0,2.0,8.0,,,4.0,,1.0,,,1.0,,,1.0,4.0,2.0,,,0.330709,,,1.0,0.0,,,,,,1.0,,,,,,,8.0,,,,,,,7.0,1.0,,6.9,,,,36.693785112574,,3.0,2.0,,,,9.0,2.0,11.0,24.956759562601,16.415770588066,0,,21.0,,,2.0,
2025-26,14025135,14,54,Fulham,Home,1503757,631786,Jonah Kusi-Asare,jonah-kusi-asare,F,True,,,,3.0,,3.0,2.0,1.0,,,,,,,,,,3.0,1.0,,,0.00685699,,,1.0,0.0,,,,,,1.0,,,,,,,17.0,,,,,,,1.0,,,6.4,,,,,,,,,,,3.0,,3.0,,,0,,7.0,1.0,,,
2025-26,14025135,14,54,Fulham,Home,1546231,577725,Joshua King,joshua-king,M,True,,,,,1.0,1.0,,,2.0,,,1.0,,1.0,,,,1.0,,,,1.56e-05,0.1865,,,0.0,,,,,,,,,,,,,16.0,1.0,,,,,,2.0,2.0,,6.5,,,,75.843964347981,,,1.0,,,,1.0,1.0,2.0,44.756390072077,75.843964347981,1,,4.0,,,,
2025-26,14025165,15,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,True,1.0,,,3.0,1.0,4.0,,,1.0,,,,,,,,,,,,,0.0575907,,,,0.0,,,,,,,,,,,,,9.0,,,,,,,,,,6.7,,,,3.1155238724812,,,1.0,,,,3.0,1.0,4.0,2.835,,0,,5.0,,,,
2025-26,14025165,15,54,Fulham,Home,103335,80201,Bernd Leno,bernd-leno,G,False,,,,,24.0,24.0,,,5.0,5.0,,,,,,,,,,,,7.326e-05,,,,0.0,,0.0678,,,,,,,,,,,90.0,,,,,,,2.0,,,6.9,3.0,3.0,,30.233287232021,,,,,2.0,,2.0,24.0,26.0,15.645,,0,,31.0,,,,
2025-26,14025165,15,54,Fulham,Home,123207,86873,Benjamin Lecomte,benjamin-lecomte,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025165,15,54,Fulham,Home,190877,167074,Kenny Tete,kenny-tete,D,False,1.0,,,30.0,27.0,57.0,,3.0,22.0,7.0,,,1.0,4.0,,,2.0,7.0,10.0,,,0.051875,0.056,,,0.0,,,,,2.0,1.0,,,,,,,90.0,,1.0,,,,,13.0,,,6.3,,,1.0,213.3245247394,5.0,3.0,1.0,,3.0,,36.0,29.0,65.0,82.74,,2,4.0,99.0,1.0,1.0,2.0,2.0
2025-26,14025165,15,54,Fulham,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,,6.0,3.0,9.0,3.0,1.0,4.0,3.0,,1.0,,,,,3.0,7.0,2.0,,,0.0482844,0.1345,,1.0,1.0,,,,,,2.0,,,,,,,90.0,,1.0,,,,,11.0,,,6.1,,,2.0,54.930456672524,1.0,,,,,,10.0,6.0,16.0,36.015,,2,,30.0,1.0,1.0,,
2025-26,14025165,15,54,Fulham,Home,286165,159533,Adama Traoré,adama-traore,F,True,,,,3.0,1.0,4.0,,,1.0,,,,,1.0,,,,1.0,,,,0.00251684,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,,,,6.4,,,,8.694569339536,,,,,,,3.0,1.0,4.0,8.4,,0,,4.0,,,,
2025-26,14025165,15,54,Fulham,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,2.0,22.0,14.0,36.0,1.0,1.0,7.0,3.0,,,,,,,1.0,2.0,2.0,,,0.0181754,,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,13.0,,,6.1,,,,47.446685966084,1.0,,4.0,,4.0,,27.0,16.0,43.0,21.525,,0,1.0,69.0,,,,1.0
2025-26,14025165,15,54,Fulham,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,3.0,,2.0,20.0,29.0,49.0,,1.0,23.0,3.0,,,,1.0,,,1.0,4.0,5.0,,,0.308882,0.093,0.0698,,0.0,,,,,,2.0,,,,,,,89.0,1.0,,,,,,18.0,,,7.2,,,,214.06753455631,,3.0,5.0,,5.0,,26.0,31.0,57.0,61.845,,1,3.0,77.0,4.0,1.0,1.0,2.0
2025-26,14025165,15,54,Fulham,Home,355528,153682,Harry Wilson,harry-wilson,M,False,1.0,,,15.0,9.0,24.0,,,10.0,2.0,,,,,,,1.0,2.0,3.0,,,0.0539136,0.1357,0.6711,1.0,0.0,1.0,,,,,1.0,,,,,,,88.0,2.0,,,,,,10.0,,,7.7,,,,73.891813885026,3.0,,4.0,,,1.0,19.0,9.0,28.0,9.975,,2,,45.0,2.0,3.0,,
2025-26,14025165,15,54,Fulham,Home,362682,174874,Joachim Andersen,joachim-andersen,D,False,1.0,,12.0,46.0,89.0,135.0,2.0,2.0,63.0,5.0,1.0,,,,,,,3.0,3.0,,,0.192743,,,1.0,0.0,,,,,2.0,2.0,,,,,,,90.0,,,,,,,17.0,,,7.3,,,,461.92417751925,5.0,1.0,2.0,,22.0,,59.0,91.0,150.0,328.335,,0,,163.0,,,1.0,
2025-26,14025165,15,54,Fulham,Home,371222,212314,Saša Lukić,sasa-lukic,M,True,,,,3.0,5.0,8.0,,,3.0,3.0,,,,,,,,,1.0,,,0.00097183,,,,0.0,,,,,1.0,,,,,,,,14.0,,,,,,,1.0,,,6.5,,,,22.562019354369,,,,,,,4.0,5.0,9.0,16.17,,0,,11.0,,1.0,,
2025-26,14025165,15,54,Fulham,Home,793167,207189,Sander Berge,sander-berge,M,False,,,2.0,21.0,18.0,39.0,,2.0,9.0,2.0,1.0,,,,,,1.0,3.0,3.0,,,0.0287373,,,1.0,0.0,,,,,,1.0,,,,,,,76.0,,1.0,,,,,6.0,,,7.0,,,,77.36593596722,1.0,1.0,,,2.0,,23.0,19.0,42.0,55.965,,0,1.0,52.0,1.0,,,
2025-26,14025165,15,54,Fulham,Home,822470,218328,Samuel Chukwueze,samuel-chukwueze,F,False,,,3.0,13.0,10.0,23.0,,,14.0,7.0,,,,,,,1.0,3.0,4.0,,,0.0375183,0.0254,,,0.0,,,,,,,,,,,,,76.0,,,,,,,14.0,,,6.7,,,1.0,140.63580942813,,5.0,,,5.0,1.0,20.0,12.0,32.0,27.72,,1,1.0,43.0,2.0,,3.0,1.0
2025-26,14025165,15,54,Fulham,Home,825719,219924,Issa Diop,issa-diop,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025165,15,54,Fulham,Home,861972,232892,Calvin Bassey,calvin-bassey,D,False,,,2.0,41.0,67.0,108.0,,5.0,56.0,5.0,,,1.0,,,,,2.0,8.0,,,0.0501321,0.0102,,,0.0,,,,,,,,,,,,,90.0,,2.0,,,,,15.0,,,7.2,,,,460.49841895671,6.0,2.0,,,6.0,,50.0,71.0,121.0,363.195,,1,2.0,138.0,,1.0,,1.0
2025-26,14025165,15,54,Fulham,Home,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,False,,,,13.0,10.0,23.0,1.0,1.0,10.0,3.0,,1.0,1.0,,,,,1.0,2.0,,,0.0143179,0.2731,0.6052,,0.0,,,,,2.0,,,,,,,,68.0,1.0,,,,,,5.0,,,6.7,,,,98.301621271466,,1.0,1.0,,,,14.0,11.0,25.0,42.525,,2,,34.0,1.0,,1.0,
2025-26,14025165,15,54,Fulham,Home,868715,246301,Jorge Cuenca,jorge-cuenca,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025165,15,54,Fulham,Home,1112879,560552,Kevin,kevin,M,True,,,,7.0,2.0,9.0,,,9.0,2.0,,,,,,,,1.0,,,,0.0201497,0.0286,,1.0,0.0,,,,,,,,,,,,,22.0,,,,,,,7.0,,,6.3,,,1.0,78.603163996415,,,1.0,,2.0,1.0,10.0,4.0,14.0,53.76,,1,,17.0,1.0,,,
2025-26,14025165,15,54,Fulham,Home,1503757,631786,Jonah Kusi-Asare,jonah-kusi-asare,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025165,15,54,Fulham,Home,1546231,577725,Joshua King,joshua-king,M,True,,,,2.0,2.0,4.0,,,2.0,,,,,,,,,2.0,1.0,,,0.00052078,,,,0.0,,,,,,,,,,,,,14.0,,,,,,,2.0,,,6.4,,,,14.097974985556,1.0,3.0,,,,,2.0,2.0,4.0,11.235,,0,,9.0,,,1.0,
2025-26,14025189,16,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025189,16,54,Fulham,Away,103335,80201,Bernd Leno,bernd-leno,G,False,,,6.0,3.0,25.0,28.0,,,7.0,6.0,,,,,,,,,,,,0.00040263,,,,0.0,,0.702,,,,,,,,,,,90.0,,,,,,,9.0,,1.0,8.4,5.0,6.0,,38.583190093566,2.0,,,,15.0,,11.0,26.0,37.0,-11.97,,0,,49.0,,,,
2025-26,14025189,16,54,Fulham,Away,123207,86873,Benjamin Lecomte,benjamin-lecomte,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025189,16,54,Fulham,Away,190877,167074,Kenny Tete,kenny-tete,D,False,,,1.0,12.0,25.0,37.0,1.0,3.0,20.0,6.0,,,,3.0,,,1.0,7.0,7.0,,,0.00748052,,,2.0,0.0,,,,,,,,,,,,,90.0,,,,,,,16.0,,,6.3,,,,166.15697893894,8.0,,,,5.0,,18.0,30.0,48.0,-22.365,,0,3.0,75.0,,1.0,,2.0
2025-26,14025189,16,54,Fulham,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,,6.0,5.0,11.0,5.0,,3.0,2.0,,,,1.0,,,3.0,11.0,1.0,,,0.0136913,,,2.0,0.0,,,,,,1.0,,,,,,,79.0,,,,,,,8.0,,,6.0,,,,29.358807291415,,1.0,,,,,7.0,7.0,14.0,2.73,,0,1.0,21.0,1.0,,,1.0
2025-26,14025189,16,54,Fulham,Away,286165,159533,Adama Traoré,adama-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,1.0,,,6.5,,,,,,,,,,,1.0,,1.0,,,0,,1.0,,,,
2025-26,14025189,16,54,Fulham,Away,329417,166477,Timothy Castagne,timothy-castagne,D,True,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,1.16e-05,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,,,,6.7,,,,6.2342301048325,,,,,,,,2.0,2.0,-3.045,,0,,2.0,,,,
2025-26,14025189,16,54,Fulham,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,1.0,14.0,26.0,40.0,,,17.0,6.0,,,,,,,1.0,2.0,,,,0.0124753,,,,0.0,,,,,2.0,,,,,,,,79.0,,,,,,,15.0,,,6.4,,,,102.4009084284,,1.0,3.0,,3.0,,21.0,28.0,49.0,-14.385,,0,,57.0,1.0,,,
2025-26,14025189,16,54,Fulham,Away,355528,153682,Harry Wilson,harry-wilson,M,False,2.0,,,8.0,5.0,13.0,3.0,,8.0,2.0,2.0,,,1.0,,,1.0,5.0,2.0,,,0.800164,0.5853,1.6804,,2.0,1.0,,,,1.0,3.0,,,,,,,89.0,2.0,,,,,,15.0,,,10.0,,,,58.112853415608,1.0,1.0,3.0,,3.0,,13.0,11.0,24.0,-38.22,,2,1.0,37.0,2.0,,1.0,
2025-26,14025189,16,54,Fulham,Away,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,5.0,15.0,42.0,57.0,,3.0,23.0,2.0,,,,,,,,2.0,6.0,,,0.00473558,,,2.0,0.0,,,,,2.0,,,,,,,,90.0,,,,,,,9.0,,,7.0,,,,151.4542618999,9.0,,,,10.0,,21.0,45.0,66.0,-28.98,,0,3.0,81.0,,,,
2025-26,14025189,16,54,Fulham,Away,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025189,16,54,Fulham,Away,371222,212314,Saša Lukić,sasa-lukic,M,True,,,,,2.0,2.0,,5.0,,1.0,,,,,,,,,6.0,,,1.498e-05,,,,0.0,,,,,,,,,,,,,11.0,,,,,,,4.0,,,6.9,,,,,3.0,,,,,,3.0,2.0,5.0,,,0,1.0,11.0,1.0,,,1.0
2025-26,14025189,16,54,Fulham,Away,793167,207189,Sander Berge,sander-berge,M,False,,,2.0,16.0,40.0,56.0,,1.0,24.0,4.0,,,,,,,,1.0,3.0,,,0.187198,,,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,2.0,,,,,4.0,,,7.2,,,,256.01144250613,,,,,3.0,,18.0,42.0,60.0,-59.01,,0,2.0,66.0,,,,1.0
2025-26,14025189,16,54,Fulham,Away,803174,169528,Antonee Robinson,antonee-robinson,D,False,1.0,,1.0,9.0,18.0,27.0,1.0,2.0,11.0,6.0,,,,1.0,,,1.0,4.0,6.0,,,0.0264746,0.1894,,,0.0,,,,,3.0,,,,,,,,90.0,,1.0,,,,,17.0,,,6.6,,,1.0,69.358160227234,5.0,1.0,5.0,,5.0,,11.0,22.0,33.0,6.51,,1,4.0,67.0,,,,3.0
2025-26,14025189,16,54,Fulham,Away,822470,218328,Samuel Chukwueze,samuel-chukwueze,F,False,,,,14.0,16.0,30.0,1.0,2.0,22.0,5.0,,,,,,,,2.0,7.0,,,0.37629,,,,1.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,11.0,,,7.1,,,,172.29406463979,3.0,2.0,3.0,,,,18.0,19.0,37.0,-83.265,,0,,51.0,,4.0,1.0,
2025-26,14025189,16,54,Fulham,Away,861972,232892,Calvin Bassey,calvin-bassey,D,False,1.0,,2.0,7.0,43.0,50.0,1.0,2.0,27.0,9.0,,,,,,,1.0,3.0,12.0,,,0.0105166,0.7385,0.985,1.0,0.0,1.0,,,,2.0,,,,,,,,90.0,1.0,1.0,,,,,11.0,,,8.2,,,1.0,280.47658324304,4.0,2.0,1.0,,6.0,,15.0,44.0,59.0,-148.26,,2,5.0,83.0,1.0,3.0,2.0,2.0
2025-26,14025189,16,54,Fulham,Away,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,False,,,,18.0,18.0,36.0,1.0,,15.0,3.0,,,,,,,1.0,2.0,2.0,,1.0,0.0167408,0.7124,0.926,,0.0,1.0,,,,,,,,,,,,89.0,1.0,,,,,,7.0,,,7.1,,,,162.91492079362,1.0,,,,,,21.0,19.0,40.0,-80.43,,1,2.0,47.0,2.0,,,2.0
2025-26,14025189,16,54,Fulham,Away,868715,246301,Jorge Cuenca,jorge-cuenca,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025189,16,54,Fulham,Away,1112879,560552,Kevin,kevin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025189,16,54,Fulham,Away,1546231,577725,Joshua King,joshua-king,M,True,,,,1.0,3.0,4.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,0.00104297,,,,0.0,,,,,,,,,,,,,11.0,,,,,,,3.0,,,6.4,,,,6.0811594289247,2.0,,,,,,1.0,3.0,4.0,1.89,,0,,9.0,2.0,,,
2025-26,14907281,17,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,True,,,1.0,13.0,11.0,24.0,,,9.0,1.0,,,,,,,1.0,1.0,,,,0.00861709,0.0267,,,0.0,,,,,,,,,,,,,24.0,,,,,,,2.0,1.0,,6.7,,,1.0,83.939962151417,,,,,1.0,,14.0,11.0,25.0,38.535,27.83673112993,1,,28.0,,,,
2025-26,14907281,17,54,Fulham,Home,103335,80201,Bernd Leno,bernd-leno,G,False,,,6.0,4.0,35.0,39.0,,,15.0,13.0,,,,,,,,,,,,0.00103765,,,,0.0,,0.0772,2.0,,,,,,,,,,90.0,,,,,,,16.0,,2.0,6.7,,2.0,,70.515574736713,3.0,,,,21.0,,18.0,37.0,55.0,48.195,,0,,67.0,,,,
2025-26,14907281,17,54,Fulham,Home,123207,86873,Benjamin Lecomte,benjamin-lecomte,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14907281,17,54,Fulham,Home,190877,167074,Kenny Tete,kenny-tete,D,False,1.0,,5.0,12.0,20.0,32.0,1.0,1.0,10.0,3.0,1.0,,,,,,1.0,3.0,6.0,,,0.230522,,,1.0,0.0,,,,,3.0,1.0,,,,,,,90.0,,,,,,,13.0,,,7.6,,,,94.296842558578,1.0,,1.0,,11.0,,15.0,26.0,41.0,-28.035,,0,3.0,64.0,1.0,2.0,,1.0
2025-26,14907281,17,54,Fulham,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,,11.0,5.0,16.0,3.0,3.0,10.0,2.0,,1.0,2.0,,,,2.0,5.0,5.0,,,0.0205589,1.2878,0.7469,,0.0,1.0,,,,1.0,,,,,,,,85.0,1.0,,,,,,13.0,2.0,,6.9,,,2.0,86.829308790231,1.0,1.0,,,,,19.0,6.0,25.0,-3.36,29.237844262852,5,1.0,46.0,2.0,,1.0,1.0
2025-26,14907281,17,54,Fulham,Home,286165,159533,Adama Traoré,adama-traore,F,True,,,,2.0,1.0,3.0,1.0,,1.0,,,,,,,,1.0,2.0,1.0,,,0.00153488,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,2.0,,,6.5,,,,11.167023999258,,1.0,,,,,3.0,1.0,4.0,10.395,,0,,6.0,,,1.0,
2025-26,14907281,17,54,Fulham,Home,329417,166477,Timothy Castagne,timothy-castagne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14907281,17,54,Fulham,Home,355528,153682,Harry Wilson,harry-wilson,M,False,,,1.0,10.0,4.0,14.0,,,7.0,,,,1.0,1.0,,,,2.0,4.0,,,0.0102345,0.0165,,,0.0,,,,,,,,,,,,,84.0,,,,,,,7.0,1.0,,6.7,,,,56.775908953498,1.0,2.0,1.0,,1.0,,12.0,5.0,17.0,20.16,16.5169761155,1,2.0,28.0,2.0,1.0,1.0,2.0
2025-26,14907281,17,54,Fulham,Home,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,7.0,11.0,24.0,35.0,2.0,2.0,4.0,2.0,,,,,,,,3.0,3.0,,,0.00553201,,,1.0,0.0,,,,,2.0,,,,,,,,90.0,,1.0,,,,,9.0,,,7.3,,,,39.911872802146,8.0,,,,13.0,,15.0,29.0,44.0,8.715,,0,1.0,56.0,,,,
2025-26,14907281,17,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14907281,17,54,Fulham,Home,371222,212314,Saša Lukić,sasa-lukic,M,False,,,,11.0,18.0,29.0,3.0,2.0,8.0,5.0,,,,,,,,4.0,9.0,,,0.0162317,0.0569,,1.0,0.0,,,,,1.0,3.0,,,,,,,90.0,,,,,,,9.0,,,7.0,,,1.0,47.414303960513,2.0,,,,1.0,,13.0,24.0,37.0,1.785,,1,5.0,54.0,1.0,2.0,,4.0
2025-26,14907281,17,54,Fulham,Home,793167,207189,Sander Berge,sander-berge,M,False,,,,7.0,24.0,31.0,1.0,4.0,12.0,3.0,,,,,,,1.0,3.0,5.0,,,0.00660025,,,1.0,0.0,,,,,1.0,,,,,,,,66.0,,,,,,,7.0,,,6.8,,,,93.424388771629,2.0,,,,1.0,,8.0,26.0,34.0,14.28,,0,1.0,46.0,2.0,,,1.0
2025-26,14907281,17,54,Fulham,Home,803174,169528,Antonee Robinson,antonee-robinson,D,False,2.0,,,13.0,16.0,29.0,1.0,1.0,12.0,6.0,,,,1.0,,,,2.0,5.0,,1.0,0.101543,,,,0.0,,,,,,2.0,,,,,,,90.0,,1.0,,,,,21.0,1.0,,7.2,,,,115.40867656924,4.0,,4.0,,2.0,2.0,23.0,21.0,44.0,42.42,31.817514814957,0,4.0,71.0,1.0,,,2.0
2025-26,14907281,17,54,Fulham,Home,825719,219924,Issa Diop,issa-diop,D,True,,,1.0,1.0,3.0,4.0,,,1.0,,,,,,,,,,,,,0.00036272,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,,,,6.7,,,,3.2707223972694,,,,,1.0,,1.0,3.0,4.0,1.155,,0,,4.0,,,,
2025-26,14907281,17,54,Fulham,Home,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,False,,,,16.0,30.0,46.0,,,12.0,10.0,,,,1.0,,,,1.0,1.0,,,0.0251496,,,,0.0,,,,,1.0,1.0,,,,,,,85.0,,,,,,,7.0,,,6.8,,,,95.369986711168,,,,,,,18.0,32.0,50.0,36.435,,0,,57.0,3.0,1.0,,
2025-26,14907281,17,54,Fulham,Home,868715,246301,Jorge Cuenca,jorge-cuenca,D,False,,,5.0,12.0,52.0,64.0,3.0,2.0,26.0,4.0,,,,,,,,4.0,4.0,,,0.00451039,,,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,2.0,,,,,15.0,,,7.2,,,,216.61831769741,6.0,1.0,,,12.0,,21.0,58.0,79.0,133.245,,0,,90.0,,1.0,1.0,
2025-26,14907281,17,54,Fulham,Home,1112879,560552,Kevin,kevin,M,False,1.0,,1.0,14.0,7.0,21.0,1.0,2.0,8.0,5.0,,,3.0,,,,,3.0,9.0,,,0.0345753,0.1086,,,0.0,,,,,,1.0,,,,,,,78.0,,,,,,1.0,8.0,4.0,,8.1,,,,117.71221229388,,5.0,1.0,,1.0,,17.0,8.0,25.0,104.895,87.920449049122,3,3.0,45.0,,1.0,3.0,1.0
2025-26,14907281,17,54,Fulham,Home,1503757,631786,Jonah Kusi-Asare,jonah-kusi-asare,F,True,,,,3.0,,3.0,1.0,,3.0,2.0,,,,,,,,1.0,,,,0.00281104,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,2.0,1.0,,6.5,,,,42.865313246158,,,,,,,5.0,,5.0,40.005,28.725317073968,0,,5.0,,,,
2025-26,14907281,17,54,Fulham,Home,1546231,577725,Joshua King,joshua-king,M,True,,,,4.0,2.0,6.0,,,5.0,2.0,,,,,,,,1.0,3.0,,,0.00840654,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,3.0,,,7.0,,,,59.650972993103,1.0,2.0,,,,,4.0,2.0,6.0,38.85,,0,1.0,14.0,1.0,1.0,1.0,1.0
2025-26,14907281,17,54,Fulham,Home,1899771,619536,Seth Ridgeon,seth-ridgeon,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025252,18,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,True,,,1.0,7.0,3.0,10.0,,,3.0,1.0,,,,,,,,,,,,0.00204839,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,,,,6.7,,,,41.165521341686,,,,,1.0,,7.0,3.0,10.0,-10.815,,0,,10.0,,,,
