season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352461,16,54,Fulham,Home,803174,169528,Antonee Robinson,antonee-robinson,D,False,1.0,,3.0,24.0,20.0,43.0,2.0,3.0,5.0,,,,2.0,,,,5.0,7.0,,,0.0328567,,,,,,,,,1.0,1.0,,72.0,,,,,,,11.0,,7.1,,,,3.0,1.0,5.0,,3.0,,30.0,22.0,47.0,0,4.0,68.0,2.0,,,1.0
2023-24,11352461,16,54,Fulham,Home,861972,232892,Calvin Bassey,calvin-bassey,D,False,,,4.0,14.0,66.0,80.0,,3.0,7.0,,,,,,,,,6.0,,1.0,0.00526824,,,,,,,,,,,,90.0,,1.0,,,,,12.0,,7.3,,,,3.0,1.0,,,8.0,,19.0,73.0,92.0,0,2.0,102.0,,,1.0,2.0
2023-24,11352461,16,54,Fulham,Home,891920,245824,Carlos Vinícius,carlos-vinicius,F,True,,,,2.0,2.0,4.0,1.0,,2.0,,,,1.0,,,,2.0,,,,0.00074193,0.7953,0.8211,,,1.0,,,,,,,18.0,1.0,,,,,,1.0,,7.2,,,,,,,,,,2.0,2.0,4.0,1,,6.0,,,,
2023-24,11352461,16,54,Fulham,Home,1015256,244042,Rodrigo Muniz,rodrigo-muniz,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352501,17,54,Fulham,Away,31417,47431,Willian,willian,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352501,17,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,False,,,,12.0,17.0,29.0,,1.0,6.0,,,,1.0,,,,1.0,6.0,,,0.00774026,0.0222,0.0628,,,,,,,1.0,,,76.0,1.0,,,,,,5.0,,7.0,,,,,2.0,2.0,,1.0,,16.0,17.0,31.0,1,2.0,43.0,1.0,1.0,2.0,
2023-24,11352501,17,54,Fulham,Away,103335,80201,Bernd Leno,bernd-leno,G,False,,,3.0,1.0,11.0,12.0,,,11.0,,,,,,,,,,,,4.998e-05,,,,,,0.8986,1.0,,,,,90.0,,,,,,,23.0,1.0,7.5,5.0,7.0,,1.0,,,,26.0,,22.0,13.0,35.0,0,,49.0,,,,
2023-24,11352501,17,54,Fulham,Away,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,True,,,,1.0,2.0,3.0,,,1.0,,,,,,,,1.0,,,,0.00033897,,,1.0,,,,,,1.0,,,13.0,,,,,,,,,6.5,,,,,,,,,,1.0,2.0,3.0,0,,4.0,,,,
2023-24,11352501,17,54,Fulham,Away,190877,167074,Kenny Tete,kenny-tete,D,True,1.0,,,5.0,4.0,8.0,,,1.0,,,,1.0,,,,2.0,3.0,,,0.0268999,,,,,,,,,,1.0,,29.0,,,,,,,4.0,,6.4,,,,3.0,1.0,2.0,,,,7.0,4.0,9.0,0,3.0,20.0,,,,2.0
2023-24,11352501,17,54,Fulham,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,,2.0,3.0,5.0,3.0,,1.0,,,,,,,1.0,6.0,,,,0.0118997,0.0161,0.1061,2.0,,,,,,,,,22.0,1.0,,,,,,4.0,,3.7,,,,,,,,2.0,,2.0,5.0,7.0,1,,11.0,1.0,,,
2023-24,11352501,17,54,Fulham,Away,285949,156689,Andreas Pereira,andreas-pereira,M,False,,,2.0,9.0,4.0,13.0,2.0,,2.0,,,,1.0,,,1.0,4.0,1.0,,,0.0137412,0.0161,,,,,,,,,,,61.0,,1.0,,,,,7.0,,6.7,,,1.0,1.0,,1.0,,3.0,,13.0,4.0,16.0,1,1.0,26.0,2.0,,,1.0
2023-24,11352501,17,54,Fulham,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,,7.0,9.0,16.0,,,3.0,,,,,,,,,2.0,,,0.00441016,,,,,,,,,,1.0,,61.0,,,,,,,5.0,,6.5,,,,,,,,1.0,,8.0,11.0,19.0,0,1.0,31.0,1.0,1.0,,
2023-24,11352501,17,54,Fulham,Away,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,False,,,5.0,5.0,13.0,18.0,,1.0,2.0,,,,,,,2.0,3.0,6.0,,,0.00950882,,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,14.0,,6.5,,,,3.0,1.0,,,9.0,,12.0,18.0,30.0,0,4.0,45.0,,,1.0,1.0
2023-24,11352501,17,54,Fulham,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,1.0,16.0,5.0,21.0,6.0,,4.0,,1.0,,1.0,,,,11.0,1.0,,,0.0321177,0.1203,0.0946,2.0,,,,,,,,,77.0,1.0,,,,,,7.0,,6.0,,,,2.0,2.0,1.0,,3.0,,18.0,6.0,23.0,1,1.0,34.0,2.0,,,1.0
2023-24,11352501,17,54,Fulham,Away,355528,153682,Harry Wilson,harry-wilson,M,False,,,,12.0,8.0,20.0,,,3.0,,,,1.0,,,,2.0,1.0,,,0.0197001,,,,,,,,,1.0,,,90.0,,2.0,,,,,4.0,,6.7,,,,1.0,1.0,,,,,15.0,8.0,23.0,0,,33.0,,1.0,,
2023-24,11352501,17,54,Fulham,Away,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352501,17,54,Fulham,Away,364612,154296,João Palhinha,joao-palhinha,M,False,,,,2.0,10.0,12.0,,,2.0,,,,2.0,,,1.0,4.0,6.0,,,0.00272692,0.0159,0.044,1.0,,,,,,1.0,,,77.0,1.0,,,,,,4.0,,6.7,,,,,,,,1.0,,5.0,10.0,15.0,1,4.0,27.0,,2.0,,2.0
2023-24,11352501,17,54,Fulham,Away,365802,153366,Harrison Reed,harrison-reed,M,True,,,,4.0,5.0,9.0,,,2.0,,,,,,,,1.0,1.0,,,0.00412603,,,1.0,,,,,,,,,13.0,,,,,,,2.0,,6.6,,,,1.0,,,,,,4.0,6.0,10.0,0,1.0,14.0,1.0,,,1.0
2023-24,11352501,17,54,Fulham,Away,371222,212314,Saša Lukić,sasa-lukic,M,True,,,,6.0,6.0,12.0,,,1.0,,,,2.0,,,,4.0,,,,0.235544,,,2.0,,,,,,,1.0,,14.0,,,,,,,1.0,,6.6,,,,2.0,,1.0,,,,7.0,6.0,12.0,0,,15.0,,,,
2023-24,11352501,17,54,Fulham,Away,788170,225897,Fodé Ballo-Touré,fode-ballo-toure,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352501,17,54,Fulham,Away,803174,169528,Antonee Robinson,antonee-robinson,D,False,1.0,,1.0,11.0,10.0,20.0,,,3.0,,,,1.0,,,,3.0,4.0,,,0.0145431,,,,,,,,,7.0,2.0,,90.0,,1.0,,,,,13.0,,7.0,,,,4.0,2.0,3.0,,4.0,,17.0,13.0,27.0,0,3.0,60.0,1.0,1.0,,2.0
2023-24,11352501,17,54,Fulham,Away,825719,219924,Issa Diop,issa-diop,D,False,,,,6.0,16.0,22.0,,1.0,1.0,,,,1.0,,,,3.0,3.0,,,0.00199572,,,2.0,,,,,,,,,90.0,,2.0,,,,,2.0,,6.6,,,,8.0,,,,1.0,,7.0,17.0,24.0,0,2.0,36.0,,,,1.0
2023-24,11352501,17,54,Fulham,Away,891920,245824,Carlos Vinícius,carlos-vinicius,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352501,17,54,Fulham,Away,1015256,244042,Rodrigo Muniz,rodrigo-muniz,F,True,,,,,1.0,1.0,6.0,1.0,,,,,,,,,6.0,2.0,,,3.449e-05,0.0941,,,,,,,,,,,29.0,,,,,,,2.0,,6.6,,,1.0,,,,,,,2.0,1.0,3.0,1,,5.0,,1.0,,
2023-24,11352517,18,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,False,,,1.0,44.0,35.0,79.0,,2.0,11.0,,,,2.0,,,1.0,3.0,8.0,,,0.0672222,,,,,,,,,1.0,1.0,,90.0,,,,,,,17.0,,7.3,,,,,1.0,2.0,,5.0,,55.0,38.0,91.0,0,1.0,105.0,1.0,4.0,1.0,1.0
2023-24,11352517,18,54,Fulham,Home,103335,80201,Bernd Leno,bernd-leno,G,False,,,3.0,1.0,24.0,25.0,,1.0,5.0,,,,,,,,,1.0,,,0.00020296,,,,,,-1.4502,1.0,,,,,90.0,,,,,,,7.0,,5.9,,,,1.0,,,,10.0,,7.0,25.0,32.0,0,,37.0,,,,
2023-24,11352517,18,54,Fulham,Home,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,True,1.0,,,7.0,3.0,9.0,1.0,,,,,,,,,,1.0,2.0,,,0.0689884,0.0392,,,,,,,,,2.0,,25.0,,,,,,,3.0,,6.9,,,1.0,,1.0,1.0,,,,10.0,3.0,12.0,1,,19.0,,1.0,1.0,
2023-24,11352517,18,54,Fulham,Home,190877,167074,Kenny Tete,kenny-tete,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352517,18,54,Fulham,Home,285949,156689,Andreas Pereira,andreas-pereira,M,False,2.0,,2.0,20.0,11.0,29.0,2.0,,3.0,,,1.0,,,,3.0,6.0,2.0,,,0.0432188,0.0341,,,,,,,,,,,65.0,,,,,,,28.0,,6.4,,,,,2.0,10.0,,7.0,,37.0,16.0,43.0,1,,64.0,2.0,1.0,1.0,
2023-24,11352517,18,54,Fulham,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,1.0,,1.0,23.0,32.0,54.0,2.0,4.0,6.0,,,1.0,,,,,3.0,8.0,,,0.0697996,0.3237,0.0471,,,,,,,3.0,2.0,,90.0,1.0,,,,,,10.0,,7.4,,,,1.0,3.0,1.0,,2.0,1.0,29.0,35.0,63.0,2,1.0,93.0,,1.0,2.0,1.0
2023-24,11352517,18,54,Fulham,Home,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,False,,,8.0,32.0,71.0,103.0,2.0,2.0,7.0,,,1.0,,,,,3.0,3.0,,,0.0461579,0.0033,,1.0,,,,,,3.0,1.0,,90.0,,1.0,,,,,9.0,,7.2,,,,4.0,,,,12.0,,37.0,75.0,112.0,1,1.0,124.0,,,,1.0
2023-24,11352517,18,54,Fulham,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,1.0,37.0,9.0,46.0,,,6.0,1.0,,3.0,,,,2.0,5.0,3.0,,,0.143023,0.4621,0.0842,,,,,,,,3.0,,90.0,1.0,,,,,,15.0,,7.4,,,1.0,1.0,5.0,2.0,,3.0,1.0,43.0,11.0,52.0,5,1.0,73.0,2.0,,2.0,1.0
2023-24,11352517,18,54,Fulham,Home,355528,153682,Harry Wilson,harry-wilson,M,False,1.0,,1.0,25.0,3.0,27.0,,1.0,2.0,,,1.0,1.0,,,1.0,4.0,5.0,,,0.0388892,0.1009,0.211,1.0,,,,,,1.0,1.0,,90.0,1.0,,,,,,12.0,,6.9,,,,,1.0,3.0,,1.0,,31.0,5.0,33.0,2,1.0,57.0,2.0,3.0,,
2023-24,11352517,18,54,Fulham,Home,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352517,18,54,Fulham,Home,364612,154296,João Palhinha,joao-palhinha,M,False,,,4.0,24.0,20.0,44.0,,4.0,3.0,,,,1.0,,,,2.0,6.0,,,0.170581,0.0745,0.0476,1.0,,,,,,2.0,1.0,,82.0,1.0,,,,,,13.0,,7.3,,,,1.0,,,,7.0,,33.0,22.0,55.0,1,2.0,68.0,1.0,,,2.0
2023-24,11352517,18,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,True,,,1.0,5.0,21.0,26.0,,,1.0,,,,,,,,,,,,0.0144122,,,,,,,,,,,,8.0,,,,,,,4.0,,6.6,,,,,,,,2.0,,6.0,24.0,30.0,0,,30.0,,,,
2023-24,11352517,18,54,Fulham,Home,371222,212314,Saša Lukić,sasa-lukic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352517,18,54,Fulham,Home,788170,225897,Fodé Ballo-Touré,fode-ballo-toure,D,True,,,,1.0,4.0,5.0,1.0,,,,,,,,,,3.0,3.0,,,0.00045762,,,1.0,,,,,,,,,8.0,,,,,,,8.0,,6.8,,,,,3.0,2.0,,,,6.0,5.0,9.0,0,,20.0,,1.0,2.0,
2023-24,11352517,18,54,Fulham,Home,803174,169528,Antonee Robinson,antonee-robinson,D,False,1.0,,2.0,20.0,29.0,48.0,,1.0,8.0,,1.0,2.0,,,,,2.0,7.0,,,0.0141311,0.1439,,,,,,,,2.0,,,82.0,,,,,,,18.0,,6.9,,,,2.0,5.0,4.0,,4.0,,28.0,34.0,58.0,2,3.0,83.0,1.0,,3.0,1.0
2023-24,11352517,18,54,Fulham,Home,825719,219924,Issa Diop,issa-diop,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352517,18,54,Fulham,Home,861972,232892,Calvin Bassey,calvin-bassey,D,False,,,3.0,30.0,60.0,90.0,1.0,2.0,6.0,,,,,,,1.0,3.0,4.0,,,0.0114721,,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,6.0,,6.7,,,,,1.0,,,4.0,,33.0,62.0,95.0,0,,100.0,,1.0,1.0,
2023-24,11352517,18,54,Fulham,Home,891920,245824,Carlos Vinícius,carlos-vinicius,F,True,,,,3.0,3.0,6.0,1.0,,,,,,,,,1.0,3.0,,,,0.0378313,0.1429,0.0706,,,,,,,,1.0,,26.0,1.0,,,,,,3.0,,6.7,,,1.0,,1.0,,,,,4.0,3.0,7.0,2,,11.0,,,,
2023-24,11352517,18,54,Fulham,Home,1015256,244042,Rodrigo Muniz,rodrigo-muniz,F,False,,,,6.0,1.0,7.0,,1.0,3.0,,,,,,,2.0,2.0,5.0,,,0.0802229,0.0997,,,,,,,,,2.0,,64.0,,,,,,,8.0,,7.1,,,2.0,1.0,,,,1.0,,9.0,1.0,10.0,2,,28.0,3.0,4.0,,
2023-24,11352517,18,54,Fulham,Home,1134729,515024,Luke Harris,luke-harris,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352541,19,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,False,,,1.0,36.0,34.0,70.0,,1.0,3.0,,,,1.0,,,1.0,2.0,5.0,,,0.101215,,,1.0,,,,,,3.0,,,83.0,,,,,,,9.0,,7.1,,,,,1.0,1.0,,2.0,,41.0,35.0,75.0,0,3.0,87.0,2.0,,1.0,2.0
2023-24,11352541,19,54,Fulham,Away,103335,80201,Bernd Leno,bernd-leno,G,False,,,4.0,3.0,20.0,23.0,,1.0,4.0,,,,,,,,,1.0,,,0.00103467,,,,,,-1.4331,1.0,,,,,90.0,,,,,1.0,,5.0,1.0,6.3,1.0,1.0,,3.0,,,,9.0,,6.0,22.0,28.0,0,,35.0,,,,
2023-24,11352541,19,54,Fulham,Away,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,False,,,,22.0,6.0,28.0,1.0,,3.0,,,1.0,1.0,,,,4.0,3.0,,,0.0342944,0.044,,1.0,,,,,,,,,73.0,,,,,,,15.0,,6.5,,,,1.0,3.0,2.0,,,,31.0,8.0,37.0,1,1.0,48.0,3.0,,2.0,
2023-24,11352541,19,54,Fulham,Away,190877,167074,Kenny Tete,kenny-tete,D,False,,,3.0,17.0,18.0,35.0,,,11.0,,,,1.0,,,,3.0,4.0,,,0.0104589,0.036,,1.0,,,,,,2.0,,,73.0,,,,,,,10.0,,7.1,,,1.0,2.0,3.0,2.0,,5.0,,23.0,20.0,41.0,1,2.0,62.0,1.0,,2.0,2.0
2023-24,11352541,19,54,Fulham,Away,285949,156689,Andreas Pereira,andreas-pereira,M,False,1.0,,2.0,21.0,12.0,32.0,2.0,,5.0,,,,,,,1.0,5.0,3.0,,,0.0620914,0.0269,0.1406,1.0,,,,,,,2.0,,83.0,1.0,,,,,,13.0,,6.9,,,,,3.0,6.0,,3.0,,30.0,13.0,37.0,1,,50.0,1.0,1.0,2.0,
2023-24,11352541,19,54,Fulham,Away,329417,166477,Timothy Castagne,timothy-castagne,D,True,,,,3.0,2.0,5.0,1.0,,,,,,,,,,1.0,1.0,,,0.00212668,,,,,,,,,,,,17.0,,,,,,,2.0,,6.3,,,,,,1.0,,,,4.0,2.0,5.0,0,,11.0,1.0,1.0,,
2023-24,11352541,19,54,Fulham,Away,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,False,,,2.0,13.0,33.0,46.0,1.0,4.0,2.0,,,,2.0,,,,3.0,7.0,,,0.0128773,,,,,,,,,1.0,,,90.0,,3.0,,,,,8.0,,7.0,,,,5.0,,,,4.0,,20.0,34.0,54.0,0,1.0,67.0,,2.0,,1.0
2023-24,11352541,19,54,Fulham,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,1.0,27.0,15.0,42.0,1.0,,8.0,,,,,,,2.0,4.0,4.0,,,0.0613049,,,1.0,,,,,,1.0,,,90.0,,,,,,,20.0,,6.8,,,,,3.0,5.0,,6.0,,41.0,17.0,53.0,0,1.0,69.0,2.0,,3.0,1.0
2023-24,11352541,19,54,Fulham,Away,355528,153682,Harry Wilson,harry-wilson,M,True,,,,4.0,1.0,5.0,,,,,,,2.0,,,,3.0,,,,0.00062003,,,,,,,,,,,,17.0,,,,,,,4.0,,6.0,,,,,1.0,,,,,7.0,1.0,8.0,0,,10.0,,,,
2023-24,11352541,19,54,Fulham,Away,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352541,19,54,Fulham,Away,364612,154296,João Palhinha,joao-palhinha,M,False,,,3.0,14.0,30.0,44.0,,,8.0,,,,2.0,,,,3.0,7.0,,,0.01333,,,1.0,,,,,,1.0,,,90.0,,1.0,,1.0,,,9.0,,6.9,,,,4.0,,,,7.0,,20.0,31.0,51.0,0,4.0,66.0,2.0,3.0,,4.0
2023-24,11352541,19,54,Fulham,Away,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352541,19,54,Fulham,Away,371222,212314,Saša Lukić,sasa-lukic,M,True,,,,4.0,6.0,10.0,,,,,,,,,,,1.0,,,,0.00202981,,,1.0,,,,,,,,,14.0,,,,,,,2.0,,6.3,,,,,,1.0,,1.0,,6.0,6.0,11.0,0,,12.0,,,,
2023-24,11352541,19,54,Fulham,Away,788170,225897,Fodé Ballo-Touré,fode-ballo-toure,D,True,,,1.0,1.0,6.0,7.0,,,,,,,,,,,,,,,0.00080857,,,,,,,,,,,,14.0,,,,,,,2.0,,6.4,,,,1.0,,,,1.0,,2.0,6.0,8.0,0,,11.0,,,,
2023-24,11352541,19,54,Fulham,Away,803174,169528,Antonee Robinson,antonee-robinson,D,False,2.0,,4.0,18.0,11.0,27.0,1.0,1.0,3.0,,,,1.0,,,1.0,5.0,5.0,,,0.258095,0.0068,0.3583,1.0,,,,,,,2.0,,83.0,1.0,,,,,,19.0,,7.0,,,,3.0,3.0,5.0,,9.0,,29.0,15.0,39.0,1,2.0,73.0,2.0,,2.0,1.0
2023-24,11352541,19,54,Fulham,Away,825719,219924,Issa Diop,issa-diop,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352541,19,54,Fulham,Away,861972,232892,Calvin Bassey,calvin-bassey,D,False,,,6.0,31.0,43.0,74.0,2.0,1.0,6.0,,,,2.0,,,,5.0,4.0,,,0.0296931,,,1.0,,,,,,,1.0,,90.0,,2.0,,,,,10.0,,7.0,,,,5.0,1.0,1.0,,10.0,,37.0,46.0,82.0,0,2.0,95.0,1.0,,1.0,1.0
2023-24,11352541,19,54,Fulham,Away,891920,245824,Carlos Vinícius,carlos-vinicius,F,True,,,,2.0,2.0,4.0,,,1.0,,,,1.0,,,,1.0,,,,0.00501624,,,,,,,,,,,,14.0,,,,,,,,,6.4,,,,,,,,,,2.0,2.0,4.0,0,,4.0,,,,
2023-24,11352541,19,54,Fulham,Away,1015256,244042,Rodrigo Muniz,rodrigo-muniz,F,False,,,,5.0,5.0,10.0,7.0,4.0,2.0,,,3.0,,,,1.0,11.0,8.0,,,0.0276738,0.1615,0.0772,1.0,,,,,,,,,90.0,1.0,1.0,,,,,10.0,,6.8,,,,1.0,3.0,,,,,9.0,6.0,15.0,4,,32.0,2.0,3.0,1.0,
2023-24,11352541,19,54,Fulham,Away,1134729,515024,Luke Harris,luke-harris,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352577,20,54,Fulham,Home,31417,47431,Willian,willian,M,False,2.0,,2.0,16.0,9.0,23.0,,,5.0,,,1.0,1.0,,,1.0,4.0,,,,0.0854729,0.1389,,1.0,,,,,,2.0,2.0,,79.0,,,,,,,8.0,,6.9,,,1.0,,1.0,5.0,,3.0,,22.0,9.0,26.0,2,,38.0,,,,
2023-24,11352577,20,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,False,1.0,,2.0,24.0,24.0,47.0,,,3.0,1.0,,,1.0,,,1.0,5.0,3.0,,,0.10102,0.0564,0.218,3.0,1.0,,,,,2.0,1.0,,89.0,1.0,,,,,,10.0,,7.4,,,,,1.0,2.0,,2.0,,28.0,24.0,50.0,1,1.0,65.0,4.0,1.0,1.0,
2023-24,11352577,20,54,Fulham,Home,103335,80201,Bernd Leno,bernd-leno,G,False,,,8.0,6.0,14.0,20.0,,,4.0,,,,,,,,,,,,0.00069789,,,,,,0.3785,,,,,,90.0,,,,,,,15.0,,6.6,2.0,2.0,,,,,,23.0,,20.0,15.0,35.0,0,,38.0,,,,
2023-24,11352577,20,54,Fulham,Home,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,False,,,1.0,8.0,7.0,15.0,1.0,,4.0,,,,,,,1.0,3.0,3.0,,,0.00960312,0.3336,0.374,,,1.0,,,,2.0,1.0,,79.0,1.0,1.0,,,,,9.0,,7.4,,,,,1.0,2.0,,2.0,1.0,13.0,9.0,20.0,1,1.0,33.0,,2.0,,1.0
2023-24,11352577,20,54,Fulham,Home,190877,167074,Kenny Tete,kenny-tete,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352577,20,54,Fulham,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,2.0,11.0,11.0,22.0,4.0,4.0,4.0,,,2.0,1.0,,,3.0,10.0,7.0,,,0.0270422,0.4507,0.4251,1.0,,1.0,,,,1.0,1.0,,90.0,2.0,,,,,,12.0,,7.6,,,1.0,,3.0,,,2.0,3.0,15.0,12.0,27.0,5,,44.0,3.0,1.0,2.0,
2023-24,11352577,20,54,Fulham,Home,285949,156689,Andreas Pereira,andreas-pereira,M,True,1.0,,1.0,5.0,1.0,5.0,,,2.0,,,,,,,,,,,,0.0233801,0.0793,,,,,,,1.0,,,,18.0,,,,,,,7.0,,6.8,,,1.0,,,3.0,,1.0,,10.0,3.0,10.0,1,,16.0,,,,
2023-24,11352577,20,54,Fulham,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,2.0,11.0,15.0,26.0,,,4.0,,,,,,,,2.0,1.0,,,0.00395853,,,2.0,,,,,,1.0,,,90.0,,,,,,,14.0,,6.8,,,,3.0,1.0,1.0,,2.0,,19.0,17.0,35.0,0,,54.0,1.0,,1.0,
2023-24,11352577,20,54,Fulham,Home,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,False,,,1.0,21.0,19.0,40.0,2.0,2.0,2.0,,,,,,,1.0,3.0,3.0,,,0.00577619,0.0117,,,,,,,,1.0,,,90.0,,,,,,,7.0,,6.6,,,1.0,6.0,,,,5.0,,24.0,22.0,46.0,1,1.0,58.0,,,,
2023-24,11352577,20,54,Fulham,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,,17.0,12.0,28.0,,1.0,7.0,,,2.0,,,,,2.0,1.0,,,0.0149923,0.0994,,1.0,,,,,,1.0,2.0,,72.0,,,,,,,8.0,,6.6,,,,,1.0,2.0,,1.0,,20.0,16.0,34.0,2,,41.0,,,,
2023-24,11352577,20,54,Fulham,Home,355528,153682,Harry Wilson,harry-wilson,M,True,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,2.0,,,0.00056293,0.0335,,,,,,,,,,,11.0,,,,,,,,,7.1,,,1.0,1.0,,,,1.0,,1.0,1.0,2.0,1,1.0,6.0,,1.0,,1.0
2023-24,11352577,20,54,Fulham,Home,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352577,20,54,Fulham,Home,364612,154296,João Palhinha,joao-palhinha,M,False,,,2.0,16.0,14.0,30.0,,3.0,9.0,,,1.0,2.0,,,,4.0,8.0,,,0.00547436,0.0206,,1.0,,,,,,2.0,1.0,,90.0,,1.0,,,,,10.0,,7.0,,,,2.0,2.0,,,5.0,,20.0,16.0,36.0,1,2.0,52.0,2.0,2.0,1.0,1.0
2023-24,11352577,20,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352577,20,54,Fulham,Home,371222,212314,Saša Lukić,sasa-lukic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352577,20,54,Fulham,Home,788170,225897,Fodé Ballo-Touré,fode-ballo-toure,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
