season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,,1.0,1.0,,,1.0,,,,1.0,,,,1.0,1.0,,,0.0001271,,,,0.0,,,,,,,,13.0,,,,,,,4.0,,6.5,,,,,1.0,,1.0,,3.0,,3.0,2.0,4.0,0,1.0,9.0,,,,1.0
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,1015267,448089,João Gomes,joao-gomes,M,False,,,3.0,30.0,13.0,43.0,2.0,,1.0,,,,2.0,,,2.0,11.0,1.0,,,0.0131685,,,5.0,0.0,,,,,2.0,1.0,,73.0,,1.0,,,,,7.0,,6.6,,,,,2.0,,,,4.0,,35.0,13.0,48.0,0,1.0,60.0,,,,
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,1035996,509291,André,andre,M,False,,,2.0,31.0,28.0,59.0,,,8.0,,,,,,,,1.0,7.0,,,0.0186507,,,1.0,0.0,,,,,2.0,1.0,,90.0,,,,,,,6.0,,7.8,,,,,1.0,2.0,,,2.0,,33.0,29.0,62.0,0,4.0,81.0,2.0,1.0,2.0,4.0
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,280979,181284,Gonçalo Guedes,goncalo-guedes,M,True,,,2.0,10.0,1.0,11.0,,1.0,,,,1.0,,,,1.0,4.0,2.0,,,0.0287568,0.0144,,1.0,0.0,,,,,,1.0,,45.0,,,,,,,11.0,,6.5,,,,,,2.0,1.0,,2.0,,13.0,1.0,13.0,1,,27.0,4.0,1.0,,
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,,,2.0,7.0,7.0,14.0,1.0,,2.0,,,,,,,4.0,7.0,2.0,,1.0,0.00453098,,,2.0,0.0,,,,,,,,45.0,,1.0,,,,,6.0,,6.4,,,,,,,,,2.0,,8.0,7.0,15.0,0,2.0,27.0,1.0,,,2.0
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,932628,220394,Tommy Doyle,tommy-doyle,M,True,1.0,,1.0,9.0,6.0,14.0,,,2.0,,,,2.0,,,,2.0,,,1.0,0.0713796,,,,0.0,,,,,,1.0,,21.0,,,,,,,6.0,,6.2,,,,,1.0,,1.0,,3.0,,12.0,8.0,19.0,0,,22.0,1.0,,,
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,2.0,,,0.0135133,,,,0.0,,,,,,1.0,,12.0,,,,,,,6.0,,6.8,,,,,,,2.0,,1.0,,3.0,1.0,2.0,0,1.0,9.0,1.0,1.0,,1.0
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,False,,,4.0,31.0,22.0,53.0,,,6.0,,,,1.0,,,1.0,2.0,5.0,,,0.032593,,,,0.0,,,,,,,,90.0,,,,,,,10.0,,7.2,,,,,1.0,,,,5.0,,38.0,22.0,60.0,0,5.0,75.0,1.0,,,3.0
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,False,,,,12.0,16.0,28.0,1.0,,4.0,,,,1.0,,,2.0,5.0,3.0,,,0.0111743,,,1.0,0.0,,,,,,1.0,,69.0,,,,1.0,,,4.0,,6.2,,,,,,,,,1.0,,14.0,16.0,30.0,0,2.0,36.0,,1.0,,1.0
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,5.0,1.0,6.0,1.0,,,,,1.0,,,,,1.0,1.0,,,0.0141369,0.0384,,,0.0,,,,,,,,12.0,,,,,,,3.0,,6.7,,,,,,1.0,1.0,,,,8.0,1.0,8.0,1,,12.0,,,1.0,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,1.0,,,5.0,5.0,9.0,,,2.0,,,,,,,,1.0,,,,0.0393573,,,1.0,0.0,,,,,,,,15.0,,,,,,,9.0,,6.5,,,,,,,3.0,,,,12.0,5.0,14.0,0,,21.0,1.0,,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,280979,181284,Gonçalo Guedes,goncalo-guedes,M,False,2.0,,,19.0,9.0,26.0,2.0,,3.0,,,2.0,,,,1.0,7.0,,,,0.0687077,0.0985,,2.0,0.0,,,,,,1.0,,75.0,,,,,,,11.0,,6.4,,,,,,2.0,3.0,,,,24.0,10.0,31.0,2,,42.0,2.0,,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,307284,151086,Mario Lemina,mario-lemina,M,True,1.0,,3.0,12.0,7.0,18.0,1.0,2.0,3.0,,,,,,,1.0,2.0,4.0,,,0.0395474,,,,0.0,,,,,,,,31.0,,,,,,,8.0,,6.8,,,,,1.0,,1.0,,4.0,1.0,17.0,8.0,24.0,0,2.0,32.0,1.0,,,1.0
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,True,,,,11.0,2.0,13.0,,,1.0,,,2.0,,,,,1.0,2.0,,,0.0187526,0.1042,,1.0,0.0,,,,,1.0,,,31.0,,,,,,,2.0,,6.6,,,,,,,,,,,13.0,2.0,15.0,2,,20.0,,2.0,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,932628,220394,Tommy Doyle,tommy-doyle,M,False,,,2.0,19.0,7.0,26.0,3.0,,1.0,,,,,,,,4.0,1.0,,,0.0220369,,,1.0,0.0,,,,,1.0,,,59.0,,1.0,,,,,6.0,,6.6,,,,,1.0,,1.0,,3.0,,25.0,7.0,31.0,0,,38.0,,1.0,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,988966,245923,Luke Cundle,luke-cundle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,False,1.0,,1.0,24.0,5.0,28.0,2.0,,1.0,1.0,,,,,,1.0,5.0,2.0,,,0.215941,0.0292,0.026,,0.0,,,,,1.0,1.0,1.0,90.0,1.0,,,,,,16.0,,7.1,,,,,2.0,3.0,4.0,,1.0,,33.0,7.0,36.0,1,1.0,56.0,2.0,,1.0,1.0
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,1015267,448089,João Gomes,joao-gomes,M,False,,,1.0,35.0,22.0,57.0,,2.0,6.0,,,,2.0,,,2.0,6.0,7.0,,,0.28199,,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,18.0,,6.9,,,,,4.0,1.0,2.0,,2.0,,45.0,26.0,69.0,0,3.0,90.0,1.0,2.0,,2.0
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,3.0,1.0,4.0,,,,,,,,,,1.0,2.0,2.0,,,0.00380091,,,,0.0,,,,,,,,15.0,,,,,,,4.0,,6.5,,,,,,2.0,,,,,5.0,1.0,6.0,0,1.0,10.0,,,1.0,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,,,,3.0,1.0,4.0,,,,,1.0,,,,,,,2.0,,,0.0133333,0.3707,0.3192,,0.0,,,,,,,,12.0,2.0,,,,,,2.0,,6.9,,,,,,,,,,,4.0,2.0,6.0,2,1.0,10.0,,1.0,,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,280979,181284,Gonçalo Guedes,goncalo-guedes,M,False,1.0,,1.0,13.0,6.0,18.0,,1.0,6.0,,2.0,,3.0,,,,4.0,5.0,,,0.0176415,0.3365,0.0811,,0.0,,,,,1.0,,,69.0,1.0,,,,,,16.0,,6.0,,,1.0,,,3.0,1.0,,3.0,,18.0,8.0,25.0,2,,44.0,8.0,3.0,2.0,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,True,1.0,,,8.0,2.0,9.0,,,1.0,,,1.0,1.0,,,,2.0,2.0,,,0.0767158,0.0664,,,0.0,,,,,,1.0,,21.0,,,,,,,4.0,,6.5,,,,,,2.0,1.0,,,,10.0,3.0,12.0,1,1.0,18.0,,,1.0,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,3.0,1.0,4.0,,,,,,1.0,,,,,,1.0,,,0.0016682,0.0092,,,0.0,,,,,,,,12.0,,,,,,,2.0,,6.5,,,,,,,,,,,4.0,1.0,5.0,1,,9.0,1.0,1.0,,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,False,2.0,,,12.0,3.0,13.0,4.0,,3.0,2.0,,,1.0,,,,6.0,3.0,,,0.18408,,,1.0,0.0,,,,,,2.0,,69.0,,,,,,,10.0,,7.1,,,,,,,2.0,,2.0,,17.0,6.0,21.0,0,3.0,34.0,2.0,,,2.0
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,False,,,1.0,19.0,10.0,29.0,,,9.0,,,,5.0,,,1.0,7.0,3.0,,,0.035319,,,,0.0,,,,,3.0,1.0,,86.0,,,,,,,10.0,,6.4,,,,,,1.0,1.0,,3.0,,22.0,14.0,35.0,0,1.0,51.0,1.0,2.0,,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,False,,,2.0,21.0,9.0,30.0,1.0,,4.0,1.0,,,2.0,,,1.0,6.0,7.0,,,0.0549871,,,2.0,0.0,,,,,2.0,2.0,,86.0,,,,,,,3.0,,7.2,,,,,1.0,,,,3.0,,21.0,10.0,31.0,0,6.0,46.0,1.0,1.0,,1.0
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,138573,88484,Pablo Sarabia,pablo-sarabia,M,False,,,1.0,14.0,10.0,24.0,,1.0,3.0,,,,1.0,,,1.0,2.0,2.0,,,0.0447706,,,,0.0,,,,,,1.0,,74.0,,,,,,,8.0,,6.7,,,,,,,3.0,,1.0,1.0,18.0,12.0,27.0,0,,33.0,,1.0,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,280979,181284,Gonçalo Guedes,goncalo-guedes,M,True,,,,4.0,1.0,5.0,,,1.0,,,1.0,,,,,2.0,,,,0.00306286,0.0201,,2.0,0.0,,,,,1.0,,,16.0,,,,,,,3.0,,6.5,,,,,,,2.0,,,,6.0,1.0,5.0,1,,12.0,1.0,,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,True,,,,4.0,1.0,5.0,,,,,,,,,,,1.0,1.0,,,0.0193476,,,1.0,0.0,,,,,,,,16.0,,,,,,,1.0,,6.5,,,,,,,,,,,4.0,1.0,5.0,0,1.0,8.0,1.0,,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,1.0,7.0,,7.0,1.0,,1.0,,,,,,,,1.0,1.0,,,0.0281818,,,,0.0,,,,,,2.0,,16.0,,,,,,,6.0,,7.0,,,,,2.0,,,,2.0,,11.0,1.0,12.0,0,1.0,19.0,1.0,,,1.0
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,False,2.0,,2.0,15.0,20.0,33.0,,1.0,7.0,,,,1.0,,,1.0,7.0,11.0,,,0.242395,,,4.0,0.0,,,,,,3.0,,90.0,,,,,,,12.0,,7.5,,,,,5.0,2.0,3.0,,4.0,,18.0,24.0,39.0,0,8.0,68.0,3.0,1.0,1.0,7.0
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,False,,,,9.0,11.0,20.0,,,5.0,,,,1.0,,,,3.0,1.0,,,0.00400018,,,2.0,0.0,,,,,2.0,,,74.0,,1.0,,,,,3.0,,6.4,,,,,1.0,,,,,,12.0,11.0,23.0,0,1.0,31.0,,,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,138573,88484,Pablo Sarabia,pablo-sarabia,M,False,,,1.0,11.0,5.0,16.0,,1.0,2.0,,1.0,,1.0,,,1.0,6.0,4.0,,,0.0113841,0.4958,,3.0,0.0,,,,,,,,75.0,,,,,,,10.0,,6.6,,,2.0,,,1.0,3.0,,1.0,,17.0,6.0,20.0,2,3.0,32.0,1.0,1.0,,3.0
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,280979,181284,Gonçalo Guedes,goncalo-guedes,M,True,,,,1.0,1.0,2.0,,,1.0,,,,,,,1.0,2.0,,,,0.0027937,,,1.0,0.0,,,,,,,,9.0,,,,,,,2.0,,6.4,,,,,,,,,,,2.0,1.0,3.0,0,,5.0,,,,
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,True,,,,7.0,4.0,11.0,,,1.0,,,,,,,1.0,2.0,1.0,,,0.0155598,,,,0.0,,,,,,,,15.0,,,,,,,3.0,,6.5,,,,,,1.0,,,,,7.0,4.0,11.0,0,1.0,17.0,1.0,,,1.0
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,1.0,2.0,3.0,,,1.0,,,,,,,,,,,,0.00011967,,,,0.0,,,,,,,,9.0,,,,,,,2.0,,6.4,,,,,,,,,2.0,,2.0,3.0,5.0,0,,5.0,,,,
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,1.0,0.0,,,,,,,,9.0,,,,,,,2.0,,6.5,,,,,,,,,,,1.0,,1.0,0,,3.0,1.0,,,
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,1015267,448089,João Gomes,joao-gomes,M,False,,,,21.0,17.0,38.0,1.0,,4.0,,,,,,,4.0,8.0,1.0,,,0.00960154,,,2.0,0.0,,,,,1.0,,,70.0,,,,,,,10.0,,5.8,,,,,1.0,1.0,1.0,,,,23.0,18.0,40.0,0,1.0,57.0,2.0,,,
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,1035996,509291,André,andre,M,False,,,1.0,15.0,9.0,24.0,,,4.0,,,,2.0,,,,5.0,5.0,,,0.00830949,,,2.0,0.0,,,,,4.0,,,87.0,,,,,,,4.0,,7.0,,,,,4.0,1.0,,,3.0,,17.0,10.0,27.0,0,4.0,43.0,,1.0,,4.0
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,138573,88484,Pablo Sarabia,pablo-sarabia,M,False,,,1.0,7.0,5.0,12.0,1.0,1.0,3.0,1.0,,,,,,2.0,6.0,6.0,,,0.259975,,,3.0,1.0,,,,,2.0,1.0,,79.0,,,,,,,14.0,,7.5,,,,,3.0,,3.0,,3.0,,15.0,6.0,18.0,0,2.0,39.0,1.0,3.0,,
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,280979,181284,Gonçalo Guedes,goncalo-guedes,M,False,,,,4.0,4.0,8.0,1.0,,1.0,,2.0,,2.0,,,,3.0,2.0,,,0.00366484,1.0813,0.2754,,0.0,,,,,,,,73.0,1.0,,,,,,2.0,,6.0,,,2.0,,1.0,,,,,2.0,5.0,4.0,9.0,3,1.0,17.0,1.0,1.0,,
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,,,3.0,8.0,15.0,23.0,,,3.0,1.0,,,,,,,2.0,6.0,,,0.146922,0.1453,0.4006,2.0,0.0,1.0,,,,2.0,1.0,,88.0,1.0,,,,,,7.0,,8.3,,,,,1.0,1.0,3.0,,4.0,,12.0,17.0,26.0,1,3.0,44.0,1.0,2.0,1.0,1.0
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,1.0,5.0,6.0,1.0,,4.0,,,,,,,1.0,2.0,2.0,,,0.00030861,,,,0.0,,,,,,,,17.0,,,,,,,2.0,,6.7,,,,,1.0,,,,,,1.0,5.0,6.0,0,2.0,13.0,1.0,,,1.0
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,1005725,497606,Tawanda Chirewa,tawanda-chirewa,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,,,,1.0,,1.0,,,,,,,,2.0,2.0,,,0.00016877,,,,0.0,,,,,,,,17.0,,,,,,,2.0,,6.7,,,,,2.0,1.0,,,,,,,,0,2.0,9.0,1.0,,,1.0
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,1035996,509291,André,andre,M,False,,,2.0,10.0,9.0,19.0,,,4.0,,,,,,,,1.0,1.0,,,0.00340015,,,1.0,0.0,,,,,2.0,,,90.0,,1.0,,,,,1.0,,6.9,,,,,,1.0,,,2.0,,10.0,9.0,19.0,0,,27.0,1.0,,1.0,
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,138573,88484,Pablo Sarabia,pablo-sarabia,M,False,,,2.0,6.0,3.0,9.0,,,2.0,,,1.0,,,,2.0,3.0,,,,0.0125472,0.1096,,1.0,0.0,,,,,,1.0,,45.0,,,,,,,8.0,,6.5,,,1.0,,,,1.0,,4.0,,10.0,3.0,12.0,2,,23.0,1.0,,,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,280979,181284,Gonçalo Guedes,goncalo-guedes,M,False,,,,4.0,3.0,7.0,2.0,,1.0,,,,,,,,2.0,,,,0.0545477,,,,0.0,,,,,1.0,1.0,,45.0,,,,,,,,,6.6,,,,,,,,,,1.0,4.0,3.0,7.0,0,,10.0,,,,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,True,,,,16.0,4.0,20.0,,1.0,,1.0,,,,,,,1.0,3.0,,,0.402156,,,1.0,1.0,,,,,,3.0,,45.0,,,,,,,7.0,,7.4,,,,,1.0,,,,1.0,,20.0,4.0,24.0,0,,33.0,3.0,2.0,,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,894733,433312,Marshall Munetsi,marshall-munetsi,M,True,,,,2.0,1.0,3.0,1.0,1.0,2.0,,1.0,,,,,,2.0,4.0,,,0.00910505,0.595,0.7063,1.0,0.0,,,,,,,,45.0,1.0,,,,,,1.0,,6.8,,,1.0,,,,,,,1.0,2.0,2.0,4.0,2,2.0,11.0,,1.0,,1.0
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,2.0,3.0,5.0,,,,,,1.0,,,,,,,,,0.00152071,0.0689,,,0.0,,,,,,,,14.0,,,,,,,3.0,,6.5,,,,,,,1.0,,1.0,,5.0,3.0,7.0,1,,9.0,,,,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,982613,476502,Boubacar Traoré,boubacar-traore,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,False,,,1.0,19.0,17.0,36.0,,,,,,,4.0,,,,8.0,6.0,,,0.0260335,0.1838,,2.0,0.0,,,,,1.0,1.0,,83.0,,,,,,,5.0,,6.8,,,2.0,,,3.0,,,1.0,,21.0,17.0,38.0,2,2.0,58.0,1.0,3.0,1.0,2.0
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,False,,,,15.0,17.0,32.0,,1.0,8.0,,,1.0,,,,,1.0,2.0,,,0.00687411,0.0243,,1.0,0.0,,,,,2.0,2.0,,90.0,,,,,,,4.0,,6.9,,,,,,,,,1.0,,19.0,17.0,36.0,1,1.0,43.0,,,,1.0
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,,,,7.0,5.0,12.0,,,2.0,,,,,,,,,1.0,,,0.0286848,0.0278,,,0.0,,,,,,,,10.0,,,,,,,2.0,,6.7,,,1.0,,,,1.0,,1.0,,9.0,5.0,13.0,1,,18.0,,1.0,,
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,,,1.0,14.0,16.0,30.0,3.0,1.0,6.0,1.0,1.0,,,,,1.0,5.0,10.0,,,0.278453,0.1659,0.3792,1.0,0.0,,,,,,2.0,,80.0,1.0,,,,,,11.0,,7.2,,,,,,1.0,2.0,,3.0,,19.0,20.0,37.0,1,4.0,54.0,1.0,4.0,1.0,2.0
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,894733,433312,Marshall Munetsi,marshall-munetsi,M,False,,,,9.0,9.0,18.0,3.0,5.0,4.0,1.0,1.0,1.0,3.0,,,,6.0,11.0,,,0.00664302,0.6556,,1.0,1.0,,,,,1.0,1.0,,90.0,,,,,,,14.0,,7.3,,,1.0,,4.0,,,,,,14.0,12.0,26.0,2,5.0,49.0,6.0,1.0,,3.0
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,3.0,3.0,6.0,,,1.0,,,,,,,,,1.0,,,0.00071728,,,,0.0,,,,,,,,8.0,,,,,,,1.0,,6.7,,,,,1.0,1.0,,,,,3.0,4.0,7.0,0,,9.0,,,1.0,
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,982613,476502,Boubacar Traoré,boubacar-traore,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,False,,,,5.0,7.0,12.0,1.0,,3.0,,,,,,,1.0,3.0,3.0,,,0.00517843,,,1.0,0.0,,,,,,,,45.0,,,,,,,5.0,,6.7,,,,,3.0,,,,,,7.0,8.0,15.0,0,2.0,23.0,1.0,1.0,,1.0
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,False,,,1.0,17.0,29.0,46.0,,,8.0,,,,1.0,,,,2.0,2.0,,,0.00739588,,,,0.0,,,,,,,,90.0,,,,,,,7.0,,6.6,,,,,2.0,1.0,,,3.0,,19.0,33.0,52.0,0,1.0,57.0,,1.0,,1.0
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,1.0,,2.0,9.0,3.0,11.0,,,,,,,,,,,,,,,0.031855,,,,0.0,,,,,,1.0,,13.0,,,,,,,4.0,,6.8,,,,,,,3.0,,2.0,,12.0,3.0,12.0,0,,17.0,1.0,,,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,2.0,,,15.0,9.0,22.0,,2.0,2.0,,,1.0,1.0,,,1.0,4.0,3.0,,,0.380255,0.1072,0.0395,1.0,0.0,,,,,,2.0,,65.0,1.0,,,,,,6.0,,6.8,,,1.0,,,2.0,2.0,,,,17.0,10.0,25.0,3,,36.0,1.0,,1.0,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,894733,433312,Marshall Munetsi,marshall-munetsi,M,False,,,,5.0,7.0,12.0,1.0,2.0,4.0,,,1.0,,,,1.0,3.0,3.0,,,0.00427079,0.2748,,1.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,6.0,,6.8,,,1.0,,,,,,,1.0,8.0,8.0,16.0,2,,24.0,1.0,1.0,,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,1.0,11.0,4.0,15.0,,,1.0,,,,1.0,,,,1.0,,,,0.00536772,,,,0.0,,,,,,,,13.0,,1.0,,,,,2.0,,6.7,,,,,1.0,,1.0,,1.0,,12.0,4.0,15.0,0,,20.0,1.0,,,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,982613,476502,Boubacar Traoré,boubacar-traore,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,1015267,448089,João Gomes,joao-gomes,M,False,,,,41.0,14.0,55.0,,1.0,7.0,,,1.0,1.0,,,1.0,5.0,4.0,,,0.196027,0.3957,0.1985,,0.0,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,17.0,,7.8,,,2.0,,,4.0,2.0,,1.0,,52.0,15.0,65.0,4,2.0,82.0,1.0,,1.0,1.0
