playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,totalTackles,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,offsides,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,tacklesLost,successfulPassesOppositionHalf,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalShots,throughBalls,goals,awayGoals,oboxBlocked,cornersTakenInclShortCorners,iboxTarget,shotsOnTargetInBox,successfulCornersIntoBox,homeGoals,rightFootGoals,leftFootGoals,unsuccessfulDribbles,shotsOffTargetIncWoodwork,unsuccessfulCornersIntoBox,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,shotsOnTargetOutsideBox,oboxTarget,goalKicks,gkSuccessfulDistribution,punches,catches,savesMade,goalkeeperSmother,drops,savesMadeFromOutsideBox,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,unsuccessfulLayoffs,blocks,expectedGoalsFreekick,freekickTotal,attemptsFromSetPieces,secondGoalAssists,lastPlayerTackle,overruns,goalsConcededInsideBox,clearancesOffTheLine,hitWoodwork,handballsConceded,penaltyGoalsConceded,penaltiesFaced,penaltiesTaken,penaltiesConceded,foulWonPenalty,headedGoals,savesMadeCaught,ownGoalScored,crossesNotClaimed,penaltyGoals,setPiecesGoals
496221,Adam Wharton,Midfielder,Palace,31,England,2026-27,8.0,1.0,0.317,0.0,,7.0,21.0,3.0,,5.0,3.0,28.0,,124.0,,1.0,,1.0,270.0,,15.0,1.0,6.0,14.0,91.0,1.0,,6.5486,4.0,,6.0,8.0,,8.0,23.0,6.0,0.0,23.0,1.0,54.0,11.0,3.0,4.0,55.0,,6.0,,22.0,1.0,0.0,122.0,,40.0,3.0,1.0,34.0,,4.0,5.0,13.0,167.0,,2.0,42.0,,0.0,7.0,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,7.0,,,,,,,,,,,,,,
438464,Cheick Doucouré,Midfielder,Palace,31,Mali,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209400,Daichi Kamada,Midfielder,Palace,31,Japan,2026-27,9.0,1.0,0.2987,0.0,1.0,9.0,16.0,3.0,1.0,4.0,3.0,18.0,2.0,138.0,3.0,2.0,,1.0,269.0,,17.0,1.0,7.0,15.0,117.0,5.0,,6.5486,3.0,,3.0,8.0,1.0,9.0,35.0,4.0,0.0,26.0,4.0,35.0,14.0,3.0,2.0,56.0,2.0,3.0,1.0,24.0,2.0,0.0,136.0,1.0,26.0,7.0,2.0,39.0,1.0,1.0,3.0,29.0,177.0,,,65.0,0.0461,1.0,2.0,3.0,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,
533646,Darío Osorio,Midfielder,Palace,31,Chile,2026-27,,,0.0003,0.0,,1.0,1.0,1.0,,,,1.0,,2.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,0.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,0.0,2.0,,1.0,,,1.0,,,,,4.0,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433154,Dwight McNeil,Midfielder,Palace,31,England,2026-27,5.0,,0.024,0.0,1.0,,5.0,2.0,,2.0,1.0,6.0,,35.0,,,,,85.0,,,,4.0,,28.0,,,2.2316,,,2.0,3.0,,5.0,14.0,,0.0,5.0,1.0,4.0,3.0,2.0,,21.0,,2.0,,5.0,,0.0,35.0,,10.0,,,10.0,1.0,1.0,1.0,7.0,46.0,,1.0,8.0,0.0485,0.0,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,
152551,Jefferson Lerma,Midfielder,Palace,31,Colombia,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450063,Quinten Timber,Midfielder,Palace,31,Netherlands,2026-27,4.0,,0.0022,0.0,,1.0,4.0,1.0,,,1.0,6.0,,18.0,,1.0,,,74.0,1.0,3.0,,2.0,3.0,11.0,,,1.7031,,1.0,,2.0,,3.0,4.0,2.0,0.0,7.0,1.0,8.0,3.0,1.0,,5.0,,1.0,,6.0,,0.0,17.0,,7.0,1.0,,3.0,2.0,1.0,1.0,3.0,26.0,,1.0,7.0,0.0195,0.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,
108413,Will Hughes,Midfielder,Palace,31,England,2026-27,,,0.0033,0.0,,,1.0,1.0,,,,1.0,,4.0,,,,,16.0,,,,,,3.0,,,0.1077,,,2.0,,,,2.0,,0.0,,,1.0,1.0,1.0,,2.0,,,,,,0.0,4.0,,1.0,,,1.0,,,,,7.0,,,1.0,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488024,Yéremy Pino,Midfielder,Palace,31,Spain,2026-27,8.0,2.0,0.3968,0.0,1.0,5.0,16.0,3.0,,3.0,2.0,17.0,5.0,81.0,2.0,4.0,,3.0,192.0,3.0,10.0,1.0,5.0,9.0,61.0,7.0,,4.506,5.0,,2.0,5.0,,5.0,25.0,4.0,0.0,18.0,2.0,24.0,12.0,3.0,2.0,35.0,9.0,2.0,,14.0,1.0,0.0,72.0,,38.0,3.0,,11.0,4.0,1.0,3.0,21.0,125.0,,1.0,32.0,0.3561,0.0,1.0,5.0,1.0,,,3.0,4.0,,,1.0,3.0,,,,,,,1.0,3.0,3.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,0.0502,1.0,1.0,,,,4.0,,1.0,1.0,,,,,,,,,,,
547701,Archie Gray,Midfielder,Spurs,6,England,2026-27,3.0,,0.0162,0.0,,1.0,10.0,2.0,,,2.0,12.0,2.0,59.0,,1.0,,,154.0,2.0,7.0,,,6.0,47.0,,2.0,3.0203,,,3.0,4.0,,3.0,2.0,4.0,0.0,10.0,,24.0,5.0,2.0,,27.0,2.0,1.0,,9.0,1.0,0.0,55.0,1.0,18.0,1.0,1.0,18.0,1.0,2.0,,15.0,80.0,4.0,2.0,20.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,
232787,Conor Gallagher,Midfielder,Spurs,6,England,2026-27,7.0,,0.1178,0.0,,5.0,5.0,2.0,,3.0,2.0,5.0,2.0,51.0,,5.0,,,128.0,4.0,12.0,,3.0,11.0,44.0,1.0,,1.5109,,,,2.0,,3.0,14.0,6.0,0.0,19.0,2.0,11.0,8.0,2.0,2.0,24.0,2.0,2.0,,14.0,1.0,0.0,46.0,2.0,11.0,3.0,,10.0,1.0,1.0,2.0,16.0,74.0,,,22.0,0.017,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,
172780,James Maddison,Midfielder,Spurs,6,England,2026-27,6.0,1.0,0.0142,0.0,,,1.0,1.0,,2.0,,1.0,,16.0,,1.0,,1.0,22.0,1.0,2.0,,,2.0,15.0,4.0,,0.4753,,,1.0,,,5.0,4.0,2.0,0.0,8.0,,5.0,1.0,1.0,,13.0,,5.0,,7.0,,0.0,16.0,,8.0,,,4.0,,,,3.0,29.0,,,3.0,,0.0,,1.0,1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611917,Luca Williams-Barnett,Midfielder,Spurs,6,England,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570526,Lucas Bergvall,Midfielder,Spurs,6,Sweden,2026-27,2.0,,0.0122,0.0,,1.0,2.0,1.0,,,1.0,2.0,1.0,20.0,,,,,45.0,,2.0,,1.0,2.0,18.0,1.0,,1.496,,,,2.0,,2.0,8.0,,0.0,4.0,1.0,3.0,7.0,1.0,1.0,10.0,1.0,2.0,,4.0,,0.0,20.0,,5.0,,1.0,3.0,,,,6.0,27.0,,,8.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,
551226,Mateus Fernandes,Midfielder,Spurs,6,Portugal,2026-27,7.0,1.0,0.2307,0.0,,4.0,3.0,3.0,,7.0,1.0,4.0,3.0,95.0,,2.0,,2.0,142.0,1.0,6.0,,3.0,5.0,84.0,1.0,,2.3106,5.0,,,3.0,,6.0,27.0,,0.0,13.0,1.0,16.0,6.0,3.0,2.0,64.0,5.0,1.0,,11.0,1.0,0.0,86.0,2.0,11.0,2.0,1.0,30.0,5.0,,7.0,22.0,116.0,2.0,1.0,29.0,0.0085,1.0,1.0,3.0,2.0,,,1.0,,,,,4.0,,,1.0,,,,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
460842,Mohammed Kudus,Midfielder,Spurs,6,Ghana,2026-27,4.0,1.0,0.1697,0.0,1.0,,2.0,2.0,,1.0,,2.0,7.0,22.0,,,,1.0,51.0,,6.0,,1.0,6.0,19.0,5.0,,0.4423,1.0,,,1.0,1.0,4.0,1.0,3.0,0.0,10.0,,3.0,5.0,2.0,,14.0,8.0,3.0,1.0,10.0,,0.0,21.0,1.0,18.0,,3.0,5.0,1.0,,1.0,13.0,45.0,,,7.0,0.0382,0.0,,,2.0,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,
465920,Mykhailo Mudryk,Midfielder,Spurs,6,Ukraine,2026-27,1.0,,0.0001,0.0,,,1.0,1.0,,,,1.0,1.0,2.0,,,,,16.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,1.0,0.0,2.0,,2.0,,1.0,,1.0,1.0,,,2.0,,0.0,2.0,,2.0,,,,1.0,,,,4.0,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202993,Rodrigo Bentancur,Midfielder,Spurs,6,Uruguay,2026-27,24.0,1.0,0.0427,0.0,,6.0,11.0,3.0,,4.0,2.0,13.0,,124.0,,17.0,1.0,1.0,225.0,10.0,14.0,,4.0,7.0,108.0,1.0,,2.3255,1.0,,10.0,3.0,,14.0,39.0,,0.0,38.0,1.0,28.0,13.0,3.0,1.0,49.0,,3.0,,21.0,7.0,0.0,122.0,,18.0,5.0,1.0,34.0,8.0,3.0,3.0,23.0,155.0,1.0,1.0,63.0,0.016,0.0,2.0,5.0,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,5.0,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,1.0,,,,,,,
432422,Sandro Tonali,Midfielder,Spurs,6,Italy,2026-27,8.0,,0.0881,0.0,,5.0,17.0,3.0,,2.0,3.0,20.0,2.0,140.0,2.0,1.0,1.0,,255.0,,11.0,,4.0,10.0,117.0,1.0,,3.8215,2.0,,1.0,5.0,,8.0,40.0,4.0,0.0,19.0,4.0,37.0,10.0,3.0,4.0,68.0,3.0,5.0,,18.0,1.0,0.0,134.0,,30.0,1.0,1.0,31.0,1.0,2.0,3.0,32.0,178.0,,,52.0,0.0916,0.0,3.0,2.0,,1.0,0.1677,3.0,3.0,,,,,,,,,,,1.0,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,5.0,1.0,,,,,,,,,,,,,
554197,Chris Rigg,Midfielder,Sunderland,56,England,2026-27,1.0,,0.0011,0.0,,1.0,2.0,2.0,,,,2.0,,4.0,,,,,17.0,,1.0,,1.0,1.0,2.0,,,0.6268,,,,1.0,,1.0,,,0.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,1.0,,0.0,4.0,,2.0,,,3.0,,,,,5.0,1.0,,1.0,,0.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
484420,Enzo Le Fée,Midfielder,Sunderland,56,France,2026-27,16.0,,0.2297,0.0,,6.0,20.0,3.0,,5.0,3.0,21.0,4.0,103.0,1.0,5.0,,1.0,259.0,2.0,18.0,,12.0,15.0,81.0,8.0,,2.0769,1.0,,,2.0,,14.0,18.0,5.0,0.0,34.0,6.0,26.0,7.0,3.0,2.0,53.0,5.0,7.0,,29.0,3.0,0.0,101.0,,38.0,4.0,4.0,38.0,1.0,1.0,1.0,21.0,158.0,,,30.0,1.2077,0.0,1.0,3.0,,2.0,0.878,7.0,2.0,1.0,1.0,,2.0,1.0,1.0,,0.0,1.0,,5.0,5.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,1.0,,,,,,,1.0,
84450,Granit Xhaka,Midfielder,Sunderland,56,Switzerland,2026-27,10.0,1.0,0.5661,0.0,,5.0,17.0,3.0,,4.0,3.0,26.0,3.0,189.0,,7.0,1.0,4.0,270.0,3.0,18.0,,3.0,14.0,140.0,1.0,,2.7037,7.0,,1.0,3.0,,7.0,39.0,8.0,0.0,28.0,1.0,52.0,23.0,3.0,2.0,89.0,14.0,4.0,,21.0,4.0,0.0,179.0,2.0,47.0,3.0,1.0,60.0,1.0,4.0,23.0,38.0,243.0,1.0,2.0,78.0,0.0594,1.0,9.0,3.0,,,,1.0,3.0,,,,8.0,,,2.0,,,,1.0,1.0,4.0,,,1.0,,,,,,,,,,,,,,,2.0,0.0594,1.0,1.0,,,,3.0,,,,,,,,,,,,,,
547027,Habib Diarra,Midfielder,Sunderland,56,Senegal,2026-27,2.0,,0.1585,0.0,1.0,,,2.0,1.0,,,,,9.0,,1.0,,,28.0,,1.0,,1.0,,8.0,,,0.6268,,,,1.0,,2.0,3.0,,0.0,3.0,1.0,1.0,,2.0,,6.0,,1.0,,2.0,1.0,0.0,9.0,,1.0,,,4.0,1.0,,1.0,1.0,12.0,,,3.0,0.0263,0.0,,,2.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
696104,Jules Ahoka,Midfielder,Sunderland,56,DR Congo,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167512,Luke O'Nien,Midfielder,Sunderland,56,England,2026-27,4.0,,0.0066,0.0,1.0,1.0,2.0,1.0,,,1.0,7.0,2.0,55.0,,,,,67.0,,2.0,,1.0,2.0,43.0,1.0,2.0,1.002,,,3.0,1.0,,4.0,16.0,,0.0,6.0,,19.0,4.0,1.0,1.0,18.0,2.0,,,6.0,,0.0,54.0,,13.0,,1.0,20.0,2.0,,5.0,,70.0,1.0,3.0,30.0,0.0113,1.0,5.0,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
577669,Noah Sadiki,Midfielder,Sunderland,56,DR Congo,2026-27,9.0,2.0,0.2327,0.0,2.0,3.0,11.0,3.0,,5.0,3.0,12.0,,134.0,,3.0,1.0,2.0,254.0,1.0,15.0,,6.0,13.0,116.0,13.0,,2.7037,3.0,2.0,3.0,3.0,1.0,8.0,41.0,6.0,0.0,24.0,3.0,24.0,7.0,3.0,,77.0,,5.0,1.0,21.0,2.0,0.0,127.0,2.0,24.0,3.0,4.0,31.0,2.0,2.0,6.0,38.0,181.0,1.0,1.0,47.0,0.3594,1.0,1.0,6.0,,3.0,0.2375,3.0,,,,1.0,,3.0,3.0,,,,,2.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,
226944,Boubacar Kamara,Midfielder,Villa,7,France,2026-27,19.0,,0.1033,0.0,,4.0,14.0,3.0,,7.0,3.0,16.0,1.0,163.0,,8.0,1.0,,270.0,3.0,15.0,,4.0,10.0,141.0,,,4.5521,2.0,,6.0,5.0,,16.0,39.0,4.0,0.0,34.0,1.0,41.0,12.0,3.0,1.0,94.0,1.0,7.0,,26.0,5.0,0.0,159.0,,28.0,3.0,2.0,56.0,6.0,2.0,6.0,27.0,206.0,,,53.0,,0.0,2.0,4.0,,,,,1.0,,,,,,,,,,,3.0,,,,,5.0,,,,,,,,,,,,,,,1.0,,,,,,,5.0,,,,,,,,,,,,,,
195546,Emiliano Buendía,Midfielder,Villa,7,Argentina,2026-27,20.0,,0.1553,0.0,,2.0,20.0,3.0,,5.0,3.0,22.0,2.0,84.0,1.0,17.0,,1.0,251.0,13.0,11.0,,7.0,7.0,61.0,8.0,,4.497,2.0,,1.0,5.0,,7.0,20.0,4.0,0.0,31.0,4.0,21.0,9.0,3.0,2.0,45.0,4.0,2.0,,14.0,4.0,0.0,78.0,,34.0,,1.0,18.0,3.0,2.0,1.0,25.0,122.0,1.0,1.0,18.0,0.7804,0.0,2.0,5.0,,,,6.0,1.0,,,,3.0,,,1.0,,,,,6.0,2.0,2.0,,2.0,,,,,,,,,,,,,,1.0,,0.0727,1.0,1.0,,,,5.0,,1.0,,,,,,,,,,,,
577285,George Hemmings,Midfielder,Villa,7,England,2026-27,18.0,,0.1504,0.0,,6.0,14.0,3.0,,2.0,3.0,15.0,2.0,48.0,1.0,10.0,,,236.0,6.0,13.0,,4.0,9.0,33.0,4.0,,4.4979,2.0,,2.0,5.0,,12.0,18.0,,0.0,31.0,1.0,11.0,10.0,3.0,4.0,21.0,2.0,5.0,,21.0,4.0,0.0,48.0,,25.0,2.0,3.0,8.0,4.0,,,11.0,77.0,,1.0,12.0,0.0707,0.0,1.0,6.0,,1.0,0.0756,1.0,1.0,,,,,1.0,1.0,,,,,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,
122806,John McGinn,Midfielder,Villa,7,Scotland,2026-27,20.0,,0.0853,0.0,,4.0,13.0,3.0,,2.0,3.0,22.0,6.0,78.0,,2.0,1.0,,262.0,1.0,15.0,,3.0,14.0,53.0,5.0,,4.5248,1.0,,1.0,5.0,,19.0,7.0,8.0,0.0,35.0,,27.0,7.0,3.0,3.0,44.0,10.0,13.0,,33.0,1.0,0.0,74.0,2.0,50.0,1.0,2.0,26.0,5.0,3.0,3.0,18.0,134.0,,2.0,12.0,0.7578,2.0,9.0,3.0,,,,4.0,,,,,3.0,,,,,,,4.0,4.0,3.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,1.0,,,,,,,,,,,
448089,João Gomes,Midfielder,Villa,7,Brazil,2026-27,5.0,,0.0058,1.0,,4.0,,1.0,,,1.0,,,14.0,,1.0,,,40.0,1.0,6.0,,2.0,6.0,14.0,,,2.5573,1.0,,1.0,4.0,,4.0,8.0,1.0,0.0,11.0,2.0,2.0,2.0,1.0,1.0,6.0,,1.0,,10.0,,1.0,13.0,,2.0,3.0,1.0,2.0,2.0,,,2.0,25.0,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,
515597,Lamare Bogarde,Midfielder,Villa,7,Netherlands,2026-27,1.0,,0.0016,0.0,,,,1.0,,,,,,2.0,,2.0,,,16.0,1.0,1.0,,,,2.0,,,0.0273,,,1.0,,,,1.0,,0.0,2.0,,,,1.0,,2.0,,,,,1.0,0.0,2.0,,1.0,,,1.0,,,,,4.0,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88894,Ross Barkley,Midfielder,Villa,7,England,2026-27,16.0,,0.1306,0.0,3.0,3.0,17.0,3.0,,2.0,3.0,17.0,,165.0,,10.0,1.0,,242.0,7.0,13.0,,5.0,10.0,144.0,4.0,,4.5248,6.0,,3.0,5.0,1.0,9.0,80.0,3.0,0.0,29.0,2.0,39.0,10.0,3.0,,99.0,,7.0,1.0,19.0,3.0,0.0,160.0,2.0,25.0,3.0,4.0,28.0,,,4.0,18.0,205.0,1.0,,49.0,0.3509,0.0,1.0,5.0,,,,3.0,1.0,,,2.0,1.0,,,,,,,,3.0,,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,5.0,,,,,,,,,,,,,,
