playerId,playerName,position,team_name,team_id,nationality,season,expectedGoalsOnTargetConceded,successfulLaunches,expectedAssists,totalClearances,goalsConceded,totalRedCards,catches,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,forwardPasses,recoveries,appearances,drops,savesMadeFromOutsideBox,gamesPlayed,successfulPassesOppositionHalf,starts,goalsConcededInsideBox,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,groundDuels,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,gkUnsuccessfulDistribution,cleanSheets,leftsidePasses,successfulLongPasses,timePlayed,touches,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,unsuccessfulLaunches,successfulPassesOwnHalf,successfulShortPasses,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,goalAssists,successfulLayoffs,unsuccessfulCrossesOpenPlay,goals,awayGoals,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,shotsOnTargetOutsideBox,successfulCrossesAndCorners,aerialDuelsLost,totalTouchesInOppositionBox,penaltyGoalsConceded,keyPassesAttemptAssists,shotsBlockedInBox,groundDuelsLost,putthroughBlockedDistributionWon,homeGoals,oboxTarget,tacklesLost,unsuccessfulDribbles,headedGoals,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,aerialDuelsWon,shotsOffTargetIncWoodwork,cornersWon,tacklesWon,successfulDribbles,blocks,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,clearancesOffTheLine,backwardPasses,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,offsides,iboxTarget,shotsOnTargetInBox,throwInsToOppositionPlayer,rightFootGoals,leftFootGoals,handballsConceded,successfulCornersIntoBox,hitWoodwork,foulWonPenalty,unsuccessfulLayoffs,penaltiesTaken,penaltyGoals,penaltiesSaved,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,goalkeeperSmother,crossesNotClaimed,savesMadeParried,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,penaltiesConceded,ownGoalScored,lastPlayerTackle,secondGoalAssists,redCards2ndYellow,otherGoals,setPiecesGoals
477555,Oscar Bobb,Midfielder,Man City,43,Norway,2023-24,4.7931,,1.325,1.0,5.0,0.0,,30.0,,3.0,1.0,39.0,28.0,17.0,14.0,,,14.0,136.0,2.0,4.0,20.0,168.0,,36.0,0.0,,164.0,41.0,,,36.0,,295.0,241.0,22.0,1.0,9.0,21.0,1.0,15.0,148.0,,0.0,1.0,1.0,17.0,3.0,1.0,2.0,1.0,0.9727,7.0,3.0,3.0,19.0,1.0,4.0,2.0,1.0,1.0,,12.0,1.0,3.0,,3.0,2.0,34.0,,8.0,1.0,15.0,4.0,0.0,,4.0,6.0,,2.0,12.0,1.0,1.0,1.0,2.0,3.0,11.0,,2.0,5.0,,,74.0,4.0,1.0,,2.0,1.3837,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
209244,Phil Foden,Midfielder,Man City,43,England,2023-24,29.586,,6.9336,16.0,27.0,0.0,,288.0,,60.0,6.0,287.0,303.0,127.0,35.0,,,35.0,1143.0,33.0,24.0,182.0,1670.0,,264.0,0.0,,1648.0,417.0,,8.0,530.0,42.0,2865.0,2299.0,144.0,3.0,79.0,138.0,9.0,364.0,1446.0,,2.0,25.0,39.0,143.0,11.0,41.0,48.0,4.0,14.8163,31.0,64.0,15.0,157.0,8.0,70.0,25.0,19.0,9.0,21.0,2.0,50.0,23.0,12.0,19.0,17.0,203.0,3.0,65.0,20.0,126.0,30.0,10.0,12.0,11.0,46.0,1.0,70.0,95.0,20.0,6.0,16.0,30.0,20.0,47.0,,14.0,13.0,35.0,,549.0,4.0,14.0,21.0,9.0,10.3517,5.0,17.0,17.0,,1.0,17.0,1.0,6.0,1.0,,4.0,,,,,,,,,,,4.0,4.0,0.2573,1.0,,,,,,2.0
220566,Rodri,Midfielder,Man City,43,Spain,2023-24,29.9544,2.0,6.1026,40.0,26.0,1.0,,1130.0,,35.0,2.0,340.0,849.0,235.0,34.0,,,34.0,2122.0,34.0,24.0,274.0,3633.0,,262.0,1.0,,3560.0,361.0,,11.0,1215.0,241.0,2938.0,4116.0,201.0,2.0,46.0,146.0,15.0,1237.0,3118.0,,8.0,58.0,66.0,139.0,,16.0,22.0,1.0,4.9528,70.0,46.0,15.0,216.0,9.0,47.0,12.0,8.0,3.0,9.0,,3.0,78.0,9.0,,23.0,85.0,3.0,40.0,7.0,116.0,24.0,5.0,9.0,27.0,14.0,,12.0,46.0,7.0,55.0,24.0,16.0,43.0,42.0,8.0,41.0,26.0,,,439.0,6.0,6.0,9.0,27.0,4.0643,6.0,5.0,5.0,,5.0,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,
437468,Sergio Gómez,Midfielder,Man City,43,Spain,2023-24,1.7866,,0.1838,,2.0,0.0,,11.0,,,0.0,7.0,10.0,1.0,6.0,,,6.0,28.0,,2.0,5.0,49.0,,6.0,0.0,,49.0,8.0,,,16.0,,48.0,61.0,3.0,,1.0,3.0,,17.0,44.0,,0.0,,2.0,4.0,1.0,1.0,,,,1.0,1.0,1.0,5.0,1.0,,2.0,,,1.0,6.0,1.0,1.0,,1.0,1.0,3.0,,,,3.0,,,,1.0,,,3.0,,,,1.0,,,2.0,,2.0,1.0,1.0,,12.0,1.0,,1.0,,0.2487,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
220394,Tommy Doyle,Midfielder,Man City,43,England,2023-24,24.5663,3.0,0.8794,17.0,24.0,0.0,,277.0,,4.0,0.0,62.0,240.0,93.0,26.0,,,26.0,404.0,11.0,21.0,124.0,911.0,,58.0,0.0,,867.0,170.0,,2.0,238.0,75.0,1214.0,1086.0,31.0,3.0,24.0,31.0,23.0,389.0,712.0,,2.0,56.0,35.0,31.0,2.0,2.0,3.0,1.0,0.6109,26.0,12.0,2.0,68.0,,15.0,9.0,,,2.0,15.0,15.0,4.0,2.0,6.0,4.0,6.0,2.0,8.0,,27.0,13.0,,2.0,13.0,1.0,,22.0,8.0,,,9.0,3.0,13.0,1.0,9.0,11.0,12.0,8.0,1.0,156.0,8.0,6.0,2.0,8.0,0.4443,,1.0,1.0,,,,1.0,3.0,,,,,,,,,,,,,,2.0,2.0,0.0943,,,,,,,
141746,Bruno Fernandes,Midfielder,Man Utd,1,Portugal,2023-24,56.8243,7.0,10.2251,47.0,52.0,0.0,,459.0,,28.0,5.0,316.0,645.0,200.0,35.0,,,35.0,1088.0,35.0,48.0,394.0,1911.0,,268.0,0.0,,1777.0,695.0,,7.0,407.0,152.0,3119.0,2687.0,136.0,4.0,105.0,115.0,32.0,481.0,1365.0,,9.0,113.0,68.0,180.0,12.0,27.0,41.0,2.0,11.6225,68.0,68.0,30.0,281.0,8.0,45.0,83.0,10.0,5.0,13.0,,151.0,48.0,23.0,52.0,27.0,108.0,7.0,106.0,14.0,153.0,43.0,5.0,23.0,30.0,21.0,1.0,171.0,56.0,14.0,21.0,27.0,43.0,38.0,19.0,6.0,41.0,27.0,74.0,,400.0,21.0,2.0,13.0,30.0,10.0022,13.0,8.0,8.0,1.0,7.0,2.0,,39.0,3.0,,2.0,5.0,4.0,,,,,,,,,11.0,11.0,0.7081,,,,2.0,,,
61256,Casemiro,Midfielder,Man Utd,1,Brazil,2023-24,33.2888,6.0,1.2229,66.0,34.0,0.0,,320.0,,10.0,0.0,276.0,526.0,133.0,25.0,,,25.0,502.0,24.0,31.0,244.0,1406.0,6.0,211.0,0.0,6.0,1372.0,300.0,,5.0,417.0,79.0,1985.0,1822.0,144.0,3.0,59.0,102.0,27.0,663.0,1083.0,,7.0,77.0,73.0,132.0,3.0,11.0,9.0,,0.6693,83.0,28.0,4.0,167.0,2.0,9.0,10.0,1.0,0.0,6.0,1.0,,65.0,3.0,3.0,23.0,46.0,4.0,14.0,5.0,109.0,41.0,1.0,3.0,27.0,8.0,,10.0,25.0,5.0,42.0,19.0,6.0,56.0,9.0,33.0,30.0,18.0,,2.0,143.0,,6.0,6.0,25.0,3.4919,6.0,5.0,5.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,0.0148,1.0,,2.0,,,,
80607,Christian Eriksen,Midfielder,Man Utd,1,Denmark,2023-24,20.6401,1.0,2.3417,12.0,27.0,0.0,,254.0,,3.0,0.0,77.0,204.0,86.0,22.0,,,22.0,381.0,12.0,24.0,120.0,754.0,,68.0,0.0,,726.0,182.0,,,154.0,33.0,1139.0,920.0,25.0,3.0,24.0,23.0,8.0,264.0,601.0,,1.0,29.0,28.0,52.0,4.0,5.0,4.0,,0.2918,18.0,8.0,5.0,91.0,2.0,13.0,15.0,1.0,0.0,4.0,10.0,26.0,9.0,3.0,11.0,7.0,12.0,1.0,25.0,1.0,45.0,11.0,1.0,3.0,5.0,3.0,,32.0,17.0,1.0,2.0,4.0,8.0,13.0,3.0,6.0,7.0,4.0,16.0,,142.0,3.0,7.0,4.0,7.0,0.9805,1.0,,,,1.0,,,8.0,,,,,,,,,,,,,,2.0,2.0,0.1375,,,,,,,
504598,Daniel Gore,Midfielder,Man Utd,1,England,2023-24,,,,,,0.0,,,,1.0,0.0,2.0,,,1.0,,,1.0,,,,,,,2.0,0.0,,,,,,,,1.0,3.0,2.0,,,2.0,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180184,Donny van de Beek,Midfielder,Man Utd,1,Netherlands,2023-24,,,0.0411,,,0.0,,,,,0.0,,,,1.0,,,1.0,1.0,,,,1.0,,,0.0,,1.0,1.0,,,,,2.0,4.0,,,1.0,,,,1.0,,0.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,2.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,0.0365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488404,Facundo Pellistri,Midfielder,Man Utd,1,Uruguay,2023-24,2.8492,,0.3904,5.0,2.0,0.0,,5.0,,6.0,0.0,40.0,17.0,11.0,9.0,,,9.0,42.0,1.0,2.0,14.0,74.0,,30.0,0.0,,74.0,31.0,,,28.0,,165.0,133.0,22.0,,11.0,16.0,,18.0,60.0,,0.0,,3.0,18.0,,1.0,2.0,,0.3224,5.0,3.0,,14.0,1.0,1.0,4.0,,,,8.0,,10.0,,,4.0,13.0,,,1.0,14.0,6.0,,,2.0,4.0,,4.0,8.0,1.0,6.0,1.0,1.0,3.0,5.0,1.0,4.0,1.0,,,24.0,,1.0,,4.0,0.7194,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465527,Hannibal Mejbri,Midfielder,Man Utd,1,Tunisia,2023-24,2.9543,,0.482,,1.0,0.0,,9.0,,6.0,0.0,29.0,9.0,10.0,5.0,,,5.0,23.0,1.0,1.0,6.0,37.0,,23.0,0.0,,36.0,19.0,,1.0,11.0,2.0,130.0,69.0,13.0,,2.0,11.0,,8.0,29.0,,1.0,1.0,2.0,16.0,,,1.0,,0.1867,3.0,1.0,2.0,5.0,,3.0,1.0,1.0,0.0,,4.0,,6.0,,,4.0,3.0,,2.0,,12.0,,1.0,,,1.0,,1.0,5.0,,2.0,,,3.0,2.0,1.0,5.0,,,,8.0,,,,5.0,0.0261,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
516895,Kobbie Mainoo,Midfielder,Man Utd,1,England,2023-24,37.2125,2.0,1.6291,27.0,31.0,0.0,,224.0,,23.0,1.0,229.0,221.0,96.0,24.0,,,24.0,371.0,24.0,28.0,115.0,862.0,,184.0,0.0,,857.0,195.0,,,257.0,21.0,1938.0,1176.0,120.0,3.0,24.0,101.0,3.0,377.0,726.0,,3.0,19.0,47.0,109.0,1.0,3.0,5.0,,2.0012,47.0,8.0,8.0,96.0,1.0,24.0,5.0,3.0,1.0,2.0,,,45.0,2.0,1.0,26.0,32.0,4.0,14.0,1.0,83.0,8.0,2.0,2.0,20.0,22.0,,5.0,46.0,1.0,19.0,3.0,6.0,27.0,31.0,12.0,15.0,22.0,,,160.0,,17.0,2.0,13.0,0.8901,,,,,3.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
184341,Mason Mount,Midfielder,Man Utd,1,England,2023-24,7.7475,,0.373,3.0,13.0,0.0,,56.0,,9.0,0.0,82.0,56.0,37.0,14.0,,,14.0,124.0,5.0,13.0,30.0,203.0,,67.0,0.0,,200.0,65.0,,,43.0,6.0,513.0,311.0,41.0,,9.0,35.0,,53.0,167.0,,2.0,2.0,8.0,41.0,2.0,3.0,1.0,2.0,0.873,22.0,2.0,1.0,28.0,,8.0,5.0,1.0,1.0,,9.0,8.0,15.0,,4.0,9.0,19.0,1.0,6.0,3.0,32.0,5.0,0.0,,8.0,6.0,,10.0,12.0,3.0,6.0,1.0,4.0,14.0,4.0,1.0,10.0,6.0,5.0,,48.0,2.0,5.0,,9.0,0.3892,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
195851,Scott McTominay,Midfielder,Man Utd,1,Scotland,2023-24,36.8997,3.0,0.51,54.0,30.0,0.0,,157.0,,21.0,3.0,229.0,171.0,91.0,32.0,,,32.0,287.0,18.0,27.0,119.0,643.0,,147.0,0.0,,635.0,190.0,,7.0,163.0,18.0,1891.0,991.0,114.0,3.0,41.0,76.0,6.0,237.0,506.0,,2.0,12.0,41.0,115.0,,11.0,19.0,1.0,5.6314,49.0,33.0,2.0,107.0,1.0,19.0,4.0,7.0,3.0,5.0,14.0,,82.0,1.0,,44.0,57.0,4.0,10.0,6.0,71.0,22.0,4.0,1.0,24.0,10.0,4.0,4.0,33.0,6.0,38.0,14.0,9.0,25.0,8.0,12.0,29.0,14.0,,,152.0,4.0,3.0,5.0,21.0,5.7418,6.0,11.0,11.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
172912,Sofyan Amrabat,Midfielder,Man Utd,1,Morocco,2023-24,17.4787,2.0,0.3762,19.0,15.0,0.0,,219.0,,10.0,0.0,104.0,164.0,60.0,21.0,,,21.0,294.0,10.0,14.0,77.0,645.0,,93.0,0.0,,635.0,108.0,,1.0,165.0,35.0,932.0,805.0,48.0,1.0,23.0,43.0,3.0,275.0,533.0,,6.0,9.0,30.0,56.0,1.0,1.0,,,,27.0,2.0,,68.0,,1.0,6.0,,,1.0,11.0,,11.0,,1.0,6.0,1.0,4.0,6.0,,50.0,13.0,,,11.0,2.0,,6.0,13.0,,5.0,2.0,,16.0,6.0,7.0,24.0,8.0,,,97.0,9.0,4.0,1.0,19.0,0.0694,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
490881,Toby Collyer,Midfielder,Man Utd,1,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208706,Bruno Guimarães,Midfielder,Newcastle,4,Brazil,2023-24,57.237,3.0,6.2808,19.0,60.0,0.0,,709.0,,108.0,3.0,504.0,708.0,237.0,37.0,,,37.0,1033.0,37.0,51.0,340.0,2264.0,1.0,462.0,0.0,1.0,2158.0,550.0,,7.0,478.0,129.0,3268.0,2998.0,286.0,9.0,69.0,268.0,16.0,903.0,1795.0,,9.0,89.0,70.0,218.0,9.0,16.0,16.0,6.0,4.347,88.0,32.0,26.0,251.0,8.0,40.0,18.0,7.0,6.0,7.0,,3.0,42.0,4.0,12.0,24.0,80.0,4.0,54.0,9.0,194.0,38.0,1.0,4.0,35.0,41.0,1.0,20.0,111.0,9.0,18.0,16.0,19.0,53.0,72.0,14.0,50.0,35.0,,,369.0,5.0,6.0,7.0,39.0,4.8223,,5.0,5.0,,5.0,1.0,3.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,
215379,Elliot Anderson,Midfielder,Newcastle,4,England,2023-24,14.0343,1.0,1.2193,20.0,14.0,0.0,,125.0,,19.0,0.0,170.0,132.0,60.0,21.0,,,21.0,251.0,10.0,10.0,71.0,416.0,,137.0,0.0,,412.0,159.0,,2.0,53.0,4.0,1023.0,703.0,83.0,4.0,28.0,64.0,8.0,97.0,341.0,,3.0,17.0,18.0,87.0,3.0,5.0,5.0,1.0,0.4488,24.0,14.0,4.0,54.0,2.0,5.0,16.0,,,3.0,11.0,1.0,33.0,1.0,3.0,14.0,48.0,,13.0,2.0,73.0,19.0,,1.0,6.0,18.0,,16.0,40.0,2.0,19.0,9.0,12.0,18.0,21.0,4.0,21.0,8.0,,,106.0,22.0,7.0,3.0,9.0,1.542,1.0,4.0,4.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
201666,Harvey Barnes,Midfielder,Newcastle,4,England,2023-24,11.6383,1.0,1.9067,2.0,10.0,0.0,,100.0,,21.0,1.0,81.0,60.0,43.0,21.0,,,21.0,137.0,7.0,10.0,53.0,254.0,,69.0,0.0,,250.0,107.0,,,16.0,3.0,794.0,401.0,38.0,,14.0,34.0,2.0,67.0,198.0,,2.0,6.0,10.0,43.0,3.0,9.0,12.0,1.0,3.5341,6.0,18.0,1.0,47.0,3.0,7.0,9.0,5.0,1.0,2.0,14.0,,12.0,1.0,3.0,8.0,63.0,1.0,10.0,7.0,35.0,1.0,4.0,1.0,5.0,14.0,1.0,9.0,30.0,7.0,4.0,6.0,11.0,1.0,7.0,,5.0,5.0,,,78.0,4.0,6.0,2.0,3.0,3.578,2.0,6.0,6.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
114243,Jacob Murphy,Midfielder,Newcastle,4,England,2023-24,19.7867,,3.4236,13.0,21.0,0.0,,47.0,,15.0,1.0,110.0,142.0,66.0,21.0,,,21.0,229.0,14.0,19.0,111.0,421.0,,96.0,0.0,,414.0,223.0,,1.0,151.0,7.0,1194.0,710.0,52.0,2.0,40.0,48.0,7.0,98.0,303.0,,1.0,21.0,29.0,58.0,12.0,9.0,10.0,1.0,1.8891,20.0,21.0,10.0,90.0,7.0,7.0,52.0,3.0,2.0,3.0,7.0,11.0,14.0,5.0,17.0,10.0,55.0,2.0,24.0,6.0,48.0,17.0,1.0,5.0,10.0,13.0,,60.0,27.0,6.0,4.0,11.0,16.0,10.0,13.0,,7.0,6.0,6.0,,81.0,16.0,10.0,3.0,6.0,2.1527,1.0,2.0,2.0,2.0,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
461484,Joe White,Midfielder,Newcastle,4,England,2023-24,0.5206,,0.0027,,,0.0,,2.0,,,0.0,5.0,3.0,2.0,4.0,,,4.0,8.0,,,1.0,12.0,,2.0,0.0,,12.0,1.0,,,2.0,1.0,12.0,13.0,1.0,,1.0,1.0,,3.0,10.0,,1.0,,,4.0,,,,,,1.0,,,1.0,,,,,,,4.0,,3.0,,,3.0,,,,,1.0,,,,,,,,,,,,,1.0,,,2.0,,,,5.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200089,Joe Willock,Midfielder,Newcastle,4,England,2023-24,8.8571,,0.5917,1.0,9.0,0.0,,55.0,,3.0,0.0,52.0,44.0,26.0,9.0,,,9.0,81.0,5.0,8.0,21.0,153.0,,50.0,0.0,,152.0,60.0,,,24.0,9.0,418.0,247.0,24.0,1.0,10.0,23.0,,52.0,123.0,,0.0,2.0,3.0,28.0,1.0,1.0,4.0,1.0,1.0098,13.0,6.0,1.0,19.0,,2.0,5.0,1.0,1.0,,4.0,,2.0,1.0,1.0,1.0,20.0,1.0,7.0,1.0,27.0,7.0,0.0,1.0,6.0,11.0,1.0,5.0,17.0,1.0,1.0,2.0,3.0,7.0,7.0,,3.0,1.0,,,30.0,3.0,5.0,,2.0,0.8054,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
180974,Joelinton,Midfielder,Newcastle,4,Brazil,2023-24,24.8818,,1.1352,10.0,23.0,0.0,,207.0,,23.0,0.0,219.0,154.0,85.0,20.0,,,20.0,310.0,15.0,21.0,99.0,616.0,,169.0,0.0,,598.0,172.0,,2.0,118.0,11.0,1281.0,885.0,97.0,2.0,34.0,79.0,2.0,207.0,506.0,,6.0,7.0,35.0,122.0,,4.0,9.0,8.0,1.0582,39.0,15.0,3.0,92.0,1.0,21.0,2.0,2.0,1.0,3.0,5.0,,50.0,2.0,,32.0,41.0,1.0,22.0,1.0,90.0,16.0,1.0,2.0,12.0,11.0,,2.0,39.0,1.0,18.0,6.0,4.0,27.0,17.0,7.0,28.0,19.0,,,137.0,7.0,8.0,3.0,18.0,3.0893,,5.0,5.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
547719,Lewis Miley,Midfielder,Newcastle,4,England,2023-24,30.9542,1.0,1.379,16.0,29.0,0.0,,132.0,,6.0,1.0,110.0,129.0,78.0,17.0,,,17.0,244.0,14.0,25.0,85.0,524.0,,87.0,0.0,,524.0,128.0,,1.0,128.0,18.0,1205.0,706.0,58.0,4.0,30.0,47.0,9.0,197.0,421.0,,1.0,16.0,38.0,52.0,2.0,7.0,3.0,,0.8632,33.0,6.0,4.0,69.0,3.0,10.0,9.0,1.0,0.0,,3.0,,23.0,1.0,2.0,12.0,38.0,2.0,9.0,7.0,40.0,17.0,1.0,1.0,12.0,8.0,,9.0,18.0,7.0,11.0,3.0,8.0,21.0,8.0,3.0,5.0,8.0,,,135.0,,8.0,,5.0,1.2437,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
56983,Matt Ritchie,Midfielder,Newcastle,4,Scotland,2023-24,6.0711,,0.0913,5.0,5.0,0.0,,14.0,,1.0,0.0,15.0,21.0,5.0,13.0,,,13.0,44.0,,5.0,16.0,86.0,,12.0,0.0,,85.0,28.0,,,26.0,,120.0,126.0,6.0,,4.0,6.0,,26.0,70.0,,1.0,3.0,4.0,9.0,,,4.0,,1.2945,5.0,6.0,,13.0,,,6.0,1.0,0.0,,13.0,2.0,3.0,1.0,,3.0,9.0,1.0,,,6.0,1.0,1.0,1.0,2.0,1.0,,7.0,2.0,,,2.0,1.0,3.0,,2.0,2.0,1.0,1.0,,25.0,,,,1.0,0.9609,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
179018,Miguel Almirón,Midfielder,Newcastle,4,Paraguay,2023-24,36.7357,1.0,2.3759,12.0,40.0,0.0,,99.0,,22.0,1.0,176.0,173.0,97.0,33.0,,,33.0,425.0,23.0,34.0,109.0,767.0,,163.0,0.0,,764.0,218.0,,2.0,273.0,13.0,1945.0,1099.0,87.0,6.0,43.0,81.0,4.0,237.0,645.0,,2.0,7.0,22.0,89.0,4.0,9.0,12.0,6.0,4.8398,36.0,32.0,5.0,102.0,1.0,11.0,20.0,3.0,1.0,2.0,10.0,1.0,13.0,1.0,4.0,7.0,89.0,2.0,23.0,7.0,82.0,27.0,2.0,1.0,12.0,22.0,,20.0,49.0,7.0,6.0,20.0,8.0,24.0,23.0,2.0,16.0,10.0,,1.0,222.0,6.0,19.0,2.0,9.0,4.5481,10.0,8.0,8.0,1.0,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,
432422,Sandro Tonali,Midfielder,Newcastle,4,Italy,2023-24,5.622,,0.4847,4.0,5.0,0.0,,64.0,,6.0,0.0,36.0,64.0,20.0,8.0,,,8.0,112.0,5.0,4.0,32.0,267.0,,35.0,0.0,,267.0,47.0,,,68.0,7.0,438.0,318.0,17.0,1.0,6.0,16.0,2.0,127.0,228.0,,2.0,7.0,7.0,19.0,3.0,1.0,2.0,,1.5785,7.0,2.0,,25.0,,3.0,6.0,1.0,0.0,1.0,3.0,2.0,1.0,,4.0,,9.0,,7.0,,19.0,3.0,1.0,,,2.0,,7.0,4.0,,1.0,,4.0,7.0,3.0,,9.0,2.0,1.0,,71.0,2.0,4.0,1.0,4.0,0.655,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
180135,Sean Longstaff,Midfielder,Newcastle,4,England,2023-24,53.5485,,3.0434,22.0,50.0,0.0,,292.0,,34.0,2.0,247.0,398.0,120.0,35.0,,,35.0,510.0,30.0,42.0,231.0,1209.0,,206.0,0.0,,1170.0,330.0,,9.0,313.0,44.0,2747.0,1613.0,117.0,8.0,66.0,98.0,17.0,476.0,934.0,,7.0,38.0,58.0,130.0,7.0,14.0,15.0,,5.5377,54.0,27.0,8.0,193.0,2.0,26.0,16.0,6.0,2.0,5.0,5.0,2.0,41.0,3.0,8.0,22.0,94.0,4.0,18.0,9.0,108.0,36.0,4.0,3.0,24.0,11.0,,17.0,46.0,9.0,19.0,12.0,11.0,30.0,11.0,7.0,24.0,17.0,1.0,,206.0,5.0,5.0,5.0,18.0,6.582,2.0,6.0,6.0,,5.0,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,1.0,,,,
592436,Travis Hernes,Midfielder,Newcastle,4,Norway,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496221,Adam Wharton,Midfielder,C Palace,31,England,2023-24,16.5501,6.0,1.5084,24.0,16.0,0.0,,118.0,,21.0,0.0,145.0,175.0,76.0,16.0,,,16.0,280.0,15.0,15.0,106.0,562.0,,125.0,0.0,,542.0,158.0,,2.0,190.0,28.0,1305.0,793.0,79.0,1.0,25.0,71.0,8.0,184.0,428.0,,2.0,21.0,33.0,66.0,3.0,3.0,1.0,,0.0236,48.0,7.0,3.0,85.0,3.0,8.0,7.0,,,2.0,1.0,15.0,20.0,1.0,8.0,12.0,4.0,,18.0,1.0,54.0,14.0,,1.0,16.0,2.0,,17.0,14.0,1.0,8.0,6.0,1.0,32.0,3.0,3.0,18.0,20.0,6.0,,79.0,,9.0,2.0,16.0,0.3413,,,,,,,1.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,
438464,Cheick Doucouré,Midfielder,C Palace,31,Mali,2023-24,7.514,1.0,0.7519,9.0,12.0,0.0,,109.0,,1.0,0.0,92.0,132.0,74.0,11.0,,,11.0,185.0,11.0,12.0,54.0,421.0,,78.0,0.0,,417.0,82.0,,3.0,114.0,8.0,921.0,570.0,50.0,,18.0,45.0,5.0,182.0,359.0,,2.0,8.0,19.0,42.0,,2.0,2.0,,0.5039,34.0,4.0,5.0,46.0,,4.0,1.0,,,1.0,,,14.0,2.0,,9.0,7.0,2.0,10.0,1.0,33.0,11.0,,2.0,17.0,3.0,,1.0,11.0,1.0,5.0,2.0,,17.0,10.0,2.0,10.0,20.0,,,66.0,,3.0,1.0,10.0,0.2797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
