season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437834,14,14,Liverpool,Away,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,2.0,16.0,45.0,61.0,5.0,2.0,3.0,,,,,,,,5.0,2.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,5.0,,7.2,,,,8.0,,,,6.0,,21.0,45.0,66.0,0,,77.0,,,,
2017-18,7437834,14,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,True,,,,2.0,5.0,7.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,1.0,,4.0,5.0,9.0,0,,9.0,,,,
2017-18,7437834,14,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,4.0,18.0,52.0,70.0,2.0,8.0,7.0,,,,,,,,3.0,9.0,,,1.0,,,,,4.0,,,90.0,,1.0,,,,,,13.0,,7.7,,,,7.0,,,,16.0,,24.0,59.0,83.0,0,1.0,96.0,,,,
2017-18,7437834,14,14,Liverpool,Away,119159,84583,Philippe Coutinho,philippe-coutinho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437834,14,14,Liverpool,Away,138156,112338,Emre Can,emre-can,D,False,,,1.0,16.0,31.0,47.0,7.0,4.0,9.0,,,,1.0,,,1.0,11.0,8.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,20.0,,6.7,,,1.0,,2.0,,,8.0,,28.0,37.0,65.0,1,2.0,81.0,,1.0,1.0,
2017-18,7437834,14,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,1.0,16.0,3.0,19.0,5.0,,3.0,1.0,,1.0,3.0,,,3.0,12.0,4.0,,,2.0,,,,,,2.0,,90.0,1.0,,,,,,,22.0,,6.8,,,,1.0,2.0,1.0,,2.0,,28.0,4.0,31.0,2,2.0,51.0,5.0,,2.0,
2017-18,7437834,14,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,True,1.0,,1.0,6.0,1.0,6.0,,,3.0,,,,,,,,1.0,,,,,,2.0,,,,1.0,,23.0,2.0,,,,,,,4.0,,8.5,,,,,1.0,2.0,,2.0,,8.0,1.0,7.0,2,,14.0,1.0,,,
2017-18,7437834,14,14,Liverpool,Away,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437834,14,14,Liverpool,Away,217704,110979,Sadio Mané,sadio-mane,M,False,,,,20.0,6.0,26.0,5.0,1.0,5.0,1.0,1.0,,3.0,,,1.0,12.0,9.0,,,2.0,1.0,1.0,,1.0,,3.0,,89.0,1.0,,,,,,,9.0,,8.3,,,2.0,,6.0,,,1.0,1.0,25.0,7.0,32.0,3,1.0,48.0,1.0,2.0,5.0,
2017-18,7437834,14,14,Liverpool,Away,229740,100059,Alberto Moreno,alberto-moreno,D,False,,,1.0,21.0,26.0,47.0,1.0,,6.0,,,1.0,3.0,,,,4.0,4.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,13.0,,7.3,,,,5.0,1.0,2.0,,5.0,,29.0,29.0,56.0,1,3.0,84.0,1.0,,1.0,
2017-18,7437834,14,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,,,,13.0,33.0,46.0,3.0,4.0,4.0,,,,,,,,3.0,8.0,,1.0,,,,,,2.0,,,90.0,,,,,,,,12.0,,6.9,,,,3.0,,1.0,,2.0,,19.0,35.0,53.0,0,2.0,76.0,,2.0,,
2017-18,7437834,14,14,Liverpool,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,14.0,7.0,21.0,3.0,4.0,3.0,2.0,1.0,,,,,2.0,5.0,7.0,,,,1.0,,,,,2.0,,67.0,1.0,1.0,,,,,,7.0,,7.5,,,,1.0,1.0,,,,,15.0,9.0,24.0,1,2.0,36.0,2.0,,1.0,
2017-18,7437834,14,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437886,15,14,Liverpool,Away,791,15157,James Milner,james-milner,M,False,,,2.0,45.0,20.0,65.0,,,1.0,,,,1.0,,,1.0,2.0,4.0,,,,,,,,,1.0,,90.0,,,,,,,,10.0,,6.9,,,,1.0,,1.0,,3.0,,53.0,20.0,72.0,0,4.0,81.0,1.0,,,
2017-18,7437886,15,14,Liverpool,Away,10122,33871,Ragnar Klavan,ragnar-klavan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437886,15,14,Liverpool,Away,10406,66797,Simon Mignolet,simon-mignolet,G,False,,1.0,6.0,1.0,25.0,26.0,,,7.0,,,,,,,,,,,,,,,,,,,,90.0,,,,1.0,,,,11.0,,6.5,1.0,1.0,,,,,1.0,17.0,,6.0,31.0,37.0,0,,41.0,,,,
2017-18,7437886,15,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,10.0,,,,,,,,1.0,,6.6,,,,,,,,,,2.0,1.0,3.0,0,,6.0,,,,
2017-18,7437886,15,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437886,15,14,Liverpool,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,3.0,25.0,44.0,69.0,1.0,1.0,2.0,,,,,,,,1.0,3.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,4.0,,7.0,,,,2.0,,,,3.0,,27.0,45.0,72.0,0,2.0,80.0,1.0,,,
2017-18,7437886,15,14,Liverpool,Away,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,5.0,27.0,54.0,81.0,1.0,2.0,9.0,,,,,,,,1.0,3.0,,,,,,,,2.0,,,90.0,,,,,,,,8.0,,6.9,,,,5.0,,,,12.0,,35.0,54.0,89.0,0,1.0,97.0,,,,
2017-18,7437886,15,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,5.0,56.0,36.0,92.0,,,5.0,,,,1.0,,,1.0,4.0,,,,2.0,,,,,2.0,,,89.0,,,1.0,,,,,13.0,,6.3,,,,1.0,,1.0,,9.0,,65.0,38.0,102.0,0,,108.0,1.0,,,
2017-18,7437886,15,14,Liverpool,Away,119159,84583,Philippe Coutinho,philippe-coutinho,M,False,2.0,,2.0,35.0,6.0,39.0,,,10.0,1.0,,1.0,2.0,,,2.0,5.0,9.0,,,,2.0,1.0,,,1.0,3.0,,90.0,2.0,,,,,,,14.0,,9.4,,,2.0,,6.0,2.0,,3.0,1.0,42.0,8.0,48.0,5,,72.0,1.0,4.0,5.0,
2017-18,7437886,15,14,Liverpool,Away,138156,112338,Emre Can,emre-can,D,False,,,3.0,34.0,50.0,84.0,3.0,6.0,8.0,,,,,,,1.0,5.0,8.0,,,1.0,,1.0,,,3.0,,,90.0,1.0,,,,,,,7.0,,7.9,,,,5.0,,,,5.0,,36.0,54.0,90.0,1,1.0,103.0,,2.0,,
2017-18,7437886,15,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,,19.0,10.0,29.0,6.0,2.0,9.0,,,,,,,1.0,9.0,7.0,,,2.0,,2.0,,,3.0,,,88.0,2.0,,,,,,,14.0,,8.9,,,1.0,,3.0,,,,,25.0,11.0,36.0,3,3.0,57.0,4.0,,2.0,
2017-18,7437886,15,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,13.0,4.0,17.0,,,3.0,1.0,,1.0,2.0,,,2.0,8.0,3.0,,,,1.0,,,,,3.0,,80.0,1.0,,,,,,,11.0,,7.1,,,1.0,,6.0,1.0,,,1.0,17.0,4.0,20.0,3,,34.0,1.0,1.0,2.0,
2017-18,7437886,15,14,Liverpool,Away,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437886,15,14,Liverpool,Away,217704,110979,Sadio Mané,sadio-mane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437886,15,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,,,,16.0,7.0,23.0,,2.0,1.0,,,,,,,2.0,3.0,5.0,,,,,,,,1.0,,,90.0,,,,,,,,12.0,,6.5,,,,2.0,1.0,3.0,,1.0,,22.0,7.0,26.0,0,2.0,48.0,2.0,1.0,,
2017-18,7437886,15,14,Liverpool,Away,280835,210237,Marko Grujić,marko-grujic,M,True,,,,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,2.0,0,,3.0,,,,
2017-18,7437886,15,14,Liverpool,Away,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,,,,,1.0,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,0,1.0,2.0,1.0,,,
2017-18,7437886,15,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,,,3.0,33.0,21.0,54.0,4.0,,9.0,,,,,,,,5.0,3.0,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,16.0,,7.0,,,,3.0,,4.0,,7.0,,43.0,26.0,65.0,0,3.0,92.0,,,,
2017-18,7437844,16,14,Liverpool,Home,791,15157,James Milner,james-milner,M,False,1.0,,6.0,68.0,15.0,82.0,1.0,,3.0,1.0,,2.0,,,,1.0,3.0,2.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,14.0,,7.3,,,1.0,,,6.0,,8.0,,77.0,18.0,89.0,3,,106.0,1.0,2.0,,
2017-18,7437844,16,14,Liverpool,Home,10122,33871,Ragnar Klavan,ragnar-klavan,D,False,,,2.0,26.0,40.0,66.0,4.0,2.0,4.0,,,,,,,,5.0,5.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,10.0,,6.7,,,,2.0,1.0,,,4.0,,28.0,48.0,76.0,0,1.0,84.0,,1.0,1.0,
2017-18,7437844,16,14,Liverpool,Home,10406,66797,Simon Mignolet,simon-mignolet,G,False,,2.0,1.0,1.0,13.0,14.0,,2.0,8.0,,,,,,,,,2.0,,,,,,1.0,,,,,90.0,,,,1.0,,,,2.0,1.0,6.7,,1.0,,2.0,,,2.0,3.0,,2.0,14.0,16.0,0,,26.0,,,,
2017-18,7437844,16,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,2.0,,9.0,44.0,12.0,54.0,1.0,,6.0,,,,,,,,2.0,3.0,,,1.0,,,,,,,,78.0,,,,,,,,20.0,,7.5,,,2.0,,1.0,13.0,,10.0,1.0,60.0,14.0,61.0,2,1.0,84.0,1.0,1.0,1.0,
2017-18,7437844,16,14,Liverpool,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437844,16,14,Liverpool,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,4.0,16.0,52.0,68.0,2.0,4.0,5.0,,,,,,,,3.0,6.0,,,1.0,,,,,2.0,,,90.0,,,1.0,,,,,7.0,,6.6,,,1.0,2.0,,,,6.0,,19.0,56.0,75.0,1,1.0,84.0,,1.0,,
2017-18,7437844,16,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,10.0,67.0,27.0,94.0,,1.0,14.0,,,,,,,1.0,1.0,3.0,,,,,,,,1.0,,,90.0,,,,,,,,18.0,,7.4,,,2.0,,,1.0,,16.0,,79.0,31.0,109.0,2,1.0,121.0,,1.0,,
2017-18,7437844,16,14,Liverpool,Home,119159,84583,Philippe Coutinho,philippe-coutinho,M,True,1.0,,1.0,13.0,,12.0,,,,,,1.0,,,,,,,,,,,,,,,2.0,,12.0,1.0,,,,,,,2.0,,7.1,,,,,,1.0,,1.0,,14.0,,13.0,2,,19.0,1.0,,,
2017-18,7437844,16,14,Liverpool,Home,130181,84939,Danny Ings,danny-ings,F,True,,,,2.0,1.0,3.0,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,8.0,,,,,,,,1.0,,6.6,,,,,,,,,,3.0,1.0,4.0,0,,4.0,,,,
2017-18,7437844,16,14,Liverpool,Home,138156,112338,Emre Can,emre-can,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437844,16,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,True,,,,9.0,1.0,10.0,,,2.0,,,,,,,1.0,2.0,2.0,,,,,,,,1.0,,,23.0,,,,,,,,4.0,,6.6,,,,,2.0,,,,,10.0,1.0,11.0,0,1.0,17.0,1.0,,1.0,
2017-18,7437844,16,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,3.0,,,33.0,7.0,37.0,,,3.0,1.0,1.0,4.0,,,,2.0,6.0,7.0,,,,,1.0,,,,6.0,,67.0,1.0,,,,,,,18.0,,8.5,,,2.0,,10.0,5.0,,1.0,,42.0,7.0,44.0,7,,75.0,3.0,1.0,6.0,
2017-18,7437844,16,14,Liverpool,Home,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437844,16,14,Liverpool,Home,217704,110979,Sadio Mané,sadio-mane,M,False,,,2.0,35.0,6.0,41.0,3.0,,6.0,,1.0,,1.0,,,3.0,10.0,10.0,,,,,,,,,5.0,,90.0,1.0,,,,,,,23.0,,7.6,,,1.0,,8.0,3.0,,2.0,,44.0,10.0,51.0,2,2.0,79.0,4.0,3.0,5.0,
2017-18,7437844,16,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,4.0,57.0,23.0,79.0,,,8.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,,17.0,,7.1,,,1.0,1.0,1.0,9.0,,7.0,,69.0,26.0,86.0,1,,118.0,,,,
2017-18,7437844,16,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,False,1.0,,2.0,43.0,25.0,67.0,,2.0,4.0,,1.0,,,,,,2.0,12.0,,,1.0,1.0,,,,1.0,1.0,,90.0,,,,,,,,24.0,,7.6,,,1.0,1.0,5.0,6.0,,4.0,,57.0,28.0,79.0,1,6.0,110.0,3.0,,4.0,
2017-18,7437844,16,14,Liverpool,Home,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,12.0,5.0,17.0,3.0,2.0,1.0,1.0,,1.0,,,,3.0,7.0,2.0,,,2.0,,,,,,2.0,,82.0,,,,,,,,13.0,,6.7,,,1.0,,,1.0,,,,17.0,6.0,22.0,2,,36.0,4.0,,,
2017-18,7437844,16,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437890,17,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437890,17,14,Liverpool,Home,10122,33871,Ragnar Klavan,ragnar-klavan,D,False,,,2.0,26.0,66.0,92.0,3.0,3.0,8.0,,,,1.0,,,,5.0,4.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,4.0,,7.2,,,,7.0,,,,4.0,,28.0,68.0,96.0,0,1.0,107.0,,,,
2017-18,7437890,17,14,Liverpool,Home,10406,66797,Simon Mignolet,simon-mignolet,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437890,17,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,6.0,3.0,9.0,,,,,,,,,,,3.0,1.0,,,,,,,,,,,14.0,1.0,,,,,,,4.0,,6.4,,,,,3.0,,,,,6.0,3.0,9.0,1,1.0,17.0,1.0,,,
2017-18,7437890,17,14,Liverpool,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,,23.0,29.0,52.0,1.0,,5.0,,1.0,,,,,1.0,3.0,2.0,,,1.0,,,,,,,,76.0,1.0,,,,,,,10.0,,6.5,,,,1.0,,,,,,28.0,30.0,58.0,1,2.0,68.0,2.0,,,1.0
2017-18,7437890,17,14,Liverpool,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,4.0,41.0,54.0,95.0,5.0,4.0,4.0,,,,,,,,7.0,4.0,,,2.0,,,,,2.0,1.0,,90.0,,1.0,,,,,,8.0,,7.4,,,,5.0,,,,7.0,,47.0,56.0,103.0,0,,112.0,,,,
2017-18,7437890,17,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437890,17,14,Liverpool,Home,119159,84583,Philippe Coutinho,philippe-coutinho,M,False,,,6.0,58.0,17.0,75.0,,1.0,10.0,,,,1.0,,,,5.0,5.0,,,,,,,,,1.0,,90.0,2.0,,,,,,,32.0,,7.8,,,,,5.0,5.0,,7.0,,84.0,17.0,96.0,2,3.0,116.0,1.0,,1.0,2.0
2017-18,7437890,17,14,Liverpool,Home,130181,84939,Danny Ings,danny-ings,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437890,17,14,Liverpool,Home,138156,112338,Emre Can,emre-can,D,False,,,2.0,46.0,34.0,80.0,,2.0,5.0,,,1.0,,,,1.0,5.0,11.0,,,4.0,,,,,1.0,2.0,,90.0,,,,,,,,11.0,,7.7,,,,,2.0,,,3.0,,51.0,38.0,89.0,1,5.0,109.0,1.0,2.0,2.0,4.0
2017-18,7437890,17,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,,16.0,4.0,20.0,4.0,2.0,2.0,,1.0,1.0,1.0,,,3.0,11.0,7.0,,,3.0,,,,,,1.0,,90.0,,,,,,,,17.0,,6.8,,,1.0,1.0,3.0,,,,,27.0,5.0,32.0,2,2.0,50.0,2.0,,3.0,
2017-18,7437890,17,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,1.0,19.0,2.0,21.0,2.0,,3.0,1.0,1.0,1.0,,,,4.0,7.0,7.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,12.0,,7.1,,,1.0,,5.0,,,1.0,,23.0,3.0,26.0,2,,43.0,3.0,2.0,5.0,
2017-18,7437890,17,14,Liverpool,Home,174135,104542,Loris Karius,loris-karius,G,False,,,2.0,,20.0,20.0,,2.0,12.0,,,,,,,,,2.0,,,,,,3.0,,,,,90.0,,,,,,,,2.0,1.0,7.4,1.0,1.0,,2.0,,,,4.0,,,22.0,22.0,0,,39.0,,1.0,,
2017-18,7437890,17,14,Liverpool,Home,217704,110979,Sadio Mané,sadio-mane,M,False,,,1.0,17.0,1.0,18.0,2.0,2.0,3.0,,,1.0,1.0,,,3.0,9.0,8.0,,,2.0,,,,,1.0,,,76.0,,,,,,,,17.0,,6.8,,,1.0,3.0,4.0,1.0,,1.0,1.0,29.0,1.0,29.0,2,2.0,50.0,1.0,1.0,3.0,2.0
2017-18,7437890,17,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,,,2.0,42.0,30.0,72.0,,,5.0,,,1.0,,,,,2.0,2.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,13.0,,7.1,,,,1.0,1.0,1.0,,2.0,,49.0,31.0,79.0,1,2.0,103.0,3.0,,,1.0
2017-18,7437890,17,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,2.0,1.0,3.0,,,,,,,1.0,,,1.0,2.0,,,,,,,,,1.0,,,10.0,,,,,,,,6.0,,6.3,,,,1.0,,2.0,,,,5.0,2.0,5.0,0,,12.0,,,,
2017-18,7437890,17,14,Liverpool,Home,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,,3.0,,3.0,,1.0,,,,,,,,,2.0,1.0,,,1.0,,,,,,1.0,,14.0,1.0,,,,,,,5.0,,6.4,,,,,2.0,,,,,5.0,,5.0,1,,11.0,1.0,,,
2017-18,7437890,17,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,2.0,,3.0,28.0,25.0,51.0,,,6.0,,,1.0,2.0,,,,3.0,5.0,,,,,,,,3.0,,,80.0,,,,,,,,20.0,,7.1,,,,3.0,4.0,7.0,,6.0,,42.0,27.0,62.0,1,2.0,92.0,2.0,,3.0,1.0
2017-18,7437910,18,14,Liverpool,Away,791,15157,James Milner,james-milner,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437910,18,14,Liverpool,Away,10122,33871,Ragnar Klavan,ragnar-klavan,D,False,,,4.0,14.0,62.0,76.0,,2.0,9.0,,,,,,,,,2.0,,,,,,,,3.0,,,90.0,,1.0,,,,,,9.0,,7.4,,,,5.0,,,,8.0,,19.0,63.0,82.0,0,,96.0,2.0,,,
2017-18,7437910,18,14,Liverpool,Away,10406,66797,Simon Mignolet,simon-mignolet,G,False,,2.0,3.0,1.0,28.0,29.0,,,7.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,6.0,,7.2,1.0,2.0,,1.0,,,2.0,8.0,,5.0,29.0,34.0,0,,41.0,,,,
2017-18,7437910,18,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,2.0,,5.0,33.0,13.0,44.0,3.0,,11.0,,,,1.0,,,1.0,7.0,6.0,,,1.0,1.0,,,1.0,3.0,4.0,,90.0,1.0,,,,,,,15.0,,8.1,,,2.0,,3.0,3.0,,6.0,,41.0,15.0,53.0,3,4.0,76.0,2.0,,2.0,
2017-18,7437910,18,14,Liverpool,Away,17054,39155,Adam Lallana,adam-lallana,M,True,,,,12.0,14.0,26.0,,,3.0,,,,,,,,1.0,,,,1.0,,,,,1.0,2.0,,19.0,,,,,,,,2.0,,6.9,,,1.0,,,,,,,13.0,14.0,27.0,1,,30.0,1.0,,,
2017-18,7437910,18,14,Liverpool,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,2.0,15.0,22.0,37.0,1.0,,4.0,,,,,,,,2.0,1.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,4.0,,6.8,,,,2.0,,,,3.0,,17.0,22.0,39.0,0,1.0,46.0,1.0,,,
2017-18,7437910,18,14,Liverpool,Away,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,5.0,14.0,72.0,86.0,2.0,3.0,3.0,,,,1.0,,,,4.0,4.0,,,1.0,,1.0,,,1.0,,,90.0,1.0,,,,,,,9.0,,7.8,,,,3.0,,,,9.0,,23.0,72.0,95.0,1,1.0,101.0,,,,
2017-18,7437910,18,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,7.0,50.0,36.0,86.0,2.0,1.0,11.0,,,,,,,,4.0,3.0,,,2.0,,,,,1.0,3.0,,90.0,,,,,,,,10.0,,7.3,,,,,,1.0,,9.0,,58.0,37.0,94.0,0,2.0,101.0,1.0,1.0,,
2017-18,7437910,18,14,Liverpool,Away,119159,84583,Philippe Coutinho,philippe-coutinho,M,False,3.0,,5.0,24.0,4.0,25.0,,,3.0,2.0,1.0,1.0,2.0,,,1.0,4.0,4.0,,,,1.0,1.0,,1.0,2.0,4.0,,87.0,1.0,,,,,,,15.0,,9.3,,,5.0,,3.0,3.0,,6.0,2.0,34.0,5.0,36.0,7,1.0,58.0,2.0,1.0,2.0,
2017-18,7437910,18,14,Liverpool,Away,130181,84939,Danny Ings,danny-ings,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,1.0,,,,,,,2.0,,2.0,1,,3.0,,,,
2017-18,7437910,18,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,False,1.0,,2.0,15.0,11.0,25.0,1.0,,4.0,2.0,,1.0,,,,2.0,5.0,2.0,,,2.0,1.0,1.0,,,,2.0,,76.0,1.0,,,,,,,15.0,,8.3,,,,,,3.0,,2.0,,21.0,12.0,30.0,2,1.0,48.0,6.0,1.0,,
2017-18,7437910,18,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,2.0,,1.0,19.0,7.0,24.0,,,4.0,,1.0,,,,,2.0,2.0,3.0,,,,,1.0,,,,1.0,,71.0,2.0,,,,,,,12.0,,7.8,,,2.0,,3.0,4.0,,1.0,1.0,27.0,7.0,30.0,4,,47.0,1.0,,3.0,
2017-18,7437910,18,14,Liverpool,Away,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437910,18,14,Liverpool,Away,217704,110979,Sadio Mané,sadio-mane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437910,18,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,,,1.0,29.0,10.0,39.0,,1.0,5.0,,,,,,,1.0,1.0,2.0,,,,1.0,,,,4.0,1.0,,90.0,,1.0,,,,,,12.0,,7.7,,,1.0,7.0,,1.0,,4.0,,37.0,10.0,46.0,1,1.0,72.0,1.0,,,
2017-18,7437910,18,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,,,6.0,31.0,43.0,74.0,,1.0,8.0,,,,1.0,,,,2.0,3.0,,,1.0,,,,,4.0,,,90.0,,,,,,,,12.0,,7.3,,,,,,3.0,,9.0,1.0,41.0,44.0,82.0,0,1.0,103.0,,1.0,,
