season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243495,10,14,Liverpool,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,3.0,34.0,50.0,84.0,3.0,8.0,11.0,,,,,,,,4.0,10.0,,,1.0,,,,,1.0,,,90.0,1.0,1.0,,,,,18.0,,7.3,,,,5.0,,,,9.0,,43.0,59.0,102.0,1,1.0,114.0,,1.0,,
2019-20,8243495,10,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,1.0,,1.0,23.0,14.0,36.0,1.0,3.0,11.0,,,,2.0,,,,4.0,8.0,,,,,1.0,,,1.0,1.0,,90.0,1.0,,,,,,29.0,,7.4,,,,,3.0,5.0,,7.0,,44.0,18.0,57.0,1,2.0,79.0,2.0,2.0,2.0,2.0
2019-20,8243495,10,14,Liverpool,Home,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243495,10,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,,15.0,4.0,19.0,4.0,1.0,5.0,,1.0,1.0,,,,3.0,9.0,4.0,,,2.0,,,,,,1.0,,89.0,3.0,,,,,,11.0,,6.8,,,,,,,,,,20.0,4.0,24.0,4,3.0,39.0,3.0,,,1.0
2019-20,8243495,10,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,5.0,41.0,35.0,76.0,2.0,4.0,3.0,,,,,,,,2.0,5.0,,,,,,,,1.0,,,90.0,1.0,,,,,,11.0,,7.0,,,,1.0,,,,10.0,,50.0,37.0,87.0,1,1.0,91.0,,,,1.0
2019-20,8243495,10,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,15.0,3.0,18.0,1.0,,2.0,,,1.0,1.0,,,,5.0,2.0,,,1.0,,1.0,,,,1.0,,85.0,5.0,,,,,,6.0,,7.6,,,1.0,,4.0,,,,,16.0,3.0,19.0,7,,33.0,2.0,1.0,1.0,
2019-20,8243495,10,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0,,1.0,1.0,,,
2019-20,8243495,10,14,Liverpool,Home,217704,110979,Sadio Mané,sadio-mane,M,False,1.0,,1.0,23.0,4.0,26.0,1.0,4.0,3.0,,1.0,,,,,1.0,4.0,10.0,,,1.0,,,,,,2.0,,90.0,,,,,,1.0,17.0,,7.3,,,2.0,,2.0,3.0,,1.0,,29.0,4.0,30.0,2,3.0,52.0,8.0,2.0,1.0,2.0
2019-20,8243495,10,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,1.0,,5.0,59.0,21.0,79.0,2.0,2.0,11.0,,,1.0,1.0,,,,4.0,8.0,,,1.0,,,,,3.0,2.0,,90.0,,,,,,,16.0,,7.7,,,,,1.0,1.0,,7.0,,69.0,23.0,91.0,1,4.0,111.0,3.0,2.0,,3.0
2019-20,8243495,10,14,Liverpool,Home,243609,116535,Alisson,alisson,G,False,,1.0,7.0,3.0,24.0,27.0,,,9.0,,,,1.0,,,,1.0,,,,,,,,,,,,90.0,,,,,,,8.0,,6.6,2.0,3.0,,,,,1.0,15.0,,11.0,24.0,35.0,0,,40.0,,,,
2019-20,8243495,10,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,3.0,43.0,12.0,54.0,,,3.0,1.0,,1.0,,,,,,5.0,,,,,,,,2.0,2.0,,90.0,,,,,,,13.0,,7.6,,,,2.0,2.0,5.0,,6.0,,54.0,13.0,62.0,1,2.0,91.0,,1.0,2.0,2.0
2019-20,8243495,10,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,2.0,,2.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,,10.0,,,,,,,,,6.7,,,,,,,,,,2.0,,2.0,0,,5.0,,,,
2019-20,8243495,10,14,Liverpool,Home,365772,175592,Naby Keïta,naby-keita,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243495,10,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,6.0,,11.0,54.0,22.0,70.0,1.0,,4.0,1.0,,1.0,,,,,8.0,2.0,,,2.0,,,,,2.0,7.0,,90.0,1.0,1.0,,,,,34.0,,8.3,,,,,5.0,20.0,,14.0,,78.0,25.0,83.0,2,2.0,131.0,1.0,,,2.0
2019-20,8243503,11,14,Liverpool,Away,791,15157,James Milner,james-milner,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243503,11,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,1.0,,,7.0,,6.0,1.0,1.0,1.0,,,4.0,,,,3.0,5.0,5.0,,,,,,,,,1.0,,25.0,,,,,,,5.0,,6.5,,,,,2.0,1.0,,,,7.0,,6.0,4,,20.0,1.0,3.0,1.0,
2019-20,8243503,11,14,Liverpool,Away,17054,39155,Adam Lallana,adam-lallana,M,False,,,1.0,52.0,24.0,76.0,4.0,,11.0,,,1.0,,,,,6.0,7.0,,,1.0,,,,,1.0,3.0,,84.0,,,,,,,13.0,,7.4,,,1.0,1.0,1.0,,,2.0,,58.0,28.0,86.0,2,5.0,102.0,2.0,2.0,,3.0
2019-20,8243503,11,14,Liverpool,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,3.0,27.0,13.0,40.0,,,5.0,,,,1.0,,,,3.0,2.0,,,,,,,,1.0,1.0,,65.0,1.0,,,,,,9.0,,6.6,,,,,3.0,,,4.0,,29.0,15.0,44.0,1,1.0,56.0,3.0,,1.0,1.0
2019-20,8243503,11,14,Liverpool,Away,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,5.0,27.0,37.0,64.0,4.0,7.0,6.0,,,,,,,,4.0,9.0,,,,,,,,,,,90.0,,,,,,,12.0,,7.0,,,1.0,5.0,,,,12.0,,34.0,42.0,76.0,1,1.0,85.0,,1.0,,1.0
2019-20,8243503,11,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,1.0,,4.0,51.0,28.0,78.0,,1.0,11.0,1.0,,,2.0,,,,2.0,4.0,,,,,,,,3.0,2.0,,90.0,,,,,,,22.0,,7.6,,,,2.0,,5.0,,10.0,,71.0,29.0,95.0,0,2.0,112.0,1.0,1.0,,1.0
2019-20,8243503,11,14,Liverpool,Away,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243503,11,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,4.0,33.0,5.0,38.0,3.0,2.0,2.0,,,2.0,1.0,,,1.0,9.0,2.0,,,2.0,,,,,,4.0,,90.0,,,,,,,15.0,,6.8,,,,,2.0,2.0,,4.0,1.0,43.0,6.0,47.0,2,,63.0,1.0,,,
2019-20,8243503,11,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,4.0,37.0,30.0,67.0,1.0,8.0,8.0,,,,,,,,3.0,9.0,,,1.0,,,,,,1.0,,90.0,,,,,,,14.0,,6.8,,,,5.0,1.0,,,10.0,,46.0,34.0,80.0,0,,91.0,,1.0,,
2019-20,8243503,11,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,6.0,2.0,8.0,1.0,1.0,1.0,,,,,,,1.0,2.0,2.0,,,,,,,,,,,65.0,1.0,,,,,,7.0,,6.8,,,3.0,,,,,,,8.0,2.0,10.0,4,1.0,21.0,3.0,,,1.0
2019-20,8243503,11,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,3.0,,3.0,1.0,,2.0,,,,,,,,1.0,2.0,,,,,,,,,1.0,,25.0,,,,,,,4.0,,6.8,,,1.0,,,1.0,,1.0,,7.0,,6.0,1,1.0,11.0,,1.0,,1.0
2019-20,8243503,11,14,Liverpool,Away,217704,110979,Sadio Mané,sadio-mane,M,False,2.0,,,28.0,5.0,31.0,2.0,,2.0,1.0,2.0,,,,,3.0,9.0,2.0,,1.0,5.0,1.0,1.0,,,,3.0,,90.0,3.0,,,,,,15.0,,7.7,,,3.0,,,5.0,,,1.0,37.0,5.0,37.0,6,1.0,58.0,2.0,1.0,,1.0
2019-20,8243503,11,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243503,11,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,2.0,2.0,1.0,12.0,13.0,,,4.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,1.0,,6.5,1.0,1.0,,2.0,,,2.0,3.0,,2.0,12.0,14.0,0,,18.0,,,,
2019-20,8243503,11,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,2.0,40.0,11.0,50.0,2.0,1.0,5.0,,,,,,,,4.0,3.0,,,,,1.0,,,,1.0,,90.0,1.0,1.0,,,,,20.0,,7.7,,,,4.0,2.0,5.0,,4.0,,52.0,14.0,61.0,1,2.0,92.0,2.0,,,1.0
2019-20,8243503,11,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243503,11,14,Liverpool,Away,365772,175592,Naby Keïta,naby-keita,M,True,,,1.0,5.0,2.0,7.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,13.0,,,,,,,1.0,,6.5,,,,,,,,1.0,,5.0,2.0,7.0,0,,10.0,,1.0,,
2019-20,8243503,11,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,4.0,,4.0,45.0,11.0,52.0,,1.0,6.0,1.0,,2.0,1.0,,,1.0,3.0,6.0,,,,1.0,,,,3.0,3.0,,90.0,,,,,,,34.0,,8.2,,,1.0,2.0,3.0,20.0,,8.0,,72.0,13.0,65.0,3,3.0,121.0,1.0,,2.0,2.0
2019-20,8243511,12,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,,3.0,1.0,4.0,,1.0,1.0,,,,,,,,1.0,2.0,,,1.0,,,,,,,,29.0,,,,,,,4.0,,6.6,,,,1.0,1.0,1.0,,,,7.0,1.0,7.0,0,,11.0,,,1.0,
2019-20,8243511,12,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,1.0,,1.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,2.0,,,11.0,,,,,,,1.0,,6.5,,,,,1.0,,,,,1.0,,1.0,0,,4.0,,,,
2019-20,8243511,12,14,Liverpool,Home,17054,39155,Adam Lallana,adam-lallana,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243511,12,14,Liverpool,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,3.0,14.0,21.0,35.0,,,7.0,,,,1.0,,,,3.0,4.0,,,,,,,,1.0,,,90.0,,,,,,,4.0,,7.1,,,2.0,3.0,4.0,,,3.0,,14.0,22.0,36.0,2,1.0,51.0,1.0,1.0,2.0,1.0
2019-20,8243511,12,14,Liverpool,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,1.0,3.0,32.0,35.0,1.0,2.0,3.0,,,,,,,,1.0,4.0,,,,,,,,1.0,,,90.0,,2.0,,,,,13.0,,7.0,,,1.0,5.0,1.0,,,9.0,,10.0,37.0,47.0,1,1.0,63.0,1.0,,1.0,
2019-20,8243511,12,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,1.0,,1.0,7.0,8.0,14.0,,1.0,1.0,1.0,,,,,,,1.0,2.0,,,,1.0,,,,,1.0,,61.0,,,,,,,10.0,,7.1,,,,,1.0,5.0,,1.0,,13.0,10.0,18.0,0,1.0,28.0,,,,1.0
2019-20,8243511,12,14,Liverpool,Home,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243511,12,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,1.0,9.0,8.0,17.0,2.0,1.0,3.0,,,,2.0,,,3.0,7.0,4.0,,,,,,,,,1.0,,79.0,1.0,2.0,,,,,9.0,,7.3,,,2.0,1.0,3.0,,,1.0,,13.0,9.0,22.0,3,,37.0,1.0,,3.0,
2019-20,8243511,12,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,7.0,8.0,33.0,41.0,1.0,5.0,7.0,,,,1.0,,,,2.0,8.0,,,,,,,,,,,90.0,,1.0,,,,,12.0,,7.1,,,,9.0,,,,11.0,,14.0,39.0,53.0,0,2.0,68.0,,1.0,,1.0
2019-20,8243511,12,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,11.0,8.0,19.0,1.0,,2.0,,,1.0,,,,2.0,5.0,5.0,,,1.0,,1.0,,,,,,87.0,2.0,1.0,,,,,10.0,,7.5,,,,,4.0,1.0,,1.0,1.0,16.0,9.0,24.0,3,1.0,38.0,1.0,1.0,3.0,
2019-20,8243511,12,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243511,12,14,Liverpool,Home,217704,110979,Sadio Mané,sadio-mane,M,False,,,1.0,12.0,11.0,23.0,4.0,1.0,5.0,,,,4.0,,,1.0,14.0,7.0,,,2.0,,1.0,,,1.0,2.0,,90.0,1.0,,,,,,18.0,,7.0,,,,,5.0,2.0,,2.0,2.0,19.0,12.0,29.0,1,4.0,50.0,6.0,,2.0,2.0
2019-20,8243511,12,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,,,1.0,8.0,21.0,29.0,,,3.0,,,1.0,5.0,,,,7.0,3.0,,,2.0,,1.0,,,2.0,,,90.0,1.0,,,,,,6.0,,6.9,,,,,1.0,,,3.0,,10.0,25.0,35.0,2,1.0,44.0,,1.0,1.0,
2019-20,8243511,12,14,Liverpool,Home,243609,116535,Alisson,alisson,G,False,,,6.0,3.0,33.0,36.0,,,17.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,12.0,1.0,7.1,2.0,2.0,,3.0,,,,17.0,,11.0,36.0,47.0,0,,64.0,,,,
2019-20,8243511,12,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,2.0,,4.0,14.0,19.0,31.0,2.0,1.0,2.0,1.0,,,3.0,,,,7.0,2.0,,,2.0,1.0,,,,1.0,2.0,,90.0,,1.0,,,,,12.0,,7.0,,,,4.0,,2.0,,9.0,,22.0,21.0,41.0,0,1.0,60.0,1.0,,,
2019-20,8243511,12,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,8.0,,,,,,,,,6.4,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2019-20,8243511,12,14,Liverpool,Home,365772,175592,Naby Keïta,naby-keita,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243511,12,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,2.0,,9.0,23.0,17.0,38.0,2.0,1.0,4.0,,,,3.0,,,,7.0,3.0,,,1.0,,,,,2.0,2.0,,90.0,,1.0,,,,,28.0,,6.7,,,,1.0,1.0,6.0,,16.0,,40.0,21.0,55.0,0,1.0,90.0,2.0,1.0,,
2019-20,8243521,13,14,Liverpool,Away,791,15157,James Milner,james-milner,M,True,,,,2.0,1.0,3.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,11.0,,,,,,,1.0,,6.3,,,,,,,,1.0,,3.0,1.0,4.0,0,,5.0,,,,
2019-20,8243521,13,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,,9.0,3.0,12.0,1.0,,3.0,,,1.0,1.0,,,,8.0,2.0,,,3.0,,,,,,,,64.0,,,,,,,9.0,,6.3,,,,2.0,3.0,2.0,,,,12.0,3.0,13.0,1,2.0,27.0,1.0,,,1.0
2019-20,8243521,13,14,Liverpool,Away,17054,39155,Adam Lallana,adam-lallana,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243521,13,14,Liverpool,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,,14.0,7.0,21.0,2.0,,8.0,,,,1.0,,,,5.0,3.0,,,,,,,,,1.0,,90.0,1.0,,,,,,8.0,,6.7,,,,2.0,3.0,,,,,17.0,9.0,26.0,1,2.0,38.0,1.0,,1.0,1.0
2019-20,8243521,13,14,Liverpool,Away,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,2.0,29.0,43.0,72.0,3.0,8.0,3.0,,,,1.0,,,,4.0,11.0,,,,,,,,,,1.0,90.0,,1.0,,,,,12.0,,7.1,,,,4.0,,,,8.0,,39.0,45.0,84.0,0,2.0,95.0,,1.0,,1.0
2019-20,8243521,13,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,2.0,29.0,13.0,42.0,1.0,3.0,2.0,,,,1.0,,,,3.0,9.0,,,,,,,,,1.0,,79.0,,1.0,,,,,14.0,,7.2,,,,,1.0,1.0,,5.0,,37.0,17.0,53.0,0,6.0,66.0,1.0,,,5.0
2019-20,8243521,13,14,Liverpool,Away,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243521,13,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,,22.0,4.0,26.0,1.0,1.0,2.0,,1.0,,,,,1.0,2.0,3.0,,,,,1.0,,,,,,89.0,2.0,,,,,,4.0,,7.3,,,2.0,,1.0,,,,,24.0,4.0,28.0,4,1.0,36.0,1.0,,1.0,1.0
2019-20,8243521,13,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,7.0,25.0,40.0,65.0,3.0,5.0,1.0,,,2.0,,,,,4.0,7.0,,,1.0,,,,,1.0,,,90.0,,,,,,,5.0,,7.4,,,1.0,10.0,,,,11.0,,29.0,41.0,70.0,3,1.0,88.0,,1.0,,
2019-20,8243521,13,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243521,13,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,2.0,3.0,5.0,5.0,,3.0,,,,,,,1.0,8.0,,,,,,,,,,,,26.0,,,,,,,5.0,,6.2,,,,,2.0,,,,,2.0,5.0,7.0,0,,11.0,,,,
2019-20,8243521,13,14,Liverpool,Away,217704,110979,Sadio Mané,sadio-mane,M,False,,,1.0,16.0,6.0,22.0,2.0,2.0,5.0,,,1.0,1.0,,,1.0,5.0,5.0,,,1.0,,1.0,,,1.0,2.0,,90.0,1.0,,,,,,13.0,,7.7,,,1.0,,1.0,2.0,,1.0,,24.0,7.0,29.0,3,,45.0,3.0,2.0,1.0,
2019-20,8243521,13,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,False,,,1.0,25.0,31.0,56.0,1.0,3.0,1.0,,,,2.0,,,1.0,5.0,10.0,,,1.0,,,,,1.0,,,90.0,,,,,,,14.0,,6.9,,,,1.0,,,,5.0,,37.0,32.0,69.0,0,4.0,82.0,,3.0,,3.0
2019-20,8243521,13,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,,6.0,2.0,23.0,25.0,,,7.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,7.0,,7.0,,5.0,,,,,,13.0,,9.0,23.0,32.0,0,,41.0,,,,
2019-20,8243521,13,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,,,2.0,21.0,14.0,35.0,,1.0,3.0,1.0,,,1.0,,,,2.0,5.0,,,,1.0,,,,2.0,2.0,,90.0,,,,,,,18.0,,7.4,,,,5.0,1.0,2.0,,6.0,,35.0,17.0,50.0,0,3.0,77.0,,1.0,,2.0
2019-20,8243521,13,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,,,,1.0,1.0,2.0,,,2.0,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,2.0,0,2.0,8.0,,,,1.0
2019-20,8243521,13,14,Liverpool,Away,365772,175592,Naby Keïta,naby-keita,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243521,13,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,5.0,,4.0,20.0,15.0,30.0,1.0,1.0,3.0,,,,1.0,,,,4.0,2.0,,,1.0,,,,,1.0,4.0,,90.0,,1.0,,,,,28.0,,7.4,,,,4.0,1.0,18.0,,8.0,,42.0,19.0,43.0,0,1.0,84.0,,,,
2019-20,8243534,14,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243534,14,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,2.0,11.0,10.0,21.0,,1.0,6.0,,,2.0,2.0,,,2.0,6.0,6.0,,,,,,,,5.0,1.0,,78.0,1.0,,,,,,12.0,,6.9,,,1.0,,3.0,1.0,,3.0,,16.0,11.0,26.0,4,2.0,52.0,2.0,2.0,1.0,
2019-20,8243534,14,14,Liverpool,Home,17054,39155,Adam Lallana,adam-lallana,M,True,,,,,5.0,5.0,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,21.0,,,,,,,5.0,,6.3,,,,,,,,,,,7.0,7.0,0,,11.0,3.0,1.0,,
2019-20,8243534,14,14,Liverpool,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,,23.0,9.0,32.0,,1.0,7.0,,,,1.0,,,,3.0,1.0,,,1.0,,,,,1.0,1.0,,90.0,,2.0,,,,,7.0,,6.8,,,1.0,3.0,1.0,,,1.0,,25.0,13.0,38.0,1,,48.0,,,,
2019-20,8243534,14,14,Liverpool,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,2.0,11.0,32.0,43.0,4.0,2.0,3.0,,,,1.0,,,,5.0,5.0,,,,,,,,1.0,,,90.0,,,,,,,10.0,,6.5,,,,2.0,,,,9.0,,17.0,36.0,53.0,0,1.0,62.0,,2.0,,1.0
2019-20,8243534,14,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,8.0,23.0,19.0,42.0,1.0,,7.0,,,,,,,,2.0,2.0,,,1.0,,,,,1.0,,,90.0,,,,,,,7.0,,7.0,,,,1.0,,,,9.0,,27.0,21.0,48.0,0,2.0,55.0,1.0,,,1.0
2019-20,8243534,14,14,Liverpool,Home,50539,60706,Adrián,adrian,G,True,,,,,,,,,4.0,,,,,,,,,,1.0,,,,,,,,,,12.0,,,,,,,9.0,,4.8,1.0,2.0,,,,,,9.0,,7.0,2.0,9.0,0,,13.0,,,,
2019-20,8243534,14,14,Liverpool,Home,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243534,14,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,,19.0,3.0,22.0,1.0,,3.0,,1.0,,3.0,,,1.0,6.0,,,,,,,,,,,,76.0,2.0,,,,,,10.0,,6.5,,,,,1.0,,,,,22.0,5.0,27.0,2,,39.0,2.0,,,
2019-20,8243534,14,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,5.0,11.0,44.0,55.0,,4.0,4.0,,,,,,,,,7.0,,,,,2.0,,,1.0,,,90.0,2.0,,,,,,7.0,,8.9,,,,5.0,,,,7.0,,16.0,45.0,61.0,2,1.0,76.0,1.0,3.0,,1.0
2019-20,8243534,14,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,1.0,8.0,3.0,11.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,69.0,,,,,,,4.0,,6.8,,,1.0,,1.0,,,1.0,1.0,11.0,3.0,14.0,2,,18.0,1.0,,1.0,
2019-20,8243534,14,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,2.0,,,,,,1.0,,,,3.0,,,,,,,,,,,,14.0,,,,,,,,,6.3,,,,,,,,,,,,,0,,1.0,,,,
2019-20,8243534,14,14,Liverpool,Home,217704,110979,Sadio Mané,sadio-mane,M,False,,,1.0,16.0,8.0,24.0,3.0,,5.0,1.0,1.0,,,,,,5.0,7.0,,,,,,,,,3.0,,90.0,2.0,,,,,,10.0,,7.3,,,,1.0,8.0,1.0,,2.0,,22.0,8.0,29.0,2,,48.0,1.0,1.0,6.0,
2019-20,8243534,14,14,Liverpool,Home,243609,116535,Alisson,alisson,G,False,,1.0,4.0,2.0,26.0,28.0,,,12.0,,,,,,,,,,,,1.0,,,,,,,,76.0,,,,,,,6.0,,6.8,1.0,2.0,,1.0,,,1.0,10.0,,5.0,29.0,34.0,0,,47.0,,,,
2019-20,8243534,14,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,,,9.0,33.0,36.0,69.0,,1.0,8.0,,,,1.0,,,,3.0,3.0,,,,,,,,1.0,,,90.0,,,,,,,19.0,,6.7,,,1.0,,2.0,3.0,,13.0,,48.0,37.0,82.0,1,2.0,106.0,,,,1.0
2019-20,8243534,14,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
