season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2014-15,5582982,28,21,West_Ham_United,Home,106456,148179,Enner Valencia,enner-valencia,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582992,29,21,West_Ham_United,Away,5672,20583,Nenê,nene,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582992,29,21,West_Ham_United,Away,74069,73889,Diafra Sakho,diafra-sakho,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583030,30,21,West_Ham_United,Home,5672,20583,Nenê,nene,F,True,,,,,,4.0,,1.0,,,,1.0,,1.0,1.0,2.0,,,,0.0,0.0,,,,,,10.0,,,0.0,,,,,,6.9,,,,,1.0,,,,,,,,4.0,1.0,1.0,,1.0,,
2014-15,5583030,30,21,West_Ham_United,Home,9644,12799,Carlton Cole,carlton-cole,F,True,,,,,,11.0,2.0,6.0,1.0,,,,,1.0,3.0,7.0,,,,0.0,0.0,,,,2.0,,45.0,,,0.0,,,,,,6.8,,,,,,,,,,,,,16.0,0.0,,,3.0,1.0,
2014-15,5583030,30,21,West_Ham_United,Home,74069,73889,Diafra Sakho,diafra-sakho,F,False,,,,,,10.0,12.0,6.0,4.0,,,1.0,,3.0,18.0,7.0,,,4.0,0.0,1.0,,,1.0,3.0,,90.0,1.0,,0.0,,,,,,7.5,,,2.0,,1.0,1.0,4.0,,,,,,21.0,4.0,,,1.0,,1.0
2014-15,5583084,31,21,West_Ham_United,Away,5672,20583,Nenê,nene,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583084,31,21,West_Ham_United,Away,9644,12799,Carlton Cole,carlton-cole,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583084,31,21,West_Ham_United,Away,74069,73889,Diafra Sakho,diafra-sakho,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,80.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583112,32,21,West_Ham_United,Home,5672,20583,Nenê,nene,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583112,32,21,West_Ham_United,Home,9644,12799,Carlton Cole,carlton-cole,F,True,,,,3.0,1.0,4.0,4.0,2.0,1.0,,,,,2.0,8.0,2.0,,,2.0,0.0,0.0,,,,,,31.0,,,0.0,,,,,,6.4,,,1.0,,1.0,,1.0,,,1.0,5.0,1.0,5.0,1.0,,,3.0,,
2014-15,5583112,32,21,West_Ham_United,Home,74069,73889,Diafra Sakho,diafra-sakho,F,False,1.0,,1.0,6.0,3.0,8.0,11.0,3.0,6.0,,,1.0,,,12.0,10.0,,,1.0,0.0,0.0,,,,2.0,,59.0,,,0.0,,,,,,7.5,,,,,3.0,4.0,2.0,,1.0,,10.0,3.0,11.0,1.0,3.0,,1.0,,4.0
2014-15,5583112,32,21,West_Ham_United,Home,106456,148179,Enner Valencia,enner-valencia,F,False,,,,7.0,1.0,8.0,,2.0,3.0,,,1.0,2.0,,7.0,7.0,,,2.0,0.0,0.0,,,1.0,2.0,,78.0,,,0.0,,,,,,6.6,,,,,1.0,3.0,3.0,,1.0,1.0,13.0,3.0,13.0,1.0,2.0,,2.0,3.0,
2014-15,5583128,33,21,West_Ham_United,Away,5672,20583,Nenê,nene,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583128,33,21,West_Ham_United,Away,9644,12799,Carlton Cole,carlton-cole,F,False,,,,7.0,3.0,10.0,6.0,7.0,2.0,,,,,,6.0,7.0,,,,0.0,0.0,,,,,,66.0,1.0,,0.0,,,,,,6.9,,,1.0,,,,,,,1.0,15.0,3.0,18.0,2.0,,,,,
2014-15,5583128,33,21,West_Ham_United,Away,106456,148179,Enner Valencia,enner-valencia,F,False,,,,7.0,4.0,11.0,3.0,1.0,3.0,,1.0,2.0,1.0,4.0,13.0,6.0,,,1.0,0.0,0.0,,,1.0,1.0,,90.0,1.0,,0.0,,,,,,6.4,,,1.0,,,7.0,,,,2.0,9.0,5.0,14.0,4.0,1.0,,5.0,1.0,3.0
2014-15,5583146,34,21,West_Ham_United,Away,5672,20583,Nenê,nene,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583146,34,21,West_Ham_United,Away,9644,12799,Carlton Cole,carlton-cole,F,True,,,,3.0,3.0,6.0,6.0,,3.0,,,,,1.0,10.0,1.0,,,3.0,0.0,0.0,,,,,,35.0,,,0.0,,,,,,6.3,,,,,,1.0,,,,1.0,6.0,3.0,9.0,0.0,1.0,,,,
2014-15,5583146,34,21,West_Ham_United,Away,106456,148179,Enner Valencia,enner-valencia,F,False,,,,5.0,4.0,9.0,6.0,1.0,2.0,1.0,,,,,8.0,4.0,,,,0.0,0.0,,,,1.0,,90.0,,,0.0,,,,,,6.8,,,1.0,,,4.0,1.0,,,3.0,8.0,4.0,11.0,1.0,,,4.0,1.0,2.0
2014-15,5583172,35,21,West_Ham_United,Home,5672,20583,Nenê,nene,F,True,1.0,,,4.0,1.0,4.0,,,3.0,,,1.0,,,,1.0,,,,0.0,0.0,,,,2.0,,11.0,1.0,,0.0,,,,,,7.0,,,,,,1.0,6.0,,,,12.0,1.0,7.0,2.0,,,,,1.0
2014-15,5583172,35,21,West_Ham_United,Home,9644,12799,Carlton Cole,carlton-cole,F,True,,,,1.0,3.0,4.0,,,2.0,,,,,,2.0,,,,1.0,0.0,0.0,,,,,,8.0,1.0,,0.0,,,,,,6.7,,,1.0,,,1.0,,,,,1.0,3.0,4.0,2.0,,,,,
2014-15,5583172,35,21,West_Ham_United,Home,106456,148179,Enner Valencia,enner-valencia,F,False,,,,9.0,2.0,11.0,5.0,2.0,,,2.0,4.0,,2.0,9.0,3.0,,,3.0,0.0,0.0,,,,,,82.0,1.0,,0.0,,,,,,6.4,,,,,,1.0,1.0,,,1.0,12.0,3.0,14.0,5.0,,,,,1.0
2014-15,5583176,36,21,West_Ham_United,Away,5672,20583,Nenê,nene,F,True,1.0,,1.0,7.0,1.0,7.0,1.0,1.0,1.0,,,,,,3.0,3.0,,,,0.0,0.0,,,,1.0,,45.0,,,0.0,,,,,,6.8,,,2.0,,,2.0,5.0,,1.0,,14.0,2.0,11.0,2.0,1.0,27.0,,1.0,
2014-15,5583176,36,21,West_Ham_United,Away,9644,12799,Carlton Cole,carlton-cole,F,True,,,,4.0,,4.0,1.0,3.0,,,,,,,2.0,4.0,,,,0.0,0.0,,,,,,12.0,,,0.0,,,,,,6.7,,,1.0,,,2.0,,,,,6.0,,6.0,1.0,,10.0,,,1.0
2014-15,5583176,36,21,West_Ham_United,Away,106456,148179,Enner Valencia,enner-valencia,F,False,,,,7.0,4.0,11.0,3.0,,3.0,,,,2.0,1.0,8.0,4.0,,,1.0,0.0,0.0,,,,,,90.0,,,0.0,,,,,,6.2,,,,,,2.0,,,,2.0,7.0,4.0,11.0,0.0,2.0,27.0,7.0,2.0,
2014-15,5583212,37,21,West_Ham_United,Home,5672,20583,Nenê,nene,F,True,,,,3.0,1.0,4.0,,,,,,,,2.0,3.0,1.0,,,,0.0,0.0,,,,,,20.0,,,0.0,,,,,,6.0,,,1.0,,,1.0,2.0,,,,6.0,1.0,5.0,1.0,,12.0,,1.0,
2014-15,5583212,37,21,West_Ham_United,Home,9644,12799,Carlton Cole,carlton-cole,F,False,,,,4.0,2.0,6.0,5.0,3.0,,,,1.0,,2.0,8.0,3.0,,,1.0,0.0,0.0,,,,,,70.0,,,0.0,,,,,,6.4,,,,,2.0,,,,,1.0,11.0,4.0,15.0,1.0,,24.0,2.0,,
2014-15,5583212,37,21,West_Ham_United,Home,106456,148179,Enner Valencia,enner-valencia,F,False,,,3.0,13.0,3.0,16.0,5.0,1.0,5.0,,,2.0,1.0,4.0,15.0,5.0,,,4.0,0.0,0.0,,,2.0,2.0,,90.0,1.0,,0.0,,,,,,6.7,,,,,1.0,2.0,,,3.0,1.0,16.0,3.0,19.0,3.0,1.0,42.0,3.0,3.0,
2014-15,5583230,38,21,West_Ham_United,Away,5672,20583,Nenê,nene,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583230,38,21,West_Ham_United,Away,9644,12799,Carlton Cole,carlton-cole,F,False,,,,15.0,6.0,21.0,4.0,4.0,5.0,,,,,3.0,8.0,7.0,,,1.0,0.0,0.0,,,,1.0,,90.0,,,0.0,,,,,,6.7,,,1.0,,1.0,,,,,,20.0,8.0,28.0,1.0,1.0,40.0,4.0,2.0,
2014-15,5583230,38,21,West_Ham_United,Away,106456,148179,Enner Valencia,enner-valencia,F,False,,,1.0,10.0,7.0,17.0,4.0,4.0,2.0,,,,,3.0,10.0,7.0,,,,0.0,0.0,,,1.0,,,63.0,,,0.0,,,,,,5.9,,,,,,4.0,,,1.0,1.0,15.0,8.0,23.0,0.0,,37.0,3.0,2.0,1.0
