season,matchId,gameweek,team_id,team,venue,playerId,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,ownGoals,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalPass,totalShots,totalTackle,unsuccessfulTouch,wasFouled,wonContest
2012-13,2755066,20,20,Southampton,Away,10071,Steve De Ridder,steve-de-ridder,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755066,20,110,Stoke_City,Home,10535,Glenn Whelan,glenn-whelan,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755066,20,20,Southampton,Away,12262,Guly Do Prado,guly-do-prado,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755066,20,110,Stoke_City,Home,19346,Michael Kightly,michael-kightly,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,75.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755066,20,20,Southampton,Away,19593,Jason Puncheon,jason-puncheon,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,85.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755066,20,20,Southampton,Away,20993,Jack Cork,jack-cork,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755066,20,20,Southampton,Away,27009,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755066,20,110,Stoke_City,Home,30223,Wilson Palacios,wilson-palacios,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755066,20,110,Stoke_City,Home,51652,Steven​ N'Zonzi,steven-n-zonzi,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,71.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755066,20,20,Southampton,Away,135590,Gastón Ramírez,gaston-ramirez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755068,20,56,Sunderland,Home,524,Sebastian Larsson,sebastian-larsson,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,80.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755068,20,6,Tottenham_Hotspur,Away,1218,Scott Parker,scott-parker,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,7.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755068,20,6,Tottenham_Hotspur,Away,9689,Tom Huddlestone,tom-huddlestone,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755068,20,6,Tottenham_Hotspur,Away,9692,Aaron Lennon,aaron-lennon,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,83.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755068,20,6,Tottenham_Hotspur,Away,9865,Mousa Dembélé,mousa-dembele,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755068,20,56,Sunderland,Home,9968,David Vaughan,david-vaughan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755068,20,6,Tottenham_Hotspur,Away,12743,Clint Dempsey,clint-dempsey,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,15.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755068,20,56,Sunderland,Home,14235,Craig Gardner,craig-gardner,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755068,20,56,Sunderland,Home,16657,Stéphane Sessègnon,stephane-sessegnon,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755068,20,6,Tottenham_Hotspur,Away,34578,Jake Livermore,jake-livermore,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755068,20,56,Sunderland,Home,40686,Jack Colback,jack-colback,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755068,20,56,Sunderland,Home,41631,James McClean,james-mcclean,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755068,20,6,Tottenham_Hotspur,Away,43192,Gylfi Sigurðsson,gylfi-sigursson,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755068,20,6,Tottenham_Hotspur,Away,43301,Sandro,sandro,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755070,21,8,Chelsea,Home,1216,Frank Lampard,frank-lampard,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,79.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755070,21,52,Queens_Park_Rangers,Away,2496,Ji-Sung Park,ji-sung-park,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755070,21,52,Queens_Park_Rangers,Away,3208,Stephane M'Bia,stephane-mbia,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755070,21,52,Queens_Park_Rangers,Away,18126,Adel Taarabt,adel-taarabt,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755070,21,8,Chelsea,Home,19031,Marko Marin,marko-marin,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,60.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755070,21,8,Chelsea,Home,28367,Juan Mata,juan-mata,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,15.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755070,21,52,Queens_Park_Rangers,Away,29773,Esteban Granero,esteban-granero,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755070,21,8,Chelsea,Home,33110,Ramires,ramires,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,11.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755070,21,8,Chelsea,Home,39400,Oscar,oscar,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755070,21,52,Queens_Park_Rangers,Away,73395,Alejandro Faurlin,alejandro-faurlin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755070,21,8,Chelsea,Home,156025,Lucas Piazón,lucas-piazon,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755070,21,52,Queens_Park_Rangers,Away,1422214,Kieron Dyer,kieron-dyer,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755070,21,52,Queens_Park_Rangers,Away,2271823,Shaun Derry,shaun-derry,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755072,21,56,Sunderland,Away,524,Sebastian Larsson,sebastian-larsson,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,62.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755072,21,14,Liverpool,Home,701,Steven Gerrard,steven-gerrard,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755072,21,14,Liverpool,Home,816,Stewart Downing,stewart-downing,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755072,21,56,Sunderland,Away,9968,David Vaughan,david-vaughan,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,17.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755072,21,56,Sunderland,Away,14235,Craig Gardner,craig-gardner,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755072,21,56,Sunderland,Away,16657,Stéphane Sessègnon,stephane-sessegnon,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,46.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755072,21,14,Liverpool,Home,20602,Joe Allen,joe-allen,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,33.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755072,21,14,Liverpool,Home,21881,Nuri Şahin,nuri-sahin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755072,21,14,Liverpool,Home,27234,Lucas Leiva,lucas-leiva,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755072,21,14,Liverpool,Home,36465,Jonjo Shelvey,jonjo-shelvey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755072,21,56,Sunderland,Away,40686,Jack Colback,jack-colback,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755072,21,56,Sunderland,Away,41631,James McClean,james-mcclean,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755072,21,14,Liverpool,Home,42694,Jordan Henderson,jordan-henderson,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,67.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755072,21,14,Liverpool,Home,96370,Suso,suso,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,23.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755074,21,43,Manchester_City,Home,544,Gareth Barry,gareth-barry,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755074,21,43,Manchester_City,Home,791,James Milner,james-milner,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755074,21,110,Stoke_City,Away,9360,Charlie Adam,charlie-adam,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,68.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755074,21,110,Stoke_City,Away,9710,Dean Whitehead,dean-whitehead,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,22.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755074,21,110,Stoke_City,Away,9736,Matthew Etherington,matthew-etherington,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,40.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755074,21,110,Stoke_City,Away,10535,Glenn Whelan,glenn-whelan,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755074,21,43,Manchester_City,Home,11781,David Silva,david-silva,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,82.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755074,21,43,Manchester_City,Home,14468,Yaya Touré,yaya-toure,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755074,21,110,Stoke_City,Away,19346,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755074,21,43,Manchester_City,Home,24055,Scott Sinclair,scott-sinclair,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,8.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755074,21,110,Stoke_City,Away,51652,Steven​ N'Zonzi,steven-n-zonzi,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755074,21,43,Manchester_City,Home,146841,Abdul Razak,abdul-razak,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755076,21,11,Everton,Away,746,Phil Neville,phil-neville,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755076,21,11,Everton,Away,1161,Leon Osman,leon-osman,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755076,21,11,Everton,Away,1924,Steven Pienaar,steven-pienaar,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755076,21,4,Newcastle_United,Home,10438,Cheik Tiote,cheik-tiote,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,79.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755076,21,4,Newcastle_United,Home,15007,Vurnon Anita,vurnon-anita,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755076,21,4,Newcastle_United,Home,16511,Gabriel Obertan,gabriel-obertan,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,65.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755076,21,4,Newcastle_United,Home,55581,Shane Ferguson,shane-ferguson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755076,21,4,Newcastle_United,Home,73056,Mehdi Abeid,mehdi-abeid,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755076,21,4,Newcastle_United,Home,125557,Gael Bigirimana,gael-bigirimana,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,25.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755076,21,4,Newcastle_United,Home,152417,Sammy Ameobi,sammy-ameobi,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,11.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755076,21,11,Everton,Away,1422606,Thomas Hitzlsperger,thomas-hitzlsperger,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755078,21,3,Arsenal,Away,108,Tomáš Rosický,tomas-rosicky,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755078,21,20,Southampton,Home,559,Steven Davis,steven-davis,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755078,21,3,Arsenal,Away,1152,Mikel Arteta,mikel-arteta,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755078,21,20,Southampton,Home,10071,Steve De Ridder,steve-de-ridder,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,7.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755078,21,3,Arsenal,Away,10501,Theo Walcott,theo-walcott,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755078,21,3,Arsenal,Away,10577,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,74.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755078,21,20,Southampton,Home,12262,Guly Do Prado,guly-do-prado,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,83.0,,1.0,,,,,,,,,,,,0.0,,,,
2012-13,2755078,21,3,Arsenal,Away,17651,Santi Cazorla,santi-cazorla,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,74.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755078,21,20,Southampton,Home,19593,Jason Puncheon,jason-puncheon,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755078,21,20,Southampton,Home,20993,Jack Cork,jack-cork,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755078,21,3,Arsenal,Away,23571,Aaron Ramsey,aaron-ramsey,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,16.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755078,21,20,Southampton,Home,27009,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755078,21,3,Arsenal,Away,38094,Jack Wilshere,jack-wilshere,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755078,21,3,Arsenal,Away,40672,Francis Coquelin,francis-coquelin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755078,21,20,Southampton,Home,135590,Gastón Ramírez,gaston-ramirez,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,77.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755078,21,20,Southampton,Home,161717,James Ward-Prowse,james-ward-prowse,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,13.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755080,21,80,Swansea_City,Home,3447,Kemy Agustien,kemy-agustien,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,11.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755080,21,7,Aston_Villa,Away,9682,Stephen Ireland,stephen-ireland,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755080,21,80,Swansea_City,Home,13028,Jonathan de Guzmán,jonathan-de-guzman,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,62.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755080,21,80,Swansea_City,Home,14231,Nathan Dyer,nathan-dyer,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,24.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755080,21,7,Aston_Villa,Away,17040,Brett Holman,brett-holman,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,22.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755080,21,80,Swansea_City,Home,20538,Leon Britton,leon-britton,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,79.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755080,21,7,Aston_Villa,Away,24048,Fabian Delph,fabian-delph,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755080,21,80,Swansea_City,Home,28088,Pablo Hernández,pablo-hernandez,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755080,21,7,Aston_Villa,Away,32642,Chris Herd,chris-herd,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755080,21,80,Swansea_City,Home,38642,Sung-Yueng Ki,sung-yueng-ki,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,28.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755080,21,7,Aston_Villa,Away,45682,Barry Bannan,barry-bannan,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,9.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755080,21,7,Aston_Villa,Away,47737,Marc Albrighton,marc-albrighton,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,85.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755080,21,7,Aston_Villa,Away,49647,Ashley Westwood,ashley-westwood,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,81.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755080,21,7,Aston_Villa,Away,153034,Samir Carruthers,samir-carruthers,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755082,21,6,Tottenham_Hotspur,Home,1218,Scott Parker,scott-parker,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,21.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755082,21,108,Reading,Away,9084,Jimmy Kebe,jimmy-kebe,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755082,21,6,Tottenham_Hotspur,Home,9689,Tom Huddlestone,tom-huddlestone,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755082,21,6,Tottenham_Hotspur,Home,9692,Aaron Lennon,aaron-lennon,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755082,21,6,Tottenham_Hotspur,Home,9865,Mousa Dembélé,mousa-dembele,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,69.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755082,21,108,Reading,Away,9997,Jobi McAnuff,jobi-mcanuff,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,73.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755082,21,6,Tottenham_Hotspur,Home,12743,Clint Dempsey,clint-dempsey,M,True,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,15.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755082,21,108,Reading,Away,14222,Danny Guthrie,danny-guthrie,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755082,21,108,Reading,Away,16376,Jay Tabb,jay-tabb,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755082,21,108,Reading,Away,31385,Jem Karacan,jem-karacan,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,57.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755082,21,6,Tottenham_Hotspur,Home,34578,Jake Livermore,jake-livermore,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,2.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755082,21,6,Tottenham_Hotspur,Home,43192,Gylfi Sigurðsson,gylfi-sigursson,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,75.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755082,21,6,Tottenham_Hotspur,Home,43301,Sandro,sandro,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755082,21,6,Tottenham_Hotspur,Home,46707,Iago Falque,iago-falque,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755084,21,54,Fulham,Away,764,Kieran Richardson,kieran-richardson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755084,21,35,West_Bromwich_Albion,Home,822,James Morrison,james-morrison,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755084,21,35,West_Bromwich_Albion,Home,1027,Zoltán Gera,zoltan-gera,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,65.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755084,21,54,Fulham,Away,2056,Georgios Karagounis,georgios-karagounis,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,76.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755084,21,54,Fulham,Away,10468,Steve Sidwell,steve-sidwell,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755084,21,35,West_Bromwich_Albion,Home,10540,Chris Brunt,chris-brunt,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,84.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755084,21,35,West_Bromwich_Albion,Home,18712,Youssouf Mulumbu,youssouf-mulumbu,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755084,21,54,Fulham,Away,21768,Bryan Ruiz,bryan-ruiz,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755084,21,54,Fulham,Away,24811,Matthew Briggs,matthew-briggs,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755084,21,54,Fulham,Away,95572,Alexander Kačaniklić,alexander-kacaniklic,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755084,21,35,West_Bromwich_Albion,Home,98444,George Thorne,george-thorne,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,6.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755084,21,54,Fulham,Away,104818,Pajtim Kasami,pajtim-kasami,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755086,21,45,Norwich_City,Away,512,Alexander Tettey,alexander-tettey,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755086,21,21,West_Ham_United,Home,3402,Alou Diarra,alou-diarra,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
