season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14023987,30,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023987,30,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,1.0,,,17.0,18.0,35.0,,1.0,16.0,6.0,,,1.0,1.0,,,3.0,4.0,,,0.00488326,0.0313,0.0375,2.0,0.0,,,,,2.0,,,,,,,,89.0,1.0,2.0,,,,,,4.0,1.0,,6.8,,,,115.91140578087,3.0,,1.0,,1.0,,19.0,20.0,39.0,54.004978402013,31.202580037555,2,1.0,55.0,,2.0,,
2025-26,14023987,30,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,3.0,9.0,17.0,26.0,2.0,2.0,6.0,1.0,,,1.0,,1.0,1.0,5.0,4.0,,,0.00785289,0.0621,,2.0,0.0,,,,,5.0,,,,,,,,90.0,,4.0,,,,,,5.0,0.0,,7.3,,,,41.056462073787,6.0,1.0,,,6.0,,11.0,19.0,30.0,24.629211700993,,1,1.0,51.0,,,1.0,
2025-26,14023987,30,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,9.0,5.0,17.0,22.0,,,9.0,7.0,,,,,,,,,1.0,,0.00236309,,,,0.0,,0.2378,,,,,,,,,,,90.0,,,,,,,,20.0,0.0,,6.1,2.0,4.0,,71.736686974486,,,,,28.0,,24.0,17.0,41.0,42.828895249194,,0,,49.0,,,,
2025-26,14023987,30,11,Everton,Away,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023987,30,11,Everton,Away,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,1.0,8.0,13.0,21.0,1.0,,10.0,2.0,,,,1.0,,2.0,5.0,2.0,,,0.0115909,0.0799,0.1667,,0.0,,,,,,,,,,,,,90.0,1.0,1.0,,,,,,11.0,2.0,,6.3,,,,95.150357275148,,2.0,,,2.0,,11.0,17.0,28.0,41.73433872702,23.801690430452,1,,40.0,,1.0,1.0,
2025-26,14023987,30,11,Everton,Away,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,,,,12.0,15.0,27.0,1.0,1.0,11.0,2.0,,,,5.0,,,10.0,4.0,,,0.00688614,,,2.0,0.0,,,,,3.0,,,,,,,,90.0,,,,,,,,20.0,1.0,,5.7,,,,76.919212294077,2.0,2.0,,,7.0,,21.0,21.0,42.0,36.518784961901,18.758601253825,0,2.0,67.0,,1.0,,2.0
2025-26,14023987,30,11,Everton,Away,914309,440993,Iliman Ndiaye,iliman-ndiaye,M,False,,,,13.0,12.0,25.0,1.0,3.0,17.0,6.0,,1.0,,,,3.0,7.0,7.0,,,0.0227641,0.4485,,2.0,0.0,,,,,,1.0,,,,,,,90.0,,1.0,,,,,,16.0,3.0,,6.6,,,1.0,228.7428798416,,2.0,3.0,,,,18.0,12.0,30.0,59.442764067894,83.701450062866,1,1.0,49.0,4.0,2.0,1.0,1.0
2025-26,14023987,30,11,Everton,Away,927361,232928,James Garner,james-garner,M,False,,,1.0,7.0,13.0,20.0,,1.0,6.0,3.0,,,,,,,,3.0,,,0.00914421,,,,0.0,,,,,3.0,1.0,,,,,,,90.0,,,,,,,,12.0,0.0,,6.5,,,,41.242600730128,5.0,,4.0,,2.0,,10.0,15.0,25.0,20.000162007692,,0,1.0,49.0,,1.0,,1.0
2025-26,14023987,30,11,Everton,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,False,1.0,,,4.0,11.0,15.0,1.0,,9.0,2.0,,1.0,2.0,,,,1.0,3.0,,,0.00729899,0.335,,,0.0,,,,1.0,1.0,1.0,,,,,,,86.0,,,,,,,,3.0,2.0,,7.0,,,1.0,91.30952172752,2.0,,1.0,,1.0,,5.0,12.0,17.0,37.684720236524,34.022110875019,3,2.0,35.0,1.0,1.0,,
2025-26,14023987,30,11,Everton,Away,987489,486385,Beto,beto,F,False,,,,2.0,2.0,4.0,7.0,3.0,2.0,1.0,,,,,,1.0,10.0,5.0,,,0.00023845,0.1091,0.2243,2.0,0.0,,,,,,,,,,,,,69.0,1.0,,,,,,,12.0,0.0,,6.4,,,,8.5974315756793,3.0,2.0,,,,1.0,4.0,5.0,9.0,3.044179279467,,1,,25.0,5.0,,2.0,
2025-26,14023987,30,11,Everton,Away,998253,512462,Jake O'Brien,jake-obrien,D,False,,,,6.0,18.0,24.0,1.0,2.0,12.0,5.0,,,,,,1.0,2.0,2.0,,,0.0034164,,,,0.0,,,,,,,,,,,,,90.0,,,,,,,,11.0,0.0,,6.3,,,,111.61602148589,12.0,,,,5.0,,9.0,23.0,32.0,33.664460161407,,0,,48.0,1.0,,,
2025-26,14023987,30,11,Everton,Away,1020141,243571,Nathan Patterson,nathan-patterson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023987,30,11,Everton,Away,1064082,513466,Merlin Röhl,merlin-rohl,M,True,,,,1.0,1.0,2.0,1.0,,,1.0,,,,,,,1.0,3.0,,,0.0361256,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,,1.0,,,6.6,,,,,,,,,,,1.0,2.0,3.0,,,0,2.0,6.0,,1.0,,
2025-26,14023987,30,11,Everton,Away,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,False,,,,7.0,9.0,16.0,1.0,2.0,9.0,3.0,,,,,,2.0,4.0,9.0,,,0.0154904,,,1.0,0.0,,,,,2.0,1.0,,,,,,,86.0,,1.0,,,,,,7.0,1.0,,7.2,,,,98.035462375884,,,,,1.0,,11.0,10.0,21.0,13.006653573696,33.58955267639,0,5.0,34.0,,2.0,,4.0
2025-26,14023987,30,11,Everton,Away,1174472,496661,Tyler Dibling,tyler-dibling,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023987,30,11,Everton,Away,1395746,586309,Thierno Barry,thierno-barry,F,True,,,,,,,5.0,2.0,1.0,,,,,,,1.0,8.0,2.0,,,,,,1.0,0.0,,,,,,,,,,,,,21.0,,,,,,,,6.0,0.0,,6.1,,,,4.8021454580219,,1.0,,,,,2.0,1.0,3.0,-0.062917070187417,,0,,10.0,,,,
2025-26,14023987,30,11,Everton,Away,1403061,550615,Tyrique George,tyrique-george,F,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1.0,,,,
2025-26,14023987,30,11,Everton,Away,1466124,499300,Adam Aznou,adam-aznou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023987,30,11,Everton,Away,1627560,609873,Harrison Armstrong,harrison-armstrong,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,0.00408975,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,,1.0,,,6.4,,,,,,,,,,,1.0,,1.0,,,0,,2.0,1.0,,,
2025-26,14024017,31,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024017,31,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,,17.0,20.0,37.0,,,14.0,7.0,,,,,,,,6.0,,,0.0921961,,,,1.0,,,,,5.0,1.0,,,,,,,90.0,,,,,,,,8.0,1.0,,7.7,,,,89.14484026957,,2.0,,,1.0,,22.0,23.0,45.0,42.058519412287,21.477905763831,0,3.0,61.0,,1.0,2.0,1.0
2025-26,14024017,31,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,3.0,13.0,28.0,41.0,2.0,2.0,6.0,3.0,,,,,,,2.0,6.0,,,0.00437345,,,,0.0,,,,,,,,,,,,,90.0,,,,,,,,5.0,0.0,,7.8,,,,49.619526556901,9.0,1.0,,,5.0,,16.0,30.0,46.0,24.65783358816,,0,3.0,62.0,,,1.0,1.0
2025-26,14024017,31,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,8.0,5.0,17.0,22.0,,,10.0,5.0,,,,,,,,,,,0.00185031,,,,0.0,,1.0671,,,,,,,,,,,90.0,,,,,,,,11.0,0.0,1.0,7.9,4.0,4.0,,52.689017562532,2.0,,,,19.0,,14.0,19.0,33.0,28.715696173163,,0,,40.0,,,,
2025-26,14024017,31,11,Everton,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,2.0,6.0,28.0,34.0,1.0,2.0,10.0,4.0,,,1.0,,,,3.0,3.0,,,0.00230571,0.0392,0.0284,2.0,0.0,,,,,,,,,,,,,90.0,1.0,2.0,,,,,,6.0,0.0,,7.3,,,,78.468578652774,4.0,,,,6.0,,12.0,28.0,40.0,10.345768854774,,2,,49.0,,1.0,,
2025-26,14024017,31,11,Everton,Home,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024017,31,11,Everton,Home,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,,19.0,9.0,28.0,,1.0,14.0,5.0,,,,1.0,,5.0,6.0,9.0,,,0.0163053,0.2303,0.1153,,0.0,,,,,,,,,,,,,89.0,1.0,,,,,,,18.0,7.0,,7.5,,,,216.62318773902,1.0,3.0,4.0,,2.0,,23.0,13.0,36.0,161.80242407431,180.82619405141,1,4.0,60.0,1.0,1.0,3.0,2.0
2025-26,14024017,31,11,Everton,Home,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,3.0,,3.0,15.0,17.0,32.0,1.0,1.0,15.0,4.0,,,,3.0,,,6.0,4.0,,,0.0828262,,,1.0,0.0,,,,,,3.0,,,,,,,90.0,,,,,,,,16.0,1.0,,7.2,,,,114.15768635268,5.0,1.0,5.0,,11.0,,22.0,21.0,43.0,34.32758334878,15.887775961411,0,3.0,70.0,,,,3.0
2025-26,14024017,31,11,Everton,Home,914309,440993,Iliman Ndiaye,iliman-ndiaye,M,False,,,,18.0,7.0,25.0,1.0,,11.0,6.0,,,,1.0,,1.0,4.0,5.0,,,0.0185004,0.1009,0.939,1.0,0.0,1.0,,,,,,,,,,,,89.0,2.0,,,,,,,7.0,4.0,,8.0,,,,116.38545058732,2.0,1.0,2.0,,,,19.0,7.0,26.0,66.658304693824,53.684852565084,2,2.0,44.0,3.0,2.0,1.0,1.0
2025-26,14024017,31,11,Everton,Home,927361,232928,James Garner,james-garner,M,False,,,2.0,21.0,25.0,46.0,,,18.0,4.0,1.0,,,2.0,,1.0,3.0,4.0,,,0.250967,0.1608,,,1.0,,,,,1.0,1.0,,,,,,,90.0,1.0,,,,,,,8.0,2.0,,7.6,,,,148.56241446788,1.0,,4.0,,2.0,,23.0,25.0,48.0,69.420320989161,37.983140781133,1,4.0,65.0,1.0,,,1.0
2025-26,14024017,31,11,Everton,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,False,2.0,,1.0,11.0,9.0,20.0,1.0,,5.0,3.0,,,,1.0,,,2.0,,,,0.0711279,,,,0.0,,,,,,2.0,,,,,,,78.0,,,,,,,,5.0,1.0,,7.0,,,,40.707357236557,,,2.0,,1.0,,14.0,10.0,24.0,18.571858618563,10.72747146349,0,,32.0,1.0,,,
2025-26,14024017,31,11,Everton,Home,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,True,,,,2.0,2.0,4.0,,,1.0,,,,,,,1.0,1.0,,,,9.831e-05,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,,2.0,0.0,,6.6,,,,6.4238251065856,2.0,,,,,,2.0,3.0,5.0,3.2804106841458,,0,,8.0,,,,
2025-26,14024017,31,11,Everton,Home,987489,486385,Beto,beto,F,False,,,,8.0,2.0,10.0,4.0,4.0,7.0,1.0,,1.0,,,,1.0,9.0,5.0,,1.0,0.0484593,0.6024,0.8116,2.0,1.0,2.0,,,,,2.0,,,,,,,81.0,3.0,,,,,,,12.0,0.0,,9.0,,,,65.020114692718,,2.0,,,,,10.0,7.0,17.0,12.789747353516,,3,1.0,29.0,2.0,,,
2025-26,14024017,31,11,Everton,Home,998253,512462,Jake O'Brien,jake-obrien,D,False,1.0,,1.0,5.0,11.0,16.0,3.0,3.0,3.0,3.0,,,,1.0,,,4.0,5.0,,,0.00993777,,,,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,11.0,0.0,,6.8,,,,17.140023910171,2.0,,1.0,,6.0,,10.0,15.0,25.0,-0.99928591567359,,0,1.0,40.0,2.0,1.0,,1.0
2025-26,14024017,31,11,Everton,Home,1020141,243571,Nathan Patterson,nathan-patterson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024017,31,11,Everton,Home,1064082,513466,Merlin Röhl,merlin-rohl,M,True,,,,,2.0,2.0,,,,1.0,,,,,,,,1.0,,,0.00012453,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,2.0,,,0,1.0,5.0,2.0,,,1.0
2025-26,14024017,31,11,Everton,Home,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,0.0424,0.1338,,0.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,18.697915284865,,1.0,,,,,,,,16.086623666147,18.697915284865,1,,2.0,,,1.0,
2025-26,14024017,31,11,Everton,Home,1174472,496661,Tyler Dibling,tyler-dibling,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024017,31,11,Everton,Home,1395746,586309,Thierno Barry,thierno-barry,F,True,,,,1.0,,1.0,1.0,,,,,,,,,2.0,4.0,,,,0.00134536,,,,0.0,,,,,,,,,,,,,9.0,,,,,,,,4.0,,,6.3,,,,,1.0,1.0,,,,,2.0,,2.0,,,0,,7.0,,,,
2025-26,14024017,31,11,Everton,Home,1627560,609873,Harrison Armstrong,harrison-armstrong,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025022,32,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025022,32,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,1.0,16.0,14.0,30.0,2.0,,17.0,3.0,1.0,,,1.0,,1.0,5.0,1.0,,,0.599979,0.1139,0.1159,1.0,1.0,,,,,,1.0,,,,,,,74.0,1.0,,,,,,,16.0,1.0,,6.9,,,1.0,117.25432949255,5.0,,1.0,,2.0,,22.0,16.0,38.0,20.911440054742,22.796982453825,2,1.0,56.0,5.0,,,1.0
2025-26,14025022,32,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025022,32,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,5.0,4.0,19.0,23.0,,,16.0,5.0,,,,,,,1.0,,,,0.00132047,,,1.0,0.0,,-0.3686,1.0,,,,,,,,,,90.0,,,,1.0,1.0,,,7.0,0.0,,5.6,2.0,2.0,,109.90908698674,,,,,12.0,,11.0,19.0,30.0,64.391496182483,,0,,36.0,,,,
2025-26,14025022,32,11,Everton,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,3.0,11.0,26.0,37.0,1.0,2.0,21.0,2.0,,,,,,,1.0,4.0,,,0.00466422,,,,0.0,,,,,,,,,,,,,90.0,,2.0,,,,,,9.0,0.0,,6.7,,,,170.19053025252,11.0,,,,10.0,,18.0,28.0,46.0,98.019117022005,,0,1.0,62.0,,1.0,,1.0
2025-26,14025022,32,11,Everton,Away,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025022,32,11,Everton,Away,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,1.0,,1.0,12.0,13.0,25.0,,,16.0,8.0,,1.0,,1.0,,3.0,5.0,4.0,,,0.0459606,0.3683,0.541,1.0,0.0,1.0,,,,,2.0,,,,,,,90.0,2.0,,,,,,,14.0,3.0,,7.6,,,,181.18390367312,,1.0,3.0,,3.0,,16.0,15.0,31.0,101.66890487002,87.462830348762,2,2.0,46.0,3.0,1.0,1.0,2.0
2025-26,14025022,32,11,Everton,Away,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,,,1.0,10.0,12.0,22.0,,3.0,10.0,5.0,,,,,,,1.0,7.0,,,0.00742677,,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,,15.0,0.0,,6.8,,,,93.353996764752,8.0,,3.0,,3.0,,14.0,14.0,28.0,14.168209642899,,0,2.0,62.0,1.0,2.0,,1.0
2025-26,14025022,32,11,Everton,Away,914309,440993,Iliman Ndiaye,iliman-ndiaye,M,False,,,,13.0,10.0,23.0,2.0,,12.0,5.0,,,,2.0,,2.0,6.0,3.0,,,0.0729908,0.0669,0.3734,,0.0,,,,,,3.0,,,,,,,90.0,1.0,,,,,,,8.0,3.0,,6.4,,,,128.98348776754,2.0,,2.0,,,,16.0,10.0,26.0,71.701227715916,62.269603689899,1,3.0,38.0,,,,2.0
2025-26,14025022,32,11,Everton,Away,927361,232928,James Garner,james-garner,M,False,,,1.0,28.0,22.0,50.0,3.0,,26.0,7.0,,,,2.0,,1.0,7.0,5.0,,,0.0246146,,,1.0,0.0,,,,,3.0,1.0,,,,,,,90.0,,,,,,,,19.0,1.0,,6.5,,,,205.79643798799,5.0,1.0,3.0,,6.0,,37.0,25.0,62.0,90.894519649441,28.364189323864,0,2.0,87.0,3.0,2.0,1.0,1.0
2025-26,14025022,32,11,Everton,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,False,,,,10.0,8.0,18.0,,1.0,17.0,5.0,,,3.0,1.0,,1.0,2.0,1.0,,,0.00724357,0.1746,,,0.0,,,,,1.0,,,,,,,,74.0,,1.0,,,,,,14.0,1.0,,6.2,,,,114.32719654987,,,4.0,,2.0,,16.0,8.0,24.0,52.770174264241,19.11665370822,3,,38.0,3.0,,,
2025-26,14025022,32,11,Everton,Away,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,False,,,1.0,11.0,19.0,30.0,1.0,4.0,17.0,3.0,,,,1.0,,,2.0,5.0,,,0.00393646,0.0634,,,0.0,,,,,2.0,,,,,,,,90.0,,2.0,,,,,,5.0,2.0,,6.9,,,1.0,203.25087788157,7.0,,,,1.0,,14.0,21.0,35.0,114.1542082295,48.058158669971,1,1.0,50.0,,,,
2025-26,14025022,32,11,Everton,Away,987489,486385,Beto,beto,F,False,,,,3.0,8.0,11.0,1.0,2.0,3.0,,,,1.0,,,4.0,7.0,2.0,,,0.00937819,0.5733,0.9871,1.0,0.0,1.0,,,,,1.0,,,,,,,74.0,1.0,,,,,,,13.0,0.0,,6.9,,,,24.829555289956,2.0,1.0,,,,1.0,6.0,9.0,15.0,-5.8066518191164,,2,,29.0,4.0,,,
2025-26,14025022,32,11,Everton,Away,998253,512462,Jake O'Brien,jake-obrien,D,False,,,1.0,14.0,10.0,24.0,2.0,3.0,9.0,5.0,,,,,,1.0,4.0,4.0,,,0.014782,0.1064,,,0.0,,,,,1.0,,,,,,,,90.0,1.0,,,,,,,10.0,0.0,,6.3,,,,55.710511511952,4.0,1.0,1.0,,2.0,,15.0,11.0,26.0,16.982172087022,,1,1.0,48.0,1.0,,,
2025-26,14025022,32,11,Everton,Away,1020141,243571,Nathan Patterson,nathan-patterson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025022,32,11,Everton,Away,1064082,513466,Merlin Röhl,merlin-rohl,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025022,32,11,Everton,Away,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,2.0,1.0,3.0,,,3.0,,,,,,,,,2.0,,,0.00127101,,,,0.0,,,,,,,,,,,,,16.0,,,,,,,,5.0,0.0,,6.6,,,,45.83942032102,,,1.0,,,,4.0,2.0,6.0,30.618549314104,,0,2.0,10.0,1.0,,,1.0
2025-26,14025022,32,11,Everton,Away,1174472,496661,Tyler Dibling,tyler-dibling,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025022,32,11,Everton,Away,1395746,586309,Thierno Barry,thierno-barry,F,True,,,,1.0,2.0,3.0,4.0,2.0,,,,,,,,,5.0,2.0,,,0.00912942,,,1.0,0.0,,,,,,1.0,,,,,,,16.0,,,,,,,,,,,6.4,,,,,,,,,,,1.0,2.0,3.0,,,0,,3.0,,,,
2025-26,14025022,32,11,Everton,Away,1403061,550615,Tyrique George,tyrique-george,F,True,1.0,,,4.0,1.0,5.0,,,7.0,1.0,,,,,,,,1.0,,,0.0402747,0.0834,0.1686,,0.0,,,,,,,,,,,,,16.0,1.0,,,,,,,3.0,1.0,,6.6,,,1.0,52.821114497149,,,2.0,,,,5.0,1.0,6.0,16.267087334021,17.461340412465,2,1.0,12.0,1.0,,,
2025-26,14025035,33,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,,15.0,16.0,31.0,1.0,,19.0,4.0,,,,,,,2.0,4.0,,,0.0199509,,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,4.0,0.0,,6.8,,,,123.85094001283,1.0,,,,,,16.0,17.0,33.0,-0.091628993592487,,0,,41.0,2.0,4.0,,
2025-26,14025035,33,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,,3.0,3.0,,,,,,,,,,,,,,,8.29e-06,,,,0.0,,,,,1.0,,,,,,,,16.0,,,,,,,,1.0,,,6.2,,,,,1.0,,,,,,,4.0,4.0,,,0,,6.0,,,,
2025-26,14025035,33,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,2.0,11.0,7.0,18.0,25.0,,,16.0,10.0,,,,,,,,,,,0.00207596,,,,0.0,,-0.5425,,,,1.0,,,,,,,90.0,,,,,,,,20.0,0.0,,6.6,2.0,3.0,,97.027346777519,2.0,,,2.0,30.0,,24.0,20.0,44.0,44.099343377917,,0,,54.0,,,,
2025-26,14025035,33,11,Everton,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,2.0,5.0,27.0,32.0,2.0,3.0,12.0,3.0,,,,,1.0,,3.0,3.0,,,0.00338538,0.132,0.3403,1.0,0.0,,,,,1.0,,,,,,,,90.0,1.0,2.0,,,,,,8.0,1.0,,6.7,,,,92.248551347041,3.0,,,,4.0,,11.0,28.0,39.0,39.850272824019,26.149387927827,1,,49.0,1.0,,,
2025-26,14025035,33,11,Everton,Home,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025035,33,11,Everton,Home,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,1.0,,,18.0,14.0,32.0,1.0,1.0,18.0,8.0,1.0,,,3.0,,2.0,7.0,6.0,,,0.639398,,,,1.0,,,,,,2.0,,,,,,,90.0,,,,,,,,18.0,2.0,,7.7,,,,151.07154897782,,2.0,1.0,,3.0,,28.0,15.0,43.0,103.18356889624,38.033457295342,0,3.0,60.0,3.0,1.0,1.0,2.0
2025-26,14025035,33,11,Everton,Home,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,,,3.0,16.0,14.0,30.0,,1.0,17.0,4.0,,,,,,1.0,1.0,6.0,,,0.0152617,,,,0.0,,,,,2.0,,,,,,,,90.0,,,,,,,,18.0,0.0,,6.9,,,,113.06522750694,6.0,,3.0,,9.0,,23.0,18.0,41.0,67.732534478504,,0,4.0,67.0,1.0,1.0,,3.0
2025-26,14025035,33,11,Everton,Home,914309,440993,Iliman Ndiaye,iliman-ndiaye,M,False,,,,18.0,10.0,28.0,1.0,,19.0,8.0,,,,,,,5.0,9.0,,,0.0123458,0.0674,0.1041,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,1.0,,,,,,,12.0,5.0,,6.8,,,,188.16284150613,,6.0,2.0,,,1.0,21.0,11.0,32.0,80.468347610348,74.164965085198,1,4.0,55.0,3.0,2.0,3.0,3.0
2025-26,14025035,33,11,Everton,Home,927361,232928,James Garner,james-garner,M,False,1.0,,2.0,17.0,13.0,30.0,,,14.0,3.0,,,,2.0,,,4.0,9.0,,,0.0951609,0.0161,,2.0,0.0,,,,,,1.0,,,,,,,90.0,,1.0,,,,,,12.0,0.0,,7.4,,,1.0,101.5229910469,,,3.0,,4.0,,24.0,15.0,39.0,53.869449640832,,1,9.0,55.0,,,,6.0
2025-26,14025035,33,11,Everton,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,False,1.0,,2.0,9.0,6.0,15.0,1.0,,11.0,4.0,,,1.0,,,1.0,2.0,2.0,1.0,,0.112718,0.1043,,,0.0,,,,,2.0,1.0,,,,,,,80.0,,,,,,,,10.0,1.0,,6.4,,,2.0,72.18817487181,1.0,,5.0,,4.0,,11.0,7.0,18.0,34.190633834482,13.826001627369,3,2.0,36.0,1.0,,,1.0
