season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576231,27,11,Everton,Home,198028,108823,Dele Alli,dele-alli,M,True,,,1.0,3.0,5.0,8.0,1.0,,2.0,,,,,,,2.0,4.0,,,1.0,,,,,,,1.0,,19.0,,,,,,,,1.0,,7.1,,,,2.0,,,,1.0,,3.0,6.0,9.0,0,2.0,15.0,,2.0,,1.0
2021-22,9576231,27,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,1.0,10.0,3.0,13.0,1.0,,1.0,1.0,,,3.0,,3.0,8.0,6.0,,,,,,,,,1.0,2.0,,88.0,,,,,,,,14.0,,6.7,,,,1.0,3.0,3.0,,2.0,2.0,16.0,4.0,17.0,0,3.0,40.0,3.0,1.0,2.0,
2021-22,9576231,27,11,Everton,Home,355152,172632,Demarai Gray,demarai-gray,M,True,,,,3.0,1.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,4.0,,6.5,,,,,,2.0,,,,5.0,1.0,4.0,0,,8.0,1.0,,,
2021-22,9576231,27,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,,,,9.0,11.0,20.0,1.0,,3.0,,,,2.0,,1.0,4.0,1.0,,,,,,,,,,,,90.0,,,,,,,,9.0,,6.2,,,1.0,4.0,,,,2.0,1.0,16.0,12.0,28.0,1,1.0,43.0,,,,
2021-22,9576231,27,11,Everton,Home,361790,180184,Donny van de Beek,donny-van-de-beek,M,False,,,,9.0,9.0,18.0,1.0,,5.0,,,,1.0,,,5.0,3.0,,,1.0,,,,,,1.0,,,71.0,,,,,,,,12.0,,6.5,,,,3.0,2.0,2.0,,2.0,,16.0,12.0,26.0,0,3.0,42.0,,,,1.0
2021-22,9576231,27,11,Everton,Home,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,2.0,,2.0,2.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,11.0,,,,,,,,1.0,,6.5,,,,,,,,,,2.0,1.0,3.0,0,,4.0,,,,
2021-22,9576231,27,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,5.0,4.0,30.0,34.0,1.0,1.0,6.0,,,,2.0,,,3.0,4.0,,,,,,,,,1.0,,,90.0,,,,,,,,12.0,,6.4,,,,6.0,,,,17.0,,13.0,33.0,46.0,0,1.0,60.0,,2.0,,
2021-22,9576231,27,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,,6.0,1.0,7.0,7.0,3.0,4.0,,1.0,,1.0,,3.0,11.0,14.0,,,,,,,,,,,,90.0,2.0,,,,,,,14.0,,6.9,,,,2.0,3.0,1.0,,1.0,1.0,11.0,1.0,11.0,2,1.0,37.0,3.0,7.0,3.0,
2021-22,9576231,27,11,Everton,Home,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576231,27,11,Everton,Home,914902,232826,Anthony Gordon,anthony-gordon,F,False,,,,9.0,1.0,10.0,1.0,,1.0,,,1.0,2.0,,1.0,5.0,4.0,,,1.0,,,,,,1.0,,,77.0,,,,,,,,8.0,,6.6,,,2.0,,,3.0,,,,13.0,3.0,13.0,3,2.0,30.0,1.0,2.0,,1.0
2021-22,9576231,27,11,Everton,Home,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576231,27,11,Everton,Home,1020141,243571,Nathan Patterson,nathan-patterson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576205,28,11,Everton,Away,13918,40349,Asmir Begović,asmir-begovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576205,28,11,Everton,Away,35532,57134,Salomón Rondón,salomon-rondon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576205,28,11,Everton,Away,47992,60252,Andros Townsend,andros-townsend,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576205,28,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,1.0,26.0,20.0,46.0,,1.0,7.0,,,,1.0,,2.0,4.0,3.0,,,,,,,,,,,,90.0,,1.0,,,,,,16.0,,5.8,,,,2.0,2.0,4.0,,2.0,,36.0,22.0,54.0,0,,81.0,1.0,1.0,1.0,
2021-22,9576205,28,11,Everton,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,1.0,40.0,14.0,54.0,2.0,1.0,3.0,,,,1.0,,1.0,6.0,7.0,,,1.0,,,,,,,2.0,,90.0,,,,,,,,9.0,,6.6,,,,,1.0,,,1.0,,46.0,14.0,60.0,0,5.0,73.0,1.0,1.0,,2.0
2021-22,9576205,28,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,1.0,15.0,26.0,41.0,1.0,,2.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,,45.0,,,1.0,,,,,1.0,,5.8,,,,,1.0,,,2.0,,16.0,26.0,42.0,0,,46.0,,,1.0,
2021-22,9576205,28,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,2.0,,13.0,13.0,,,4.0,,,,,,,,,1.0,,,,,-1.8985,,,,,,90.0,,,,,,,,11.0,,4.9,3.0,3.0,,,,,,13.0,,9.0,15.0,24.0,0,,29.0,,,,
2021-22,9576205,28,11,Everton,Away,158277,119765,Allan,allan,M,False,,,4.0,46.0,23.0,69.0,1.0,,5.0,,,,1.0,,1.0,4.0,5.0,,,2.0,,,,,,1.0,,,90.0,,1.0,,,,,,11.0,,6.8,,,1.0,,,,,5.0,,55.0,24.0,79.0,1,3.0,93.0,,2.0,,3.0
2021-22,9576205,28,11,Everton,Away,198028,108823,Dele Alli,dele-alli,M,True,,,1.0,12.0,8.0,20.0,2.0,,2.0,,,,1.0,,1.0,5.0,1.0,,,,,,,,,1.0,,,21.0,,,,,,,,6.0,,6.3,,,,,1.0,,,1.0,,12.0,9.0,21.0,0,1.0,29.0,2.0,,,
2021-22,9576205,28,11,Everton,Away,235460,120250,André Gomes,andre-gomes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576205,28,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576205,28,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,,,1.0,28.0,15.0,43.0,,,1.0,,,,,,,,2.0,,,,,,,,,1.0,,,90.0,,,,,,,,8.0,,6.0,,,,1.0,,3.0,,3.0,,36.0,15.0,48.0,0,1.0,61.0,,1.0,,1.0
2021-22,9576205,28,11,Everton,Away,361790,180184,Donny van de Beek,donny-van-de-beek,M,False,,,,22.0,13.0,35.0,,,4.0,,,,,,2.0,5.0,3.0,,,3.0,,,,,,1.0,1.0,,59.0,,,,,,,,6.0,,6.4,,,,,1.0,1.0,,,,24.0,13.0,36.0,0,1.0,48.0,2.0,1.0,1.0,
2021-22,9576205,28,11,Everton,Away,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576205,28,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,4.0,1.0,5.0,5.0,,1.0,,,2.0,,,2.0,8.0,2.0,,,,,,,,,,,,69.0,,,,,,,,11.0,,6.2,,,1.0,,2.0,,,,,7.0,1.0,8.0,3,,23.0,5.0,1.0,1.0,
2021-22,9576205,28,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,3.0,25.0,41.0,66.0,,,6.0,,,,,,,2.0,2.0,,,2.0,,,,,,1.0,,,90.0,,,,,,,,14.0,,6.1,,,,6.0,,1.0,,10.0,,35.0,45.0,79.0,0,2.0,89.0,,,,
2021-22,9576205,28,11,Everton,Away,840217,212319,Richarlison,richarlison,F,False,,,,8.0,1.0,9.0,2.0,1.0,2.0,,,1.0,1.0,,2.0,8.0,6.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,10.0,,5.9,,,,2.0,3.0,,,,,11.0,1.0,12.0,1,1.0,33.0,3.0,3.0,1.0,
2021-22,9576205,28,11,Everton,Away,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,True,,,,8.0,2.0,10.0,,,3.0,,,,,,,1.0,2.0,,,,,,,,,,,,31.0,,,,,,,,5.0,,6.6,,,,,1.0,,,,,10.0,4.0,14.0,0,1.0,19.0,,1.0,,1.0
2021-22,9576205,28,11,Everton,Away,914902,232826,Anthony Gordon,anthony-gordon,F,False,2.0,,,29.0,4.0,31.0,1.0,,10.0,,,1.0,1.0,,2.0,10.0,12.0,,,1.0,,,,,,,2.0,,90.0,,,,,,,,18.0,,6.6,,,,,9.0,5.0,,2.0,1.0,36.0,6.0,37.0,1,4.0,68.0,2.0,4.0,4.0,3.0
2021-22,9576205,28,11,Everton,Away,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,True,,,1.0,10.0,5.0,15.0,1.0,,1.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,,45.0,,,,,,,,3.0,,6.2,,,,1.0,,,,1.0,,10.0,6.0,16.0,0,1.0,21.0,2.0,,,
2021-22,9576252,29,11,Everton,Home,13918,40349,Asmir Begović,asmir-begovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576252,29,11,Everton,Home,35532,57134,Salomón Rondón,salomon-rondon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576252,29,11,Everton,Home,47992,60252,Andros Townsend,andros-townsend,F,True,,,,4.0,1.0,5.0,1.0,,2.0,,,,1.0,,,2.0,,,,,,,,,,,,,16.0,,,,,,,,1.0,,6.5,,,1.0,,,,,,,4.0,1.0,5.0,1,,9.0,1.0,,,
2021-22,9576252,29,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,,10.0,8.0,18.0,,,4.0,,,,,,1.0,1.0,2.0,,,,,,,,,,1.0,,90.0,,,,,,,,12.0,,6.6,,,,,,,,1.0,1.0,15.0,10.0,25.0,0,1.0,38.0,,1.0,,
2021-22,9576252,29,11,Everton,Home,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,,12.0,27.0,39.0,1.0,2.0,6.0,,,,1.0,,2.0,7.0,7.0,,,3.0,,,,,,1.0,,,90.0,,,,,,,,8.0,,6.7,,,,,,1.0,,1.0,,17.0,28.0,44.0,0,5.0,56.0,,,,3.0
2021-22,9576252,29,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576252,29,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,6.0,4.0,16.0,20.0,,,8.0,,,,,,,,,,,,,,-0.3891,,,,,,90.0,,,,,,,,11.0,,6.5,,2.0,,,,,,15.0,,13.0,17.0,30.0,0,,38.0,,,,
2021-22,9576252,29,11,Everton,Home,158277,119765,Allan,allan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576252,29,11,Everton,Home,198028,108823,Dele Alli,dele-alli,M,True,,,1.0,4.0,4.0,8.0,1.0,1.0,3.0,,,,2.0,,,4.0,1.0,,,1.0,,,,,,,,,31.0,,,,,,,,5.0,,6.3,,,,,,,,1.0,2.0,6.0,5.0,11.0,0,,14.0,1.0,,,
2021-22,9576252,29,11,Everton,Home,235460,120250,André Gomes,andre-gomes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576252,29,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576252,29,11,Everton,Home,355152,172632,Demarai Gray,demarai-gray,M,False,2.0,,,7.0,5.0,10.0,,,2.0,,,,1.0,,2.0,4.0,5.0,,,,,,,,,,1.0,,74.0,1.0,,,,,,,12.0,,7.1,,,,,4.0,9.0,,,,15.0,5.0,11.0,1,1.0,34.0,1.0,1.0,3.0,1.0
2021-22,9576252,29,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,1.0,,2.0,12.0,14.0,25.0,,1.0,5.0,,,,1.0,,,5.0,6.0,,,4.0,,,,,,4.0,,,78.0,,1.0,,,,,,12.0,,6.6,,,1.0,2.0,1.0,1.0,,6.0,,18.0,16.0,33.0,1,2.0,54.0,1.0,2.0,1.0,
2021-22,9576252,29,11,Everton,Home,361790,180184,Donny van de Beek,donny-van-de-beek,M,False,,,,9.0,20.0,29.0,,1.0,4.0,,,,2.0,,,3.0,6.0,,,1.0,,,,,,1.0,,,90.0,,2.0,,,,,,8.0,,7.0,,,,,2.0,1.0,,1.0,,15.0,22.0,36.0,0,3.0,46.0,,,2.0,1.0
2021-22,9576252,29,11,Everton,Home,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576252,29,11,Everton,Home,754698,198826,Ben Godfrey,ben-godfrey,D,False,,,1.0,5.0,32.0,37.0,1.0,1.0,4.0,,,,,,,2.0,6.0,,,1.0,,,,,,2.0,,,90.0,,1.0,,,,,,7.0,,7.4,,,1.0,2.0,,,,2.0,,8.0,34.0,42.0,1,5.0,60.0,1.0,,,1.0
2021-22,9576252,29,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,4.0,11.0,45.0,56.0,1.0,3.0,7.0,,,,,,,2.0,4.0,,,1.0,,,,,,1.0,1.0,,90.0,,2.0,,,,,,14.0,,7.1,,,,3.0,,1.0,,11.0,,20.0,49.0,68.0,0,1.0,78.0,,,,1.0
2021-22,9576252,29,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,,4.0,,4.0,5.0,2.0,2.0,,,,,,3.0,8.0,8.0,,,1.0,,,,,,,,,90.0,1.0,,,,,,,11.0,,7.0,,,2.0,1.0,2.0,,,,4.0,7.0,1.0,8.0,3,1.0,30.0,3.0,3.0,2.0,1.0
2021-22,9576252,29,11,Everton,Home,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,,,1.0,4.0,7.0,11.0,,,3.0,,,,,,,1.0,3.0,,,1.0,,,,,,,1.0,,59.0,,,,,,,,7.0,,6.8,,,,2.0,,,,3.0,,7.0,9.0,16.0,0,1.0,30.0,2.0,2.0,,1.0
2021-22,9576252,29,11,Everton,Home,914902,232826,Anthony Gordon,anthony-gordon,F,False,,,,8.0,6.0,14.0,2.0,,11.0,,,,1.0,,,6.0,6.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,,23.0,,6.7,,,,1.0,5.0,2.0,,4.0,,20.0,9.0,27.0,0,2.0,50.0,1.0,2.0,2.0,2.0
2021-22,10236818,30,11,Everton,Away,13918,40349,Asmir Begović,asmir-begovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236818,30,11,Everton,Away,24048,41823,Fabian Delph,fabian-delph,M,False,,,10.0,31.0,21.0,52.0,2.0,3.0,10.0,,,1.0,2.0,,,4.0,6.0,,,,,,,,,2.0,1.0,,81.0,,,,,,,,8.0,,7.1,,,,,,,,14.0,,38.0,22.0,60.0,1,2.0,67.0,,1.0,,2.0
2021-22,10236818,30,11,Everton,Away,35532,57134,Salomón Rondón,salomon-rondon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236818,30,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,1.0,15.0,28.0,43.0,,,6.0,,,,,,,2.0,2.0,,,2.0,,,,,,2.0,,,90.0,,,,,,,,8.0,,6.9,,,,1.0,,,,7.0,,20.0,30.0,50.0,0,1.0,60.0,,1.0,,1.0
2021-22,10236818,30,11,Everton,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,1.0,,,24.0,16.0,39.0,2.0,2.0,4.0,,,,3.0,,,8.0,7.0,,,2.0,,,,,,1.0,,,90.0,1.0,1.0,,,,,,14.0,,7.1,,,,1.0,1.0,1.0,,2.0,,31.0,19.0,49.0,1,5.0,67.0,2.0,,,3.0
2021-22,10236818,30,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,3.0,13.0,33.0,46.0,3.0,6.0,5.0,,,2.0,1.0,,,5.0,7.0,,,1.0,,,,,,4.0,,,90.0,1.0,,,,,,,9.0,,7.3,,,,2.0,,,,8.0,,20.0,35.0,55.0,3,1.0,67.0,,,,1.0
2021-22,10236818,30,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,8.0,8.0,8.0,16.0,,,9.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,17.0,1.0,6.9,,,,2.0,,,1.0,25.0,,24.0,9.0,33.0,0,,39.0,,,,
2021-22,10236818,30,11,Everton,Away,158277,119765,Allan,allan,M,True,,,2.0,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,2.0,,6.6,,,,,,,,2.0,,10.0,,10.0,0,,12.0,1.0,,,
2021-22,10236818,30,11,Everton,Away,198028,108823,Dele Alli,dele-alli,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236818,30,11,Everton,Away,235460,120250,André Gomes,andre-gomes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236818,30,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,5.0,,2.0,35.0,20.0,50.0,1.0,,13.0,,,1.0,6.0,,,11.0,7.0,,,4.0,,,,,,1.0,5.0,,90.0,,,,,,,,14.0,,7.5,,,,1.0,2.0,6.0,,4.0,,45.0,21.0,60.0,1,5.0,88.0,1.0,,2.0,4.0
2021-22,10236818,30,11,Everton,Away,355152,172632,Demarai Gray,demarai-gray,M,False,4.0,,1.0,24.0,6.0,26.0,2.0,1.0,6.0,,,1.0,,,3.0,6.0,4.0,,,1.0,,,,,,1.0,2.0,,77.0,,,,,,,,17.0,,7.3,,,2.0,,,10.0,,1.0,,35.0,6.0,31.0,3,3.0,58.0,3.0,,,2.0
2021-22,10236818,30,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236818,30,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,True,,,,1.0,1.0,2.0,2.0,2.0,,,,,,,1.0,4.0,2.0,,,,,,,,,,,,13.0,,,,,,,,6.0,,6.4,,,,,1.0,,,,,5.0,1.0,6.0,0,,11.0,,,,
2021-22,10236818,30,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,2.0,12.0,20.0,32.0,,3.0,5.0,,,,,,1.0,2.0,6.0,,,1.0,,,,,,,1.0,,90.0,,,,,,,,8.0,,7.1,,,,3.0,,,,4.0,,19.0,20.0,39.0,0,3.0,47.0,,1.0,,
2021-22,10236818,30,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236818,30,11,Everton,Away,840217,212319,Richarlison,richarlison,F,False,,,1.0,15.0,5.0,20.0,7.0,9.0,2.0,,,1.0,,,,10.0,14.0,,,,,,,,,,2.0,,90.0,1.0,,,,,,,18.0,,7.2,,,,1.0,7.0,1.0,,2.0,1.0,26.0,7.0,32.0,2,,52.0,2.0,1.0,4.0,
2021-22,10236818,30,11,Everton,Away,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,,,1.0,20.0,6.0,26.0,,,2.0,,,1.0,2.0,,1.0,6.0,2.0,,,1.0,,,,,,,,,90.0,1.0,,,,,,,14.0,,6.6,,,1.0,1.0,2.0,4.0,,2.0,,28.0,7.0,31.0,3,2.0,53.0,,,,1.0
2021-22,10236818,30,11,Everton,Away,914902,232826,Anthony Gordon,anthony-gordon,F,False,1.0,,,19.0,7.0,25.0,2.0,,2.0,,,,3.0,,2.0,7.0,8.0,,,,,,,,,,,,90.0,1.0,,,,,,,16.0,,7.2,,,1.0,,4.0,7.0,,,,31.0,8.0,32.0,2,3.0,54.0,,1.0,4.0,3.0
2021-22,10236818,30,11,Everton,Away,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576239,31,11,Everton,Away,10343,11948,Andy Lonergan,andy-lonergan,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576239,31,11,Everton,Away,13918,40349,Asmir Begović,asmir-begovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576239,31,11,Everton,Away,35532,57134,Salomón Rondón,salomon-rondon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576239,31,11,Everton,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,1.0,25.0,17.0,42.0,,,6.0,,,,1.0,,,2.0,1.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,10.0,,6.7,,,,1.0,,1.0,,2.0,,30.0,20.0,49.0,0,1.0,60.0,2.0,,,1.0
2021-22,9576239,31,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,4.0,7.0,24.0,31.0,3.0,,3.0,,,,1.0,,,7.0,2.0,,,3.0,,,,,,3.0,,,65.0,,2.0,,,,,,7.0,,6.0,,,,3.0,,,,10.0,,14.0,24.0,38.0,0,2.0,52.0,,,,1.0
2021-22,9576239,31,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,2.0,8.0,7.0,18.0,25.0,,,9.0,,,,1.0,,,1.0,,,,,,,-0.4926,,,,,,90.0,,,,,,,,12.0,,6.5,1.0,4.0,,2.0,,,2.0,20.0,,18.0,19.0,37.0,0,,50.0,,,,
2021-22,9576239,31,11,Everton,Away,198028,108823,Dele Alli,dele-alli,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576239,31,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,4.0,34.0,14.0,48.0,2.0,,8.0,,,,,,1.0,4.0,,,1.0,1.0,,,,,,,4.0,,90.0,,,,,,,,10.0,,6.8,,,,,,3.0,,4.0,,40.0,15.0,52.0,0,,60.0,1.0,,,
2021-22,9576239,31,11,Everton,Away,355152,172632,Demarai Gray,demarai-gray,M,False,2.0,,2.0,21.0,9.0,28.0,,1.0,4.0,,,1.0,,,2.0,3.0,5.0,,,,,,,,,1.0,2.0,,90.0,,,,,,,,13.0,,7.3,,,1.0,,5.0,7.0,,2.0,1.0,28.0,9.0,30.0,2,,52.0,3.0,,4.0,
2021-22,9576239,31,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,2.0,,,13.0,11.0,22.0,1.0,,6.0,,,,,,,3.0,,,,2.0,,,,,,2.0,3.0,,90.0,,,,,,,,13.0,,6.6,,,,1.0,1.0,5.0,,4.0,,21.0,13.0,29.0,0,,47.0,,,,
2021-22,9576239,31,11,Everton,Away,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576239,31,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,1.0,10.0,1.0,11.0,6.0,6.0,1.0,,,,,,2.0,8.0,6.0,,,,,,,,1.0,,,,78.0,1.0,,,,,,,8.0,,6.8,,,1.0,,,,,1.0,,14.0,2.0,16.0,2,,23.0,1.0,,,
2021-22,9576239,31,11,Everton,Away,754698,198826,Ben Godfrey,ben-godfrey,D,False,,,1.0,10.0,32.0,42.0,1.0,1.0,3.0,,,,,,,1.0,3.0,,,,,,,,,,,1.0,90.0,,,,,,,,9.0,,6.6,,,,4.0,,,,3.0,,15.0,33.0,48.0,0,1.0,59.0,3.0,1.0,,1.0
2021-22,9576239,31,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,4.0,15.0,16.0,31.0,1.0,3.0,5.0,,,1.0,2.0,,,7.0,7.0,,,3.0,,1.0,,,,1.0,,,90.0,1.0,,,,,,,13.0,,7.2,,,1.0,1.0,1.0,,,8.0,,26.0,17.0,43.0,3,3.0,55.0,,1.0,,3.0
2021-22,9576239,31,11,Everton,Away,840217,212319,Richarlison,richarlison,F,False,,,,14.0,10.0,24.0,3.0,2.0,5.0,,,3.0,,,1.0,7.0,10.0,,,1.0,1.0,,,,,1.0,1.0,,90.0,,,,,,,,12.0,,7.3,,,2.0,1.0,4.0,3.0,,,,21.0,11.0,29.0,5,,55.0,,6.0,2.0,
2021-22,9576239,31,11,Everton,Away,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,,,,20.0,9.0,29.0,2.0,2.0,1.0,,,,,,,3.0,4.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,10.0,,6.7,,,1.0,3.0,,4.0,,,,28.0,9.0,33.0,1,2.0,55.0,,,,1.0
