season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2015-16,6768146,15,11,Everton,Home,12790,26921,Arouna Koné,arouna-kone,F,False,1.0,,2.0,34.0,7.0,40.0,2.0,,2.0,,,1.0,1.0,,,2.0,7.0,2.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,,,6.9,,,2.0,1.0,1.0,1.0,,2.0,,38.0,8.0,45.0,3,2.0,61.0,1.0,,,
2015-16,6768146,15,11,Everton,Home,21073,27707,Darron Gibson,darron-gibson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768146,15,11,Everton,Home,46432,43250,Tom Cleverley,tom-cleverley,M,False,,,1.0,37.0,15.0,52.0,,1.0,6.0,,,1.0,1.0,,,1.0,2.0,5.0,,,,,,,,2.0,2.0,,90.0,2.0,1.0,,,,,,,,7.6,,,,2.0,1.0,1.0,,3.0,,47.0,16.0,62.0,3,2.0,80.0,,1.0,1.0,
2015-16,6768146,15,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,,27.0,20.0,47.0,,1.0,12.0,,,1.0,3.0,,,,6.0,12.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,,7.2,,,1.0,2.0,5.0,5.0,,1.0,,34.0,22.0,51.0,2,7.0,87.0,1.0,1.0,3.0,
2015-16,6768146,15,11,Everton,Home,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,,,,25.0,5.0,30.0,5.0,,,,,1.0,,,,5.0,11.0,3.0,,,,,1.0,,2.0,,3.0,,90.0,1.0,,,,,,,,,7.7,,,2.0,,2.0,,,,,34.0,6.0,40.0,4,1.0,59.0,5.0,1.0,1.0,
2015-16,6768146,15,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768146,15,11,Everton,Home,96372,94924,Gerard Deulofeu,gerard-deulofeu,F,False,3.0,,2.0,27.0,2.0,26.0,,,2.0,,,,2.0,,,1.0,7.0,5.0,,,,,,,,,3.0,,90.0,,,,,,,,,,6.2,,,,,8.0,21.0,,2.0,,60.0,3.0,42.0,0,,80.0,1.0,1.0,4.0,
2015-16,6768146,15,11,Everton,Home,98435,88894,Ross Barkley,ross-barkley,M,False,,,4.0,54.0,16.0,70.0,1.0,,4.0,,,2.0,,,,2.0,4.0,4.0,,,,,,,1.0,2.0,,,90.0,,,,,,,,,,7.5,,,3.0,1.0,3.0,4.0,,5.0,,61.0,18.0,75.0,5,1.0,95.0,1.0,1.0,2.0,
2015-16,6768146,15,11,Everton,Home,152077,97299,John Stones,john-stones,D,False,1.0,,4.0,16.0,23.0,38.0,1.0,,5.0,,,,,,,1.0,2.0,9.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,,,7.4,,,,2.0,3.0,1.0,,5.0,,19.0,24.0,42.0,0,3.0,57.0,,3.0,3.0,
2015-16,6768146,15,11,Everton,Home,198030,108824,Brendan Galloway,brendan-galloway,D,False,,,,7.0,3.0,10.0,1.0,,,,,,1.0,,,,2.0,4.0,,,,,,,,,,,62.0,,,,,,,,,,6.8,,,,1.0,,1.0,,,,10.0,5.0,14.0,0,2.0,25.0,,2.0,,
2015-16,6768146,15,11,Everton,Home,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,False,,,3.0,16.0,23.0,39.0,2.0,1.0,4.0,,,,1.0,,,,4.0,4.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,,,7.1,,,,13.0,,,,7.0,,20.0,27.0,47.0,0,3.0,68.0,1.0,,,
2015-16,6768166,16,11,Everton,Away,544,1632,Gareth Barry,gareth-barry,M,False,,,5.0,30.0,28.0,58.0,2.0,3.0,6.0,,1.0,,,,,1.0,3.0,5.0,,,,,,,,1.0,,,90.0,1.0,,,,,,,,,6.8,,,1.0,3.0,,1.0,,9.0,,42.0,32.0,73.0,2,2.0,88.0,2.0,,,
2015-16,6768166,16,11,Everton,Away,744,15337,Tim Howard,tim-howard,G,False,,,4.0,3.0,6.0,9.0,,,11.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,,,6.5,,,,,,,,18.0,,15.0,9.0,24.0,0,,35.0,,,,
2015-16,6768166,16,11,Everton,Away,1161,8378,Leon Osman,leon-osman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768166,16,11,Everton,Away,3593,26901,Kevin Mirallas,kevin-mirallas,M,True,2.0,,,8.0,3.0,9.0,,,3.0,,,1.0,,,,,2.0,2.0,,,1.0,,,,,,1.0,,21.0,,,,,,,,,,6.9,,,,,1.0,2.0,,,,8.0,3.0,9.0,1,1.0,16.0,,1.0,,
2015-16,6768166,16,11,Everton,Away,9257,18981,Steven Naismith,steven-naismith,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768166,16,11,Everton,Away,9692,17349,Aaron Lennon,aaron-lennon,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768166,16,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,False,2.0,,3.0,21.0,19.0,38.0,,,3.0,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,90.0,,1.0,,,,,,,,6.9,,,1.0,4.0,,6.0,,5.0,,32.0,21.0,47.0,1,,73.0,1.0,1.0,,
2015-16,6768166,16,11,Everton,Away,12790,26921,Arouna Koné,arouna-kone,F,False,,,1.0,25.0,11.0,36.0,2.0,1.0,6.0,1.0,1.0,1.0,,,,4.0,10.0,3.0,,,2.0,,,,,1.0,1.0,,90.0,1.0,,,,,,,,,6.3,,,,,3.0,,,2.0,,26.0,13.0,39.0,2,,58.0,4.0,1.0,1.0,
2015-16,6768166,16,11,Everton,Away,21073,27707,Darron Gibson,darron-gibson,M,True,,,1.0,6.0,5.0,11.0,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,14.0,,,,,,,,,,6.8,,,1.0,,1.0,,,5.0,,11.0,5.0,16.0,1,,19.0,,,1.0,
2015-16,6768166,16,11,Everton,Away,46432,43250,Tom Cleverley,tom-cleverley,M,False,,,3.0,45.0,28.0,73.0,1.0,1.0,9.0,,,,,,,,1.0,7.0,,,,,,,,1.0,,,90.0,,,,,,,,,,7.5,,,1.0,1.0,2.0,2.0,,4.0,,53.0,28.0,79.0,1,3.0,94.0,2.0,1.0,2.0,
2015-16,6768166,16,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,1.0,,1.0,26.0,14.0,39.0,,,5.0,,,,,,,1.0,2.0,3.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,,,6.6,,,1.0,1.0,1.0,4.0,,6.0,1.0,33.0,16.0,45.0,1,1.0,69.0,,1.0,1.0,
2015-16,6768166,16,11,Everton,Away,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,,,3.0,21.0,9.0,30.0,2.0,1.0,1.0,1.0,1.0,,,,,,4.0,2.0,,,,,1.0,,,,2.0,,90.0,1.0,,,,,,,,,7.6,,,4.0,,2.0,1.0,,3.0,,27.0,9.0,35.0,5,,49.0,5.0,1.0,,
2015-16,6768166,16,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768166,16,11,Everton,Away,96372,94924,Gerard Deulofeu,gerard-deulofeu,F,False,1.0,,2.0,14.0,7.0,20.0,,,3.0,1.0,,,,,,1.0,6.0,3.0,,,2.0,1.0,,,,,1.0,,69.0,,,,,,,,,,7.0,,,,1.0,5.0,1.0,,4.0,,26.0,8.0,33.0,0,,49.0,1.0,1.0,2.0,
2015-16,6768166,16,11,Everton,Away,98435,88894,Ross Barkley,ross-barkley,M,False,,,1.0,25.0,23.0,48.0,,2.0,6.0,,,,,1.0,,1.0,2.0,3.0,,,,,,,,,2.0,,76.0,,1.0,,,,,,,,6.9,,,,1.0,2.0,,,2.0,,26.0,27.0,53.0,0,,59.0,1.0,,1.0,
2015-16,6768166,16,11,Everton,Away,152077,97299,John Stones,john-stones,D,False,,,7.0,19.0,31.0,50.0,,2.0,5.0,,,,,,,,,5.0,,,,,,,,1.0,,,90.0,,,,,,,,,,7.2,,,,3.0,1.0,,,10.0,,23.0,32.0,55.0,0,2.0,66.0,,,1.0,
2015-16,6768166,16,11,Everton,Away,198030,108824,Brendan Galloway,brendan-galloway,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768166,16,11,Everton,Away,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,False,,,4.0,14.0,42.0,56.0,1.0,4.0,5.0,,,,,,,,1.0,8.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,,,7.5,,,1.0,9.0,,,,5.0,,17.0,47.0,64.0,1,2.0,84.0,1.0,2.0,,
2015-16,6768165,17,11,Everton,Home,544,1632,Gareth Barry,gareth-barry,M,False,,,8.0,19.0,42.0,61.0,2.0,6.0,10.0,,,1.0,1.0,,,2.0,7.0,11.0,,1.0,2.0,,,,,2.0,,,90.0,,,,,,,,,,6.8,,,,2.0,,,,16.0,,37.0,48.0,85.0,1,4.0,99.0,,2.0,,
2015-16,6768165,17,11,Everton,Home,744,15337,Tim Howard,tim-howard,G,False,,,4.0,3.0,21.0,24.0,,,10.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,90.0,,,,1.0,,,,,,5.5,1.0,2.0,,,,,1.0,9.0,,7.0,22.0,29.0,0,,38.0,,,,
2015-16,6768165,17,11,Everton,Home,1161,8378,Leon Osman,leon-osman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768165,17,11,Everton,Home,3593,26901,Kevin Mirallas,kevin-mirallas,M,True,,,,2.0,1.0,3.0,1.0,1.0,,,,,,,,1.0,2.0,2.0,,,,,1.0,,,,1.0,,16.0,1.0,,,,,,,,,7.3,,,,,,1.0,,,,4.0,1.0,4.0,1,,8.0,,1.0,,
2015-16,6768165,17,11,Everton,Home,9692,17349,Aaron Lennon,aaron-lennon,M,True,,,,3.0,1.0,4.0,,,,,,,1.0,,,1.0,3.0,1.0,,,,,,,,,1.0,,16.0,,,,,,,,,,6.3,,,,,2.0,1.0,,,,4.0,1.0,4.0,0,,10.0,,,1.0,
2015-16,6768165,17,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,False,5.0,,4.0,22.0,17.0,34.0,2.0,2.0,2.0,,,,1.0,,,,3.0,5.0,,,,,,,,1.0,2.0,,90.0,,,,,,,,,,6.8,,,,2.0,,11.0,,12.0,1.0,38.0,19.0,46.0,0,3.0,77.0,,,,
2015-16,6768165,17,11,Everton,Home,12790,26921,Arouna Koné,arouna-kone,F,False,,,,11.0,5.0,16.0,3.0,2.0,4.0,,,,1.0,,,4.0,10.0,3.0,,,,,,,,1.0,,,74.0,,,,,,,,,,6.0,,,,,2.0,1.0,,,,19.0,5.0,23.0,0,,35.0,1.0,1.0,,
2015-16,6768165,17,11,Everton,Home,21073,27707,Darron Gibson,darron-gibson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768165,17,11,Everton,Home,46432,43250,Tom Cleverley,tom-cleverley,M,False,,,4.0,19.0,12.0,31.0,,,4.0,1.0,,,3.0,,,1.0,6.0,1.0,,,2.0,,,,,,1.0,,90.0,,,,,,,,,,6.1,,,,,,2.0,,8.0,,34.0,15.0,47.0,0,,55.0,1.0,1.0,,
2015-16,6768165,17,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,3.0,19.0,19.0,38.0,1.0,1.0,7.0,,,,,,,3.0,5.0,11.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,,,6.5,,,,1.0,7.0,4.0,,7.0,,32.0,21.0,49.0,0,1.0,85.0,3.0,3.0,6.0,
2015-16,6768165,17,11,Everton,Home,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,1.0,,1.0,20.0,3.0,22.0,5.0,2.0,1.0,,,1.0,,,,3.0,8.0,2.0,,,,,1.0,,,,1.0,,90.0,1.0,,,,,,,,,7.5,,,4.0,,,1.0,,1.0,1.0,27.0,5.0,31.0,6,,42.0,1.0,,,
2015-16,6768165,17,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768165,17,11,Everton,Home,96372,94924,Gerard Deulofeu,gerard-deulofeu,F,False,1.0,,3.0,19.0,6.0,24.0,,,5.0,,,,1.0,,,2.0,8.0,8.0,,,,,,,,,1.0,,74.0,,,,,,,,,,6.7,,,,,10.0,10.0,,6.0,,35.0,6.0,31.0,0,2.0,63.0,3.0,1.0,5.0,
2015-16,6768165,17,11,Everton,Home,98435,88894,Ross Barkley,ross-barkley,M,False,,,6.0,18.0,19.0,37.0,,,5.0,,2.0,1.0,,,,2.0,4.0,12.0,,,,1.0,,,,,1.0,,90.0,3.0,,,,,,,,,7.7,,,1.0,1.0,10.0,1.0,,7.0,,28.0,21.0,48.0,5,2.0,74.0,1.0,2.0,8.0,
2015-16,6768165,17,11,Everton,Home,124960,87447,Muhamed Bešić,muhamed-besic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768165,17,11,Everton,Home,152077,97299,John Stones,john-stones,D,False,,,15.0,21.0,44.0,65.0,,2.0,8.0,,,,,,,,,3.0,,,,,,,,1.0,,,90.0,,,,,,,,,,6.9,,,,4.0,,,,17.0,,27.0,47.0,74.0,0,,84.0,2.0,1.0,,
2015-16,6768165,17,11,Everton,Home,198030,108824,Brendan Galloway,brendan-galloway,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768165,17,11,Everton,Home,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,False,,,6.0,9.0,48.0,57.0,5.0,8.0,5.0,,,,,,,,6.0,10.0,,,1.0,,,,,2.0,,,90.0,,,,1.0,,,,,,6.3,,,,11.0,,,,15.0,,17.0,50.0,67.0,0,1.0,84.0,,1.0,,
2015-16,6768184,18,11,Everton,Away,544,1632,Gareth Barry,gareth-barry,M,False,1.0,,8.0,37.0,31.0,67.0,,3.0,15.0,,,,1.0,,,1.0,4.0,12.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,,,,7.9,,,,2.0,1.0,1.0,,13.0,,48.0,32.0,79.0,0,5.0,101.0,,3.0,1.0,
2015-16,6768184,18,11,Everton,Away,744,15337,Tim Howard,tim-howard,G,False,,,4.0,4.0,6.0,10.0,,,10.0,,,,,,,,,,,,,,,4.0,,,,,90.0,,,,,,,,,,7.3,1.0,1.0,,,,,,8.0,,8.0,6.0,14.0,0,,30.0,,,,
2015-16,6768184,18,11,Everton,Away,1161,8378,Leon Osman,leon-osman,M,True,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,6.5,,,,,,,,,,1.0,1.0,2.0,0,,2.0,,,,
2015-16,6768184,18,11,Everton,Away,3593,26901,Kevin Mirallas,kevin-mirallas,M,False,,,3.0,26.0,3.0,29.0,,1.0,,,1.0,3.0,,,,,3.0,4.0,,,1.0,,,,,,,,85.0,2.0,,,,,,,,,7.2,,,1.0,,4.0,2.0,,3.0,1.0,30.0,3.0,31.0,6,,46.0,,1.0,2.0,
2015-16,6768184,18,11,Everton,Away,9692,17349,Aaron Lennon,aaron-lennon,M,False,2.0,,,26.0,5.0,29.0,,,,,,,,,,2.0,2.0,4.0,,,,,,,,,4.0,,69.0,1.0,1.0,,,,,,,,7.2,,,,,2.0,5.0,,1.0,,30.0,5.0,30.0,1,1.0,49.0,3.0,1.0,2.0,
2015-16,6768184,18,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,False,3.0,,1.0,24.0,9.0,30.0,1.0,,2.0,,,,1.0,,,1.0,4.0,3.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,,,7.0,,,1.0,,1.0,9.0,,1.0,,31.0,11.0,33.0,1,2.0,61.0,1.0,1.0,,
2015-16,6768184,18,11,Everton,Away,12790,26921,Arouna Koné,arouna-kone,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768184,18,11,Everton,Away,21073,27707,Darron Gibson,darron-gibson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768184,18,11,Everton,Away,46432,43250,Tom Cleverley,tom-cleverley,M,False,1.0,,3.0,45.0,6.0,50.0,3.0,3.0,6.0,,,3.0,1.0,,,3.0,9.0,11.0,,,2.0,,1.0,,,2.0,,,90.0,1.0,,,,,,,,,8.1,,,,1.0,4.0,3.0,,6.0,,51.0,7.0,55.0,4,2.0,80.0,,3.0,4.0,
2015-16,6768184,18,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,1.0,,3.0,22.0,25.0,46.0,2.0,1.0,11.0,1.0,,,,,,4.0,10.0,4.0,,,3.0,,,,,2.0,2.0,,90.0,,1.0,,,,,,,,7.0,,,1.0,1.0,2.0,5.0,,3.0,1.0,32.0,25.0,52.0,1,2.0,79.0,2.0,,1.0,
2015-16,6768184,18,11,Everton,Away,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,1.0,,,21.0,6.0,26.0,3.0,2.0,1.0,,1.0,,1.0,,,3.0,9.0,8.0,,,2.0,,,,,,3.0,,90.0,2.0,,,,,,,,,7.1,,,2.0,,4.0,2.0,,,1.0,32.0,6.0,36.0,4,,59.0,2.0,2.0,4.0,
2015-16,6768184,18,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768184,18,11,Everton,Away,96372,94924,Gerard Deulofeu,gerard-deulofeu,F,True,,,,5.0,1.0,6.0,1.0,,1.0,,,,1.0,,,1.0,3.0,2.0,,,,,,,,,,,21.0,,,,,,,,,,6.5,,,,,2.0,4.0,,,,13.0,1.0,10.0,0,,17.0,,,2.0,
2015-16,6768184,18,11,Everton,Away,98435,88894,Ross Barkley,ross-barkley,M,False,,,2.0,39.0,18.0,57.0,1.0,,4.0,,,2.0,2.0,,,,7.0,6.0,,,1.0,,,,,1.0,1.0,,69.0,,,,,,,,,,6.8,,,,,6.0,1.0,,2.0,,43.0,18.0,60.0,2,,75.0,1.0,3.0,3.0,
2015-16,6768184,18,11,Everton,Away,124960,87447,Muhamed Bešić,muhamed-besic,M,True,,,,6.0,1.0,7.0,,,,,,,,,,,,4.0,,,,,,,,1.0,1.0,,21.0,,1.0,,,,,,,,7.1,,,,,2.0,,,,,8.0,1.0,9.0,0,2.0,16.0,1.0,,2.0,
2015-16,6768184,18,11,Everton,Away,152077,97299,John Stones,john-stones,D,False,,,3.0,26.0,37.0,63.0,,2.0,4.0,,,,,,,,1.0,6.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,,,7.5,,,,5.0,1.0,,,5.0,,30.0,37.0,67.0,0,1.0,80.0,,2.0,1.0,
2015-16,6768184,18,11,Everton,Away,198030,108824,Brendan Galloway,brendan-galloway,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768184,18,11,Everton,Away,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,False,,,2.0,11.0,23.0,34.0,1.0,5.0,5.0,,,,1.0,,,,3.0,8.0,,,,,,,,4.0,,,90.0,1.0,,,,,,,,,7.6,,,,7.0,1.0,,,4.0,,16.0,23.0,39.0,1,3.0,56.0,,,,
2015-16,6768329,19,11,Everton,Home,544,1632,Gareth Barry,gareth-barry,M,False,1.0,,4.0,38.0,30.0,67.0,1.0,2.0,6.0,,,,2.0,,,1.0,6.0,7.0,,,2.0,,,,,1.0,1.0,,90.0,,2.0,,,,,,,,6.9,,,,1.0,1.0,2.0,,5.0,,46.0,32.0,76.0,0,4.0,92.0,1.0,,1.0,
2015-16,6768329,19,11,Everton,Home,744,15337,Tim Howard,tim-howard,G,False,,3.0,3.0,3.0,9.0,12.0,,,6.0,,,,,,,,,1.0,,,,,,1.0,,2.0,,,90.0,,,,,,,,,1.0,6.1,,1.0,,2.0,,,3.0,14.0,,11.0,13.0,24.0,0,,40.0,,1.0,,
2015-16,6768329,19,11,Everton,Home,1161,8378,Leon Osman,leon-osman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768329,19,11,Everton,Home,9257,18981,Steven Naismith,steven-naismith,F,True,,,2.0,3.0,1.0,4.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,6.6,,,,,,,,2.0,,4.0,1.0,5.0,1,,7.0,,,,
2015-16,6768329,19,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768329,19,11,Everton,Home,12790,26921,Arouna Koné,arouna-kone,F,False,,,2.0,23.0,10.0,33.0,2.0,,6.0,,,1.0,3.0,,,2.0,10.0,5.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,,,6.8,,,1.0,,4.0,,,2.0,1.0,28.0,11.0,39.0,2,2.0,55.0,4.0,,3.0,
2015-16,6768329,19,11,Everton,Home,21073,27707,Darron Gibson,darron-gibson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768329,19,11,Everton,Home,39283,50472,James McCarthy,james-mccarthy,M,False,,,1.0,3.0,8.0,11.0,,,3.0,1.0,,,,,,,,3.0,,,,1.0,,,,1.0,2.0,,26.0,,,,,,,,,,7.6,,,,1.0,1.0,,,2.0,,5.0,9.0,14.0,0,1.0,20.0,,1.0,1.0,
2015-16,6768329,19,11,Everton,Home,46432,43250,Tom Cleverley,tom-cleverley,M,True,,,4.0,18.0,2.0,20.0,,,4.0,1.0,,1.0,1.0,,,1.0,3.0,1.0,,,1.0,1.0,,,,,2.0,,39.0,,,,,,,,,,7.3,,,,,,,,4.0,,21.0,2.0,23.0,1,1.0,28.0,,,,
2015-16,6768329,19,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,1.0,20.0,16.0,36.0,,,8.0,,,,2.0,,,,5.0,5.0,,,1.0,,,,,,,,90.0,,,,,,,,,,5.8,,,1.0,2.0,4.0,6.0,,3.0,1.0,29.0,16.0,39.0,1,2.0,66.0,2.0,1.0,2.0,
2015-16,6768329,19,11,Everton,Home,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,,,2.0,33.0,6.0,39.0,2.0,,,,,,,,,4.0,9.0,3.0,,,,,2.0,,,,4.0,,90.0,2.0,,,,,,,,,8.3,,,1.0,1.0,5.0,1.0,,3.0,,43.0,6.0,48.0,3,,68.0,2.0,1.0,2.0,
2015-16,6768329,19,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768329,19,11,Everton,Home,96372,94924,Gerard Deulofeu,gerard-deulofeu,F,False,1.0,,2.0,24.0,4.0,27.0,,,3.0,,,,2.0,,,1.0,6.0,6.0,,,1.0,,1.0,,,2.0,2.0,,90.0,1.0,,,,,,,,,7.2,,,1.0,,5.0,11.0,,3.0,,43.0,4.0,36.0,2,2.0,65.0,,2.0,2.0,
2015-16,6768329,19,11,Everton,Home,98435,88894,Ross Barkley,ross-barkley,M,False,,,3.0,40.0,27.0,67.0,,,4.0,1.0,,3.0,1.0,,,1.0,2.0,7.0,,,,1.0,,,,1.0,2.0,,90.0,,,,,,,,,,7.7,,,,,6.0,3.0,,5.0,,46.0,27.0,70.0,3,,90.0,1.0,1.0,6.0,
2015-16,6768329,19,11,Everton,Home,124960,87447,Muhamed Bešić,muhamed-besic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768329,19,11,Everton,Home,152077,97299,John Stones,john-stones,D,False,,,4.0,11.0,25.0,36.0,,1.0,4.0,,,,,,,1.0,4.0,5.0,,,3.0,,,,,1.0,,,90.0,,,,1.0,,,,,,5.8,,,1.0,2.0,2.0,,,6.0,,16.0,27.0,43.0,1,1.0,54.0,,1.0,2.0,
2015-16,6768329,19,11,Everton,Home,198030,108824,Brendan Galloway,brendan-galloway,D,False,,,,10.0,9.0,19.0,2.0,,5.0,,,,1.0,,,1.0,4.0,9.0,,,,,,,,6.0,1.0,,90.0,,,,,,,,,,6.9,,,1.0,,1.0,,,,,13.0,10.0,23.0,1,6.0,47.0,,2.0,1.0,
2015-16,6768329,19,11,Everton,Home,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,False,,,2.0,13.0,25.0,38.0,1.0,2.0,4.0,,,,,,,,1.0,2.0,,,,,,,,1.0,,,90.0,,,,,,,,,,6.3,,,,8.0,,,,4.0,,16.0,25.0,41.0,0,,52.0,,,,
2015-16,6768331,20,11,Everton,Home,544,1632,Gareth Barry,gareth-barry,M,False,,,5.0,24.0,19.0,43.0,1.0,2.0,8.0,,,,,,,1.0,4.0,7.0,,,3.0,,,,,2.0,,,90.0,,3.0,,,,,,,,7.4,,,,4.0,1.0,1.0,,7.0,,34.0,21.0,54.0,0,4.0,77.0,1.0,,1.0,
2015-16,6768331,20,11,Everton,Home,744,15337,Tim Howard,tim-howard,G,False,,,8.0,7.0,4.0,11.0,,,11.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,2.0,6.7,,3.0,,2.0,,,,23.0,,20.0,6.0,26.0,0,,38.0,,,,
2015-16,6768331,20,11,Everton,Home,1161,8378,Leon Osman,leon-osman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
