season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTargetConceded,fiftyFifty,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFiftyFifty,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attLgRight,clearanceOffLine,attPenMiss,attPenPost,attLgLeft,expectedGoalsOnTarget,subsGoals,penaltySave,attOboxOwnGoal,keeperGoals,winningGoal
2021-22,2210275,1,2021-08-14 15:00:00,13,Leicester,Home,329.0,7.0,,2.0,2.0,1.0,,178.0,6.0,1.0,7.0,6.0,4.0,16.0,505.0,,2.0,21.0,12.0,10.0,7.0,,,1.0,,,,,,,,,,,9.0,,,,,,,3.0,12.0,5.0,6.0,3.0,81.0,56.0,,,,2.0,24.0,1.0,21.0,,5.0,4.0,1.0,,7.0,2.0,59.0,42.0,2.0,15.0,8.0,,2.0,,,,,28.0,41.0,6.0,10.0,1.0,,2.0,,,163.0,1.0,,1.0,1.0,,,8.0,1.0,,,8.0,,11.0,11.0,1.0,7.0,178.0,64.0,43.0,4.0,,2.0,6.0,5.0,557.0,7.0,2.0,,58.0,55.0,18.0,,,,,134.0,134.0,7.0,20.0,21.0,56.3,,,,,24.0,0.0,162.0,2.0,1.0,3.0,,2.0,1.0,3.0,,3.0,14.0,64.0,484.0,17.0,8.0,349.0,22.0,15.0,20.0,2.0,7.0,5.0,1.0,105.0,2.0,242.0,,1.0,14.0,4.0,35.0,5.0,584.0,1.0,0.0,9.0,15.0,4.0,26.0,1.0,781.0,14.0,18.0,7.0,5.0,11.0,0.0,,,,,,,,,,,
2021-22,2210275,1,2021-08-14 15:00:00,39,Wolves,Away,193.0,16.0,1.0,6.0,5.0,2.0,,179.0,2.0,,4.0,1.0,3.0,36.0,366.0,,1.0,20.0,10.0,12.0,12.0,,1.0,2.0,,,,,,,,,,1.0,16.0,,,,,,,7.0,6.0,3.0,12.0,5.0,64.0,65.0,1.0,1.0,,,26.0,7.0,7.0,,4.0,8.0,5.0,,4.0,3.0,42.0,59.0,,16.0,5.0,,,,,,,28.0,54.0,10.0,6.0,,,,,,155.0,,,,,,,3.0,,,,5.0,,13.0,13.0,1.0,6.0,104.0,60.0,44.0,5.0,,5.0,7.0,3.0,426.0,1.0,3.0,,59.0,55.0,21.0,,,,,128.0,128.0,5.0,24.0,29.0,43.7,,,,,26.0,0.0,120.0,2.0,2.0,4.0,,1.0,2.0,7.0,1.0,3.0,14.0,69.0,353.0,7.0,12.0,222.0,36.0,16.0,32.0,4.0,16.0,13.0,2.0,98.0,5.0,237.0,,,7.0,3.0,58.0,4.0,443.0,,0.0,17.0,20.0,2.0,21.0,2.0,645.0,29.0,16.0,21.0,4.0,10.0,0.0,,,,,,,,,,,
2021-22,2210280,1,2021-08-14 15:00:00,57,Watford,Home,156.0,22.0,1.0,2.0,2.0,5.0,1.0,80.0,3.0,,7.0,1.0,3.0,21.0,234.0,,,9.0,17.0,24.0,8.0,1.0,1.0,3.0,,,,,,,,,,,11.0,,,,,,1.0,11.0,4.0,7.0,9.0,4.0,46.0,68.0,1.0,1.0,,,6.0,2.0,14.0,,2.0,5.0,,,8.0,,62.0,65.0,,25.0,14.0,,,,,,,26.0,45.0,18.0,13.0,1.0,,2.0,2.0,,136.0,2.0,,1.0,2.0,,1.0,8.0,3.0,3.0,,14.0,,9.0,9.0,3.0,7.0,69.0,65.0,25.0,4.0,1.0,3.0,8.0,7.0,290.0,3.0,2.0,,28.0,45.0,11.0,1.0,1.0,1.0,,128.0,128.0,3.0,35.0,21.0,37.9,,,,,6.0,0.0,66.0,,,,,,3.0,4.0,,3.0,9.0,44.0,216.0,2.0,11.0,183.0,46.0,25.0,18.0,2.0,8.0,7.0,4.0,78.0,7.0,142.0,3.0,,14.0,4.0,63.0,,317.0,1.0,0.0,13.0,15.0,,17.0,3.0,487.0,21.0,16.0,13.0,2.0,6.0,0.0,,,,,,,,,,,
2021-22,2210280,1,2021-08-14 15:00:00,7,Aston Villa,Away,250.0,20.0,,2.0,2.0,1.0,,187.0,5.0,,10.0,4.0,2.0,28.0,435.0,,,17.0,24.0,17.0,5.0,,1.0,,,1.0,,,1.0,,,,,,8.0,1.0,,,,,,10.0,9.0,4.0,4.0,7.0,69.0,56.0,,,1.0,,6.0,3.0,13.0,,4.0,11.0,9.0,,13.0,2.0,65.0,62.0,,6.0,3.0,,,,,,,26.0,59.0,13.0,18.0,1.0,,3.0,2.0,1.0,159.0,1.0,,1.0,1.0,,,7.0,1.0,,,3.0,,11.0,11.0,1.0,10.0,138.0,78.0,50.0,2.0,1.0,2.0,4.0,2.0,483.0,2.0,,,57.0,64.0,34.0,,,,1.0,142.0,142.0,4.0,19.0,23.0,62.1,,,,,6.0,0.0,142.0,2.0,2.0,4.0,,1.0,,6.0,,3.0,17.0,83.0,412.0,4.0,6.0,262.0,40.0,6.0,16.0,4.0,26.0,22.0,,125.0,3.0,272.0,,,10.0,2.0,50.0,2.0,508.0,1.0,0.0,11.0,13.0,2.0,21.0,1.0,702.0,22.0,24.0,14.0,4.0,11.0,0.0,,,,,,,,,,,
2021-22,2210278,1,2021-08-14 17:30:00,14,Liverpool,Away,233.0,31.0,1.0,6.0,5.0,,,205.0,6.0,,4.0,2.0,5.0,29.0,432.0,,2.0,17.0,8.0,14.0,11.0,,8.0,,,1.0,,,1.0,,,,,,10.0,,,,,,,11.0,9.0,5.0,13.0,6.0,67.0,57.0,4.0,2.0,2.0,1.0,18.0,4.0,10.0,,11.0,11.0,4.0,,6.0,1.0,51.0,40.0,1.0,16.0,5.0,,2.0,,,,,24.0,50.0,14.0,3.0,2.0,,2.0,1.0,1.0,163.0,2.0,,1.0,2.0,,,8.0,2.0,1.0,,5.0,,5.0,5.0,,4.0,150.0,69.0,47.0,3.0,,4.0,9.0,8.0,496.0,2.0,2.0,,67.0,56.0,38.0,,,,,137.0,137.0,7.0,23.0,22.0,49.9,,,,,18.0,0.0,132.0,3.0,,3.0,,1.0,,7.0,1.0,3.0,7.0,89.0,419.0,10.0,14.0,245.0,42.0,16.0,20.0,9.0,25.0,16.0,,137.0,4.0,292.0,1.0,,7.0,5.0,44.0,,512.0,1.0,0.0,19.0,16.0,10.0,19.0,1.0,690.0,39.0,15.0,7.0,11.0,8.0,0.0,,,,,,,,,,,
2021-22,2210278,1,2021-08-14 17:30:00,45,Norwich,Home,320.0,33.0,1.0,4.0,3.0,1.0,,125.0,7.0,1.0,5.0,2.0,4.0,34.0,441.0,,2.0,16.0,14.0,8.0,10.0,1.0,3.0,,,,,,,,,,,1.0,8.0,,,,,,3.0,1.0,13.0,6.0,9.0,5.0,82.0,60.0,1.0,1.0,,,19.0,3.0,7.0,,3.0,11.0,5.0,,8.0,1.0,40.0,51.0,,36.0,18.0,,,,,,,24.0,45.0,4.0,14.0,,,,,,161.0,,,,,,,8.0,,,1.0,18.0,,9.0,9.0,2.0,5.0,137.0,69.0,39.0,11.0,,6.0,5.0,3.0,491.0,6.0,4.0,,52.0,52.0,24.0,,,,,132.0,132.0,4.0,28.0,19.0,50.1,,,,,19.0,0.0,140.0,5.0,,3.0,,,,8.0,1.0,3.0,17.0,52.0,418.0,8.0,11.0,347.0,56.0,36.0,18.0,3.0,19.0,16.0,,83.0,5.0,192.0,,1.0,11.0,4.0,69.0,2.0,520.0,,0.0,14.0,19.0,3.0,17.0,1.0,733.0,14.0,15.0,10.0,3.0,13.0,0.0,,2.0,,,,,,,,,
2021-22,2210277,1,2021-08-15 14:00:00,21,West Ham,Away,172.0,10.0,3.0,4.0,1.0,4.0,,237.0,8.0,,2.0,3.0,6.0,18.0,405.0,1.0,,20.0,12.0,20.0,8.0,1.0,3.0,1.0,,1.0,,,1.0,,,,,,12.0,,1.0,,1.0,,1.0,2.0,9.0,8.0,12.0,6.0,69.0,52.0,4.0,3.0,3.0,,11.0,5.0,14.0,1.0,6.0,12.0,5.0,1.0,4.0,,37.0,58.0,,21.0,10.0,,,,,,,20.0,42.0,3.0,4.0,1.0,,2.0,,1.0,137.0,3.0,,3.0,3.0,,1.0,12.0,3.0,,,10.0,1.0,7.0,7.0,,3.0,132.0,55.0,35.0,7.0,2.0,2.0,10.0,9.0,455.0,6.0,1.0,,103.0,61.0,28.0,,,,1.0,116.0,116.0,3.0,20.0,25.0,53.6,1.0,,3.0,,11.0,0.0,135.0,1.0,,1.0,,,1.0,4.0,,3.0,9.0,122.0,391.0,4.0,12.0,184.0,21.0,21.0,15.0,6.0,23.0,17.0,2.0,151.0,9.0,312.0,,,14.0,8.0,38.0,2.0,473.0,1.0,0.0,18.0,23.0,,21.0,0.0,654.0,33.0,16.0,11.0,6.0,14.0,0.0,,,,,,,,,,,
2021-22,2210277,1,2021-08-15 14:00:00,4,Newcastle,Home,170.0,10.0,2.0,6.0,4.0,,,176.0,7.0,,4.0,4.0,2.0,26.0,340.0,1.0,1.0,14.0,20.0,12.0,8.0,2.0,7.0,1.0,,,,,,,,,,,10.0,,,,,,,3.0,12.0,6.0,9.0,8.0,54.0,49.0,1.0,,1.0,4.0,8.0,7.0,11.0,,7.0,18.0,2.0,1.0,14.0,1.0,58.0,37.0,4.0,21.0,13.0,,,,,,,20.0,38.0,4.0,3.0,1.0,,,,,123.0,2.0,,2.0,2.0,,,10.0,2.0,,,13.0,1.0,9.0,9.0,,4.0,106.0,65.0,39.0,6.0,,4.0,8.0,3.0,381.0,6.0,,,68.0,62.0,28.0,,1.0,1.0,,123.0,123.0,3.0,24.0,18.0,46.4,,3.0,,,8.0,0.0,118.0,4.0,1.0,4.0,,2.0,1.0,7.0,,3.0,11.0,74.0,324.0,4.0,12.0,190.0,29.0,21.0,23.0,7.0,27.0,20.0,1.0,92.0,,238.0,,,8.0,2.0,51.0,1.0,401.0,1.0,0.0,17.0,8.0,1.0,16.0,1.0,596.0,28.0,15.0,14.0,7.0,5.0,0.0,,1.0,,,,,,1.0,,,
2021-22,2210279,1,2021-08-15 16:30:00,43,Man City,Away,195.0,13.0,2.0,4.0,3.0,,,278.0,6.0,,6.0,,6.0,9.0,469.0,,1.0,14.0,14.0,19.0,12.0,1.0,3.0,,,,,,1.0,,,,,,13.0,,,,,,1.0,3.0,5.0,8.0,11.0,7.0,82.0,59.0,2.0,3.0,,1.0,20.0,5.0,14.0,,11.0,13.0,11.0,,8.0,1.0,51.0,66.0,1.0,10.0,7.0,,,,,,,24.0,52.0,8.0,11.0,,,2.0,,1.0,163.0,,,,,,,6.0,,1.0,,7.0,,3.0,3.0,,6.0,149.0,65.0,50.0,3.0,,6.0,7.0,4.0,522.0,5.0,,,122.0,62.0,31.0,,,,,137.0,137.0,3.0,23.0,27.0,65.6,,,,,20.0,0.0,154.0,1.0,1.0,1.0,,,,9.0,,3.0,9.0,139.0,443.0,2.0,13.0,218.0,21.0,10.0,27.0,7.0,30.0,24.0,,165.0,2.0,360.0,1.0,,8.0,6.0,22.0,1.0,548.0,1.0,0.0,18.0,16.0,3.0,17.0,1.0,731.0,39.0,13.0,20.0,11.0,11.0,0.0,,1.0,,,,,,,,,
2021-22,2210279,1,2021-08-15 16:30:00,6,Spurs,Home,93.0,19.0,,3.0,3.0,2.0,1.0,137.0,8.0,,1.0,5.0,4.0,25.0,227.0,,,13.0,19.0,14.0,7.0,2.0,,3.0,,,,,,,,,,1.0,9.0,,,,,,4.0,6.0,11.0,7.0,5.0,8.0,53.0,61.0,,1.0,,3.0,18.0,5.0,20.0,,3.0,4.0,3.0,,11.0,1.0,66.0,51.0,3.0,24.0,11.0,,,,,,,24.0,45.0,11.0,8.0,1.0,,3.0,2.0,,119.0,1.0,,,1.0,,,10.0,1.0,1.0,,11.0,,10.0,10.0,1.0,1.0,66.0,47.0,28.0,11.0,,4.0,6.0,3.0,272.0,5.0,3.0,,35.0,56.0,21.0,,,,,116.0,116.0,5.0,18.0,30.0,34.4,,,,,18.0,0.0,55.0,3.0,1.0,4.0,,,3.0,5.0,,3.0,15.0,63.0,213.0,15.0,10.0,111.0,39.0,24.0,19.0,3.0,12.0,9.0,3.0,92.0,7.0,194.0,1.0,,12.0,4.0,51.0,3.0,293.0,,0.0,13.0,15.0,2.0,17.0,2.0,494.0,19.0,15.0,14.0,3.0,9.0,0.0,,,,,,,,,,,
2021-22,2210286,2,2021-08-21 12:30:00,14,Liverpool,Home,215.0,24.0,3.0,11.0,8.0,,2.0,230.0,4.0,3.0,6.0,1.0,8.0,20.0,434.0,,2.0,20.0,24.0,24.0,16.0,5.0,6.0,1.0,,,,,,,1.0,,,,18.0,,,,,,3.0,4.0,7.0,2.0,21.0,6.0,89.0,57.0,3.0,1.0,2.0,1.0,15.0,8.0,9.0,1.0,8.0,11.0,7.0,,10.0,1.0,57.0,54.0,1.0,25.0,16.0,,,,,,,23.0,48.0,6.0,12.0,2.0,,2.0,2.0,,184.0,2.0,,2.0,2.0,,,6.0,2.0,1.0,,16.0,,5.0,5.0,,6.0,123.0,73.0,37.0,4.0,,8.0,15.0,9.0,503.0,1.0,1.0,,55.0,97.0,37.0,,,,,145.0,145.0,1.0,30.0,18.0,66.5,,,,2.0,15.0,0.0,131.0,3.0,,3.0,,,1.0,10.0,2.0,3.0,10.0,116.0,414.0,6.0,23.0,246.0,50.0,25.0,12.0,8.0,28.0,20.0,1.0,146.0,2.0,309.0,1.0,4.0,14.0,8.0,53.0,3.0,527.0,1.0,0.0,27.0,14.0,2.0,21.0,0.0,736.0,50.0,12.0,4.0,8.0,8.0,0.0,,,,,,,,,,,
2021-22,2210286,2,2021-08-21 12:30:00,90,Burnley,Away,58.0,13.0,1.0,4.0,3.0,3.0,,120.0,7.0,2.0,1.0,6.0,4.0,33.0,174.0,,,23.0,24.0,24.0,6.0,2.0,1.0,,,,,,,,,,,,6.0,,,,,,2.0,6.0,21.0,6.0,7.0,2.0,48.0,49.0,2.0,2.0,,4.0,12.0,1.0,4.0,,4.0,7.0,8.0,,9.0,2.0,54.0,57.0,4.0,20.0,12.0,,,,,,,23.0,63.0,12.0,6.0,,,1.0,,,128.0,,,,,,,13.0,,2.0,,12.0,,11.0,11.0,2.0,1.0,37.0,71.0,30.0,8.0,,4.0,4.0,3.0,234.0,8.0,1.0,,56.0,55.0,33.0,,,,,146.0,146.0,7.0,19.0,12.0,33.5,,,,1.0,12.0,0.0,50.0,6.0,1.0,6.0,,,,5.0,,2.0,13.0,62.0,160.0,5.0,8.0,74.0,30.0,20.0,14.0,4.0,19.0,15.0,,107.0,10.0,208.0,2.0,2.0,23.0,4.0,73.0,7.0,263.0,,0.0,9.0,18.0,,27.0,0.0,464.0,17.0,16.0,9.0,4.0,9.0,0.0,,1.0,,,,,,,,,
2021-22,2210282,2,2021-08-21 15:00:00,4,Newcastle,Away,164.0,12.0,3.0,7.0,4.0,,1.0,100.0,4.0,,3.0,3.0,2.0,18.0,257.0,,3.0,20.0,17.0,18.0,5.0,4.0,3.0,,,,,,,,,,,1.0,5.0,,,,,,1.0,6.0,6.0,4.0,6.0,3.0,41.0,38.0,1.0,1.0,,1.0,8.0,1.0,2.0,1.0,4.0,9.0,6.0,,5.0,,48.0,44.0,1.0,20.0,10.0,,,,,,,23.0,42.0,18.0,8.0,,,2.0,1.0,,124.0,,,,,,,11.0,,,1.0,10.0,,2.0,2.0,,3.0,90.0,59.0,22.0,3.0,,7.0,2.0,1.0,309.0,,4.0,,57.0,34.0,24.0,1.0,1.0,1.0,,120.0,120.0,1.0,21.0,12.0,52.7,,,,,8.0,0.0,78.0,,,,,,,7.0,,3.0,11.0,48.0,245.0,4.0,9.0,180.0,38.0,20.0,12.0,4.0,20.0,16.0,,82.0,1.0,173.0,,,12.0,2.0,53.0,2.0,333.0,1.0,0.0,9.0,14.0,3.0,24.0,4.0,482.0,19.0,8.0,4.0,4.0,7.0,0.0,,,,,,,,,,,
2021-22,2210282,2,2021-08-21 15:00:00,7,Aston Villa,Home,117.0,21.0,1.0,5.0,4.0,3.0,1.0,126.0,5.0,1.0,,3.0,2.0,24.0,238.0,,,12.0,18.0,17.0,5.0,2.0,1.0,,,,,,,,,,,,4.0,1.0,,,,,3.0,4.0,6.0,3.0,6.0,4.0,35.0,41.0,,,1.0,,9.0,1.0,4.0,1.0,3.0,7.0,2.0,,10.0,,44.0,48.0,,23.0,10.0,,,,,,,23.0,47.0,8.0,16.0,2.0,,5.0,4.0,,116.0,1.0,,1.0,,1.0,,10.0,,1.0,,10.0,,4.0,4.0,,,80.0,56.0,27.0,4.0,,6.0,2.0,2.0,277.0,1.0,2.0,,62.0,40.0,27.0,,,,1.0,116.0,116.0,4.0,13.0,22.0,47.3,,,,,9.0,0.0,72.0,1.0,,1.0,,1.0,,7.0,1.0,3.0,12.0,66.0,218.0,4.0,8.0,128.0,32.0,23.0,6.0,3.0,16.0,13.0,,101.0,5.0,191.0,1.0,1.0,11.0,2.0,48.0,3.0,303.0,1.0,0.0,10.0,13.0,1.0,15.0,3.0,466.0,19.0,18.0,2.0,3.0,10.0,0.0,,,,,,,,,,,
2021-22,2210284,2,2021-08-21 15:00:00,31,Crystal Palace,Home,204.0,21.0,,3.0,3.0,2.0,1.0,123.0,6.0,,6.0,4.0,3.0,33.0,324.0,,,29.0,21.0,26.0,5.0,1.0,1.0,,,,,,,,,,,,5.0,,,,,1.0,1.0,6.0,8.0,6.0,5.0,2.0,66.0,70.0,1.0,1.0,,2.0,20.0,,9.0,,3.0,6.0,3.0,,16.0,,63.0,57.0,2.0,20.0,8.0,,,,,,,38.0,51.0,12.0,8.0,,,1.0,1.0,,172.0,,,,,,,11.0,,1.0,2.0,8.0,1.0,13.0,13.0,1.0,6.0,96.0,75.0,36.0,5.0,,4.0,2.0,2.0,408.0,4.0,2.0,,58.0,53.0,24.0,,,,,171.0,171.0,4.0,25.0,31.0,52.7,1.0,,,4.0,20.0,0.0,97.0,2.0,1.0,3.0,,,,5.0,,1.0,21.0,55.0,308.0,9.0,6.0,245.0,45.0,20.0,16.0,2.0,12.0,10.0,,89.0,7.0,198.0,2.0,,20.0,3.0,77.0,1.0,431.0,,0.0,7.0,15.0,,31.0,3.0,644.0,12.0,26.0,8.0,3.0,7.0,0.0,,,,,,,,,,,
2021-22,2210284,2,2021-08-21 15:00:00,94,Brentford,Away,156.0,19.0,2.0,3.0,1.0,2.0,,117.0,2.0,,6.0,2.0,4.0,22.0,270.0,,,15.0,26.0,21.0,8.0,3.0,4.0,,,,1.0,,1.0,,,,1.0,,7.0,,,1.0,,,2.0,5.0,5.0,2.0,8.0,6.0,59.0,80.0,,,,1.0,20.0,4.0,8.0,,5.0,4.0,3.0,,11.0,1.0,57.0,63.0,1.0,11.0,4.0,,,,,,,38.0,68.0,9.0,10.0,,,5.0,4.0,1.0,164.0,,,,,,,6.0,,2.0,1.0,4.0,1.0,11.0,11.0,2.0,6.0,79.0,70.0,20.0,3.0,,5.0,6.0,3.0,363.0,,,,48.0,60.0,28.0,,,,,166.0,166.0,6.0,26.0,37.0,47.3,1.0,,,,20.0,0.0,80.0,1.0,1.0,2.0,,,,7.0,,3.0,17.0,62.0,260.0,10.0,11.0,172.0,45.0,11.0,13.0,4.0,15.0,11.0,,120.0,7.0,225.0,2.0,,23.0,4.0,68.0,2.0,382.0,,0.0,14.0,24.0,,19.0,1.0,578.0,14.0,21.0,9.0,5.0,8.0,0.0,,,,,,,,,,,
2021-22,2210285,2,2021-08-21 15:00:00,11,Everton,Away,86.0,6.0,4.0,6.0,2.0,1.0,,88.0,1.0,,4.0,5.0,5.0,15.0,168.0,,1.0,15.0,16.0,17.0,11.0,3.0,2.0,,,,,,,,,1.0,,,14.0,1.0,,,,,,4.0,7.0,10.0,9.0,8.0,41.0,54.0,1.0,1.0,1.0,,11.0,4.0,12.0,1.0,5.0,7.0,2.0,,10.0,,58.0,47.0,,25.0,13.0,,,,,,,29.0,41.0,13.0,6.0,1.0,,2.0,1.0,,120.0,1.0,,1.0,1.0,,,13.0,1.0,,1.0,13.0,,20.0,20.0,3.0,4.0,45.0,63.0,20.0,8.0,1.0,5.0,10.0,8.0,232.0,7.0,,,34.0,41.0,20.0,,,,1.0,136.0,136.0,3.0,27.0,18.0,30.0,,2.0,,,11.0,0.0,47.0,,2.0,2.0,,,,5.0,,3.0,19.0,54.0,163.0,4.0,15.0,110.0,26.0,25.0,17.0,5.0,15.0,10.0,,84.0,4.0,158.0,,,22.0,7.0,63.0,,253.0,,0.0,17.0,16.0,1.0,20.0,4.0,457.0,20.0,18.0,8.0,5.0,10.0,0.0,,,,,,,,,,,
2021-22,2210285,2,2021-08-21 15:00:00,2,Leeds,Home,284.0,21.0,1.0,4.0,3.0,1.0,1.0,237.0,8.0,,5.0,,,20.0,517.0,,,21.0,17.0,16.0,8.0,3.0,4.0,,,,,,,,,,,,10.0,,,,,,3.0,4.0,9.0,8.0,7.0,10.0,73.0,57.0,1.0,,1.0,,11.0,7.0,8.0,,8.0,9.0,7.0,,6.0,3.0,47.0,58.0,,6.0,4.0,,,,,,,29.0,58.0,6.0,12.0,1.0,,1.0,2.0,,169.0,2.0,,2.0,1.0,1.0,,8.0,1.0,,,4.0,1.0,9.0,9.0,,5.0,189.0,69.0,53.0,5.0,1.0,5.0,8.0,4.0,583.0,4.0,1.0,,84.0,103.0,33.0,1.0,1.0,1.0,,150.0,150.0,3.0,20.0,29.0,70.0,,,1.0,,11.0,0.0,175.0,4.0,2.0,6.0,,2.0,,6.0,1.0,2.0,10.0,115.0,494.0,7.0,13.0,311.0,42.0,6.0,22.0,7.0,25.0,18.0,,160.0,4.0,320.0,,,5.0,1.0,44.0,,606.0,,0.0,17.0,19.0,1.0,22.0,2.0,811.0,19.0,22.0,12.0,8.0,9.0,0.0,,,,,,,,,,,
2021-22,2210287,2,2021-08-21 15:00:00,43,Man City,Home,209.0,35.0,2.0,2.0,1.0,,1.0,477.0,2.0,2.0,3.0,1.0,13.0,42.0,684.0,,1.0,20.0,3.0,9.0,6.0,2.0,3.0,,,,,,1.0,,,,,1.0,12.0,,,,,,,11.0,1.0,,7.0,9.0,126.0,41.0,3.0,,3.0,,10.0,6.0,6.0,2.0,6.0,16.0,4.0,1.0,12.0,,40.0,38.0,,3.0,2.0,,,,,,,19.0,89.0,13.0,6.0,1.0,,3.0,2.0,1.0,147.0,3.0,,3.0,3.0,,,2.0,3.0,,,2.0,,6.0,6.0,,3.0,230.0,55.0,51.0,1.0,,3.0,8.0,4.0,718.0,,2.0,,134.0,112.0,42.0,,,,,105.0,105.0,9.0,9.0,20.0,66.9,,,,,10.0,0.0,227.0,,,,,,,6.0,,3.0,11.0,250.0,672.0,3.0,11.0,215.0,48.0,3.0,15.0,5.0,26.0,22.0,,280.0,1.0,541.0,,2.0,3.0,15.0,51.0,2.0,730.0,,0.0,16.0,14.0,2.0,20.0,1.0,882.0,47.0,13.0,9.0,6.0,8.0,0.0,,,,,,,,,,,
2021-22,2210287,2,2021-08-21 15:00:00,45,Norwich,Away,258.0,20.0,,1.0,1.0,,1.0,50.0,8.0,,8.0,,4.0,14.0,307.0,,,10.0,9.0,3.0,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,6.0,8.0,9.0,1.0,,74.0,37.0,,,,2.0,8.0,,9.0,,1.0,2.0,2.0,,7.0,,38.0,40.0,2.0,25.0,9.0,,,,,,,19.0,10.0,7.0,13.0,,,,1.0,,111.0,,,,,,,9.0,,2.0,1.0,9.0,,8.0,8.0,,8.0,81.0,27.0,16.0,6.0,,,,,333.0,6.0,1.0,1.0,13.0,21.0,8.0,,,,,84.0,84.0,1.0,22.0,5.0,33.1,,,,1.0,8.0,0.0,96.0,,,,,,1.0,1.0,,3.0,8.0,11.0,280.0,5.0,,294.0,39.0,25.0,13.0,1.0,6.0,5.0,1.0,22.0,2.0,74.0,2.0,,11.0,4.0,38.0,3.0,362.0,,0.0,1.0,18.0,3.0,10.0,0.0,513.0,4.0,6.0,6.0,1.0,11.0,0.0,,,,,,,,,,,
2021-22,2210283,2,2021-08-21 17:30:00,36,Brighton,Home,340.0,12.0,3.0,4.0,1.0,,,166.0,5.0,1.0,4.0,3.0,5.0,16.0,502.0,,,12.0,18.0,17.0,6.0,2.0,5.0,,,,,,,,,,,,8.0,,,,,,,6.0,7.0,3.0,8.0,5.0,96.0,60.0,1.0,2.0,1.0,1.0,23.0,5.0,6.0,,7.0,13.0,1.0,1.0,12.0,1.0,48.0,49.0,1.0,17.0,8.0,,,,,,,36.0,44.0,11.0,6.0,1.0,,2.0,,,178.0,2.0,1.0,1.0,1.0,1.0,,8.0,1.0,1.0,,8.0,,8.0,8.0,,5.0,152.0,59.0,35.0,2.0,,3.0,7.0,3.0,565.0,4.0,1.0,,30.0,89.0,29.0,,,,,134.0,134.0,5.0,26.0,21.0,56.9,,,,,23.0,0.0,159.0,1.0,,1.0,,2.0,,5.0,1.0,3.0,15.0,91.0,491.0,14.0,10.0,362.0,29.0,17.0,8.0,6.0,20.0,14.0,,136.0,2.0,243.0,2.0,1.0,13.0,5.0,43.0,1.0,585.0,1.0,0.0,13.0,19.0,3.0,13.0,4.0,765.0,30.0,18.0,7.0,7.0,11.0,0.0,,,,,,,,,,,
