season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickMiss,attFreekickTarget,attFreekickTotal,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attCorner,attFreekickGoal,attIboxOwnGoal,attLgCentre,ownGoals,secondYellow,attObxdRight,attPenMiss,attFreekickPost,goalFastbreak,attLgRight,attPenPost,attLgLeft
2017-18,918957,7,2017-09-30 12:30:00,6,Spurs,Away,276.0,22.0,4.0,5.0,1.0,2.0,,181.0,9.0,2.0,5.0,1.0,10.0,34.0,452.0,,,26.0,11.0,14.0,6.0,,1.0,,,,,2.0,13.0,,,,1.0,,,2.0,2.0,4.0,10.0,4.0,77.0,64.0,1.0,,2.0,5.0,24.0,2.0,5.0,,,7.0,7.0,2.0,,16.0,1.0,44.0,48.0,5.0,31.0,19.0,,,67.0,4.0,6.0,2.0,,1.0,1.0,,181.0,3.0,1.0,1.0,2.0,1.0,10.0,4.0,,,19.0,1.0,7.0,7.0,,5.0,150.0,80.0,46.0,4.0,1.0,2.0,7.0,7.0,536.0,3.0,3.0,60.0,72.0,28.0,,,,,,164.0,164.0,2.0,29.0,28.0,59.5,1.0,,,1.0,24.0,0.0,150.0,,1.0,1.0,,1.0,5.0,1.0,3.0,72.0,431.0,10.0,9.0,304.0,49.0,31.0,21.0,6.0,16.0,10.0,1.0,119.0,7.0,270.0,,2.0,14.0,11.0,66.0,2.0,558.0,,0.0,14.0,16.0,,30.0,1.0,769.0,34.0,13.0,12.0,7.0,11.0,0.0,,,,,,,,,,,,,
2017-18,918953,7,2017-09-30 15:00:00,13,Leicester,Away,108.0,20.0,,1.0,1.0,2.0,,114.0,6.0,,4.0,5.0,5.0,27.0,221.0,,,13.0,24.0,27.0,3.0,,,,,,,,6.0,,,,,,,7.0,10.0,9.0,2.0,6.0,41.0,82.0,,1.0,,5.0,18.0,3.0,14.0,,,5.0,5.0,5.0,,8.0,2.0,60.0,61.0,5.0,38.0,15.0,,,73.0,10.0,6.0,,,,,,175.0,,,,,,12.0,,1.0,,15.0,,13.0,13.0,,4.0,60.0,91.0,32.0,7.0,,1.0,2.0,1.0,315.0,4.0,2.0,62.0,58.0,27.0,,,,,,172.0,172.0,6.0,34.0,26.0,39.1,,,,1.0,18.0,0.0,71.0,1.0,3.0,4.0,1.0,,4.0,,3.0,59.0,210.0,6.0,3.0,127.0,35.0,38.0,14.0,5.0,15.0,10.0,,119.0,13.0,235.0,1.0,,38.0,8.0,92.0,3.0,347.0,,0.0,8.0,19.0,,18.0,0.0,540.0,6.0,10.0,10.0,5.0,13.0,0.0,,,,,,,,,,,,,
2017-18,918953,7,2017-09-30 15:00:00,91,Bournemouth,Home,186.0,16.0,,1.0,1.0,2.0,,251.0,2.0,,4.0,5.0,13.0,33.0,436.0,,,19.0,27.0,24.0,15.0,,1.0,,,,,,19.0,,,1.0,,,,2.0,2.0,6.0,10.0,9.0,66.0,75.0,1.0,1.0,,3.0,20.0,5.0,10.0,,1.0,7.0,13.0,5.0,,10.0,,61.0,60.0,3.0,31.0,16.0,,,80.0,6.0,10.0,,,3.0,2.0,,218.0,,,,,,6.0,,1.0,,16.0,1.0,4.0,4.0,1.0,4.0,121.0,79.0,49.0,5.0,,8.0,7.0,4.0,520.0,3.0,4.0,97.0,69.0,43.0,,,,,,177.0,177.0,2.0,35.0,32.0,60.9,1.0,,,3.0,20.0,0.0,135.0,,1.0,1.0,,1.0,10.0,1.0,3.0,142.0,424.0,9.0,15.0,215.0,29.0,31.0,23.0,7.0,27.0,20.0,1.0,193.0,7.0,352.0,1.0,,15.0,13.0,60.0,1.0,540.0,,0.0,19.0,12.0,2.0,23.0,1.0,753.0,49.0,19.0,14.0,7.0,9.0,0.0,,,,,,,,,,,,,
2017-18,918958,7,2017-09-30 15:00:00,1,Man Utd,Home,309.0,22.0,2.0,8.0,6.0,4.0,1.0,173.0,4.0,,3.0,9.0,11.0,41.0,474.0,,,20.0,8.0,17.0,9.0,3.0,,,,,,,13.0,,,,,,1.0,3.0,4.0,2.0,14.0,4.0,95.0,67.0,5.0,2.0,4.0,3.0,25.0,5.0,10.0,,,6.0,8.0,4.0,,10.0,1.0,44.0,53.0,3.0,18.0,8.0,,,51.0,6.0,8.0,1.0,,3.0,2.0,,164.0,4.0,1.0,4.0,3.0,1.0,10.0,3.0,,,8.0,,11.0,11.0,,3.0,157.0,81.0,53.0,5.0,3.0,5.0,11.0,7.0,545.0,1.0,1.0,61.0,72.0,32.0,,,,,,136.0,136.0,4.0,31.0,28.0,59.3,,,,1.0,25.0,0.0,150.0,1.0,,1.0,,,6.0,1.0,3.0,68.0,460.0,11.0,16.0,335.0,33.0,18.0,22.0,5.0,19.0,14.0,,105.0,10.0,250.0,,,27.0,11.0,77.0,2.0,566.0,,0.0,18.0,17.0,1.0,21.0,0.0,750.0,28.0,9.0,12.0,6.0,7.0,0.0,,,,,,,,,,,,,
2017-18,918958,7,2017-09-30 15:00:00,31,Crystal Palace,Away,150.0,11.0,,5.0,5.0,1.0,1.0,150.0,4.0,3.0,5.0,6.0,11.0,25.0,295.0,,,15.0,17.0,8.0,5.0,1.0,,,,,,,5.0,,,,,,1.0,5.0,14.0,4.0,4.0,2.0,56.0,66.0,,,,1.0,27.0,1.0,12.0,,1.0,5.0,8.0,6.0,,16.0,2.0,53.0,44.0,1.0,18.0,8.0,,,48.0,9.0,6.0,,,2.0,2.0,,150.0,,,,,,8.0,,2.0,1.0,8.0,,14.0,14.0,1.0,5.0,87.0,68.0,35.0,6.0,,4.0,2.0,1.0,356.0,5.0,2.0,46.0,42.0,32.0,,,,,,146.0,146.0,4.0,31.0,23.0,40.7,,,,1.0,27.0,0.0,84.0,3.0,,3.0,,,4.0,,3.0,80.0,279.0,13.0,6.0,164.0,23.0,18.0,11.0,5.0,21.0,16.0,,125.0,7.0,234.0,2.0,3.0,25.0,11.0,57.0,1.0,377.0,1.0,0.0,6.0,20.0,,17.0,0.0,582.0,18.0,26.0,10.0,5.0,11.0,0.0,,,,,,,,,,,,,
2017-18,918960,7,2017-09-30 15:00:00,110,Stoke,Home,71.0,12.0,2.0,3.0,1.0,5.0,,103.0,6.0,2.0,1.0,4.0,9.0,23.0,171.0,,,14.0,21.0,29.0,6.0,1.0,,,,,,,12.0,,1.0,,,,,6.0,16.0,5.0,11.0,6.0,38.0,53.0,2.0,1.0,2.0,2.0,16.0,10.0,15.0,,,5.0,1.0,3.0,,10.0,2.0,61.0,57.0,2.0,42.0,22.0,,1.0,44.0,11.0,10.0,,,2.0,1.0,,126.0,2.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,,22.0,,12.0,12.0,3.0,1.0,54.0,64.0,31.0,6.0,1.0,1.0,8.0,6.0,231.0,6.0,,36.0,43.0,21.0,,,,,1.0,141.0,141.0,4.0,28.0,16.0,29.5,,,,,16.0,0.0,44.0,2.0,,2.0,1.0,,1.0,2.0,3.0,50.0,155.0,9.0,9.0,96.0,22.0,42.0,8.0,5.0,10.0,5.0,,98.0,17.0,176.0,1.0,2.0,20.0,12.0,57.0,1.0,262.0,2.0,0.0,17.0,14.0,,21.0,1.0,460.0,30.0,21.0,4.0,5.0,7.0,0.0,,,,,,,,,,,,,
2017-18,918960,7,2017-09-30 15:00:00,20,Southampton,Away,260.0,14.0,2.0,7.0,5.0,3.0,1.0,280.0,,1.0,5.0,4.0,17.0,25.0,533.0,,2.0,19.0,29.0,21.0,15.0,3.0,,,,,,,16.0,,,,,,2.0,3.0,11.0,6.0,16.0,5.0,97.0,67.0,1.0,1.0,,,18.0,6.0,4.0,,,6.0,12.0,9.0,1.0,11.0,3.0,57.0,61.0,,19.0,9.0,1.0,,62.0,10.0,11.0,,,1.0,1.0,,176.0,1.0,,1.0,,1.0,2.0,,1.0,,9.0,,14.0,14.0,1.0,5.0,155.0,83.0,56.0,5.0,,10.0,9.0,3.0,602.0,9.0,1.0,78.0,73.0,48.0,,1.0,1.0,1.0,,142.0,142.0,1.0,30.0,28.0,70.5,,,,,18.0,0.0,192.0,3.0,1.0,5.0,,,12.0,,3.0,124.0,519.0,7.0,19.0,281.0,30.0,19.0,18.0,5.0,27.0,22.0,,168.0,5.0,366.0,1.0,1.0,25.0,19.0,61.0,3.0,620.0,1.0,0.0,21.0,14.0,3.0,20.0,2.0,838.0,35.0,16.0,15.0,6.0,10.0,0.0,,,,,,,,,,,,,
2017-18,918961,7,2017-09-30 15:00:00,35,West Brom,Home,119.0,12.0,1.0,2.0,1.0,1.0,,88.0,3.0,,1.0,9.0,4.0,26.0,205.0,,1.0,8.0,27.0,31.0,3.0,1.0,2.0,,,,,1.0,6.0,,,,,,,7.0,9.0,6.0,7.0,2.0,47.0,72.0,2.0,1.0,2.0,2.0,13.0,2.0,9.0,,,7.0,7.0,2.0,1.0,13.0,,68.0,77.0,2.0,45.0,32.0,,,60.0,12.0,11.0,1.0,,4.0,3.0,,133.0,1.0,,1.0,1.0,,12.0,1.0,2.0,,32.0,,10.0,10.0,2.0,1.0,62.0,81.0,37.0,6.0,,2.0,3.0,4.0,269.0,6.0,3.0,66.0,14.0,27.0,,,,,,146.0,146.0,5.0,41.0,20.0,34.9,,2.0,,1.0,13.0,0.0,53.0,1.0,,1.0,,2.0,3.0,,3.0,49.0,191.0,7.0,5.0,141.0,25.0,45.0,18.0,6.0,18.0,12.0,3.0,91.0,5.0,172.0,2.0,,32.0,4.0,72.0,1.0,295.0,,0.0,9.0,25.0,2.0,11.0,3.0,501.0,18.0,12.0,10.0,7.0,18.0,0.0,,,,,,,,,,1.0,,,
2017-18,918961,7,2017-09-30 15:00:00,57,Watford,Away,214.0,28.0,,3.0,3.0,3.0,2.0,253.0,5.0,,7.0,4.0,9.0,39.0,464.0,,,15.0,31.0,27.0,9.0,1.0,,,,,,,13.0,,,,,,2.0,6.0,7.0,2.0,9.0,6.0,76.0,70.0,2.0,1.0,1.0,2.0,13.0,6.0,10.0,,,6.0,9.0,9.0,,16.0,,77.0,68.0,2.0,22.0,14.0,,,73.0,11.0,12.0,,,4.0,4.0,,173.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,,,14.0,,5.0,5.0,1.0,7.0,160.0,74.0,49.0,7.0,2.0,6.0,6.0,3.0,534.0,2.0,1.0,86.0,69.0,48.0,,,,,,157.0,157.0,6.0,23.0,34.0,65.1,,,1.0,2.0,13.0,0.0,143.0,1.0,1.0,2.0,,,6.0,,2.0,123.0,450.0,4.0,12.0,234.0,49.0,22.0,18.0,5.0,27.0,22.0,,170.0,9.0,345.0,,,14.0,9.0,66.0,1.0,552.0,1.0,0.0,15.0,21.0,,22.0,0.0,757.0,23.0,11.0,9.0,6.0,13.0,0.0,,,,,,,,,,,,,
2017-18,918962,7,2017-09-30 15:00:00,21,West Ham,Home,133.0,20.0,1.0,9.0,8.0,3.0,,163.0,4.0,,2.0,10.0,4.0,39.0,287.0,,,24.0,19.0,24.0,6.0,2.0,,,,,,,7.0,,,1.0,,,1.0,9.0,1.0,5.0,7.0,2.0,59.0,65.0,1.0,,1.0,1.0,19.0,2.0,6.0,,,2.0,10.0,14.0,,8.0,1.0,51.0,65.0,1.0,25.0,16.0,,,58.0,15.0,13.0,,,,,,136.0,1.0,,1.0,1.0,,5.0,1.0,,1.0,16.0,1.0,17.0,17.0,3.0,2.0,90.0,77.0,49.0,1.0,,3.0,6.0,4.0,355.0,2.0,2.0,81.0,60.0,30.0,,,,,,150.0,150.0,2.0,32.0,28.0,43.2,1.0,,,,19.0,0.0,90.0,,1.0,1.0,,,3.0,,3.0,56.0,270.0,7.0,9.0,157.0,33.0,25.0,12.0,2.0,26.0,24.0,,95.0,8.0,244.0,,,32.0,5.0,72.0,1.0,375.0,,0.0,9.0,22.0,,29.0,3.0,585.0,14.0,23.0,6.0,2.0,17.0,0.0,,,,,,,,,,,,,
2017-18,918962,7,2017-09-30 15:00:00,80,Swansea,Away,194.0,14.0,1.0,1.0,,1.0,,219.0,,,7.0,3.0,11.0,26.0,412.0,,,17.0,24.0,19.0,4.0,,,1.0,,1.0,,,5.0,,,,,,,7.0,7.0,2.0,1.0,5.0,70.0,63.0,,,,3.0,17.0,2.0,6.0,,,1.0,6.0,11.0,,11.0,2.0,65.0,51.0,3.0,18.0,10.0,,,67.0,13.0,14.0,,,2.0,3.0,1.0,163.0,,,,,,5.0,,3.0,,10.0,,12.0,12.0,,7.0,149.0,89.0,52.0,2.0,,2.0,2.0,1.0,480.0,2.0,2.0,81.0,64.0,30.0,,,,,,159.0,159.0,5.0,21.0,27.0,56.8,,,,,17.0,0.0,119.0,2.0,1.0,3.0,,,3.0,,3.0,72.0,399.0,9.0,4.0,213.0,29.0,18.0,17.0,1.0,21.0,20.0,,114.0,5.0,309.0,3.0,,19.0,12.0,62.0,,501.0,,0.0,6.0,14.0,,29.0,2.0,690.0,6.0,14.0,6.0,1.0,14.0,0.0,,,,,,,,,,,,,
2017-18,918955,7,2017-09-30 17:30:00,43,Man City,Away,283.0,10.0,5.0,7.0,2.0,3.0,,302.0,1.0,2.0,4.0,4.0,24.0,29.0,578.0,,,16.0,7.0,18.0,9.0,4.0,,,1.0,1.0,,,10.0,,,,,,,10.0,4.0,,12.0,5.0,99.0,66.0,1.0,1.0,,1.0,21.0,5.0,10.0,,,8.0,11.0,1.0,,12.0,2.0,49.0,52.0,1.0,20.0,11.0,,,61.0,13.0,8.0,,,3.0,1.0,1.0,194.0,1.0,,,1.0,,3.0,1.0,1.0,,11.0,,11.0,11.0,,4.0,188.0,74.0,56.0,4.0,1.0,5.0,9.0,6.0,633.0,,2.0,100.0,82.0,36.0,,,,,,123.0,123.0,7.0,25.0,29.0,61.9,,,,,21.0,0.0,172.0,2.0,,2.0,,,6.0,,3.0,132.0,560.0,13.0,14.0,298.0,20.0,20.0,15.0,7.0,20.0,13.0,,178.0,4.0,375.0,1.0,2.0,14.0,26.0,49.0,,653.0,,0.0,17.0,19.0,5.0,19.0,2.0,836.0,36.0,11.0,8.0,8.0,17.0,0.0,,,,,,,,,,,,,
2017-18,918955,7,2017-09-30 17:30:00,8,Chelsea,Home,186.0,21.0,,3.0,3.0,3.0,1.0,128.0,7.0,,8.0,1.0,11.0,26.0,311.0,,,23.0,18.0,7.0,2.0,2.0,,,,,,,2.0,,,,,,2.0,5.0,12.0,5.0,4.0,,56.0,69.0,2.0,2.0,,3.0,19.0,,8.0,1.0,,4.0,7.0,4.0,,13.0,2.0,52.0,49.0,3.0,20.0,5.0,,,51.0,8.0,13.0,,,4.0,2.0,,143.0,,,,,,9.0,,,,5.0,,9.0,9.0,3.0,8.0,98.0,66.0,34.0,8.0,,2.0,2.0,2.0,369.0,6.0,,58.0,51.0,17.0,,,,,,138.0,138.0,1.0,38.0,20.0,38.1,,,,,19.0,0.0,98.0,4.0,1.0,4.0,,,2.0,,3.0,68.0,291.0,5.0,4.0,212.0,41.0,20.0,16.0,1.0,14.0,13.0,,105.0,5.0,197.0,,,14.0,16.0,58.0,8.0,395.0,,0.0,4.0,19.0,,25.0,0.0,589.0,14.0,14.0,10.0,4.0,13.0,0.0,,,,,,,,,,,,,
2017-18,918954,7,2017-10-01 12:00:00,3,Arsenal,Home,196.0,17.0,3.0,3.0,1.0,1.0,1.0,419.0,1.0,,6.0,1.0,30.0,16.0,612.0,,1.0,15.0,13.0,30.0,15.0,2.0,1.0,1.0,,2.0,,,17.0,,,,,1.0,3.0,2.0,4.0,5.0,14.0,11.0,93.0,61.0,2.0,1.0,1.0,1.0,16.0,6.0,10.0,,,6.0,4.0,3.0,1.0,7.0,1.0,40.0,63.0,1.0,23.0,12.0,,,65.0,7.0,8.0,1.0,,3.0,1.0,2.0,188.0,1.0,,1.0,1.0,,6.0,1.0,2.0,,12.0,1.0,11.0,11.0,,6.0,207.0,58.0,42.0,5.0,,5.0,13.0,11.0,679.0,3.0,1.0,85.0,78.0,44.0,,,,,,127.0,127.0,8.0,14.0,31.0,65.2,1.0,,,4.0,16.0,0.0,209.0,,1.0,1.0,1.0,1.0,8.0,1.0,3.0,206.0,601.0,7.0,18.0,214.0,35.0,23.0,13.0,5.0,12.0,8.0,1.0,255.0,2.0,495.0,2.0,,5.0,32.0,34.0,2.0,697.0,1.0,0.0,25.0,15.0,1.0,17.0,0.0,874.0,41.0,18.0,10.0,6.0,11.0,0.0,,,,,,,,,,,,,
2017-18,918954,7,2017-10-01 12:00:00,36,Brighton,Away,146.0,12.0,1.0,4.0,3.0,4.0,1.0,127.0,5.0,1.0,6.0,,8.0,19.0,269.0,,,20.0,30.0,13.0,6.0,1.0,,,,,,,7.0,,,,,1.0,2.0,6.0,14.0,11.0,4.0,5.0,64.0,56.0,,,,2.0,15.0,3.0,10.0,3.0,,5.0,7.0,5.0,,7.0,3.0,63.0,40.0,2.0,22.0,11.0,,1.0,37.0,8.0,7.0,,,2.0,1.0,,132.0,,,,,,14.0,,1.0,,11.0,1.0,19.0,19.0,5.0,6.0,88.0,54.0,24.0,6.0,,5.0,2.0,1.0,329.0,9.0,1.0,59.0,38.0,29.0,,,,,,135.0,135.0,3.0,30.0,13.0,34.8,1.0,,,,15.0,0.0,73.0,7.0,2.0,6.0,,,5.0,1.0,3.0,69.0,255.0,7.0,7.0,178.0,32.0,22.0,18.0,5.0,18.0,13.0,,95.0,10.0,197.0,1.0,1.0,18.0,10.0,61.0,3.0,357.0,,0.0,9.0,10.0,,26.0,2.0,548.0,15.0,8.0,10.0,5.0,6.0,0.0,,,,,,,,,,,,,
2017-18,918956,7,2017-10-01 14:15:00,11,Everton,Home,159.0,11.0,1.0,7.0,6.0,5.0,,246.0,2.0,,3.0,7.0,6.0,34.0,398.0,,1.0,13.0,35.0,32.0,19.0,1.0,,,,,,,21.0,,,,,,1.0,9.0,5.0,,10.0,15.0,55.0,67.0,1.0,1.0,,3.0,21.0,8.0,7.0,,1.0,9.0,13.0,11.0,,12.0,,71.0,53.0,3.0,43.0,24.0,,,78.0,14.0,6.0,,,1.0,1.0,,174.0,,,,,,6.0,,,2.0,24.0,,4.0,4.0,,3.0,141.0,80.0,39.0,3.0,,10.0,10.0,4.0,484.0,2.0,2.0,74.0,76.0,44.0,,,,,,164.0,164.0,3.0,26.0,28.0,63.2,,,,2.0,21.0,0.0,131.0,1.0,,1.0,,,13.0,,3.0,143.0,390.0,7.0,21.0,179.0,31.0,43.0,13.0,9.0,34.0,25.0,,202.0,10.0,356.0,2.0,,29.0,6.0,76.0,1.0,501.0,,0.0,25.0,8.0,3.0,15.0,2.0,704.0,44.0,11.0,7.0,9.0,5.0,0.0,,,,,,,,,,,,,
2017-18,918956,7,2017-10-01 14:15:00,90,Burnley,Away,77.0,7.0,1.0,3.0,2.0,1.0,,105.0,8.0,1.0,1.0,13.0,5.0,38.0,179.0,1.0,,12.0,32.0,35.0,2.0,1.0,,,,,,,4.0,,,,,,1.0,3.0,10.0,15.0,5.0,,46.0,57.0,,,,4.0,20.0,2.0,7.0,,,3.0,10.0,1.0,,6.0,2.0,53.0,71.0,4.0,60.0,38.0,,,75.0,7.0,12.0,1.0,,3.0,3.0,,158.0,1.0,,1.0,1.0,,18.0,1.0,2.0,,38.0,,13.0,13.0,,1.0,44.0,91.0,39.0,9.0,,1.0,3.0,2.0,258.0,8.0,1.0,65.0,28.0,37.0,,,,,,161.0,161.0,3.0,28.0,16.0,36.8,,,,1.0,20.0,0.0,47.0,2.0,2.0,4.0,,,1.0,,1.0,52.0,162.0,10.0,4.0,98.0,29.0,60.0,9.0,3.0,17.0,14.0,,116.0,12.0,214.0,3.0,1.0,39.0,9.0,95.0,1.0,295.0,1.0,0.0,5.0,18.0,,18.0,2.0,515.0,16.0,15.0,7.0,3.0,10.0,0.0,,,,,,,,,,,,,
2017-18,918959,7,2017-10-01 16:30:00,14,Liverpool,Away,226.0,17.0,2.0,8.0,6.0,,,297.0,7.0,,10.0,2.0,12.0,32.0,515.0,,,20.0,17.0,20.0,11.0,1.0,,,,1.0,,1.0,11.0,,,,,,1.0,4.0,2.0,6.0,10.0,7.0,78.0,57.0,1.0,3.0,,1.0,16.0,6.0,3.0,,,5.0,15.0,6.0,,14.0,2.0,39.0,57.0,1.0,14.0,6.0,,,96.0,6.0,11.0,,,2.0,1.0,1.0,199.0,,,,,,7.0,1.0,,,6.0,1.0,13.0,13.0,1.0,10.0,177.0,97.0,63.0,1.0,1.0,7.0,5.0,2.0,594.0,2.0,3.0,101.0,72.0,40.0,,,,,,155.0,155.0,3.0,10.0,34.0,67.8,,2.0,,,16.0,0.0,159.0,1.0,3.0,4.0,2.0,,9.0,1.0,3.0,147.0,498.0,6.0,12.0,243.0,39.0,14.0,10.0,5.0,27.0,22.0,,201.0,5.0,397.0,,,10.0,13.0,55.0,2.0,613.0,,0.0,17.0,16.0,,24.0,1.0,812.0,25.0,15.0,10.0,5.0,10.0,0.0,,,,,,,,,,,,,
2017-18,918959,7,2017-10-01 16:30:00,4,Newcastle,Home,110.0,18.0,,,,4.0,,86.0,8.0,2.0,4.0,6.0,6.0,23.0,196.0,,1.0,15.0,20.0,17.0,4.0,,,,,,,,7.0,,,,,,,8.0,10.0,7.0,2.0,6.0,32.0,56.0,,,,5.0,12.0,2.0,10.0,,,1.0,5.0,2.0,,14.0,1.0,57.0,39.0,5.0,35.0,14.0,,1.0,46.0,11.0,6.0,1.0,,2.0,2.0,,143.0,,,,,,16.0,1.0,,,14.0,,13.0,13.0,1.0,4.0,62.0,79.0,33.0,5.0,,,4.0,5.0,270.0,6.0,2.0,32.0,37.0,15.0,,,,,,147.0,147.0,1.0,26.0,21.0,32.2,,,1.0,1.0,12.0,0.0,58.0,1.0,,1.0,,,1.0,,3.0,41.0,184.0,5.0,4.0,130.0,35.0,35.0,5.0,1.0,10.0,9.0,,75.0,14.0,175.0,,2.0,32.0,7.0,64.0,1.0,295.0,,0.0,8.0,14.0,3.0,21.0,1.0,470.0,9.0,13.0,3.0,1.0,10.0,0.0,,,,,,,,,,,,,
2017-18,918967,8,2017-10-14 12:30:00,1,Man Utd,Away,161.0,11.0,,,,2.0,,106.0,5.0,,2.0,4.0,10.0,25.0,267.0,,,18.0,11.0,11.0,2.0,,,,,,,,5.0,,,,,,,8.0,11.0,8.0,2.0,4.0,54.0,60.0,,,,3.0,15.0,3.0,22.0,,,3.0,10.0,,,10.0,1.0,63.0,49.0,3.0,28.0,14.0,,1.0,62.0,13.0,7.0,,1.0,1.0,1.0,,140.0,,,,,,10.0,,,,14.0,,12.0,12.0,2.0,2.0,84.0,73.0,28.0,7.0,,1.0,1.0,1.0,328.0,6.0,2.0,32.0,74.0,20.0,,,,,,140.0,140.0,1.0,23.0,25.0,37.8,,,,,15.0,0.0,76.0,3.0,2.0,5.0,1.0,,2.0,,3.0,49.0,254.0,5.0,2.0,176.0,32.0,28.0,17.0,3.0,14.0,11.0,,99.0,6.0,192.0,,,25.0,11.0,69.0,1.0,354.0,1.0,0.0,6.0,21.0,,23.0,2.0,549.0,6.0,13.0,10.0,3.0,12.0,0.0,,,,,,,,,,,,,
2017-18,918967,8,2017-10-14 12:30:00,14,Liverpool,Home,268.0,11.0,2.0,5.0,3.0,2.0,1.0,237.0,5.0,,4.0,3.0,9.0,12.0,500.0,,,24.0,11.0,11.0,15.0,2.0,,,,,,,14.0,,,,,,1.0,4.0,2.0,4.0,11.0,8.0,75.0,58.0,2.0,2.0,,5.0,13.0,6.0,10.0,,1.0,7.0,16.0,2.0,,16.0,1.0,49.0,63.0,5.0,24.0,9.0,,1.0,62.0,7.0,13.0,,1.0,2.0,1.0,,176.0,,,,,,5.0,,,,9.0,,7.0,7.0,2.0,4.0,170.0,69.0,43.0,3.0,,6.0,11.0,5.0,561.0,3.0,,42.0,60.0,32.0,,,,,,148.0,148.0,4.0,28.0,21.0,62.2,,,,,13.0,0.0,159.0,1.0,,1.0,,,8.0,1.0,3.0,136.0,481.0,5.0,17.0,287.0,24.0,24.0,27.0,7.0,26.0,19.0,,181.0,4.0,319.0,,,12.0,9.0,34.0,3.0,580.0,,0.0,19.0,17.0,,32.0,0.0,807.0,32.0,14.0,22.0,7.0,15.0,0.0,,,,,,,,,,,,,
2017-18,918964,8,2017-10-14 15:00:00,21,West Ham,Away,82.0,7.0,,1.0,1.0,2.0,,108.0,5.0,,1.0,9.0,7.0,28.0,189.0,,,12.0,30.0,25.0,5.0,,,,,,,1.0,8.0,,,,,,,8.0,8.0,12.0,3.0,5.0,35.0,50.0,1.0,,1.0,5.0,6.0,1.0,9.0,,,4.0,3.0,4.0,,5.0,3.0,63.0,48.0,5.0,30.0,19.0,,,67.0,14.0,9.0,,,,,,142.0,1.0,,,1.0,,17.0,1.0,,,19.0,,13.0,13.0,2.0,1.0,57.0,82.0,33.0,7.0,1.0,1.0,5.0,6.0,243.0,7.0,5.0,19.0,51.0,21.0,,,,,,141.0,141.0,,17.0,20.0,37.9,,2.0,,3.0,6.0,0.0,51.0,2.0,2.0,4.0,2.0,,1.0,,3.0,48.0,170.0,1.0,6.0,100.0,17.0,30.0,13.0,3.0,10.0,7.0,,98.0,7.0,195.0,,,37.0,8.0,80.0,1.0,285.0,,1.0,8.0,9.0,,18.0,2.0,452.0,9.0,12.0,6.0,4.0,6.0,0.0,,,,,,1.0,,,,,,,
