season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,punches,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attLgLeft,attOboxOwnGoal,attPenPost,attLgRight,attPenMiss,ptsGainedLosingPos,blockedPass,putThrough
2011-12,360542,8,2011-10-15 15:00:00,7,Aston Villa,Away,132.0,14.0,1.0,6.0,5.0,1.0,,151.0,1.0,,3.0,5.0,4.0,21.0,277.0,,,16.0,5.0,4.0,4.0,1.0,,2.0,,,,,,,,,8.0,,,,,,2.0,8.0,6.0,,,75.0,54.0,2.0,1.0,1.0,3.0,3.0,6.0,,1.0,5.0,5.0,1.0,8.0,2.0,30.0,36.0,3.0,12.0,3.0,2.0,,70.0,7.0,11.0,,,3.0,1.0,,135.0,1.0,,,1.0,,,6.0,1.0,1.0,,3.0,,27.0,18.0,1.0,3.0,84.0,72.0,32.0,5.0,,3.0,3.0,4.0,,2.0,2.0,,37.0,59.0,15.0,,,,,,129.0,126.0,3.0,26.0,18.0,35.9,,,,0.0,67.0,2.0,2.0,,,,2.0,3.0,,3.0,70.0,,6.0,146.0,31.0,15.0,5.0,1.0,12.0,11.0,2.0,125.0,6.0,227.0,1.0,,26.0,4.0,50.0,1.0,361.0,,0.0,10.0,20.0,1.0,17.0,1.0,531.0,,15.0,1.0,1.0,18.0,0.0,,,,,,,,,
2011-12,360544,8,2011-10-15 15:00:00,45,Norwich,Home,104.0,17.0,3.0,8.0,5.0,5.0,1.0,211.0,6.0,1.0,5.0,10.0,6.0,30.0,307.0,,,14.0,1.0,10.0,12.0,2.0,,1.0,,,,,,,,,14.0,,,,,,1.0,4.0,8.0,,,76.0,36.0,3.0,,3.0,4.0,2.0,12.0,,4.0,14.0,3.0,1.0,7.0,,29.0,46.0,4.0,12.0,9.0,,,100.0,5.0,5.0,,,3.0,1.0,,142.0,3.0,1.0,3.0,1.0,2.0,,10.0,1.0,,,18.0,1.0,12.0,12.0,,5.0,69.0,80.0,49.0,4.0,2.0,10.0,7.0,6.0,,2.0,1.0,,68.0,64.0,15.0,,,,,,142.0,124.0,3.0,10.0,17.0,39.8,,,,0.0,94.0,1.0,1.0,,,,1.0,10.0,,2.0,97.0,,17.0,113.0,36.0,30.0,10.0,4.0,22.0,18.0,1.0,155.0,13.0,290.0,,1.0,27.0,8.0,55.0,1.0,381.0,,0.0,18.0,25.0,1.0,17.0,0.0,573.0,,16.0,6.0,4.0,20.0,0.0,,,,,,,,,
2011-12,360544,8,2011-10-15 15:00:00,80,Swansea,Away,301.0,17.0,,4.0,4.0,2.0,1.0,238.0,6.0,,10.0,4.0,25.0,38.0,535.0,,,21.0,10.0,1.0,8.0,,,,,,,,,,,,11.0,,,,,,,9.0,9.0,,,98.0,51.0,,,,2.0,2.0,6.0,,4.0,8.0,,,20.0,3.0,46.0,29.0,2.0,12.0,4.0,,,61.0,5.0,5.0,1.0,,1.0,1.0,,177.0,,,,,,,13.0,1.0,3.0,,7.0,,12.0,7.0,,10.0,164.0,94.0,64.0,4.0,,7.0,1.0,3.0,,2.0,2.0,,55.0,77.0,10.0,,,,,,141.0,127.0,2.0,25.0,13.0,60.2,,,,0.0,159.0,1.0,2.0,,,,,7.0,,3.0,75.0,,8.0,319.0,32.0,26.0,17.0,3.0,12.0,9.0,,105.0,4.0,291.0,3.0,,17.0,25.0,55.0,2.0,598.0,,0.0,12.0,11.0,,25.0,1.0,789.0,,16.0,12.0,4.0,10.0,0.0,,,,,,,,,
2011-12,360545,8,2011-10-15 15:00:00,5,Blackburn,Away,93.0,10.0,5.0,7.0,2.0,8.0,,114.0,5.0,,1.0,11.0,5.0,31.0,200.0,,,18.0,16.0,20.0,7.0,2.0,,1.0,,,,2.0,,,,,,,,,,,1.0,6.0,7.0,,,60.0,43.0,,,,4.0,4.0,7.0,,7.0,6.0,2.0,1.0,23.0,,70.0,60.0,4.0,26.0,8.0,,,91.0,16.0,9.0,,,,,2.0,168.0,1.0,1.0,1.0,,1.0,,18.0,,,1.0,14.0,,4.0,3.0,,1.0,48.0,88.0,37.0,5.0,,2.0,8.0,6.0,,2.0,1.0,,67.0,19.0,20.0,,,,,,203.0,190.0,1.0,17.0,16.0,50.5,,,,0.0,41.0,,2.0,,,3.0,1.0,2.0,,1.0,64.0,,10.0,127.0,23.0,39.0,16.0,6.0,15.0,9.0,,129.0,20.0,205.0,,,45.0,5.0,62.0,1.0,317.0,,0.0,12.0,24.0,,28.0,2.0,544.0,,8.0,7.0,7.0,16.0,0.0,,,,,,,,,
2011-12,360545,8,2011-10-15 15:00:00,52,QPR,Home,75.0,11.0,2.0,7.0,5.0,3.0,,157.0,2.0,,,17.0,3.0,33.0,225.0,,,26.0,20.0,16.0,7.0,3.0,,,,,,,,,,,,,,,,,2.0,8.0,4.0,,,42.0,52.0,,,,,3.0,7.0,1.0,5.0,12.0,4.0,,18.0,2.0,60.0,70.0,,25.0,14.0,,,93.0,11.0,15.0,1.0,,,,,153.0,,,,,,,2.0,,,2.0,23.0,,13.0,9.0,,,70.0,82.0,43.0,7.0,,7.0,3.0,3.0,,4.0,,,64.0,48.0,29.0,,,,,,184.0,169.0,2.0,23.0,18.0,49.5,,,1.0,0.0,51.0,5.0,,,,,,7.0,2.0,2.0,84.0,,10.0,92.0,24.0,40.0,13.0,5.0,26.0,21.0,,144.0,10.0,250.0,,,45.0,3.0,73.0,3.0,316.0,,0.0,13.0,32.0,,35.0,3.0,567.0,,23.0,7.0,5.0,22.0,0.0,,,,,,,,,
2011-12,360546,8,2011-10-15 15:00:00,110,Stoke,Home,85.0,7.0,1.0,5.0,4.0,3.0,1.0,142.0,5.0,3.0,2.0,16.0,13.0,31.0,222.0,,,16.0,11.0,8.0,5.0,2.0,,,,2.0,,3.0,,,,,10.0,,,,,1.0,3.0,2.0,5.0,,,50.0,44.0,4.0,3.0,2.0,3.0,6.0,2.0,,5.0,11.0,9.0,,10.0,,41.0,43.0,3.0,25.0,11.0,,,87.0,14.0,18.0,1.0,,6.0,2.0,3.0,124.0,2.0,1.0,1.0,1.0,1.0,,8.0,,1.0,,20.0,1.0,18.0,16.0,2.0,2.0,65.0,76.0,37.0,2.0,1.0,4.0,5.0,4.0,,3.0,3.0,,33.0,49.0,24.0,,,,,,169.0,151.0,1.0,18.0,16.0,48.2,1.0,,,0.0,72.0,,1.0,,,,,7.0,2.0,2.0,78.0,,9.0,97.0,18.0,43.0,9.0,5.0,27.0,22.0,,136.0,8.0,241.0,1.0,3.0,45.0,14.0,65.0,1.0,311.0,,0.0,17.0,12.0,,27.0,4.0,519.0,,8.0,5.0,5.0,9.0,0.0,,,,,,,,,
2011-12,360546,8,2011-10-15 15:00:00,54,Fulham,Away,117.0,14.0,,3.0,3.0,1.0,,127.0,6.0,,4.0,10.0,19.0,25.0,241.0,,,18.0,8.0,11.0,5.0,1.0,,,,,,,,,,,7.0,,,1.0,,,,9.0,8.0,,,67.0,39.0,,,,3.0,3.0,5.0,1.0,2.0,7.0,,,9.0,,43.0,41.0,3.0,15.0,3.0,,,76.0,18.0,14.0,,,2.0,,,151.0,,,,,,,12.0,,2.0,,13.0,1.0,14.0,10.0,,4.0,60.0,85.0,34.0,5.0,,3.0,3.0,1.0,,7.0,,,37.0,43.0,19.0,,,,,,181.0,156.0,,20.0,12.0,51.8,1.0,,1.0,0.0,71.0,1.0,1.0,,,,,3.0,,3.0,56.0,,6.0,142.0,37.0,40.0,5.0,2.0,9.0,7.0,,111.0,4.0,216.0,2.0,,37.0,20.0,63.0,1.0,349.0,,0.0,7.0,14.0,2.0,27.0,4.0,528.0,,14.0,2.0,2.0,8.0,0.0,,,,,,,,,
2011-12,360548,8,2011-10-15 15:00:00,111,Wigan,Home,161.0,25.0,2.0,3.0,1.0,2.0,,197.0,4.0,,3.0,3.0,15.0,47.0,355.0,,1.0,31.0,15.0,13.0,8.0,1.0,,,,1.0,,2.0,1.0,,,,11.0,,,,,,,10.0,7.0,,,65.0,54.0,,,,3.0,7.0,11.0,,5.0,5.0,2.0,,16.0,2.0,75.0,63.0,3.0,6.0,,2.0,,77.0,17.0,15.0,,,7.0,2.0,2.0,168.0,,,,,,,6.0,1.0,,1.0,3.0,,10.0,9.0,1.0,3.0,97.0,94.0,58.0,4.0,1.0,3.0,6.0,2.0,,4.0,3.0,1.0,66.0,55.0,19.0,,1.0,1.0,1.0,,173.0,165.0,1.0,25.0,18.0,54.1,,,,0.0,116.0,3.0,4.0,,,2.0,,7.0,1.0,3.0,90.0,,9.0,179.0,50.0,14.0,30.0,5.0,14.0,9.0,,139.0,8.0,281.0,,,13.0,16.0,75.0,5.0,446.0,,0.0,16.0,22.0,1.0,35.0,4.0,669.0,,16.0,13.0,5.0,16.0,0.0,,,,,,,,,
2011-12,360548,8,2011-10-15 15:00:00,30,Bolton,Away,101.0,16.0,2.0,2.0,,7.0,,164.0,6.0,2.0,4.0,14.0,33.0,27.0,263.0,,1.0,15.0,13.0,15.0,10.0,,,,,,1.0,1.0,,,,,11.0,,1.0,,,,3.0,8.0,8.0,,,47.0,67.0,3.0,3.0,1.0,2.0,4.0,13.0,,4.0,6.0,1.0,,9.0,1.0,63.0,75.0,2.0,19.0,6.0,,,72.0,17.0,16.0,1.0,,7.0,3.0,1.0,157.0,2.0,,1.0,2.0,,,8.0,2.0,,2.0,10.0,,24.0,20.0,,4.0,84.0,95.0,60.0,5.0,1.0,2.0,10.0,9.0,,7.0,3.0,,48.0,80.0,18.0,,,,,1.0,172.0,164.0,5.0,28.0,23.0,45.9,,,,0.0,84.0,1.0,,,,1.0,,3.0,,3.0,83.0,,12.0,125.0,36.0,27.0,24.0,4.0,14.0,10.0,,135.0,18.0,261.0,,2.0,21.0,37.0,46.0,,372.0,,0.0,16.0,33.0,4.0,22.0,4.0,606.0,,9.0,11.0,4.0,23.0,0.0,,,,,,,,,
2011-12,360540,8,2011-10-15 17:30:00,11,Everton,Away,144.0,7.0,,3.0,3.0,1.0,,139.0,5.0,1.0,10.0,12.0,11.0,30.0,280.0,,,14.0,2.0,7.0,6.0,1.0,,,,,,,,,,,8.0,,,,,1.0,1.0,3.0,4.0,,,41.0,53.0,1.0,,1.0,1.0,3.0,4.0,,2.0,5.0,2.0,,18.0,,41.0,41.0,1.0,22.0,12.0,,,56.0,11.0,13.0,1.0,,2.0,1.0,,118.0,1.0,,1.0,1.0,,,5.0,1.0,3.0,,18.0,1.0,16.0,13.0,2.0,10.0,87.0,61.0,36.0,2.0,,4.0,4.0,2.0,,,2.0,,54.0,41.0,13.0,,,,,,121.0,110.0,2.0,21.0,18.0,30.8,1.0,,,0.0,89.0,,2.0,2.0,,1.0,,4.0,,3.0,69.0,,8.0,156.0,12.0,33.0,8.0,2.0,10.0,8.0,,101.0,5.0,189.0,3.0,1.0,34.0,11.0,48.0,8.0,335.0,,0.0,9.0,19.0,1.0,17.0,2.0,517.0,,11.0,2.0,2.0,14.0,0.0,,,,,,,,,
2011-12,360540,8,2011-10-15 17:30:00,8,Chelsea,Home,384.0,17.0,,6.0,6.0,,1.0,321.0,4.0,1.0,5.0,1.0,42.0,63.0,699.0,,3.0,22.0,7.0,2.0,3.0,,,1.0,,,,,,,,,5.0,,,,,,2.0,4.0,5.0,,,138.0,51.0,3.0,,3.0,,,2.0,,2.0,11.0,9.0,1.0,15.0,,41.0,41.0,,9.0,4.0,,,78.0,14.0,11.0,1.0,,1.0,1.0,,246.0,3.0,1.0,3.0,2.0,1.0,1.0,8.0,2.0,2.0,,6.0,,12.0,9.0,1.0,5.0,190.0,85.0,69.0,2.0,1.0,2.0,4.0,5.0,,3.0,2.0,,93.0,94.0,27.0,,,,,,132.0,128.0,1.0,27.0,18.0,69.2,,,1.0,0.0,198.0,1.0,,1.0,,2.0,1.0,2.0,,3.0,123.0,,6.0,402.0,31.0,13.0,8.0,2.0,23.0,21.0,2.0,165.0,,393.0,2.0,1.0,11.0,44.0,80.0,2.0,772.0,,0.0,7.0,24.0,8.0,22.0,2.0,933.0,,11.0,4.0,2.0,18.0,0.0,,,,,,,,,
2011-12,360547,8,2011-10-16 12:00:00,35,West Brom,Home,98.0,12.0,,1.0,1.0,4.0,,128.0,4.0,,4.0,14.0,14.0,26.0,225.0,1.0,,7.0,13.0,14.0,13.0,,,1.0,,,,,,,,,18.0,,,,,,,16.0,3.0,,,59.0,59.0,1.0,,1.0,5.0,5.0,1.0,1.0,2.0,4.0,,,8.0,5.0,42.0,43.0,5.0,14.0,9.0,,,67.0,14.0,12.0,1.0,,2.0,,,149.0,2.0,,2.0,2.0,,,10.0,2.0,2.0,,18.0,,12.0,10.0,1.0,4.0,45.0,88.0,38.0,11.0,1.0,5.0,10.0,7.0,,7.0,1.0,,44.0,33.0,16.0,,,,,,152.0,139.0,,33.0,18.0,42.0,,,,0.0,58.0,7.0,1.0,,,,1.0,6.0,,3.0,65.0,,15.0,124.0,31.0,27.0,12.0,1.0,5.0,4.0,1.0,100.0,9.0,192.0,2.0,,36.0,15.0,53.0,9.0,311.0,1.0,0.0,18.0,11.0,,15.0,0.0,492.0,,11.0,6.0,3.0,8.0,0.0,,,,,,,,,
2011-12,360547,8,2011-10-16 12:00:00,39,Wolves,Away,148.0,7.0,5.0,11.0,6.0,2.0,1.0,185.0,5.0,1.0,5.0,17.0,14.0,36.0,322.0,,1.0,23.0,14.0,13.0,10.0,4.0,,,,,,,,,,,12.0,,,,,,2.0,9.0,9.0,,,66.0,45.0,1.0,2.0,,1.0,6.0,6.0,,11.0,18.0,8.0,,6.0,3.0,43.0,42.0,1.0,16.0,11.0,,,96.0,13.0,14.0,,,4.0,5.0,,159.0,,,,,,,8.0,,,1.0,16.0,,9.0,7.0,1.0,5.0,84.0,87.0,44.0,3.0,,3.0,11.0,8.0,,5.0,3.0,,80.0,54.0,25.0,,,,,,156.0,140.0,2.0,16.0,14.0,58.0,,,,0.0,92.0,2.0,3.0,,,,,5.0,,3.0,109.0,,14.0,154.0,19.0,32.0,6.0,11.0,42.0,31.0,,165.0,6.0,289.0,,1.0,41.0,14.0,66.0,1.0,401.0,1.0,0.0,19.0,14.0,1.0,24.0,1.0,607.0,,11.0,1.0,11.0,11.0,0.0,,,,,,,,,
2011-12,360539,8,2011-10-16 13:30:00,3,Arsenal,Home,211.0,11.0,1.0,3.0,2.0,4.0,,275.0,3.0,,4.0,3.0,24.0,29.0,483.0,,1.0,19.0,5.0,15.0,14.0,1.0,,,1.0,3.0,,4.0,,,,,12.0,,,,1.0,,,4.0,4.0,,,72.0,57.0,,,,1.0,6.0,3.0,,9.0,11.0,6.0,,21.0,1.0,42.0,66.0,1.0,15.0,9.0,,1.0,77.0,11.0,19.0,2.0,,9.0,1.0,4.0,201.0,1.0,,1.0,1.0,,,7.0,1.0,1.0,2.0,12.0,1.0,17.0,15.0,1.0,4.0,132.0,89.0,60.0,2.0,,6.0,10.0,6.0,,2.0,3.0,,50.0,89.0,23.0,,,,,,156.0,149.0,,26.0,26.0,62.7,1.0,,,0.0,159.0,1.0,,,,2.0,,9.0,,3.0,134.0,,16.0,230.0,22.0,22.0,17.0,7.0,25.0,18.0,,176.0,8.0,359.0,1.0,1.0,15.0,27.0,43.0,2.0,564.0,2.0,0.0,21.0,19.0,7.0,20.0,3.0,772.0,,11.0,13.0,9.0,14.0,0.0,,,,,,,,,
2011-12,360539,8,2011-10-16 13:30:00,56,Sunderland,Away,124.0,8.0,1.0,3.0,2.0,5.0,,126.0,5.0,,1.0,5.0,8.0,15.0,247.0,,,14.0,15.0,5.0,4.0,2.0,,,1.0,,,1.0,,,,,5.0,,,,,,1.0,13.0,8.0,,,42.0,57.0,1.0,1.0,,6.0,2.0,13.0,1.0,2.0,6.0,3.0,,9.0,2.0,66.0,42.0,6.0,17.0,10.0,,1.0,62.0,19.0,9.0,,,2.0,1.0,1.0,146.0,,,,,,,13.0,,,,18.0,,18.0,11.0,1.0,1.0,70.0,75.0,35.0,9.0,1.0,3.0,3.0,2.0,,7.0,,,29.0,63.0,13.0,,,,,,155.0,141.0,,32.0,19.0,37.3,,,,0.0,73.0,4.0,,,,1.0,,4.0,,3.0,44.0,,6.0,141.0,21.0,31.0,13.0,2.0,12.0,10.0,,87.0,13.0,202.0,,,33.0,8.0,42.0,5.0,331.0,,0.0,8.0,25.0,,18.0,3.0,525.0,,12.0,3.0,2.0,18.0,0.0,,,,,,,,,
2011-12,360543,8,2011-10-16 16:00:00,4,Newcastle,Home,159.0,15.0,1.0,6.0,5.0,1.0,1.0,199.0,2.0,3.0,6.0,7.0,8.0,17.0,352.0,,1.0,16.0,14.0,9.0,7.0,2.0,,,,,1.0,1.0,,1.0,,,9.0,,,,,,3.0,8.0,5.0,,,69.0,80.0,2.0,1.0,1.0,1.0,2.0,8.0,,5.0,12.0,6.0,,14.0,1.0,57.0,50.0,1.0,7.0,4.0,,,62.0,11.0,13.0,2.0,,5.0,5.0,1.0,168.0,2.0,,1.0,2.0,,,4.0,2.0,2.0,,7.0,,18.0,16.0,1.0,6.0,117.0,85.0,49.0,2.0,,5.0,6.0,6.0,,4.0,3.0,,67.0,60.0,28.0,1.0,1.0,1.0,,,180.0,173.0,4.0,33.0,33.0,55.0,,,,0.0,96.0,3.0,1.0,,,1.0,,6.0,,3.0,82.0,,11.0,178.0,39.0,14.0,18.0,5.0,28.0,23.0,,124.0,2.0,300.0,2.0,3.0,24.0,10.0,46.0,4.0,450.0,,0.0,14.0,20.0,9.0,19.0,1.0,656.0,,17.0,8.0,5.0,15.0,0.0,,,,,,,,,
2011-12,360543,8,2011-10-16 16:00:00,6,Spurs,Away,156.0,10.0,1.0,4.0,3.0,1.0,,128.0,4.0,,5.0,9.0,4.0,20.0,280.0,1.0,1.0,11.0,9.0,14.0,8.0,1.0,,,,,,,,,,,11.0,1.0,,,,,,7.0,7.0,,,50.0,69.0,,,1.0,4.0,4.0,8.0,,2.0,6.0,3.0,,12.0,2.0,50.0,57.0,4.0,24.0,13.0,,,55.0,15.0,11.0,1.0,,2.0,,,155.0,1.0,,,1.0,,,12.0,1.0,,2.0,27.0,,11.0,10.0,1.0,5.0,87.0,80.0,39.0,5.0,1.0,2.0,8.0,6.0,,2.0,3.0,,40.0,33.0,15.0,,,,,1.0,169.0,149.0,4.0,26.0,29.0,45.0,,,,0.0,81.0,2.0,2.0,,,2.0,,3.0,,3.0,61.0,,10.0,185.0,28.0,44.0,16.0,1.0,10.0,9.0,,100.0,4.0,198.0,,,31.0,5.0,43.0,3.0,373.0,1.0,0.0,13.0,24.0,7.0,15.0,2.0,577.0,,12.0,8.0,2.0,19.0,0.0,,,,,,,,,
2011-12,360558,9,2011-10-22 12:45:00,39,Wolves,Home,109.0,9.0,5.0,12.0,7.0,1.0,1.0,198.0,3.0,1.0,4.0,9.0,12.0,17.0,295.0,1.0,,35.0,2.0,7.0,7.0,3.0,,,,,1.0,2.0,,,,,13.0,,,,,,1.0,7.0,10.0,,,47.0,40.0,1.0,1.0,2.0,2.0,6.0,6.0,,8.0,24.0,6.0,,12.0,4.0,42.0,31.0,2.0,21.0,8.0,1.0,,73.0,13.0,11.0,1.0,,7.0,3.0,2.0,159.0,1.0,,1.0,1.0,,,7.0,1.0,,,11.0,,12.0,9.0,2.0,4.0,88.0,79.0,37.0,13.0,1.0,4.0,7.0,9.0,,4.0,1.0,,74.0,60.0,22.0,,,,,,165.0,157.0,6.0,10.0,16.0,47.6,,,,0.0,90.0,1.0,6.0,,,1.0,,7.0,,3.0,102.0,,11.0,117.0,22.0,29.0,13.0,8.0,41.0,33.0,,156.0,1.0,308.0,,1.0,28.0,13.0,44.0,1.0,384.0,1.0,0.0,22.0,9.0,3.0,37.0,2.0,609.0,,10.0,4.0,8.0,6.0,0.0,,,,,,,,,
2011-12,360558,9,2011-10-22 12:45:00,80,Swansea,Away,215.0,14.0,3.0,9.0,6.0,2.0,,152.0,7.0,1.0,3.0,,9.0,25.0,358.0,,1.0,14.0,7.0,2.0,14.0,1.0,,,,,,,,,,,15.0,,,,,,,12.0,10.0,,,86.0,42.0,5.0,3.0,2.0,8.0,4.0,4.0,,13.0,10.0,4.0,,6.0,3.0,31.0,42.0,8.0,30.0,15.0,,,43.0,11.0,13.0,1.0,,1.0,1.0,,148.0,2.0,,2.0,2.0,,,8.0,2.0,2.0,,28.0,,16.0,8.0,,4.0,107.0,81.0,43.0,8.0,1.0,4.0,13.0,9.0,,6.0,2.0,,38.0,75.0,16.0,,,,,,147.0,126.0,,18.0,12.0,52.4,,,,0.0,101.0,4.0,3.0,,,,,4.0,,3.0,72.0,,17.0,242.0,23.0,51.0,9.0,11.0,26.0,15.0,,97.0,5.0,226.0,3.0,1.0,22.0,11.0,59.0,1.0,442.0,,0.0,17.0,21.0,2.0,18.0,0.0,669.0,,7.0,6.0,13.0,13.0,0.0,,,,,,,,,
2011-12,360550,9,2011-10-22 15:00:00,35,West Brom,Away,159.0,18.0,4.0,9.0,5.0,6.0,1.0,220.0,3.0,1.0,5.0,7.0,27.0,23.0,370.0,,,24.0,7.0,18.0,5.0,2.0,,,,1.0,,1.0,,,,,6.0,,,,,,,4.0,4.0,,,63.0,59.0,3.0,3.0,1.0,4.0,5.0,7.0,,8.0,13.0,5.0,1.0,14.0,,50.0,50.0,4.0,8.0,3.0,1.0,,66.0,11.0,11.0,,,5.0,3.0,1.0,171.0,2.0,2.0,2.0,,2.0,,9.0,,,2.0,6.0,,7.0,4.0,,5.0,99.0,89.0,54.0,3.0,1.0,1.0,8.0,4.0,,2.0,3.0,,70.0,81.0,18.0,1.0,1.0,1.0,,1.0,172.0,165.0,2.0,19.0,32.0,61.5,,,,0.0,125.0,,,,,,,4.0,1.0,2.0,108.0,,9.0,179.0,34.0,15.0,17.0,6.0,27.0,21.0,,152.0,8.0,306.0,,1.0,22.0,30.0,40.0,5.0,458.0,,0.0,13.0,17.0,1.0,27.0,3.0,653.0,,15.0,4.0,8.0,15.0,0.0,,,,,,1.0,,,
2011-12,360550,9,2011-10-22 15:00:00,7,Aston Villa,Home,109.0,7.0,1.0,2.0,1.0,3.0,1.0,92.0,1.0,1.0,3.0,8.0,6.0,24.0,199.0,,,21.0,18.0,7.0,3.0,2.0,,1.0,,,,,,,,,5.0,1.0,,,,,1.0,6.0,7.0,,,47.0,47.0,1.0,1.0,1.0,4.0,2.0,4.0,,3.0,7.0,5.0,,7.0,2.0,50.0,50.0,4.0,15.0,7.0,,,64.0,11.0,9.0,1.0,,2.0,1.0,,119.0,,,,,,,7.0,,1.0,,14.0,,25.0,16.0,4.0,3.0,59.0,85.0,36.0,8.0,,3.0,2.0,1.0,,5.0,,,43.0,43.0,19.0,,1.0,1.0,,1.0,158.0,139.0,2.0,28.0,12.0,38.5,,,,0.0,61.0,,2.0,,,,1.0,5.0,,3.0,37.0,,5.0,122.0,25.0,34.0,17.0,3.0,16.0,13.0,1.0,91.0,10.0,180.0,1.0,1.0,35.0,8.0,59.0,,286.0,,1.0,8.0,27.0,1.0,28.0,2.0,486.0,,8.0,7.0,3.0,15.0,0.0,,,,,,,,,
2011-12,360552,9,2011-10-22 15:00:00,30,Bolton,Home,96.0,17.0,,3.0,3.0,8.0,,152.0,8.0,2.0,3.0,10.0,20.0,28.0,245.0,,3.0,20.0,16.0,16.0,10.0,2.0,,,,,,1.0,,,,,,,,,,,2.0,12.0,7.0,,,36.0,65.0,,,,4.0,3.0,7.0,,2.0,8.0,4.0,,10.0,1.0,54.0,60.0,4.0,24.0,14.0,,,76.0,17.0,16.0,,,,,1.0,167.0,,,,,,,10.0,,1.0,2.0,28.0,,19.0,14.0,1.0,3.0,73.0,84.0,45.0,11.0,,5.0,7.0,6.0,,7.0,3.0,,50.0,45.0,24.0,,,,,,191.0,165.0,3.0,29.0,26.0,51.9,,,1.0,0.0,82.0,1.0,1.0,,,,,5.0,,3.0,88.0,,12.0,125.0,41.0,50.0,9.0,1.0,13.0,12.0,,152.0,23.0,246.0,1.0,2.0,27.0,24.0,54.0,1.0,358.0,1.0,0.0,14.0,25.0,8.0,25.0,0.0,599.0,,15.0,3.0,2.0,22.0,0.0,,,,,,,,,
2011-12,360552,9,2011-10-22 15:00:00,56,Sunderland,Away,66.0,9.0,3.0,5.0,2.0,4.0,,149.0,3.0,1.0,2.0,11.0,15.0,22.0,210.0,1.0,,24.0,16.0,16.0,9.0,3.0,,1.0,,,,,,,,,,,,,,,2.0,5.0,9.0,,,48.0,54.0,,,,1.0,7.0,3.0,,11.0,8.0,8.0,,20.0,1.0,60.0,54.0,1.0,16.0,7.0,,,86.0,17.0,15.0,1.0,,,,,161.0,1.0,,1.0,1.0,,1.0,13.0,,,1.0,14.0,1.0,13.0,11.0,3.0,2.0,53.0,92.0,41.0,2.0,1.0,6.0,7.0,4.0,,3.0,,,37.0,55.0,22.0,,,,,,203.0,186.0,3.0,13.0,26.0,48.1,,,1.0,0.0,49.0,3.0,3.0,,,1.0,1.0,8.0,3.0,1.0,81.0,,13.0,84.0,19.0,33.0,12.0,11.0,30.0,19.0,,139.0,13.0,257.0,,1.0,29.0,15.0,51.0,4.0,311.0,1.0,0.0,19.0,16.0,1.0,30.0,3.0,545.0,,15.0,7.0,11.0,14.0,0.0,,,,,,,,,
