season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,fiftyFifty,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFiftyFifty,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attLgCentre,attPenMiss,attPenPost,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,attPenTarget,attOboxOwnGoal,attLgLeft,attLgRight
2020-21,2128291,1,2020-09-13 16:30:00,11,Everton,Away,289.0,23.0,,2.0,2.0,1.0,1.0,163.0,3.0,1.0,5.0,5.0,10.0,41.0,450.0,1.0,,13.0,18.0,15.0,12.0,,,,,,,,,,,,,14.0,,,,,1.0,4.0,8.0,1.0,10.0,5.0,93.0,63.0,1.0,2.0,,2.0,16.0,4.0,5.0,,,3.0,3.0,5.0,,7.0,1.0,38.0,65.0,2.0,36.0,21.0,,,20.0,32.0,7.0,14.0,1.0,,,1.0,,137.0,1.0,1.0,1.0,,1.0,,4.0,,1.0,1.0,21.0,,19.0,19.0,,,5.0,141.0,76.0,48.0,5.0,,5.0,8.0,4.0,505.0,3.0,1.0,,63.0,45.0,24.0,,,,,,116.0,116.0,3.0,29.0,21.0,,,,,2.0,16.0,0.0,158.0,4.0,1.0,5.0,,1.0,,7.0,,,3.0,15.0,47.0,432.0,7.0,13.0,317.0,34.0,36.0,20.0,3.0,12.0,9.0,,72.0,4.0,224.0,1.0,1.0,24.0,10.0,73.0,1.0,529.0,2.0,0.0,15.0,19.0,1.0,17.0,0.0,735.0,19.0,12.0,,18.0,3.0,9.0,0.0,,,,,,,,,,,,
2020-21,2128291,1,2020-09-13 16:30:00,6,Spurs,Home,218.0,11.0,2.0,6.0,4.0,5.0,,258.0,8.0,,7.0,1.0,5.0,19.0,470.0,,,31.0,15.0,18.0,8.0,1.0,2.0,1.0,,,,,,,,,,7.0,,,,,,9.0,10.0,5.0,8.0,1.0,78.0,49.0,2.0,2.0,,1.0,17.0,3.0,18.0,,,5.0,8.0,10.0,,16.0,,65.0,38.0,1.0,17.0,10.0,,1.0,20.0,65.0,15.0,6.0,,,2.0,1.0,,156.0,,,,,,,8.0,,,1.0,10.0,,4.0,4.0,1.0,,7.0,160.0,71.0,46.0,3.0,,1.0,8.0,5.0,535.0,4.0,1.0,,83.0,86.0,34.0,,,,,,138.0,138.0,3.0,14.0,25.0,,,,,,17.0,0.0,158.0,1.0,2.0,3.0,,1.0,1.0,1.0,2.0,,3.0,5.0,102.0,453.0,8.0,9.0,231.0,37.0,17.0,8.0,5.0,24.0,19.0,1.0,143.0,10.0,345.0,,,5.0,7.0,44.0,,552.0,1.0,0.0,9.0,9.0,,34.0,1.0,730.0,19.0,15.0,,5.0,5.0,4.0,0.0,,,,,,,,,,,,
2020-21,2128295,1,2020-09-14 18:00:00,39,Wolves,Away,200.0,23.0,3.0,6.0,3.0,2.0,,113.0,3.0,,6.0,9.0,2.0,46.0,307.0,,,15.0,31.0,28.0,4.0,2.0,3.0,4.0,,,,,,,,,,8.0,,,,1.0,,4.0,8.0,1.0,7.0,4.0,80.0,49.0,1.0,2.0,1.0,7.0,12.0,2.0,6.0,1.0,,5.0,8.0,2.0,1.0,8.0,,59.0,69.0,7.0,35.0,20.0,,,26.0,37.0,7.0,13.0,1.0,3.0,1.0,2.0,,142.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,,20.0,2.0,13.0,13.0,4.0,,7.0,80.0,66.0,40.0,12.0,,4.0,4.0,4.0,365.0,3.0,1.0,,34.0,64.0,18.0,,,,,,131.0,131.0,,29.0,11.0,44.9,1.0,,,,12.0,0.0,89.0,2.0,,1.0,,,4.0,5.0,,,3.0,11.0,36.0,288.0,4.0,8.0,238.0,46.0,35.0,22.0,3.0,15.0,12.0,5.0,62.0,5.0,168.0,1.0,,31.0,3.0,88.0,,391.0,,0.0,11.0,14.0,1.0,19.0,1.0,597.0,12.0,13.0,,14.0,5.0,8.0,0.0,,,,,,,,,,,,
2020-21,2128295,1,2020-09-14 18:00:00,49,Sheff Utd,Home,119.0,17.0,5.0,7.0,2.0,4.0,,261.0,3.0,,3.0,3.0,5.0,29.0,373.0,1.0,,22.0,28.0,31.0,5.0,3.0,3.0,,,,,,,,,,,6.0,,,,1.0,,9.0,7.0,4.0,8.0,1.0,73.0,50.0,1.0,1.0,,1.0,18.0,2.0,14.0,,,12.0,15.0,14.0,,7.0,2.0,69.0,59.0,1.0,10.0,8.0,,,26.0,87.0,13.0,7.0,,3.0,2.0,2.0,,163.0,,,,,,,6.0,,,,8.0,1.0,9.0,9.0,1.0,,3.0,118.0,56.0,33.0,5.0,,5.0,3.0,2.0,446.0,2.0,,,80.0,110.0,57.0,,,,,,156.0,156.0,5.0,19.0,22.0,55.1,1.0,,,,18.0,0.0,106.0,2.0,,2.0,,,,5.0,,,2.0,15.0,163.0,364.0,7.0,8.0,126.0,38.0,10.0,13.0,12.0,43.0,31.0,,224.0,13.0,377.0,,,14.0,7.0,59.0,4.0,460.0,1.0,0.0,9.0,16.0,,23.0,2.0,644.0,30.0,11.0,,6.0,12.0,9.0,0.0,,,,,,,,,,,,
2020-21,2128294,1,2020-09-14 20:15:00,36,Brighton,Home,232.0,22.0,1.0,3.0,3.0,1.0,,185.0,,,7.0,3.0,3.0,39.0,414.0,,1.0,20.0,13.0,10.0,8.0,1.0,2.0,,,,,,,,,,,10.0,,,,,1.0,4.0,7.0,3.0,7.0,6.0,81.0,62.0,2.0,2.0,,2.0,12.0,4.0,5.0,,,4.0,6.0,5.0,,8.0,1.0,42.0,46.0,2.0,8.0,2.0,,,37.0,54.0,8.0,11.0,1.0,,,,,155.0,1.0,,,1.0,,,,1.0,,,2.0,,15.0,15.0,1.0,,7.0,138.0,57.0,35.0,3.0,,5.0,5.0,3.0,486.0,3.0,3.0,,69.0,66.0,21.0,1.0,1.0,1.0,,,136.0,136.0,4.0,21.0,29.0,52.3,,,,,12.0,0.0,133.0,1.0,1.0,2.0,,,,6.0,1.0,,3.0,15.0,86.0,394.0,5.0,10.0,259.0,45.0,8.0,16.0,4.0,14.0,11.0,,132.0,3.0,262.0,,,10.0,4.0,64.0,,507.0,1.0,0.0,13.0,17.0,1.0,24.0,1.0,681.0,15.0,9.0,,8.0,4.0,11.0,0.0,,,,,,,,,,,,
2020-21,2128294,1,2020-09-14 20:15:00,8,Chelsea,Away,228.0,15.0,1.0,3.0,2.0,1.0,,162.0,3.0,,4.0,4.0,2.0,33.0,387.0,,1.0,21.0,10.0,13.0,7.0,,2.0,2.0,,,,,,,,,,7.0,1.0,,,,,6.0,7.0,6.0,7.0,3.0,91.0,58.0,,,1.0,,15.0,3.0,8.0,,,3.0,7.0,3.0,2.0,10.0,1.0,46.0,42.0,,15.0,8.0,1.0,,37.0,57.0,13.0,8.0,,,1.0,,,153.0,2.0,1.0,1.0,1.0,1.0,,9.0,1.0,,2.0,8.0,,25.0,25.0,1.0,,4.0,112.0,60.0,35.0,4.0,1.0,2.0,7.0,5.0,446.0,4.0,,,77.0,37.0,16.0,,,,,1.0,122.0,122.0,2.0,33.0,17.0,47.7,,,,,15.0,0.0,109.0,,2.0,2.0,,1.0,2.0,2.0,,,3.0,22.0,78.0,374.0,8.0,9.0,257.0,35.0,15.0,12.0,3.0,13.0,10.0,2.0,104.0,2.0,221.0,,,15.0,4.0,65.0,3.0,465.0,,0.0,10.0,16.0,1.0,21.0,0.0,644.0,20.0,14.0,,5.0,3.0,9.0,0.0,,,,,,,,,,,,
2020-21,2128286,1,2021-01-12 20:15:00,1,Man Utd,Away,210.0,17.0,,5.0,5.0,,,270.0,3.0,,5.0,1.0,5.0,23.0,475.0,,,12.0,12.0,22.0,10.0,,1.0,1.0,,,,,,,,,,12.0,,,,,,6.0,6.0,5.0,9.0,4.0,96.0,66.0,1.0,1.0,,,17.0,4.0,2.0,,1.0,4.0,7.0,12.0,,2.0,,32.0,54.0,,19.0,13.0,,,33.0,48.0,13.0,14.0,,,,1.0,,177.0,1.0,,1.0,1.0,,,7.0,1.0,,,13.0,,10.0,10.0,1.0,,5.0,155.0,61.0,36.0,3.0,1.0,1.0,10.0,7.0,537.0,5.0,3.0,,86.0,77.0,37.0,,,,,,135.0,135.0,3.0,33.0,24.0,62.7,,,,,17.0,0.0,138.0,,,,,,1.0,2.0,,,3.0,18.0,155.0,457.0,9.0,11.0,246.0,40.0,19.0,9.0,1.0,21.0,20.0,1.0,191.0,1.0,341.0,,,16.0,5.0,54.0,2.0,566.0,,0.0,13.0,12.0,,14.0,2.0,753.0,29.0,16.0,,6.0,4.0,8.0,0.0,,,,,,,,,,,,
2020-21,2128286,1,2021-01-12 20:15:00,90,Burnley,Home,114.0,20.0,,,,4.0,,106.0,2.0,,4.0,9.0,4.0,29.0,220.0,,,20.0,22.0,12.0,5.0,,1.0,,,,,,,,,,,10.0,,,,,,9.0,9.0,4.0,6.0,5.0,59.0,69.0,1.0,2.0,,1.0,16.0,5.0,6.0,,2.0,3.0,4.0,7.0,,6.0,1.0,54.0,32.0,1.0,18.0,10.0,,,33.0,56.0,15.0,13.0,,,1.0,,,149.0,,,,,,,4.0,,,1.0,10.0,,11.0,11.0,1.0,,4.0,55.0,67.0,32.0,4.0,,3.0,2.0,,310.0,4.0,,,55.0,36.0,29.0,,,,,,160.0,160.0,3.0,33.0,21.0,37.3,,,,,16.0,0.0,71.0,3.0,3.0,6.0,,,,6.0,1.0,,3.0,15.0,59.0,209.0,7.0,5.0,147.0,54.0,18.0,8.0,3.0,14.0,11.0,,106.0,6.0,201.0,,,33.0,4.0,84.0,3.0,334.0,,0.0,11.0,5.0,,22.0,1.0,506.0,16.0,15.0,,2.0,3.0,3.0,0.0,,,,,,,,,,,,
2020-21,2128290,1,2021-01-20 18:00:00,43,Man City,Home,238.0,27.0,3.0,5.0,2.0,2.0,,320.0,1.0,2.0,3.0,,6.0,26.0,553.0,2.0,,13.0,11.0,21.0,20.0,1.0,5.0,1.0,,,,,,,,,,22.0,1.0,1.0,,,,5.0,6.0,5.0,20.0,8.0,95.0,53.0,1.0,3.0,1.0,,7.0,12.0,10.0,,,16.0,14.0,3.0,,3.0,3.0,45.0,55.0,,11.0,6.0,,,25.0,54.0,10.0,8.0,1.0,,2.0,1.0,,162.0,1.0,,,1.0,,,1.0,1.0,,,6.0,1.0,11.0,11.0,5.0,,3.0,184.0,58.0,43.0,2.0,1.0,6.0,16.0,9.0,613.0,3.0,,,100.0,67.0,51.0,,,,,1.0,124.0,124.0,4.0,21.0,25.0,69.1,1.0,,,,7.0,0.0,187.0,,4.0,4.0,,,1.0,7.0,2.0,,3.0,16.0,196.0,540.0,3.0,22.0,255.0,37.0,11.0,23.0,11.0,29.0,18.0,1.0,240.0,2.0,402.0,,2.0,7.0,6.0,40.0,3.0,628.0,4.0,0.0,28.0,14.0,,14.0,0.0,810.0,70.0,7.0,,12.0,16.0,10.0,0.0,,,,,,,,,,,,
2020-21,2128290,1,2021-01-20 18:00:00,7,Aston Villa,Away,117.0,14.0,,1.0,1.0,,,91.0,3.0,,3.0,4.0,4.0,24.0,207.0,,,11.0,21.0,11.0,6.0,,,2.0,,,,,1.0,,,,,9.0,,,,,1.0,5.0,20.0,8.0,6.0,5.0,51.0,50.0,,,,,7.0,3.0,12.0,,,2.0,4.0,,,11.0,2.0,55.0,45.0,,29.0,13.0,,,25.0,36.0,9.0,10.0,,,2.0,1.0,1.0,109.0,,,,,,,8.0,,2.0,1.0,13.0,,15.0,15.0,4.0,,3.0,59.0,56.0,26.0,16.0,,3.0,3.0,4.0,255.0,10.0,1.0,,55.0,21.0,10.0,1.0,1.0,1.0,,,109.0,109.0,3.0,23.0,12.0,30.9,,,,,7.0,0.0,66.0,5.0,2.0,7.0,,,2.0,4.0,,,3.0,9.0,46.0,191.0,4.0,6.0,138.0,30.0,29.0,13.0,2.0,7.0,5.0,2.0,81.0,4.0,154.0,2.0,,23.0,4.0,64.0,1.0,285.0,1.0,0.0,11.0,14.0,,13.0,2.0,458.0,16.0,7.0,,10.0,2.0,6.0,0.0,,,,,,,,,,,,
2020-21,2128299,2,2020-09-19 12:30:00,11,Everton,Home,468.0,20.0,5.0,9.0,5.0,2.0,2.0,263.0,4.0,,5.0,2.0,10.0,31.0,722.0,,1.0,15.0,14.0,12.0,5.0,4.0,3.0,,,,,,1.0,,,,,8.0,,,,,4.0,7.0,2.0,4.0,13.0,4.0,128.0,61.0,2.0,1.0,3.0,1.0,19.0,5.0,5.0,,1.0,11.0,14.0,5.0,1.0,10.0,2.0,45.0,50.0,1.0,4.0,2.0,,1.0,20.0,56.0,9.0,10.0,4.0,,5.0,3.0,1.0,212.0,3.0,1.0,2.0,2.0,1.0,,5.0,3.0,,1.0,2.0,1.0,6.0,6.0,,,5.0,237.0,88.0,64.0,1.0,,5.0,7.0,7.0,782.0,1.0,2.0,,84.0,67.0,39.0,,,,,,137.0,137.0,5.0,29.0,22.0,71.3,,,3.0,,19.0,0.0,222.0,1.0,1.0,2.0,,,,5.0,2.0,,3.0,9.0,109.0,706.0,9.0,12.0,490.0,38.0,4.0,15.0,11.0,32.0,22.0,,144.0,3.0,341.0,,,10.0,10.0,56.0,1.0,799.0,1.0,0.0,17.0,21.0,3.0,17.0,1.0,982.0,38.0,14.0,,7.0,11.0,13.0,0.0,,,,,,,,,,,,
2020-21,2128299,2,2020-09-19 12:30:00,35,West Brom,Away,147.0,16.0,,2.0,2.0,2.0,,108.0,3.0,,8.0,4.0,3.0,18.0,253.0,,,5.0,12.0,14.0,3.0,,,1.0,1.0,,,,1.0,,,,,5.0,,,,,,7.0,13.0,4.0,2.0,4.0,61.0,56.0,,,,5.0,14.0,1.0,7.0,,,1.0,3.0,1.0,,14.0,1.0,50.0,45.0,5.0,20.0,14.0,,1.0,20.0,41.0,11.0,8.0,,,2.0,1.0,1.0,132.0,1.0,,,1.0,,1.0,8.0,1.0,,1.0,14.0,1.0,12.0,12.0,4.0,,8.0,62.0,56.0,31.0,11.0,2.0,,4.0,4.0,299.0,5.0,,,53.0,38.0,12.0,,,,,,117.0,117.0,8.0,28.0,8.0,28.7,,3.0,,,14.0,0.0,67.0,1.0,1.0,2.0,,,1.0,1.0,,,3.0,11.0,45.0,240.0,5.0,4.0,167.0,27.0,20.0,12.0,1.0,6.0,5.0,2.0,77.0,4.0,161.0,1.0,,18.0,3.0,49.0,1.0,322.0,,1.0,6.0,18.0,,8.0,0.0,491.0,15.0,19.0,,5.0,1.0,6.0,0.0,,,,,,,,,,,,
2020-21,2128300,2,2020-09-19 15:00:00,2,Leeds,Home,220.0,34.0,1.0,3.0,2.0,4.0,1.0,120.0,8.0,,5.0,3.0,10.0,37.0,337.0,1.0,,28.0,20.0,18.0,2.0,3.0,2.0,,,,,,1.0,,,,,5.0,1.0,,,,1.0,6.0,7.0,7.0,8.0,2.0,75.0,74.0,,,1.0,3.0,20.0,1.0,20.0,,,5.0,6.0,7.0,,13.0,,70.0,69.0,3.0,11.0,5.0,,,17.0,52.0,13.0,17.0,1.0,,7.0,3.0,1.0,176.0,2.0,,2.0,2.0,,,9.0,2.0,,1.0,5.0,,10.0,10.0,,,5.0,80.0,60.0,35.0,3.0,3.0,2.0,5.0,7.0,418.0,3.0,1.0,,47.0,58.0,27.0,1.0,1.0,1.0,,1.0,174.0,174.0,9.0,28.0,30.0,50.3,,,,1.0,20.0,0.0,113.0,1.0,2.0,3.0,,,,2.0,,,2.0,8.0,68.0,314.0,4.0,7.0,264.0,52.0,11.0,17.0,4.0,20.0,16.0,,108.0,7.0,200.0,,,17.0,12.0,66.0,3.0,444.0,3.0,0.0,10.0,22.0,2.0,31.0,1.0,658.0,19.0,25.0,,12.0,5.0,17.0,0.0,,,,,,,,,,,,
2020-21,2128300,2,2020-09-19 15:00:00,54,Fulham,Away,189.0,15.0,1.0,4.0,3.0,1.0,,169.0,2.0,,8.0,6.0,10.0,20.0,354.0,,,14.0,18.0,20.0,6.0,1.0,2.0,,,1.0,,,1.0,,,,,10.0,1.0,,1.0,,,8.0,8.0,2.0,7.0,7.0,81.0,79.0,2.0,,3.0,1.0,22.0,3.0,12.0,,,3.0,11.0,4.0,,13.0,3.0,69.0,70.0,1.0,16.0,6.0,,,17.0,50.0,18.0,12.0,2.0,,2.0,,1.0,157.0,2.0,,2.0,2.0,,,3.0,2.0,,,6.0,1.0,16.0,16.0,2.0,,8.0,98.0,58.0,33.0,5.0,,3.0,6.0,6.0,416.0,1.0,2.0,,40.0,62.0,24.0,1.0,1.0,1.0,,1.0,153.0,153.0,10.0,28.0,32.0,49.7,1.0,,,2.0,22.0,0.0,102.0,2.0,1.0,3.0,,,,5.0,,,3.0,9.0,86.0,339.0,15.0,9.0,211.0,35.0,16.0,29.0,3.0,18.0,15.0,,122.0,7.0,245.0,,,17.0,11.0,47.0,,438.0,,0.0,14.0,18.0,,16.0,2.0,668.0,14.0,29.0,,20.0,3.0,11.0,0.0,,,,,,,,,,,,
2020-21,2128302,2,2020-09-19 17:30:00,1,Man Utd,Home,197.0,20.0,3.0,5.0,2.0,,,414.0,4.0,3.0,2.0,4.0,10.0,33.0,606.0,,,21.0,16.0,11.0,10.0,2.0,4.0,,,,,,1.0,,,,,12.0,,,,,,9.0,9.0,5.0,7.0,10.0,102.0,58.0,1.0,1.0,1.0,,33.0,9.0,9.0,,1.0,9.0,12.0,8.0,,16.0,1.0,61.0,48.0,,14.0,8.0,,,16.0,84.0,13.0,10.0,,,2.0,1.0,1.0,190.0,,,,,,,4.0,1.0,,1.0,8.0,,9.0,9.0,,,2.0,204.0,62.0,46.0,3.0,,4.0,8.0,4.0,684.0,3.0,1.0,,143.0,122.0,43.0,1.0,1.0,1.0,,,166.0,166.0,3.0,30.0,23.0,75.8,,,,,33.0,0.0,209.0,1.0,1.0,2.0,,1.0,,4.0,,,3.0,10.0,230.0,585.0,10.0,12.0,215.0,38.0,14.0,21.0,6.0,27.0,21.0,,294.0,1.0,517.0,,3.0,9.0,11.0,50.0,1.0,705.0,2.0,0.0,17.0,14.0,,24.0,2.0,912.0,38.0,16.0,,13.0,9.0,9.0,0.0,,,,,,,,,,,,
2020-21,2128302,2,2020-09-19 17:30:00,31,Crystal Palace,Away,62.0,8.0,,1.0,1.0,2.0,,77.0,2.0,1.0,,5.0,,15.0,138.0,1.0,,7.0,11.0,16.0,10.0,,2.0,1.0,,,,,,,,,,11.0,1.0,,,,,6.0,7.0,10.0,9.0,5.0,26.0,62.0,1.0,,2.0,5.0,28.0,3.0,13.0,,2.0,3.0,4.0,,,8.0,3.0,48.0,61.0,5.0,33.0,14.0,,,16.0,34.0,10.0,12.0,2.0,,4.0,2.0,,115.0,1.0,,1.0,1.0,,,7.0,2.0,,,14.0,,21.0,21.0,2.0,,,40.0,49.0,15.0,9.0,1.0,5.0,6.0,5.0,201.0,9.0,2.0,,45.0,21.0,13.0,,,,,1.0,135.0,135.0,5.0,34.0,18.0,24.2,,,,,28.0,0.0,44.0,,3.0,3.0,,,1.0,6.0,,,3.0,6.0,43.0,127.0,18.0,11.0,93.0,27.0,33.0,15.0,3.0,9.0,6.0,1.0,68.0,7.0,141.0,,1.0,19.0,1.0,51.0,2.0,225.0,1.0,0.0,14.0,24.0,,14.0,1.0,444.0,19.0,15.0,,9.0,3.0,12.0,0.0,,,,,,,,,,,,
2020-21,2128296,2,2020-09-19 20:00:00,21,West Ham,Away,162.0,9.0,2.0,7.0,5.0,2.0,,159.0,3.0,,3.0,8.0,2.0,22.0,314.0,,,16.0,17.0,16.0,7.0,1.0,1.0,2.0,,,,,1.0,,,,,12.0,,1.0,,,,4.0,5.0,2.0,7.0,7.0,72.0,39.0,2.0,2.0,1.0,1.0,20.0,5.0,8.0,,1.0,5.0,14.0,7.0,,2.0,,44.0,40.0,1.0,27.0,13.0,,,17.0,38.0,13.0,11.0,1.0,,3.0,1.0,1.0,128.0,1.0,,1.0,1.0,,,5.0,1.0,,1.0,13.0,1.0,10.0,10.0,1.0,,3.0,99.0,66.0,39.0,7.0,,4.0,5.0,3.0,361.0,3.0,1.0,,84.0,48.0,21.0,,,,,,115.0,115.0,2.0,16.0,16.0,37.4,1.0,,,,20.0,0.0,84.0,,1.0,1.0,,,2.0,6.0,,,3.0,4.0,67.0,296.0,13.0,9.0,187.0,24.0,27.0,11.0,5.0,27.0,22.0,2.0,92.0,5.0,223.0,,,19.0,3.0,45.0,2.0,383.0,,0.0,14.0,10.0,,19.0,1.0,564.0,19.0,12.0,,5.0,5.0,5.0,0.0,,,,,,,,,,,,
2020-21,2128296,2,2020-09-19 20:00:00,3,Arsenal,Home,316.0,25.0,,3.0,3.0,,,264.0,4.0,1.0,6.0,1.0,13.0,30.0,577.0,,1.0,13.0,16.0,17.0,4.0,,,,,,,,,,,,,7.0,,,,,,5.0,7.0,7.0,5.0,2.0,102.0,47.0,2.0,,2.0,1.0,21.0,3.0,5.0,1.0,1.0,7.0,7.0,5.0,,6.0,1.0,40.0,44.0,1.0,17.0,12.0,,1.0,17.0,53.0,11.0,12.0,1.0,,,,,156.0,2.0,,2.0,2.0,,,5.0,2.0,,,12.0,,11.0,11.0,1.0,,6.0,213.0,82.0,56.0,5.0,,1.0,5.0,3.0,645.0,6.0,1.0,,97.0,48.0,33.0,,,,,,138.0,138.0,4.0,18.0,19.0,62.6,,,,1.0,21.0,0.0,198.0,2.0,,2.0,,,,1.0,1.0,,3.0,13.0,108.0,556.0,7.0,6.0,340.0,40.0,17.0,12.0,5.0,17.0,12.0,,148.0,,346.0,1.0,1.0,10.0,13.0,51.0,5.0,669.0,1.0,0.0,7.0,8.0,3.0,13.0,0.0,844.0,29.0,16.0,,8.0,7.0,5.0,0.0,,,,,,,,,,,,
2020-21,2128304,2,2020-09-20 12:00:00,20,Southampton,Home,182.0,16.0,,,,2.0,,172.0,1.0,2.0,2.0,5.0,2.0,19.0,354.0,,,7.0,31.0,16.0,5.0,1.0,,,,,,1.0,1.0,,,,,9.0,1.0,,1.0,,3.0,8.0,7.0,2.0,9.0,5.0,56.0,50.0,,2.0,1.0,,21.0,2.0,8.0,,1.0,3.0,6.0,1.0,,5.0,1.0,61.0,52.0,,7.0,3.0,,,30.0,72.0,17.0,17.0,2.0,,4.0,2.0,1.0,163.0,1.0,,1.0,1.0,,,1.0,1.0,,3.0,3.0,1.0,8.0,8.0,,,2.0,121.0,63.0,33.0,2.0,,3.0,4.0,7.0,431.0,2.0,1.0,,80.0,43.0,21.0,,,,,1.0,150.0,150.0,3.0,20.0,23.0,52.5,1.0,3.0,,,21.0,0.0,120.0,1.0,,1.0,,,,5.0,1.0,,3.0,11.0,69.0,333.0,13.0,7.0,206.0,41.0,7.0,14.0,3.0,12.0,9.0,,131.0,6.0,266.0,,2.0,21.0,3.0,58.0,2.0,460.0,1.0,0.0,14.0,8.0,,13.0,4.0,611.0,19.0,15.0,,11.0,3.0,6.0,0.0,,,,,,,,,,,,
2020-21,2128304,2,2020-09-20 12:00:00,6,Spurs,Away,191.0,19.0,,,,1.0,,112.0,8.0,1.0,4.0,3.0,2.0,25.0,303.0,,,19.0,16.0,31.0,4.0,,,1.0,,,,,,,,,1.0,8.0,,,,,,15.0,9.0,5.0,7.0,2.0,53.0,48.0,3.0,,4.0,1.0,20.0,2.0,11.0,,1.0,2.0,1.0,4.0,,2.0,3.0,52.0,61.0,1.0,21.0,11.0,,,30.0,45.0,18.0,14.0,5.0,,1.0,,,151.0,4.0,,4.0,4.0,,1.0,9.0,5.0,,1.0,11.0,1.0,5.0,5.0,1.0,,4.0,111.0,66.0,31.0,3.0,,1.0,7.0,6.0,387.0,2.0,2.0,,59.0,35.0,12.0,1.0,1.0,1.0,,,157.0,157.0,2.0,22.0,19.0,47.5,,,3.0,1.0,20.0,0.0,104.0,3.0,2.0,5.0,,,1.0,1.0,,,3.0,19.0,34.0,277.0,7.0,8.0,243.0,47.0,21.0,14.0,1.0,6.0,5.0,2.0,67.0,4.0,182.0,,1.0,20.0,2.0,63.0,6.0,419.0,,0.0,9.0,8.0,,29.0,3.0,576.0,8.0,9.0,,8.0,2.0,3.0,0.0,1.0,,,,,,,,,,,
