season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgLeft,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attObxdRight,attPenMiss,penaltySave,secondYellow,attLgRight,attPenPost
2016-17,855452,29,2017-03-18 17:30:00,91,Bournemouth,Home,160.0,15.0,,3.0,3.0,3.0,,202.0,3.0,,5.0,5.0,9.0,33.0,359.0,,,19.0,16.0,9.0,8.0,,,,,,1.0,1.0,,,,,,11.0,,,,,,,6.0,4.0,6.0,5.0,7.0,76.0,64.0,1.0,,1.0,4.0,21.0,2.0,11.0,,,2.0,12.0,3.0,,7.0,1.0,55.0,48.0,4.0,30.0,13.0,,,61.0,10.0,9.0,1.0,1.0,2.0,,1.0,147.0,1.0,,1.0,1.0,,,14.0,1.0,1.0,,13.0,,17.0,17.0,2.0,5.0,105.0,85.0,47.0,4.0,,3.0,6.0,6.0,421.0,4.0,4.0,,75.0,85.0,21.0,,,,,143.0,143.0,7.0,26.0,22.0,47.8,,,,2.0,21.0,0.0,121.0,,1.0,1.0,,,4.0,1.0,3.0,93.0,346.0,9.0,9.0,180.0,30.0,30.0,24.0,,15.0,15.0,,132.0,7.0,284.0,2.0,,30.0,11.0,81.0,2.0,449.0,,0.0,12.0,17.0,1.0,21.0,0.0,655.0,19.0,14.0,13.0,2.0,13.0,0.0,,,,,,,
2016-17,855456,29,2017-03-19 12:00:00,1,Man Utd,Away,109.0,8.0,2.0,4.0,2.0,4.0,,134.0,6.0,,,5.0,9.0,22.0,239.0,,2.0,12.0,19.0,22.0,7.0,2.0,2.0,1.0,,,,,,,,,1.0,12.0,,,,,,,4.0,9.0,1.0,9.0,5.0,56.0,53.0,3.0,2.0,2.0,5.0,13.0,4.0,14.0,,,3.0,5.0,1.0,,12.0,1.0,57.0,57.0,5.0,39.0,23.0,1.0,,42.0,8.0,9.0,,,,,,137.0,2.0,,1.0,2.0,,1.0,13.0,3.0,2.0,,23.0,,14.0,14.0,1.0,1.0,68.0,71.0,31.0,8.0,3.0,3.0,8.0,6.0,298.0,3.0,1.0,,61.0,40.0,15.0,,,,,122.0,122.0,1.0,32.0,13.0,36.1,,,,,13.0,0.0,65.0,2.0,,2.0,,1.0,4.0,,3.0,59.0,224.0,7.0,11.0,131.0,17.0,39.0,16.0,3.0,9.0,6.0,2.0,95.0,13.0,204.0,2.0,,30.0,10.0,63.0,1.0,326.0,,0.0,14.0,15.0,3.0,18.0,1.0,507.0,25.0,5.0,12.0,3.0,12.0,0.0,,1.0,,,,,
2016-17,855456,29,2017-03-19 12:00:00,25,Boro,Home,211.0,28.0,,9.0,9.0,1.0,,258.0,6.0,,2.0,3.0,15.0,38.0,460.0,,1.0,20.0,22.0,19.0,7.0,,,,,,,,,,,,,9.0,,,,,,,5.0,9.0,5.0,9.0,1.0,86.0,59.0,,,1.0,,13.0,3.0,12.0,,,8.0,15.0,14.0,,12.0,1.0,57.0,57.0,,11.0,6.0,1.0,,74.0,9.0,8.0,,,1.0,2.0,,183.0,,,,,,,8.0,1.0,,,6.0,,11.0,11.0,4.0,2.0,149.0,86.0,59.0,3.0,,2.0,5.0,3.0,535.0,4.0,,,88.0,78.0,49.0,,,,,148.0,148.0,6.0,22.0,29.0,63.9,,,,,13.0,0.0,137.0,3.0,,3.0,1.0,,4.0,1.0,2.0,99.0,443.0,6.0,7.0,225.0,47.0,11.0,17.0,7.0,38.0,31.0,,156.0,3.0,368.0,,,14.0,16.0,66.0,,555.0,,0.0,10.0,16.0,2.0,22.0,1.0,727.0,27.0,7.0,14.0,8.0,12.0,0.0,,,,,,,
2016-17,855459,29,2017-03-19 14:15:00,20,Southampton,Away,181.0,22.0,,3.0,3.0,2.0,,154.0,2.0,,3.0,6.0,19.0,22.0,332.0,1.0,1.0,25.0,9.0,13.0,7.0,,,,,,,,,,,,,7.0,,,,,,1.0,9.0,7.0,5.0,5.0,3.0,59.0,72.0,1.0,1.0,,3.0,26.0,1.0,9.0,,1.0,1.0,6.0,5.0,,11.0,2.0,44.0,52.0,3.0,29.0,18.0,,,62.0,13.0,12.0,,,2.0,,,165.0,1.0,,1.0,1.0,,,5.0,1.0,,,18.0,,11.0,11.0,1.0,3.0,96.0,76.0,37.0,5.0,1.0,4.0,4.0,3.0,422.0,4.0,2.0,,71.0,60.0,25.0,1.0,1.0,1.0,,162.0,162.0,2.0,37.0,28.0,49.5,,,,,26.0,0.0,123.0,4.0,,4.0,,,4.0,,3.0,70.0,317.0,15.0,8.0,209.0,48.0,29.0,8.0,1.0,12.0,11.0,,122.0,7.0,246.0,,,23.0,22.0,56.0,7.0,443.0,1.0,0.0,8.0,21.0,4.0,28.0,3.0,660.0,16.0,17.0,6.0,1.0,12.0,0.0,,,,,,,
2016-17,855459,29,2017-03-19 14:15:00,6,Spurs,Home,119.0,11.0,1.0,2.0,1.0,2.0,,224.0,3.0,,2.0,3.0,11.0,23.0,341.0,,1.0,17.0,13.0,9.0,8.0,1.0,2.0,,,,,,,,,,1.0,9.0,1.0,,,,,,5.0,5.0,3.0,7.0,5.0,68.0,54.0,1.0,1.0,1.0,2.0,26.0,4.0,6.0,,,5.0,3.0,2.0,,16.0,1.0,52.0,44.0,2.0,24.0,11.0,1.0,,79.0,12.0,13.0,2.0,,6.0,2.0,,178.0,1.0,,,1.0,,,11.0,1.0,1.0,,11.0,,13.0,13.0,1.0,2.0,105.0,88.0,39.0,1.0,,1.0,9.0,6.0,423.0,1.0,5.0,,61.0,57.0,24.0,,,,1.0,172.0,172.0,4.0,19.0,25.0,50.5,,,,,26.0,0.0,105.0,1.0,1.0,2.0,1.0,,2.0,1.0,3.0,97.0,325.0,11.0,10.0,147.0,33.0,24.0,14.0,3.0,10.0,7.0,,156.0,9.0,319.0,1.0,,25.0,12.0,72.0,2.0,456.0,,0.0,12.0,13.0,2.0,27.0,3.0,647.0,27.0,11.0,9.0,5.0,9.0,0.0,,,,,,,
2016-17,855455,29,2017-03-19 16:30:00,14,Liverpool,Away,132.0,18.0,1.0,5.0,4.0,3.0,1.0,172.0,3.0,,3.0,3.0,4.0,24.0,299.0,,1.0,14.0,11.0,16.0,9.0,1.0,2.0,1.0,,,,,,,,,2.0,8.0,1.0,,,,,2.0,4.0,12.0,1.0,13.0,,57.0,58.0,2.0,2.0,1.0,2.0,11.0,4.0,16.0,,2.0,8.0,8.0,,1.0,15.0,2.0,58.0,70.0,2.0,29.0,14.0,,,66.0,7.0,14.0,,,5.0,3.0,,160.0,,,,,,,8.0,,,1.0,14.0,,12.0,12.0,1.0,3.0,81.0,68.0,34.0,9.0,,4.0,6.0,4.0,356.0,2.0,2.0,,46.0,62.0,36.0,,,,1.0,142.0,142.0,3.0,22.0,28.0,40.5,,2.0,,,11.0,0.0,85.0,2.0,,2.0,2.0,1.0,5.0,1.0,2.0,105.0,282.0,6.0,11.0,148.0,34.0,29.0,21.0,8.0,19.0,11.0,1.0,150.0,10.0,254.0,,,19.0,5.0,60.0,2.0,383.0,,0.0,13.0,29.0,2.0,17.0,3.0,594.0,38.0,12.0,11.0,8.0,18.0,0.0,,,,,,,
2016-17,855455,29,2017-03-19 16:30:00,43,Man City,Home,253.0,19.0,3.0,7.0,4.0,1.0,1.0,243.0,4.0,,11.0,1.0,10.0,26.0,489.0,1.0,2.0,16.0,16.0,11.0,7.0,3.0,3.0,,,,,,,,,,1.0,10.0,,,,,1.0,,11.0,13.0,,12.0,1.0,76.0,68.0,5.0,4.0,1.0,2.0,9.0,2.0,11.0,,1.0,9.0,12.0,,,15.0,3.0,70.0,58.0,2.0,18.0,12.0,,1.0,59.0,14.0,6.0,1.0,,2.0,2.0,,177.0,1.0,,1.0,1.0,,,5.0,1.0,1.0,,12.0,1.0,15.0,15.0,1.0,11.0,164.0,70.0,47.0,8.0,,6.0,5.0,3.0,548.0,4.0,4.0,,93.0,62.0,36.0,1.0,1.0,1.0,,154.0,154.0,3.0,31.0,23.0,59.5,1.0,,1.0,2.0,9.0,0.0,146.0,3.0,,3.0,,,8.0,1.0,2.0,109.0,475.0,3.0,11.0,269.0,33.0,18.0,30.0,8.0,22.0,14.0,,147.0,1.0,316.0,1.0,,11.0,10.0,46.0,6.0,563.0,1.0,0.0,13.0,25.0,3.0,20.0,3.0,795.0,41.0,22.0,16.0,9.0,15.0,0.0,,,,,,,
2016-17,855467,30,2017-04-01 12:30:00,11,Everton,Away,156.0,15.0,2.0,7.0,5.0,4.0,1.0,163.0,2.0,,3.0,13.0,11.0,37.0,312.0,,,26.0,28.0,28.0,3.0,2.0,2.0,,,,,1.0,,,,,,4.0,,,,,,2.0,7.0,6.0,4.0,5.0,4.0,59.0,65.0,2.0,1.0,1.0,,15.0,2.0,17.0,1.0,,3.0,10.0,8.0,1.0,16.0,1.0,76.0,84.0,,17.0,11.0,,,57.0,10.0,16.0,,,2.0,2.0,1.0,174.0,1.0,,,,1.0,,2.0,,,1.0,11.0,,16.0,16.0,2.0,3.0,99.0,77.0,38.0,2.0,,3.0,3.0,4.0,405.0,4.0,2.0,,42.0,58.0,31.0,,,,,183.0,183.0,1.0,33.0,25.0,48.6,,,,,15.0,0.0,97.0,2.0,1.0,2.0,,,3.0,,3.0,77.0,297.0,3.0,6.0,190.0,31.0,17.0,22.0,3.0,23.0,20.0,,128.0,15.0,262.0,,,30.0,12.0,77.0,1.0,429.0,,0.0,9.0,25.0,1.0,34.0,3.0,648.0,20.0,16.0,15.0,3.0,19.0,0.0,,,,,,,
2016-17,855467,30,2017-04-01 12:30:00,14,Liverpool,Home,140.0,21.0,,,,,,228.0,5.0,,5.0,3.0,20.0,28.0,368.0,,,15.0,28.0,28.0,6.0,,,,,,,,,,,1.0,,10.0,,,,,,,9.0,5.0,4.0,6.0,4.0,76.0,62.0,,,,1.0,15.0,3.0,15.0,,,2.0,3.0,1.0,,17.0,2.0,84.0,76.0,1.0,26.0,10.0,,,81.0,17.0,9.0,2.0,,,,,195.0,3.0,,,3.0,,,10.0,3.0,,1.0,10.0,,11.0,11.0,1.0,5.0,91.0,104.0,58.0,3.0,,1.0,8.0,6.0,446.0,2.0,4.0,,87.0,72.0,13.0,,,,,161.0,161.0,5.0,19.0,30.0,51.4,,,,,15.0,0.0,110.0,1.0,2.0,3.0,2.0,,1.0,,3.0,111.0,353.0,12.0,9.0,157.0,33.0,26.0,25.0,1.0,5.0,4.0,,163.0,10.0,320.0,,,23.0,20.0,69.0,1.0,472.0,1.0,0.0,10.0,23.0,1.0,20.0,1.0,676.0,16.0,17.0,17.0,2.0,17.0,0.0,,,,,,,
2016-17,855463,30,2017-04-01 15:00:00,6,Spurs,Away,267.0,23.0,1.0,1.0,1.0,,,201.0,3.0,,14.0,10.0,18.0,45.0,467.0,,,19.0,24.0,17.0,9.0,1.0,3.0,,,,,1.0,,,,,,13.0,,,,,,2.0,3.0,5.0,8.0,10.0,9.0,98.0,74.0,1.0,1.0,2.0,,19.0,6.0,3.0,,,7.0,6.0,4.0,1.0,18.0,,56.0,48.0,,37.0,21.0,,,55.0,6.0,9.0,,,2.0,,1.0,202.0,1.0,,1.0,1.0,,,5.0,1.0,1.0,,21.0,,8.0,8.0,,14.0,145.0,85.0,45.0,3.0,,3.0,8.0,7.0,551.0,5.0,1.0,,45.0,80.0,23.0,,,,,163.0,163.0,4.0,27.0,26.0,61.0,,,,1.0,19.0,0.0,128.0,1.0,1.0,2.0,,,6.0,,3.0,97.0,448.0,7.0,11.0,300.0,45.0,37.0,16.0,5.0,14.0,10.0,,141.0,2.0,287.0,1.0,,35.0,19.0,93.0,1.0,573.0,,0.0,19.0,12.0,1.0,25.0,0.0,792.0,23.0,12.0,10.0,7.0,9.0,0.0,,,,,,,
2016-17,855463,30,2017-04-01 15:00:00,90,Burnley,Home,93.0,18.0,2.0,8.0,6.0,2.0,,163.0,7.0,,3.0,16.0,9.0,40.0,248.0,,,10.0,17.0,24.0,11.0,,2.0,,,,,,,,,,,10.0,,,,,,1.0,6.0,10.0,9.0,5.0,8.0,54.0,63.0,,,,3.0,19.0,5.0,10.0,,,3.0,8.0,9.0,,7.0,3.0,48.0,56.0,3.0,27.0,14.0,,3.0,88.0,9.0,6.0,,,1.0,,,158.0,,,,,,,11.0,,,,14.0,,9.0,9.0,1.0,3.0,80.0,95.0,49.0,7.0,,5.0,6.0,2.0,338.0,5.0,,,61.0,37.0,39.0,,,,,161.0,161.0,5.0,24.0,26.0,39.0,,,,,19.0,0.0,69.0,3.0,2.0,5.0,2.0,,6.0,,3.0,85.0,234.0,12.0,11.0,107.0,37.0,27.0,8.0,3.0,20.0,17.0,,150.0,11.0,274.0,,,40.0,11.0,79.0,5.0,361.0,,0.0,13.0,24.0,1.0,23.0,2.0,547.0,14.0,6.0,3.0,3.0,17.0,0.0,,,,,,,
2016-17,855464,30,2017-04-01 15:00:00,31,Crystal Palace,Away,59.0,12.0,1.0,3.0,2.0,3.0,1.0,106.0,8.0,,4.0,12.0,5.0,29.0,162.0,,,10.0,11.0,15.0,4.0,1.0,1.0,,,,,,,,,,,5.0,,,,,,2.0,7.0,16.0,8.0,6.0,2.0,39.0,53.0,2.0,1.0,1.0,3.0,14.0,,9.0,,,3.0,1.0,2.0,,12.0,5.0,54.0,56.0,3.0,47.0,16.0,,,59.0,14.0,12.0,1.0,,5.0,3.0,,117.0,2.0,,1.0,2.0,,,14.0,2.0,3.0,,16.0,,16.0,16.0,2.0,4.0,31.0,68.0,36.0,9.0,1.0,4.0,3.0,3.0,195.0,8.0,1.0,,56.0,30.0,13.0,,,,,113.0,113.0,6.0,27.0,8.0,27.1,,,3.0,,14.0,0.0,42.0,7.0,3.0,10.0,1.0,,5.0,,3.0,75.0,143.0,10.0,7.0,76.0,20.0,47.0,21.0,3.0,9.0,6.0,,112.0,11.0,162.0,3.0,,35.0,6.0,66.0,2.0,229.0,,0.0,8.0,16.0,,11.0,2.0,450.0,17.0,16.0,13.0,3.0,8.0,0.0,,,,,,,
2016-17,855464,30,2017-04-01 15:00:00,8,Chelsea,Home,151.0,29.0,,10.0,10.0,1.0,1.0,387.0,9.0,,2.0,1.0,20.0,37.0,528.0,,,25.0,15.0,11.0,16.0,1.0,1.0,,,1.0,2.0,3.0,,,,,,18.0,,,,,,1.0,6.0,6.0,2.0,16.0,8.0,69.0,57.0,4.0,3.0,1.0,,14.0,8.0,13.0,,1.0,9.0,31.0,3.0,,11.0,1.0,56.0,54.0,,15.0,8.0,,1.0,70.0,12.0,14.0,,,7.0,2.0,3.0,202.0,1.0,,1.0,1.0,,,9.0,1.0,1.0,,8.0,,6.0,6.0,1.0,2.0,161.0,59.0,38.0,3.0,1.0,3.0,15.0,11.0,582.0,,3.0,,80.0,91.0,59.0,,,,,143.0,143.0,8.0,33.0,14.0,72.9,,3.0,,,14.0,0.0,176.0,1.0,,1.0,,,5.0,3.0,3.0,272.0,502.0,4.0,18.0,168.0,45.0,15.0,14.0,5.0,41.0,36.0,,320.0,4.0,481.0,1.0,,7.0,21.0,56.0,4.0,608.0,1.0,0.0,24.0,20.0,1.0,27.0,3.0,814.0,61.0,7.0,9.0,9.0,15.0,0.0,,,,,,,
2016-17,855465,30,2017-04-01 15:00:00,21,West Ham,Away,167.0,15.0,2.0,12.0,10.0,2.0,1.0,202.0,2.0,1.0,2.0,10.0,15.0,28.0,357.0,,,27.0,16.0,24.0,6.0,1.0,1.0,,,,,,,,,,,11.0,,,,,,,5.0,6.0,1.0,8.0,4.0,68.0,65.0,2.0,1.0,1.0,3.0,13.0,1.0,5.0,,,5.0,10.0,15.0,,10.0,,47.0,65.0,3.0,30.0,15.0,,1.0,69.0,9.0,15.0,1.0,,1.0,2.0,,161.0,1.0,,1.0,1.0,,,5.0,1.0,,1.0,15.0,,15.0,15.0,1.0,2.0,116.0,73.0,39.0,5.0,,5.0,3.0,4.0,429.0,1.0,1.0,,88.0,52.0,38.0,,,,,158.0,158.0,8.0,22.0,29.0,54.3,,3.0,,1.0,13.0,0.0,109.0,,1.0,1.0,,,7.0,,3.0,84.0,338.0,9.0,8.0,183.0,41.0,30.0,21.0,4.0,31.0,27.0,,137.0,7.0,302.0,,1.0,24.0,15.0,61.0,1.0,454.0,,0.0,12.0,14.0,,37.0,2.0,689.0,16.0,11.0,12.0,5.0,10.0,0.0,,,,,,,
2016-17,855465,30,2017-04-01 15:00:00,88,Hull,Home,156.0,11.0,1.0,1.0,,1.0,,104.0,4.0,,9.0,4.0,13.0,18.0,259.0,,,22.0,24.0,16.0,1.0,,1.0,,,,1.0,1.0,,,,,,5.0,,,,,1.0,,6.0,8.0,4.0,6.0,1.0,57.0,62.0,,1.0,,4.0,13.0,1.0,12.0,,1.0,5.0,8.0,2.0,1.0,10.0,2.0,65.0,47.0,4.0,24.0,11.0,1.0,,64.0,16.0,8.0,,,3.0,2.0,1.0,162.0,2.0,1.0,1.0,1.0,1.0,,10.0,1.0,5.0,1.0,11.0,1.0,9.0,9.0,,9.0,85.0,73.0,21.0,5.0,1.0,1.0,2.0,3.0,362.0,,2.0,,51.0,49.0,27.0,,,,,177.0,177.0,3.0,25.0,21.0,45.7,1.0,,3.0,1.0,13.0,0.0,81.0,2.0,1.0,3.0,,,3.0,,3.0,60.0,246.0,4.0,3.0,182.0,38.0,24.0,9.0,4.0,16.0,12.0,,120.0,4.0,219.0,5.0,,28.0,14.0,71.0,2.0,385.0,,0.0,7.0,19.0,,28.0,2.0,569.0,16.0,12.0,5.0,5.0,15.0,0.0,,,,,,,
2016-17,855466,30,2017-04-01 15:00:00,110,Stoke,Away,156.0,12.0,1.0,7.0,6.0,6.0,,161.0,7.0,1.0,5.0,11.0,8.0,29.0,310.0,,1.0,28.0,25.0,40.0,8.0,1.0,2.0,,,,,,,,,,,8.0,,,,,,,3.0,12.0,11.0,9.0,1.0,59.0,62.0,2.0,2.0,,1.0,28.0,3.0,8.0,,,4.0,10.0,10.0,,9.0,5.0,64.0,68.0,1.0,40.0,21.0,,,57.0,11.0,7.0,,,1.0,2.0,,153.0,,,,,,,10.0,,,,21.0,,13.0,13.0,,5.0,104.0,73.0,45.0,10.0,,5.0,4.0,2.0,397.0,6.0,8.0,,65.0,29.0,37.0,,,,,178.0,178.0,2.0,26.0,27.0,51.7,,,,1.0,28.0,0.0,102.0,3.0,5.0,8.0,,,5.0,,3.0,65.0,294.0,15.0,9.0,188.0,28.0,40.0,21.0,3.0,25.0,22.0,,110.0,19.0,255.0,,1.0,33.0,10.0,62.0,4.0,418.0,,0.0,10.0,11.0,2.0,30.0,4.0,664.0,31.0,18.0,10.0,4.0,10.0,0.0,,,,,,,
2016-17,855466,30,2017-04-01 15:00:00,13,Leicester,Home,109.0,8.0,,2.0,2.0,4.0,1.0,170.0,1.0,,4.0,5.0,5.0,16.0,277.0,1.0,,14.0,40.0,25.0,10.0,1.0,4.0,2.0,,,,,,,,,,14.0,,,,1.0,,5.0,4.0,9.0,1.0,12.0,11.0,37.0,65.0,1.0,1.0,,3.0,28.0,6.0,10.0,,1.0,10.0,6.0,3.0,,7.0,2.0,68.0,64.0,3.0,28.0,14.0,,,59.0,7.0,11.0,1.0,,3.0,3.0,,171.0,2.0,,1.0,2.0,,,11.0,2.0,1.0,,14.0,1.0,19.0,19.0,1.0,4.0,93.0,87.0,40.0,4.0,1.0,2.0,11.0,10.0,366.0,3.0,1.0,,73.0,68.0,29.0,,,,,170.0,170.0,1.0,21.0,34.0,48.3,1.0,,,1.0,28.0,0.0,93.0,2.0,,2.0,,2.0,7.0,2.0,3.0,76.0,263.0,13.0,13.0,133.0,33.0,28.0,12.0,8.0,20.0,12.0,2.0,129.0,13.0,281.0,1.0,,23.0,6.0,61.0,1.0,394.0,2.0,0.0,23.0,20.0,,19.0,1.0,614.0,16.0,17.0,8.0,10.0,9.0,0.0,,,,,,,
2016-17,855468,30,2017-04-01 15:00:00,1,Man Utd,Home,241.0,18.0,,2.0,2.0,,,433.0,4.0,,8.0,4.0,28.0,34.0,672.0,,,19.0,12.0,14.0,11.0,,1.0,,,,1.0,1.0,,1.0,,,,16.0,,,,,,,6.0,1.0,2.0,9.0,9.0,103.0,69.0,,1.0,,,16.0,7.0,7.0,,,6.0,16.0,12.0,,8.0,,50.0,55.0,,12.0,8.0,,,83.0,15.0,13.0,,,3.0,,1.0,197.0,,,,,,,5.0,,2.0,1.0,8.0,,12.0,12.0,,8.0,235.0,79.0,53.0,1.0,,5.0,6.0,3.0,741.0,1.0,6.0,,140.0,92.0,47.0,,,,,156.0,156.0,8.0,20.0,33.0,74.8,,,,,16.0,0.0,226.0,,1.0,1.0,1.0,,8.0,,1.0,249.0,653.0,8.0,11.0,250.0,35.0,12.0,23.0,4.0,32.0,28.0,,306.0,2.0,543.0,2.0,,16.0,29.0,63.0,,761.0,,0.0,18.0,15.0,1.0,19.0,3.0,964.0,37.0,13.0,13.0,6.0,12.0,0.0,,,,,,,
2016-17,855468,30,2017-04-01 15:00:00,35,West Brom,Away,87.0,13.0,1.0,2.0,1.0,,,81.0,2.0,1.0,1.0,6.0,10.0,20.0,166.0,1.0,,11.0,14.0,12.0,3.0,,,,,,,1.0,,,,,,2.0,,,,,,,5.0,9.0,9.0,1.0,2.0,45.0,67.0,,,,2.0,16.0,1.0,13.0,,,1.0,3.0,2.0,,13.0,3.0,55.0,50.0,2.0,46.0,27.0,,1.0,41.0,13.0,14.0,,,2.0,2.0,1.0,129.0,,,,,,,12.0,,3.0,,27.0,1.0,18.0,18.0,5.0,1.0,47.0,69.0,27.0,6.0,,1.0,2.0,1.0,231.0,7.0,2.0,,41.0,38.0,14.0,,,,,131.0,131.0,1.0,37.0,21.0,25.2,,,,,16.0,0.0,40.0,1.0,2.0,3.0,,,1.0,,3.0,35.0,158.0,8.0,3.0,122.0,22.0,46.0,9.0,1.0,8.0,7.0,,66.0,6.0,147.0,3.0,1.0,31.0,10.0,68.0,,261.0,1.0,0.0,3.0,18.0,,16.0,3.0,450.0,10.0,8.0,7.0,1.0,13.0,0.0,,,,,,,
2016-17,855471,30,2017-04-01 15:00:00,56,Sunderland,Away,87.0,11.0,1.0,3.0,2.0,3.0,,124.0,5.0,1.0,2.0,9.0,9.0,26.0,208.0,,,25.0,28.0,23.0,9.0,,,,,,,1.0,,,,,,9.0,,,,,,1.0,3.0,15.0,8.0,3.0,8.0,52.0,44.0,,,,7.0,15.0,6.0,8.0,,,9.0,9.0,9.0,,10.0,5.0,63.0,47.0,7.0,34.0,20.0,,,62.0,8.0,12.0,,,2.0,1.0,1.0,132.0,,,,,,,11.0,,1.0,,20.0,,5.0,5.0,,2.0,58.0,71.0,35.0,13.0,,1.0,8.0,3.0,267.0,8.0,1.0,,43.0,55.0,41.0,,,,,151.0,151.0,2.0,13.0,16.0,43.3,,,,1.0,15.0,0.0,60.0,8.0,1.0,9.0,,,2.0,,2.0,66.0,190.0,5.0,9.0,102.0,24.0,34.0,12.0,8.0,26.0,19.0,,122.0,10.0,226.0,1.0,1.0,26.0,10.0,63.0,,302.0,,0.0,11.0,9.0,2.0,28.0,3.0,498.0,11.0,11.0,3.0,9.0,7.0,0.0,,,,,,,
2016-17,855471,30,2017-04-01 15:00:00,57,Watford,Home,148.0,17.0,3.0,9.0,6.0,5.0,,179.0,3.0,,4.0,5.0,10.0,23.0,318.0,1.0,1.0,14.0,23.0,28.0,13.0,2.0,7.0,1.0,,,,,,,,,,16.0,,,,,,,6.0,3.0,8.0,15.0,8.0,62.0,54.0,2.0,1.0,1.0,2.0,15.0,8.0,3.0,,,13.0,19.0,8.0,1.0,4.0,2.0,47.0,63.0,2.0,37.0,21.0,,,48.0,12.0,8.0,,,,1.0,,136.0,1.0,,1.0,,1.0,,8.0,,2.0,,21.0,1.0,13.0,13.0,1.0,5.0,104.0,65.0,36.0,9.0,,3.0,13.0,10.0,370.0,6.0,2.0,,59.0,50.0,44.0,,,,,127.0,127.0,2.0,20.0,23.0,56.7,,,,1.0,15.0,0.0,85.0,1.0,2.0,3.0,1.0,1.0,5.0,1.0,3.0,101.0,309.0,10.0,16.0,166.0,29.0,37.0,13.0,12.0,40.0,28.0,1.0,130.0,8.0,261.0,2.0,,21.0,10.0,58.0,1.0,387.0,1.0,0.0,23.0,19.0,1.0,14.0,1.0,612.0,35.0,14.0,8.0,13.0,14.0,0.0,,,,,,,
