season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attLgCentre,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attObxdLeft,attIboxOwnGoal,attLgRight,attPenTarget,ownGoals,attOboxOwnGoal,attObxdRight,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,expectedGoalsFreekick,attPenPost,keeperGoals,subsGoals,winningGoal,rescindedRedCard
2019-20,1059771,7,2019-09-28 15:00:00,57,Watford,Away,239.0,13.0,1.0,4.0,3.0,,,295.0,1.0,1.0,2.0,3.0,2.0,23.0,530.0,,,28.0,12.0,22.0,11.0,,1.0,,,,,,,,13.0,,,,,,2.0,7.0,,10.0,4.0,99.0,60.0,,1.0,,,10.0,3.0,8.0,,,6.0,5.0,8.0,,13.0,,46.0,50.0,,7.0,3.0,,,69.0,6.0,5.0,,,3.0,2.0,,175.0,,,,,,,6.0,,,1.0,3.0,,5.0,5.0,,2.0,169.0,92.0,55.0,1.0,,5.0,6.0,5.0,612.0,,,71.0,109.0,36.0,,,,,,154.0,154.0,5.0,17.0,33.0,60.9,,,,,10.0,0.0,185.0,1.0,,1.0,,1.0,,6.0,,2.0,111.0,522.0,8.0,11.0,256.0,37.0,7.0,16.0,5.0,20.0,15.0,,158.0,2.0,392.0,,1.0,16.0,4.0,58.0,1.0,628.0,,0.0,14.0,15.0,,32.0,1.0,801.0,24.0,14.0,8.0,6.0,10.0,0.0,,,1.0,,,1.0,,,,,,,,,,,,
2019-20,1059766,7,2019-09-28 17:30:00,11,Everton,Home,155.0,14.0,2.0,5.0,3.0,6.0,2.0,144.0,8.0,1.0,2.0,9.0,10.0,32.0,294.0,,2.0,12.0,11.0,16.0,4.0,5.0,3.0,,,1.0,,1.0,,,5.0,,,,,3.0,3.0,13.0,6.0,10.0,2.0,57.0,55.0,3.0,3.0,1.0,1.0,15.0,1.0,10.0,,,5.0,9.0,2.0,,9.0,1.0,40.0,57.0,1.0,8.0,3.0,,,46.0,4.0,8.0,1.0,,4.0,3.0,1.0,138.0,1.0,,,1.0,,,11.0,1.0,,,3.0,,11.0,11.0,1.0,2.0,76.0,59.0,36.0,2.0,,1.0,9.0,8.0,333.0,4.0,1.0,40.0,69.0,29.0,,,,,,116.0,116.0,2.0,22.0,20.0,37.2,,,,,15.0,0.0,87.0,2.0,3.0,5.0,,1.0,,3.0,,3.0,71.0,276.0,4.0,10.0,177.0,28.0,8.0,20.0,5.0,19.0,14.0,,99.0,9.0,200.0,,1.0,20.0,12.0,62.0,2.0,358.0,,0.0,12.0,19.0,2.0,15.0,2.0,540.0,25.0,17.0,14.0,5.0,11.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059766,7,2019-09-28 17:30:00,43,Man City,Away,283.0,33.0,1.0,4.0,3.0,2.0,,285.0,4.0,,9.0,2.0,11.0,34.0,564.0,,2.0,15.0,16.0,11.0,15.0,,,1.0,1.0,,,1.0,,,18.0,,1.0,,,,4.0,10.0,2.0,13.0,6.0,113.0,65.0,3.0,2.0,1.0,2.0,14.0,4.0,14.0,,,2.0,8.0,4.0,,12.0,3.0,57.0,40.0,2.0,19.0,13.0,,,46.0,8.0,4.0,3.0,,2.0,,1.0,140.0,1.0,,1.0,1.0,,,4.0,2.0,1.0,,13.0,1.0,8.0,8.0,,9.0,180.0,71.0,55.0,5.0,,7.0,9.0,8.0,606.0,1.0,2.0,91.0,76.0,35.0,,,,,,103.0,103.0,7.0,23.0,24.0,62.8,1.0,,,,14.0,0.0,186.0,6.0,1.0,6.0,,1.0,1.0,7.0,1.0,3.0,133.0,551.0,9.0,16.0,292.0,47.0,19.0,17.0,1.0,13.0,12.0,1.0,161.0,3.0,340.0,1.0,,9.0,11.0,51.0,5.0,619.0,,0.0,19.0,15.0,4.0,16.0,2.0,813.0,33.0,12.0,10.0,2.0,7.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059767,7,2019-09-29 16:30:00,13,Leicester,Home,279.0,24.0,,5.0,5.0,2.0,,371.0,6.0,,3.0,5.0,7.0,31.0,645.0,,1.0,21.0,13.0,9.0,8.0,,2.0,1.0,,,,,,,11.0,,,,,,5.0,1.0,2.0,9.0,4.0,108.0,59.0,2.0,2.0,1.0,1.0,20.0,3.0,9.0,,,9.0,13.0,7.0,1.0,7.0,,49.0,47.0,1.0,8.0,5.0,,,76.0,12.0,9.0,2.0,,2.0,2.0,,178.0,3.0,,3.0,2.0,1.0,1.0,6.0,3.0,1.0,1.0,5.0,,15.0,15.0,,3.0,232.0,76.0,61.0,,1.0,5.0,6.0,5.0,705.0,,3.0,124.0,112.0,39.0,,,,,,141.0,141.0,4.0,25.0,26.0,68.9,,,,,20.0,0.0,206.0,,,,,1.0,1.0,5.0,,3.0,188.0,627.0,12.0,11.0,300.0,45.0,8.0,16.0,6.0,28.0,22.0,2.0,230.0,5.0,452.0,1.0,,11.0,7.0,48.0,,724.0,,0.0,13.0,24.0,1.0,23.0,1.0,918.0,28.0,17.0,6.0,9.0,13.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059767,7,2019-09-29 16:30:00,4,Newcastle,Away,151.0,11.0,,2.0,2.0,1.0,,103.0,8.0,1.0,4.0,4.0,2.0,15.0,252.0,,,17.0,9.0,13.0,2.0,,,1.0,,,,,,,3.0,,,,,,7.0,10.0,4.0,1.0,2.0,50.0,53.0,,,,4.0,17.0,,6.0,,,,3.0,5.0,,17.0,1.0,47.0,49.0,4.0,24.0,14.0,,,36.0,9.0,11.0,,,1.0,,,130.0,,,,,,,8.0,,,,14.0,,12.0,12.0,1.0,4.0,77.0,55.0,33.0,9.0,,2.0,,,301.0,3.0,1.0,32.0,41.0,16.0,,,,,,137.0,137.0,2.0,28.0,18.0,31.1,,,,1.0,17.0,0.0,71.0,1.0,,1.0,,1.0,1.0,3.0,,3.0,38.0,231.0,4.0,2.0,177.0,34.0,24.0,16.0,,8.0,8.0,1.0,61.0,4.0,159.0,,1.0,14.0,4.0,40.0,1.0,328.0,,1.0,3.0,17.0,,22.0,1.0,520.0,4.0,24.0,9.0,,11.0,0.0,,,1.0,1.0,,1.0,,,,,,,,,,,,
2019-20,1059768,7,2019-09-30 20:00:00,1,Man Utd,Home,174.0,13.0,3.0,4.0,1.0,1.0,1.0,180.0,7.0,,7.0,2.0,5.0,29.0,350.0,,1.0,20.0,11.0,10.0,9.0,1.0,4.0,1.0,,,1.0,1.0,,,11.0,,,,,,11.0,7.0,3.0,4.0,12.0,68.0,58.0,1.0,1.0,,1.0,18.0,6.0,8.0,,,8.0,5.0,7.0,,10.0,4.0,54.0,45.0,1.0,7.0,6.0,1.0,,51.0,18.0,12.0,,,2.0,1.0,1.0,148.0,1.0,,1.0,1.0,,,8.0,1.0,1.0,1.0,6.0,,11.0,11.0,2.0,7.0,106.0,60.0,36.0,7.0,1.0,4.0,7.0,4.0,413.0,2.0,3.0,74.0,65.0,23.0,,,,,,142.0,142.0,5.0,13.0,31.0,54.8,,2.0,,,18.0,0.0,118.0,3.0,1.0,4.0,,1.0,1.0,6.0,,2.0,89.0,327.0,6.0,11.0,197.0,30.0,7.0,17.0,6.0,19.0,13.0,1.0,130.0,3.0,262.0,1.0,,9.0,5.0,50.0,2.0,440.0,1.0,0.0,16.0,15.0,1.0,22.0,4.0,631.0,26.0,11.0,8.0,8.0,6.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059768,7,2019-09-30 20:00:00,3,Arsenal,Away,129.0,23.0,2.0,4.0,2.0,1.0,,158.0,5.0,,1.0,2.0,4.0,29.0,283.0,,1.0,16.0,10.0,11.0,6.0,,,3.0,,,,1.0,,1.0,9.0,,,,,,7.0,4.0,12.0,7.0,3.0,59.0,52.0,3.0,3.0,1.0,2.0,17.0,2.0,8.0,,1.0,7.0,12.0,3.0,,7.0,3.0,45.0,54.0,2.0,14.0,8.0,,,41.0,13.0,17.0,1.0,,4.0,2.0,1.0,139.0,1.0,,1.0,1.0,,,11.0,1.0,,1.0,8.0,,8.0,8.0,,1.0,77.0,65.0,36.0,8.0,,3.0,4.0,5.0,330.0,6.0,,59.0,76.0,23.0,,,,,,134.0,134.0,5.0,24.0,20.0,45.2,,,1.0,,17.0,0.0,89.0,1.0,2.0,3.0,,3.0,3.0,3.0,,3.0,90.0,261.0,10.0,7.0,153.0,40.0,14.0,16.0,3.0,20.0,17.0,3.0,118.0,6.0,231.0,,,17.0,5.0,59.0,4.0,364.0,,0.0,10.0,19.0,5.0,19.0,2.0,563.0,23.0,15.0,8.0,7.0,11.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059773,8,2019-10-05 12:30:00,36,Brighton,Home,173.0,32.0,2.0,4.0,3.0,,,236.0,2.0,1.0,9.0,4.0,4.0,32.0,405.0,,1.0,20.0,10.0,13.0,8.0,3.0,2.0,,,,,1.0,,,13.0,,1.0,,,1.0,9.0,3.0,5.0,10.0,7.0,82.0,78.0,,,2.0,,25.0,7.0,12.0,,,4.0,6.0,6.0,,13.0,1.0,55.0,52.0,,19.0,11.0,,,59.0,11.0,7.0,3.0,,3.0,1.0,1.0,169.0,1.0,,,1.0,,,4.0,3.0,,1.0,11.0,1.0,14.0,14.0,3.0,9.0,120.0,57.0,32.0,4.0,,3.0,9.0,6.0,480.0,2.0,3.0,96.0,76.0,37.0,,,,,,146.0,146.0,8.0,24.0,34.0,47.7,1.0,,,,25.0,0.0,123.0,1.0,2.0,3.0,,,,4.0,,3.0,124.0,396.0,11.0,12.0,191.0,53.0,19.0,20.0,4.0,16.0,13.0,,172.0,4.0,319.0,,1.0,12.0,4.0,58.0,1.0,494.0,1.0,0.0,17.0,22.0,2.0,21.0,2.0,713.0,28.0,17.0,10.0,4.0,12.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,
2019-20,1059773,8,2019-10-05 12:30:00,6,Spurs,Away,256.0,22.0,1.0,1.0,1.0,1.0,,197.0,7.0,,6.0,1.0,2.0,20.0,452.0,,,21.0,13.0,10.0,6.0,,1.0,,,,,1.0,,,6.0,,,,,,5.0,10.0,7.0,3.0,5.0,75.0,63.0,,,,1.0,24.0,2.0,10.0,,,4.0,5.0,7.0,,15.0,1.0,52.0,55.0,1.0,15.0,7.0,1.0,,39.0,7.0,10.0,,,1.0,,1.0,147.0,,,,,,,8.0,,,,7.0,,11.0,11.0,2.0,6.0,163.0,54.0,28.0,4.0,,2.0,4.0,3.0,523.0,6.0,1.0,56.0,61.0,23.0,,,,,,148.0,148.0,4.0,36.0,16.0,52.3,,,,1.0,24.0,0.0,162.0,2.0,1.0,3.0,,,,3.0,,3.0,100.0,430.0,13.0,6.0,295.0,46.0,15.0,19.0,4.0,15.0,12.0,,126.0,4.0,267.0,1.0,,12.0,2.0,44.0,1.0,547.0,1.0,0.0,8.0,23.0,1.0,27.0,1.0,750.0,19.0,9.0,12.0,4.0,11.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059774,8,2019-10-05 15:00:00,11,Everton,Away,197.0,18.0,3.0,3.0,1.0,1.0,,168.0,4.0,1.0,10.0,6.0,7.0,31.0,362.0,,,17.0,29.0,33.0,7.0,2.0,3.0,,,,1.0,1.0,,,7.0,,,,,,7.0,6.0,3.0,9.0,2.0,71.0,66.0,2.0,2.0,,3.0,11.0,5.0,5.0,,,9.0,11.0,8.0,,8.0,1.0,60.0,51.0,3.0,15.0,8.0,,1.0,46.0,12.0,5.0,,,1.0,,1.0,172.0,,,,,,,8.0,,2.0,,8.0,,7.0,7.0,2.0,10.0,111.0,81.0,46.0,7.0,,3.0,6.0,2.0,447.0,2.0,,46.0,100.0,27.0,,,,,,161.0,161.0,3.0,29.0,19.0,59.2,,,,2.0,11.0,0.0,117.0,2.0,,2.0,1.0,,,4.0,,3.0,75.0,349.0,6.0,9.0,229.0,34.0,15.0,12.0,7.0,25.0,19.0,,119.0,6.0,267.0,2.0,1.0,30.0,9.0,69.0,1.0,471.0,,1.0,11.0,9.0,,22.0,1.0,636.0,20.0,9.0,5.0,9.0,8.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059774,8,2019-10-05 15:00:00,90,Burnley,Home,107.0,10.0,3.0,7.0,4.0,,,115.0,2.0,,4.0,8.0,1.0,18.0,215.0,,1.0,20.0,33.0,29.0,6.0,,1.0,,,,,1.0,,,6.0,,,,,1.0,3.0,9.0,2.0,6.0,3.0,46.0,63.0,,,,2.0,12.0,2.0,5.0,,,7.0,8.0,4.0,,4.0,1.0,51.0,60.0,2.0,22.0,15.0,,,61.0,5.0,12.0,,,2.0,,1.0,134.0,1.0,1.0,1.0,,1.0,,6.0,,,,15.0,,18.0,18.0,1.0,4.0,67.0,80.0,29.0,9.0,1.0,4.0,3.0,3.0,306.0,5.0,,68.0,41.0,26.0,,,,,,149.0,149.0,4.0,24.0,28.0,40.8,,,,,12.0,0.0,80.0,1.0,1.0,2.0,,1.0,,4.0,,3.0,45.0,205.0,3.0,7.0,123.0,30.0,22.0,10.0,6.0,18.0,12.0,,103.0,6.0,222.0,,,39.0,1.0,71.0,5.0,327.0,,0.0,9.0,15.0,1.0,23.0,2.0,514.0,21.0,9.0,5.0,7.0,10.0,0.0,,1.0,,,,,,,,,,,,,,,,
2019-20,1059775,8,2019-10-05 15:00:00,13,Leicester,Away,208.0,31.0,1.0,1.0,,,,148.0,5.0,2.0,6.0,2.0,8.0,28.0,355.0,,1.0,15.0,11.0,17.0,,,,,,,,,,1.0,2.0,,,,,,9.0,14.0,4.0,1.0,1.0,80.0,81.0,1.0,1.0,,2.0,8.0,,16.0,,,6.0,9.0,5.0,,7.0,3.0,63.0,54.0,2.0,27.0,13.0,,,54.0,17.0,8.0,,,1.0,,,190.0,1.0,,1.0,1.0,,,9.0,1.0,1.0,,13.0,,19.0,19.0,2.0,6.0,104.0,80.0,31.0,4.0,1.0,,1.0,1.0,450.0,4.0,5.0,59.0,67.0,27.0,1.0,1.0,1.0,,,181.0,181.0,5.0,42.0,21.0,49.3,,,,,19.0,0.0,104.0,5.0,1.0,6.0,,,,1.0,,3.0,79.0,336.0,8.0,2.0,240.0,62.0,27.0,25.0,5.0,19.0,14.0,,133.0,6.0,257.0,1.0,2.0,17.0,9.0,66.0,2.0,478.0,,0.0,2.0,16.0,4.0,18.0,4.0,681.0,15.0,11.0,13.0,6.0,10.0,0.0,,,,,,,,,0.407308,0.098575,0.020031,3.36623,,,,,,
2019-20,1059775,8,2019-10-05 15:00:00,14,Liverpool,Home,184.0,27.0,2.0,5.0,3.0,,,207.0,1.0,,7.0,7.0,8.0,41.0,386.0,1.0,1.0,25.0,17.0,11.0,12.0,1.0,2.0,,,,,1.0,,,14.0,1.0,,,,,4.0,1.0,1.0,14.0,4.0,83.0,80.0,4.0,4.0,2.0,3.0,8.0,4.0,13.0,,2.0,4.0,7.0,5.0,,8.0,,54.0,63.0,3.0,25.0,10.0,,,62.0,9.0,17.0,1.0,,6.0,2.0,1.0,175.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,10.0,,14.0,14.0,2.0,7.0,121.0,75.0,41.0,6.0,1.0,6.0,8.0,8.0,474.0,,2.0,54.0,77.0,35.0,,,,,1.0,165.0,165.0,6.0,27.0,39.0,50.7,,,,,18.0,0.0,115.0,,,,,,,6.0,1.0,3.0,84.0,369.0,8.0,14.0,213.0,52.0,25.0,24.0,3.0,17.0,14.0,,137.0,2.0,298.0,1.0,,25.0,9.0,79.0,3.0,494.0,1.0,0.0,18.0,19.0,5.0,33.0,1.0,733.0,34.0,16.0,16.0,4.0,10.0,0.0,,,,,,,,,1.45184,3.5528,3.36623,0.020031,0.071998,,,,,
2019-20,1059778,8,2019-10-05 15:00:00,45,Norwich,Home,194.0,17.0,,1.0,1.0,,,190.0,6.0,,7.0,2.0,5.0,16.0,383.0,1.0,,14.0,14.0,10.0,12.0,,3.0,1.0,,,,,,1.0,18.0,,,,,,5.0,12.0,10.0,15.0,6.0,62.0,57.0,,1.0,1.0,,21.0,8.0,4.0,,1.0,10.0,10.0,,,9.0,4.0,47.0,64.0,,20.0,10.0,1.0,2.0,39.0,14.0,17.0,,,3.0,,,180.0,,,,,,,9.0,1.0,,1.0,10.0,,7.0,7.0,2.0,7.0,122.0,49.0,28.0,6.0,,4.0,8.0,5.0,438.0,3.0,1.0,64.0,50.0,42.0,,1.0,1.0,1.0,,139.0,139.0,5.0,22.0,22.0,57.6,,,,1.0,21.0,0.0,108.0,4.0,3.0,7.0,,,1.0,8.0,3.0,3.0,120.0,356.0,9.0,12.0,217.0,31.0,20.0,24.0,10.0,20.0,10.0,1.0,170.0,2.0,275.0,,,11.0,5.0,37.0,,472.0,1.0,0.0,21.0,20.0,1.0,14.0,1.0,698.0,55.0,14.0,17.0,10.0,14.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059778,8,2019-10-05 15:00:00,7,Aston Villa,Away,108.0,20.0,1.0,3.0,2.0,1.0,,163.0,3.0,,5.0,10.0,5.0,39.0,268.0,,,17.0,10.0,14.0,9.0,1.0,3.0,,,,,,,,17.0,,1.0,,,1.0,10.0,15.0,6.0,12.0,10.0,48.0,60.0,3.0,3.0,3.0,3.0,18.0,3.0,17.0,,,6.0,6.0,7.0,,10.0,1.0,64.0,47.0,3.0,34.0,14.0,1.0,,56.0,17.0,13.0,3.0,,2.0,,,124.0,5.0,,3.0,5.0,,,10.0,5.0,,,14.0,1.0,11.0,11.0,3.0,5.0,85.0,59.0,28.0,10.0,1.0,3.0,12.0,12.0,318.0,7.0,1.0,37.0,42.0,30.0,,,,,1.0,127.0,127.0,5.0,30.0,18.0,42.4,1.0,,,,18.0,0.0,88.0,2.0,2.0,4.0,,,,7.0,,3.0,88.0,255.0,9.0,15.0,127.0,32.0,34.0,14.0,4.0,17.0,13.0,,123.0,4.0,235.0,,,24.0,5.0,71.0,1.0,345.0,,0.0,22.0,16.0,,22.0,3.0,570.0,25.0,9.0,4.0,6.0,9.0,0.0,,,,,1.0,,,,,,,,,,,,,
2019-20,1059780,8,2019-10-05 15:00:00,49,Sheff Utd,Away,225.0,23.0,2.0,6.0,4.0,1.0,,236.0,1.0,,3.0,3.0,5.0,54.0,455.0,,,23.0,26.0,25.0,5.0,1.0,2.0,,,,,,,,6.0,,,,,1.0,1.0,5.0,3.0,5.0,4.0,96.0,65.0,,,,,6.0,2.0,10.0,,,7.0,10.0,11.0,,13.0,1.0,59.0,53.0,,27.0,15.0,,,74.0,6.0,7.0,,,2.0,2.0,,190.0,,,,,,,6.0,,1.0,,15.0,,9.0,9.0,,3.0,134.0,91.0,41.0,7.0,,2.0,4.0,3.0,538.0,2.0,1.0,90.0,125.0,38.0,,,,,,164.0,164.0,3.0,26.0,30.0,60.5,,,,,6.0,0.0,134.0,2.0,,2.0,,,,4.0,,2.0,114.0,447.0,1.0,6.0,240.0,51.0,27.0,11.0,7.0,30.0,23.0,,165.0,4.0,344.0,1.0,,19.0,7.0,104.0,3.0,554.0,1.0,0.0,9.0,15.0,,23.0,2.0,760.0,22.0,20.0,7.0,7.0,9.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059780,8,2019-10-05 15:00:00,57,Watford,Home,110.0,14.0,,3.0,3.0,3.0,,145.0,4.0,1.0,3.0,7.0,4.0,15.0,252.0,,,13.0,25.0,26.0,6.0,1.0,2.0,1.0,,,,,,1.0,4.0,,,,,1.0,1.0,5.0,4.0,5.0,3.0,49.0,65.0,3.0,3.0,,3.0,3.0,2.0,7.0,,,7.0,8.0,7.0,,6.0,1.0,53.0,59.0,3.0,34.0,18.0,,,47.0,7.0,6.0,,,,,,155.0,,,,,,,7.0,,,,18.0,,9.0,9.0,4.0,4.0,71.0,77.0,26.0,7.0,,3.0,4.0,2.0,341.0,2.0,2.0,30.0,86.0,25.0,,,,,,163.0,163.0,2.0,30.0,25.0,39.5,,,,1.0,3.0,0.0,85.0,2.0,1.0,3.0,,1.0,1.0,4.0,,3.0,84.0,241.0,2.0,7.0,135.0,37.0,34.0,19.0,5.0,20.0,15.0,1.0,123.0,7.0,245.0,,1.0,31.0,4.0,57.0,2.0,360.0,,0.0,8.0,17.0,,16.0,0.0,542.0,16.0,15.0,10.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059781,8,2019-10-05 17:30:00,21,West Ham,Home,171.0,15.0,,5.0,5.0,3.0,1.0,260.0,2.0,,1.0,10.0,2.0,28.0,426.0,,,23.0,20.0,27.0,6.0,,,,,,,,,,7.0,,,,,2.0,7.0,5.0,2.0,8.0,1.0,87.0,53.0,1.0,1.0,,,16.0,1.0,13.0,1.0,,2.0,8.0,3.0,,8.0,1.0,52.0,59.0,,14.0,7.0,,,69.0,11.0,7.0,1.0,,2.0,2.0,,157.0,1.0,,1.0,1.0,,,6.0,1.0,,2.0,7.0,,9.0,9.0,2.0,1.0,122.0,76.0,51.0,2.0,,2.0,5.0,4.0,501.0,2.0,,86.0,98.0,25.0,1.0,1.0,1.0,,,131.0,131.0,2.0,26.0,23.0,51.7,,3.0,,,16.0,0.0,153.0,1.0,1.0,1.0,,2.0,,4.0,,3.0,90.0,416.0,7.0,7.0,198.0,34.0,14.0,8.0,2.0,15.0,13.0,,133.0,10.0,336.0,,,26.0,4.0,55.0,2.0,519.0,,0.0,9.0,19.0,1.0,23.0,3.0,678.0,17.0,16.0,6.0,2.0,11.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059781,8,2019-10-05 17:30:00,31,Crystal Palace,Away,216.0,16.0,2.0,3.0,1.0,3.0,,182.0,2.0,,1.0,5.0,7.0,29.0,395.0,,,17.0,27.0,20.0,3.0,1.0,1.0,,,,,,,1.0,3.0,1.0,,,,2.0,2.0,8.0,1.0,5.0,2.0,94.0,65.0,2.0,1.0,2.0,1.0,15.0,2.0,6.0,,1.0,2.0,3.0,2.0,1.0,14.0,2.0,59.0,52.0,1.0,18.0,7.0,,,57.0,7.0,9.0,1.0,,3.0,2.0,,167.0,1.0,,1.0,,1.0,,3.0,,,,7.0,,9.0,9.0,1.0,1.0,106.0,82.0,43.0,2.0,,1.0,4.0,4.0,472.0,1.0,3.0,67.0,62.0,25.0,,,,,1.0,146.0,146.0,4.0,29.0,25.0,48.3,,,3.0,1.0,15.0,0.0,122.0,3.0,,4.0,,,,1.0,1.0,2.0,74.0,382.0,8.0,5.0,238.0,36.0,18.0,18.0,2.0,9.0,7.0,,114.0,8.0,260.0,1.0,,23.0,8.0,66.0,4.0,489.0,,0.0,7.0,10.0,1.0,19.0,2.0,668.0,24.0,18.0,13.0,2.0,6.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059772,8,2019-10-06 14:00:00,3,Arsenal,Home,184.0,13.0,2.0,2.0,,,,152.0,3.0,1.0,2.0,3.0,6.0,31.0,334.0,,1.0,26.0,26.0,14.0,8.0,1.0,3.0,,,,,,,,9.0,,,,1.0,,7.0,5.0,5.0,9.0,3.0,71.0,62.0,1.0,1.0,,2.0,27.0,4.0,14.0,,,14.0,11.0,3.0,1.0,9.0,,66.0,55.0,2.0,17.0,8.0,,,58.0,12.0,6.0,,,,,,165.0,1.0,1.0,1.0,,1.0,,11.0,,1.0,,8.0,1.0,8.0,8.0,1.0,2.0,98.0,78.0,31.0,5.0,,5.0,5.0,2.0,418.0,1.0,1.0,56.0,78.0,38.0,,,,,,166.0,166.0,6.0,25.0,25.0,52.5,1.0,,,,27.0,0.0,109.0,1.0,1.0,2.0,,2.0,,6.0,2.0,3.0,86.0,324.0,9.0,10.0,205.0,37.0,17.0,17.0,10.0,24.0,14.0,,138.0,4.0,262.0,1.0,1.0,19.0,7.0,78.0,,443.0,,0.0,12.0,23.0,6.0,28.0,1.0,653.0,37.0,18.0,12.0,14.0,13.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059772,8,2019-10-06 14:00:00,91,Bournemouth,Away,177.0,15.0,2.0,3.0,1.0,2.0,1.0,136.0,7.0,,5.0,5.0,4.0,22.0,310.0,,1.0,15.0,14.0,26.0,5.0,3.0,2.0,,,,,,,,6.0,,,,,1.0,4.0,9.0,3.0,5.0,5.0,54.0,64.0,1.0,2.0,,5.0,24.0,1.0,12.0,,,5.0,5.0,5.0,,18.0,,55.0,66.0,5.0,31.0,16.0,,,42.0,6.0,12.0,,,1.0,1.0,,164.0,,,,,,,10.0,,,,16.0,,19.0,19.0,5.0,5.0,95.0,74.0,43.0,14.0,,5.0,3.0,2.0,380.0,4.0,3.0,56.0,46.0,25.0,,,,,,150.0,150.0,5.0,29.0,25.0,47.5,,,,,24.0,0.0,90.0,1.0,,1.0,,,,7.0,,3.0,53.0,292.0,13.0,8.0,207.0,35.0,31.0,19.0,5.0,16.0,11.0,,81.0,5.0,212.0,,,18.0,4.0,49.0,,403.0,2.0,0.0,10.0,14.0,1.0,17.0,2.0,643.0,19.0,16.0,14.0,5.0,8.0,0.0,,,,,,,,,,,,,,,,,,
