season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalDistance,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attLgLeft,attLgRight,attPenTarget,penGoalsConceded,penaltyConceded,penaltyFaced,attFreekickPost,penaltySave,attPenPost,secondYellow,attPenMiss,attOboxOwnGoal
2025-26,2562008,12,2025-11-22 12:30:00,90,Burnley,Home,196.0,12.0,,1.0,1.0,2.0,,134.0,2.0,3.0,3.0,8.0,14.0,21.0,329.0,,,17.0,16.0,14.0,8.0,,,1.0,0.0,,,,,,,,,7.0,0.0,,,,1.0,6.0,10.0,5.0,6.0,2.0,74.0,44.0,1.0,1.0,,1.0,4.0,3.0,9.0,,,1.0,2.0,3.0,0.0,9.0,2.0,52.0,39.0,1.0,28.0,10.0,,2.0,0.262202,0.4415,,0.1063,2.3028,48.0,13.0,8.0,,,1.0,1.0,,150.0,,,,,,,9.0,0.0,,1.0,10.0,,12.0,12.0,3.0,0.0,4.0,94.0,62.0,27.0,9.0,0.0,3.0,5.0,2.0,395.0,5.0,,0.0,32.0,51.0,20.0,,121.0,121.0,1.0,18.0,14.0,44.2,,,,5.0,11.0,0.0,100.0,2.0,1.0,3.0,,1.0,3.0,,0.0,5.0,60.0,318.0,4.0,8.0,215.0,29.0,28.0,7.0,1.0,7.0,6.0,110154.87,1.0,97.0,6.0,210.0,,3.0,29.0,15.0,61.0,,418.0,,0.0,8.0,16.0,1.0,18.0,2.0,577.0,17.0,9.0,0.0,1.0,1.0,7.0,0.0,,,,,,,,,,,,
2025-26,2562005,12,2025-11-22 15:00:00,21,West Ham,Away,65.0,8.0,,1.0,1.0,1.0,,51.0,10.0,,1.0,7.0,9.0,24.0,115.0,,,3.0,9.0,12.0,2.0,,,1.0,0.0,,,,,,,,,3.0,0.0,,,,2.0,6.0,22.0,6.0,4.0,1.0,37.0,55.0,,,,5.0,5.0,1.0,9.0,,,2.0,2.0,1.0,0.0,14.0,5.0,45.0,42.0,5.0,57.0,25.0,,1.0,0.26996,0.6495,,0.7223,4.4886,49.0,10.0,9.0,2.0,,1.0,1.0,,118.0,2.0,1.0,1.0,,2.0,,19.0,0.0,3.0,2.0,25.0,,9.0,9.0,3.0,0.0,3.0,25.0,66.0,19.0,9.0,0.0,1.0,3.0,2.0,167.0,7.0,,0.0,28.0,23.0,16.0,,142.0,142.0,3.0,31.0,10.0,23.8,,2.0,,3.0,8.0,0.0,22.0,8.0,,10.0,,1.0,2.0,,0.0,3.0,20.0,99.0,5.0,4.0,87.0,23.0,57.0,13.0,2.0,6.0,4.0,111299.65,1.0,57.0,6.0,121.0,3.0,,30.0,10.0,69.0,2.0,202.0,,0.0,5.0,13.0,,10.0,2.0,418.0,8.0,20.0,0.0,8.0,2.0,10.0,0.0,,,,1.0,1.0,1.0,,,,,,
2025-26,2562005,12,2025-11-22 15:00:00,91,Bournemouth,Home,159.0,13.0,1.0,15.0,14.0,,1.0,383.0,2.0,,4.0,3.0,9.0,13.0,527.0,,1.0,27.0,12.0,9.0,17.0,,2.0,,0.0,,,,,,,,1.0,23.0,1.0,,,,2.0,8.0,4.0,1.0,22.0,6.0,103.0,59.0,2.0,2.0,2.0,,3.0,7.0,8.0,,,9.0,25.0,20.0,0.0,6.0,,42.0,45.0,,11.0,7.0,1.0,,1.5644,4.0484,,4.4886,0.7223,95.0,9.0,8.0,,,5.0,3.0,,190.0,1.0,,1.0,1.0,,,2.0,1.0,,,7.0,,7.0,7.0,,0.0,4.0,166.0,56.0,34.0,2.0,1.0,9.0,9.0,10.0,600.0,1.0,2.0,0.0,109.0,108.0,67.0,1.0,172.0,172.0,6.0,23.0,26.0,76.2,,,1.0,,13.0,0.0,157.0,,,,,,11.0,,1.0,5.0,199.0,512.0,3.0,18.0,181.0,25.0,11.0,16.0,6.0,54.0,48.0,113601.63,,254.0,3.0,489.0,,,16.0,13.0,35.0,2.0,616.0,1.0,0.0,28.0,19.0,1.0,27.0,3.0,848.0,57.0,27.0,0.0,9.0,9.0,10.0,0.0,,,,,,,,,,,,
2025-26,2562007,12,2025-11-22 15:00:00,36,Brighton,Home,286.0,15.0,2.0,3.0,1.0,2.0,,196.0,4.0,1.0,1.0,3.0,7.0,20.0,479.0,,,13.0,9.0,14.0,7.0,1.0,1.0,1.0,0.0,1.0,,1.0,,,,,,11.0,0.0,,,,,5.0,7.0,3.0,8.0,6.0,89.0,56.0,1.0,,1.0,2.0,2.0,1.0,9.0,,,7.0,6.0,6.0,0.0,10.0,2.0,48.0,55.0,2.0,19.0,11.0,,,0.666447,1.2159,0.0516,1.6043,1.8275,59.0,10.0,9.0,1.0,,1.0,,1.0,175.0,1.0,,1.0,1.0,,,7.0,2.0,,,11.0,,8.0,8.0,1.0,0.0,1.0,161.0,70.0,44.0,4.0,0.0,4.0,5.0,5.0,556.0,1.0,1.0,0.0,59.0,58.0,26.0,,154.0,154.0,4.0,19.0,27.0,64.2,,,3.0,1.0,14.0,0.0,151.0,2.0,1.0,3.0,,1.0,8.0,,1.0,5.0,84.0,464.0,2.0,9.0,314.0,29.0,19.0,20.0,6.0,18.0,12.0,112580.83,1.0,128.0,2.0,280.0,,1.0,14.0,8.0,45.0,,576.0,,0.0,14.0,23.0,,16.0,4.0,764.0,35.0,18.0,0.0,10.0,7.0,10.0,0.0,,,,1.0,2.0,2.0,,1.0,,,,
2025-26,2562007,12,2025-11-22 15:00:00,94,Brentford,Away,147.0,11.0,1.0,3.0,2.0,1.0,1.0,90.0,5.0,,3.0,8.0,3.0,18.0,234.0,,,9.0,14.0,9.0,3.0,2.0,2.0,,0.0,,,,,,,,,4.0,1.0,,,,2.0,5.0,8.0,6.0,7.0,3.0,48.0,56.0,1.0,2.0,1.0,1.0,11.0,1.0,10.0,,,4.0,3.0,4.0,0.0,11.0,1.0,55.0,48.0,1.0,29.0,18.0,,,0.553784,1.9076,,1.8275,1.6043,42.0,9.0,10.0,1.0,,5.0,3.0,,125.0,,,,,,,12.0,0.0,,,18.0,,13.0,13.0,,0.0,4.0,68.0,64.0,34.0,7.0,0.0,3.0,2.0,4.0,292.0,1.0,1.0,0.0,21.0,35.0,20.0,2.0,137.0,137.0,3.0,26.0,19.0,35.8,,3.0,,,15.0,0.0,73.0,2.0,1.0,3.0,1.0,,5.0,,0.0,4.0,35.0,221.0,11.0,5.0,168.0,20.0,29.0,21.0,4.0,14.0,10.0,113525.0,,70.0,4.0,160.0,1.0,,27.0,3.0,51.0,1.0,314.0,,0.0,10.0,20.0,,11.0,2.0,512.0,25.0,18.0,0.0,9.0,4.0,8.0,0.0,,,1.0,,,,,,,,,
2025-26,2562009,12,2025-11-22 15:00:00,54,Fulham,Home,213.0,11.0,1.0,8.0,7.0,2.0,,207.0,4.0,,5.0,4.0,6.0,22.0,412.0,3.0,,20.0,14.0,12.0,17.0,1.0,3.0,3.0,0.0,,,,,1.0,,,,20.0,0.0,,,,1.0,2.0,4.0,,18.0,6.0,71.0,41.0,3.0,3.0,1.0,4.0,8.0,5.0,3.0,,,7.0,16.0,1.0,0.0,9.0,1.0,43.0,36.0,4.0,28.0,12.0,,,1.2368,2.1577,,1.2667,0.1832,51.0,5.0,11.0,1.0,,2.0,2.0,,142.0,1.0,,1.0,1.0,,,7.0,1.0,1.0,,12.0,,6.0,6.0,,0.0,5.0,142.0,56.0,29.0,4.0,0.0,10.0,9.0,6.0,463.0,1.0,1.0,0.0,75.0,50.0,32.0,,125.0,125.0,3.0,15.0,17.0,56.9,,,,,18.0,0.0,130.0,2.0,,2.0,,3.0,13.0,1.0,0.0,4.0,101.0,396.0,8.0,19.0,233.0,23.0,28.0,14.0,7.0,26.0,19.0,113333.53,3.0,136.0,4.0,278.0,1.0,,17.0,7.0,45.0,1.0,485.0,3.0,0.0,24.0,11.0,,20.0,3.0,685.0,46.0,11.0,0.0,2.0,7.0,7.0,0.0,,,,,,,,,,,,
2025-26,2562009,12,2025-11-22 15:00:00,56,Sunderland,Away,176.0,8.0,1.0,2.0,1.0,2.0,,125.0,5.0,,4.0,5.0,5.0,17.0,299.0,,1.0,9.0,12.0,14.0,3.0,1.0,1.0,,0.0,,,,,,,,,3.0,0.0,,,,,4.0,18.0,6.0,4.0,,58.0,42.0,,,,4.0,6.0,1.0,2.0,1.0,,4.0,8.0,3.0,0.0,8.0,2.0,36.0,43.0,4.0,25.0,14.0,,1.0,0.566845,0.174,,0.1832,1.2667,51.0,13.0,5.0,,,,,,151.0,,,,,,,11.0,0.0,,2.0,14.0,,9.0,9.0,1.0,0.0,4.0,86.0,71.0,35.0,7.0,0.0,1.0,3.0,2.0,352.0,6.0,,0.0,46.0,58.0,22.0,,127.0,127.0,1.0,17.0,17.0,43.1,,,,1.0,18.0,0.0,78.0,3.0,2.0,4.0,,,1.0,1.0,0.0,4.0,68.0,287.0,6.0,4.0,194.0,21.0,25.0,6.0,3.0,14.0,11.0,110724.16,,100.0,4.0,193.0,1.0,,19.0,5.0,49.0,3.0,373.0,1.0,0.0,4.0,21.0,3.0,17.0,3.0,546.0,22.0,19.0,0.0,3.0,4.0,9.0,0.0,,,,,,,,,,,,
2025-26,2562011,12,2025-11-22 15:00:00,14,Liverpool,Home,190.0,11.0,2.0,9.0,7.0,1.0,1.0,378.0,2.0,,8.0,1.0,7.0,19.0,559.0,1.0,,25.0,12.0,17.0,16.0,2.0,2.0,,0.0,,,,,,,,,18.0,0.0,,,,1.0,5.0,9.0,6.0,16.0,5.0,97.0,42.0,,1.0,,,9.0,9.0,7.0,,,8.0,17.0,11.0,0.0,9.0,2.0,56.0,53.0,,17.0,8.0,,1.0,1.41865,1.9296,,0.6699,2.7736,88.0,11.0,7.0,,,3.0,3.0,,195.0,,,,,,,2.0,0.0,2.0,1.0,8.0,,4.0,4.0,,0.0,9.0,180.0,64.0,45.0,6.0,0.0,8.0,10.0,4.0,616.0,5.0,3.0,0.0,90.0,127.0,47.0,,150.0,150.0,6.0,11.0,15.0,74.5,,,,,17.0,0.0,157.0,2.0,2.0,4.0,,,8.0,1.0,0.0,4.0,211.0,546.0,9.0,18.0,199.0,23.0,17.0,32.0,8.0,39.0,31.0,103957.63,,253.0,3.0,469.0,2.0,,6.0,7.0,34.0,,629.0,3.0,0.0,21.0,15.0,1.0,25.0,2.0,869.0,50.0,19.0,0.0,14.0,8.0,10.0,0.0,,,,,,,,,,,,
2025-26,2562011,12,2025-11-22 15:00:00,17,Nott'm Forest,Away,76.0,13.0,2.0,3.0,1.0,,,78.0,4.0,1.0,2.0,4.0,8.0,21.0,151.0,1.0,,14.0,17.0,12.0,3.0,3.0,3.0,2.0,0.0,,,3.0,,,1.0,,,6.0,0.0,,,,3.0,2.0,16.0,5.0,9.0,6.0,37.0,40.0,2.0,1.0,1.0,4.0,4.0,5.0,14.0,1.0,,6.0,6.0,4.0,2.0,4.0,3.0,53.0,56.0,4.0,46.0,22.0,,1.0,0.247342,1.5795,0.1411,2.7736,0.6699,39.0,8.0,10.0,,,3.0,,3.0,99.0,1.0,,1.0,1.0,,,14.0,1.0,2.0,1.0,22.0,,7.0,7.0,1.0,0.0,2.0,33.0,57.0,24.0,8.0,1.0,1.0,6.0,7.0,188.0,10.0,3.0,0.0,39.0,23.0,22.0,,115.0,115.0,3.0,18.0,11.0,25.5,,,,1.0,12.0,0.0,46.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,0.0,3.0,43.0,139.0,4.0,7.0,92.0,18.0,46.0,18.0,5.0,15.0,10.0,110289.89,2.0,70.0,,138.0,2.0,1.0,24.0,8.0,57.0,2.0,215.0,1.0,0.0,15.0,27.0,1.0,17.0,0.0,454.0,23.0,16.0,0.0,7.0,6.0,17.0,0.0,,,,,,,,,,,,
2025-26,2562014,12,2025-11-22 15:00:00,31,Crystal Palace,Away,186.0,13.0,,,,1.0,,178.0,4.0,,4.0,6.0,6.0,24.0,364.0,,2.0,11.0,12.0,13.0,6.0,1.0,2.0,1.0,0.0,,,,,,,,1.0,7.0,0.0,,,,1.0,6.0,5.0,3.0,6.0,4.0,60.0,50.0,2.0,1.0,1.0,1.0,11.0,3.0,7.0,,,4.0,9.0,7.0,0.0,11.0,1.0,48.0,52.0,1.0,30.0,15.0,,1.0,0.813687,1.2749,,1.4004,0.0794,53.0,9.0,13.0,1.0,,4.0,4.0,,138.0,2.0,,1.0,2.0,,,6.0,1.0,,1.0,15.0,,10.0,10.0,3.0,0.0,4.0,105.0,49.0,33.0,1.0,1.0,3.0,6.0,4.0,418.0,2.0,,0.0,58.0,51.0,40.0,,142.0,142.0,5.0,19.0,19.0,52.1,,,,,20.0,0.0,134.0,,1.0,1.0,2.0,1.0,3.0,1.0,0.0,5.0,91.0,347.0,11.0,9.0,208.0,28.0,30.0,17.0,3.0,23.0,20.0,110451.67,1.0,131.0,2.0,252.0,,,21.0,8.0,50.0,3.0,437.0,2.0,0.0,10.0,19.0,4.0,16.0,3.0,649.0,23.0,17.0,0.0,7.0,4.0,11.0,0.0,,,,,,,,,,,,
2025-26,2562014,12,2025-11-22 15:00:00,39,Wolves,Home,194.0,12.0,,2.0,2.0,2.0,,138.0,6.0,1.0,4.0,10.0,15.0,27.0,330.0,1.0,,14.0,13.0,12.0,5.0,,1.0,,0.0,,1.0,1.0,,1.0,,,,5.0,0.0,,,,1.0,9.0,6.0,4.0,5.0,3.0,58.0,46.0,1.0,2.0,,1.0,9.0,2.0,7.0,,,1.0,3.0,9.0,0.0,13.0,2.0,52.0,48.0,1.0,44.0,28.0,1.0,1.0,0.840985,1.794,0.0988,0.0794,1.4004,59.0,13.0,8.0,,,1.0,1.0,1.0,127.0,,,,,,,7.0,0.0,3.0,,28.0,,8.0,8.0,1.0,0.0,4.0,107.0,51.0,29.0,4.0,0.0,4.0,1.0,1.0,386.0,2.0,2.0,0.0,37.0,55.0,25.0,,135.0,135.0,3.0,16.0,21.0,47.9,,,,1.0,21.0,0.0,116.0,1.0,1.0,2.0,,,5.0,1.0,0.0,4.0,57.0,311.0,9.0,5.0,212.0,29.0,44.0,13.0,1.0,14.0,13.0,106584.88,,98.0,7.0,210.0,3.0,1.0,24.0,18.0,56.0,2.0,408.0,2.0,0.0,8.0,21.0,,19.0,2.0,622.0,24.0,17.0,0.0,7.0,1.0,10.0,0.0,,,,,,,,,,,,
2025-26,2562013,12,2025-11-22 17:30:00,4,Newcastle,Home,113.0,15.0,1.0,5.0,4.0,,,112.0,6.0,1.0,4.0,4.0,4.0,25.0,220.0,,1.0,9.0,11.0,16.0,5.0,1.0,4.0,1.0,0.0,,,,,,,,,5.0,0.0,1.0,,,,6.0,14.0,3.0,7.0,2.0,43.0,41.0,3.0,4.0,1.0,1.0,6.0,1.0,9.0,,,5.0,6.0,3.0,0.0,8.0,,45.0,45.0,1.0,36.0,20.0,1.0,1.0,1.03507,2.2431,,2.5006,0.8345,41.0,13.0,8.0,,,,,,111.0,1.0,,1.0,1.0,,,11.0,1.0,1.0,1.0,20.0,1.0,7.0,7.0,1.0,0.0,4.0,73.0,55.0,25.0,9.0,2.0,3.0,4.0,5.0,262.0,4.0,,0.0,58.0,36.0,20.0,,103.0,103.0,3.0,22.0,12.0,33.0,1.0,,,,14.0,0.0,58.0,3.0,,3.0,1.0,1.0,3.0,1.0,0.0,3.0,49.0,207.0,6.0,7.0,128.0,29.0,36.0,9.0,5.0,14.0,9.0,111784.25,1.0,76.0,3.0,171.0,1.0,1.0,20.0,5.0,56.0,3.0,285.0,,0.0,9.0,17.0,4.0,11.0,1.0,448.0,14.0,11.0,0.0,4.0,5.0,11.0,0.0,,,,,,,,,,,,
2025-26,2562013,12,2025-11-22 17:30:00,43,Man City,Away,171.0,19.0,1.0,6.0,5.0,3.0,,360.0,6.0,2.0,4.0,3.0,9.0,18.0,525.0,1.0,3.0,16.0,16.0,11.0,13.0,,5.0,2.0,0.0,,,,,,,,1.0,12.0,0.0,,,,,5.0,7.0,2.0,14.0,3.0,95.0,44.0,3.0,3.0,,2.0,6.0,4.0,4.0,,,9.0,12.0,6.0,1.0,5.0,3.0,45.0,45.0,2.0,15.0,9.0,,2.0,1.91013,2.4909,,0.8345,2.5006,73.0,8.0,12.0,,,1.0,,,138.0,,,,,,,6.0,0.0,1.0,,9.0,,10.0,10.0,2.0,0.0,5.0,176.0,38.0,26.0,5.0,0.0,7.0,6.0,4.0,558.0,1.0,,0.0,101.0,64.0,37.0,,118.0,118.0,3.0,18.0,15.0,67.0,,,,,12.0,0.0,175.0,2.0,1.0,3.0,,2.0,9.0,,0.0,4.0,172.0,500.0,6.0,13.0,191.0,30.0,15.0,21.0,8.0,26.0,18.0,113084.53,2.0,198.0,5.0,419.0,1.0,2.0,10.0,11.0,33.0,2.0,584.0,1.0,0.0,17.0,13.0,5.0,17.0,3.0,770.0,43.0,18.0,0.0,9.0,9.0,9.0,0.0,,,,,,,,,,,,
2025-26,2562010,12,2025-11-23 14:00:00,2,Leeds,Home,177.0,10.0,,4.0,4.0,2.0,2.0,166.0,5.0,,1.0,5.0,12.0,20.0,339.0,1.0,,4.0,15.0,11.0,10.0,2.0,1.0,1.0,0.0,,,,,,,,,8.0,0.0,,,,5.0,10.0,8.0,6.0,9.0,5.0,65.0,59.0,2.0,2.0,1.0,1.0,8.0,4.0,12.0,,1.0,3.0,10.0,8.0,0.0,7.0,1.0,61.0,62.0,1.0,21.0,10.0,,,0.795231,1.791,,1.7132,0.4638,62.0,18.0,16.0,1.0,,5.0,6.0,,149.0,,,,,,,9.0,0.0,,2.0,10.0,,12.0,12.0,1.0,0.0,1.0,85.0,57.0,38.0,3.0,0.0,4.0,8.0,5.0,375.0,3.0,1.0,0.0,49.0,49.0,28.0,,132.0,132.0,7.0,24.0,27.0,47.9,,3.0,,,19.0,0.0,101.0,1.0,,2.0,,1.0,5.0,,0.0,5.0,87.0,320.0,8.0,12.0,202.0,13.0,21.0,22.0,2.0,26.0,24.0,112971.89,1.0,110.0,6.0,224.0,,,24.0,13.0,48.0,4.0,400.0,2.0,0.0,14.0,26.0,,11.0,5.0,612.0,24.0,17.0,0.0,9.0,3.0,16.0,0.0,,,,,,,,,,,,
2025-26,2562010,12,2025-11-23 14:00:00,7,Aston Villa,Away,212.0,16.0,1.0,4.0,3.0,1.0,,150.0,5.0,,5.0,3.0,11.0,18.0,358.0,,,15.0,11.0,15.0,11.0,1.0,1.0,2.0,1.0,1.0,,2.0,,,,,,11.0,0.0,,,,,10.0,9.0,5.0,8.0,6.0,75.0,57.0,1.0,1.0,,4.0,7.0,4.0,9.0,1.0,,3.0,6.0,2.0,0.0,14.0,1.0,62.0,61.0,4.0,18.0,13.0,,,0.76027,1.5772,0.1649,0.4638,1.7132,51.0,16.0,16.0,2.0,,2.0,,2.0,172.0,1.0,,1.0,1.0,,,6.0,1.0,3.0,,13.0,,7.0,7.0,,0.0,5.0,89.0,77.0,42.0,3.0,0.0,6.0,6.0,3.0,420.0,5.0,1.0,0.0,42.0,27.0,20.0,,135.0,135.0,4.0,29.0,18.0,52.1,,,3.0,,16.0,0.0,113.0,4.0,,3.0,,2.0,7.0,1.0,0.0,5.0,58.0,335.0,7.0,12.0,236.0,31.0,18.0,24.0,3.0,11.0,8.0,108122.22,2.0,99.0,1.0,224.0,3.0,,18.0,12.0,49.0,2.0,449.0,,0.0,14.0,20.0,,15.0,1.0,649.0,23.0,8.0,0.0,12.0,3.0,8.0,0.0,,,,,,,,,,,,
2025-26,2562006,12,2025-11-23 16:30:00,3,Arsenal,Home,179.0,11.0,2.0,4.0,2.0,1.0,1.0,188.0,2.0,,1.0,10.0,4.0,20.0,363.0,,2.0,14.0,14.0,15.0,4.0,3.0,3.0,,0.0,1.0,1.0,2.0,,,,,,10.0,0.0,,,,2.0,7.0,,3.0,12.0,5.0,62.0,51.0,3.0,2.0,1.0,,9.0,2.0,4.0,,,4.0,5.0,4.0,0.0,9.0,,49.0,58.0,,17.0,7.0,1.0,,1.47366,1.9286,0.0611,3.1509,0.127,65.0,11.0,15.0,,,5.0,2.0,2.0,154.0,4.0,,3.0,4.0,,,6.0,4.0,2.0,1.0,7.0,,11.0,11.0,,0.0,2.0,129.0,58.0,37.0,1.0,4.0,3.0,8.0,8.0,428.0,,1.0,0.0,48.0,78.0,33.0,,138.0,138.0,6.0,14.0,27.0,57.4,,,,,22.0,0.0,103.0,,1.0,1.0,,,7.0,,0.0,4.0,85.0,348.0,9.0,11.0,197.0,28.0,17.0,17.0,4.0,15.0,11.0,112161.67,,140.0,3.0,266.0,2.0,,30.0,4.0,51.0,3.0,448.0,,0.0,17.0,23.0,3.0,18.0,1.0,639.0,27.0,12.0,0.0,5.0,4.0,16.0,0.0,,,,,,,,,,,,
2025-26,2562006,12,2025-11-23 16:30:00,6,Spurs,Away,178.0,6.0,,,,1.0,,72.0,7.0,,7.0,8.0,4.0,18.0,250.0,,,17.0,15.0,14.0,2.0,,,,0.0,,,,,1.0,,,,3.0,0.0,,,,,6.0,12.0,5.0,,3.0,55.0,48.0,,,,1.0,12.0,,5.0,,,1.0,4.0,2.0,0.0,15.0,4.0,58.0,49.0,1.0,34.0,25.0,,1.0,0.0514407,0.0738,,0.127,3.1509,37.0,15.0,10.0,1.0,,,,,135.0,1.0,,,1.0,,,8.0,1.0,,,25.0,,8.0,8.0,1.0,0.0,8.0,72.0,61.0,31.0,4.0,0.0,1.0,2.0,2.0,303.0,2.0,1.0,0.0,44.0,26.0,13.0,,136.0,136.0,2.0,25.0,11.0,42.6,,,,1.0,20.0,0.0,68.0,2.0,2.0,4.0,1.0,,1.0,,0.0,5.0,23.0,231.0,12.0,3.0,211.0,15.0,34.0,12.0,1.0,7.0,6.0,103525.0,,53.0,6.0,126.0,,,34.0,5.0,55.0,1.0,330.0,,0.0,3.0,21.0,,22.0,3.0,535.0,4.0,18.0,0.0,4.0,1.0,12.0,0.0,,,,,,,,,,,,
2025-26,2562012,12,2025-11-24 20:00:00,1,Man Utd,Home,191.0,18.0,3.0,7.0,5.0,1.0,,374.0,6.0,1.0,3.0,2.0,13.0,18.0,558.0,1.0,4.0,19.0,28.0,19.0,18.0,2.0,3.0,,0.0,,,,,,,,,22.0,0.0,,,,,6.0,2.0,1.0,17.0,8.0,93.0,51.0,3.0,3.0,,2.0,6.0,7.0,4.0,,,9.0,18.0,13.0,0.0,2.0,,49.0,45.0,2.0,19.0,10.0,,,2.10384,1.7078,,1.8465,0.4176,70.0,12.0,8.0,,1.0,1.0,,,174.0,,,,,,,6.0,0.0,1.0,1.0,10.0,,8.0,8.0,,0.0,3.0,187.0,54.0,42.0,1.0,0.0,10.0,10.0,6.0,614.0,1.0,,0.0,102.0,99.0,49.0,,139.0,139.0,3.0,13.0,32.0,69.9,,,,,22.0,0.0,181.0,,,,1.0,,12.0,,0.0,3.0,226.0,537.0,6.0,20.0,214.0,29.0,19.0,8.0,8.0,38.0,31.0,112791.77,,271.0,1.0,459.0,1.0,1.0,6.0,14.0,28.0,1.0,635.0,3.0,0.0,25.0,14.0,6.0,19.0,2.0,834.0,50.0,23.0,0.0,4.0,9.0,7.0,0.0,,,,,,,,,,,,
2025-26,2562012,12,2025-11-24 20:00:00,11,Everton,Away,83.0,7.0,,1.0,1.0,4.0,1.0,108.0,12.0,2.0,1.0,2.0,5.0,26.0,190.0,,,6.0,19.0,28.0,2.0,,,,0.0,,,,,,,,,2.0,0.0,,,,,3.0,17.0,8.0,2.0,1.0,36.0,48.0,,,,3.0,13.0,1.0,4.0,,,1.0,3.0,3.0,0.0,9.0,4.0,45.0,49.0,3.0,46.0,19.0,,2.0,0.174009,0.2126,,0.4176,1.8465,45.0,9.0,11.0,,,2.0,2.0,,124.0,1.0,,1.0,1.0,,,20.0,1.0,,1.0,19.0,,11.0,11.0,4.0,0.0,1.0,62.0,54.0,24.0,9.0,1.0,1.0,2.0,1.0,244.0,6.0,,0.0,45.0,38.0,18.0,,141.0,141.0,4.0,22.0,14.0,30.1,,,,2.0,20.0,0.0,59.0,3.0,3.0,6.0,1.0,,1.0,,0.0,5.0,54.0,170.0,13.0,3.0,107.0,19.0,46.0,9.0,1.0,9.0,8.0,104067.62,,93.0,15.0,183.0,,2.0,23.0,5.0,65.0,2.0,281.0,,1.0,3.0,6.0,,18.0,0.0,470.0,10.0,14.0,0.0,4.0,1.0,3.0,0.0,,,,,,,,,,,,
