season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attIboxOwnGoal,attLgCentre,ownGoals,attOboxOwnGoal,attObxdRight,keeperGoals,winningGoal,attLgRight,attPenMiss,attLgLeft,attPenPost
2012-13,442017,2,2012-08-25 12:45:00,21,West Ham,Away,133.0,10.0,3.0,8.0,5.0,7.0,1.0,173.0,2.0,,,15.0,1.0,30.0,298.0,,,15.0,25.0,23.0,4.0,2.0,3.0,,,,1.0,1.0,,,3.0,,,,,,2.0,10.0,2.0,7.0,2.0,57.0,53.0,,,,,2.0,10.0,,,4.0,7.0,3.0,,12.0,1.0,72.0,66.0,,6.0,1.0,2.0,1.0,78.0,19.0,13.0,,,3.0,3.0,1.0,165.0,,,,,,,5.0,,,2.0,6.0,,6.0,4.0,,,74.0,70.0,41.0,5.0,,2.0,4.0,5.0,364.0,3.0,,61.0,63.0,35.0,,,,,,124.0,124.0,4.0,26.0,21.0,37.8,,,,,0.0,85.0,2.0,,2.0,,,,2.0,1.0,,3.0,82.0,287.0,6.0,147.0,20.0,18.0,10.0,4.0,17.0,13.0,,138.0,17.0,251.0,,,33.0,1.0,55.0,2.0,381.0,,0.0,9.0,28.0,,17.0,4.0,534.0,21.0,8.0,2.0,4.0,16.0,0.0,,,,,,,,,,,,
2012-13,442017,2,2012-08-25 12:45:00,80,Swansea,Home,353.0,15.0,,2.0,2.0,2.0,1.0,208.0,6.0,,8.0,7.0,20.0,39.0,559.0,1.0,2.0,12.0,23.0,25.0,7.0,,,1.0,,,,,,2.0,12.0,,,,,,,7.0,2.0,10.0,2.0,121.0,52.0,1.0,,2.0,,3.0,2.0,1.0,,5.0,4.0,,1.0,20.0,3.0,66.0,72.0,,23.0,11.0,,,54.0,14.0,17.0,1.0,,4.0,2.0,,207.0,2.0,,2.0,2.0,,,7.0,3.0,,1.0,19.0,,6.0,5.0,1.0,8.0,162.0,83.0,55.0,4.0,1.0,2.0,7.0,5.0,613.0,3.0,2.0,60.0,51.0,17.0,,,,,,125.0,125.0,2.0,25.0,16.0,62.2,,,,2.0,0.0,146.0,4.0,1.0,4.0,,,1.0,4.0,,,3.0,77.0,539.0,9.0,376.0,25.0,35.0,18.0,5.0,11.0,6.0,3.0,105.0,8.0,271.0,,,15.0,21.0,51.0,4.0,636.0,1.0,0.0,12.0,20.0,11.0,13.0,2.0,824.0,20.0,4.0,10.0,5.0,18.0,0.0,,,,,,,,,,,,
2012-13,442009,2,2012-08-25 15:00:00,11,Everton,Away,174.0,16.0,3.0,8.0,5.0,4.0,,259.0,2.0,1.0,6.0,7.0,23.0,45.0,425.0,,,15.0,18.0,19.0,12.0,2.0,,2.0,,1.0,,1.0,,,15.0,,,,,,1.0,6.0,3.0,,,74.0,73.0,1.0,1.0,,3.0,6.0,9.0,1.0,,9.0,12.0,3.0,,12.0,,54.0,49.0,3.0,14.0,8.0,1.0,2.0,77.0,12.0,12.0,1.0,,5.0,,1.0,174.0,3.0,,2.0,3.0,,,7.0,3.0,1.0,3.0,17.0,,13.0,9.0,1.0,6.0,132.0,89.0,53.0,1.0,2.0,6.0,11.0,6.0,,3.0,2.0,101.0,54.0,22.0,,,,,,156.0,139.0,3.0,26.0,35.0,60.8,,,,,0.0,127.0,1.0,1.0,,,1.0,2.0,9.0,,,3.0,143.0,,17.0,188.0,30.0,31.0,10.0,7.0,22.0,15.0,2.0,188.0,9.0,341.0,1.0,1.0,27.0,23.0,69.0,3.0,507.0,1.0,0.0,21.0,14.0,,22.0,0.0,699.0,,8.0,4.0,9.0,10.0,0.0,,,,,,,,,,,,
2012-13,442009,2,2012-08-25 15:00:00,7,Aston Villa,Home,104.0,11.0,,1.0,1.0,2.0,,130.0,8.0,,3.0,3.0,3.0,23.0,233.0,,1.0,18.0,19.0,18.0,5.0,,,,,,,,,,9.0,,,,1.0,,,13.0,8.0,,,36.0,40.0,,,,5.0,2.0,4.0,1.0,,1.0,6.0,2.0,,14.0,1.0,49.0,54.0,5.0,8.0,5.0,1.0,,76.0,12.0,9.0,,,2.0,5.0,,126.0,1.0,,,1.0,,,11.0,1.0,,,9.0,1.0,22.0,12.0,2.0,4.0,80.0,73.0,32.0,9.0,1.0,4.0,2.0,3.0,,7.0,2.0,59.0,40.0,21.0,,,,,,144.0,130.0,1.0,17.0,15.0,39.2,1.0,,,,0.0,79.0,2.0,1.0,,,,,4.0,,,3.0,45.0,,6.0,119.0,27.0,22.0,9.0,1.0,14.0,13.0,,90.0,10.0,216.0,,,13.0,3.0,50.0,2.0,321.0,,1.0,9.0,18.0,1.0,21.0,1.0,496.0,,4.0,9.0,1.0,13.0,0.0,,,,,,,,,,,,
2012-13,442012,2,2012-08-25 15:00:00,1,Man Utd,Home,234.0,15.0,,5.0,5.0,2.0,,347.0,5.0,1.0,,1.0,25.0,42.0,576.0,1.0,1.0,20.0,5.0,5.0,11.0,2.0,3.0,2.0,0.0,,,1.0,,,13.0,0.0,,,1.0,,2.0,9.0,8.0,11.0,9.0,94.0,44.0,1.0,1.0,1.0,1.0,4.0,12.0,,,8.0,24.0,8.0,1.0,19.0,1.0,52.0,45.0,1.0,9.0,4.0,,,57.0,12.0,7.0,1.0,,3.0,1.0,1.0,159.0,2.0,,2.0,2.0,,,6.0,2.0,,1.0,8.0,1.0,8.0,6.0,1.0,,163.0,62.0,57.0,8.0,1.0,8.0,7.0,7.0,605.0,7.0,,88.0,123.0,44.0,,,,,,106.0,106.0,5.0,19.0,20.0,59.9,1.0,,3.0,1.0,0.0,204.0,4.0,1.0,5.0,,,2.0,9.0,,0.0,3.0,205.0,562.0,15.0,238.0,19.0,20.0,13.0,4.0,37.0,33.0,2.0,230.0,4.0,419.0,,1.0,4.0,25.0,49.0,1.0,620.0,1.0,0.0,20.0,25.0,3.0,20.0,0.0,811.0,24.0,5.0,8.0,8.0,22.0,0.0,,1.0,,1.0,,,0.0,0.0,,,,
2012-13,442012,2,2012-08-25 15:00:00,54,Fulham,Away,225.0,12.0,1.0,3.0,2.0,,,152.0,8.0,,3.0,6.0,9.0,39.0,374.0,,,9.0,5.0,5.0,7.0,,,,0.0,1.0,,2.0,,,13.0,0.0,,,,,1.0,11.0,9.0,8.0,8.0,75.0,40.0,,2.0,,8.0,7.0,8.0,,,8.0,6.0,4.0,0.0,16.0,1.0,45.0,52.0,8.0,19.0,4.0,,,24.0,7.0,11.0,,,3.0,,2.0,107.0,1.0,1.0,1.0,,1.0,,12.0,0.0,,,13.0,1.0,16.0,14.0,4.0,3.0,117.0,65.0,45.0,8.0,1.0,,8.0,6.0,396.0,4.0,,41.0,32.0,19.0,,,,,,94.0,94.0,,20.0,16.0,40.1,,3.0,,1.0,0.0,122.0,1.0,3.0,4.0,,,,3.0,,0.0,3.0,40.0,354.0,8.0,241.0,21.0,34.0,21.0,5.0,15.0,10.0,,58.0,1.0,195.0,,,20.0,9.0,61.0,,421.0,,0.0,16.0,24.0,,12.0,1.0,618.0,12.0,7.0,12.0,8.0,20.0,0.0,,,1.0,0.0,,,0.0,0.0,,,,
2012-13,442013,2,2012-08-25 15:00:00,45,Norwich,Home,100.0,12.0,,7.0,7.0,3.0,2.0,157.0,2.0,1.0,3.0,4.0,9.0,23.0,250.0,,,27.0,26.0,23.0,7.0,2.0,,,,1.0,,1.0,,,11.0,,,1.0,,,2.0,4.0,4.0,,,46.0,39.0,3.0,3.0,1.0,1.0,2.0,12.0,,2.0,6.0,9.0,10.0,,5.0,1.0,65.0,66.0,1.0,12.0,5.0,,,96.0,17.0,13.0,1.0,,7.0,5.0,1.0,154.0,1.0,,1.0,1.0,,,5.0,1.0,,1.0,10.0,1.0,9.0,7.0,,3.0,71.0,85.0,30.0,2.0,,7.0,3.0,3.0,,2.0,,55.0,78.0,27.0,,1.0,1.0,1.0,,171.0,160.0,2.0,17.0,15.0,55.1,1.0,,,,0.0,89.0,1.0,1.0,,,1.0,,10.0,,,2.0,92.0,,10.0,122.0,44.0,23.0,14.0,5.0,29.0,24.0,,156.0,8.0,267.0,,1.0,19.0,9.0,59.0,2.0,360.0,1.0,0.0,15.0,22.0,,32.0,0.0,542.0,,7.0,8.0,6.0,17.0,0.0,,,,,,,,,,,,
2012-13,442013,2,2012-08-25 15:00:00,52,QPR,Away,96.0,7.0,,3.0,3.0,4.0,,112.0,3.0,2.0,5.0,12.0,12.0,17.0,205.0,,,18.0,23.0,26.0,4.0,1.0,,,,,,1.0,,1.0,3.0,,1.0,,,,1.0,10.0,5.0,,,41.0,40.0,1.0,2.0,1.0,4.0,2.0,8.0,,,2.0,8.0,5.0,,11.0,1.0,66.0,65.0,3.0,35.0,22.0,,2.0,64.0,13.0,16.0,1.0,,6.0,1.0,1.0,114.0,,,,,,,13.0,,,,27.0,1.0,10.0,8.0,,5.0,64.0,79.0,27.0,6.0,,3.0,2.0,3.0,,2.0,3.0,26.0,48.0,11.0,,,,,1.0,171.0,155.0,1.0,21.0,11.0,44.9,,,,,0.0,71.0,1.0,1.0,,,,,3.0,,,3.0,47.0,,5.0,110.0,28.0,50.0,23.0,1.0,15.0,14.0,1.0,93.0,11.0,195.0,1.0,2.0,36.0,14.0,44.0,5.0,290.0,,0.0,8.0,11.0,1.0,30.0,2.0,503.0,,6.0,12.0,2.0,9.0,0.0,,,,,,,,,,,,
2012-13,442014,2,2012-08-25 15:00:00,111,Wigan,Away,213.0,22.0,,4.0,4.0,2.0,,205.0,8.0,,2.0,4.0,22.0,42.0,414.0,,3.0,11.0,11.0,10.0,11.0,,,,,,,,,1.0,8.0,,,,,,3.0,10.0,6.0,,,85.0,32.0,1.0,1.0,1.0,3.0,5.0,4.0,,1.0,3.0,9.0,5.0,,7.0,5.0,36.0,53.0,3.0,14.0,7.0,,1.0,65.0,9.0,10.0,2.0,,,,,135.0,1.0,,1.0,1.0,,,11.0,1.0,1.0,,12.0,,13.0,10.0,2.0,2.0,129.0,81.0,50.0,10.0,,4.0,8.0,4.0,,4.0,,83.0,41.0,13.0,,,,,,134.0,120.0,1.0,15.0,12.0,50.8,,,,2.0,0.0,135.0,3.0,3.0,,,,,4.0,,,3.0,78.0,,12.0,231.0,33.0,28.0,11.0,1.0,15.0,14.0,,107.0,7.0,268.0,1.0,,11.0,23.0,61.0,2.0,484.0,,0.0,13.0,27.0,3.0,18.0,0.0,668.0,,15.0,6.0,3.0,24.0,0.0,,,,,,,,,,,,
2012-13,442014,2,2012-08-25 15:00:00,20,Southampton,Home,201.0,20.0,1.0,10.0,9.0,1.0,1.0,192.0,6.0,2.0,5.0,11.0,14.0,22.0,383.0,,,25.0,10.0,11.0,11.0,1.0,,,,,,,,,9.0,,,1.0,,,1.0,7.0,6.0,,,75.0,56.0,,1.0,,,4.0,6.0,,,10.0,10.0,11.0,,17.0,1.0,53.0,36.0,,13.0,6.0,1.0,,70.0,11.0,9.0,,,2.0,3.0,,153.0,,,,,,,6.0,,,1.0,10.0,2.0,22.0,16.0,,5.0,115.0,67.0,42.0,3.0,,4.0,8.0,6.0,,4.0,,44.0,58.0,25.0,,,,,,135.0,127.0,2.0,21.0,27.0,49.2,1.0,,,1.0,0.0,108.0,,2.0,,,,,6.0,,,2.0,92.0,,12.0,212.0,29.0,21.0,14.0,9.0,33.0,24.0,,127.0,6.0,272.0,,2.0,31.0,18.0,46.0,,451.0,,0.0,16.0,12.0,4.0,25.0,0.0,653.0,,9.0,4.0,10.0,11.0,0.0,,,,,,,,,,,,
2012-13,442018,2,2012-08-25 15:00:00,35,West Brom,Away,130.0,11.0,3.0,6.0,3.0,,2.0,144.0,4.0,,2.0,8.0,20.0,30.0,268.0,,,23.0,5.0,16.0,6.0,3.0,,1.0,,1.0,,1.0,,,8.0,,,,,,1.0,9.0,13.0,,,48.0,46.0,1.0,2.0,,3.0,3.0,6.0,,,5.0,5.0,2.0,,17.0,1.0,39.0,45.0,3.0,13.0,8.0,,,74.0,6.0,8.0,,,4.0,3.0,1.0,126.0,1.0,,,,1.0,,9.0,,2.0,,16.0,,16.0,10.0,1.0,2.0,79.0,75.0,39.0,7.0,1.0,3.0,7.0,6.0,,5.0,,37.0,52.0,11.0,,,,,,148.0,139.0,3.0,18.0,20.0,41.0,,,,,0.0,90.0,1.0,5.0,,,,1.0,4.0,,,3.0,58.0,,10.0,145.0,19.0,22.0,9.0,5.0,15.0,10.0,1.0,102.0,5.0,213.0,2.0,,32.0,20.0,55.0,3.0,343.0,2.0,0.0,13.0,17.0,,29.0,3.0,533.0,,19.0,4.0,5.0,13.0,0.0,,,,,,,,,,,,
2012-13,442018,2,2012-08-25 15:00:00,6,Spurs,Home,201.0,17.0,1.0,5.0,4.0,2.0,,218.0,10.0,,7.0,2.0,5.0,41.0,414.0,,,16.0,16.0,5.0,16.0,,,1.0,,1.0,1.0,2.0,,,18.0,,,,,,,10.0,3.0,,,68.0,53.0,1.0,2.0,,3.0,6.0,4.0,2.0,,7.0,14.0,2.0,1.0,16.0,3.0,45.0,39.0,3.0,21.0,10.0,,2.0,74.0,9.0,6.0,,,3.0,1.0,2.0,151.0,,,,,,,12.0,,,1.0,10.0,,15.0,14.0,1.0,7.0,135.0,86.0,55.0,5.0,,6.0,10.0,7.0,,5.0,1.0,56.0,93.0,13.0,,,,,,134.0,127.0,3.0,25.0,18.0,59.0,,,,1.0,0.0,133.0,5.0,,,,,1.0,9.0,1.0,,3.0,111.0,,16.0,213.0,24.0,28.0,7.0,7.0,24.0,17.0,1.0,149.0,3.0,298.0,,,19.0,5.0,64.0,2.0,487.0,1.0,0.0,22.0,22.0,1.0,19.0,1.0,689.0,,10.0,6.0,7.0,18.0,0.0,,,,,,,,,,,,
2012-13,442010,2,2012-08-25 17:30:00,4,Newcastle,Away,258.0,17.0,,5.0,5.0,,1.0,142.0,6.0,,6.0,1.0,7.0,49.0,395.0,,,20.0,19.0,9.0,7.0,1.0,,,,,,,,,10.0,,,,,,1.0,5.0,7.0,,,77.0,51.0,1.0,1.0,,1.0,2.0,6.0,,,3.0,8.0,8.0,,11.0,2.0,53.0,46.0,1.0,12.0,6.0,,2.0,58.0,11.0,8.0,,,2.0,2.0,,144.0,,,,,,,9.0,,,,14.0,,11.0,10.0,1.0,6.0,110.0,65.0,44.0,2.0,,5.0,3.0,3.0,,1.0,3.0,46.0,40.0,18.0,1.0,1.0,1.0,,,128.0,113.0,1.0,26.0,15.0,47.5,,,,,0.0,120.0,2.0,2.0,,,,,6.0,,,3.0,44.0,,8.0,273.0,33.0,27.0,17.0,3.0,21.0,18.0,,75.0,1.0,199.0,,,8.0,7.0,66.0,3.0,451.0,,0.0,11.0,18.0,1.0,24.0,0.0,641.0,,11.0,11.0,3.0,11.0,0.0,,,,,,,,,,,,
2012-13,442010,2,2012-08-25 17:30:00,8,Chelsea,Home,204.0,16.0,,3.0,3.0,3.0,,239.0,8.0,,2.0,7.0,10.0,33.0,440.0,,,13.0,9.0,19.0,6.0,,,,,2.0,,2.0,,,9.0,1.0,,,,,,8.0,3.0,,,95.0,56.0,,,1.0,4.0,1.0,11.0,,,2.0,8.0,4.0,,12.0,1.0,46.0,53.0,4.0,17.0,13.0,,2.0,53.0,8.0,11.0,2.0,,5.0,,2.0,151.0,1.0,,1.0,1.0,,,11.0,1.0,,,17.0,,10.0,8.0,,2.0,127.0,76.0,49.0,3.0,,2.0,5.0,6.0,,2.0,4.0,76.0,66.0,20.0,,,,,1.0,121.0,116.0,5.0,28.0,18.0,52.5,,,,,0.0,140.0,3.0,,,,1.0,,5.0,,,2.0,113.0,,7.0,214.0,31.0,22.0,12.0,1.0,13.0,12.0,,156.0,10.0,312.0,,,21.0,10.0,54.0,1.0,513.0,,0.0,12.0,17.0,1.0,13.0,1.0,667.0,,7.0,6.0,2.0,13.0,0.0,,,,,,,,,,,,
2012-13,442015,2,2012-08-26 13:30:00,110,Stoke,Home,70.0,15.0,,5.0,5.0,7.0,,102.0,17.0,,2.0,13.0,4.0,40.0,167.0,,1.0,9.0,29.0,41.0,4.0,1.0,,1.0,,,,,,,5.0,,,,,,,8.0,9.0,3.0,3.0,28.0,49.0,1.0,1.0,,5.0,2.0,13.0,,1.0,,11.0,4.0,,21.0,1.0,80.0,80.0,5.0,31.0,23.0,,1.0,70.0,10.0,9.0,,,3.0,2.0,,138.0,,,,,,,21.0,,2.0,,28.0,,16.0,7.0,,2.0,51.0,75.0,46.0,11.0,,3.0,2.0,1.0,230.0,4.0,3.0,23.0,56.0,36.0,,,,,,155.0,155.0,4.0,18.0,22.0,33.3,,,,,0.0,44.0,1.0,1.0,2.0,,3.0,1.0,3.0,1.0,,3.0,56.0,144.0,5.0,86.0,33.0,42.0,9.0,,17.0,17.0,1.0,113.0,27.0,192.0,2.0,,20.0,5.0,58.0,2.0,261.0,,0.0,6.0,28.0,1.0,17.0,2.0,465.0,14.0,8.0,2.0,,21.0,0.0,,,,,,,,,,,,
2012-13,442015,2,2012-08-26 13:30:00,3,Arsenal,Away,168.0,20.0,4.0,4.0,,2.0,,260.0,4.0,1.0,8.0,4.0,30.0,35.0,424.0,,2.0,25.0,41.0,29.0,7.0,4.0,2.0,1.0,,,,2.0,,,10.0,,,,,,3.0,3.0,3.0,8.0,9.0,77.0,55.0,,,,2.0,4.0,2.0,,,11.0,14.0,3.0,,19.0,,80.0,80.0,2.0,16.0,10.0,,1.0,71.0,9.0,10.0,,,5.0,,2.0,196.0,,,,,,,8.0,,3.0,,19.0,,12.0,10.0,1.0,8.0,119.0,83.0,50.0,,,7.0,4.0,2.0,508.0,1.0,1.0,52.0,80.0,34.0,,,,,,168.0,168.0,1.0,22.0,23.0,66.7,,,,,0.0,133.0,,1.0,1.0,,,1.0,11.0,,,3.0,117.0,414.0,11.0,192.0,33.0,31.0,22.0,11.0,28.0,17.0,1.0,161.0,8.0,361.0,3.0,1.0,20.0,36.0,62.0,1.0,525.0,,0.0,17.0,28.0,4.0,28.0,0.0,759.0,26.0,10.0,13.0,11.0,21.0,0.0,,,,,,,,,,,,
2012-13,442011,2,2012-08-26 16:00:00,14,Liverpool,Home,182.0,22.0,3.0,6.0,3.0,1.0,,196.0,7.0,2.0,6.0,4.0,20.0,45.0,372.0,,1.0,20.0,17.0,18.0,11.0,2.0,,1.0,1.0,,,1.0,,,11.0,,,,,,,6.0,5.0,,,78.0,61.0,1.0,1.0,,5.0,5.0,10.0,,,4.0,9.0,6.0,1.0,18.0,,63.0,48.0,5.0,15.0,6.0,2.0,1.0,72.0,10.0,7.0,1.0,,1.0,,1.0,170.0,1.0,1.0,1.0,,1.0,,11.0,,1.0,,9.0,,14.0,12.0,1.0,6.0,97.0,80.0,49.0,4.0,,7.0,7.0,3.0,,3.0,4.0,56.0,78.0,19.0,,,,,,152.0,147.0,1.0,24.0,26.0,48.7,,,,,0.0,117.0,,1.0,,,1.0,1.0,9.0,1.0,,3.0,98.0,,14.0,202.0,34.0,20.0,13.0,4.0,18.0,15.0,1.0,154.0,5.0,278.0,1.0,2.0,20.0,20.0,69.0,,462.0,,0.0,17.0,18.0,2.0,23.0,1.0,658.0,,8.0,5.0,4.0,14.0,0.0,,,,,,,,,,,,
2012-13,442011,2,2012-08-26 16:00:00,43,Man City,Away,204.0,3.0,,2.0,2.0,1.0,,205.0,6.0,,7.0,2.0,9.0,21.0,407.0,,,17.0,18.0,17.0,6.0,,,,,,1.0,1.0,,1.0,9.0,,,,,,,6.0,11.0,,,68.0,56.0,,,2.0,,3.0,5.0,,,4.0,14.0,1.0,,15.0,,48.0,63.0,,22.0,9.0,,3.0,68.0,8.0,10.0,1.0,,4.0,3.0,1.0,163.0,,,,,,,11.0,2.0,1.0,1.0,21.0,,10.0,8.0,,7.0,114.0,80.0,44.0,4.0,1.0,3.0,3.0,3.0,,5.0,,57.0,69.0,13.0,,,,,,155.0,136.0,3.0,24.0,22.0,51.3,,,,,0.0,139.0,,1.0,,,,,5.0,,,3.0,87.0,,6.0,222.0,14.0,41.0,13.0,4.0,22.0,18.0,,124.0,8.0,284.0,1.0,,15.0,10.0,42.0,1.0,484.0,,0.0,11.0,26.0,2.0,24.0,0.0,694.0,,8.0,10.0,4.0,20.0,0.0,,,,,,,,,,,,
2012-13,442016,2,2012-12-11 19:45:00,108,Reading,Away,115.0,18.0,2.0,9.0,7.0,,1.0,157.0,1.0,,2.0,10.0,3.0,28.0,263.0,,,26.0,35.0,21.0,7.0,3.0,,,,,1.0,1.0,,,9.0,,,,,,2.0,10.0,6.0,,,62.0,46.0,,,,,5.0,5.0,,1.0,8.0,13.0,7.0,,17.0,4.0,72.0,55.0,,11.0,5.0,,,87.0,12.0,8.0,,1.0,4.0,4.0,1.0,186.0,,,,,,,7.0,,3.0,1.0,16.0,,8.0,6.0,,2.0,73.0,100.0,45.0,6.0,,6.0,4.0,3.0,,3.0,1.0,81.0,63.0,25.0,,,,,,205.0,190.0,1.0,18.0,19.0,50.7,,,,1.0,0.0,65.0,2.0,3.0,,,,,7.0,,,1.0,70.0,,10.0,138.0,44.0,26.0,11.0,7.0,31.0,24.0,,135.0,8.0,279.0,3.0,1.0,34.0,3.0,56.0,2.0,386.0,,0.0,15.0,19.0,1.0,29.0,1.0,589.0,,11.0,7.0,8.0,11.0,0.0,,,,,,,,,,,,
2012-13,442016,2,2012-12-11 19:45:00,56,Sunderland,Home,125.0,18.0,1.0,4.0,3.0,3.0,,160.0,4.0,1.0,1.0,5.0,10.0,34.0,281.0,,1.0,12.0,21.0,35.0,10.0,1.0,,1.0,,,,,,1.0,14.0,,,,,,,10.0,5.0,,,66.0,57.0,1.0,,1.0,1.0,3.0,7.0,,,6.0,9.0,3.0,,13.0,2.0,55.0,72.0,1.0,30.0,20.0,,1.0,68.0,10.0,11.0,1.0,1.0,2.0,2.0,,146.0,2.0,,2.0,2.0,,,11.0,2.0,,2.0,38.0,,14.0,10.0,1.0,1.0,80.0,101.0,46.0,8.0,2.0,4.0,9.0,8.0,,5.0,,83.0,42.0,8.0,,,,,,193.0,163.0,2.0,26.0,22.0,49.3,,,,1.0,0.0,92.0,2.0,1.0,,,,1.0,5.0,,,3.0,76.0,,13.0,150.0,37.0,60.0,11.0,5.0,19.0,14.0,2.0,122.0,13.0,253.0,,1.0,35.0,11.0,62.0,3.0,384.0,,0.0,16.0,21.0,1.0,20.0,2.0,611.0,,7.0,5.0,6.0,14.0,0.0,,,,,,,,,,,,
2012-13,442019,3,2012-08-22 19:45:00,108,Reading,Away,70.0,8.0,1.0,3.0,2.0,3.0,,91.0,5.0,,1.0,3.0,5.0,18.0,158.0,,1.0,17.0,28.0,12.0,3.0,,,,1.0,,,1.0,,,6.0,,,,,,,16.0,11.0,,,42.0,57.0,,,,3.0,1.0,12.0,,1.0,5.0,11.0,2.0,,9.0,2.0,66.0,37.0,3.0,22.0,10.0,1.0,,58.0,14.0,12.0,1.0,,4.0,2.0,1.0,111.0,1.0,,1.0,1.0,,,15.0,1.0,1.0,1.0,17.0,,20.0,17.0,5.0,1.0,44.0,67.0,26.0,1.0,1.0,1.0,3.0,4.0,,6.0,1.0,28.0,60.0,11.0,1.0,1.0,1.0,,,150.0,134.0,5.0,24.0,22.0,28.4,,,,,0.0,37.0,1.0,1.0,,,,,2.0,,,3.0,55.0,,4.0,81.0,20.0,38.0,7.0,5.0,20.0,15.0,,98.0,11.0,173.0,1.0,,16.0,7.0,38.0,,234.0,,0.0,7.0,10.0,1.0,21.0,2.0,419.0,,13.0,3.0,5.0,8.0,0.0,,,,,,,,,,,,
2012-13,442019,3,2012-08-22 19:45:00,8,Chelsea,Home,258.0,26.0,,5.0,5.0,1.0,1.0,326.0,2.0,,6.0,6.0,18.0,44.0,579.0,,,25.0,12.0,28.0,18.0,1.0,,1.0,,,,,,,24.0,1.0,,,,,1.0,3.0,4.0,,,103.0,71.0,3.0,1.0,3.0,3.0,6.0,3.0,,,1.0,13.0,4.0,2.0,7.0,,37.0,66.0,3.0,17.0,11.0,1.0,,64.0,13.0,13.0,1.0,,4.0,2.0,,208.0,3.0,,2.0,3.0,,1.0,5.0,3.0,2.0,1.0,20.0,,22.0,18.0,1.0,6.0,165.0,88.0,65.0,5.0,1.0,12.0,10.0,6.0,,1.0,,84.0,73.0,20.0,,,,,1.0,131.0,120.0,,33.0,28.0,71.6,,,,1.0,0.0,175.0,1.0,1.0,,,2.0,1.0,15.0,,,3.0,155.0,,22.0,274.0,39.0,28.0,15.0,1.0,20.0,19.0,3.0,192.0,4.0,397.0,2.0,,17.0,19.0,63.0,,651.0,,0.0,27.0,13.0,,27.0,0.0,856.0,,18.0,12.0,1.0,11.0,0.0,,,,,,,,,,,,
