season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attPenPost,attPostHigh,attLgCentre,penaltySave,attOboxOwnGoal,attLgLeft,attLgRight,attPenMiss,expectedGoalsFreekick
2018-19,987771,18,2018-12-21 20:00:00,39,Wolves,Home,165.0,28.0,,2.0,2.0,,,153.0,,1.0,3.0,4.0,5.0,39.0,316.0,,,22.0,11.0,7.0,8.0,,,,,,,,,,,,10.0,,,,,,5.0,9.0,6.0,9.0,2.0,66.0,62.0,,1.0,,3.0,34.0,2.0,16.0,,1.0,1.0,5.0,1.0,,11.0,4.0,50.0,45.0,3.0,15.0,5.0,,1.0,,,,,55.0,7.0,2.0,,,,,,148.0,,,,,,,4.0,,,,5.0,,22.0,22.0,4.0,3.0,100.0,66.0,30.0,10.0,,3.0,5.0,5.0,408.0,5.0,2.0,,71.0,52.0,14.0,,,,,148.0,148.0,2.0,31.0,23.0,38.3,,,,,34.0,0.0,106.0,3.0,1.0,5.0,,1.0,,4.0,,,3.0,60.0,308.0,16.0,8.0,198.0,60.0,15.0,16.0,1.0,7.0,6.0,,99.0,4.0,229.0,,1.0,15.0,5.0,78.0,4.0,420.0,1.0,0.0,11.0,26.0,1.0,25.0,0.0,627.0,21.0,14.0,11.0,1.0,18.0,0.0,,,,,,,,,,
2018-19,987763,18,2018-12-22 12:30:00,3,Arsenal,Home,258.0,19.0,,1.0,1.0,1.0,,219.0,6.0,1.0,5.0,2.0,6.0,37.0,476.0,2.0,,15.0,23.0,17.0,5.0,,,1.0,,1.0,,1.0,,,,,10.0,,,,,,4.0,5.0,2.0,9.0,2.0,88.0,53.0,,,1.0,,10.0,4.0,7.0,,,1.0,4.0,,,13.0,1.0,56.0,56.0,,18.0,12.0,,,,,,,48.0,10.0,14.0,2.0,,3.0,1.0,1.0,170.0,2.0,,2.0,2.0,,1.0,11.0,3.0,1.0,1.0,12.0,,8.0,8.0,,5.0,147.0,80.0,49.0,3.0,,,7.0,6.0,522.0,2.0,1.0,,76.0,84.0,17.0,,,,,120.0,120.0,2.0,22.0,23.0,60.1,,,,1.0,14.0,0.0,148.0,1.0,,1.0,,2.0,1.0,1.0,2.0,1.0,3.0,92.0,454.0,10.0,7.0,277.0,29.0,18.0,12.0,,5.0,5.0,2.0,125.0,3.0,281.0,1.0,1.0,18.0,7.0,66.0,2.0,553.0,2.0,0.0,11.0,17.0,,17.0,2.0,726.0,29.0,17.0,8.0,1.0,8.0,0.0,,,,,,,,,,
2018-19,987763,18,2018-12-22 12:30:00,90,Burnley,Away,120.0,20.0,,3.0,3.0,2.0,1.0,154.0,4.0,,3.0,11.0,3.0,34.0,271.0,,1.0,13.0,17.0,23.0,3.0,,,1.0,,,,,,,,1.0,6.0,,,,,1.0,8.0,9.0,2.0,5.0,2.0,57.0,59.0,2.0,1.0,1.0,,4.0,2.0,8.0,,2.0,3.0,5.0,4.0,,11.0,2.0,56.0,56.0,,12.0,4.0,,,,,,,56.0,14.0,9.0,1.0,,1.0,1.0,,147.0,1.0,,,1.0,,,5.0,1.0,,,4.0,,13.0,13.0,4.0,3.0,81.0,75.0,50.0,1.0,,1.0,3.0,2.0,335.0,4.0,3.0,,67.0,42.0,27.0,,,,,130.0,130.0,5.0,24.0,22.0,39.9,,,,,14.0,0.0,72.0,2.0,1.0,3.0,,1.0,1.0,3.0,,,3.0,65.0,256.0,4.0,4.0,139.0,43.0,12.0,13.0,3.0,13.0,10.0,1.0,107.0,8.0,231.0,,,26.0,4.0,67.0,4.0,357.0,,0.0,7.0,17.0,2.0,14.0,5.0,515.0,17.0,9.0,7.0,3.0,10.0,0.0,,,,,,,,,,
2018-19,987762,18,2018-12-22 15:00:00,36,Brighton,Away,150.0,17.0,1.0,4.0,4.0,3.0,,145.0,5.0,,6.0,8.0,7.0,35.0,291.0,1.0,,18.0,26.0,14.0,8.0,,,,,1.0,,1.0,,,,,7.0,,,,,1.0,10.0,5.0,9.0,4.0,6.0,57.0,62.0,1.0,1.0,,1.0,14.0,1.0,10.0,,1.0,5.0,5.0,11.0,,5.0,1.0,62.0,48.0,1.0,19.0,3.0,,,,,,,49.0,18.0,6.0,,,1.0,,1.0,146.0,,,,,,,8.0,,1.0,2.0,3.0,,16.0,16.0,2.0,6.0,90.0,71.0,34.0,6.0,,3.0,5.0,5.0,369.0,4.0,,,50.0,79.0,26.0,,,,,147.0,147.0,6.0,26.0,23.0,42.8,,,,,14.0,0.0,99.0,,1.0,1.0,1.0,1.0,,4.0,,,3.0,72.0,273.0,8.0,8.0,181.0,38.0,19.0,15.0,4.0,19.0,16.0,,115.0,6.0,230.0,1.0,,32.0,7.0,74.0,2.0,392.0,2.0,1.0,10.0,19.0,1.0,23.0,0.0,578.0,12.0,13.0,9.0,5.0,11.0,0.0,,,,,,,,,,
2018-19,987762,18,2018-12-22 15:00:00,91,Bournemouth,Home,222.0,15.0,1.0,5.0,4.0,2.0,1.0,222.0,6.0,,4.0,2.0,5.0,17.0,439.0,,,25.0,14.0,26.0,7.0,1.0,,,,2.0,,2.0,,1.0,,,9.0,,,,,2.0,1.0,4.0,6.0,5.0,9.0,81.0,59.0,,,,1.0,14.0,4.0,9.0,,,6.0,5.0,4.0,,7.0,4.0,48.0,62.0,1.0,15.0,8.0,,1.0,,,,,57.0,8.0,16.0,,,5.0,1.0,2.0,198.0,2.0,,1.0,2.0,,,7.0,2.0,1.0,2.0,8.0,,7.0,7.0,,4.0,131.0,71.0,47.0,5.0,2.0,4.0,6.0,3.0,512.0,1.0,1.0,,83.0,66.0,26.0,,,,,151.0,151.0,4.0,27.0,21.0,57.2,,,,,14.0,0.0,131.0,3.0,2.0,5.0,,1.0,,7.0,,,3.0,102.0,412.0,5.0,10.0,251.0,35.0,15.0,22.0,3.0,13.0,10.0,,153.0,10.0,303.0,1.0,,20.0,6.0,45.0,3.0,541.0,1.0,0.0,14.0,11.0,1.0,28.0,2.0,727.0,25.0,15.0,10.0,6.0,5.0,0.0,,,,,,,,,,
2018-19,987765,18,2018-12-22 15:00:00,13,Leicester,Away,73.0,23.0,1.0,5.0,4.0,1.0,1.0,111.0,11.0,,2.0,3.0,2.0,37.0,179.0,,1.0,12.0,12.0,19.0,5.0,,,,,,,,,,,,7.0,,,,,1.0,8.0,11.0,6.0,3.0,5.0,38.0,65.0,,,,8.0,24.0,3.0,13.0,,,5.0,9.0,4.0,,6.0,2.0,52.0,59.0,8.0,37.0,17.0,,2.0,,,,,49.0,9.0,9.0,1.0,,4.0,2.0,,127.0,1.0,,1.0,1.0,,,15.0,1.0,1.0,,17.0,,17.0,17.0,1.0,2.0,56.0,63.0,33.0,9.0,,2.0,4.0,3.0,227.0,4.0,3.0,,49.0,46.0,28.0,,,,,145.0,145.0,6.0,33.0,15.0,27.9,,,,1.0,24.0,0.0,41.0,2.0,3.0,5.0,,,,2.0,,,2.0,59.0,157.0,14.0,6.0,99.0,39.0,37.0,20.0,5.0,20.0,15.0,,88.0,7.0,183.0,1.0,,18.0,2.0,70.0,2.0,262.0,,0.0,8.0,23.0,1.0,16.0,2.0,499.0,16.0,20.0,8.0,5.0,14.0,0.0,,,,,,,,,,
2018-19,987765,18,2018-12-22 15:00:00,8,Chelsea,Home,205.0,27.0,3.0,3.0,,2.0,,407.0,5.0,,6.0,2.0,11.0,24.0,609.0,1.0,4.0,19.0,19.0,12.0,9.0,2.0,,1.0,,,,,,,,1.0,13.0,,,1.0,,,6.0,3.0,5.0,11.0,6.0,107.0,74.0,4.0,5.0,,3.0,29.0,4.0,8.0,,,9.0,20.0,4.0,,14.0,2.0,59.0,52.0,3.0,13.0,9.0,,1.0,,,,,75.0,10.0,9.0,,,5.0,3.0,,206.0,,,,,,,5.0,,1.0,1.0,9.0,2.0,9.0,9.0,1.0,6.0,201.0,57.0,47.0,5.0,,5.0,6.0,5.0,678.0,3.0,4.0,,100.0,133.0,48.0,,,,,165.0,165.0,2.0,33.0,33.0,72.1,2.0,,,1.0,29.0,0.0,179.0,,2.0,2.0,,,1.0,8.0,,,3.0,222.0,594.0,7.0,12.0,218.0,48.0,13.0,22.0,9.0,36.0,27.0,1.0,277.0,4.0,511.0,1.0,,4.0,15.0,42.0,3.0,693.0,1.0,0.0,17.0,18.0,7.0,20.0,0.0,914.0,33.0,17.0,13.0,9.0,12.0,0.0,,,1.0,,,,,,,
2018-19,987767,18,2018-12-22 15:00:00,20,Southampton,Away,93.0,11.0,,1.0,1.0,2.0,,123.0,5.0,,3.0,6.0,7.0,16.0,215.0,1.0,2.0,16.0,36.0,17.0,8.0,,,1.0,,,,,,,,1.0,10.0,1.0,,,,,4.0,8.0,8.0,6.0,7.0,32.0,66.0,4.0,2.0,3.0,4.0,11.0,1.0,2.0,,,2.0,3.0,1.0,,12.0,1.0,61.0,53.0,4.0,46.0,26.0,1.0,,,,,,56.0,9.0,11.0,2.0,,2.0,,,151.0,2.0,,2.0,2.0,,,8.0,2.0,1.0,,26.0,,12.0,12.0,2.0,3.0,84.0,78.0,27.0,8.0,,4.0,6.0,6.0,299.0,6.0,3.0,,56.0,27.0,18.0,,,,1.0,162.0,162.0,4.0,22.0,30.0,37.7,,,,,11.0,0.0,62.0,3.0,1.0,4.0,,,1.0,6.0,,,3.0,56.0,198.0,5.0,10.0,123.0,33.0,46.0,17.0,1.0,5.0,4.0,1.0,103.0,9.0,211.0,1.0,,27.0,8.0,61.0,1.0,329.0,1.0,0.0,13.0,12.0,2.0,28.0,3.0,554.0,22.0,12.0,13.0,2.0,9.0,0.0,,,,,,,,,,
2018-19,987767,18,2018-12-22 15:00:00,38,Huddersfield,Home,226.0,25.0,4.0,8.0,4.0,2.0,1.0,177.0,5.0,,4.0,6.0,6.0,37.0,395.0,,,18.0,17.0,36.0,8.0,2.0,,,,,,,,,,,10.0,,,,,,4.0,6.0,7.0,8.0,8.0,77.0,76.0,,1.0,,,15.0,6.0,13.0,,,8.0,12.0,10.0,,8.0,1.0,53.0,61.0,,14.0,6.0,2.0,,,,,,76.0,12.0,9.0,,,2.0,2.0,,211.0,1.0,,,1.0,,,7.0,1.0,,,6.0,,21.0,21.0,,4.0,121.0,92.0,54.0,2.0,1.0,3.0,8.0,5.0,502.0,1.0,1.0,,65.0,90.0,39.0,1.0,1.0,1.0,,186.0,186.0,3.0,31.0,36.0,62.3,,,,,15.0,0.0,114.0,1.0,2.0,3.0,,,,5.0,,,3.0,78.0,377.0,6.0,11.0,258.0,41.0,14.0,6.0,7.0,31.0,24.0,,138.0,10.0,296.0,,,38.0,7.0,86.0,3.0,523.0,1.0,0.0,16.0,16.0,1.0,24.0,2.0,710.0,23.0,13.0,2.0,8.0,8.0,0.0,,,,,,,,,,
2018-19,987768,18,2018-12-22 15:00:00,31,Crystal Palace,Away,66.0,2.0,,1.0,1.0,2.0,,54.0,3.0,,1.0,4.0,1.0,11.0,119.0,,,11.0,20.0,17.0,2.0,,,,,,,,,,,,3.0,1.0,,,1.0,1.0,4.0,11.0,8.0,4.0,1.0,27.0,50.0,1.0,1.0,1.0,4.0,19.0,,10.0,,,,2.0,,,9.0,1.0,53.0,53.0,4.0,46.0,23.0,,,,,,,30.0,6.0,7.0,,,3.0,,,112.0,1.0,,,1.0,,,14.0,1.0,3.0,,23.0,1.0,16.0,16.0,6.0,1.0,41.0,57.0,13.0,13.0,3.0,2.0,1.0,3.0,180.0,5.0,4.0,,62.0,14.0,5.0,,,,1.0,124.0,124.0,,29.0,9.0,21.7,1.0,,3.0,1.0,19.0,0.0,33.0,1.0,2.0,3.0,,,,2.0,,,2.0,21.0,111.0,11.0,3.0,97.0,14.0,46.0,14.0,,2.0,2.0,,47.0,7.0,118.0,3.0,,29.0,1.0,63.0,1.0,213.0,,0.0,5.0,23.0,,12.0,4.0,404.0,6.0,6.0,6.0,,14.0,0.0,,,,,,,,,,
2018-19,987768,18,2018-12-22 15:00:00,43,Man City,Home,141.0,33.0,6.0,13.0,7.0,2.0,1.0,521.0,2.0,,3.0,1.0,5.0,36.0,649.0,,,23.0,17.0,20.0,10.0,3.0,,,,,,1.0,,,,,14.0,,,,1.0,1.0,5.0,4.0,1.0,11.0,8.0,99.0,59.0,2.0,1.0,1.0,1.0,22.0,5.0,6.0,,,13.0,12.0,18.0,,9.0,,53.0,53.0,1.0,3.0,2.0,,,,,,,93.0,7.0,6.0,,,4.0,2.0,1.0,164.0,2.0,,1.0,2.0,,,2.0,2.0,,,2.0,1.0,6.0,6.0,,3.0,242.0,54.0,42.0,,1.0,7.0,8.0,5.0,723.0,,4.0,,134.0,106.0,73.0,1.0,1.0,1.0,,159.0,159.0,1.0,17.0,38.0,78.3,1.0,3.0,,,22.0,0.0,228.0,,,,,,,9.0,2.0,,3.0,252.0,639.0,7.0,15.0,157.0,54.0,3.0,24.0,13.0,45.0,32.0,,309.0,4.0,621.0,,,4.0,5.0,47.0,2.0,733.0,2.0,0.0,19.0,17.0,1.0,24.0,0.0,940.0,43.0,13.0,10.0,13.0,7.0,0.0,1.0,,,,,,,,,
2018-19,987769,18,2018-12-22 15:00:00,4,Newcastle,Home,212.0,29.0,1.0,8.0,7.0,1.0,,201.0,2.0,,6.0,6.0,2.0,39.0,405.0,,,21.0,22.0,21.0,4.0,1.0,,,,,,,,,,,5.0,,,,,2.0,5.0,2.0,2.0,5.0,4.0,65.0,62.0,,,,1.0,18.0,4.0,9.0,,1.0,6.0,12.0,18.0,,7.0,,49.0,58.0,1.0,10.0,7.0,,,,,,,59.0,9.0,11.0,,,2.0,2.0,,158.0,,,,,,,2.0,,,,7.0,,7.0,7.0,1.0,6.0,138.0,75.0,41.0,,,2.0,3.0,,479.0,2.0,3.0,,61.0,86.0,45.0,,,,,161.0,161.0,5.0,22.0,28.0,53.5,,,,,18.0,0.0,138.0,1.0,1.0,2.0,,,,5.0,,,2.0,109.0,387.0,9.0,5.0,234.0,59.0,10.0,7.0,4.0,36.0,32.0,,156.0,5.0,301.0,,,28.0,3.0,83.0,2.0,499.0,,0.0,9.0,22.0,1.0,25.0,1.0,700.0,25.0,21.0,5.0,6.0,15.0,0.0,,,,,,,,,,
2018-19,987769,18,2018-12-22 15:00:00,54,Fulham,Away,208.0,9.0,,,,3.0,,154.0,4.0,,2.0,4.0,7.0,25.0,362.0,,,14.0,21.0,22.0,3.0,,,,,,1.0,1.0,,,,,3.0,,,,,,5.0,5.0,4.0,2.0,2.0,78.0,60.0,,,,4.0,15.0,2.0,5.0,,,,3.0,2.0,,19.0,,58.0,49.0,4.0,40.0,18.0,,,,,,,47.0,12.0,9.0,,,2.0,1.0,1.0,170.0,,,,,,,11.0,,,1.0,18.0,,10.0,10.0,,2.0,114.0,76.0,39.0,6.0,,,3.0,2.0,439.0,4.0,2.0,,42.0,54.0,17.0,,,,,159.0,159.0,1.0,22.0,30.0,46.5,,,,3.0,15.0,0.0,101.0,,,,,1.0,,,,,2.0,59.0,352.0,5.0,3.0,238.0,25.0,40.0,12.0,,6.0,6.0,,98.0,8.0,231.0,,,25.0,7.0,65.0,4.0,463.0,1.0,0.0,4.0,9.0,,21.0,2.0,653.0,10.0,17.0,9.0,,7.0,0.0,,,,,,,,,,
2018-19,987770,18,2018-12-22 15:00:00,21,West Ham,Home,125.0,10.0,3.0,8.0,5.0,2.0,,174.0,2.0,,4.0,5.0,3.0,25.0,291.0,,1.0,23.0,23.0,24.0,9.0,3.0,,,,,,2.0,,,,,11.0,,,1.0,,1.0,4.0,7.0,4.0,11.0,7.0,44.0,61.0,2.0,3.0,,,27.0,6.0,13.0,,,10.0,11.0,10.0,,16.0,2.0,69.0,65.0,,26.0,14.0,,1.0,,,,,49.0,9.0,11.0,,,4.0,1.0,2.0,136.0,,,,,,,2.0,,,1.0,14.0,2.0,13.0,13.0,,5.0,101.0,60.0,30.0,4.0,,3.0,9.0,7.0,363.0,5.0,2.0,,46.0,80.0,41.0,1.0,1.0,1.0,,171.0,171.0,5.0,27.0,24.0,51.6,2.0,,,,27.0,0.0,100.0,3.0,,3.0,,1.0,,5.0,,,3.0,79.0,275.0,16.0,12.0,150.0,28.0,26.0,20.0,10.0,32.0,22.0,,115.0,7.0,263.0,,,21.0,4.0,54.0,4.0,381.0,1.0,0.0,18.0,19.0,2.0,30.0,3.0,648.0,31.0,18.0,11.0,10.0,5.0,0.0,,,1.0,,,,,,,
2018-19,987770,18,2018-12-22 15:00:00,57,Watford,Away,105.0,17.0,,1.0,1.0,4.0,,174.0,2.0,1.0,2.0,7.0,5.0,23.0,278.0,,2.0,20.0,24.0,23.0,5.0,,,,,,,,,,,,9.0,1.0,,,,,5.0,11.0,7.0,7.0,4.0,55.0,59.0,3.0,2.0,2.0,3.0,24.0,5.0,11.0,,,4.0,4.0,1.0,,15.0,3.0,65.0,69.0,3.0,38.0,23.0,,,,,,,52.0,11.0,8.0,2.0,,1.0,1.0,,161.0,1.0,,1.0,1.0,,,6.0,1.0,1.0,,23.0,,14.0,14.0,3.0,2.0,77.0,65.0,33.0,10.0,,,6.0,5.0,360.0,6.0,1.0,,52.0,75.0,30.0,,,,1.0,158.0,158.0,3.0,23.0,26.0,48.4,,,,,24.0,0.0,87.0,5.0,2.0,7.0,,1.0,,1.0,,,3.0,91.0,269.0,8.0,6.0,122.0,33.0,38.0,17.0,4.0,10.0,6.0,,142.0,10.0,268.0,1.0,1.0,30.0,6.0,61.0,2.0,380.0,1.0,0.0,11.0,25.0,2.0,26.0,2.0,617.0,30.0,19.0,13.0,4.0,11.0,0.0,,,,,,,,,,
2018-19,987764,18,2018-12-22 17:30:00,1,Man Utd,Away,250.0,20.0,3.0,2.0,,6.0,,306.0,4.0,,1.0,1.0,17.0,25.0,554.0,,2.0,16.0,11.0,23.0,7.0,2.0,,,1.0,,,1.0,,,,,11.0,1.0,,,,,9.0,8.0,1.0,9.0,8.0,104.0,50.0,3.0,1.0,3.0,1.0,17.0,4.0,5.0,,,7.0,2.0,,,10.0,1.0,45.0,62.0,1.0,14.0,10.0,,,,,,,58.0,13.0,13.0,4.0,,4.0,1.0,1.0,203.0,3.0,,2.0,3.0,,,10.0,3.0,1.0,1.0,10.0,,5.0,5.0,1.0,1.0,166.0,75.0,52.0,4.0,1.0,3.0,9.0,9.0,614.0,1.0,2.0,,121.0,43.0,21.0,1.0,1.0,1.0,1.0,130.0,130.0,3.0,23.0,23.0,74.3,,,,,17.0,0.0,167.0,2.0,,2.0,,2.0,,4.0,,,3.0,121.0,538.0,4.0,12.0,281.0,37.0,14.0,17.0,7.0,9.0,3.0,,154.0,8.0,368.0,1.0,,10.0,18.0,54.0,,640.0,2.0,0.0,17.0,17.0,2.0,21.0,1.0,801.0,26.0,13.0,10.0,7.0,12.0,0.0,,,,,,,,,,
2018-19,987764,18,2018-12-22 17:30:00,97,Cardiff,Home,65.0,5.0,1.0,5.0,4.0,2.0,2.0,77.0,1.0,1.0,,8.0,1.0,13.0,137.0,,,10.0,23.0,11.0,3.0,3.0,,1.0,,1.0,,1.0,,,,,4.0,1.0,,,,2.0,6.0,9.0,8.0,8.0,1.0,31.0,49.0,,,1.0,,18.0,1.0,10.0,,,4.0,8.0,2.0,,9.0,3.0,62.0,45.0,,15.0,6.0,,,,,,,43.0,13.0,12.0,,,5.0,2.0,1.0,97.0,,,,,,,5.0,,,,6.0,1.0,13.0,13.0,1.0,,37.0,53.0,21.0,7.0,1.0,4.0,2.0,3.0,186.0,4.0,,,38.0,34.0,28.0,1.0,1.0,1.0,1.0,129.0,129.0,7.0,22.0,14.0,25.7,,,,,18.0,0.0,44.0,2.0,2.0,4.0,,1.0,1.0,5.0,,,3.0,39.0,124.0,13.0,6.0,82.0,19.0,15.0,13.0,4.0,16.0,12.0,1.0,77.0,6.0,143.0,,1.0,24.0,1.0,46.0,3.0,209.0,,0.0,9.0,17.0,,22.0,2.0,385.0,12.0,14.0,5.0,4.0,11.0,0.0,,,,,,,,,,
2018-19,987766,18,2018-12-23 16:00:00,11,Everton,Home,149.0,27.0,,3.0,3.0,4.0,,167.0,3.0,1.0,5.0,4.0,5.0,39.0,313.0,1.0,,18.0,22.0,13.0,5.0,,,,,,,,,,,,9.0,,,,,,8.0,11.0,6.0,6.0,4.0,70.0,69.0,1.0,,1.0,,33.0,2.0,8.0,,1.0,2.0,7.0,8.0,,10.0,1.0,56.0,37.0,,9.0,3.0,2.0,,,,,,67.0,13.0,9.0,,,1.0,1.0,,152.0,2.0,,1.0,2.0,,,5.0,2.0,,,3.0,,15.0,15.0,,5.0,93.0,63.0,37.0,1.0,2.0,3.0,4.0,3.0,389.0,2.0,,,87.0,65.0,31.0,,,,,153.0,153.0,12.0,18.0,33.0,41.5,,3.0,,,33.0,0.0,97.0,2.0,,2.0,,,,5.0,,,3.0,89.0,294.0,14.0,7.0,164.0,49.0,9.0,8.0,2.0,18.0,16.0,,150.0,8.0,266.0,,1.0,14.0,6.0,68.0,4.0,412.0,1.0,0.0,10.0,11.0,,21.0,0.0,581.0,14.0,18.0,4.0,2.0,5.0,0.0,,,,,,,,,,
2018-19,987766,18,2018-12-23 16:00:00,6,Spurs,Away,338.0,31.0,,2.0,2.0,4.0,,167.0,7.0,,6.0,3.0,5.0,34.0,503.0,2.0,2.0,17.0,13.0,22.0,8.0,,,,,2.0,,3.0,,,,2.0,13.0,,,,1.0,1.0,9.0,6.0,4.0,11.0,6.0,105.0,61.0,3.0,1.0,4.0,3.0,30.0,2.0,4.0,,,1.0,1.0,2.0,,8.0,1.0,37.0,56.0,3.0,29.0,20.0,,,,,,,45.0,9.0,13.0,4.0,,3.0,,3.0,213.0,2.0,,2.0,2.0,,,11.0,5.0,,,20.0,1.0,10.0,10.0,,6.0,145.0,84.0,51.0,2.0,2.0,4.0,6.0,8.0,575.0,2.0,2.0,,51.0,50.0,14.0,,,,,137.0,137.0,1.0,32.0,20.0,58.5,1.0,,3.0,,30.0,0.0,142.0,1.0,,1.0,,,,7.0,,,3.0,69.0,481.0,16.0,10.0,378.0,55.0,29.0,11.0,,3.0,3.0,,98.0,10.0,230.0,,,24.0,6.0,75.0,2.0,605.0,2.0,0.0,17.0,14.0,5.0,21.0,2.0,791.0,22.0,15.0,8.0,1.0,6.0,0.0,1.0,,,,,,,,,
2018-19,987775,19,2018-12-26 12:30:00,39,Wolves,Away,279.0,37.0,,5.0,5.0,,,312.0,7.0,,4.0,6.0,13.0,55.0,586.0,,,26.0,31.0,33.0,10.0,,,,,,,,,,,,14.0,,,,,,2.0,8.0,3.0,8.0,6.0,97.0,69.0,,,1.0,1.0,11.0,2.0,9.0,1.0,1.0,,14.0,5.0,,10.0,,61.0,74.0,1.0,4.0,3.0,,1.0,,,,,78.0,6.0,9.0,,,3.0,2.0,,199.0,,,,,,,8.0,1.0,,,3.0,,11.0,11.0,2.0,4.0,203.0,104.0,72.0,2.0,1.0,5.0,5.0,5.0,669.0,1.0,2.0,,134.0,96.0,35.0,,,,,157.0,157.0,8.0,25.0,30.0,70.2,,,1.0,1.0,11.0,0.0,186.0,3.0,1.0,3.0,,,,7.0,1.0,,3.0,116.0,572.0,3.0,10.0,300.0,64.0,4.0,16.0,,21.0,21.0,,160.0,4.0,406.0,,,15.0,13.0,89.0,2.0,685.0,,0.0,14.0,23.0,,29.0,1.0,878.0,14.0,20.0,11.0,,15.0,0.0,,,,,,,,,,
2018-19,987775,19,2018-12-26 12:30:00,54,Fulham,Home,101.0,9.0,,3.0,3.0,6.0,,104.0,7.0,,3.0,9.0,10.0,30.0,202.0,,,15.0,33.0,31.0,8.0,1.0,,,,,,,,,,,8.0,,,,,1.0,5.0,8.0,6.0,8.0,3.0,47.0,58.0,,1.0,1.0,3.0,9.0,1.0,11.0,,,2.0,5.0,5.0,,13.0,2.0,74.0,61.0,3.0,28.0,16.0,,,,,,,49.0,9.0,6.0,,,2.0,2.0,,137.0,,,,,,,18.0,,1.0,,16.0,,16.0,16.0,3.0,3.0,50.0,74.0,35.0,,,5.0,4.0,5.0,253.0,2.0,4.0,,37.0,28.0,19.0,,,,,144.0,144.0,3.0,25.0,20.0,29.8,,2.0,,,9.0,0.0,52.0,2.0,2.0,4.0,,,,5.0,,,3.0,43.0,185.0,5.0,9.0,119.0,24.0,28.0,19.0,,12.0,12.0,,77.0,10.0,179.0,1.0,,20.0,10.0,70.0,,286.0,,0.0,11.0,15.0,,24.0,2.0,493.0,17.0,15.0,9.0,2.0,8.0,0.0,,,,,,,,,,
