season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8897059,19,90,Burnley,Away,49647,60551,Ashley Westwood,ashley-westwood,M,False,2.0,,9.0,40.0,21.0,59.0,,,7.0,,,,2.0,,,1.0,3.0,2.0,,,,,,,,1.0,1.0,,90.0,,,,,,,21.0,,6.7,,,,,,6.0,,17.0,,57.0,24.0,75.0,0,,86.0,,2.0,,
2020-21,8897059,19,90,Burnley,Away,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,,,,10.0,2.0,12.0,2.0,1.0,,,,,1.0,,,,3.0,1.0,,,,,,,,,,,45.0,2.0,,,,,,2.0,,6.6,,,,1.0,,,,,,12.0,2.0,14.0,2,,17.0,,,,
2020-21,8897059,19,90,Burnley,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,9.0,3.0,12.0,3.0,4.0,,,,,2.0,,,,5.0,4.0,,,,,,,,,,,72.0,,1.0,,,,,10.0,,6.6,,,1.0,1.0,,,,,1.0,13.0,3.0,16.0,1,,26.0,6.0,,,
2020-21,8897059,19,90,Burnley,Away,58488,81183,Matěj Vydra,matej-vydra,F,True,,,,3.0,,3.0,1.0,1.0,2.0,,,,1.0,,,1.0,3.0,1.0,,,,,,,,,,,27.0,,,,,,,3.0,,6.5,,,,,,,,,,5.0,,5.0,0,,6.0,,,,
2020-21,8897059,19,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,3.0,17.0,9.0,26.0,2.0,1.0,2.0,,,,2.0,,,,4.0,4.0,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,18.0,,6.9,,,1.0,2.0,2.0,6.0,,6.0,,31.0,13.0,38.0,1,1.0,61.0,,,2.0,
2020-21,8897059,19,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897059,19,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,4.0,21.0,30.0,51.0,6.0,8.0,6.0,,,,3.0,1.0,,,10.0,12.0,,,,,,,,3.0,,,90.0,,3.0,,,,,18.0,,7.7,,,1.0,6.0,1.0,,,10.0,,31.0,36.0,67.0,1,3.0,89.0,1.0,1.0,,1.0
2020-21,8897059,19,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,3.0,9.0,15.0,24.0,4.0,,7.0,,,,1.0,,,,7.0,4.0,,,2.0,,,,,3.0,,,90.0,,,,,,,13.0,,6.7,,,,5.0,,,,10.0,,15.0,21.0,36.0,0,3.0,52.0,1.0,1.0,,2.0
2020-21,8897059,19,90,Burnley,Away,162653,98747,Nick Pope,nick-pope,G,False,,1.0,9.0,8.0,4.0,12.0,,,10.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,13.0,1.0,6.6,1.0,2.0,,2.0,,,1.0,22.0,,21.0,4.0,25.0,0,,35.0,,,,
2020-21,8897059,19,90,Burnley,Away,267621,90517,Robbie Brady,robbie-brady,M,False,1.0,,3.0,28.0,5.0,32.0,2.0,1.0,8.0,,,2.0,,,,,4.0,3.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,17.0,,6.9,,,,3.0,1.0,7.0,,5.0,,41.0,8.0,42.0,2,1.0,62.0,,,1.0,1.0
2020-21,8897059,19,90,Burnley,Away,358394,172782,Josh Brownhill,josh-brownhill,M,False,,,,29.0,15.0,44.0,3.0,3.0,5.0,,,1.0,,,,,5.0,6.0,,,2.0,,,,,2.0,1.0,,90.0,,1.0,,,,,11.0,,6.9,,,,2.0,1.0,1.0,,2.0,,36.0,17.0,52.0,1,,66.0,1.0,3.0,,
2020-21,8897059,19,90,Burnley,Away,365296,168399,Will Norris,will-norris,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897059,19,90,Burnley,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,True,1.0,,,8.0,2.0,9.0,1.0,,1.0,,,1.0,1.0,,,,2.0,4.0,,,,,,,1.0,2.0,,,45.0,,,,,,,11.0,,7.1,,,,,3.0,7.0,,2.0,,18.0,3.0,14.0,1,1.0,29.0,,,3.0,
2020-21,8897059,19,90,Burnley,Away,974553,217401,Josh Benson,josh-benson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897025,20,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897025,20,90,Burnley,Home,17063,39487,Erik Pieters,erik-pieters,D,False,,,,8.0,6.0,14.0,1.0,1.0,4.0,,,,,,,,3.0,3.0,,,2.0,1.0,,,,2.0,2.0,,90.0,,2.0,,,,,12.0,,7.1,,,,1.0,,3.0,,4.0,,16.0,8.0,21.0,0,2.0,45.0,,,,2.0
2020-21,8897025,20,90,Burnley,Home,20993,40145,Jack Cork,jack-cork,M,True,,,1.0,7.0,7.0,14.0,1.0,1.0,2.0,,,,1.0,,,,3.0,2.0,,,1.0,,,,,1.0,1.0,,45.0,,,,,,,5.0,,6.6,,,,,,1.0,,3.0,,11.0,8.0,18.0,0,1.0,22.0,,,,
2020-21,8897025,20,90,Burnley,Home,21299,40845,Dale Stephens,dale-stephens,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897025,20,90,Burnley,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,False,,,,5.0,3.0,8.0,3.0,5.0,2.0,,,,,,,1.0,9.0,12.0,,,4.0,,,,,,,,75.0,,,,,,,6.0,,6.9,,,1.0,,1.0,,,1.0,1.0,8.0,4.0,12.0,1,6.0,24.0,,1.0,,4.0
2020-21,8897025,20,90,Burnley,Home,49647,60551,Ashley Westwood,ashley-westwood,M,False,2.0,,3.0,17.0,10.0,25.0,,,6.0,1.0,,,1.0,,,,3.0,4.0,,,2.0,1.0,,,,3.0,2.0,,90.0,,,,,,,25.0,,7.4,,,,2.0,1.0,4.0,,13.0,,38.0,12.0,46.0,0,3.0,62.0,2.0,,1.0,2.0
2020-21,8897025,20,90,Burnley,Home,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,True,,,,3.0,,3.0,,,1.0,,,,1.0,,,,1.0,2.0,,,,,,,,,,,30.0,,,,,,,2.0,,6.6,,,,,,,,,1.0,4.0,,4.0,0,2.0,8.0,1.0,,,
2020-21,8897025,20,90,Burnley,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,11.0,3.0,14.0,6.0,5.0,2.0,,,,,,,2.0,9.0,7.0,,,1.0,,1.0,,,,,,90.0,2.0,,,,,,13.0,,7.4,,,,1.0,1.0,,,1.0,1.0,19.0,4.0,23.0,2,1.0,32.0,1.0,,1.0,1.0
2020-21,8897025,20,90,Burnley,Home,58488,81183,Matěj Vydra,matej-vydra,F,True,,,,3.0,,3.0,2.0,,1.0,,,,,,,1.0,3.0,,,,,,,,,,,,15.0,,,,,,,1.0,,6.4,,,,,,,,,,3.0,,3.0,0,,5.0,,,,
2020-21,8897025,20,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,4.0,10.0,5.0,15.0,,,2.0,,,,2.0,,,,4.0,3.0,,,2.0,,,,,1.0,,,90.0,,,,,,,17.0,,6.2,,,,2.0,,,,10.0,,19.0,8.0,27.0,0,3.0,50.0,1.0,,,2.0
2020-21,8897025,20,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897025,20,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,4.0,5.0,13.0,18.0,4.0,2.0,6.0,,,,,,,,4.0,4.0,,,,,1.0,,,,,,90.0,1.0,1.0,,,,,18.0,,7.2,,,,6.0,,,,11.0,,18.0,18.0,36.0,1,1.0,47.0,,1.0,,
2020-21,8897025,20,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,1.0,3.0,8.0,11.0,4.0,7.0,3.0,,,,,,,,6.0,11.0,,,2.0,,,,,2.0,,,90.0,,,,,,,13.0,,6.7,,,,4.0,,,,4.0,,11.0,12.0,23.0,0,2.0,36.0,,2.0,,1.0
2020-21,8897025,20,90,Burnley,Home,162653,98747,Nick Pope,nick-pope,G,False,,1.0,9.0,9.0,2.0,11.0,,1.0,11.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,14.0,,8.0,5.0,8.0,,2.0,,,1.0,22.0,,21.0,3.0,24.0,0,,40.0,,,,
2020-21,8897025,20,90,Burnley,Home,267621,90517,Robbie Brady,robbie-brady,M,False,,,2.0,8.0,2.0,10.0,,2.0,3.0,,,1.0,,,,,1.0,4.0,,,1.0,,,,,,,,60.0,,,,,,,14.0,,6.7,,,1.0,1.0,1.0,3.0,,5.0,,21.0,2.0,20.0,2,1.0,32.0,1.0,,1.0,1.0
2020-21,8897025,20,90,Burnley,Home,358394,172782,Josh Brownhill,josh-brownhill,M,False,,,,6.0,4.0,10.0,1.0,1.0,4.0,,,1.0,,,,,1.0,2.0,,,,,,,,1.0,,,45.0,1.0,,,,,,5.0,,6.7,,,,1.0,,,,2.0,,9.0,5.0,14.0,2,,21.0,1.0,1.0,,
2020-21,8897025,20,90,Burnley,Home,826259,220037,Bailey Peacock-Farrell,bailey-peacock-farrell,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897025,20,90,Burnley,Home,914891,218023,Jimmy Dunne,jimmy-dunne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897025,20,90,Burnley,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,False,3.0,,,10.0,7.0,14.0,1.0,,7.0,,,,1.0,,,,4.0,2.0,,,1.0,1.0,1.0,,,,2.0,,90.0,1.0,,,,,,13.0,,8.0,,,1.0,,2.0,7.0,,3.0,,17.0,9.0,19.0,2,,37.0,1.0,1.0,1.0,
2020-21,8897025,20,90,Burnley,Home,974553,217401,Josh Benson,josh-benson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897050,21,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897050,21,90,Burnley,Away,17063,39487,Erik Pieters,erik-pieters,D,False,,,3.0,9.0,12.0,21.0,,,5.0,,,,2.0,,,2.0,5.0,1.0,,,1.0,,,,,,,,90.0,,1.0,,,,,15.0,,6.1,,,,4.0,,,,7.0,,15.0,15.0,30.0,0,1.0,59.0,1.0,,,
2020-21,8897050,21,90,Burnley,Away,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,9.0,7.0,16.0,1.0,1.0,4.0,,,,1.0,,,4.0,7.0,2.0,,,1.0,,,,,2.0,,,90.0,,,,,,,12.0,,6.1,,,,1.0,,,,3.0,,11.0,12.0,23.0,0,1.0,37.0,1.0,,,
2020-21,8897050,21,90,Burnley,Away,21299,40845,Dale Stephens,dale-stephens,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897050,21,90,Burnley,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,2.0,,2.0,1.0,4.0,,,,,1.0,,,,2.0,5.0,,,,,,,,,,,33.0,,,,,,,7.0,,6.6,,,,,,,,,,6.0,1.0,7.0,0,1.0,11.0,2.0,,,
2020-21,8897050,21,90,Burnley,Away,49647,60551,Ashley Westwood,ashley-westwood,M,False,2.0,,3.0,22.0,14.0,34.0,,,4.0,,,,,,,1.0,4.0,2.0,,,3.0,,,,,2.0,1.0,,90.0,,,,,,,11.0,,6.7,,,,,,4.0,,9.0,,29.0,17.0,42.0,0,,52.0,,2.0,,
2020-21,8897050,21,90,Burnley,Away,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,True,,,2.0,2.0,2.0,4.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,28.0,,,,,,,3.0,,6.5,,,,,1.0,,,2.0,,3.0,2.0,5.0,0,1.0,8.0,,,,1.0
2020-21,8897050,21,90,Burnley,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,9.0,3.0,12.0,3.0,6.0,2.0,,,,,,,2.0,6.0,7.0,,,1.0,,,,,,,,62.0,,,,,,,9.0,,6.6,,,,,,,,,,15.0,3.0,18.0,0,,24.0,1.0,1.0,,
2020-21,8897050,21,90,Burnley,Away,58488,81183,Matěj Vydra,matej-vydra,F,False,,,,4.0,,4.0,1.0,2.0,,,,,,,,,1.0,2.0,,,,,,,,,,,57.0,,,,,,,9.0,,6.5,,,,,,,,,,10.0,,10.0,0,,14.0,3.0,,,
2020-21,8897050,21,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,3.0,9.0,5.0,14.0,1.0,2.0,6.0,,,,2.0,,,,4.0,6.0,,,1.0,,,,,1.0,,,90.0,,,,,,,17.0,,6.5,,,,6.0,3.0,2.0,,9.0,,19.0,10.0,27.0,0,1.0,49.0,1.0,,3.0,1.0
2020-21,8897050,21,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897050,21,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,1.0,4.0,9.0,13.0,1.0,1.0,5.0,,,,1.0,,,,2.0,7.0,,,,,,,,2.0,,,90.0,,,,,,,10.0,,6.8,,,,4.0,,,,8.0,,13.0,10.0,23.0,0,5.0,38.0,,1.0,,1.0
2020-21,8897050,21,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,1.0,5.0,14.0,19.0,1.0,3.0,5.0,,,,,,,,1.0,10.0,,,,,,,,1.0,,,90.0,,1.0,,,,,5.0,,7.4,,,1.0,4.0,1.0,,,1.0,,8.0,14.0,22.0,1,3.0,39.0,1.0,3.0,1.0,3.0
2020-21,8897050,21,90,Burnley,Away,162653,98747,Nick Pope,nick-pope,G,False,,,13.0,13.0,2.0,15.0,,,10.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,19.0,,7.2,3.0,7.0,,,,,,32.0,,31.0,3.0,34.0,0,,45.0,,,,
2020-21,8897050,21,90,Burnley,Away,267621,90517,Robbie Brady,robbie-brady,M,False,,,1.0,8.0,9.0,17.0,2.0,2.0,7.0,,,,1.0,,,1.0,6.0,4.0,,,2.0,,,,,,,,76.0,,,,,,,7.0,,6.4,,,,2.0,1.0,2.0,,2.0,,14.0,9.0,21.0,0,1.0,32.0,,,1.0,
2020-21,8897050,21,90,Burnley,Away,826259,220037,Bailey Peacock-Farrell,bailey-peacock-farrell,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897050,21,90,Burnley,Away,888536,430367,Joel Mumbongo,joel-mumbongo,F,True,,,,2.0,,2.0,2.0,,2.0,,,,,,,,3.0,,,,,,,,,,,,14.0,,,,,,,2.0,,6.3,,,,,1.0,,,,1.0,3.0,,3.0,0,,5.0,,,,
2020-21,8897050,21,90,Burnley,Away,914891,218023,Jimmy Dunne,jimmy-dunne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897050,21,90,Burnley,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,False,,,2.0,7.0,7.0,14.0,,1.0,6.0,,,,1.0,,,1.0,2.0,3.0,,,,,,,,2.0,,,90.0,,,,,,,14.0,,6.7,,,,,1.0,3.0,,4.0,1.0,15.0,10.0,22.0,0,1.0,32.0,1.0,,1.0,
2020-21,8897050,21,90,Burnley,Away,974553,217401,Josh Benson,josh-benson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897024,22,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897024,22,90,Burnley,Home,17063,39487,Erik Pieters,erik-pieters,D,False,,,,7.0,16.0,23.0,1.0,2.0,3.0,,,,,,,,1.0,4.0,,,,,,,,2.0,,,90.0,,1.0,,,,,10.0,,6.8,,,,2.0,,2.0,,1.0,1.0,11.0,20.0,29.0,0,1.0,46.0,1.0,1.0,,1.0
2020-21,8897024,22,90,Burnley,Home,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,5.0,7.0,12.0,,1.0,4.0,,,,,,,1.0,1.0,3.0,,,,,,,,,,,71.0,,1.0,,,,,7.0,,6.6,,,,,,,,1.0,,9.0,9.0,18.0,0,2.0,24.0,,,,
2020-21,8897024,22,90,Burnley,Home,21299,40845,Dale Stephens,dale-stephens,M,True,,,1.0,1.0,4.0,5.0,1.0,,4.0,,,,,,,,4.0,,,,3.0,,,,,,,,19.0,,,,,,,2.0,,6.4,,,,,,,,1.0,,3.0,4.0,7.0,0,,7.0,,,,
2020-21,8897024,22,90,Burnley,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,False,,,,7.0,3.0,10.0,3.0,1.0,2.0,,,,,,,2.0,8.0,3.0,,,3.0,,,,,,,,77.0,,,,,,,7.0,,6.4,,,,,1.0,,,,,10.0,3.0,13.0,0,1.0,21.0,1.0,1.0,,
2020-21,8897024,22,90,Burnley,Home,49647,60551,Ashley Westwood,ashley-westwood,M,False,,,6.0,12.0,23.0,35.0,,1.0,3.0,,,,1.0,,,,1.0,4.0,,,,,,,,,1.0,,81.0,,,,,,,10.0,,6.9,,,,,2.0,,,9.0,,17.0,27.0,44.0,0,1.0,48.0,,,2.0,
2020-21,8897024,22,90,Burnley,Home,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,,,,12.0,10.0,22.0,2.0,1.0,6.0,,,,2.0,,,,5.0,5.0,,,,,,,,1.0,,,90.0,,,,,,,12.0,,6.6,,,1.0,,2.0,1.0,,2.0,,18.0,14.0,31.0,1,3.0,41.0,,,1.0,1.0
2020-21,8897024,22,90,Burnley,Home,58488,81183,Matěj Vydra,matej-vydra,F,False,,,,8.0,2.0,10.0,5.0,3.0,3.0,,,,,,,1.0,6.0,4.0,,,,,,,,,,,90.0,,,,,,,7.0,,6.7,,,1.0,,,,,,2.0,9.0,3.0,12.0,1,,23.0,4.0,1.0,,
2020-21,8897024,22,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,3.0,8.0,9.0,17.0,,,1.0,,,,1.0,,,,1.0,4.0,,,,,,,,2.0,1.0,,90.0,,,,,,,8.0,,6.8,,,,3.0,,2.0,,6.0,,14.0,10.0,22.0,0,4.0,42.0,1.0,,,1.0
2020-21,8897024,22,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897024,22,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,3.0,2.0,13.0,15.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,90.0,,2.0,,,,,6.0,,6.6,,,,5.0,,,,8.0,,6.0,15.0,21.0,0,,28.0,,,,
2020-21,8897024,22,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,5.0,4.0,16.0,20.0,3.0,1.0,4.0,,,,1.0,,,,5.0,4.0,,,1.0,,,,,1.0,,,90.0,,2.0,,,,,6.0,,6.7,,,,1.0,,,,10.0,,8.0,17.0,25.0,0,3.0,36.0,,,,3.0
2020-21,8897024,22,90,Burnley,Home,162653,98747,Nick Pope,nick-pope,G,False,,1.0,10.0,8.0,5.0,13.0,,2.0,11.0,,,,,,,,,3.0,1.0,,,,,,,,,,90.0,,,,,,,9.0,2.0,6.6,4.0,4.0,,4.0,,,1.0,19.0,,16.0,6.0,22.0,0,1.0,34.0,,,,1.0
2020-21,8897024,22,90,Burnley,Home,826259,220037,Bailey Peacock-Farrell,bailey-peacock-farrell,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897024,22,90,Burnley,Home,888536,430367,Joel Mumbongo,joel-mumbongo,F,True,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,13.0,,,,,,,,,6.6,,,,,,,,,,,,,0,,3.0,,2.0,,
2020-21,8897024,22,90,Burnley,Home,914891,218023,Jimmy Dunne,jimmy-dunne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897024,22,90,Burnley,Home,920399,184259,Richard Nartey,richard-nartey,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897024,22,90,Burnley,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,False,,,,7.0,11.0,18.0,1.0,1.0,6.0,,,,2.0,,,1.0,5.0,3.0,,,,,,,,2.0,,,90.0,,,,,,,14.0,,6.3,,,,1.0,3.0,4.0,,4.0,,16.0,14.0,26.0,0,,38.0,,,2.0,
2020-21,8897024,22,90,Burnley,Home,974553,217401,Josh Benson,josh-benson,M,True,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,9.0,,,,,,,2.0,,6.6,,,,1.0,,1.0,,,,2.0,,1.0,0,1.0,4.0,,,,
2020-21,8897024,22,90,Burnley,Home,982139,195471,Anthony Driscoll-Glennon,anthony-driscoll-glennon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897026,23,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897026,23,90,Burnley,Home,17063,39487,Erik Pieters,erik-pieters,D,False,,,5.0,26.0,19.0,45.0,1.0,,6.0,,,,,,,,2.0,6.0,,,1.0,,,,,1.0,,,90.0,1.0,,,,,,14.0,,7.4,,,,1.0,,3.0,,7.0,,36.0,21.0,54.0,1,4.0,78.0,1.0,2.0,,4.0
2020-21,8897026,23,90,Burnley,Home,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,21.0,16.0,37.0,3.0,3.0,6.0,,,2.0,,,,,3.0,4.0,,,1.0,,,,,,,,90.0,,,,,,,4.0,,6.9,,,1.0,2.0,,,,1.0,,22.0,18.0,40.0,3,1.0,52.0,1.0,,,1.0
2020-21,8897026,23,90,Burnley,Home,21299,40845,Dale Stephens,dale-stephens,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897026,23,90,Burnley,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897026,23,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,2.0,7.0,5.0,12.0,8.0,3.0,3.0,,,2.0,1.0,,,1.0,14.0,3.0,,,4.0,,,,,1.0,1.0,,90.0,,,,,,,11.0,,6.5,,,1.0,1.0,,,,3.0,,13.0,6.0,19.0,3,,33.0,1.0,,,
2020-21,8897026,23,90,Burnley,Home,49647,60551,Ashley Westwood,ashley-westwood,M,False,2.0,,3.0,30.0,23.0,51.0,,1.0,5.0,1.0,,,,,,,,5.0,,,,,,,,,2.0,,90.0,,,,,,,15.0,,7.6,,,,,2.0,9.0,,4.0,,44.0,24.0,59.0,0,,73.0,,2.0,2.0,
2020-21,8897026,23,90,Burnley,Home,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,1.0,,,23.0,4.0,26.0,1.0,3.0,6.0,,,,,,,,4.0,6.0,,,1.0,,1.0,,,1.0,2.0,,90.0,1.0,,,,,,14.0,,7.4,,,1.0,2.0,3.0,3.0,,2.0,,29.0,5.0,31.0,2,,52.0,5.0,2.0,1.0,
2020-21,8897026,23,90,Burnley,Home,58488,81183,Matěj Vydra,matej-vydra,F,False,,,,10.0,,10.0,2.0,5.0,3.0,1.0,1.0,,,,,,2.0,10.0,,,,,,,,,3.0,,90.0,1.0,,,,,,11.0,,7.4,,,2.0,,4.0,,,1.0,3.0,13.0,,13.0,3,,33.0,8.0,1.0,4.0,
2020-21,8897026,23,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,3.0,22.0,15.0,37.0,2.0,,6.0,,,1.0,,,,,2.0,5.0,,,,,,,,,1.0,,90.0,,,,,,,21.0,,7.0,,,2.0,,3.0,3.0,,8.0,,39.0,17.0,53.0,3,2.0,75.0,2.0,,3.0,2.0
2020-21,8897026,23,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897026,23,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,2.0,8.0,37.0,45.0,2.0,5.0,9.0,,,,,,,,3.0,5.0,,,1.0,,,,,1.0,,,90.0,1.0,1.0,,,,,14.0,,6.8,,,,2.0,,,,7.0,,19.0,40.0,59.0,1,,66.0,,,,
2020-21,8897026,23,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,1.0,,9.0,20.0,27.0,46.0,1.0,9.0,4.0,,1.0,,,,,,1.0,10.0,,,,,,,,2.0,1.0,,90.0,1.0,1.0,,,,,13.0,,7.3,,,,2.0,,1.0,,13.0,,29.0,31.0,59.0,1,,69.0,,1.0,,
2020-21,8897026,23,90,Burnley,Home,162653,98747,Nick Pope,nick-pope,G,False,,,5.0,6.0,7.0,13.0,,,10.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,9.0,,6.6,,1.0,,,,,,14.0,,14.0,8.0,22.0,0,,30.0,,,,
2020-21,8897026,23,90,Burnley,Home,826259,220037,Bailey Peacock-Farrell,bailey-peacock-farrell,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
