season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090300,29,25,Middlesbrough,Home,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090300,29,25,Middlesbrough,Home,100389,82428,Marten de Roon,marten-de-roon,M,False,1.0,,3.0,30.0,22.0,51.0,4.0,7.0,2.0,,,1.0,,,,3.0,10.0,8.0,,,3.0,,,,,1.0,,,90.0,,1.0,,,,9.0,,6.4,,,,,2.0,,1.0,,4.0,,36.0,22.0,57.0,1,1.0,69.0,,,,1.0
2016-17,7090300,29,25,Middlesbrough,Home,103117,80179,Adam Forshaw,adam-forshaw,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090300,29,25,Middlesbrough,Home,135590,78091,Gastón Ramírez,gaston-ramirez,M,False,2.0,,,19.0,10.0,27.0,2.0,,4.0,,,,4.0,,,3.0,12.0,6.0,,,2.0,,,,,,1.0,,68.0,1.0,1.0,,,,16.0,,6.9,,,,,,3.0,4.0,,2.0,,30.0,10.0,36.0,1,4.0,56.0,1.0,,2.0,2.0
2016-17,7090299,30,25,Middlesbrough,Away,816,12002,Stewart Downing,stewart-downing,M,False,,,2.0,15.0,15.0,30.0,1.0,1.0,7.0,,,1.0,,,,,3.0,5.0,,,1.0,,,,,3.0,,,90.0,,,,,,13.0,,7.0,,,,,4.0,1.0,4.0,,5.0,,24.0,17.0,37.0,1,4.0,57.0,1.0,,,2.0
2016-17,7090299,30,25,Middlesbrough,Away,14139,10460,Grant Leadbitter,grant-leadbitter,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090299,30,25,Middlesbrough,Away,45911,59044,Adam Clayton,adam-clayton,M,False,,,,18.0,9.0,27.0,,,3.0,,,,1.0,,,,4.0,7.0,,,4.0,,,,,,1.0,,90.0,,,,,,6.0,,7.1,,,1.0,,1.0,,1.0,,,,21.0,9.0,29.0,1,5.0,42.0,3.0,2.0,,3.0
2016-17,7090299,30,25,Middlesbrough,Away,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090299,30,25,Middlesbrough,Away,100389,82428,Marten de Roon,marten-de-roon,M,False,,,3.0,20.0,21.0,41.0,1.0,,8.0,,,,2.0,,,,6.0,5.0,,,3.0,,,,,,,,90.0,,1.0,,,,8.0,,7.1,,,,,3.0,,1.0,,4.0,,23.0,25.0,47.0,0,4.0,63.0,,1.0,,3.0
2016-17,7090299,30,25,Middlesbrough,Away,103117,80179,Adam Forshaw,adam-forshaw,M,True,,,2.0,4.0,3.0,7.0,,,5.0,,,1.0,1.0,,,,2.0,1.0,,,1.0,,,,,,,,25.0,,1.0,,,,5.0,,6.6,,,,,1.0,1.0,,,3.0,,7.0,4.0,11.0,1,,17.0,1.0,,1.0,
2016-17,7090299,30,25,Middlesbrough,Away,135590,78091,Gastón Ramírez,gaston-ramirez,M,False,,,,6.0,6.0,12.0,1.0,,6.0,,,,1.0,,,1.0,3.0,4.0,,,,,,,,2.0,1.0,,39.0,,,,,,7.0,,7.0,,,,,,2.0,,,,,10.0,7.0,17.0,0,2.0,27.0,1.0,,2.0,2.0
2016-17,7090390,31,25,Middlesbrough,Away,816,12002,Stewart Downing,stewart-downing,M,False,3.0,,3.0,22.0,24.0,43.0,2.0,,3.0,,,,,,,,2.0,2.0,,,1.0,,,,,,4.0,,90.0,,,,,,15.0,,6.9,,,,,2.0,,13.0,,6.0,,35.0,25.0,47.0,0,1.0,66.0,,1.0,,
2016-17,7090390,31,25,Middlesbrough,Away,14139,10460,Grant Leadbitter,grant-leadbitter,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090390,31,25,Middlesbrough,Away,45911,59044,Adam Clayton,adam-clayton,M,False,1.0,,4.0,22.0,26.0,47.0,1.0,,10.0,,,1.0,2.0,,,1.0,5.0,4.0,,,1.0,,,,,6.0,1.0,,90.0,,,,,,12.0,,6.8,,,,,,1.0,1.0,,9.0,,30.0,27.0,56.0,1,3.0,77.0,2.0,,1.0,1.0
2016-17,7090390,31,25,Middlesbrough,Away,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,1.0,8.0,4.0,12.0,2.0,1.0,2.0,,,,,,,1.0,3.0,3.0,,,,,,,,,,,31.0,,,,,,9.0,,6.5,,,,,,1.0,1.0,,1.0,,11.0,5.0,15.0,0,,24.0,2.0,1.0,1.0,
2016-17,7090390,31,25,Middlesbrough,Away,100389,82428,Marten de Roon,marten-de-roon,M,False,,,2.0,16.0,22.0,38.0,,5.0,5.0,,,,3.0,,,,6.0,7.0,,,3.0,,1.0,,,2.0,1.0,,90.0,1.0,1.0,,,,15.0,,6.9,,,,,1.0,,3.0,,6.0,,26.0,25.0,48.0,1,,64.0,2.0,2.0,,
2016-17,7090390,31,25,Middlesbrough,Away,103117,80179,Adam Forshaw,adam-forshaw,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090333,32,25,Middlesbrough,Home,816,12002,Stewart Downing,stewart-downing,M,False,1.0,,3.0,13.0,14.0,26.0,1.0,1.0,9.0,,,,,,,,3.0,3.0,,,1.0,,,,,,2.0,,90.0,1.0,,,,,21.0,,6.6,,,1.0,,,2.0,9.0,,10.0,,26.0,17.0,34.0,2,1.0,61.0,2.0,1.0,1.0,
2016-17,7090333,32,25,Middlesbrough,Home,14139,10460,Grant Leadbitter,grant-leadbitter,M,False,3.0,,7.0,25.0,36.0,58.0,1.0,1.0,9.0,,,,1.0,,,,2.0,7.0,,,1.0,,,,,2.0,3.0,,90.0,,,,,,9.0,,7.9,,,1.0,,2.0,,5.0,,10.0,,31.0,37.0,63.0,1,4.0,82.0,2.0,2.0,,4.0
2016-17,7090333,32,25,Middlesbrough,Home,45911,59044,Adam Clayton,adam-clayton,M,False,2.0,,5.0,23.0,12.0,33.0,,,7.0,,,,1.0,,,3.0,6.0,5.0,,,1.0,,,,,1.0,1.0,,90.0,1.0,,,,,13.0,,6.9,,,,,,1.0,4.0,,5.0,,25.0,15.0,36.0,1,2.0,57.0,4.0,3.0,,1.0
2016-17,7090333,32,25,Middlesbrough,Home,100389,82428,Marten de Roon,marten-de-roon,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090333,32,25,Middlesbrough,Home,103117,80179,Adam Forshaw,adam-forshaw,M,False,,,,17.0,18.0,35.0,,,5.0,,,1.0,1.0,,,3.0,5.0,2.0,,,,,,,,,,,90.0,,,,,,12.0,,6.1,,,,,3.0,1.0,2.0,,2.0,,23.0,19.0,40.0,1,1.0,55.0,1.0,1.0,,1.0
2016-17,7090308,33,25,Middlesbrough,Home,816,12002,Stewart Downing,stewart-downing,M,False,3.0,,2.0,15.0,7.0,19.0,1.0,1.0,2.0,1.0,,,1.0,,,2.0,4.0,3.0,,,,1.0,,,,2.0,2.0,,90.0,,,,,,16.0,,7.4,,,1.0,,,1.0,10.0,,2.0,1.0,29.0,7.0,26.0,1,1.0,45.0,,,1.0,1.0
2016-17,7090308,33,25,Middlesbrough,Home,14139,10460,Grant Leadbitter,grant-leadbitter,M,False,,,1.0,7.0,8.0,15.0,1.0,1.0,4.0,,,1.0,1.0,,,,3.0,3.0,,,1.0,,,,,3.0,,,90.0,,,,,,11.0,,6.7,,,2.0,,,,1.0,,5.0,,15.0,10.0,24.0,3,2.0,35.0,1.0,,,1.0
2016-17,7090308,33,25,Middlesbrough,Home,45911,59044,Adam Clayton,adam-clayton,M,False,1.0,,2.0,16.0,14.0,29.0,2.0,,10.0,,,,,,,4.0,9.0,8.0,,,4.0,,,,,1.0,2.0,,90.0,,,,,,11.0,,6.8,,,,,1.0,1.0,2.0,,4.0,,21.0,15.0,34.0,0,3.0,57.0,1.0,4.0,1.0,3.0
2016-17,7090308,33,25,Middlesbrough,Home,100389,82428,Marten de Roon,marten-de-roon,M,False,,,,6.0,4.0,10.0,3.0,2.0,4.0,,,,2.0,,,,8.0,5.0,,,3.0,,,,,,,,79.0,,,,,,4.0,,6.1,,,1.0,,2.0,,,,1.0,1.0,9.0,5.0,14.0,1,3.0,21.0,,,,
2016-17,7090308,33,25,Middlesbrough,Home,103117,80179,Adam Forshaw,adam-forshaw,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090308,33,25,Middlesbrough,Home,135590,78091,Gastón Ramírez,gaston-ramirez,M,False,1.0,,1.0,9.0,6.0,14.0,4.0,,4.0,,,,2.0,,,3.0,12.0,7.0,,,1.0,,,,,2.0,1.0,,68.0,,,,,,13.0,,6.7,,,,,,7.0,2.0,,3.0,,13.0,7.0,18.0,0,1.0,42.0,1.0,1.0,5.0,1.0
2016-17,7090335,34,25,Middlesbrough,Away,816,12002,Stewart Downing,stewart-downing,M,False,2.0,,3.0,7.0,14.0,19.0,,,4.0,,,,1.0,,,1.0,4.0,,,,2.0,,,,,,1.0,,90.0,,,,,,8.0,,6.1,,,,,2.0,,4.0,,4.0,1.0,13.0,14.0,23.0,0,,33.0,1.0,,,
2016-17,7090335,34,25,Middlesbrough,Away,45911,59044,Adam Clayton,adam-clayton,M,False,,,,7.0,13.0,20.0,,,3.0,,,,2.0,,,1.0,5.0,2.0,1.0,,,,,,,2.0,1.0,,90.0,,,,,,6.0,,5.7,,,,,2.0,2.0,,,,,10.0,13.0,23.0,0,1.0,34.0,,1.0,,1.0
2016-17,7090335,34,25,Middlesbrough,Away,100389,82428,Marten de Roon,marten-de-roon,M,False,,,,5.0,7.0,12.0,,,2.0,,,,3.0,,,1.0,5.0,2.0,,,1.0,,,,,4.0,,,38.0,1.0,1.0,,,,3.0,,6.3,,,,,2.0,1.0,,,,,5.0,7.0,12.0,1,1.0,27.0,2.0,,1.0,
2016-17,7090335,34,25,Middlesbrough,Away,103117,80179,Adam Forshaw,adam-forshaw,M,True,,,1.0,9.0,19.0,28.0,,,6.0,,,,2.0,,,1.0,4.0,5.0,,,1.0,,,,,1.0,,,67.0,,,,,,5.0,,6.5,,,,,,2.0,1.0,,1.0,,11.0,21.0,31.0,0,1.0,40.0,,2.0,2.0,1.0
2016-17,7090335,34,25,Middlesbrough,Away,135590,78091,Gastón Ramírez,gaston-ramirez,M,False,,,1.0,5.0,3.0,8.0,,1.0,3.0,,,,,,,1.0,4.0,3.0,,,2.0,,,,,,1.0,,20.0,,,,,,8.0,,3.1,,,,,,2.0,1.0,,2.0,,8.0,3.0,10.0,0,2.0,18.0,1.0,,,2.0
2016-17,7090339,35,25,Middlesbrough,Home,816,12002,Stewart Downing,stewart-downing,M,False,1.0,,,11.0,7.0,17.0,,2.0,4.0,,,,,,,,1.0,2.0,,,,,,,,3.0,1.0,,90.0,1.0,,,,,14.0,,6.9,,,1.0,,1.0,1.0,6.0,,5.0,1.0,21.0,9.0,24.0,2,,38.0,1.0,,,
2016-17,7090339,35,25,Middlesbrough,Home,45911,59044,Adam Clayton,adam-clayton,M,False,,,1.0,9.0,10.0,19.0,,,7.0,,,,4.0,,,1.0,7.0,6.0,,,2.0,,,,,2.0,,,90.0,1.0,1.0,,,,5.0,,6.6,,,,,2.0,1.0,,,3.0,,11.0,10.0,21.0,1,3.0,39.0,2.0,2.0,1.0,1.0
2016-17,7090339,35,25,Middlesbrough,Home,100389,82428,Marten de Roon,marten-de-roon,M,False,,,2.0,17.0,6.0,23.0,4.0,4.0,3.0,,,,2.0,,,,8.0,8.0,,,1.0,,,,,,1.0,,90.0,1.0,,1.0,,,18.0,,6.4,,,2.0,,3.0,3.0,2.0,,4.0,,33.0,7.0,38.0,3,1.0,54.0,,2.0,2.0,
2016-17,7090339,35,25,Middlesbrough,Home,103117,80179,Adam Forshaw,adam-forshaw,M,False,,,3.0,14.0,6.0,20.0,3.0,1.0,5.0,,,,1.0,,,,5.0,3.0,,,1.0,,,,,2.0,2.0,,90.0,,,,,,7.0,,6.7,,,,,3.0,,1.0,,4.0,,18.0,7.0,24.0,0,1.0,38.0,2.0,1.0,,
2016-17,7090322,36,25,Middlesbrough,Away,816,12002,Stewart Downing,stewart-downing,M,False,,,3.0,19.0,18.0,37.0,,,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,90.0,,,,,,7.0,,6.6,,,,,2.0,1.0,4.0,,3.0,,24.0,19.0,39.0,0,,49.0,,1.0,1.0,
2016-17,7090322,36,25,Middlesbrough,Away,14139,10460,Grant Leadbitter,grant-leadbitter,M,True,,,7.0,22.0,7.0,29.0,,,1.0,,,,2.0,,,,2.0,,,,,,,,,1.0,,,34.0,1.0,,,,,1.0,,6.8,,,,,1.0,,,,7.0,,23.0,7.0,30.0,1,,35.0,,,,
2016-17,7090322,36,25,Middlesbrough,Away,45911,59044,Adam Clayton,adam-clayton,M,False,,,6.0,36.0,28.0,64.0,,1.0,4.0,,,,1.0,,,,3.0,6.0,,,3.0,,,,,4.0,,,90.0,,,,,,10.0,,7.2,,,,,1.0,,,,9.0,,40.0,30.0,70.0,0,4.0,86.0,3.0,1.0,,3.0
2016-17,7090322,36,25,Middlesbrough,Away,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090322,36,25,Middlesbrough,Away,100389,82428,Marten de Roon,marten-de-roon,M,False,,,2.0,13.0,14.0,27.0,1.0,1.0,7.0,,,1.0,4.0,,,1.0,8.0,7.0,,,2.0,,,,,1.0,,,90.0,,1.0,,,,13.0,,6.5,,,,,1.0,,,,3.0,,21.0,17.0,38.0,1,5.0,50.0,1.0,1.0,,3.0
2016-17,7090322,36,25,Middlesbrough,Away,103117,80179,Adam Forshaw,adam-forshaw,M,False,,,1.0,9.0,7.0,16.0,1.0,,2.0,,,,1.0,,,1.0,5.0,1.0,,,2.0,,,,,,,,56.0,,,,,,4.0,,6.2,,,,,,1.0,,,1.0,,10.0,7.0,17.0,0,,23.0,2.0,,1.0,
2016-17,7090352,37,25,Middlesbrough,Home,816,12002,Stewart Downing,stewart-downing,M,False,1.0,,1.0,11.0,9.0,19.0,,,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,60.0,,,,,,11.0,,6.5,,,,,,2.0,7.0,,1.0,,18.0,10.0,21.0,0,,38.0,1.0,,1.0,
2016-17,7090352,37,25,Middlesbrough,Home,14139,10460,Grant Leadbitter,grant-leadbitter,M,True,,,,10.0,1.0,11.0,2.0,,2.0,,,,,,,,2.0,1.0,,,1.0,,,,,,,,30.0,,,,,,6.0,,6.6,,,,,,,1.0,,1.0,,16.0,1.0,16.0,0,,20.0,,1.0,,
2016-17,7090352,37,25,Middlesbrough,Home,45911,59044,Adam Clayton,adam-clayton,M,False,,,5.0,29.0,16.0,45.0,,,9.0,,,,2.0,,,,5.0,5.0,,,3.0,,,,,3.0,1.0,,90.0,,1.0,,,,9.0,,6.9,,,,,,1.0,2.0,,8.0,,36.0,18.0,52.0,0,2.0,65.0,,2.0,1.0,1.0
2016-17,7090352,37,25,Middlesbrough,Home,100389,82428,Marten de Roon,marten-de-roon,M,False,,,3.0,18.0,18.0,36.0,5.0,2.0,9.0,,,,2.0,,,1.0,12.0,6.0,,,4.0,,,,,1.0,2.0,,90.0,,1.0,,,,4.0,,6.8,,,1.0,,,,,,4.0,1.0,20.0,19.0,39.0,1,2.0,50.0,,2.0,,2.0
2016-17,7090352,37,25,Middlesbrough,Home,103117,80179,Adam Forshaw,adam-forshaw,M,False,3.0,,3.0,16.0,8.0,21.0,,,4.0,,,1.0,,,,1.0,2.0,2.0,,,,,,,,,2.0,,60.0,,,,,,5.0,,7.0,,,1.0,,,2.0,3.0,,4.0,,18.0,8.0,23.0,2,1.0,34.0,1.0,,1.0,
2016-17,7090320,38,25,Middlesbrough,Away,816,12002,Stewart Downing,stewart-downing,M,False,2.0,,,7.0,9.0,14.0,1.0,,6.0,,,1.0,,,,,1.0,2.0,,,,,,,,1.0,2.0,,90.0,,,,,,8.0,,6.9,,,,,2.0,,5.0,,3.0,,13.0,11.0,19.0,1,1.0,31.0,,1.0,,1.0
2016-17,7090320,38,25,Middlesbrough,Away,14139,10460,Grant Leadbitter,grant-leadbitter,M,False,,,1.0,11.0,15.0,26.0,,,6.0,,,1.0,1.0,,,,2.0,2.0,,,1.0,,,,,2.0,,,90.0,,,,,,12.0,,6.6,,,,,1.0,,1.0,,6.0,,22.0,16.0,37.0,1,1.0,48.0,,1.0,,
2016-17,7090320,38,25,Middlesbrough,Away,45911,59044,Adam Clayton,adam-clayton,M,False,1.0,,,9.0,5.0,13.0,,1.0,1.0,,,,5.0,,,1.0,9.0,2.0,,,3.0,,,,,4.0,,,90.0,,1.0,,,,4.0,,5.9,,,,,,,2.0,,,,12.0,5.0,15.0,0,1.0,26.0,,,,
2016-17,7090320,38,25,Middlesbrough,Away,100389,82428,Marten de Roon,marten-de-roon,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090320,38,25,Middlesbrough,Away,103117,80179,Adam Forshaw,adam-forshaw,M,False,,,1.0,9.0,8.0,17.0,,,2.0,,2.0,,1.0,,,,2.0,6.0,,,1.0,,,,,2.0,,,90.0,2.0,,,,,9.0,,6.9,,,1.0,,2.0,,,,2.0,,16.0,9.0,25.0,3,5.0,42.0,1.0,1.0,,2.0
