matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdRight,attOpenplay,attPenGoal,attPenMiss,attPenPost,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,rightsidePass,savedIbox,savedObox,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
321867,22,2011-01-05 19:45:00,3,Arsenal,Home,171.0,11.0,,3.0,3.0,2.0,,322.0,1.0,4.0,5.0,1.0,22.0,21.0,490.0,,1.0,20.0,22.0,13.0,14.0,,,,,,1.0,1.0,,,,,,,,,,2.0,,1.0,4.0,1.0,54.0,60.0,,,,2.0,6.0,7.0,,7.0,13.0,5.0,,15.0,,58.0,66.0,2.0,7.0,2.0,,,74.0,6.0,13.0,,,,,1.0,203.0,,,,,,,5.0,,,,5.0,2.0,24.0,22.0,1.0,5.0,160.0,80.0,48.0,2.0,,5.0,9.0,5.0,,2.0,,70.0,85.0,22.0,,,,,,167.0,159.0,3.0,24.0,26.0,61.4,2.0,,0.0,167.0,,,,,,5.0,1.0,2.0,174.0,14.0,191.0,24.0,15.0,22.0,3.0,22.0,19.0,,225.0,5.0,415.0,,4.0,18.0,23.0,43.0,3.0,584.0,1.0,1.0,16.0,26.0,8.0,25.0,0.0,792.0,9.0,14.0,7.0,14.0,0.0
321885,23,2011-01-15 17:30:00,3,Arsenal,Away,205.0,23.0,,,,2.0,,326.0,5.0,2.0,10.0,2.0,23.0,34.0,531.0,1.0,4.0,19.0,11.0,13.0,11.0,1.0,1.0,,,,1.0,3.0,,,,15.0,1.0,,,,,,1.0,,4.0,5.0,71.0,77.0,2.0,2.0,2.0,1.0,3.0,5.0,,10.0,9.0,3.0,,14.0,,46.0,61.0,1.0,14.0,8.0,,1.0,61.0,8.0,9.0,2.0,,4.0,1.0,3.0,194.0,2.0,,2.0,2.0,,,7.0,2.0,,1.0,18.0,1.0,16.0,15.0,,10.0,177.0,72.0,50.0,4.0,1.0,4.0,10.0,11.0,4.0,4.0,,73.0,89.0,30.0,,,,,1.0,166.0,149.0,6.0,31.0,29.0,69.6,1.0,,0.0,177.0,1.0,2.0,,1.0,1.0,7.0,,3.0,149.0,14.0,228.0,39.0,31.0,22.0,5.0,18.0,13.0,1.0,197.0,5.0,409.0,,2.0,15.0,27.0,51.0,2.0,619.0,1.0,0.0,21.0,26.0,11.0,21.0,0.0,849.0,10.0,13.0,10.0,16.0,0.0
321887,24,2011-01-22 15:00:00,3,Arsenal,Home,217.0,20.0,,1.0,1.0,2.0,,306.0,3.0,3.0,7.0,1.0,24.0,21.0,522.0,2.0,4.0,18.0,6.0,9.0,12.0,,1.0,,,,1.0,2.0,,,,19.0,,1.0,,,,1.0,,,2.0,1.0,66.0,63.0,4.0,4.0,1.0,1.0,5.0,4.0,,8.0,15.0,1.0,,13.0,,40.0,47.0,1.0,6.0,1.0,,,58.0,7.0,14.0,3.0,,6.0,1.0,2.0,184.0,3.0,,3.0,3.0,,,5.0,3.0,1.0,1.0,5.0,1.0,13.0,12.0,,7.0,179.0,75.0,56.0,1.0,,5.0,10.0,10.0,1.0,2.0,,63.0,76.0,28.0,,,,,1.0,145.0,141.0,4.0,23.0,29.0,62.4,1.0,,0.0,167.0,,,,1.0,1.0,9.0,,3.0,159.0,15.0,235.0,30.0,10.0,17.0,6.0,23.0,17.0,1.0,202.0,3.0,384.0,1.0,3.0,13.0,24.0,36.0,4.0,596.0,3.0,0.0,24.0,18.0,16.0,21.0,0.0,778.0,10.0,6.0,8.0,18.0,0.0
321897,25,2011-02-01 19:45:00,3,Arsenal,Home,175.0,8.0,4.0,5.0,1.0,2.0,,218.0,4.0,,7.0,4.0,12.0,14.0,388.0,,2.0,23.0,13.0,14.0,10.0,3.0,,,,,1.0,2.0,,,,11.0,,,,,,,,,4.0,4.0,43.0,56.0,2.0,1.0,2.0,4.0,3.0,8.0,,5.0,5.0,3.0,1.0,12.0,1.0,55.0,63.0,4.0,17.0,9.0,,,52.0,13.0,14.0,,,3.0,1.0,2.0,175.0,1.0,1.0,1.0,,1.0,,8.0,1.0,,,20.0,,17.0,14.0,,7.0,129.0,78.0,53.0,7.0,1.0,9.0,5.0,6.0,3.0,3.0,,38.0,65.0,17.0,,,,,,150.0,134.0,6.0,20.0,22.0,58.1,,,0.0,120.0,2.0,,,,,9.0,,3.0,95.0,14.0,191.0,15.0,33.0,20.0,4.0,13.0,9.0,,138.0,9.0,289.0,,,14.0,13.0,29.0,1.0,467.0,1.0,0.0,18.0,24.0,10.0,24.0,3.0,694.0,17.0,11.0,5.0,18.0,0.0
321911,26,2011-02-05 15:00:00,3,Arsenal,Away,188.0,13.0,,3.0,3.0,2.0,2.0,134.0,6.0,1.0,3.0,1.0,17.0,12.0,319.0,1.0,2.0,9.0,20.0,12.0,7.0,,2.0,,,,,,,,,12.0,,,,,,,,1.0,18.0,6.0,53.0,58.0,3.0,1.0,3.0,4.0,3.0,9.0,,6.0,5.0,,1.0,8.0,4.0,60.0,50.0,4.0,18.0,7.0,,,45.0,15.0,13.0,2.0,,4.0,4.0,,159.0,4.0,1.0,4.0,3.0,1.0,,13.0,3.0,2.0,,13.0,,17.0,15.0,,3.0,92.0,64.0,26.0,12.0,1.0,2.0,9.0,7.0,5.0,3.0,,31.0,44.0,13.0,2.0,2.0,2.0,,,143.0,127.0,1.0,23.0,26.0,51.5,,1.0,0.0,96.0,4.0,1.0,,2.0,2.0,3.0,,3.0,76.0,11.0,213.0,23.0,34.0,19.0,2.0,11.0,9.0,2.0,112.0,6.0,198.0,2.0,1.0,18.0,17.0,39.0,5.0,400.0,1.0,1.0,13.0,14.0,11.0,11.0,3.0,585.0,5.0,11.0,6.0,11.0,0.0
321917,27,2011-02-12 15:00:00,3,Arsenal,Home,190.0,19.0,1.0,6.0,5.0,3.0,1.0,214.0,3.0,1.0,6.0,5.0,21.0,25.0,398.0,2.0,3.0,14.0,4.0,13.0,14.0,2.0,5.0,,1.0,,,1.0,,,,18.0,,,,,,,,1.0,2.0,2.0,52.0,69.0,6.0,6.0,1.0,3.0,3.0,11.0,,3.0,11.0,5.0,,8.0,,43.0,50.0,3.0,20.0,15.0,,,55.0,15.0,9.0,2.0,1.0,3.0,1.0,1.0,156.0,2.0,,2.0,2.0,,1.0,4.0,2.0,1.0,,20.0,,16.0,15.0,1.0,6.0,136.0,71.0,44.0,6.0,,8.0,10.0,8.0,2.0,5.0,,42.0,59.0,27.0,,,,,,137.0,129.0,2.0,39.0,22.0,50.1,,1.0,0.0,132.0,,,,1.0,5.0,10.0,,3.0,94.0,18.0,209.0,32.0,28.0,16.0,3.0,20.0,17.0,6.0,135.0,7.0,287.0,1.0,1.0,18.0,22.0,43.0,2.0,476.0,5.0,0.0,21.0,17.0,9.0,16.0,0.0,674.0,13.0,11.0,3.0,13.0,0.0
321933,28,2011-04-20 19:45:00,3,Arsenal,Away,144.0,7.0,,1.0,1.0,3.0,,206.0,2.0,1.0,3.0,5.0,16.0,13.0,349.0,,3.0,22.0,20.0,15.0,9.0,,,,,,,1.0,,,,13.0,,,,,,,,,9.0,8.0,48.0,64.0,3.0,2.0,2.0,1.0,3.0,8.0,,6.0,11.0,2.0,,21.0,6.0,73.0,50.0,1.0,20.0,11.0,,,72.0,15.0,8.0,1.0,,2.0,1.0,1.0,179.0,2.0,,1.0,2.0,,,11.0,3.0,1.0,1.0,21.0,,24.0,21.0,2.0,3.0,116.0,87.0,38.0,7.0,2.0,4.0,7.0,7.0,1.0,2.0,,75.0,52.0,15.0,1.0,1.0,1.0,,,193.0,175.0,1.0,26.0,26.0,54.9,,3.0,0.0,102.0,6.0,,,2.0,,5.0,,3.0,94.0,11.0,161.0,22.0,38.0,16.0,6.0,20.0,14.0,,150.0,9.0,304.0,1.0,2.0,27.0,17.0,41.0,1.0,445.0,,0.0,15.0,21.0,11.0,29.0,3.0,695.0,10.0,6.0,6.0,15.0,0.0
321937,29,2011-03-05 15:00:00,3,Arsenal,Home,220.0,15.0,1.0,5.0,4.0,2.0,1.0,268.0,6.0,3.0,5.0,5.0,28.0,16.0,483.0,1.0,4.0,21.0,16.0,17.0,9.0,1.0,,,,,1.0,1.0,,,,10.0,,,,,1.0,,,1.0,5.0,3.0,65.0,67.0,4.0,4.0,,3.0,,6.0,,5.0,18.0,4.0,,22.0,3.0,65.0,56.0,3.0,11.0,4.0,,,70.0,13.0,10.0,,1.0,3.0,2.0,1.0,197.0,,,,,,,7.0,,,,9.0,1.0,30.0,27.0,,6.0,149.0,85.0,64.0,6.0,,5.0,5.0,7.0,,1.0,,73.0,90.0,23.0,,,,,,177.0,165.0,5.0,28.0,28.0,62.6,1.0,,0.0,156.0,2.0,1.0,,,,7.0,,2.0,115.0,10.0,241.0,28.0,23.0,22.0,4.0,28.0,24.0,,157.0,6.0,354.0,,3.0,10.0,28.0,22.0,6.0,567.0,2.0,0.0,14.0,15.0,15.0,24.0,3.0,806.0,15.0,14.0,5.0,9.0,0.0
321955,30,2011-03-19 15:00:00,3,Arsenal,Away,255.0,29.0,2.0,7.0,5.0,1.0,,325.0,2.0,1.0,7.0,5.0,30.0,46.0,573.0,1.0,,29.0,5.0,17.0,9.0,1.0,,,1.0,,,1.0,,,,13.0,,,,,1.0,,,,3.0,1.0,77.0,66.0,,1.0,,,4.0,7.0,,7.0,18.0,14.0,,10.0,,35.0,56.0,,11.0,6.0,1.0,,89.0,7.0,9.0,1.0,,4.0,3.0,1.0,216.0,1.0,,,1.0,,,4.0,2.0,2.0,,10.0,2.0,17.0,15.0,1.0,7.0,192.0,80.0,59.0,2.0,1.0,5.0,6.0,6.0,1.0,4.0,,123.0,91.0,31.0,,,,,,169.0,163.0,4.0,30.0,25.0,73.9,1.0,,0.0,178.0,,,,1.0,,7.0,1.0,2.0,153.0,11.0,270.0,41.0,17.0,19.0,7.0,42.0,35.0,,210.0,9.0,435.0,3.0,2.0,20.0,32.0,62.0,3.0,663.0,1.0,0.0,17.0,17.0,7.0,29.0,3.0,877.0,13.0,13.0,7.0,13.0,0.0
321957,31,2011-04-02 17:30:00,3,Arsenal,Home,168.0,20.0,3.0,12.0,9.0,1.0,1.0,306.0,3.0,,8.0,2.0,16.0,31.0,462.0,1.0,1.0,26.0,8.0,15.0,16.0,3.0,1.0,,,,,1.0,,,,15.0,,,,,,,,,5.0,2.0,59.0,63.0,4.0,4.0,,1.0,6.0,6.0,,11.0,28.0,8.0,,14.0,,45.0,49.0,1.0,14.0,10.0,,1.0,70.0,11.0,11.0,,,2.0,1.0,1.0,190.0,,,,,,,8.0,,5.0,1.0,18.0,,16.0,13.0,2.0,8.0,138.0,72.0,54.0,4.0,,9.0,10.0,5.0,,1.0,,71.0,106.0,28.0,,,,,,159.0,144.0,3.0,23.0,29.0,67.5,,1.0,0.0,144.0,1.0,1.0,,,1.0,11.0,,3.0,172.0,19.0,182.0,32.0,29.0,18.0,7.0,44.0,37.0,1.0,204.0,4.0,393.0,5.0,,8.0,18.0,43.0,2.0,531.0,1.0,0.0,22.0,12.0,8.0,28.0,1.0,755.0,12.0,11.0,11.0,11.0,0.0
321969,32,2011-04-10 13:30:00,3,Arsenal,Away,177.0,18.0,1.0,4.0,3.0,3.0,,206.0,2.0,5.0,10.0,3.0,13.0,17.0,379.0,,8.0,24.0,7.0,15.0,9.0,1.0,1.0,,2.0,,,2.0,,1.0,,12.0,,,,,,1.0,,1.0,11.0,4.0,63.0,67.0,6.0,3.0,3.0,5.0,2.0,4.0,,4.0,6.0,4.0,,19.0,1.0,48.0,62.0,5.0,20.0,10.0,,,54.0,9.0,14.0,1.0,,4.0,2.0,2.0,180.0,3.0,,3.0,2.0,1.0,1.0,10.0,2.0,1.0,,20.0,1.0,24.0,24.0,2.0,10.0,109.0,92.0,60.0,6.0,2.0,5.0,8.0,6.0,5.0,,,50.0,55.0,32.0,,,,,,169.0,150.0,3.0,29.0,21.0,58.9,1.0,,0.0,104.0,2.0,,,,1.0,9.0,,3.0,100.0,13.0,198.0,31.0,39.0,21.0,3.0,15.0,12.0,2.0,134.0,4.0,273.0,1.0,5.0,19.0,15.0,37.0,5.0,456.0,,0.0,17.0,21.0,19.0,30.0,2.0,723.0,15.0,12.0,4.0,14.0,0.0
321977,33,2011-04-17 16:00:00,3,Arsenal,Home,153.0,18.0,2.0,7.0,5.0,4.0,1.0,293.0,4.0,4.0,12.0,4.0,10.0,23.0,439.0,,3.0,16.0,10.0,13.0,11.0,3.0,,,,,,,,,,9.0,1.0,,,,1.0,,,1.0,4.0,6.0,45.0,81.0,1.0,1.0,1.0,1.0,5.0,2.0,,9.0,24.0,7.0,,12.0,2.0,46.0,47.0,1.0,15.0,6.0,,,70.0,12.0,12.0,1.0,,6.0,4.0,,196.0,,,,,,,7.0,,1.0,,11.0,1.0,21.0,19.0,,12.0,131.0,81.0,47.0,3.0,,6.0,8.0,5.0,1.0,1.0,,63.0,81.0,31.0,1.0,1.0,1.0,,1.0,178.0,170.0,3.0,37.0,28.0,61.7,1.0,1.0,0.0,156.0,1.0,3.0,,1.0,,6.0,1.0,3.0,166.0,14.0,174.0,33.0,23.0,17.0,9.0,44.0,35.0,,212.0,9.0,398.0,1.0,4.0,17.0,11.0,38.0,1.0,528.0,,0.0,16.0,15.0,13.0,19.0,2.0,758.0,14.0,7.0,10.0,11.0,0.0
321990,34,2011-04-24 16:00:00,3,Arsenal,Away,152.0,21.0,2.0,3.0,1.0,1.0,1.0,291.0,1.0,3.0,6.0,6.0,25.0,23.0,440.0,,2.0,33.0,18.0,13.0,10.0,2.0,1.0,,1.0,,,1.0,,,,15.0,,,,,,1.0,,,9.0,3.0,62.0,70.0,1.0,2.0,,,6.0,4.0,1.0,9.0,22.0,5.0,,17.0,3.0,62.0,54.0,,17.0,9.0,,1.0,83.0,14.0,14.0,1.0,,2.0,3.0,1.0,198.0,1.0,,1.0,1.0,,,6.0,1.0,,,17.0,1.0,13.0,12.0,1.0,6.0,129.0,99.0,66.0,3.0,,6.0,7.0,6.0,3.0,,,76.0,61.0,30.0,,1.0,1.0,1.0,,189.0,176.0,5.0,24.0,30.0,67.1,1.0,,0.0,141.0,5.0,,,,1.0,7.0,,3.0,148.0,13.0,163.0,28.0,30.0,22.0,8.0,38.0,30.0,1.0,204.0,4.0,405.0,1.0,3.0,21.0,27.0,40.0,,530.0,,0.0,19.0,14.0,12.0,35.0,3.0,782.0,18.0,13.0,9.0,12.0,0.0
321997,35,2011-05-01 14:05:00,3,Arsenal,Home,146.0,6.0,1.0,4.0,3.0,2.0,,241.0,3.0,2.0,4.0,2.0,17.0,15.0,383.0,,,16.0,11.0,18.0,6.0,,,,,,1.0,1.0,,,,,,,,,,,,,5.0,7.0,49.0,64.0,,,,3.0,2.0,6.0,,3.0,19.0,7.0,,20.0,3.0,57.0,55.0,3.0,19.0,10.0,,,64.0,16.0,7.0,,,,,1.0,165.0,1.0,,1.0,1.0,,,11.0,,1.0,1.0,18.0,,20.0,18.0,1.0,5.0,113.0,81.0,45.0,6.0,1.0,5.0,2.0,2.0,3.0,3.0,,59.0,70.0,18.0,,,,,,162.0,153.0,1.0,17.0,30.0,54.9,,,0.0,135.0,1.0,3.0,,2.0,,6.0,,3.0,112.0,7.0,166.0,12.0,28.0,13.0,2.0,28.0,26.0,,146.0,3.0,324.0,1.0,2.0,16.0,19.0,38.0,2.0,462.0,,0.0,10.0,22.0,2.0,19.0,2.0,685.0,8.0,8.0,3.0,20.0,0.0
322013,36,2011-05-08 14:05:00,3,Arsenal,Away,193.0,20.0,3.0,6.0,3.0,1.0,,309.0,3.0,3.0,9.0,3.0,24.0,23.0,496.0,,2.0,16.0,12.0,8.0,10.0,3.0,,,1.0,,,2.0,,,,12.0,,,,,,,,,8.0,4.0,64.0,60.0,,1.0,,,4.0,2.0,,5.0,11.0,8.0,,15.0,1.0,48.0,43.0,,11.0,10.0,1.0,,65.0,11.0,7.0,1.0,,1.0,1.0,2.0,187.0,1.0,,,1.0,,,6.0,1.0,2.0,,18.0,,12.0,8.0,,9.0,156.0,55.0,39.0,2.0,,9.0,5.0,3.0,1.0,2.0,,47.0,69.0,30.0,,,,,,149.0,137.0,2.0,25.0,22.0,73.4,,1.0,0.0,163.0,1.0,1.0,,,,11.0,,3.0,156.0,14.0,208.0,39.0,23.0,17.0,5.0,25.0,20.0,,196.0,4.0,387.0,2.0,3.0,12.0,24.0,35.0,1.0,570.0,,0.0,18.0,19.0,9.0,18.0,2.0,773.0,13.0,9.0,5.0,11.0,0.0
322017,37,2011-05-15 16:00:00,3,Arsenal,Home,208.0,16.0,4.0,6.0,2.0,4.0,,309.0,3.0,1.0,9.0,3.0,21.0,9.0,511.0,1.0,2.0,21.0,18.0,18.0,13.0,3.0,,,,,,2.0,,,,15.0,,,,,,,1.0,1.0,3.0,5.0,58.0,81.0,2.0,2.0,1.0,2.0,10.0,7.0,,13.0,10.0,13.0,,14.0,3.0,57.0,54.0,2.0,7.0,2.0,,2.0,66.0,9.0,10.0,1.0,,5.0,4.0,2.0,189.0,,,,,,,7.0,1.0,1.0,,4.0,1.0,27.0,21.0,,9.0,165.0,70.0,47.0,2.0,,7.0,9.0,6.0,,3.0,,65.0,90.0,46.0,,,,,,177.0,171.0,3.0,27.0,42.0,67.7,1.0,,0.0,189.0,1.0,2.0,,2.0,,8.0,,2.0,158.0,16.0,229.0,37.0,13.0,19.0,13.0,40.0,27.0,,204.0,11.0,412.0,1.0,1.0,11.0,23.0,22.0,5.0,601.0,2.0,0.0,24.0,16.0,7.0,22.0,1.0,834.0,11.0,10.0,13.0,9.0,0.0
322030,38,2011-05-22 16:00:00,3,Arsenal,Away,235.0,10.0,,4.0,4.0,2.0,,285.0,4.0,3.0,9.0,8.0,12.0,35.0,516.0,,3.0,16.0,7.0,8.0,7.0,,,,1.0,,1.0,2.0,,,1.0,9.0,,,,,,,,,8.0,1.0,63.0,67.0,3.0,3.0,1.0,5.0,1.0,6.0,,3.0,13.0,5.0,,14.0,1.0,41.0,48.0,5.0,17.0,8.0,,,78.0,7.0,14.0,1.0,,4.0,2.0,2.0,192.0,2.0,,1.0,2.0,,,8.0,2.0,,,14.0,,16.0,13.0,2.0,9.0,169.0,82.0,59.0,5.0,1.0,4.0,5.0,5.0,1.0,1.0,,86.0,98.0,35.0,,,,,,157.0,144.0,5.0,24.0,26.0,67.8,,,0.0,180.0,1.0,,,1.0,,7.0,,3.0,130.0,9.0,256.0,22.0,30.0,20.0,3.0,23.0,20.0,,181.0,5.0,371.0,1.0,3.0,20.0,12.0,51.0,2.0,604.0,,0.0,13.0,14.0,16.0,17.0,1.0,802.0,7.0,12.0,3.0,10.0,0.0
