season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385513,27,8,Chelsea,Away,994556,478912,Carney Chukwuemeka,carney-chukwuemeka,M,True,,,,8.0,2.0,10.0,,,1.0,,,,,,,,,1.0,,,0.00261158,0.0,0.0,,,,,,,,,,8.0,,,,,,,2.0,,6.5,,,,,,,,,1.0,8.0,3.0,11.0,0,,15.0,,1.0,,
2022-23,10385526,28,8,Chelsea,Home,126071,86129,Kalidou Koulibaly,kalidou-koulibaly,D,False,,,4.0,14.0,31.0,45.0,1.0,,6.0,,,,1.0,,,,3.0,2.0,,,0.0076131,0.0,0.0,1.0,,,,,,,,,90.0,,1.0,,,,,10.0,,6.4,,,,1.0,,,,8.0,,17.0,35.0,52.0,0,2.0,62.0,1.0,,,1.0
2022-23,10385526,28,8,Chelsea,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,2.0,28.0,31.0,59.0,,1.0,8.0,,,1.0,1.0,,,2.0,4.0,4.0,,,0.070967,0.1095,0.0,,,,,,,1.0,3.0,,81.0,,,,,,,18.0,,6.7,,,1.0,,1.0,,,6.0,,38.0,35.0,73.0,2,2.0,84.0,1.0,1.0,,1.0
2022-23,10385526,28,8,Chelsea,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,,7.0,4.0,23.0,27.0,,,10.0,,,,,,,,,,,,0.0012759,0.0,0.0,,,,-1.0142,,,,,,90.0,,,,,,,6.0,,6.2,,1.0,,,,,,13.0,,9.0,24.0,33.0,0,,40.0,,,,
2022-23,10385526,28,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385526,28,8,Chelsea,Home,257993,122074,Marcus Bettinelli,marcus-bettinelli,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385526,28,8,Chelsea,Home,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,True,,,,7.0,,7.0,,,,,,,,,,1.0,1.0,1.0,,,0.00281191,0.0,0.0,,,,,,,,,,9.0,,,,,,,1.0,,6.4,,,,,,,,,,7.0,,7.0,0,1.0,9.0,,,,1.0
2022-23,10385526,28,8,Chelsea,Home,794939,179268,Marc Cucurella,marc-cucurella,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385526,28,8,Chelsea,Home,802695,172850,Ben Chilwell,ben-chilwell,D,False,5.0,,1.0,31.0,22.0,48.0,1.0,3.0,3.0,,,,1.0,,,1.0,3.0,7.0,,,0.606026,0.1158,0.4156,,,,,,,2.0,4.0,,90.0,1.0,,,,,,23.0,,7.9,,,,1.0,2.0,13.0,,4.0,,49.0,25.0,61.0,1,1.0,96.0,1.0,1.0,2.0,1.0
2022-23,10385526,28,8,Chelsea,Home,817957,176413,Christian Pulišić,christian-pulisic,F,False,1.0,,,10.0,4.0,13.0,1.0,,2.0,,,,,,,1.0,3.0,1.0,,,0.0700393,0.0,0.0,,,,,,,1.0,1.0,,62.0,,1.0,,,,,15.0,,6.8,,,,,2.0,5.0,,,,18.0,5.0,18.0,0,,34.0,2.0,,1.0,
2022-23,10385526,28,8,Chelsea,Home,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,True,,,,3.0,,3.0,,,,,,,,,,,,,,,0.00120119,0.0,0.0,,,,,,,,,,9.0,,,,,,,,,6.2,,,,,,,,,,3.0,,3.0,0,,4.0,,,,
2022-23,10385526,28,8,Chelsea,Home,836705,219847,Kai Havertz,kai-havertz,F,False,,,,18.0,9.0,27.0,1.0,3.0,3.0,,,1.0,1.0,,,,7.0,6.0,,,0.0407811,1.1897,1.6063,3.0,,1.0,,,,1.0,1.0,,90.0,4.0,,,,,,10.0,,7.6,,,1.0,,3.0,,,,,23.0,9.0,32.0,6,,50.0,3.0,2.0,1.0,
2022-23,10385526,28,8,Chelsea,Home,851671,428399,João Félix,joao-felix,F,False,,,,12.0,3.0,15.0,1.0,,,,,2.0,,,,,2.0,4.0,,,0.0864336,0.2826,0.579,,,1.0,,,,,,,86.0,2.0,,,,,,9.0,,7.4,,,,,2.0,,,,1.0,18.0,3.0,21.0,4,1.0,34.0,2.0,2.0,1.0,1.0
2022-23,10385526,28,8,Chelsea,Home,885908,225796,Reece James,reece-james,D,False,4.0,,,20.0,11.0,27.0,2.0,2.0,2.0,,,2.0,,,,1.0,3.0,9.0,,,0.449535,0.0901,0.0,,,,,,,,2.0,,90.0,,1.0,,,,1.0,11.0,,7.6,,,,1.0,3.0,9.0,,1.0,1.0,28.0,12.0,31.0,2,1.0,64.0,1.0,3.0,3.0,1.0
2022-23,10385526,28,8,Chelsea,Home,904827,242880,Benoît Badiashile,benoit-badiashile,D,False,,,4.0,26.0,37.0,63.0,2.0,3.0,8.0,,,1.0,1.0,,,,5.0,4.0,,,0.0104163,0.198,0.0,2.0,,,,,,2.0,,,90.0,,1.0,,,,,8.0,,6.7,,,,2.0,,1.0,,7.0,,31.0,40.0,70.0,1,,80.0,,1.0,,
2022-23,10385526,28,8,Chelsea,Home,904970,232787,Conor Gallagher,conor-gallagher,M,True,,,,5.0,1.0,6.0,,2.0,,,,,,,,3.0,5.0,4.0,,,0.00375795,0.0,0.0,,,,,,,,,,28.0,,,,,,,9.0,,6.0,,,,,4.0,,,,,7.0,2.0,9.0,0,,19.0,1.0,,2.0,
2022-23,10385526,28,8,Chelsea,Home,923894,444463,Wesley Fofana,wesley-fofana,D,False,,,2.0,14.0,32.0,46.0,,5.0,4.0,,,,1.0,,,1.0,4.0,9.0,,,0.00700235,0.2292,0.0,1.0,,,,,,1.0,,,87.0,,,,,,,13.0,,6.7,,,1.0,3.0,2.0,,,6.0,,15.0,40.0,55.0,1,2.0,69.0,,1.0,1.0,2.0
2022-23,10385526,28,8,Chelsea,Home,958966,465920,Mykhailo Mudryk,mykhailo-mudryk,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385526,28,8,Chelsea,Home,966547,248857,Noni Madueke,noni-madueke,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385526,28,8,Chelsea,Home,974505,448047,Enzo Fernández,enzo-fernandez,M,False,,,10.0,38.0,27.0,65.0,,,4.0,,,3.0,,,,2.0,3.0,6.0,,,0.0812182,0.1589,0.0,1.0,,,,,,,2.0,,90.0,,,,,,,10.0,,7.3,,,,1.0,,1.0,,13.0,,44.0,29.0,72.0,3,5.0,86.0,,1.0,,3.0
2022-23,10385526,28,8,Chelsea,Home,994556,478912,Carney Chukwuemeka,carney-chukwuemeka,M,True,,,,4.0,,4.0,,,,,,,,,,,,,,,0.00700767,0.0,0.0,,,,,,,,,,10.0,,,,,,,1.0,,6.4,,,,,,,,,,5.0,,5.0,0,,6.0,,,,
2022-23,10385535,29,8,Chelsea,Home,126071,86129,Kalidou Koulibaly,kalidou-koulibaly,D,False,,,3.0,22.0,42.0,64.0,3.0,3.0,9.0,,,,1.0,,,,4.0,6.0,,,0.00614932,0.1437,0.0,,,,,,,3.0,1.0,1.0,90.0,,,,,,,5.0,,7.2,,,2.0,2.0,,,,4.0,,25.0,44.0,69.0,2,3.0,79.0,,,,3.0
2022-23,10385535,29,8,Chelsea,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,5.0,53.0,15.0,68.0,1.0,1.0,5.0,1.0,,,1.0,,,1.0,5.0,5.0,,,0.296846,0.158,0.0,1.0,,,,,,,2.0,,80.0,,,,,,,6.0,,7.5,,,3.0,,3.0,,,6.0,,56.0,15.0,71.0,3,1.0,83.0,,1.0,2.0,
2022-23,10385535,29,8,Chelsea,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,,2.0,,9.0,9.0,,,6.0,,,,,,,,,,,,4.767e-05,0.0,0.0,,,,-1.315,,,,,,90.0,,,,,,,2.0,,5.9,,,,,,,,4.0,,1.0,10.0,11.0,0,,16.0,,,,
2022-23,10385535,29,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,True,,,2.0,12.0,3.0,15.0,,,4.0,,,1.0,1.0,,,,3.0,3.0,,,0.0462013,0.105,0.0,1.0,,,,,,,1.0,,33.0,,,,,,,11.0,,6.8,,,1.0,,1.0,3.0,,3.0,,20.0,4.0,21.0,2,3.0,31.0,,,,
2022-23,10385535,29,8,Chelsea,Home,257993,122074,Marcus Bettinelli,marcus-bettinelli,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385535,29,8,Chelsea,Home,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,False,1.0,,,28.0,14.0,41.0,1.0,,4.0,,,,,,,1.0,6.0,1.0,,,0.0856755,0.0,0.0,1.0,,,,,,,1.0,,57.0,,,,,,,14.0,,6.2,,,,,3.0,7.0,,,,36.0,15.0,44.0,0,,61.0,,1.0,,
2022-23,10385535,29,8,Chelsea,Home,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,1.0,39.0,24.0,63.0,1.0,4.0,5.0,,,,,,,,2.0,9.0,1.0,,0.24147,0.0208,0.0,1.0,,,,,,2.0,3.0,,80.0,,,,,,,5.0,,6.7,,,1.0,1.0,,1.0,,2.0,,43.0,25.0,67.0,1,1.0,88.0,,4.0,,1.0
2022-23,10385535,29,8,Chelsea,Home,802695,172850,Ben Chilwell,ben-chilwell,D,False,2.0,,1.0,25.0,14.0,37.0,,,6.0,,,,1.0,,,2.0,6.0,4.0,,,0.140558,0.1551,0.0,2.0,,,,,1.0,1.0,2.0,,90.0,,,,,,,22.0,,7.1,,,4.0,,3.0,16.0,,2.0,2.0,41.0,16.0,41.0,4,,74.0,1.0,2.0,2.0,
2022-23,10385535,29,8,Chelsea,Home,817957,176413,Christian Pulišić,christian-pulisic,F,True,,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,1.0,,,0.00038923,0.0207,0.194,,,,,,,,,,10.0,1.0,,,,,,4.0,,6.7,,,,,,1.0,,,,3.0,1.0,3.0,1,,10.0,1.0,,,
2022-23,10385535,29,8,Chelsea,Home,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385535,29,8,Chelsea,Home,836694,184341,Mason Mount,mason-mount,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385535,29,8,Chelsea,Home,836705,219847,Kai Havertz,kai-havertz,F,False,,,3.0,33.0,4.0,37.0,1.0,1.0,4.0,,1.0,,1.0,,,,6.0,6.0,,,0.0688479,0.6329,0.4623,1.0,,,,,,,3.0,,90.0,3.0,,,,,,12.0,,7.2,,,1.0,,5.0,,,3.0,,40.0,4.0,44.0,4,,61.0,2.0,3.0,2.0,
2022-23,10385535,29,8,Chelsea,Home,851671,428399,João Félix,joao-felix,F,False,,,3.0,23.0,7.0,30.0,2.0,,2.0,,,3.0,,,,,8.0,10.0,,,0.10862,0.2589,0.5002,2.0,,,,,,,1.0,,90.0,2.0,,,,,,10.0,,7.5,,,,,11.0,,,3.0,,27.0,8.0,35.0,5,2.0,57.0,1.0,1.0,7.0,1.0
2022-23,10385535,29,8,Chelsea,Home,885908,225796,Reece James,reece-james,D,False,2.0,,7.0,55.0,32.0,85.0,2.0,,8.0,1.0,,,1.0,,,,3.0,5.0,,,0.140459,0.0369,0.0,,,,,,,1.0,2.0,,90.0,,,,,,,11.0,,7.6,,,1.0,,,7.0,,8.0,,65.0,33.0,91.0,1,4.0,109.0,,1.0,,4.0
2022-23,10385535,29,8,Chelsea,Home,904827,242880,Benoît Badiashile,benoit-badiashile,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385535,29,8,Chelsea,Home,904970,232787,Conor Gallagher,conor-gallagher,M,True,,,,,2.0,2.0,,,,,,,2.0,,,,4.0,2.0,,,7.234e-05,0.0,0.0,,,,,,,,,,10.0,,,,,,,3.0,,6.0,,,,,2.0,,,,,1.0,2.0,3.0,0,,8.0,,2.0,,
2022-23,10385535,29,8,Chelsea,Home,958966,465920,Mykhailo Mudryk,mykhailo-mudryk,M,False,,,,9.0,3.0,12.0,,,3.0,,2.0,,,,,1.0,5.0,1.0,,,0.0393785,0.5767,0.7764,2.0,,,,,,,,,57.0,2.0,,,,,,4.0,,5.8,,,,,2.0,,,,,10.0,3.0,13.0,2,1.0,21.0,,,,1.0
2022-23,10385535,29,8,Chelsea,Home,966547,248857,Noni Madueke,noni-madueke,F,True,,,,11.0,2.0,13.0,1.0,,1.0,,,,,,,,3.0,4.0,,,0.063082,0.0338,0.0,,,,,,,1.0,2.0,,33.0,,,,,,,5.0,,6.9,,,1.0,1.0,4.0,2.0,,,,13.0,2.0,13.0,1,1.0,29.0,1.0,1.0,2.0,1.0
2022-23,10385535,29,8,Chelsea,Home,974505,448047,Enzo Fernández,enzo-fernandez,M,False,1.0,,11.0,51.0,15.0,65.0,1.0,1.0,4.0,,,,3.0,,,,7.0,6.0,,,0.181977,0.0542,0.0,3.0,,,,,,1.0,5.0,,90.0,,,,,,,13.0,,7.4,,,1.0,,3.0,2.0,,15.0,,60.0,16.0,74.0,1,2.0,88.0,3.0,,3.0,2.0
2022-23,10385535,29,8,Chelsea,Home,994556,478912,Carney Chukwuemeka,carney-chukwuemeka,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385571,30,8,Chelsea,Away,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,True,,,,3.0,,3.0,,1.0,1.0,,,1.0,,,,,,1.0,,,0.0180319,0.2155,0.0,,,,,,,,1.0,,22.0,,,,,,,5.0,,6.8,,,1.0,,,,,,,6.0,1.0,7.0,2,,12.0,1.0,,,
2022-23,10385571,30,8,Chelsea,Away,126071,86129,Kalidou Koulibaly,kalidou-koulibaly,D,False,,,4.0,20.0,37.0,57.0,,2.0,6.0,,,,2.0,,,,2.0,8.0,,,0.0128622,0.0,0.0,,,,,,,2.0,,1.0,90.0,,1.0,,,,,5.0,,7.7,,,,8.0,,,,5.0,,22.0,40.0,62.0,0,5.0,82.0,,1.0,,4.0
2022-23,10385571,30,8,Chelsea,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,3.0,34.0,18.0,52.0,1.0,,6.0,,,1.0,1.0,,,1.0,4.0,5.0,,,0.0691298,0.0539,0.0,1.0,,,,,,,2.0,,90.0,,,,,,,12.0,,6.9,,,,2.0,2.0,1.0,,5.0,,41.0,21.0,61.0,1,2.0,75.0,1.0,1.0,2.0,2.0
2022-23,10385571,30,8,Chelsea,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,11.0,2.0,13.0,2.0,,2.0,,,,1.0,,,3.0,7.0,2.0,,,0.0741939,0.0,0.0,1.0,,,,,,,1.0,,68.0,,,,,,,12.0,,6.5,,,,,2.0,2.0,,,,18.0,4.0,20.0,0,,28.0,,,2.0,
2022-23,10385571,30,8,Chelsea,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,,3.0,1.0,22.0,23.0,,1.0,12.0,,,,,,,,,1.0,,,0.0001568,0.0,0.0,,,,-0.1153,,,,,,90.0,,,,,,,13.0,1.0,6.9,3.0,3.0,,1.0,,,,14.0,,5.0,31.0,36.0,0,,48.0,,,,
2022-23,10385571,30,8,Chelsea,Away,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385571,30,8,Chelsea,Away,770677,212701,Denis Zakaria,denis-zakaria,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385571,30,8,Chelsea,Away,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,,13.0,10.0,23.0,,,4.0,,,,,,,1.0,2.0,4.0,,,0.00539301,0.0,0.0,1.0,,,,,,,,,68.0,,,,,,,11.0,,6.6,,,,2.0,,2.0,,1.0,,16.0,14.0,28.0,0,3.0,48.0,,1.0,,1.0
2022-23,10385571,30,8,Chelsea,Away,802695,172850,Ben Chilwell,ben-chilwell,D,True,,,,5.0,6.0,11.0,2.0,1.0,1.0,,,,,,,,3.0,2.0,,,0.00304729,0.0526,0.0,1.0,,,,,,,,,22.0,,,,,,,6.0,,6.5,,,1.0,,1.0,1.0,,1.0,,7.0,8.0,14.0,1,1.0,23.0,1.0,,,1.0
2022-23,10385571,30,8,Chelsea,Away,817957,176413,Christian Pulišić,christian-pulisic,F,True,,,,6.0,4.0,10.0,,,1.0,,,,,,,3.0,8.0,,,,0.026895,0.0,0.0,,,,,,,,,,29.0,,,,,,,9.0,,5.6,,,,,5.0,1.0,,,,7.0,4.0,10.0,0,,21.0,,,,
2022-23,10385571,30,8,Chelsea,Away,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,True,,,,5.0,7.0,12.0,,1.0,1.0,,,,,,,,,1.0,,,0.00134849,0.0,0.0,,,,,,,,,,10.0,,,,,,,,,6.7,,,,2.0,,,,,,5.0,7.0,12.0,0,,14.0,,,,
2022-23,10385571,30,8,Chelsea,Away,836705,219847,Kai Havertz,kai-havertz,F,False,,,,8.0,4.0,12.0,,5.0,1.0,,,1.0,2.0,,,1.0,3.0,8.0,,,0.0198535,0.2044,0.0,,,,,,,,1.0,,61.0,,,,,,,9.0,,7.0,,,,4.0,,1.0,,,,14.0,4.0,17.0,1,2.0,31.0,2.0,1.0,,
2022-23,10385571,30,8,Chelsea,Away,845074,228286,Edouard Mendy,edouard-mendy,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385571,30,8,Chelsea,Away,851671,428399,João Félix,joao-felix,F,False,1.0,,,11.0,,10.0,1.0,,3.0,,,3.0,2.0,,,,4.0,5.0,,,0.0622278,0.1931,0.0149,1.0,,,,,,,1.0,,68.0,1.0,,,,,,12.0,,6.8,,,,,,2.0,,2.0,,17.0,4.0,19.0,4,2.0,34.0,2.0,3.0,,
2022-23,10385571,30,8,Chelsea,Away,885908,225796,Reece James,reece-james,D,False,4.0,,,37.0,22.0,55.0,,2.0,5.0,,,,,,,2.0,4.0,10.0,,,0.945261,0.0146,0.0,1.0,,,,,,,5.0,,90.0,,,,,,,20.0,,7.9,,,1.0,3.0,5.0,17.0,,,,53.0,22.0,58.0,1,3.0,103.0,1.0,1.0,4.0,2.0
2022-23,10385571,30,8,Chelsea,Away,904827,242880,Benoît Badiashile,benoit-badiashile,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385571,30,8,Chelsea,Away,904970,232787,Conor Gallagher,conor-gallagher,M,False,1.0,,,28.0,2.0,29.0,2.0,,4.0,,,2.0,,,,1.0,6.0,4.0,,,0.0988174,0.241,0.0,3.0,,,,,,,1.0,,90.0,,,,,,,19.0,,6.7,,,,,2.0,4.0,,,1.0,37.0,6.0,39.0,2,2.0,60.0,5.0,,2.0,1.0
2022-23,10385571,30,8,Chelsea,Away,923894,444463,Wesley Fofana,wesley-fofana,D,False,,,,22.0,30.0,52.0,,1.0,7.0,,,,,,,,1.0,10.0,,,0.0249011,0.1528,0.0,1.0,,,,,,,,1.0,80.0,,1.0,,,,,5.0,,7.6,,,1.0,4.0,2.0,,,,,23.0,32.0,55.0,1,3.0,73.0,2.0,4.0,2.0,1.0
2022-23,10385571,30,8,Chelsea,Away,958966,465920,Mykhailo Mudryk,mykhailo-mudryk,M,True,,,,2.0,,2.0,,,1.0,,,,,,,1.0,3.0,4.0,,,0.0300512,0.0,0.0,,,,,,,,,,22.0,,,,,,,3.0,,6.4,,,,,4.0,,,,,2.0,,2.0,0,,11.0,,2.0,2.0,
2022-23,10385571,30,8,Chelsea,Away,974505,448047,Enzo Fernández,enzo-fernandez,M,False,,,4.0,52.0,27.0,79.0,1.0,2.0,5.0,,,,3.0,,,,4.0,6.0,,,0.0420193,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,14.0,,6.9,,,,1.0,,1.0,,6.0,,58.0,33.0,90.0,0,4.0,102.0,2.0,,,3.0
2022-23,10385565,31,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385565,31,8,Chelsea,Home,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385565,31,8,Chelsea,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,True,,,1.0,12.0,16.0,28.0,,,4.0,,,1.0,2.0,,,1.0,3.0,3.0,,,0.0153284,0.0861,,,,,,,,1.0,,,33.0,,,,,,,4.0,,6.6,,,,,2.0,,,1.0,,12.0,19.0,31.0,1,,39.0,,1.0,2.0,
2022-23,10385565,31,8,Chelsea,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,4.0,6.0,10.0,1.0,1.0,1.0,,,,,,,,4.0,1.0,,,0.0415079,,,2.0,,,,,,,,,57.0,,,,,,,3.0,,6.6,,,,,1.0,,,,,5.0,7.0,12.0,0,,15.0,,,,
2022-23,10385565,31,8,Chelsea,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,2.0,5.0,5.0,32.0,37.0,,1.0,13.0,,,,,,,,,2.0,,1.0,0.00120799,,,,,,0.2092,1.0,,,,,90.0,,,,,,,20.0,,8.0,5.0,9.0,,3.0,1.0,,2.0,24.0,,17.0,40.0,57.0,0,,81.0,,,1.0,
2022-23,10385565,31,8,Chelsea,Home,249437,124183,Hakim Ziyech,hakim-ziyech,M,True,1.0,,,5.0,5.0,9.0,,,3.0,,,,,,,,2.0,,,,0.0794461,,,1.0,,,,,,,1.0,,34.0,,,,,,,7.0,,6.5,,,,,1.0,2.0,,,,9.0,5.0,12.0,0,,21.0,2.0,,,
2022-23,10385565,31,8,Chelsea,Home,770677,212701,Denis Zakaria,denis-zakaria,M,False,,,,,9.0,9.0,,,,,,,2.0,,,1.0,4.0,,,,5.839e-05,,,1.0,,,,,,,,,74.0,,1.0,,,,,4.0,,6.1,,,,1.0,,,,,,1.0,11.0,12.0,0,,19.0,,,,
2022-23,10385565,31,8,Chelsea,Home,794939,179268,Marc Cucurella,marc-cucurella,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385565,31,8,Chelsea,Home,802695,172850,Ben Chilwell,ben-chilwell,D,False,1.0,,2.0,10.0,19.0,28.0,1.0,,2.0,,,,2.0,,,1.0,7.0,4.0,,,0.143589,0.0931,,2.0,,,,,,,2.0,,90.0,,,,,,,9.0,,6.4,,,1.0,2.0,1.0,3.0,,3.0,,17.0,19.0,33.0,1,3.0,51.0,,1.0,,3.0
2022-23,10385565,31,8,Chelsea,Home,817957,176413,Christian Pulišić,christian-pulisic,F,False,,,,5.0,1.0,6.0,1.0,,1.0,,,,,,,2.0,3.0,3.0,,,0.00347644,0.1114,,,,,,,1.0,,,,56.0,,,,,,,5.0,,6.6,,,1.0,,2.0,1.0,,,,7.0,1.0,7.0,1,,18.0,,1.0,2.0,
2022-23,10385565,31,8,Chelsea,Home,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,False,,,2.0,10.0,36.0,46.0,5.0,2.0,5.0,,,,2.0,,,,9.0,7.0,,,0.0254603,,,2.0,,,,,,1.0,,,90.0,,,,,,,5.0,,6.5,,,,5.0,,,,3.0,,12.0,39.0,51.0,0,5.0,69.0,,,,3.0
2022-23,10385565,31,8,Chelsea,Home,836694,184341,Mason Mount,mason-mount,F,True,,,,4.0,2.0,6.0,,,,,,,,,,1.0,1.0,2.0,,,0.011302,0.0465,,,,,,,,,,,16.0,,,,,,,4.0,,6.7,,,1.0,,,,,,,7.0,2.0,9.0,1,1.0,13.0,,1.0,,1.0
2022-23,10385565,31,8,Chelsea,Home,845074,228286,Edouard Mendy,edouard-mendy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385565,31,8,Chelsea,Home,851671,428399,João Félix,joao-felix,F,True,,,,4.0,1.0,5.0,,,,,,,,,,,2.0,1.0,,,0.00263523,,,,,,,,,,,,33.0,,,,,,,4.0,,6.3,,,,,2.0,,,,,6.0,1.0,7.0,0,1.0,10.0,,,,1.0
2022-23,10385565,31,8,Chelsea,Home,885908,225796,Reece James,reece-james,D,True,,,,3.0,15.0,18.0,,,2.0,,,,,,,2.0,3.0,1.0,,,0.00216369,,,,,,,,,2.0,,,33.0,,,,,,,6.0,,6.4,,,,,1.0,1.0,,,,6.0,15.0,20.0,0,1.0,36.0,,,,1.0
2022-23,10385565,31,8,Chelsea,Home,904827,242880,Benoît Badiashile,benoit-badiashile,D,False,,,1.0,9.0,41.0,50.0,,2.0,11.0,,,,1.0,,,,1.0,5.0,,,0.00114875,,,,,,,,,3.0,,,90.0,,,,,,,12.0,,6.9,,,,4.0,,,,5.0,,15.0,47.0,62.0,0,3.0,73.0,,,,1.0
2022-23,10385565,31,8,Chelsea,Home,904970,232787,Conor Gallagher,conor-gallagher,M,False,,,1.0,14.0,18.0,32.0,,2.0,7.0,,,,1.0,,,3.0,7.0,6.0,,,0.0375678,0.0639,0.0883,1.0,,1.0,,,,3.0,,,90.0,1.0,3.0,,,,,9.0,,7.4,,,,1.0,4.0,2.0,,1.0,1.0,17.0,18.0,33.0,1,1.0,60.0,1.0,1.0,2.0,1.0
