season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352649,8,8,Chelsea,Away,987650,486672,Moisés Caicedo,moises-caicedo,M,False,,,5.0,33.0,45.0,78.0,,1.0,9.0,,,,,,,,1.0,4.0,,,0.0367709,0.0,0.0,,,,,,,,2.0,,90.0,,2.0,,,,,,,6.0,,7.4,,,,,2.0,,,6.0,,35.0,46.0,81.0,0,2.0,90.0,2.0,,1.0,1.0
2023-24,11352649,8,8,Chelsea,Away,994556,478912,Carney Chukwuemeka,carney-chukwuemeka,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352649,8,8,Chelsea,Away,996911,460028,Levi Colwill,levi-colwill,D,False,,,,17.0,20.0,37.0,,,6.0,,,,1.0,,,,1.0,5.0,,,0.0114641,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,,,11.0,,6.9,,,,,,4.0,,3.0,,22.0,23.0,41.0,0,5.0,59.0,3.0,,,3.0
2023-24,11352649,8,8,Chelsea,Away,996985,440323,Armando Broja,armando-broja,F,False,,,,8.0,2.0,10.0,,,2.0,,,1.0,,,,1.0,3.0,3.0,,,0.0249904,0.0766,0.0,,,,,,,,,,45.0,,,,,,,,,3.0,,6.6,,,,,3.0,,,,1.0,8.0,2.0,10.0,1,1.0,18.0,,1.0,1.0,
2023-24,11352649,8,8,Chelsea,Away,1048916,503714,Lesley Ugochukwu,lesley-ugochukwu,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352649,8,8,Chelsea,Away,1085381,517052,Nicolas Jackson,nicolas-jackson,F,True,,,,4.0,1.0,5.0,2.0,1.0,2.0,,,,1.0,,,,3.0,4.0,,,0.0453439,0.3015,0.9048,,,1.0,,,,1.0,1.0,,45.0,1.0,1.0,,,,,,,4.0,,7.6,,,,1.0,2.0,,,,,5.0,2.0,7.0,1,,16.0,2.0,1.0,2.0,
2023-24,11352649,8,8,Chelsea,Away,1114837,514280,Alfie Gilchrist,alfie-gilchrist,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352649,8,8,Chelsea,Away,1186050,519198,Alex Matos,matos-alex,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352661,9,8,Chelsea,Home,33541,51090,Thiago Silva,thiago-silva,D,False,,,4.0,5.0,46.0,51.0,,1.0,7.0,,,,,,,,1.0,4.0,,,0.00835348,,,1.0,,,,,,1.0,,,90.0,,2.0,,,,,,,4.0,,6.9,,,,,,,,7.0,,7.0,48.0,55.0,0,3.0,62.0,,,,2.0
2023-24,11352661,9,8,Chelsea,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,1.0,,,7.0,5.0,11.0,,,3.0,,,,,,,,4.0,3.0,,,0.0880126,,,,,,,,,1.0,1.0,,84.0,,,,,,,,,10.0,,6.6,,,,,5.0,2.0,,,,12.0,5.0,15.0,0,2.0,28.0,1.0,,1.0,1.0
2023-24,11352661,9,8,Chelsea,Home,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,1.0,10.0,23.0,33.0,4.0,3.0,8.0,,,,3.0,,,1.0,10.0,10.0,,,0.12207,,,2.0,,,,,,,,,90.0,,1.0,,,,,,,12.0,,6.6,,,,2.0,,1.0,,3.0,,15.0,27.0,41.0,0,5.0,69.0,,3.0,,2.0
2023-24,11352661,9,8,Chelsea,Home,827243,220362,Axel Disasi,axel-disasi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352661,9,8,Chelsea,Home,882604,457569,Đorđe Petrović,dorde-petrovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352661,9,8,Chelsea,Home,885908,225796,Reece James,reece-james,D,True,,,1.0,2.0,2.0,4.0,1.0,1.0,,,,,,,,,1.0,1.0,,,0.00194234,,,,,,,,,,,,14.0,,,,,,,,,1.0,,6.4,,,,1.0,,,,1.0,,2.0,2.0,4.0,0,,8.0,1.0,,,
2023-24,11352661,9,8,Chelsea,Home,904827,242880,Benoît Badiashile,benoit-badiashile,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352661,9,8,Chelsea,Home,904970,232787,Conor Gallagher,conor-gallagher,M,False,,,,9.0,22.0,31.0,2.0,1.0,8.0,,,1.0,,,,2.0,5.0,5.0,,,0.00867221,0.1448,,1.0,1.0,,,,,1.0,4.0,,90.0,,,,,,,,,9.0,,7.2,,,,,1.0,,,,1.0,13.0,23.0,36.0,1,2.0,49.0,2.0,1.0,1.0,2.0
2023-24,11352661,9,8,Chelsea,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,5.0,1.0,16.0,17.0,,,5.0,,,,,,,,,1.0,1.0,,0.00018751,,,,,,-1.1771,,,,,,90.0,,,,,,,,,14.0,,5.5,,1.0,,2.0,,,1.0,18.0,,12.0,19.0,31.0,0,,39.0,,1.0,,
2023-24,11352661,9,8,Chelsea,Home,958966,465920,Mykhailo Mudryk,mykhailo-mudryk,M,False,1.0,,,3.0,8.0,10.0,1.0,,5.0,,,1.0,,,,2.0,3.0,2.0,,,0.0037331,0.083,0.1048,,,1.0,,,,1.0,,,66.0,1.0,,,,,,,,10.0,,7.2,,,,,,2.0,,1.0,,7.0,10.0,15.0,2,,29.0,2.0,2.0,,
2023-24,11352661,9,8,Chelsea,Home,966547,248857,Noni Madueke,noni-madueke,F,True,,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,2.91e-06,,,,,,,,,,,,14.0,,,,,,,,,5.0,,6.5,,,,,,,,,,3.0,2.0,5.0,0,,7.0,1.0,1.0,,
2023-24,11352661,9,8,Chelsea,Home,974505,448047,Enzo Fernández,enzo-fernandez,M,False,1.0,,2.0,19.0,29.0,47.0,1.0,2.0,5.0,,,,1.0,,,1.0,6.0,4.0,,,0.0248822,0.0835,0.0229,1.0,,,,,,,1.0,,90.0,1.0,1.0,,,,,,,16.0,,6.8,,,1.0,,3.0,2.0,,5.0,,27.0,32.0,57.0,2,1.0,79.0,,,1.0,1.0
2023-24,11352661,9,8,Chelsea,Home,976263,441302,Ian Maatsen,ian-maatsen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352661,9,8,Chelsea,Home,982780,244851,Cole Palmer,cole-palmer,M,False,,,1.0,14.0,10.0,24.0,,,3.0,,1.0,,,,,1.0,2.0,1.0,,,0.131542,0.9547,1.454,1.0,,1.0,,,,1.0,1.0,,84.0,2.0,,,,,,,,4.0,,7.1,,,2.0,,,,,2.0,,15.0,10.0,25.0,4,,35.0,2.0,1.0,,
2023-24,11352661,9,8,Chelsea,Home,987650,486672,Moisés Caicedo,moises-caicedo,M,False,,,2.0,13.0,20.0,33.0,1.0,,2.0,,,,,,,1.0,4.0,3.0,,,0.151347,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,,11.0,,6.6,,,,2.0,1.0,,,6.0,,18.0,24.0,42.0,0,1.0,51.0,,2.0,,1.0
2023-24,11352661,9,8,Chelsea,Home,996911,460028,Levi Colwill,levi-colwill,D,False,,,6.0,9.0,54.0,63.0,3.0,6.0,6.0,,,,,,,1.0,4.0,7.0,,,0.00624597,,,,,,,,,3.0,,,90.0,,1.0,,,,,,,17.0,,6.7,,,,8.0,,,,15.0,1.0,18.0,58.0,76.0,0,,97.0,3.0,1.0,,
2023-24,11352661,9,8,Chelsea,Home,996958,482609,Malo Gusto,gusto-malo,D,False,,,1.0,13.0,20.0,33.0,1.0,1.0,10.0,,,,,,,2.0,3.0,6.0,,,0.00798619,0.0544,,,,,,,,,,,90.0,,,,,,,,,9.0,,6.7,,,1.0,2.0,1.0,1.0,,2.0,,15.0,21.0,35.0,1,3.0,55.0,3.0,1.0,1.0,1.0
2023-24,11352661,9,8,Chelsea,Home,1048916,503714,Lesley Ugochukwu,lesley-ugochukwu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352661,9,8,Chelsea,Home,1085381,517052,Nicolas Jackson,nicolas-jackson,F,True,,,,3.0,3.0,6.0,,1.0,1.0,,,,2.0,,,1.0,4.0,1.0,,,0.166202,0.0293,0.3072,,,,,,,,,,24.0,1.0,,,,,,,,3.0,,6.4,,,,,1.0,,,,,3.0,3.0,6.0,1,,10.0,1.0,,,
2023-24,11352661,9,8,Chelsea,Home,1485371,617054,Deivid Washington,deivid-washington,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352672,10,8,Chelsea,Home,33541,51090,Thiago Silva,thiago-silva,D,False,,,5.0,54.0,28.0,82.0,,2.0,11.0,,,1.0,,,,,,2.0,,,0.109097,0.0571,,,,,,,,1.0,,,90.0,,1.0,,,,,,,3.0,,7.3,,,1.0,2.0,,,,5.0,,56.0,29.0,85.0,2,,93.0,,,,
2023-24,11352672,10,8,Chelsea,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,34.0,5.0,39.0,2.0,,4.0,,,1.0,3.0,,,1.0,8.0,5.0,,,0.0656865,0.1323,,,,,,,,2.0,1.0,,90.0,,,,,,,,,16.0,,7.2,,,1.0,,6.0,4.0,,,,46.0,5.0,47.0,2,,65.0,1.0,1.0,4.0,
2023-24,11352672,10,8,Chelsea,Home,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,2.0,48.0,13.0,61.0,2.0,2.0,5.0,,1.0,1.0,,,,,2.0,5.0,,,0.0383367,0.592,0.5039,,,,,,,2.0,1.0,,81.0,1.0,,,,,,,,9.0,,7.7,,,,2.0,,3.0,,2.0,,55.0,13.0,65.0,2,2.0,97.0,1.0,1.0,,1.0
2023-24,11352672,10,8,Chelsea,Home,827243,220362,Axel Disasi,axel-disasi,D,False,,,,44.0,17.0,61.0,1.0,,2.0,,,,,,,,2.0,1.0,,,0.0593561,,,,,,,,,,,,67.0,,,,,,,,,5.0,,6.7,,,,,2.0,,,1.0,,47.0,18.0,65.0,0,,70.0,,,1.0,
2023-24,11352672,10,8,Chelsea,Home,882604,457569,Đorđe Petrović,dorde-petrovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352672,10,8,Chelsea,Home,885908,225796,Reece James,reece-james,D,True,1.0,,,15.0,6.0,20.0,,,1.0,1.0,,1.0,,,,,2.0,2.0,,,0.313994,0.0719,,1.0,,,,,,,1.0,,23.0,,,,,,,,,6.0,,6.9,,,,,2.0,3.0,,,,20.0,6.0,23.0,1,1.0,35.0,,,1.0,
2023-24,11352672,10,8,Chelsea,Home,904827,242880,Benoît Badiashile,benoit-badiashile,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352672,10,8,Chelsea,Home,904970,232787,Conor Gallagher,conor-gallagher,M,False,2.0,,4.0,56.0,20.0,74.0,,,5.0,,,,4.0,,,3.0,10.0,6.0,,,0.134595,0.0389,0.2538,3.0,,,,,,1.0,2.0,,90.0,1.0,,,,,,,,18.0,,7.4,,,,1.0,4.0,6.0,,6.0,,69.0,21.0,84.0,1,1.0,108.0,1.0,1.0,4.0,
2023-24,11352672,10,8,Chelsea,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,2.0,3.0,2.0,10.0,12.0,,,6.0,,,,,,,,,,,,0.00175981,,,,,,-0.6176,1.0,,,,,90.0,,,,,,,,,11.0,,6.6,3.0,3.0,,1.0,,,2.0,14.0,,7.0,16.0,23.0,0,,33.0,,,,
2023-24,11352672,10,8,Chelsea,Home,966547,248857,Noni Madueke,noni-madueke,F,False,,,,29.0,4.0,33.0,1.0,,2.0,,,2.0,1.0,,,2.0,6.0,1.0,,,0.104801,0.1211,,2.0,,,,,1.0,,2.0,,67.0,,,,,,,,,7.0,,6.9,,,1.0,1.0,1.0,2.0,,,,32.0,4.0,34.0,3,,47.0,2.0,,1.0,
2023-24,11352672,10,8,Chelsea,Home,976263,441302,Ian Maatsen,ian-maatsen,D,True,,,,15.0,3.0,18.0,1.0,,1.0,,,,,,,,3.0,1.0,,,0.0364232,,,1.0,,,,,,2.0,,,23.0,,,,,,,,,10.0,,6.7,,,,2.0,1.0,1.0,,1.0,,20.0,4.0,23.0,0,1.0,35.0,1.0,,,1.0
2023-24,11352672,10,8,Chelsea,Home,982780,244851,Cole Palmer,cole-palmer,M,False,1.0,,5.0,63.0,12.0,74.0,1.0,,4.0,1.0,1.0,,,,,2.0,4.0,1.0,,,0.562822,0.4405,,,,,,,,1.0,4.0,,90.0,,,,,,,,,20.0,,7.8,,,2.0,,1.0,4.0,,7.0,,78.0,12.0,86.0,2,1.0,102.0,2.0,,,1.0
2023-24,11352672,10,8,Chelsea,Home,987650,486672,Moisés Caicedo,moises-caicedo,M,False,,,3.0,64.0,21.0,85.0,,,5.0,,,,1.0,,,,4.0,4.0,,,0.0829822,,,3.0,,,,,,3.0,,,81.0,,,,,,,,,4.0,,7.4,,,,,1.0,,,3.0,,65.0,22.0,87.0,0,1.0,98.0,2.0,2.0,1.0,1.0
2023-24,11352672,10,8,Chelsea,Home,996911,460028,Levi Colwill,levi-colwill,D,False,,,3.0,41.0,19.0,60.0,1.0,7.0,6.0,,,,,,,,1.0,10.0,,,0.0310341,,,,,,,,,1.0,,1.0,90.0,,,,,,,,,9.0,,7.3,,,,2.0,,,,6.0,,45.0,24.0,69.0,0,2.0,79.0,,1.0,,2.0
2023-24,11352672,10,8,Chelsea,Home,996958,482609,Malo Gusto,gusto-malo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352672,10,8,Chelsea,Home,1048916,503714,Lesley Ugochukwu,lesley-ugochukwu,M,True,,,,6.0,2.0,8.0,1.0,1.0,,,,,,,,,1.0,2.0,,,0.0112715,,,,,,,,,,,,9.0,,,,,,,,,1.0,,6.6,,,,,,,,,,6.0,3.0,9.0,0,1.0,10.0,,,,1.0
2023-24,11352672,10,8,Chelsea,Home,1085381,517052,Nicolas Jackson,nicolas-jackson,F,False,,,,19.0,5.0,24.0,2.0,1.0,1.0,,,1.0,,,,4.0,8.0,4.0,,,0.0597021,0.1095,,2.0,,,,,,,2.0,,90.0,,,,,,,,,12.0,,6.9,,,2.0,1.0,2.0,,,,,22.0,7.0,29.0,3,,44.0,3.0,1.0,2.0,
2023-24,11352672,10,8,Chelsea,Home,1186050,519198,Alex Matos,matos-alex,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352672,10,8,Chelsea,Home,1485371,617054,Deivid Washington,deivid-washington,F,True,,,,,1.0,1.0,,,,,,,1.0,,,1.0,2.0,1.0,,,2.42e-05,0.4659,,,,,,,,,,,9.0,,,,,,,,,1.0,,6.6,,,1.0,,,,,,,,1.0,1.0,1,1.0,5.0,,,,1.0
2023-24,11352672,10,8,Chelsea,Home,1632524,474803,Eddie Beach,eddie-beach,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352323,11,8,Chelsea,Away,33541,51090,Thiago Silva,thiago-silva,D,False,,,6.0,12.0,41.0,53.0,1.0,1.0,8.0,,,,,,,,1.0,2.0,,,0.00467395,0.0298,,,,,,,,1.0,,,90.0,,,,,,,,,2.0,,6.9,,,1.0,2.0,,,,6.0,,13.0,42.0,55.0,1,1.0,61.0,,,,
2023-24,11352323,11,8,Chelsea,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,11.0,7.0,18.0,,,3.0,1.0,,2.0,1.0,,,1.0,11.0,6.0,,,0.244201,0.0891,0.4635,4.0,1.0,,,,,,2.0,,89.0,1.0,,,,,,,,15.0,,7.1,,,,,10.0,2.0,,,1.0,15.0,7.0,20.0,3,,45.0,3.0,2.0,4.0,
2023-24,11352323,11,8,Chelsea,Away,794939,179268,Marc Cucurella,marc-cucurella,D,True,,,,16.0,15.0,31.0,,1.0,3.0,,1.0,,1.0,,,,2.0,6.0,,,0.0221025,0.1944,0.6157,1.0,,,,,,,1.0,,45.0,1.0,,,,,,,,6.0,,7.2,,,,,1.0,,,,1.0,19.0,18.0,37.0,1,3.0,47.0,,1.0,1.0,3.0
2023-24,11352323,11,8,Chelsea,Away,827243,220362,Axel Disasi,axel-disasi,D,False,,,3.0,7.0,50.0,57.0,1.0,2.0,7.0,,,,,,,2.0,4.0,4.0,,,0.00222749,0.0191,,1.0,,,,,,,,,90.0,,,,,,,,,10.0,,6.5,,,1.0,2.0,,,,6.0,,11.0,53.0,64.0,1,1.0,74.0,,1.0,,
2023-24,11352323,11,8,Chelsea,Away,882604,457569,Đorđe Petrović,dorde-petrovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352323,11,8,Chelsea,Away,885908,225796,Reece James,reece-james,D,False,,,2.0,22.0,23.0,45.0,1.0,,10.0,1.0,,,,,,,2.0,4.0,,,0.262998,0.0296,,,,,,,,1.0,3.0,,77.0,,1.0,,,,,,,14.0,,7.9,,,1.0,2.0,2.0,6.0,,4.0,1.0,33.0,24.0,51.0,1,3.0,72.0,1.0,,1.0,2.0
2023-24,11352323,11,8,Chelsea,Away,904827,242880,Benoît Badiashile,benoit-badiashile,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352323,11,8,Chelsea,Away,904970,232787,Conor Gallagher,conor-gallagher,M,False,1.0,,3.0,27.0,13.0,39.0,,,8.0,1.0,,,3.0,,,,5.0,6.0,,,0.18713,,,1.0,1.0,,,,,2.0,5.0,,90.0,,,,,,,,,6.0,,7.9,,,,,2.0,2.0,,4.0,,30.0,13.0,41.0,0,3.0,56.0,1.0,2.0,1.0,2.0
2023-24,11352323,11,8,Chelsea,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,5.0,1.0,17.0,18.0,,,5.0,,,,,,,,,,,,0.00015837,,,,,,-0.5008,,,,,,90.0,,,,,,,,,8.0,,7.0,2.0,4.0,,,,,,12.0,,3.0,22.0,25.0,0,,34.0,,,,
2023-24,11352323,11,8,Chelsea,Away,958966,465920,Mykhailo Mudryk,mykhailo-mudryk,M,True,,,,4.0,4.0,8.0,,1.0,3.0,,,,,,,,5.0,5.0,,,0.0893756,,,4.0,,,,,,,1.0,,32.0,,,,,,,,,9.0,,6.8,,,,,3.0,2.0,,,1.0,11.0,4.0,13.0,0,1.0,21.0,,1.0,2.0,1.0
2023-24,11352323,11,8,Chelsea,Away,966547,248857,Noni Madueke,noni-madueke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352323,11,8,Chelsea,Away,974505,448047,Enzo Fernández,enzo-fernandez,M,False,,,5.0,15.0,19.0,34.0,,,3.0,,,,1.0,,,1.0,4.0,5.0,,,0.0105223,0.0365,,2.0,,,,,,,1.0,,58.0,,1.0,,,,,,1.0,7.0,,7.3,,,2.0,,,,,9.0,1.0,19.0,19.0,38.0,2,3.0,50.0,1.0,2.0,,
2023-24,11352323,11,8,Chelsea,Away,976263,441302,Ian Maatsen,ian-maatsen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352323,11,8,Chelsea,Away,982780,244851,Cole Palmer,cole-palmer,M,False,,,3.0,28.0,13.0,41.0,,,3.0,1.0,,,,,,,3.0,6.0,,,0.37388,0.8331,0.9922,2.0,1.0,1.0,,,,2.0,1.0,,90.0,1.0,,,,,,,,17.0,,8.9,,,1.0,,5.0,2.0,,4.0,,38.0,15.0,51.0,2,1.0,71.0,2.0,1.0,4.0,1.0
2023-24,11352323,11,8,Chelsea,Away,987650,486672,Moisés Caicedo,moises-caicedo,M,False,,,5.0,27.0,24.0,51.0,,1.0,6.0,,,,,,,1.0,6.0,3.0,,,0.0528984,,,2.0,,,,,,1.0,1.0,,90.0,,,,,,,,,11.0,,6.9,,,,,3.0,1.0,,7.0,,32.0,25.0,56.0,0,,68.0,1.0,2.0,,
2023-24,11352323,11,8,Chelsea,Away,996911,460028,Levi Colwill,levi-colwill,D,False,,,1.0,5.0,13.0,18.0,1.0,,3.0,,,,,,,,2.0,1.0,,,0.0011836,,,1.0,,,,,,2.0,,,45.0,,,,,,,,,7.0,,6.6,,,,1.0,,,,3.0,1.0,9.0,16.0,25.0,0,1.0,34.0,,,,1.0
2023-24,11352323,11,8,Chelsea,Away,996958,482609,Malo Gusto,gusto-malo,D,True,,,1.0,6.0,7.0,13.0,,,,,,,,,,,1.0,,,,0.00117784,,,1.0,,,,,,,,,13.0,,,,,,,,,2.0,,6.6,,,,1.0,,1.0,,1.0,,8.0,7.0,14.0,0,,18.0,,,,
2023-24,11352323,11,8,Chelsea,Away,1048916,503714,Lesley Ugochukwu,lesley-ugochukwu,M,True,,,,,,,,1.0,1.0,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,9.0,,,,,,,,,3.0,,6.4,,,,,1.0,,,1.0,,1.0,,1.0,0,1.0,5.0,,,,1.0
2023-24,11352323,11,8,Chelsea,Away,1085381,517052,Nicolas Jackson,nicolas-jackson,F,False,,,1.0,5.0,5.0,10.0,,,1.0,,1.0,,1.0,,,3.0,7.0,3.0,,,0.058262,2.8849,2.406,2.0,,3.0,,,,,,,90.0,5.0,,,,,,,,5.0,,9.2,,,1.0,,4.0,,,1.0,1.0,6.0,5.0,11.0,6,,26.0,,,3.0,
2023-24,11352323,11,8,Chelsea,Away,1485371,617054,Deivid Washington,deivid-washington,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352332,12,8,Chelsea,Home,33541,51090,Thiago Silva,thiago-silva,D,False,,,3.0,6.0,45.0,51.0,,,4.0,,,,1.0,,,,1.0,1.0,,,0.00198456,0.0693,0.1449,,,1.0,,,,2.0,,,90.0,1.0,,,,,,,,4.0,,6.8,,,,1.0,,,,6.0,,8.0,47.0,55.0,1,,61.0,,1.0,,
2023-24,11352332,12,8,Chelsea,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,11.0,4.0,15.0,1.0,,8.0,,,,2.0,,,,12.0,10.0,,,0.13863,0.4537,0.9475,3.0,,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,,,21.0,,7.1,,,1.0,1.0,10.0,3.0,,,1.0,22.0,6.0,25.0,2,3.0,55.0,1.0,3.0,4.0,
2023-24,11352332,12,8,Chelsea,Home,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,2.0,9.0,23.0,32.0,,,2.0,,,,2.0,,,,4.0,6.0,,,0.00530639,,,2.0,,,,,,1.0,1.0,,90.0,,1.0,,1.0,,,,,7.0,,6.2,,,,2.0,,,,4.0,,11.0,27.0,38.0,0,4.0,59.0,1.0,2.0,,3.0
2023-24,11352332,12,8,Chelsea,Home,827243,220362,Axel Disasi,axel-disasi,D,False,,,3.0,11.0,55.0,66.0,1.0,,5.0,,,,,,,1.0,2.0,1.0,,,0.00308379,,,,,,,,,,,,90.0,,1.0,,,,,,,5.0,,6.3,,,,7.0,,,,6.0,,12.0,58.0,70.0,0,1.0,82.0,,,,1.0
2023-24,11352332,12,8,Chelsea,Home,882604,457569,Đorđe Petrović,dorde-petrovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352332,12,8,Chelsea,Home,885908,225796,Reece James,reece-james,D,False,,,3.0,9.0,18.0,27.0,,1.0,1.0,1.0,,1.0,2.0,,,1.0,3.0,7.0,,,0.0270803,0.0871,0.2607,,1.0,,,,,,2.0,,64.0,1.0,,,,,,,,8.0,,7.2,,,,1.0,,,,4.0,,13.0,20.0,33.0,2,5.0,49.0,1.0,1.0,,3.0
2023-24,11352332,12,8,Chelsea,Home,904827,242880,Benoît Badiashile,benoit-badiashile,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352332,12,8,Chelsea,Home,904970,232787,Conor Gallagher,conor-gallagher,M,False,1.0,,3.0,21.0,18.0,38.0,,,6.0,,,,1.0,,,,6.0,6.0,,,0.0962917,0.0952,0.1302,5.0,1.0,,,,,,2.0,,90.0,2.0,,,,,,,,6.0,,7.5,,,1.0,,1.0,1.0,,4.0,,23.0,18.0,40.0,3,3.0,61.0,4.0,2.0,1.0,2.0
2023-24,11352332,12,8,Chelsea,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,4.0,,25.0,25.0,,,9.0,,,,,,,,,,,,0.00010791,,,,,,-0.4686,1.0,,,,,90.0,,,,,1.0,,,,11.0,,7.5,5.0,6.0,,1.0,,,,14.0,,6.0,29.0,35.0,0,,51.0,,,,
2023-24,11352332,12,8,Chelsea,Home,958966,465920,Mykhailo Mudryk,mykhailo-mudryk,M,True,,,,2.0,,2.0,,,,,,,1.0,,,,3.0,1.0,,,0.00178977,,,,,,,,,1.0,,,26.0,,,,,,,,,3.0,,6.3,,,,,2.0,,,,,2.0,,2.0,0,1.0,8.0,1.0,,,1.0
2023-24,11352332,12,8,Chelsea,Home,966547,248857,Noni Madueke,noni-madueke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352332,12,8,Chelsea,Home,974505,448047,Enzo Fernández,enzo-fernandez,M,False,,,1.0,14.0,21.0,35.0,,,4.0,,,1.0,2.0,,,1.0,3.0,4.0,,,0.00961499,0.0412,,,,,,,,,,,64.0,,,,,,,,,9.0,,6.5,,,,1.0,1.0,1.0,,2.0,,17.0,25.0,41.0,1,1.0,52.0,,2.0,1.0,1.0
