season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437838,19,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,5.0,2.0,19.0,21.0,,,7.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,5.0,1.0,7.0,,,,1.0,,,,10.0,,4.0,22.0,26.0,0,,33.0,,,,
2017-18,7437838,19,8,Chelsea,Away,132318,105700,Davide Zappacosta,davide-zappacosta,M,True,,,,3.0,1.0,4.0,,,1.0,,,1.0,,,,1.0,3.0,1.0,,,,,,,,,,,9.0,,,,,,,8.0,,6.3,,,,,3.0,4.0,,,,8.0,1.0,5.0,1,,22.0,,,1.0,
2017-18,7437838,19,8,Chelsea,Away,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,1.0,35.0,36.0,71.0,,3.0,6.0,,,1.0,1.0,,,,1.0,3.0,,,,,,,,1.0,,,90.0,1.0,,,,,,12.0,,6.9,,,,2.0,,1.0,,7.0,,42.0,39.0,80.0,2,,91.0,2.0,,,
2017-18,7437838,19,8,Chelsea,Away,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,3.0,1.0,4.0,,,1.0,,,,,,,2.0,2.0,1.0,,,,,,,,,,,19.0,,,,,,,3.0,,6.5,,,,,1.0,,,,,4.0,1.0,5.0,0,,8.0,,,1.0,
2017-18,7437838,19,8,Chelsea,Away,149735,169102,Tiemoué Bakayoko,tiemoue-bakayoko,M,False,,,3.0,33.0,25.0,58.0,3.0,1.0,12.0,,1.0,,1.0,,,2.0,6.0,6.0,,,,,,,,2.0,1.0,,90.0,1.0,,,,,,17.0,,6.6,,,,,,,,4.0,,40.0,29.0,69.0,1,5.0,83.0,2.0,,,
2017-18,7437838,19,8,Chelsea,Away,186795,135363,Andreas Christensen,andreas-christensen,D,False,,,2.0,8.0,49.0,57.0,1.0,3.0,13.0,,,,,,,1.0,3.0,5.0,,1.0,1.0,,,,,1.0,,,90.0,,,,,,,4.0,,7.0,,,1.0,1.0,,,,2.0,,8.0,52.0,60.0,1,2.0,66.0,,,,
2017-18,7437838,19,8,Chelsea,Away,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,4.0,56.0,16.0,72.0,1.0,2.0,8.0,,,2.0,1.0,,,,2.0,7.0,,,,,,,,1.0,5.0,,90.0,,,,,,,10.0,,7.6,,,1.0,1.0,1.0,1.0,,6.0,,62.0,19.0,80.0,3,4.0,94.0,1.0,,1.0,
2017-18,7437838,19,8,Chelsea,Away,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438089,20,8,Chelsea,Home,518,17878,Cesc Fàbregas,cesc-fabregas,M,False,4.0,,6.0,79.0,17.0,92.0,,,7.0,1.0,,1.0,1.0,,,1.0,2.0,,,,1.0,1.0,,,,,6.0,,90.0,1.0,,,,,,21.0,,8.4,,,,2.0,,6.0,,10.0,,97.0,18.0,109.0,2,,122.0,1.0,,,
2017-18,7438089,20,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,4.0,24.0,49.0,73.0,3.0,2.0,9.0,,,,,,,,5.0,5.0,,,2.0,,,,,,,,90.0,,1.0,,,,,5.0,,7.5,,,,5.0,1.0,,,4.0,,25.0,52.0,77.0,0,2.0,88.0,1.0,,1.0,1.0
2017-18,7438089,20,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,3.0,58.0,41.0,98.0,3.0,1.0,6.0,1.0,,,,,,,3.0,2.0,,,,1.0,,,,1.0,4.0,,90.0,,2.0,,,,,13.0,,8.5,,,1.0,1.0,,3.0,,4.0,,69.0,43.0,109.0,1,1.0,120.0,,,,1.0
2017-18,7438089,20,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,5.0,38.0,3.0,41.0,,,3.0,,,1.0,,,,4.0,5.0,5.0,,,,,,,,1.0,3.0,,73.0,1.0,,,,,,15.0,,7.7,,,2.0,,5.0,4.0,,5.0,,46.0,3.0,45.0,4,,69.0,2.0,1.0,4.0,
2017-18,7438089,20,8,Chelsea,Home,31417,47431,Willian,willian,M,True,,,1.0,12.0,,12.0,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,17.0,,,,,,,2.0,,6.7,,,,,1.0,,,1.0,,12.0,,12.0,1,,18.0,1.0,,1.0,
2017-18,7438089,20,8,Chelsea,Home,31585,49013,Victor Moses,victor-moses,F,False,,,2.0,27.0,8.0,35.0,4.0,1.0,8.0,,1.0,,2.0,,,1.0,8.0,4.0,,,1.0,,,,,1.0,1.0,,90.0,1.0,,,,,,18.0,,6.7,,,1.0,,1.0,6.0,,4.0,,40.0,11.0,45.0,2,1.0,66.0,,1.0,1.0,1.0
2017-18,7438089,20,8,Chelsea,Home,35428,49579,Pedro,pedro,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438089,20,8,Chelsea,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438089,20,8,Chelsea,Home,54330,61603,Danny Drinkwater,danny-drinkwater,M,True,,,,3.0,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,3.0,,6.5,,,,,,,,,,5.0,6.0,11.0,0,,11.0,,,,
2017-18,7438089,20,8,Chelsea,Home,69408,82263,Marcos Alonso,marcos-alonso,D,False,,,,25.0,8.0,33.0,2.0,1.0,3.0,,,,2.0,,,,6.0,7.0,,,1.0,,1.0,,,1.0,1.0,,90.0,3.0,,,,,,11.0,,7.7,,,,2.0,3.0,1.0,,1.0,1.0,33.0,8.0,40.0,3,1.0,60.0,1.0,3.0,2.0,1.0
2017-18,7438089,20,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,,,18.0,18.0,,,8.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,6.0,,7.0,1.0,1.0,,,,,,6.0,,6.0,18.0,24.0,0,,29.0,,,,
2017-18,7438089,20,8,Chelsea,Home,125407,88482,Álvaro Morata,alvaro-morata,F,False,,,,19.0,2.0,21.0,3.0,3.0,2.0,,,1.0,,,,4.0,7.0,7.0,,,,,1.0,,,1.0,1.0,,82.0,2.0,,,,,,6.0,,7.7,,,1.0,,1.0,,,,,21.0,2.0,23.0,4,,36.0,,3.0,1.0,
2017-18,7438089,20,8,Chelsea,Home,132318,105700,Davide Zappacosta,davide-zappacosta,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438089,20,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,3.0,46.0,33.0,79.0,3.0,1.0,6.0,1.0,,,,,,,4.0,2.0,,,1.0,,,,,,1.0,,90.0,,,,,,,7.0,,7.3,,,1.0,2.0,,,,6.0,,51.0,34.0,85.0,1,1.0,94.0,,,,1.0
2017-18,7438089,20,8,Chelsea,Home,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,2.0,,2.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,8.0,,,,,,,,,6.7,,,,,1.0,,,,,2.0,,2.0,1,,4.0,,,1.0,
2017-18,7438089,20,8,Chelsea,Home,149735,169102,Tiemoué Bakayoko,tiemoue-bakayoko,M,False,,,1.0,17.0,11.0,28.0,2.0,1.0,5.0,,1.0,1.0,,,,,3.0,4.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,4.0,,7.2,,,3.0,,,,,1.0,1.0,21.0,11.0,32.0,4,3.0,44.0,,,,3.0
2017-18,7438089,20,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,3.0,51.0,23.0,74.0,,,11.0,,,1.0,1.0,,,,2.0,5.0,,,1.0,,,,,1.0,3.0,,85.0,,,,,,,8.0,,7.7,,,1.0,1.0,2.0,,,4.0,,56.0,25.0,81.0,2,3.0,93.0,1.0,,2.0,2.0
2017-18,7438089,20,8,Chelsea,Home,847097,199598,Ethan Ampadu,ethan-ampadu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437872,21,8,Chelsea,Home,518,17878,Cesc Fàbregas,cesc-fabregas,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437872,21,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,,8.0,55.0,63.0,,4.0,7.0,,,,,,,,,4.0,,,,,,,,2.0,,,90.0,,,,,,,7.0,,7.2,,,,4.0,,,,1.0,,12.0,55.0,67.0,0,,76.0,2.0,,,
2017-18,7437872,21,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,4.0,55.0,48.0,103.0,,1.0,6.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,90.0,,,,,,,9.0,,7.1,,,1.0,,,4.0,,5.0,,63.0,48.0,107.0,1,,114.0,1.0,,,
2017-18,7437872,21,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437872,21,8,Chelsea,Home,31417,47431,Willian,willian,M,False,4.0,,2.0,40.0,2.0,38.0,,,3.0,3.0,,1.0,3.0,,,3.0,9.0,6.0,,,,2.0,1.0,,,,6.0,,90.0,3.0,,,,,1.0,22.0,,9.8,,,,,7.0,9.0,,4.0,,51.0,4.0,46.0,4,,78.0,,2.0,4.0,
2017-18,7437872,21,8,Chelsea,Home,31585,49013,Victor Moses,victor-moses,F,False,,,,9.0,7.0,16.0,2.0,,1.0,,,,,,,2.0,6.0,1.0,,,,,,,,1.0,,,57.0,,,,,,,5.0,,6.1,,,,,2.0,1.0,,,1.0,10.0,7.0,16.0,0,,28.0,,1.0,,
2017-18,7437872,21,8,Chelsea,Home,35428,49579,Pedro,pedro,F,False,,,2.0,25.0,12.0,37.0,1.0,,5.0,,,1.0,,,,5.0,6.0,3.0,,,2.0,,1.0,,,,3.0,,90.0,4.0,,,,,,12.0,,8.1,,,3.0,,1.0,2.0,,2.0,1.0,30.0,12.0,40.0,8,1.0,61.0,2.0,1.0,1.0,
2017-18,7437872,21,8,Chelsea,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437872,21,8,Chelsea,Home,54330,61603,Danny Drinkwater,danny-drinkwater,M,False,,,4.0,57.0,37.0,94.0,,,5.0,,,,3.0,,,,3.0,5.0,,,,,1.0,,,1.0,,,90.0,1.0,,,,,,12.0,,7.8,,,1.0,1.0,,,,7.0,,66.0,39.0,105.0,2,4.0,116.0,,1.0,,
2017-18,7437872,21,8,Chelsea,Home,69408,82263,Marcos Alonso,marcos-alonso,D,False,1.0,,1.0,20.0,19.0,38.0,1.0,2.0,6.0,,,,1.0,,,2.0,5.0,3.0,,,,,,,,2.0,3.0,,90.0,,,,,,,9.0,,6.7,,,,1.0,1.0,2.0,,1.0,,25.0,20.0,43.0,0,,60.0,,1.0,,
2017-18,7437872,21,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,1.0,3.0,,18.0,18.0,,,13.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,1.0,,7.3,1.0,1.0,,,,,1.0,4.0,,,19.0,19.0,0,,32.0,,,,
2017-18,7437872,21,8,Chelsea,Home,125407,88482,Álvaro Morata,alvaro-morata,F,False,,,,12.0,1.0,13.0,,,2.0,,2.0,,,,,5.0,5.0,3.0,,,,,,,,,2.0,,71.0,2.0,,,,,,12.0,,6.4,,,1.0,,1.0,1.0,,,1.0,15.0,2.0,16.0,3,,31.0,3.0,2.0,1.0,
2017-18,7437872,21,8,Chelsea,Home,132318,105700,Davide Zappacosta,davide-zappacosta,M,True,1.0,,,5.0,1.0,5.0,,1.0,1.0,,,,,,,1.0,4.0,2.0,,,1.0,,1.0,,,,1.0,,33.0,1.0,,,,,,6.0,,7.0,,,,,3.0,1.0,,,,6.0,3.0,8.0,1,,19.0,,,1.0,
2017-18,7437872,21,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,4.0,33.0,46.0,79.0,1.0,3.0,7.0,,,,,,,,1.0,7.0,,,,,1.0,,,,,,90.0,1.0,,,,,,11.0,,8.2,,,,3.0,3.0,1.0,,8.0,,38.0,51.0,88.0,1,1.0,99.0,1.0,,3.0,
2017-18,7437872,21,8,Chelsea,Home,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,3.0,1.0,4.0,,2.0,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,19.0,,,,,,,2.0,,6.7,,,1.0,,,,,,,5.0,1.0,6.0,1,,8.0,,,,
2017-18,7437872,21,8,Chelsea,Home,149735,169102,Tiemoué Bakayoko,tiemoue-bakayoko,M,True,,,1.0,16.0,5.0,21.0,,,3.0,,,,2.0,,,,3.0,1.0,,,1.0,,,,,,1.0,,25.0,,,,,,,5.0,,6.4,,,,,,1.0,,2.0,,20.0,5.0,24.0,0,,27.0,1.0,1.0,,
2017-18,7437872,21,8,Chelsea,Home,186795,135363,Andreas Christensen,andreas-christensen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437872,21,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,1.0,40.0,23.0,63.0,,,5.0,,,,,,,1.0,1.0,3.0,,,,,,,,,,,65.0,,,,,,,7.0,,6.9,,,,,,1.0,,1.0,,45.0,24.0,68.0,0,3.0,75.0,,,,
2017-18,7437976,22,8,Chelsea,Away,518,17878,Cesc Fàbregas,cesc-fabregas,M,False,1.0,,6.0,28.0,19.0,46.0,,,8.0,1.0,,,2.0,,,2.0,6.0,6.0,,,1.0,,,,,3.0,6.0,,71.0,,,,,,,18.0,,7.9,,,1.0,2.0,1.0,4.0,,10.0,,41.0,21.0,58.0,1,4.0,78.0,,2.0,,2.0
2017-18,7437976,22,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,False,,,1.0,9.0,31.0,40.0,2.0,4.0,4.0,,,,,,,1.0,4.0,7.0,,,1.0,,,,,1.0,,,90.0,,2.0,,,,,4.0,,7.0,,,,6.0,,,,2.0,,11.0,32.0,43.0,0,1.0,58.0,,2.0,,1.0
2017-18,7437976,22,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,5.0,10.0,19.0,29.0,,,4.0,1.0,,,,,,,1.0,4.0,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,6.0,,7.6,,,,4.0,,,,7.0,,12.0,21.0,33.0,0,4.0,48.0,1.0,,,2.0
2017-18,7437976,22,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,3.0,25.0,4.0,29.0,1.0,,5.0,,,1.0,,,,4.0,6.0,8.0,,,,,1.0,,,,1.0,,82.0,2.0,,,,,1.0,16.0,,8.3,,,3.0,,7.0,2.0,,3.0,,33.0,4.0,35.0,6,,60.0,1.0,2.0,6.0,
2017-18,7437976,22,8,Chelsea,Away,31417,47431,Willian,willian,M,True,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,8.0,,,,,,,1.0,,6.3,,,,,,,,2.0,,2.0,1.0,3.0,0,,3.0,,,,
2017-18,7437976,22,8,Chelsea,Away,31585,49013,Victor Moses,victor-moses,F,False,,,1.0,5.0,7.0,12.0,,,4.0,1.0,,,1.0,,,,1.0,2.0,,,,,,,,,1.0,,56.0,,,,,,,15.0,,7.1,,,,1.0,1.0,6.0,,4.0,2.0,14.0,12.0,20.0,0,1.0,34.0,,,1.0,1.0
2017-18,7437976,22,8,Chelsea,Away,35428,49579,Pedro,pedro,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437976,22,8,Chelsea,Away,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437976,22,8,Chelsea,Away,54330,61603,Danny Drinkwater,danny-drinkwater,M,True,,,,6.0,4.0,10.0,,,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,19.0,,,,,,,1.0,,6.4,,,,1.0,,,,,,7.0,4.0,11.0,0,1.0,13.0,,,,
2017-18,7437976,22,8,Chelsea,Away,69408,82263,Marcos Alonso,marcos-alonso,D,False,,,2.0,15.0,9.0,24.0,3.0,2.0,3.0,,,,2.0,,,1.0,6.0,4.0,,,1.0,,1.0,,,1.0,,,90.0,2.0,,,,,,14.0,,7.2,,,1.0,3.0,,3.0,,3.0,,22.0,12.0,31.0,3,,52.0,2.0,2.0,,
2017-18,7437976,22,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,7.0,6.0,16.0,22.0,,,9.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,11.0,1.0,7.1,4.0,4.0,,1.0,,,,18.0,,14.0,19.0,33.0,0,,47.0,,,,
2017-18,7437976,22,8,Chelsea,Away,125407,88482,Álvaro Morata,alvaro-morata,F,False,1.0,,1.0,12.0,8.0,19.0,5.0,4.0,4.0,,3.0,,4.0,,,1.0,15.0,8.0,,,4.0,,,,,2.0,3.0,,90.0,1.0,,,,,,17.0,,6.0,,,2.0,2.0,3.0,1.0,,2.0,1.0,19.0,10.0,28.0,3,,49.0,4.0,2.0,2.0,
2017-18,7437976,22,8,Chelsea,Away,132318,105700,Davide Zappacosta,davide-zappacosta,M,True,1.0,,,3.0,2.0,4.0,,,2.0,1.0,,,1.0,,,,3.0,2.0,,,,1.0,,,1.0,,1.0,,34.0,,1.0,,,,,4.0,,6.8,,,1.0,2.0,4.0,2.0,,,,5.0,2.0,5.0,1,,15.0,,,2.0,
2017-18,7437976,22,8,Chelsea,Away,142622,102380,Antonio Rüdiger,antonio-rudiger,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437976,22,8,Chelsea,Away,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437976,22,8,Chelsea,Away,149735,169102,Tiemoué Bakayoko,tiemoue-bakayoko,M,False,1.0,,1.0,16.0,10.0,25.0,1.0,1.0,5.0,,,,2.0,,,1.0,6.0,3.0,,,2.0,,,,,3.0,2.0,,90.0,1.0,,,,,,5.0,,7.0,,,2.0,1.0,,1.0,,2.0,,19.0,10.0,28.0,3,1.0,45.0,1.0,1.0,,1.0
2017-18,7437976,22,8,Chelsea,Away,186795,135363,Andreas Christensen,andreas-christensen,D,False,,,,7.0,33.0,40.0,,1.0,6.0,,,,,,,,,3.0,,,,,,,,3.0,,,90.0,,,,,,,5.0,,6.9,,,,6.0,,,,1.0,,10.0,33.0,43.0,0,2.0,58.0,,,,1.0
2017-18,7437976,22,8,Chelsea,Away,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,2.0,18.0,28.0,46.0,,2.0,9.0,,,2.0,,,,1.0,2.0,7.0,,,1.0,,,,,4.0,1.0,,90.0,,1.0,,,,,10.0,,7.4,,,,,1.0,,,2.0,,20.0,31.0,51.0,2,4.0,72.0,3.0,,1.0,3.0
2017-18,7437971,23,8,Chelsea,Home,518,17878,Cesc Fàbregas,cesc-fabregas,M,False,,,3.0,14.0,17.0,31.0,,,3.0,,,,2.0,,,,2.0,1.0,,,,,,,,,1.0,,58.0,2.0,2.0,,,,,13.0,,7.1,,,,,,4.0,,4.0,,23.0,20.0,39.0,2,1.0,50.0,1.0,,,1.0
2017-18,7437971,23,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,1.0,1.0,9.0,10.0,,,3.0,,,,2.0,,,,2.0,2.0,,,,,,,,,,,33.0,,1.0,,,,,2.0,,6.6,,,,,,,,2.0,,2.0,10.0,12.0,0,1.0,15.0,,1.0,,1.0
2017-18,7437971,23,8,Chelsea,Home,21300,41270,David Luiz,david-luiz,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437971,23,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,8.0,41.0,26.0,66.0,2.0,,6.0,,,,1.0,,,1.0,5.0,1.0,,,1.0,,,,,,1.0,,90.0,,1.0,,,,,18.0,,7.1,,,,2.0,,5.0,,12.0,,50.0,31.0,76.0,0,1.0,93.0,2.0,,,1.0
2017-18,7437971,23,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,1.0,13.0,4.0,17.0,,,4.0,,,,3.0,,,,4.0,7.0,,,,,,,,,3.0,,58.0,1.0,,,,,,15.0,,7.5,,,,,7.0,1.0,,2.0,1.0,22.0,6.0,27.0,1,,41.0,3.0,1.0,6.0,
2017-18,7437971,23,8,Chelsea,Home,31417,47431,Willian,willian,M,True,1.0,,1.0,13.0,,12.0,1.0,,1.0,,,,,,,,2.0,6.0,,,,,,,,,2.0,,32.0,1.0,,,,,,8.0,,7.2,,,,,2.0,4.0,,3.0,,17.0,1.0,14.0,1,2.0,29.0,2.0,3.0,1.0,2.0
2017-18,7437971,23,8,Chelsea,Home,31585,49013,Victor Moses,victor-moses,F,False,1.0,,1.0,23.0,12.0,34.0,3.0,2.0,6.0,,,1.0,,,,1.0,4.0,9.0,,,1.0,,,,,1.0,,,90.0,,,,,,,17.0,,7.4,,,2.0,1.0,4.0,5.0,,4.0,1.0,30.0,16.0,41.0,3,1.0,74.0,3.0,2.0,4.0,1.0
2017-18,7437971,23,8,Chelsea,Home,35428,49579,Pedro,pedro,F,True,1.0,,2.0,15.0,3.0,17.0,,,,,,2.0,2.0,,,,2.0,1.0,,,,,,,,,1.0,,32.0,1.0,,,,,,3.0,,6.9,,,,1.0,1.0,1.0,,2.0,,16.0,3.0,18.0,3,,28.0,2.0,,1.0,
2017-18,7437971,23,8,Chelsea,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437971,23,8,Chelsea,Home,69408,82263,Marcos Alonso,marcos-alonso,D,False,,,,21.0,12.0,33.0,2.0,1.0,5.0,,,1.0,,,,,2.0,4.0,,,,,,,,,2.0,,90.0,1.0,,,,,,11.0,,7.1,,,,,1.0,2.0,,2.0,,27.0,16.0,41.0,2,1.0,58.0,1.0,1.0,1.0,1.0
2017-18,7437971,23,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,2.0,4.0,2.0,17.0,19.0,,,6.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,14.0,,7.1,1.0,1.0,,,,,2.0,16.0,,12.0,19.0,31.0,0,,38.0,,,,
2017-18,7437971,23,8,Chelsea,Home,125407,88482,Álvaro Morata,alvaro-morata,F,False,,,2.0,10.0,1.0,11.0,,1.0,,,,,,,,2.0,6.0,7.0,,,4.0,,,,,,1.0,,90.0,,,,,,,12.0,,6.8,,,,1.0,3.0,,,2.0,3.0,16.0,1.0,17.0,0,1.0,30.0,2.0,3.0,2.0,1.0
2017-18,7437971,23,8,Chelsea,Home,132318,105700,Davide Zappacosta,davide-zappacosta,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437971,23,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,3.0,22.0,27.0,49.0,4.0,1.0,13.0,,,,3.0,,,4.0,13.0,2.0,,1.0,1.0,,,,,,,,90.0,,1.0,,,,,9.0,,6.0,,,,4.0,1.0,1.0,,4.0,,26.0,27.0,52.0,0,1.0,70.0,,,,1.0
2017-18,7437971,23,8,Chelsea,Home,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437971,23,8,Chelsea,Home,149735,169102,Tiemoué Bakayoko,tiemoue-bakayoko,M,False,,,1.0,27.0,15.0,42.0,2.0,2.0,5.0,,,1.0,3.0,,,,8.0,6.0,,,3.0,,,,,4.0,,,90.0,,,,,,,8.0,,6.9,,,2.0,,1.0,,,2.0,,33.0,17.0,50.0,3,2.0,62.0,,1.0,1.0,1.0
2017-18,7437971,23,8,Chelsea,Home,186795,135363,Andreas Christensen,andreas-christensen,D,True,,,,10.0,16.0,26.0,1.0,3.0,5.0,,,,,,,,1.0,3.0,,,1.0,,,,,,1.0,,57.0,,2.0,,,,,4.0,,7.1,,,,5.0,,,,1.0,,11.0,18.0,29.0,0,,37.0,1.0,,,
2017-18,7437971,23,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,,36.0,24.0,60.0,2.0,1.0,11.0,,,1.0,5.0,,,1.0,12.0,4.0,,,3.0,,,,,4.0,3.0,,90.0,1.0,,,,,,8.0,,6.6,,,,1.0,1.0,1.0,,,,40.0,25.0,64.0,2,2.0,79.0,,1.0,,1.0
2017-18,7438004,24,8,Chelsea,Away,18868,41251,Eduardo,eduardo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438004,24,8,Chelsea,Away,21300,41270,David Luiz,david-luiz,D,True,,,,5.0,12.0,17.0,,2.0,1.0,,,1.0,1.0,,,,1.0,4.0,,,,,,,,,,,32.0,,1.0,,,,,2.0,,6.8,,,,2.0,,,,,,6.0,13.0,19.0,1,2.0,25.0,,,,
2017-18,7438004,24,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,4.0,12.0,42.0,54.0,2.0,1.0,6.0,,,,,,,,3.0,2.0,,,1.0,,,,,,,,90.0,,1.0,,,,,5.0,,7.2,,,,3.0,,1.0,,6.0,,15.0,44.0,58.0,0,,65.0,,1.0,,
